"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00119","","","","10","9","19","9","5.61","0.4","13.99","21.44139651","6.01","20","28","0.295263158","0.044444444","0.214642857","3.111111111","2.8","2.111111111","1.9","0.667777778","0.601","1.554444444","1.399","67.85714286","30.05","90","1.28862793","24.93333333","27.7037037","26.71111111","29.67901235","62.17777778","69.08641975","5.727235246","6.363594717","88.88888889","98.7654321","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00120","","","","10","6","14","15","3.4","0.52","10.9","22.28879569","3.92","14.82","29","0.242857143","0.034666667","0.135172414","4.833333333","2.9","2.333333333","1.4","0.653333333","0.392","1.816666667","1.09","48.27586207","26.45074224","60","0.873720791","15.11111111","25.18518519","17.42222222","29.03703704","48.44444444","80.74074074","3.883203516","6.47200586","65.86666667","109.7777778","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00121","","","","10","8","14","11","1.86","0.51","10.3","30.26726831","2.37","12.67","25","0.132857143","0.046363636","0.0948","3.125","2.5","1.75","1.4","0.29625","0.237","1.2875","1.03","56","18.70560379","80","0.717334259","8.266666667","10.33333333","10.53333333","13.16666667","45.77777778","57.22222222","3.188152262","3.985190327","56.31111111","70.38888889","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00122","","","","10","7","15","10","3.05","0.39","8.3","29.03209803","3.44","11.74","25","0.203333333","0.039","0.1376","3.571428571","2.5","2.142857143","1.5","0.491428571","0.344","1.185714286","0.83","60","29.30153322","70","0.998704172","13.55555556","19.36507937","15.28888889","21.84126984","36.88888889","52.6984127","4.43868521","6.340978871","52.17777778","74.53968254","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00123","","","","10","8","6","21","1.01","1.31","11.04","26.40095895","2.32","13.36","27","0.168333333","0.062380952","0.085925926","3.375","2.7","0.75","0.6","0.29","0.232","1.38","1.104","22.22222222","17.36526946","80","0.612502248","4.488888889","5.611111111","10.31111111","12.88888889","49.06666667","61.33333333","2.722232212","3.402790265","59.37777778","74.22222222","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00124","","","","10","6","18","7","4.56","0.5","18.79","29.67","5.06","23.85","25","0.253333333","0.071428571","0.2024","4.166666667","2.5","3","1.8","0.843333333","0.506","3.131666667","1.879","72","21.21593291","60","1.501302","20.26666667","33.77777778","22.48888889","37.48148148","83.51111111","139.1851852","6.672453333","11.12075556","106","176.6666667","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00125","","","","10","6","8","15","0.96","0.53","10.28","27.18485301","1.49","11.77","23","0.12","0.035333333","0.064782609","3.833333333","2.3","1.333333333","0.8","0.248333333","0.149","1.713333333","1.028","34.7826087","12.65930331","60","0.40505431","4.266666667","7.111111111","6.622222222","11.03703704","45.68888889","76.14814815","1.800241377","3.000402295","52.31111111","87.18518519","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00126","","","","10","3","3","5","0.38","0.09","4.96","28.98681055","0.47","5.43","8","0.126666667","0.018","0.05875","2.666666667","0.8","1","0.3","0.156666667","0.047","1.653333333","0.496","37.5","8.655616943","30","0.13623801","1.688888889","5.62962963","2.088888889","6.962962963","22.04444444","73.48148148","0.605502265","2.018340883","24.13333333","80.44444444","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00127","","","","10","7","8","10","1.42","0.42","9.32","25.42970691","1.84","11.16","18","0.1775","0.042","0.102222222","2.571428571","1.8","1.142857143","0.8","0.262857143","0.184","1.331428571","0.932","44.44444444","16.4874552","70","0.467906607","6.311111111","9.015873016","8.177777778","11.68253968","41.42222222","59.17460317","2.079584921","2.970835601","49.6","70.85714286","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00128","","","","10","6","22","13","3.88","0.36","13.38","26.90018793","4.24","17.62","35","0.176363636","0.027692308","0.121142857","5.833333333","3.5","3.666666667","2.2","0.706666667","0.424","2.23","1.338","62.85714286","24.06356413","60","1.140567968","17.24444444","28.74074074","18.84444444","31.40740741","59.46666667","99.11111111","5.06919097","8.448651617","78.31111111","130.5185185","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00129","","","","10","7","16","7","5.5","0.14","28.54","20.85110604","5.64","34.18","23","0.34375","0.02","0.245217391","3.285714286","2.3","2.285714286","1.6","0.805714286","0.564","4.077142857","2.854","69.56521739","16.50087771","70","1.176002381","24.44444444","34.92063492","25.06666667","35.80952381","126.8444444","181.2063492","5.226677247","7.466681782","151.9111111","217.015873","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00130","","","","10","7","6","6","2.65","0.35","2.39","21.43889914","3","5.39","12","0.441666667","0.058333333","0.25","1.714285714","1.2","0.857142857","0.6","0.428571429","0.3","0.341428571","0.239","50","55.65862709","70","0.643166974","11.77777778","16.82539683","13.33333333","19.04761905","10.62222222","15.17460317","2.858519885","4.083599836","23.95555556","34.22222222","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00131","","","","10","7","15","6","4.41","0.31","4.2","19.35870542","4.72","8.92","21","0.294","0.051666667","0.224761905","3","2.1","2.142857143","1.5","0.674285714","0.472","0.6","0.42","71.42857143","52.91479821","70","0.913730896","19.6","28","20.97777778","29.96825397","18.66666667","26.66666667","4.061026204","5.801466005","39.64444444","56.63492063","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00132","","","","10","5","8","3","3.36","0.21","0.62","23.40541613","3.57","4.19","11","0.42","0.07","0.324545455","2.2","1.1","1.6","0.8","0.714","0.357","0.124","0.062","72.72727273","85.20286396","50","0.835573356","14.93333333","29.86666667","15.86666667","31.73333333","2.755555556","5.511111111","3.713659359","7.427318719","18.62222222","37.24444444","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00133","","","","10","9","13","26","1.67","0.8","20.56","24.12552469","2.47","23.03","39","0.128461538","0.030769231","0.063333333","4.333333333","3.9","1.444444444","1.3","0.274444444","0.247","2.284444444","2.056","33.33333333","10.72514112","90","0.59590046","7.422222222","8.24691358","10.97777778","12.19753086","91.37777778","101.5308642","2.648446488","2.94271832","102.3555556","113.7283951","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00134","","","","10","9","10","32","2.13","1.17","5.38","23.85289141","3.3","8.68","42","0.213","0.0365625","0.078571429","4.666666667","4.2","1.111111111","1","0.366666667","0.33","0.597777778","0.538","23.80952381","38.01843318","90","0.787145417","9.466666667","10.51851852","14.66666667","16.2962963","23.91111111","26.56790123","3.498424073","3.887137859","38.57777778","42.86419753","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00135","","","","10","9","8","16","1.48","0.78","13.37","22.76936865","2.26","15.63","24","0.185","0.04875","0.094166667","2.666666667","2.4","0.888888889","0.8","0.251111111","0.226","1.485555556","1.337","33.33333333","14.459373","90","0.514587731","6.577777778","7.308641975","10.04444444","11.16049383","59.42222222","66.02469136","2.287056584","2.541173983","69.46666667","77.18518519","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00136","","","","10","10","13","36","3.76","1.87","13.8","21.55888055","5.63","19.43","49","0.289230769","0.051944444","0.114897959","4.9","4.9","1.3","1.3","0.563","0.563","1.38","1.38","26.53061224","28.9758106","100","1.213764975","16.71111111","16.71111111","25.02222222","25.02222222","61.33333333","61.33333333","5.394511","5.394511","86.35555556","86.35555556","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00137","","","","10","5","2","2","0.3","0.02","4.89","25.19500355","0.32","5.21","4","0.15","0.01","0.08","0.8","0.4","0.4","0.2","0.064","0.032","0.978","0.489","50","6.142034549","50","0.080624011","1.333333333","2.666666667","1.422222222","2.844444444","21.73333333","43.46666667","0.358328939","0.716657879","23.15555556","46.31111111","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00138","","","","10","5","10","6","1.66","0.19","9.33","24.80887423","1.85","11.18","16","0.166","0.031666667","0.115625","3.2","1.6","2","1","0.37","0.185","1.866","0.933","62.5","16.54740608","50","0.458964173","7.377777778","14.75555556","8.222222222","16.44444444","41.46666667","82.93333333","2.03984077","4.07968154","49.68888889","99.37777778","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00139","","","","10","4","6","10","1.33","0.65","10.66","22.89935824","1.98","12.64","16","0.221666667","0.065","0.12375","4","1.6","1.5","0.6","0.495","0.198","2.665","1.066","37.5","15.66455696","40","0.453407293","5.911111111","14.77777778","8.8","22","47.37777778","118.4444444","2.015143525","5.037858813","56.17777778","140.4444444","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00140","","","","10","7","6","12","1.08","0.4","11.26","22.25584048","1.48","12.74","18","0.18","0.033333333","0.082222222","2.571428571","1.8","0.857142857","0.6","0.211428571","0.148","1.608571429","1.126","33.33333333","11.61695447","70","0.329386439","4.8","6.857142857","6.577777778","9.396825397","50.04444444","71.49206349","1.463939729","2.091342471","56.62222222","80.88888889","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00141","","","","10","7","7","6","0.76","0.05","6.53","29.93217634","0.81","7.34","13","0.108571429","0.008333333","0.062307692","1.857142857","1.3","1","0.7","0.115714286","0.081","0.932857143","0.653","53.84615385","11.03542234","70","0.242450628","3.377777778","4.825396825","3.6","5.142857143","29.02222222","41.46031746","1.077558348","1.539369069","32.62222222","46.6031746","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00142","","","","10","9","9","11","1.58","0.48","6.13","29.80135731","2.06","8.19","20","0.175555556","0.043636364","0.103","2.222222222","2","1","0.9","0.228888889","0.206","0.681111111","0.613","45","25.15262515","90","0.613907961","7.022222222","7.802469136","9.155555556","10.17283951","27.24444444","30.27160494","2.728479825","3.03164425","36.4","40.44444444","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00143","","","","10","8","9","4","1.76","0.24","6.68","28.29887124","2","8.68","13","0.195555556","0.06","0.153846154","1.625","1.3","1.125","0.9","0.25","0.2","0.835","0.668","69.23076923","23.04147465","80","0.565977425","7.822222222","9.777777778","8.888888889","11.11111111","29.68888889","37.11111111","2.515455221","3.144319027","38.57777778","48.22222222","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00144","","","","10","8","13","5","2.8","0.26","7.07","27.26370135","3.06","10.13","18","0.215384615","0.052","0.17","2.25","1.8","1.625","1.3","0.3825","0.306","0.88375","0.707","72.22222222","30.20730503","80","0.834269261","12.44444444","15.55555556","13.6","17","31.42222222","39.27777778","3.707863384","4.63482923","45.02222222","56.27777778","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00145","","","","10","7","14","8","1.77","0.31","10.09","27.2853598","2.08","12.17","22","0.126428571","0.03875","0.094545455","3.142857143","2.2","2","1.4","0.297142857","0.208","1.441428571","1.009","63.63636364","17.09120789","70","0.567535484","7.866666667","11.23809524","9.244444444","13.20634921","44.84444444","64.06349206","2.522379928","3.603399897","54.08888889","77.26984127","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00146","","","","10","6","19","9","2.95","0.29","4.19","27.81956014","3.24","7.43","28","0.155263158","0.032222222","0.115714286","4.666666667","2.8","3.166666667","1.9","0.54","0.324","0.698333333","0.419","67.85714286","43.60699865","60","0.901353749","13.11111111","21.85185185","14.4","24","18.62222222","31.03703704","4.00601666","6.676694434","33.02222222","55.03703704","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00147","","","","10","6","10","5","2.3","0.23","8.62","24.59472899","2.53","11.15","15","0.23","0.046","0.168666667","2.5","1.5","1.666666667","1","0.421666667","0.253","1.436666667","0.862","66.66666667","22.69058296","60","0.622246643","10.22222222","17.03703704","11.24444444","18.74074074","38.31111111","63.85185185","2.765540638","4.609234396","49.55555556","82.59259259","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00148","","","","10","8","10","15","3.44","0.64","12.5","28.13198827","4.08","16.58","25","0.344","0.042666667","0.1632","3.125","2.5","1.25","1","0.51","0.408","1.5625","1.25","40","24.6079614","80","1.147785121","15.28888889","19.11111111","18.13333333","22.66666667","55.55555556","69.44444444","5.101267206","6.376584008","73.68888889","92.11111111","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00149","","","","10","10","10","10","2.18","0.32","11.31","26.86150317","2.5","13.81","20","0.218","0.032","0.125","2","2","1","1","0.25","0.25","1.131","1.131","50","18.10282404","100","0.671537579","9.688888889","9.688888889","11.11111111","11.11111111","50.26666667","50.26666667","2.984611463","2.984611463","61.37777778","61.37777778","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00150","","","","10","6","11","3","1.96","0.17","5.64","26.29984605","2.13","7.77","14","0.178181818","0.056666667","0.152142857","2.333333333","1.4","1.833333333","1.1","0.355","0.213","0.94","0.564","78.57142857","27.41312741","60","0.560186721","8.711111111","14.51851852","9.466666667","15.77777778","25.06666667","41.77777778","2.489718759","4.149531266","34.53333333","57.55555556","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00151","","","","10","10","13","22","3.31","0.53","22.23","26.17175838","3.84","26.07","35","0.254615385","0.024090909","0.109714286","3.5","3.5","1.3","1.3","0.384","0.384","2.223","2.223","37.14285714","14.72957422","100","1.004995522","14.71111111","14.71111111","17.06666667","17.06666667","98.8","98.8","4.466646764","4.466646764","115.8666667","115.8666667","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00152","","","","10","7","6","12","1.12","0.65","12.97","27.65587768","1.77","14.74","18","0.186666667","0.054166667","0.098333333","2.571428571","1.8","0.857142857","0.6","0.252857143","0.177","1.852857143","1.297","33.33333333","12.00814111","70","0.489509035","4.977777778","7.111111111","7.866666667","11.23809524","57.64444444","82.34920635","2.175595711","3.107993873","65.51111111","93.58730159","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00153","","","","10","8","17","6","3.32","0.34","8.65","27.23391581","3.66","12.31","23","0.195294118","0.056666667","0.159130435","2.875","2.3","2.125","1.7","0.4575","0.366","1.08125","0.865","73.91304348","29.73192526","80","0.996761319","14.75555556","18.44444444","16.26666667","20.33333333","38.44444444","48.05555556","4.430050305","5.537562881","54.71111111","68.38888889","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00154","","","","10","10","19","19","4.17","0.58","12.02","25.3685259","4.75","16.77","38","0.219473684","0.030526316","0.125","3.8","3.8","1.9","1.9","0.475","0.475","1.202","1.202","50","28.32438879","100","1.20500498","18.53333333","18.53333333","21.11111111","21.11111111","53.42222222","53.42222222","5.35557769","5.35557769","74.53333333","74.53333333","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00155","","","","10","7","22","7","5.24","0.56","10.76","24.80143863","5.8","16.56","29","0.238181818","0.08","0.2","4.142857143","2.9","3.142857143","2.2","0.828571429","0.58","1.537142857","1.076","75.86206897","35.02415459","70","1.438483441","23.28888889","33.26984127","25.77777778","36.82539683","47.82222222","68.31746032","6.393259736","9.133228194","73.6","105.1428571","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00156","","","","10","4","15","12","3.96","0.53","13.03","25.07601057","4.49","17.52","27","0.264","0.044166667","0.166296296","6.75","2.7","3.75","1.5","1.1225","0.449","3.2575","1.303","55.55555556","25.62785388","40","1.125912875","17.6","44","19.95555556","49.88888889","57.91111111","144.7777778","5.00405722","12.51014305","77.86666667","194.6666667","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00157","","","","10","10","21","21","3.85","0.73","17.05","27.07833733","4.58","21.63","42","0.183333333","0.034761905","0.109047619","4.2","4.2","2.1","2.1","0.458","0.458","1.705","1.705","50","21.17429496","100","1.24018785","17.11111111","17.11111111","20.35555556","20.35555556","75.77777778","75.77777778","5.511945999","5.511945999","96.13333333","96.13333333","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00158","","","","10","8","14","14","2.14","0.51","9.96","27.71516904","2.65","12.61","28","0.152857143","0.036428571","0.094642857","3.5","2.8","1.75","1.4","0.33125","0.265","1.245","0.996","50","21.01506741","80","0.73445198","9.511111111","11.88888889","11.77777778","14.72222222","44.26666667","55.33333333","3.26423102","4.080288775","56.04444444","70.05555556","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00159","","","","10","10","13","16","4.11","0.76","11.45","26.29555667","4.87","16.32","29","0.316153846","0.0475","0.167931034","2.9","2.9","1.3","1.3","0.487","0.487","1.145","1.145","44.82758621","29.84068627","100","1.28059361","18.26666667","18.26666667","21.64444444","21.64444444","50.88888889","50.88888889","5.691527155","5.691527155","72.53333333","72.53333333","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00160","","","","10","9","19","17","4.98","0.52","19.19","26.62337662","5.5","24.69","36","0.262105263","0.030588235","0.152777778","4","3.6","2.111111111","1.9","0.611111111","0.55","2.132222222","1.919","52.77777778","22.27622519","90","1.464285714","22.13333333","24.59259259","24.44444444","27.16049383","85.28888889","94.7654321","6.507936507","7.231040563","109.7333333","121.9259259","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00161","","","","10","8","6","21","0.99","0.78","13.79","28.21700792","1.77","15.56","27","0.165","0.037142857","0.065555556","3.375","2.7","0.75","0.6","0.22125","0.177","1.72375","1.379","22.22222222","11.37532134","80","0.49944104","4.4","5.5","7.866666667","9.833333333","61.28888889","76.61111111","2.219737956","2.774672445","69.15555556","86.44444444","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00162","","","","10","5","11","13","1.34","0.42","8.5","25.84370781","1.76","10.26","24","0.121818182","0.032307692","0.073333333","4.8","2.4","2.2","1.1","0.352","0.176","1.7","0.85","45.83333333","17.1539961","50","0.454849257","5.955555556","11.91111111","7.822222222","15.64444444","37.77777778","75.55555556","2.021552255","4.043104511","45.6","91.2","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00163","","","","10","10","5","13","0.56","0.42","15.05","26.12814896","0.98","16.03","18","0.112","0.032307692","0.054444444","1.8","1.8","0.5","0.5","0.098","0.098","1.505","1.505","27.77777778","6.113537118","100","0.25605586","2.488888889","2.488888889","4.355555556","4.355555556","66.88888889","66.88888889","1.138026044","1.138026044","71.24444444","71.24444444","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00164","","","","10","10","3","17","0.45","0.66","16.3","27.57950354","1.11","17.41","20","0.15","0.038823529","0.0555","2","2","0.3","0.3","0.111","0.111","1.63","1.63","15","6.37564618","100","0.306132489","2","2","4.933333333","4.933333333","72.44444444","72.44444444","1.360588841","1.360588841","77.37777778","77.37777778","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00165","","","","10","8","8","20","1.32","0.55","13.11","26.78864416","1.87","14.98","28","0.165","0.0275","0.066785714","3.5","2.8","1","0.8","0.23375","0.187","1.63875","1.311","28.57142857","12.48331108","80","0.500947646","5.866666667","7.333333333","8.311111111","10.38888889","58.26666667","72.83333333","2.226433981","2.783042477","66.57777778","83.22222222","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00166","","","","10","8","6","6","1.63","0.29","8.7","26.65441176","1.92","10.62","12","0.271666667","0.048333333","0.16","1.5","1.2","0.75","0.6","0.24","0.192","1.0875","0.87","50","18.07909605","80","0.511764706","7.244444444","9.055555556","8.533333333","10.66666667","38.66666667","48.33333333","2.274509804","2.843137254","47.2","59","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00167","","","","10","9","12","23","1.82","0.87","15.44","26.91501049","2.69","18.13","35","0.151666667","0.037826087","0.076857143","3.888888889","3.5","1.333333333","1.2","0.298888889","0.269","1.715555556","1.544","34.28571429","14.83728627","90","0.724013782","8.088888889","8.987654321","11.95555556","13.28395062","68.62222222","76.24691358","3.217839032","3.575376702","80.57777778","89.5308642","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00168","","","","10","5","8","7","1.52","0.26","11.05","24.62987887","1.78","12.83","15","0.19","0.037142857","0.118666667","3","1.5","1.6","0.8","0.356","0.178","2.21","1.105","53.33333333","13.87373344","50","0.438411844","6.755555556","13.51111111","7.911111111","15.82222222","49.11111111","98.22222222","1.948497084","3.896994168","57.02222222","114.0444444","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00169","","","","10","6","1","7","0.18","0.12","5.65","24.24055829","0.3","5.95","8","0.18","0.017142857","0.0375","1.333333333","0.8","0.166666667","0.1","0.05","0.03","0.941666667","0.565","12.5","5.042016807","60","0.072721675","0.8","1.333333333","1.333333333","2.222222222","25.11111111","41.85185185","0.323207444","0.538679073","26.44444444","44.07407407","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00170","","","","10","6","10","7","0.82","0.34","5.7","22.89679964","1.16","6.86","17","0.082","0.048571429","0.068235294","2.833333333","1.7","1.666666667","1","0.193333333","0.116","0.95","0.57","58.82352941","16.90962099","60","0.265602876","3.644444444","6.074074074","5.155555556","8.592592593","25.33333333","42.22222222","1.180457226","1.96742871","30.48888889","50.81481481","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00171","","","","10","4","2","7","0.66","0.4","9.38","20.07108509","1.06","10.44","9","0.33","0.057142857","0.117777778","2.25","0.9","0.5","0.2","0.265","0.106","2.345","0.938","22.22222222","10.1532567","40","0.212753502","2.933333333","7.333333333","4.711111111","11.77777778","41.68888889","104.2222222","0.94557112","2.363927799","46.4","116","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00172","","","","10","5","7","8","1.28","0.3","10.6","22.51412709","1.58","12.18","15","0.182857143","0.0375","0.105333333","3","1.5","1.4","0.7","0.316","0.158","2.12","1.06","46.66666667","12.97208539","50","0.355723208","5.688888889","11.37777778","7.022222222","14.04444444","47.11111111","94.22222222","1.580992036","3.161984071","54.13333333","108.2666667","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00173","","","","10","6","4","17","0.51","0.5","14.49","28.54821803","1.01","15.5","21","0.1275","0.029411765","0.048095238","3.5","2.1","0.666666667","0.4","0.168333333","0.101","2.415","1.449","19.04761905","6.516129032","60","0.288337002","2.266666667","3.777777778","4.488888889","7.481481481","64.4","107.3333333","1.281497787","2.135829645","68.88888889","114.8148148","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00174","","","","10","7","2","4","0.37","0.05","10.7","29.74009162","0.42","11.12","6","0.185","0.0125","0.07","0.857142857","0.6","0.285714286","0.2","0.06","0.042","1.528571429","1.07","33.33333333","3.776978417","70","0.124908385","1.644444444","2.349206349","1.866666667","2.666666667","47.55555556","67.93650794","0.555148377","0.79306911","49.42222222","70.6031746","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00175","","","","10","7","4","8","0.64","0.32","13.32","24.42057097","0.96","14.28","12","0.16","0.04","0.08","1.714285714","1.2","0.571428571","0.4","0.137142857","0.096","1.902857143","1.332","33.33333333","6.722689076","70","0.234437481","2.844444444","4.063492063","4.266666667","6.095238095","59.2","84.57142857","1.041944361","1.488491945","63.46666667","90.66666667","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00176","","","","10","8","3","11","0.82","0.6","12.08","27.51169969","1.42","13.5","14","0.273333333","0.054545455","0.101428571","1.75","1.4","0.375","0.3","0.1775","0.142","1.51","1.208","21.42857143","10.51851852","80","0.390666136","3.644444444","4.555555556","6.311111111","7.888888889","53.68888889","67.11111111","1.736293936","2.17036742","60","75","","1"
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00177","","","","10","9","10","13","1.58","0.34","7.2","27.00014992","1.92","9.12","23","0.158","0.026153846","0.083478261","2.555555556","2.3","1.111111111","1","0.213333333","0.192","0.8","0.72","43.47826087","21.05263158","90","0.518402878","7.022222222","7.802469136","8.533333333","9.481481481","32","35.55555556","2.304012793","2.560014215","40.53333333","45.03703704","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00178","","","","10","9","0","5","0","0.05","19.64","","0.05","19.69","5","","0.01","0.01","0.555555556","0.5","0","0","0.005555556","0.005","2.182222222","1.964","0","0.253936008","90","","0","0","0.222222222","0.24691358","87.28888889","96.98765432","","","87.51111111","97.2345679","1",""
"","","PEP2013SAT-AT02","","","","","","","","","PEP2013SAT-AT02-00179","","","","10","10","16","26","4.78","1.35","15.59","26.3791725","6.13","21.72","42","0.29875","0.051923077","0.145952381","4.2","4.2","1.6","1.6","0.613","0.613","1.559","1.559","38.0952381","28.2228361","100","1.617043274","21.24444444","21.24444444","27.24444444","27.24444444","69.28888889","69.28888889","7.186858997","7.186858997","96.53333333","96.53333333","","1"
