"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap90"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00021","","","","120","104","119.79","207","249","47.53","10.63","21.30589185","5.6537437","34.4573898","2.0277271","1.1486802","161.3643799","138.6861267","50.1961288","8.5244074","13.6066771","9.5156708","0.7329178","58.16","177.95","456","0.229613527","0.042690763","0.12754386","4.384615385","3.8","1.990384615","1.725","0.559230769","0.484666667","1.151826923","0.99825","45.39473684","32.68333802","86.66666667","12.3915067","17.6037037","20.31196581","21.54074074","24.85470085","44.36666667","51.19230769","4.589446926","5.295515684","65.90740741","76.04700855","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00023","","","","120","115","88.83","268","416","55.08","18.52","21.1","7.4306898","32.687088","2.3798316","1.3994765","101.3686523","127.6729431","49.9364166","7.428359","11.9628754","10.329257","1.163763","73.6","162.43","684","0.205522388","0.044519231","0.107602339","5.947826087","5.7","2.330434783","2.233333333","0.64","0.613333333","0.772434783","0.74025","39.18128655","45.31182663","95.83333333","15.5296","20.4","21.28695652","27.25925926","28.44444444","32.9","34.33043478","5.751703704","6.001777778","60.15925926","62.77487923","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00025","","","","120","96","139.69","75","80","17.5","3.1","30.04217395","6.3742838","0","1.757236","1.1135774","29.7729492","94.4435425","70.9586945","1.383008","3.3601923","8.0011787","0.7032976","20.6","160.29","155","0.233333333","0.03875","0.132903226","1.614583333","1.291666667","0.78125","0.625","0.214583333","0.171666667","1.455104167","1.164083333","48.38709677","12.85170628","80","6.188687834","6.481481481","8.101851852","7.62962963","9.537037037","51.73703704","64.6712963","2.292106605","2.865133256","59.36666667","74.20833333","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00027","","","","120","88","49.49","42","60","9","2.81","29.8","5.56917","0","1.6492577","1.0030046","6.277832","89.6605835","68.0825882","2.302309","4.6679435","9.9355936","0.7100086","11.81","61.3","102","0.214285714","0.046833333","0.115784314","1.159090909","0.85","0.477272727","0.35","0.134204545","0.098416667","0.562386364","0.412416667","41.17647059","19.26590538","73.33333333","3.51938","3.333333333","4.545454545","4.374074074","5.964646465","18.32962963","24.99494949","1.303474074","1.777464646","22.7037037","30.95959596","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00029","","","","120","109","180.78","152","68","35.3","3.36","28.73341586","5.6600437","0","1.589282","1.2477655","54.6281738","91.4945526","70.3441315","1.1925039","2.9454107","8.3438606","0.5939608","38.66","219.44","220","0.232236842","0.049411765","0.175727273","2.018348624","1.833333333","1.394495413","1.266666667","0.354678899","0.322166667","1.65853211","1.5065","69.09090909","17.617572","90.83333333","11.10833857","13.07407407","14.39347604","14.31851852","15.76350663","66.95555556","73.71253823","4.114199471","4.529393913","81.27407407","89.47604485","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00031","","","","120","105","187.3","198","85","51.76","3.38","28.2","5.2104397","0","1.4911327","1.1063833","61.1324463","90.1256714","70.7274551","1.4328232","3.2027202","8.0775585","0.4734058","55.14","242.44","283","0.261414141","0.039764706","0.194840989","2.695238095","2.358333333","1.885714286","1.65","0.525142857","0.4595","1.783809524","1.560833333","69.96466431","22.74377165","87.5","15.54948","19.17037037","21.90899471","20.42222222","23.33968254","69.37037037","79.28042328","5.759066667","6.581790476","89.79259259","102.6201058","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00033","","","","120","115","135.32","243","198","50.67","8.43","21.1","5.7452431","","2.0697861","1.1594553","124.1499023","131.4336548","50.8925133","8.7260237","13.822217","10.8458109","1.3918352","59.1","194.42","441","0.208518519","0.042575758","0.134013605","3.834782609","3.675","2.113043478","2.025","0.513913043","0.4925","1.176695652","1.127666667","55.10204082","30.39810719","95.83333333","12.4701","18.76666667","19.5826087","21.88888889","22.84057971","50.11851852","52.29758454","4.618555556","4.819362319","72.00740741","75.13816425","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00035","","","","120","110","146.88","234","168","42.97","6.19","20.90412161","4.1262455","","1.6551862","0.9010673","77.6591797","106.6769867","51.7359695","9.5291014","14.8783655","10.179492","1.1013155","49.16","196.04","402","0.183632479","0.036845238","0.122288557","3.654545455","3.35","2.127272727","1.95","0.446909091","0.409666667","1.335272727","1.224","58.20895522","25.076515","91.66666667","10.27646618","15.91481481","17.36161616","18.20740741","19.86262626","54.4","59.34545455","3.806098586","4.152107549","72.60740741","79.20808081","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00037","","","","120","110","160.59","292","180","84.63","9.02","24.5","6.7302647","0","2.0176244","1.2778354","42.5994873","103.3291016","67.2785797","1.8735161","3.9439034","7.8137875","0.5849848","93.65","254.24","472","0.289828767","0.050111111","0.198411017","4.290909091","3.933333333","2.654545455","2.433333333","0.851363636","0.780416667","1.459909091","1.33825","61.86440678","36.83527376","91.66666667","22.94425","31.34444444","34.19393939","34.68518519","37.83838384","59.47777778","64.88484848","8.49787037","9.27040404","94.16296296","102.7232323","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00039","","","","120","115","121.03","231","150","54.55","7.14","32.95454545","4.9773006","0","1.4846821","1.1085615","80.2813721","89.7989807","72.8574371","1.1715803","3.1728411","5.4863338","0.2889271","61.69","182.72","381","0.236147186","0.0476","0.16191601","3.313043478","3.175","2.008695652","1.925","0.536434783","0.514083333","1.052434783","1.008583333","60.62992126","33.76204028","95.83333333","20.32965909","20.2037037","21.0821256","22.84814815","23.84154589","44.82592593","46.77487923","7.529503366","7.856873078","67.67407407","70.61642512","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00041","","","","120","100","92.88","0","28","0","0.51","27.5","8.2268276","0","2.1969953","1.4246383","89.93396","121.6509399","62.7824516","1.938591","4.0605559","12.2073927","0.8215008","0.51","93.39","28","","0.018214286","0.018214286","0.28","0.233333333","0","0","0.0051","0.00425","0.9288","0.774","0","0.546097013","83.33333333","0.14025","0","0","0.188888889","0.226666667","34.4","41.28","0.051944444","0.062333333","34.58888889","41.50666667","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00043","","","","120","75","27.23","0","4","0","0.11","","","","","","","","","","","","","0.11","27.34","4","","0.0275","0.0275","0.053333333","0.033333333","0","0","0.001466667","0.000916667","0.363066667","0.226916667","0","0.402340892","62.5","","0","0","0.040740741","0.065185185","10.08518519","16.1362963","","","10.12592593","16.20148148","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00045","","","","120","110","143.2","16","40","1.57","0.93","20.4","6.1755466","24.1930084","2.1105428","1.214849","122.0936279","120.3200226","47.4036942","7.1301947","11.0227032","15.5583124","0.9324093","2.5","145.7","56","0.098125","0.02325","0.044642857","0.509090909","0.466666667","0.145454545","0.133333333","0.022727273","0.020833333","1.301818182","1.193333333","28.57142857","1.715854496","91.66666667","0.51","0.581481481","0.634343434","0.925925926","1.01010101","53.03703704","57.85858586","0.188888889","0.206060606","53.96296296","58.86868687","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00047","","","","120","104","153.9","31","63","3.61","2.4","19.46438234","4.3197536","24.0377197","1.749083","0.9961662","72.7973633","105.645813","47.8032494","9.0612936","13.8498306","13.0318651","0.5515699","6.01","159.91","94","0.116451613","0.038095238","0.06393617","0.903846154","0.783333333","0.298076923","0.258333333","0.057788462","0.050083333","1.479807692","1.2825","32.9787234","3.75836408","86.66666667","1.169809379","1.337037037","1.542735043","2.225925926","2.568376068","57","65.76923077","0.433262733","0.499918538","59.22592593","68.33760684","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00049","","","","120","81","128.79","84","129","11.72","3.97","27.88097319","5.7134514","14.9728546","1.9749198","1.2588377","122.2471924","113.6696167","64.0164108","2.3134499","5.0977378","10.7605715","0.5780525","15.69","144.48","213","0.13952381","0.030775194","0.073661972","2.62962963","1.775","1.037037037","0.7","0.193703704","0.13075","1.59","1.07325","39.43661972","10.85963455","67.5","4.374524694","4.340740741","6.430727023","5.811111111","8.609053498","47.7","70.66666667","1.620194331","2.400287898","53.51111111","79.27572016","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00051","","","","120","98","110.53","134","133","27.05","6.03","26.87376963","6.9313307","13.0945435","2.3189669","1.4824028","185.2293701","145.8581085","60.714592","2.4185009","5.6897807","12.2089605","0.8034182","33.08","143.61","267","0.201865672","0.045338346","0.123895131","2.724489796","2.225","1.367346939","1.116666667","0.33755102","0.275666667","1.127857143","0.921083333","50.18726592","23.03460762","81.66666667","8.889842994","10.01851852","12.2675737","12.25185185","15.00226757","40.93703704","50.12698413","3.292534442","4.031674827","53.18888889","65.1292517","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00053","","","","120","109","141.62","38","48","6.16","1.35","27.65983132","7.9782009","1.8164978","2.0861812","1.2875319","56.5952148","111.1880493","61.7654419","1.8496723","4.1457624","12.895196","0.2843027","7.51","149.13","86","0.162105263","0.028125","0.087325581","0.788990826","0.716666667","0.348623853","0.316666667","0.068899083","0.062583333","1.299266055","1.180166667","44.18604651","5.03587474","90.83333333","2.077253332","2.281481481","2.511722732","2.781481481","3.062181448","52.45185185","57.745158","0.769353086","0.846994223","55.23333333","60.80733945","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00055","","","","120","103","126.64","28","28","5.72","1.09","29.16059635","6.2675695","0.0514221","1.7449884","1.1246624","78.5998535","103.5942383","64.4129333","1.4834166","3.3066087","11.9916382","0.4827042","6.81","133.45","56","0.204285714","0.038928571","0.121607143","0.54368932","0.466666667","0.27184466","0.233333333","0.066116505","0.05675","1.229514563","1.055333333","50","5.103034845","85.83333333","1.985836611","2.118518519","2.468176915","2.522222222","2.938511327","46.9037037","54.64509169","0.735495041","0.856887427","49.42592593","57.58360302","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00057","","","","120","115","130.6","138","416","12.52","10.32","33.19315895","4.7411404","3.3047943","1.3844304","0.9138498","60.8848877","80.6393738","69.5476379","2.6848469","4.9380631","5.4063883","0.4562244","22.84","153.44","554","0.090724638","0.024807692","0.041227437","4.817391304","4.616666667","1.2","1.15","0.198608696","0.190333333","1.135652174","1.088333333","24.90974729","14.88529718","95.83333333","7.581317504","4.637037037","4.838647343","8.459259259","8.82705314","48.37037037","50.47342995","2.807895372","2.929977779","56.82962963","59.30048309","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00059","","","","120","109","165.06","114","259","10.9","7.62","33.38014981","4.8785458","0","1.5033917","1.0351052","48.3837891","83.8158417","69.4515305","1.6181641","3.7657328","7.8840017","0.4572954","18.52","183.58","373","0.095614035","0.029420849","0.049651475","3.422018349","3.108333333","1.04587156","0.95","0.169908257","0.154333333","1.514311927","1.3755","30.56300268","10.08824491","90.83333333","6.182003745","4.037037037","4.444444444","6.859259259","7.551478084","61.13333333","67.30275229","2.289631017","2.520694697","67.99259259","74.85423038","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00061","","","","120","107","120.13","83","277","8.38","6.5","27.33397536","6.1289043","","2.0444407","1.2544179","195.6832886","129.4163971","62.2083168","2.1162548","4.3918886","10.5211248","0.3795233","14.88","135.01","360","0.100963855","0.023465704","0.041333333","3.364485981","3","0.775700935","0.691666667","0.139065421","0.124","1.12271028","1.001083333","23.05555556","11.02140582","89.16666667","4.067295534","3.103703704","3.4807892","5.511111111","6.180685358","44.49259259","49.89823468","1.506405753","1.689427013","50.0037037","56.07892004","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00063","","","","120","106","100.2","127","142","15.72","5.14","24.14711508","4.6825047","","1.7992034","1.1471605","128.364624","108.1617889","61.7697296","3.1028299","5.7846313","11.3257809","0.43787","20.86","121.06","269","0.123779528","0.036197183","0.077546468","2.537735849","2.241666667","1.198113208","1.058333333","0.196792453","0.173833333","0.945283019","0.835","47.21189591","17.23112506","88.33333333","5.037088206","5.822222222","6.591194969","7.725925926","8.746331237","37.11111111","42.01257862","1.865588224","2.111986669","44.83703704","50.75890985","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00065","","","","120","109","141.43","200","164","50.5","7.24","29.4","4.9516659","8.837326","1.442162","1.0456333","95.6064453","81.5507813","64.3413391","1.9864559","3.8256917","12.2102957","0.6908817","57.74","199.17","364","0.2525","0.044146341","0.158626374","3.339449541","3.033333333","1.834862385","1.666666667","0.529724771","0.481166667","1.297522936","1.178583333","54.94505495","28.99030979","90.83333333","16.97556","18.7037037","20.59123344","21.38518519","23.54332314","52.38148148","57.66768603","6.287244444","6.921737003","73.76666667","81.21100917","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00067","","","","120","104","109.57","140","151","30.29","6.04","28.4","5.3718872","5.6086578","1.6513681","1.1363444","93.4351807","94.7993011","62.5226517","2.2624645","4.4246883","12.5066662","0.7141037","36.33","145.9","291","0.216357143","0.04","0.124845361","2.798076923","2.425","1.346153846","1.166666667","0.349326923","0.30275","1.053557692","0.913083333","48.10996564","24.90061686","86.66666667","10.31772","11.21851852","12.94444444","13.45555556","15.52564103","40.58148148","46.82478632","3.821377778","4.409282051","54.03703704","62.35042735","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00069","","","","120","103","120.15","94","205","14.64","6.66","25.10504367","5.0635052","36.2875366","1.8450665","1.0713725","84.3583984","103.8066711","60.7427216","5.2270346","8.6208649","9.6042328","0.8231163","21.3","141.45","299","0.155744681","0.032487805","0.071237458","2.902912621","2.491666667","0.912621359","0.783333333","0.206796117","0.1775","1.166504854","1.00125","31.43812709","15.0583245","85.83333333","5.347374302","5.422222222","6.317152104","7.888888889","9.190938511","44.5","51.84466019","1.980509001","2.307389127","52.38888889","61.03559871","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00071","","","","120","90","97.69","97","98","15.93","3.5","28.93703322","5.2936058","40.4736862","1.7659774","1.1063123","126.2030029","107.0949249","63.9116783","2.872427","5.4515271","11.2659636","0.6471643","19.43","117.12","195","0.164226804","0.035714286","0.099641026","2.166666667","1.625","1.077777778","0.808333333","0.215888889","0.161916667","1.085444444","0.814083333","49.74358974","16.5898224","75","5.622465555","5.9","7.866666667","7.196296296","9.595061728","36.18148148","48.24197531","2.08239465","2.7765262","43.37777778","57.83703704","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00073","","","","120","90","85.13","16","20","1.82","0.55","29.95845862","7.1034689","0","1.8705096","1.2492647","68.5130615","100.7662811","67.005394","2.3503418","4.3592033","8.6058636","0.6877871","2.37","87.5","36","0.11375","0.0275","0.065833333","0.4","0.3","0.177777778","0.133333333","0.026333333","0.01975","0.945888889","0.709416667","44.44444444","2.708571429","75","0.710015469","0.674074074","0.898765432","0.877777778","1.17037037","31.52962963","42.03950617","0.262968692","0.350624923","32.40740741","43.20987654","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00075","","","","120","97","155.2","39","36","5.87","1.22","27.58263305","5.5619888","0","1.766058","1.2050905","42.9832764","99.0432587","66.2607269","2.6335964","4.7766604","8.4565144","0.6914158","7.09","162.29","75","0.150512821","0.033888889","0.094533333","0.773195876","0.625","0.402061856","0.325","0.073092784","0.059083333","1.6","1.293333333","52","4.368722657","80.83333333","1.955608683","2.174074074","2.689576174","2.625925926","3.248568156","57.48148148","71.11111111","0.724299512","0.896040634","60.10740741","74.35967927","1"
"","","PEP2016SAT-ST01","","","","","","","","","PEP2016SAT-ST01-00077","","","","120","114","116.63","162","224","32.37","10.71","27.64395531","2.9079628","0","1.201797","0.7740808","74.0849609","102.447052","67.5421066","4.404007","7.2931933","5.4630823","0.5506973","43.08","159.71","386","0.199814815","0.0478125","0.111606218","3.385964912","3.216666667","1.421052632","1.35","0.377894737","0.359","1.023070175","0.971916667","41.96891192","26.97389018","95","11.90901595","11.98888889","12.61988304","15.95555556","16.79532164","43.1962963","45.46978558","4.410746647","4.642891208","59.15185185","62.26510721","1"
