"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00032","","","","20","5.1","15","22","9","6.54","0.25","28.85375494","3.9297504","1.621541","1.1806517","104.8435059","108.5834961","34.6927795","62.2308006","1.8526535","4.4203658","13.6096268","0","6.79","11.89","31","0.297272727","0.027777778","0.219032258","2.066666667","1.55","1.466666667","1.1","0.452666667","0.3395","0.34","0.255","70.96774194","57.10681245","75","1.95916996","14.53333333","19.37777778","15.08888889","20.11851852","11.33333333","15.11111111","4.353711023","5.804948031","26.42222222","35.22962963"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00033","","","","20","0.79","3","0","0","0","0","","","","","","","","","","","","","0","0.79","0","","","","0","0","0","0","0","0","0.263333333","0.0395","","0","15","","0","0","0","0","1.755555556","11.7037037","","","1.755555556","11.7037037"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00034","","","","20","1.27","6","1","4","0.18","0.16","","","","","","","","","","","","","0.34","1.61","5","0.18","0.04","0.068","0.833333333","0.25","0.166666667","0.05","0.056666667","0.017","0.211666667","0.0635","20","21.11801242","30","","0.4","1.333333333","0.755555556","2.518518519","2.822222222","9.407407407","","","3.577777778","11.92592593"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00035","","","","20","1.5","7","0","4","0","0.14","","","","","","","","","","","","","0.14","1.64","4","","0.035","0.035","0.571428571","0.2","0","0","0.02","0.007","0.214285714","0.075","0","8.536585366","35","","0","0","0.311111111","0.888888889","3.333333333","9.523809524","","","3.644444444","10.41269841"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00036","","","","20","8.6","14","20","5","5.44","0.28","30.47808765","3.2907581","1.5164804","1.1583939","97.7713623","105.4628296","27.2032013","67.6968765","0.5699968","2.7617569","13.2252321","0.2658691","5.72","14.32","25","0.272","0.056","0.2288","1.785714286","1.25","1.428571429","1","0.408571429","0.286","0.614285714","0.43","80","39.94413408","70","1.743346614","12.08888889","17.26984127","12.71111111","18.15873016","19.11111111","27.3015873","3.874103586","5.534433694","31.82222222","45.46031746"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00037","","","","20","0.8","6","0","0","0","0","","","","","","","","","","","","","0","0.8","0","","","","0","0","0","0","0","0","0.133333333","0.04","","0","30","","0","0","0","0","1.777777778","5.925925926","","","1.777777778","5.925925926"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00038","","","","20","2.97","15","4","9","0.37","0.25","31.54761905","4.2555141","1.7158365","1.2457051","155.1461182","114.1563721","20.4449005","63.8043175","1.1803141","3.6641011","14.2773809","0.0464458","0.62","3.59","13","0.0925","0.027777778","0.047692308","0.866666667","0.65","0.266666667","0.2","0.041333333","0.031","0.198","0.1485","30.76923077","17.27019499","75","0.195595238","0.822222222","1.096296296","1.377777778","1.837037037","6.6","8.8","0.434656085","0.579541446","7.977777778","10.63703704"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00039","","","","20","1.3","4","0","0","0","0","","","","","","","","","","","","","0","1.3","0","","","","0","0","0","0","0","0","0.325","0.065","","0","20","","0","0","0","0","2.888888889","14.44444444","","","2.888888889","14.44444444"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00040","","","","20","6.15","13","12","12","2.07","0.32","31.4","5.3164558","1.9024363","1.2775607","112.0697021","112.193985","16.0192871","64.0354233","2.8786106","5.6201177","7.7724876","0.0102758","2.39","8.54","24","0.1725","0.026666667","0.099583333","1.846153846","1.2","0.923076923","0.6","0.183846154","0.1195","0.473076923","0.3075","50","27.98594848","65","0.75046","4.6","7.076923077","5.311111111","8.170940171","13.66666667","21.02564103","1.667688889","2.565675214","18.97777778","29.1965812"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00041","","","","20","4.39","10","5","17","0.5","0.4","27.88844622","5.9321175","2.1898401","1.4759493","103.0968018","122.5882416","36.7729492","65.8438187","0.7232752","2.8581905","10.4922848","0.1277666","0.9","5.29","22","0.1","0.023529412","0.040909091","2.2","1.1","0.5","0.25","0.09","0.045","0.439","0.2195","22.72727273","17.01323251","50","0.250996016","1.111111111","2.222222222","2","4","9.755555556","19.51111111","0.557768924","1.115537849","11.75555556","23.51111111"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00042","","","","20","5.6","11","9","19","1.47","0.62","29.02584493","5.4529266","1.9819674","1.3885455","100.1164551","118.620163","42.6136856","65.3296814","0.7724104","2.9155931","10.750536","0","2.09","7.69","28","0.163333333","0.032631579","0.074642857","2.545454545","1.4","0.818181818","0.45","0.19","0.1045","0.509090909","0.28","32.14285714","27.17815345","55","0.606640159","3.266666667","5.939393939","4.644444444","8.444444444","12.44444444","22.62626263","1.348089242","2.45107135","17.08888889","31.07070707"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00043","","","","20","3.06","12","12","12","1.6","0.55","28.54330709","4.0199738","1.8122826","1.2736673","153.3076172","126.4568176","20.6229706","65.3818512","0.8122263","3.2634935","10.4791861","0","2.15","5.21","24","0.133333333","0.045833333","0.089583333","2","1.2","1","0.6","0.179166667","0.1075","0.255","0.153","50","41.26679463","60","0.613681102","3.555555556","5.925925926","4.777777778","7.962962963","6.8","11.33333333","1.363735783","2.272892972","11.57777778","19.2962963"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00044","","","","20","1.9","3","3","2","0.4","0.2","29.76190476","2.8352642","1.5258026","1.0105338","116.8594971","105.3921814","24.2399597","66.9724808","0.715251","2.4424767","9.756032","0","0.6","2.5","5","0.133333333","0.1","0.12","1.666666667","0.25","1","0.15","0.2","0.03","0.633333333","0.095","60","24","15","0.178571429","0.888888889","5.925925926","1.333333333","8.888888889","4.222222222","28.14814815","0.396825397","2.645502645","5.555555556","37.03703704"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00045","","","","20","3.49","10","10","9","1.16","0.34","26.8389662","2.7434673","1.3930197","0.9037137","122.8927002","104.0360107","29.7737885","61.8856277","4.249711","7.3371568","10.5033207","0.1949224","1.5","4.99","19","0.116","0.037777778","0.078947368","1.9","0.95","1","0.5","0.15","0.075","0.349","0.1745","52.63157895","30.06012024","50","0.402584493","2.577777778","5.155555556","3.333333333","6.666666667","7.755555556","15.51111111","0.894632207","1.789264413","11.08888889","22.17777778"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00046","","","","20","2.59","4","9","3","1.88","0.17","31.61033797","2.946825","1.3896904","1.0293775","150.3288574","109.1602478","36.5746307","66.3609848","1.4612808","3.6650348","11.1300774","0","2.05","4.64","12","0.208888889","0.056666667","0.170833333","3","0.6","2.25","0.45","0.5125","0.1025","0.6475","0.1295","75","44.18103448","20","0.648011928","4.177777778","20.88888889","4.555555556","22.77777778","5.755555556","28.77777778","1.440026508","7.200132538","10.31111111","51.55555556"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00047","","","","20","1.3","4","0","3","0","0.17","","","","","","","","","","","","","0.17","1.47","3","","0.056666667","0.056666667","0.75","0.15","0","0","0.0425","0.0085","0.325","0.065","0","11.56462585","20","","0","0","0.377777778","1.888888889","2.888888889","14.44444444","","","3.266666667","16.33333333"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00048","","","","20","0","0","0","0","0","0","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00049","","","","20","0.94","4","0","3","0","0.1","","","","","","","","","","","","","0.1","1.04","3","","0.033333333","0.033333333","0.75","0.15","0","0","0.025","0.005","0.235","0.047","0","9.615384615","20","","0","0","0.222222222","1.111111111","2.088888889","10.44444444","","","2.311111111","11.55555556"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00050","","","","20","0","0","0","0","0","0","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00051","","","","20","0.1","2","0","0","0","0","","","","","","","","","","","","","0","0.1","0","","","","0","0","0","0","0","0","0.05","0.005","","0","10","","0","0","0","0","0.222222222","2.222222222","","","0.222222222","2.222222222"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00052","","","","20","2.44","9","2","7","0.33","0.22","27.08333333","5.0159664","1.9230437","1.2917933","89.5930176","143.2313232","22.4970551","60.8176842","1.2945261","3.7360716","14.4914865","0.0060797","0.55","2.99","9","0.165","0.031428571","0.061111111","1","0.45","0.222222222","0.1","0.061111111","0.0275","0.271111111","0.122","22.22222222","18.39464883","45","0.148958333","0.733333333","1.62962963","1.222222222","2.716049383","5.422222222","12.04938272","0.331018518","0.735596708","6.644444444","14.7654321"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00053","","","","20","0","0","0","0","0","0","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00054","","","","20","8","8","8","9","1.44","0.49","24.055666","5.1183376","2.032824","1.2671852","125.3763428","133.7723694","46.1769867","55.6728668","3.5954304","6.5394015","14.7665462","0.2071371","1.93","9.93","17","0.18","0.054444444","0.113529412","2.125","0.85","1","0.4","0.24125","0.0965","1","0.4","47.05882353","19.43605237","40","0.464274354","3.2","8","4.288888889","10.72222222","17.77777778","44.44444444","1.031720786","2.579301966","22.06666667","55.16666667"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00055","","","","20","0","0","0","0","0","0","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00056","","","","20","8.28","9","5","7","0.78","0.2","","","","","","","","","","","","","0.98","9.26","12","0.156","0.028571429","0.081666667","1.333333333","0.6","0.555555556","0.25","0.108888889","0.049","0.92","0.414","41.66666667","10.58315335","45","","1.733333333","3.851851852","2.177777778","4.839506173","18.4","40.88888889","","","20.57777778","45.72839506"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00057","","","","20","0","0","0","0","0","0","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00058","","","","20","1.2","7","3","6","0.45","0.21","20.75098814","4.1791611","1.9387922","1.1580386","117.2716064","124.3843689","39.0765152","48.055748","7.6324759","12.2563324","13.4662876","0.4712133","0.66","1.86","9","0.15","0.035","0.073333333","1.285714286","0.45","0.428571429","0.15","0.094285714","0.033","0.171428571","0.06","33.33333333","35.48387097","35","0.136956522","1","2.857142857","1.466666667","4.19047619","2.666666667","7.619047619","0.304347826","0.869565217","4.133333333","11.80952381"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00059","","","","20","1.87","8","6","10","0.75","0.26","27.61341223","4.9903736","1.9537406","1.3226647","110.041626","131.0052032","46.609848","61.7043152","0.5300684","2.6671104","14.7374191","0","1.01","2.88","16","0.125","0.026","0.063125","2","0.8","0.75","0.3","0.12625","0.0505","0.23375","0.0935","37.5","35.06944444","40","0.278895464","1.666666667","4.166666667","2.244444444","5.611111111","4.155555556","10.38888889","0.619767697","1.549419242","6.4","16"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00060","","","","20","5.59","13","17","33","3.48","1.18","25.5489022","5.3600922","2.0815811","1.4765177","138.2012939","135.4234161","47.8265305","58.1550064","1.2603207","3.6492963","17.9405403","0.3735933","4.66","10.25","50","0.204705882","0.035757576","0.0932","3.846153846","2.5","1.307692308","0.85","0.358461538","0.233","0.43","0.2795","34","45.46341463","65","1.190578843","7.733333333","11.8974359","10.35555556","15.93162393","12.42222222","19.11111111","2.645730761","4.070355017","22.77777778","35.04273504"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00061","","","","20","0.8","5","0","3","0","0.16","","","","","","","","","","","","","0.16","0.96","3","","0.053333333","0.053333333","0.6","0.15","0","0","0.032","0.008","0.16","0.04","0","16.66666667","25","","0","0","0.355555556","1.422222222","1.777777778","7.111111111","","","2.133333333","8.533333333"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00062","","","","20","8.44","13","2","0","0.33","0","23.85685885","7.5928497","2.3446989","1.4736505","25.9840088","124.9954376","0.1262207","58.0511627","1.7195282","4.2928033","13.9839907","0.0127592","0.33","8.77","2","0.165","","0.165","0.153846154","0.1","0.153846154","0.1","0.025384615","0.0165","0.649230769","0.422","100","3.762827822","65","0.078727634","0.733333333","1.128205128","0.733333333","1.128205128","18.75555556","28.85470085","0.174950298","0.269154305","19.48888889","29.98290598"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00063","","","","20","1.4","4","0","0","0","0","","","","","","","","","","","","","0","1.4","0","","","","0","0","0","0","0","0","0.35","0.07","","0","20","","0","0","0","0","3.111111111","15.55555556","","","3.111111111","15.55555556"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00064","","","","20","7.14","11","2","2","0.26","0.14","29.48207171","3.1006241","1.4886403","1.1630836","214.2910156","117.2380829","44.9472351","61.5407829","2.1140909","4.6795416","14.9393873","0","0.4","7.54","4","0.13","0.07","0.1","0.363636364","0.2","0.181818182","0.1","0.036363636","0.02","0.649090909","0.357","50","5.305039788","55","0.117928287","0.577777778","1.050505051","0.888888889","1.616161616","15.86666667","28.84848485","0.26206286","0.476477927","16.75555556","30.46464646"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00065","","","","20","0","0","0","0","0","0","","","","","","","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","","0","","0","","0","","","","0",""
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00066","","","","20","6.75","8","5","3","1.22","0.16","","","","","","","","","","","","","1.38","8.13","8","0.244","0.053333333","0.1725","1","0.4","0.625","0.25","0.1725","0.069","0.84375","0.3375","62.5","16.97416974","40","","2.711111111","6.777777778","3.066666667","7.666666667","15","37.5","","","18.06666667","45.16666667"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00067","","","","20","3.32","15","6","31","0.74","0.85","30.6","6.3804779","2.1244655","1.4000788","142.3458252","134.9243927","25.9237213","64.0418396","0.9280252","3.3236141","11.8027544","0.1218338","1.59","4.91","37","0.123333333","0.027419355","0.042972973","2.466666667","1.85","0.4","0.3","0.106","0.0795","0.221333333","0.166","16.21621622","32.38289206","75","0.48654","1.644444444","2.192592593","3.533333333","4.711111111","7.377777778","9.837037037","1.0812","1.4416","10.91111111","14.54814815"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00068","","","","20","5.6","14","5","5","0.53","0.47","29.98027613","5.0727348","1.8783259","1.2698512","110.3812256","110.0943909","25.6488953","66.8401794","0.6550102","2.7650089","9.4467411","0","1","6.6","10","0.106","0.094","0.1","0.714285714","0.5","0.357142857","0.25","0.071428571","0.05","0.4","0.28","50","15.15151515","70","0.299802761","1.177777778","1.682539683","2.222222222","3.174603175","12.44444444","17.77777778","0.666228358","0.951754798","14.66666667","20.95238095"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00069","","","","20","9","13","3","1","0.33","0.07","36.85258964","3.6233425","1.5788708","1.1815085","76.8620605","96.0854797","19.7297211","72.4793549","0.1029415","1.991093","7.0294943","0","0.4","9.4","4","0.11","0.07","0.1","0.307692308","0.2","0.230769231","0.15","0.030769231","0.02","0.692307692","0.45","75","4.255319149","65","0.147410359","0.733333333","1.128205128","0.888888889","1.367521368","20","30.76923077","0.327578575","0.503967038","20.88888889","32.13675214"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00070","","","","20","19.48","17","3","1","0.27","0.1","36.12774451","3.5349522","1.5204568","1.1350832","128.0982666","100.4025269","18.4975891","72.6656036","0.1239653","1.9042422","7.6644945","0","0.37","19.85","4","0.09","0.1","0.0925","0.235294118","0.2","0.176470588","0.15","0.021764706","0.0185","1.145882353","0.974","75","1.863979849","85","0.133672655","0.6","0.705882353","0.822222222","0.967320261","43.28888889","50.92810458","0.297050344","0.349470993","44.11111111","51.89542484"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00071","","","","20","6","15","9","28","1.11","1.06","30.15873016","3.885952","1.6276574","1.2831421","57.2950439","93.0841217","47.3528366","65.3209839","1.1442823","3.5060515","11.6874161","0.2933292","2.17","8.17","37","0.123333333","0.037857143","0.058648649","2.466666667","1.85","0.6","0.45","0.144666667","0.1085","0.4","0.3","24.32432432","26.56058752","75","0.654444444","2.466666667","3.288888889","4.822222222","6.42962963","13.33333333","17.77777778","1.454320988","1.93909465","18.15555556","24.20740741"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00072","","","","20","14.05","20","35","60","5.22","1.92","28.85375494","3.8995323","1.6619916","1.1907301","98.6446533","111.1523285","47.6928024","63.3242416","1.5223217","4.1231036","13.3512573","0.2505817","7.14","21.19","95","0.149142857","0.032","0.075157895","4.75","4.75","1.75","1.75","0.357","0.357","0.7025","0.7025","36.84210526","33.69513922","100","2.060158103","11.6","11.6","15.86666667","15.86666667","31.22222222","31.22222222","4.578129117","4.578129117","47.08888889","47.08888889"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00073","","","","20","","","","","","","28.99408284","3.2390213","1.531147","1.1214275","112.7578125","109.5356445","26.0231323","66.9089584","1.6010075","4.017468","11.241292","0.2048578","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00074","","","","20","4.38","10","3","5","0.33","0.26","","","","","","","","","","","","","0.59","4.97","8","0.11","0.052","0.07375","0.8","0.4","0.3","0.15","0.059","0.0295","0.438","0.219","37.5","11.87122736","50","","0.733333333","1.466666667","1.311111111","2.622222222","9.733333333","19.46666667","","","11.04444444","22.08888889"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00075","","","","20","5.69","20","12","59","1.66","1.87","28.42942346","4.8327427","1.8740959","1.352272","67.1047363","98.3254242","47.5649261","61.97855","1.1871929","3.5009136","13.8524599","0.1489744","3.53","9.22","71","0.138333333","0.031694915","0.04971831","3.55","3.55","0.6","0.6","0.1765","0.1765","0.2845","0.2845","16.90140845","38.28633406","100","1.003558648","3.688888889","3.688888889","7.844444444","7.844444444","12.64444444","12.64444444","2.230130329","2.230130329","20.48888889","20.48888889"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00076","","","","20","17.06","17","24","42","3.93","1.23","27.86561265","3.9402485","1.7136254","1.2193151","65.0566406","93.9252014","48.1389465","63.1670799","2.1450796","4.769268","12.4224825","0.4507113","5.16","22.22","66","0.16375","0.029285714","0.078181818","3.882352941","3.3","1.411764706","1.2","0.303529412","0.258","1.003529412","0.853","36.36363636","23.22232223","85","1.437865613","8.733333333","10.2745098","11.46666667","13.49019608","37.91111111","44.60130719","3.195256917","3.759125785","49.37777778","58.09150327"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00077","","","","20","0.15","15","6","9","0.66","0.35","24.70119522","7.6023912","2.182739","1.3554001","52.4890137","114.3126526","2.8922272","54.7413902","5.2253084","8.4737587","12.9587412","0.3961267","1.01","1.16","15","0.11","0.038888889","0.067333333","1","0.75","0.4","0.3","0.067333333","0.0505","0.01","0.0075","40","87.06896552","75","0.249482072","1.466666667","1.955555556","2.244444444","2.992592593","0.333333333","0.444444444","0.554404604","0.739206138","2.577777778","3.437037037"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00078","","","","20","2.47","9","16","7","3.18","0.32","24.70119522","6.6993885","2.231899","1.5336733","90.166626","132.4173889","7.2894287","57.0279236","2.5075197","5.3893309","15.7667398","0.3146763","3.5","5.97","23","0.19875","0.045714286","0.152173913","2.555555556","1.15","1.777777778","0.8","0.388888889","0.175","0.274444444","0.1235","69.56521739","58.62646566","45","0.864541833","7.066666667","15.7037037","7.777777778","17.28395062","5.488888889","12.19753086","1.921204073","4.269342384","13.26666667","29.48148148"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00079","","","","20","2.33","3","0","2","0","0.16","","","","","","","","","","","","","0.16","2.49","2","","0.08","0.08","0.666666667","0.1","0","0","0.053333333","0.008","0.776666667","0.1165","0","6.425702811","15","","0","0","0.355555556","2.37037037","5.177777778","34.51851852","","","5.533333333","36.88888889"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00080","","","","20","10.86","16","27","20","6.75","0.87","30.01988072","4.6063385","1.7751565","1.2610083","97.4273682","103.6222992","47.2193832","63.6579514","1.1047449","3.2114873","14.22964","0.2005272","7.62","18.48","47","0.25","0.0435","0.16212766","2.9375","2.35","1.6875","1.35","0.47625","0.381","0.67875","0.543","57.44680851","41.23376623","80","2.287514911","15","18.75","16.93333333","21.16666667","24.13333333","30.16666667","5.083366469","6.354208086","41.06666667","51.33333333"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00081","","","","20","3.3","3","1","12","0.29","0.1","34.4488189","2.5915508","1.2348166","0.9411769","85.4581299","113.3656464","22.0812683","69.0779648","0.9343147","3.1610236","9.9844847","0","0.39","3.69","13","0.29","0.008333333","0.03","4.333333333","0.65","0.333333333","0.05","0.13","0.0195","1.1","0.165","7.692307692","10.56910569","15","0.134350394","0.644444444","4.296296296","0.866666667","5.777777778","7.333333333","48.88888889","0.29855643","1.990376203","8.2","54.66666667"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00082","","","","20","15.39","11","12","7","2.85","0.52","31.04125737","3.3497314","1.497839","0.9482522","101.272583","115.3467102","25.3615875","61.9096832","3.2560501","5.9654088","9.6072187","0","3.37","18.76","19","0.2375","0.074285714","0.177368421","1.727272727","0.95","1.090909091","0.6","0.306363636","0.1685","1.399090909","0.7695","63.15789474","17.96375267","55","1.046090373","6.333333333","11.51515152","7.488888889","13.61616162","34.2","62.18181818","2.324645274","4.226627771","41.68888889","75.7979798"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00083","","","","20","1.28","15","0","4","0","0.11","","","","","","","","","","","","","0.11","1.39","4","","0.0275","0.0275","0.266666667","0.2","0","0","0.007333333","0.0055","0.085333333","0.064","0","7.913669065","75","","0","0","0.244444444","0.325925926","2.844444444","3.792592593","","","3.088888889","4.118518519"
"","","PEP2013OVI-AT01","","","","","","","","","PEP2013OVI-AT01-00084","","","","20","24.57","18","9","2","4.44","0.23","35.1888668","3.9932976","1.439322","1.2128711","79.7414551","96.3423157","4.736969","69.6894531","0","1.6781915","10.024704","0.0858021","4.67","29.24","11","0.493333333","0.115","0.424545455","0.611111111","0.55","0.5","0.45","0.259444444","0.2335","1.365","1.2285","81.81818182","15.97127223","90","1.64332008","9.866666667","10.96296296","10.37777778","11.5308642","54.6","60.66666667","3.651822399","4.057580443","64.97777778","72.19753086"
