"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap120"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00022","","","","120","108","123.64","696","422","189.5","13.15","19.99975856","7.5703812","53.0691299","2.1909804","1.4206438","293.3076782","133.875824","36.4895782","11.0013704","16.9891663","18.5748405","1.9098539","202.65","326.29","1118","0.272270115","0.031161137","0.181261181","10.35185185","9.316666667","6.444444444","5.8","1.876388889","1.68875","1.144814815","1.030333333","62.25402504","62.10732784","90","40.52951072","70.18518519","77.98353909","75.05555556","83.39506173","45.79259259","50.88065844","15.0109299","16.678811","120.8481481","134.2757202","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00024","","","","120","58","25.75","134","255","20.36","7.49","20.17142442","8.1930075","48.3941879","2.3853626","1.6754851","250.3190918","147.0273743","37.7847443","8.468503","13.9083729","19.4594746","1.835947","27.85","53.6","389","0.151940299","0.029372549","0.07159383","6.706896552","3.241666667","2.310344828","1.116666667","0.480172414","0.232083333","0.443965517","0.214583333","34.44730077","51.95895522","48.33333333","5.617741701","7.540740741","15.60153257","10.31481481","21.34099617","9.537037037","19.73180077","2.080645074","4.304782913","19.85185185","41.07279693","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00026","","","","120","116","212.26","260","200","54.57","9.33","36.77437941","4.0116444","","1.1678429","0.9341288","66.0529785","77.1734467","76.1569138","1.0285702","2.7789068","5.251565","0.4695301","63.9","276.16","460","0.209884615","0.04665","0.138913043","3.965517241","3.833333333","2.24137931","2.166666667","0.550862069","0.5325","1.829827586","1.768833333","56.52173913","23.13876014","96.66666667","23.49882844","20.21111111","20.90804598","23.66666667","24.48275862","78.61481481","81.3256705","8.703269794","9.003382545","102.2814815","105.8084291","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00028","","","","120","71","95.57","81","67","19.3","2.52","32.57466613","4.6608772","","1.2767534","0.9358983","53.3632813","80.7106018","66.8232269","3.1248293","5.4417524","8.6781158","0.8487358","21.82","117.39","148","0.238271605","0.03761194","0.147432432","2.084507042","1.233333333","1.14084507","0.675","0.307323944","0.181833333","1.346056338","0.796416667","54.72972973","18.58761394","59.16666667","7.10779215","7.148148148","12.08137715","8.081481481","13.65884194","35.3962963","59.82472613","2.632515611","4.449322159","43.47777778","73.48356808","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00030","","","","120","109","142.05","185","114","95.17","6.1","27.29829868","3.4278412","0","1.0022478","0.8718166","73.8459473","80.0134277","60.8947639","6.0508814","9.355648","8.6327667","1.0994663","101.27","243.32","299","0.514432432","0.053508772","0.338695652","2.743119266","2.491666667","1.697247706","1.541666667","0.929082569","0.843916667","1.303211009","1.18375","61.8729097","41.62008877","90.83333333","27.64498707","35.24814815","38.80530071","37.50740741","41.29255861","52.61111111","57.9204893","10.2388841","11.27216598","90.11851852","99.21304791","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00032","","","","120","74","87.25","110","127","20.8","4.64","25.32173209","6.0117874","0","1.6722636","1.3748269","199.1871948","126.2896271","60.4669418","4.7793818","8.0851011","10.5573969","1.3829603","25.44","112.69","237","0.189090909","0.036535433","0.107341772","3.202702703","1.975","1.486486486","0.916666667","0.343783784","0.212","1.179054054","0.727083333","46.41350211","22.57520632","61.66666667","6.441848644","7.703703704","12.49249249","9.422222222","15.27927928","32.31481481","52.4024024","2.385869868","3.868978164","41.73703704","67.68168168","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00034","","","","120","107","222.7","332","163","82.23","5.43","21.53130016","7.8363218","","2.3375585","1.5919805","228.8577271","147.5406799","41.2077332","5.3125153","9.2517786","25.928648","1.5705738","87.66","310.36","495","0.247680723","0.033312883","0.177090909","4.626168224","4.125","3.102803738","2.766666667","0.819252336","0.7305","2.081308411","1.855833333","67.07070707","28.24461915","89.16666667","18.87433772","30.45555556","34.15576324","32.46666667","36.41121495","82.48148148","92.50259605","6.990495452","7.839807983","114.9481481","128.913811","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00036","","","","120","89","98.6","45","83","9.79","2.02","19.88692428","6.5181942","12.0210724","2.0233378","1.3173122","94.6654053","107.6170959","40.5249176","9.397521","14.6705141","17.4094982","1.4198446","11.81","110.41","128","0.217555556","0.024337349","0.092265625","1.438202247","1.066666667","0.505617978","0.375","0.132696629","0.098416667","1.107865169","0.821666667","35.15625","10.69649488","74.16666667","2.348645757","3.625925926","4.888888889","4.374074074","5.897627965","36.51851852","49.23845194","0.869868799","1.172856808","40.89259259","55.1360799","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00038","","","","120","120","170.68","391","246","115.07","11.96","23.61232517","6.0644951","0","1.880775","1.4695778","120.2663574","114.7852325","66.4629593","1.6960144","3.8335614","11.4244108","0.820178","127.03","297.71","637","0.294296675","0.048617886","0.199419152","5.308333333","5.308333333","3.258333333","3.258333333","1.058583333","1.058583333","1.422333333","1.422333333","61.38147567","42.66904034","100","29.99473666","42.61851852","42.61851852","47.04814815","47.04814815","63.21481481","63.21481481","11.10916173","11.10916173","110.262963","110.262963","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00040","","","","120","89","56.86","171","119","40.05","3.99","24.14772727","4.5418434","0","1.675087","1.2334151","114.427002","114.7066345","58.7778053","3.2862053","6.0799603","14.4379091","0.9101591","44.04","100.9","290","0.234210526","0.033529412","0.151862069","3.258426966","2.416666667","1.921348315","1.425","0.494831461","0.367","0.638876404","0.473833333","58.96551724","43.64717542","74.16666667","10.63465909","14.83333333","20","16.31111111","21.99250936","21.05925926","28.39450687","3.938762626","5.310691181","37.37037037","50.38701623","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00042","","","","120","120","235.13","335","907","43.56","16.05","29.6683478","7.9852581","1.6258698","2.0764732","1.4017305","37.769165","105.8865051","58.472084","2.38974","4.3751354","14.3951359","1.1493311","59.61","294.74","1242","0.130029851","0.0176957","0.047995169","10.35","10.35","2.791666667","2.791666667","0.49675","0.49675","1.959416667","1.959416667","26.9726248","20.22460474","100","17.68530212","16.13333333","16.13333333","22.07777778","22.07777778","87.08518519","87.08518519","6.550111898","6.550111898","109.162963","109.162963","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00044","","","","120","86","100.89","25","170","2.82","3.69","28.6505867","9.9543791","0.5056458","2.4289234","1.7259641","183.7706299","139.2286377","55.749958","1.5467434","3.9572082","16.1013508","1.1669378","6.51","107.4","195","0.1128","0.021705882","0.033384615","2.26744186","1.625","0.290697674","0.208333333","0.075697674","0.05425","1.173139535","0.84075","12.82051282","6.061452514","71.66666667","1.865153194","1.044444444","1.457364341","2.411111111","3.364341085","37.36666667","52.13953488","0.690797479","0.96390346","39.77777778","55.50387597","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00046","","","","120","106","136.54","44","49","27.79","1.82","23.94305847","5.1687412","26.8008423","1.6624856","1.090415","153.2281494","98.7909393","50.7512207","7.3026495","11.3462439","12.4358149","0.9815092","29.61","166.15","93","0.631590909","0.037142857","0.318387097","0.877358491","0.775","0.41509434","0.366666667","0.279339623","0.24675","1.288113208","1.137833333","47.31182796","17.82124586","88.33333333","7.089539613","10.29259259","11.65199161","10.96666667","12.41509434","50.57037037","57.24947589","2.625755412","2.972553297","61.53703704","69.66457023","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00048","","","","120","99","61.53","21","71","2.79","1.97","23.02253575","8.0969906","37.4210434","2.2365172","1.4545755","233.4644165","136.4527893","45.0820313","7.3798056","11.6938648","15.7756615","1.1185465","4.76","66.29","92","0.132857143","0.027746479","0.05173913","0.929292929","0.766666667","0.212121212","0.175","0.048080808","0.039666667","0.621515152","0.51275","22.82608696","7.180570222","82.5","1.095872702","1.033333333","1.252525253","1.762962963","2.136924804","22.78888889","27.62289562","0.405878778","0.491974277","24.55185185","29.75982043","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00050","","","","120","111","164.82","390","248","82.26","7.59","26.40470273","6.1141491","16.5898285","1.8821855","1.3405113","235.3410034","136.8528137","57.7497063","4.8388281","8.398139","11.4732141","1.0129633","89.85","254.67","638","0.210923077","0.030604839","0.140830721","5.747747748","5.316666667","3.513513514","3.25","0.809459459","0.74875","1.484864865","1.3735","61.12852665","35.28095182","92.5","23.7246254","30.46666667","32.93693694","33.27777778","35.97597598","61.04444444","65.99399399","8.786898297","9.499349511","94.32222222","101.96997","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00052","","","","120","55","35.42","53","92","13.98","3.21","25.96296296","8.5004816","28.7525635","2.3064718","1.6707582","193.6156616","130.2151031","54.5700684","3.1010065","5.8484807","16.2636776","1.332305","17.19","52.61","145","0.263773585","0.034891304","0.118551724","2.636363636","1.208333333","0.963636364","0.441666667","0.312545455","0.14325","0.644","0.295166667","36.55172414","32.6743965","45.83333333","4.463033333","5.177777778","11.2969697","6.366666667","13.89090909","13.11851852","28.62222222","1.652975308","3.606491582","19.48518519","42.51313131","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00054","","","","120","101","152.11","116","148","34.39","3.59","25.2490769","6.2898092","19.1914673","1.9185724","1.3953505","54.1641846","96.812851","52.2516785","4.5218067","7.1414361","15.0937185","1.680912","37.98","190.09","264","0.296465517","0.024256757","0.143863636","2.613861386","2.2","1.148514851","0.966666667","0.376039604","0.3165","1.506039604","1.267583333","43.93939394","19.98000947","84.16666667","9.589599407","12.73703704","15.13311331","14.06666667","16.71287129","56.33703704","66.93509351","3.551703484","4.219845723","70.4037037","83.6479648","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00056","","","","120","69","59.36","27","48","6.59","2.01","26.74299081","6.6614676","6.5388641","1.9211092","1.4128437","81.961792","102.6628113","56.7151108","3.1869345","5.6463175","12.3199797","1.2641764","8.6","67.96","75","0.244074074","0.041875","0.114666667","1.086956522","0.625","0.391304348","0.225","0.124637681","0.071666667","0.860289855","0.494666667","36","12.65450265","57.5","2.29989721","2.440740741","4.244766506","3.185185185","5.539452496","21.98518519","38.23510467","0.851813781","1.481415272","25.17037037","43.77455717","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00058","","","","120","116","237.45","0","415","0","6.12","28.08556528","6.2818451","0.2248383","1.7834787","1.289197","56.1337891","97.4347839","63.2930679","3.2827072","5.9806542","7.9907255","1.0965996","6.12","243.57","415","","0.014746988","0.014746988","3.577586207","3.458333333","0","0","0.052758621","0.051","2.046982759","1.97875","0","2.512624707","96.66666667","1.718836595","0","0","2.266666667","2.344827586","87.94444444","90.97701149","0.636606146","0.658558082","90.21111111","93.32183908","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00060","","","","120","88","174.9","11","402","1.42","5.08","31.25","4.6572933","0","1.3550243","0.9534392","82.1326904","86.4545135","70.3194199","2.5457802","4.7835336","5.7795429","0.4506483","6.5","181.4","413","0.129090909","0.012636816","0.015738499","4.693181818","3.441666667","0.125","0.091666667","0.073863636","0.054166667","1.9875","1.4575","2.663438257","3.583241455","73.33333333","2.03125","0.525925926","0.717171717","2.407407407","3.282828283","64.77777778","88.33333333","0.752314815","1.025883838","67.18518519","91.61616162","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00062","","","","120","106","97.84","88","593","10.05","11.14","26.02476072","6.568121","","2.1100526","1.3873696","165.5827637","112.7811432","54.4729309","5.2877665","8.6677256","10.8773909","1.2190533","21.19","119.03","681","0.114204545","0.018785835","0.031116006","6.424528302","5.675","0.830188679","0.733333333","0.19990566","0.176583333","0.923018868","0.815333333","12.92217327","17.80223473","88.33333333","5.514646797","3.722222222","4.213836478","7.848148148","8.884696017","36.23703704","41.0230608","2.042461777","2.312220879","44.08518519","49.90775681","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00064","","","","120","88","53.58","25","291","4.49","6.48","25.35392331","7.3473644","","2.3179402","1.5525589","270.7861328","141.5018921","48.1250763","6.8472433","11.1112957","12.1402006","1.705821","10.97","64.55","316","0.1796","0.022268041","0.03471519","3.590909091","2.633333333","0.284090909","0.208333333","0.124659091","0.091416667","0.608863636","0.4465","7.911392405","16.99457785","73.33333333","2.781325387","1.662962963","2.267676768","4.062962963","5.54040404","19.84444444","27.06060606","1.030120514","1.404709791","23.90740741","32.6010101","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00066","","","","120","110","204.17","451","224","86.1","7.21","29.37853107","6.6197872","12.0334167","1.7410583","1.2876706","201.7893677","117.1659088","56.8934059","2.89147","5.0179496","15.4169436","1.1889172","93.31","297.48","675","0.190909091","0.0321875","0.138237037","6.136363636","5.625","4.1","3.758333333","0.848272727","0.777583333","1.856090909","1.701416667","66.81481481","31.36681458","91.66666667","27.41310734","31.88888889","34.78787879","34.55925926","37.7010101","75.61851852","82.49292929","10.15300272","11.07600297","110.1777778","120.1939394","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00068","","","","120","66","78.72","76","58","18.13","2.66","26.34903056","6.092041","12.839447","1.6998801","1.3929176","151.5733643","113.2386627","58.2381439","2.307703","4.4776254","14.9546652","1.1460047","20.79","99.51","134","0.238552632","0.045862069","0.155149254","2.03030303","1.116666667","1.151515152","0.633333333","0.315","0.17325","1.192727273","0.656","56.71641791","20.89237263","55","5.477963453","6.714814815","12.20875421","7.7","14","29.15555556","53.01010101","2.028875353","3.688864278","36.85555556","67.01010101","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00070","","","","120","116","109.77","432","340","77.71","5.81","25.77844119","6.4128599","49.2363739","1.9475894","1.4174433","121.9683838","105.8082733","57.8238068","2.8289051","4.8670325","15.9609623","1.4150181","83.52","193.29","772","0.179884259","0.017088235","0.108186528","6.655172414","6.433333333","3.724137931","3.6","0.72","0.696","0.946293103","0.91475","55.95854922","43.20968493","96.66666667","21.53015408","28.78148148","29.77394636","30.93333333","32","40.65555556","42.05747126","7.974131141","8.249101181","71.58888889","74.05747126","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00072","","","","120","97","57.25","114","443","16.09","15.53","25.21266692","7.1412134","52.6643906","2.1051888","1.5035424","136.6115723","110.3203735","56.3475494","2.5284491","4.6470966","16.3163853","1.2547207","31.62","88.87","557","0.141140351","0.035056433","0.056768402","5.742268041","4.641666667","1.175257732","0.95","0.325979381","0.2635","0.590206186","0.477083333","20.46678636","35.58006076","80.83333333","7.97224528","5.959259259","7.372279496","11.71111111","14.48797251","21.2037037","26.23138603","2.952683437","3.652804252","32.91481481","40.71935853","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00074","","","","120","106","149.77","248","89","87.29","2.45","29.87244237","4.042141","0","1.2042804","0.9674091","115.756958","75.2470245","67.943573","2.9529285","5.0910687","9.5064583","0.7066793","89.74","239.51","337","0.351975806","0.02752809","0.266290801","3.179245283","2.808333333","2.339622642","2.066666667","0.846603774","0.747833333","1.412924528","1.248083333","73.59050445","37.46816417","88.33333333","26.80752978","32.32962963","36.59958071","33.23703704","37.62683438","55.47037037","62.7966457","9.928714734","11.24005442","88.70740741","100.4234801","1"
"","","PEP2016ICA-ST01","","","","","","","","","PEP2016ICA-ST01-00076","","","","120","59","61.84","25","81","7.06","2.21","25.35410765","7.1719952","0","1.9821348","1.6113005","94.8822021","90.4517975","62.7979507","2.4616957","4.416791","11.0962276","1.2406673","9.27","71.11","106","0.2824","0.027283951","0.08745283","1.796610169","0.883333333","0.423728814","0.208333333","0.157118644","0.07725","1.048135593","0.515333333","23.58490566","13.03614119","49.16666667","2.350325779","2.614814815","5.31826742","3.433333333","6.983050847","22.9037037","46.58380414","0.870491029","1.770490229","26.33703704","53.56685499","1"
