"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00028","","","","20","20","6.07","46","78","7.53","2.71","31.85328185","4.1979651","26.7872829","1.6864755","0.9978179","108.8301239","88.4506454","64.3690033","1.6211314","2.5050573","11.26579","0.079011","10.24","16.31","124","0.163695652","0.03474359","0.082580645","6.2","6.2","2.3","2.3","0.512","0.512","0.3035","0.3035","37.09677419","62.78356836","100","3.261776061","16.73333333","16.73333333","22.75555556","22.75555556","13.48888889","13.48888889","7.248391248","7.248391248","36.24444444","36.24444444"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00029","","","","20","16","5.42","18","24","3.44","1.19","27.23658052","6.0970922","21.5995522","1.9715111","1.1487582","115.8317795","91.9825134","62.7062416","2.0330739","3.636888","10.2000427","0.1263203","4.63","10.05","42","0.191111111","0.049583333","0.110238095","2.625","2.1","1.125","0.9","0.289375","0.2315","0.33875","0.271","42.85714286","46.06965174","80","1.261053678","7.644444444","9.555555556","10.28888889","12.86111111","12.04444444","15.05555556","2.802341507","3.502926884","22.33333333","27.91666667"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00030","","","","20","16","4.37","28","28","5.34","1.33","29.6222664","5.9006252","27.0548286","1.8982254","1.0899931","101.3870239","84.6611862","62.7511444","1.59111","2.6326182","12.0496635","0.0186497","6.67","11.04","56","0.190714286","0.0475","0.119107143","3.5","2.8","1.75","1.4","0.416875","0.3335","0.273125","0.2185","50","60.41666667","80","1.975805169","11.86666667","14.83333333","14.82222222","18.52777778","9.711111111","12.13888889","4.390678153","5.488347691","24.53333333","30.66666667"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00031","","","","20","17","18.15","65","31","16.24","1.38","30.48543689","4.4718595","9.3610363","1.9559736","1.1442813","137.89505","105.5439377","61.0303612","3.0275011","4.6631393","12.5056438","0.3467588","17.62","35.77","96","0.249846154","0.044516129","0.183541667","5.647058824","4.8","3.823529412","3.25","1.036470588","0.881","1.067647059","0.9075","67.70833333","49.25915572","85","5.37153398","36.08888889","42.45751634","39.15555556","46.06535948","40.33333333","47.45098039","11.93674218","14.04322609","79.48888889","93.51633987"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00032","","","","20","20","6.2","43","49","6.47","1.65","26.5503876","3.13481","23.7966633","1.6459336","0.9885911","137.2401123","92.9493942","57.4083557","3.6633003","5.852026","15.2899218","0.6957299","8.12","14.32","92","0.150465116","0.033673469","0.08826087","4.6","4.6","2.15","2.15","0.406","0.406","0.31","0.31","46.73913043","56.70391061","100","2.155891473","14.37777778","14.37777778","18.04444444","18.04444444","13.77777778","13.77777778","4.79086994","4.79086994","31.82222222","31.82222222"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00033","","","","20","18","9.24","21","32","4.55","1.08","30.67961165","4.7349491","23.5706902","1.7760358","1.1497096","185.5023804","100.7606049","64.702095","1.6563307","2.8681064","10.7949553","0.309209","5.63","14.87","53","0.216666667","0.03375","0.106226415","2.944444444","2.65","1.166666667","1.05","0.312777778","0.2815","0.513333333","0.462","39.62264151","37.86146604","90","1.727262136","10.11111111","11.2345679","12.51111111","13.90123457","20.53333333","22.81481481","3.838360302","4.26484478","33.04444444","36.71604938"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00034","","","","20","16","5.6","11","20","1.78","0.72","33.53293413","5.8244486","18.2816277","1.9194163","1.1726831","125.5610962","94.5924149","63.9715195","1.4601897","2.185801","10.1472731","0.2057","2.5","8.1","31","0.161818182","0.036","0.080645161","1.9375","1.55","0.6875","0.55","0.15625","0.125","0.35","0.28","35.48387097","30.86419753","80","0.838323353","3.955555556","4.944444444","5.555555556","6.944444444","12.44444444","15.55555556","1.862940785","2.328675981","18","22.5"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00035","","","","20","20","11.3","52","16","19.1","0.88","30.11811024","3.8443427","17.6220703","1.7805507","1.0386606","126.4333878","94.4700089","63.110672","1.559198","2.8272448","13.9218206","0.5560434","19.98","31.28","68","0.367307692","0.055","0.293823529","3.4","3.4","2.6","2.6","0.999","0.999","0.565","0.565","76.47058824","63.87468031","100","6.017598426","42.44444444","42.44444444","44.4","44.4","25.11111111","25.11111111","13.37244095","13.37244095","69.51111111","69.51111111"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00036","","","","20","14","7.95","30","29","10.1","1.96","34.25742574","4.1177592","8.2470913","1.7969698","1.0955589","136.0776062","99.7227936","68.3913803","1.2128048","2.2154858","9.5833683","0.5368585","12.06","20.01","59","0.336666667","0.067586207","0.20440678","4.214285714","2.95","2.142857143","1.5","0.861428571","0.603","0.567857143","0.3975","50.84745763","60.26986507","70","4.131445544","22.44444444","32.06349206","26.8","38.28571429","17.66666667","25.23809524","9.180990098","13.11570014","44.46666667","63.52380952"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00037","","","","20","18","19.4","50","73","6.33","2.66","31.48514851","5.625061","8.7441511","1.9046787","1.1206717","88.6901779","89.2913284","66.3477707","1.8219864","2.8868074","8.8159714","0.0288824","8.99","28.39","123","0.1266","0.036438356","0.073089431","6.833333333","6.15","2.777777778","2.5","0.499444444","0.4495","1.077777778","0.97","40.6504065","31.66607961","90","2.830514851","14.06666667","15.62962963","19.97777778","22.19753086","43.11111111","47.90123457","6.290033002","6.988925558","63.08888889","70.09876543"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00038","","","","20","16","19.75","25","71","3.94","3.58","32.93413174","6.1016917","4.1878653","1.9818795","1.2475756","125.9430771","87.556076","67.3243637","1.7305336","2.9969974","7.7050171","0.1999742","7.52","27.27","96","0.1576","0.050422535","0.078333333","6","4.8","1.5625","1.25","0.47","0.376","1.234375","0.9875","26.04166667","27.57609094","80","2.476646707","8.755555556","10.94444444","16.71111111","20.88888889","43.88888889","54.86111111","5.503659349","6.879574186","60.6","75.75"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00039","","","","20","17","6","13","22","2.83","1.08","34.63035019","4.8863039","1.0335236","1.9497622","1.0254658","133.6049957","102.7405396","65.0153351","3.9715455","5.5372906","5.281908","0.1215243","3.91","9.91","35","0.217692308","0.049090909","0.111714286","2.058823529","1.75","0.764705882","0.65","0.23","0.1955","0.352941176","0.3","37.14285714","39.45509586","85","1.354046692","6.288888889","7.39869281","8.688888889","10.22222222","13.33333333","15.68627451","3.00899265","3.539991353","22.02222222","25.90849673"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00040","","","","20","18","9.25","39","47","7.92","1.77","31.82711198","5.5800843","8.4321241","1.9174105","1.1153622","79.8944702","74.4452972","65.0239639","3.7288842","5.3398571","3.7595069","0.0773749","9.69","18.94","86","0.203076923","0.037659574","0.112674419","4.777777778","4.3","2.166666667","1.95","0.538333333","0.4845","0.513888889","0.4625","45.34883721","51.16156283","90","3.084047151","17.6","19.55555556","21.53333333","23.92592593","20.55555556","22.83950617","6.853438113","7.614931237","42.08888889","46.7654321"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00041","","","","20","20","14.2","46","22","11.91","1.1","27.94411178","5.0924444","13.5422068","2.1667211","1.2657868","155.5683441","119.8533096","64.6075821","1.8149203","3.2399116","8.8250475","0.1843947","13.01","27.21","68","0.258913043","0.05","0.191323529","3.4","3.4","2.3","2.3","0.6505","0.6505","0.71","0.71","67.64705882","47.81330393","100","3.635528943","26.46666667","26.46666667","28.91111111","28.91111111","31.55555556","31.55555556","8.078953206","8.078953206","60.46666667","60.46666667"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00042","","","","20","19","15.3","19","28","10.09","1.76","33.06930693","7.367548","12.4136963","2.4612582","1.3915071","106.2757874","113.8927994","64.4399109","1.4611974","2.3830764","8.2423944","0.264801","11.85","27.15","47","0.531052632","0.062857143","0.25212766","2.473684211","2.35","1","0.95","0.623684211","0.5925","0.805263158","0.765","40.42553191","43.64640884","95","3.918712871","22.42222222","23.60233918","26.33333333","27.71929825","34","35.78947368","8.708250825","9.166579816","60.33333333","63.50877193"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00043","","","","20","17","10","39","22","9.63","0.96","33.91136802","4.7242327","23.4692268","1.8377602","1.0775492","159.138092","100.9390106","63.5264244","1.05523","2.0300639","11.1946363","0","10.59","20.59","61","0.246923077","0.043636364","0.173606557","3.588235294","3.05","2.294117647","1.95","0.622941176","0.5295","0.588235294","0.5","63.93442623","51.43273434","85","3.591213873","21.4","25.17647059","23.53333333","27.68627451","22.22222222","26.14379085","7.980475274","9.38879444","45.75555556","53.83006536"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00044","","","","20","18","7.28","47","36","10.6","1.45","33.39920949","4.7142725","18.2832966","1.7998533","1.0928762","153.4032745","109.4819336","66.0801926","1.0220093","2.2702482","9.8482409","0","12.05","19.33","83","0.225531915","0.040277778","0.145180723","4.611111111","4.15","2.611111111","2.35","0.669444444","0.6025","0.404444444","0.364","56.62650602","62.3383342","90","4.024604744","23.55555556","26.17283951","26.77777778","29.75308642","16.17777778","17.97530864","8.943566097","9.937295663","42.95555556","47.72839506"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00045","","","","20","15","9.8","24","46","7.86","2.25","33.59840954","4.0149417","6.1000795","2.0522714","1.1393375","162.288269","130.7838287","65.2159653","2.5186656","3.9619315","10.8649492","0.1718427","10.11","19.91","70","0.3275","0.048913043","0.144428571","4.666666667","3.5","1.6","1.2","0.674","0.5055","0.653333333","0.49","34.28571429","50.77850326","75","3.396799204","17.46666667","23.28888889","22.46666667","29.95555556","21.77777778","29.03703704","7.548442677","10.06459024","44.24444444","58.99259259"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00046","","","","20","20","9.53","56","61","13.35","2.86","32.30174081","5.5879092","18.3474884","2.3564231","1.2897646","135.1792908","127.328125","61.871151","1.9105071","2.622541","13.418766","0.3278877","16.21","25.74","117","0.238392857","0.046885246","0.138547009","5.85","5.85","2.8","2.8","0.8105","0.8105","0.4765","0.4765","47.86324786","62.97591298","100","5.236112185","29.66666667","29.66666667","36.02222222","36.02222222","21.17777778","21.17777778","11.63580486","11.63580486","57.2","57.2"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00047","","","","20","20","12.6","41","49","10.45","2.56","31.95266272","5.0148678","19.8976917","2.1632533","1.2251934","200.1511536","128.6054535","62.7877274","2.0117371","3.3834012","10.5467634","0.2966963","13.01","25.61","90","0.254878049","0.052244898","0.144555556","4.5","4.5","2.05","2.05","0.6505","0.6505","0.63","0.63","45.55555556","50.80046857","100","4.15704142","23.22222222","23.22222222","28.91111111","28.91111111","28","28","9.237869822","9.237869822","56.91111111","56.91111111"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00048","","","","20","20","9.3","44","34","9.24","1.32","29.74051896","5.9471211","28.591341","2.2095053","1.307127","194.9625244","111.6294098","62.5616035","1.8177727","3.1129854","10.5108795","0.493355","10.56","19.86","78","0.21","0.038823529","0.135384615","3.9","3.9","2.2","2.2","0.528","0.528","0.465","0.465","56.41025641","53.17220544","100","3.140598802","20.53333333","20.53333333","23.46666667","23.46666667","20.66666667","20.66666667","6.979108449","6.979108449","44.13333333","44.13333333"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00049","","","","20","18","14.53","18","10","5.01","0.55","34.10404624","4.0949564","20.0194683","1.3826339","0.8240765","99.6423416","75.6523743","65.1059113","3.2067561","4.8596034","7.3826928","0","5.56","20.09","28","0.278333333","0.055","0.198571429","1.555555556","1.4","1","0.9","0.308888889","0.278","0.807222222","0.7265","64.28571429","27.67546043","90","1.896184971","11.13333333","12.37037037","12.35555556","13.72839506","32.28888889","35.87654321","4.21374438","4.6819382","44.64444444","49.60493827"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00050","","","","20","20","13.44","29","9","11.55","0.62","31.04125737","4.6457815","23.1315269","1.6571261","0.9465762","136.4748993","88.9001007","64.4740295","2.9431224","4.8302765","7.8809695","0.0925998","12.17","25.61","38","0.398275862","0.068888889","0.320263158","1.9","1.9","1.45","1.45","0.6085","0.6085","0.672","0.672","76.31578947","47.5204998","100","3.777721022","25.66666667","25.66666667","27.04444444","27.04444444","29.86666667","29.86666667","8.394935604","8.394935604","56.91111111","56.91111111"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00051","","","","20","19","9.83","10","25","2.26","0.74","32.14285714","3.6119845","18.4565868","1.6517363","0.9918498","71.1773529","100.7924347","62.2909508","1.9890244","3.397202","13.5689697","0.3402377","3","12.83","35","0.226","0.0296","0.085714286","1.842105263","1.75","0.526315789","0.5","0.157894737","0.15","0.517368421","0.4915","28.57142857","23.3826968","95","0.964285714","5.022222222","5.286549708","6.666666667","7.01754386","21.84444444","22.99415205","2.142857143","2.255639098","28.51111111","30.01169591"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00052","","","","20","18","21.6","45","92","9.38","3.4","31.48514851","6.0952158","24.0713692","1.9910184","1.2098718","118.6471252","99.0838089","61.8596764","1.0135894","2.113323","13.795639","0.0744776","12.78","34.38","137","0.208444444","0.036956522","0.093284672","7.611111111","6.85","2.5","2.25","0.71","0.639","1.2","1.08","32.84671533","37.17277487","90","4.02380198","20.84444444","23.16049383","28.4","31.55555556","48","53.33333333","8.941782177","9.93531353","76.4","84.88888889"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00053","","","","20","19","10.11","60","32","13.6","1.38","27.61341223","6.1804943","22.3015327","2.2461195","1.3238102","91.102272","98.7493744","61.4245758","2.584861","3.8869932","13.4578152","0.8255204","14.98","25.09","92","0.226666667","0.043125","0.162826087","4.842105263","4.6","3.157894737","3","0.788421053","0.749","0.532105263","0.5055","65.2173913","59.70506178","95","4.136489152","30.22222222","31.8128655","33.28888889","35.04093567","22.46666667","23.64912281","9.192198116","9.675998017","55.75555556","58.69005848"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00054","","","","20","20","8.6","49","31","14.9","1.18","25.1984127","5.1356297","23.5335903","2.0634682","1.2428958","127.2835083","95.7892456","60.1022644","3.7383697","5.3089862","11.501029","0.8129626","16.08","24.68","80","0.304081633","0.038064516","0.201","4","4","2.45","2.45","0.804","0.804","0.43","0.43","61.25","65.15397083","100","4.051904762","33.11111111","33.11111111","35.73333333","35.73333333","19.11111111","19.11111111","9.004232805","9.004232805","54.84444444","54.84444444"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00055","","","","20","18","5.9","41","31","9.18","1.25","29.98027613","5.7549319","11.7156954","2.0400939","1.1971065","117.536438","99.961586","63.8730545","2.6442952","3.9715717","9.0728245","0.1569282","10.43","16.33","72","0.223902439","0.040322581","0.144861111","4","3.6","2.277777778","2.05","0.579444444","0.5215","0.327777778","0.295","56.94444444","63.87017759","90","3.1269428","20.4","22.66666667","23.17777778","25.75308642","13.11111111","14.56790123","6.948761779","7.720846421","36.28888889","40.32098765"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00056","","","","20","17","9.8","66","49","12.7","2.68","27.27272727","8.4328899","17.339323","2.6544387","1.4743556","152.8904114","120.9311295","59.0462379","2.7248127","4.2639403","9.9302807","0.5732487","15.38","25.18","115","0.192424242","0.054693878","0.13373913","6.764705882","5.75","3.882352941","3.3","0.904705882","0.769","0.576470588","0.49","57.39130435","61.0802224","85","4.194545454","28.22222222","33.20261438","34.17777778","40.20915033","21.77777778","25.62091503","9.32121212","10.96613191","55.95555556","65.83006536"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00057","","","","20","20","6.89","63","163","13.66","4.42","25.64612326","6.2691936","35.9135475","2.3410907","1.335254","256.9475098","140.3244629","49.7287064","5.4526982","8.4494514","16.3215103","0.978076","18.08","24.97","226","0.216825397","0.027116564","0.08","11.3","11.3","3.15","3.15","0.904","0.904","0.3445","0.3445","27.87610619","72.40688827","100","4.636819085","30.35555556","30.35555556","40.17777778","40.17777778","15.31111111","15.31111111","10.30404241","10.30404241","55.48888889","55.48888889"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00058","","","","20","12","6.66","65","230","10.02","6.11","24.45328032","9.0787888","33.2514","2.7590332","1.6299846","216.4934998","128.9225464","48.4633026","4.0123553","6.0061464","18.6486683","1.0262961","16.13","22.79","295","0.154153846","0.026565217","0.054677966","24.58333333","14.75","5.416666667","3.25","1.344166667","0.8065","0.555","0.333","22.03389831","70.77665643","60","3.944314116","22.26666667","37.11111111","35.84444444","59.74074074","14.8","24.66666667","8.765142479","14.6085708","50.64444444","84.40740741"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00059","","","","20","20","7.39","38","48","9.43","3.6","26.28458498","7.7175555","37.5737","2.3675196","1.5116663","153.2098999","110.6945419","55.3032722","1.9491782","3.2958677","18.7795315","0.7157346","13.03","20.42","86","0.248157895","0.075","0.151511628","4.3","4.3","1.9","1.9","0.6515","0.6515","0.3695","0.3695","44.18604651","63.80999021","100","3.424881423","20.95555556","20.95555556","28.95555556","28.95555556","16.42222222","16.42222222","7.610847606","7.610847606","45.37777778","45.37777778"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00060","","","","20","17","6.5","65","56","11.36","2.72","25.67567568","8.9241505","37.2555199","2.610436","1.632131","131.2041779","109.6395416","53.5473175","1.5738686","2.7224648","19.1407852","0.7406188","14.08","20.58","121","0.174769231","0.048571429","0.116363636","7.117647059","6.05","3.823529412","3.25","0.828235294","0.704","0.382352941","0.325","53.71900826","68.4159378","85","3.615135136","25.24444444","29.69934641","31.28888889","36.81045752","14.44444444","16.99346405","8.033633635","9.451333688","45.73333333","53.80392157"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00061","","","","20","16","7.08","26","30","4.32","1.35","29.08366534","4.7643242","","1.7576466","1.0836751","120.8212204","91.4906998","61.0762978","3.5566185","5.5233727","11.2573175","0.4063605","5.67","12.75","56","0.166153846","0.045","0.10125","3.5","2.8","1.625","1.3","0.354375","0.2835","0.4425","0.354","46.42857143","44.47058824","80","1.649043825","9.6","12","12.6","15.75","15.73333333","19.66666667","3.664541833","4.580677291","28.33333333","35.41666667"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00062","","","","20","19","3.8","13","37","3.4","1.42","31.04125737","7.0453429","","2.2903116","1.3539037","157.2863922","108.1477432","59.2532158","3.2616119","4.8337069","10.9472036","0.5386317","4.82","8.62","50","0.261538462","0.038378378","0.0964","2.631578947","2.5","0.684210526","0.65","0.253684211","0.241","0.2","0.19","26","55.91647332","95","1.496188605","7.555555556","7.953216374","10.71111111","11.2748538","8.444444444","8.888888889","3.324863567","3.499856387","19.15555556","20.16374269"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00063","","","","20","17","11.7","19","20","2.66","0.91","30","3.60711","24.5553493","1.648253","0.9725988","114.0299606","81.913208","60.385704","4.5914569","6.4365692","10.3818588","0.5539524","3.57","15.27","39","0.14","0.0455","0.091538462","2.294117647","1.95","1.117647059","0.95","0.21","0.1785","0.688235294","0.585","48.71794872","23.37917485","85","1.071","5.911111111","6.954248366","7.933333333","9.333333333","26","30.58823529","2.38","2.8","33.93333333","39.92156863"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00064","","","","20","16","24.7","26","33","4.33","1.56","32.01581028","5.4807649","32.1027603","1.9345737","1.2531376","189.3575134","104.1053925","61.8702431","2.2001681","3.5471694","12.0792713","0.364493","5.89","30.59","59","0.166538462","0.047272727","0.099830508","3.6875","2.95","1.625","1.3","0.368125","0.2945","1.54375","1.235","44.06779661","19.25465839","80","1.885731225","9.622222222","12.02777778","13.08888889","16.36111111","54.88888889","68.61111111","4.190513834","5.238142293","67.97777778","84.97222222"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00065","","","","20","11","17.8","28","70","4.84","3.02","31.77387914","6.9442024","10.0613909","2.4242551","1.3341159","129.9502106","125.0101852","61.4589806","1.9386368","3.0039613","13.2119265","0.4336145","7.86","25.66","98","0.172857143","0.043142857","0.080204082","8.909090909","4.9","2.545454545","1.4","0.714545455","0.393","1.618181818","0.89","28.57142857","30.63133281","55","2.4974269","10.75555556","19.55555556","17.46666667","31.75757576","39.55555556","71.91919192","5.549837556","10.09061374","57.02222222","103.6767677"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00066","","","","20","18","18.81","35","53","5.42","2.38","27.4","3.3527489","11.6335077","1.6625814","1.0527484","167.9331055","100.8672485","62.705246","3.0151651","4.9339709","12.3187866","0.3192898","7.8","26.61","88","0.154857143","0.04490566","0.088636364","4.888888889","4.4","1.944444444","1.75","0.433333333","0.39","1.045","0.9405","39.77272727","29.31228861","90","2.1372","12.04444444","13.38271605","17.33333333","19.25925926","41.8","46.44444444","4.749333333","5.277037037","59.13333333","65.7037037"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00067","","","","20","15","6","26","84","2.16","2.18","29.6222664","6.1829066","","2.104414","1.2351084","114.0449066","89.2042236","63.3413048","1.7256408","3.0477993","11.3678694","0","4.34","10.34","110","0.083076923","0.025952381","0.039454545","7.333333333","5.5","1.733333333","1.3","0.289333333","0.217","0.4","0.3","23.63636364","41.9729207","75","1.285606362","4.8","6.4","9.644444444","12.85925926","13.33333333","17.77777778","2.856903026","3.809204035","22.97777778","30.63703704"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00068","","","","20","18","8.75","50","106","6.02","5.23","28.74015748","3.6284261","","1.6386131","1.0477685","148.7607269","81.8172302","65.7641983","1.3831614","2.9206097","12.0930567","0.1147562","11.25","20","156","0.1204","0.049339623","0.072115385","8.666666667","7.8","2.777777778","2.5","0.625","0.5625","0.486111111","0.4375","32.05128205","56.25","90","3.233267717","13.37777778","14.86419753","25","27.77777778","19.44444444","21.60493827","7.18503937","7.983377078","44.44444444","49.38271605"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00069","","","","20","18","34.1","19","14","3.54","0.7","36.70634921","3.8554232","10.7085476","1.4794983","0.9997508","120.3830338","60.1383286","72.3008041","1.2050241","2.3953826","5.5776749","0.0603607","4.24","38.34","33","0.186315789","0.05","0.128484848","1.833333333","1.65","1.055555556","0.95","0.235555556","0.212","1.894444444","1.705","57.57575758","11.05894627","90","1.556349207","7.866666667","8.740740741","9.422222222","10.4691358","75.77777778","84.19753086","3.458553792","3.842837547","85.2","94.66666667"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00070","","","","20","19","8.6","11","19","2.05","0.8","31.81818182","3.2549322","11.7827768","1.4817506","0.9474301","119.852951","66.529274","67.2904358","1.900574","3.3247023","8.6859455","0","2.85","11.45","30","0.186363636","0.042105263","0.095","1.578947368","1.5","0.578947368","0.55","0.15","0.1425","0.452631579","0.43","36.66666667","24.89082969","95","0.906818182","4.555555556","4.795321637","6.333333333","6.666666667","19.11111111","20.11695906","2.015151515","2.121212121","25.44444444","26.78362573"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00071","","","","20","17","7.8","42","99","4.25","3.9","29.66601179","7.4175591","28.2368488","2.3534088","1.3016324","124.5611572","109.4616089","57.9823647","2.7792847","4.5667295","13.9117594","0.8554034","8.15","15.95","141","0.101190476","0.039393939","0.057801418","8.294117647","7.05","2.470588235","2.1","0.479411765","0.4075","0.458823529","0.39","29.78723404","51.09717868","85","2.417779961","9.444444444","11.11111111","18.11111111","21.30718954","17.33333333","20.39215686","5.372844358","6.320993362","35.44444444","41.69934641"
"","","PEP2011PIC-AT01","","","","","","","","","PEP2011PIC-AT01-00072","","","","20","20","13.2","73","156","13.54","7.22","31.33732535","6.5381818","31.0462246","2.2291069","1.2946239","126.2717896","102.743454","60.4593391","2.0374177","3.5767884","13.5189333","0.6430273","20.76","33.96","229","0.185479452","0.046282051","0.090655022","11.45","11.45","3.65","3.65","1.038","1.038","0.66","0.66","31.87772926","61.13074205","100","6.505628743","30.08888889","30.08888889","46.13333333","46.13333333","29.33333333","29.33333333","14.45695276","14.45695276","75.46666667","75.46666667"
