"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00031","","","","20","15.75","17","39","27","10.33","1.18","3","26.37795276","5.8083763","1.9944582","1.3493891","133.0256348","120.336792","25.4958496","57.1867485","1.8826866","4.5416842","16.3688354","0.0749674","11.51","27.26","66","0.264871795","0.043703704","0.174393939","3.882352941","3.3","2.294117647","1.95","0.677058824","0.5755","0.926470588","0.7875","59.09090909","42.22303742","85","3.036102363","22.95555556","27.00653595","25.57777778","30.09150327","35","41.17647059","6.746894139","7.937522517","60.57777778","71.26797386"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00032","","","","20","7.16","12","29","10","7.07","0.46","3","25.99206349","3.2172546","1.4127936","0.9297175","79.2573242","95.5376129","28.3917084","57.9559364","5.0676603","8.4560232","13.2167091","0.5867081","7.53","14.69","39","0.243793103","0.046","0.193076923","3.25","1.95","2.416666667","1.45","0.6275","0.3765","0.596666667","0.358","74.35897436","51.25936011","60","1.957202381","15.71111111","26.18518519","16.73333333","27.88888889","15.91111111","26.51851852","4.349338624","7.248897707","32.64444444","54.40740741"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00033","","","","20","3.97","8","9","7","2.5","0.28","5","27.52475248","3.0329514","1.5959368","1.080699","177.3374023","112.4285583","40.0369568","61.2376556","1.8951216","3.798399","14.8343048","0.3574381","2.78","6.75","16","0.277777778","0.04","0.17375","2","0.8","1.125","0.45","0.3475","0.139","0.49625","0.1985","56.25","41.18518519","40","0.765188119","5.555555556","13.88888889","6.177777778","15.44444444","8.822222222","22.05555556","1.700418042","4.251045105","15","37.5"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00034","","","","20","8.45","10","10","3","4.18","0.19","5","24.8015873","5.0879841","1.9638557","1.2710333","111.237915","113.0867157","42.9412766","57.6658897","1.9792776","4.0659676","16.5114193","0.5812731","4.37","12.82","13","0.418","0.063333333","0.336153846","1.3","0.65","1","0.5","0.437","0.2185","0.845","0.4225","76.92307692","34.08736349","50","1.083829365","9.288888889","18.57777778","9.711111111","19.42222222","18.77777778","37.55555556","2.4085097","4.8170194","28.48888889","56.97777778"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00035","","","","20","6.51","14","33","6","9.47","0.15","5","30.03952569","3.6371479","1.6131639","1.2060885","123.5487061","98.8301849","31.4497528","64.3344574","1.2631664","3.2059574","13.4808121","0.1586227","9.62","16.13","39","0.286969697","0.025","0.246666667","2.785714286","1.95","2.357142857","1.65","0.687142857","0.481","0.465","0.3255","84.61538462","59.64042157","70","2.889802371","21.04444444","30.06349206","21.37777778","30.53968254","14.46666667","20.66666667","6.421783048","9.173975782","35.84444444","51.20634921"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00036","","","","20","14.09","16","56","10","15.7","0.31","4","32.60869565","4.1861343","1.6184821","1.0918965","100.9865723","101.5142212","20.4075928","65.6556091","1.2189674","3.0070953","11.9966183","0.5832949","16.01","30.1","66","0.280357143","0.031","0.242575758","4.125","3.3","3.5","2.8","1.000625","0.8005","0.880625","0.7045","84.84848485","53.18936877","80","5.220652174","34.88888889","43.61111111","35.57777778","44.47222222","31.31111111","39.13888889","11.60144927","14.50181159","66.88888889","83.61111111"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00037","","","","20","7.17","15","20","11","3.59","0.36","6","29.34131737","4.5022087","1.7779498","1.3643503","210.4850464","113.1256866","27.3763123","63.8296547","1.3399782","3.3921642","12.0790186","0.1324606","3.95","11.12","31","0.1795","0.032727273","0.127419355","2.066666667","1.55","1.333333333","1","0.263333333","0.1975","0.478","0.3585","64.51612903","35.52158273","75","1.158982036","7.977777778","10.63703704","8.777777778","11.7037037","15.93333333","21.24444444","2.575515636","3.434020848","24.71111111","32.94814815"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00038","","","","20","17.2","14","34","8","2.85","0.29","5","24.45759369","3.7429962","1.659832","1.059052","50.1496582","88.9430237","34.8305969","56.8769646","4.3055592","7.2041068","13.4733629","0.4093018","3.14","20.34","42","0.083823529","0.03625","0.074761905","3","2.1","2.428571429","1.7","0.224285714","0.157","1.228571429","0.86","80.95238095","15.43756146","70","0.767968442","6.333333333","9.047619048","6.977777778","9.968253968","38.22222222","54.6031746","1.706596537","2.437995054","45.2","64.57142857"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00039","","","","20","17.75","8","13","14","2.21","0.65","5","30.70866142","4.2657108","1.5841393","1.0589495","125.5380859","83.5402374","26.3438568","64.0280838","3.9134045","6.4005342","5.6576872","0","2.86","20.61","27","0.17","0.046428571","0.105925926","3.375","1.35","1.625","0.65","0.3575","0.143","2.21875","0.8875","48.14814815","13.87675885","40","0.878267717","4.911111111","12.27777778","6.355555556","15.88888889","39.44444444","98.61111111","1.951706037","4.879265092","45.8","114.5"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00040","","","","20","13.67","12","26","13","5.74","0.49","5","30.96646943","6.407568","2.0824566","1.3144746","193.7689819","110.3210297","28.385498","62.3028984","3.8597126","6.4514165","4.3639512","0.122139","6.23","19.9","39","0.220769231","0.037692308","0.15974359","3.25","1.95","2.166666667","1.3","0.519166667","0.3115","1.139166667","0.6835","66.66666667","31.30653266","60","1.929211045","12.75555556","21.25925926","13.84444444","23.07407407","30.37777778","50.62962963","4.287135657","7.145226094","44.22222222","73.7037037"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00041","","","","20","9.69","10","16","6","3.63","0.37","3","22.81746032","6.0707779","2.339854","1.4988971","69.8753662","103.357132","39.1078568","58.6835175","2.5817795","5.1034913","11.8872128","0.0238037","4","13.69","22","0.226875","0.061666667","0.181818182","2.2","1.1","1.6","0.8","0.4","0.2","0.969","0.4845","72.72727273","29.2184076","50","0.912698413","8.066666667","16.13333333","8.888888889","17.77777778","21.53333333","43.06666667","2.028218695","4.05643739","30.42222222","60.84444444"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00042","","","","20","18.43","9","13","9","1.12","0.65","5","25.1984127","5.8343582","2.2541137","1.4496408","151.9805908","121.4216003","32.9480133","58.6094742","2.5395517","5.03582","13.6417084","0.2977695","1.77","20.2","22","0.086153846","0.072222222","0.080454545","2.444444444","1.1","1.444444444","0.65","0.196666667","0.0885","2.047777778","0.9215","59.09090909","8.762376238","45","0.446011905","2.488888889","5.530864198","3.933333333","8.740740741","40.95555556","91.01234568","0.991137566","2.202527925","44.88888889","99.75308642"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00043","","","","20","5.55","10","13","8","4.3","0.52","4","29.84189723","4.2931862","1.732625","1.257833","91.2177734","91.9872437","35.7938004","64.2143555","0.8577299","2.6004968","11.3508663","0","4.82","10.37","21","0.330769231","0.065","0.22952381","2.1","1.05","1.3","0.65","0.482","0.241","0.555","0.2775","61.9047619","46.48023144","50","1.438379446","9.555555556","19.11111111","10.71111111","21.42222222","12.33333333","24.66666667","3.19639877","6.39279754","23.04444444","46.08888889"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00044","","","","20","7.56","15","37","16","10.55","1.03","5","30.31496063","3.5217609","1.5661736","1.1204205","79.3658447","86.0343323","48.6199265","63.5741272","0.7433758","2.1716337","13.8188238","0.1966696","11.58","19.14","53","0.285135135","0.064375","0.218490566","3.533333333","2.65","2.466666667","1.85","0.772","0.579","0.504","0.378","69.81132075","60.5015674","75","3.510472441","23.44444444","31.25925926","25.73333333","34.31111111","16.8","22.4","7.801049869","10.40139983","42.53333333","56.71111111"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00045","","","","20","14.39","12","34","9","11.78","0.3","4","25.09881423","3.222126","1.592638","1.0509758","90.9891357","91.5276031","37.9234619","56.9657364","4.5098085","7.2632899","13.4251232","0.3401012","12.08","26.47","43","0.346470588","0.033333333","0.280930233","3.583333333","2.15","2.833333333","1.7","1.006666667","0.604","1.199166667","0.7195","79.06976744","45.6365697","60","3.031936759","26.17777778","43.62962963","26.84444444","44.74074074","31.97777778","53.2962963","6.737637242","11.2293954","58.82222222","98.03703704"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00046","","","","20","16.38","10","18","8","5.3","0.42","4","25.04970179","3.3870068","1.5658202","1.0384793","131.1878662","99.3440094","35.0125427","58.3344421","4.9424124","7.8603549","10.7099075","0.323432","5.72","22.1","26","0.294444444","0.0525","0.22","2.6","1.3","1.8","0.9","0.572","0.286","1.638","0.819","69.23076923","25.88235294","50","1.432842942","11.77777778","23.55555556","12.71111111","25.42222222","36.4","72.8","3.184095428","6.368190855","49.11111111","98.22222222"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00047","","","","20","7","10","30","4","9.99","0.24","3","26.74650699","4.3892288","2.0734863","1.475266","233.4837646","134.9069366","46.6686249","58.3763733","2.3332863","4.6065068","13.7202187","0.2702465","10.23","17.23","34","0.333","0.06","0.300882353","3.4","1.7","3","1.5","1.023","0.5115","0.7","0.35","88.23529412","59.3731863","50","2.736167665","22.2","44.4","22.73333333","45.46666667","15.55555556","31.11111111","6.080372589","12.16074518","38.28888889","76.57777778"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00048","","","","20","15.72","13","41","9","11.02","0.4","4","26.87747036","4.4354343","1.7651224","1.1844416","51.3887939","103.6000519","32.00737","59.1531906","2.8909378","5.1643171","14.9743395","0.3412275","11.42","27.14","50","0.268780488","0.044444444","0.2284","3.846153846","2.5","3.153846154","2.05","0.878461538","0.571","1.209230769","0.786","82","42.07811349","65","3.069407115","24.48888889","37.67521368","25.37777778","39.04273504","34.93333333","53.74358974","6.8209047","10.49369954","60.31111111","92.78632479"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00049","","","","20","8.87","8","6","2","1.37","0.14","5","26.94610778","4.4475594","1.707881","1.2118778","173.6972656","128.1433105","32.0446472","58.4168549","3.8495903","7.035521","11.3784437","0.2506599","1.51","10.38","8","0.228333333","0.07","0.18875","1","0.4","0.75","0.3","0.18875","0.0755","1.10875","0.4435","75","14.54720617","40","0.406886227","3.044444444","7.611111111","3.355555556","8.388888889","19.71111111","49.27777778","0.904191617","2.260479042","23.06666667","57.66666667"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00050","","","","20","12.34","7","4","0","1.53","0","5","29.38856016","4.5449104","1.664742","1.159533","108.8533936","105.5007172","32.8787766","63.3950691","2.6601954","5.1806064","9.9414492","0.3126707","1.53","13.87","4","0.3825","","0.3825","0.571428571","0.2","0.571428571","0.2","0.218571429","0.0765","1.762857143","0.617","100","11.03100216","35","0.44964497","3.4","9.714285714","3.4","9.714285714","27.42222222","78.34920635","0.999211045","2.854888701","30.82222222","88.06349206"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00051","","","","20","23.54","13","23","19","5.28","0.61","5","24.750499","5.5631447","1.9209714","1.2755542","42.6672363","98.36409","42.0007324","55.9252968","1.4962778","3.4773879","18.7041569","0.0747089","5.89","29.43","42","0.229565217","0.032105263","0.140238095","3.230769231","2.1","1.769230769","1.15","0.453076923","0.2945","1.810769231","1.177","54.76190476","20.01359157","65","1.457804391","11.73333333","18.05128205","13.08888889","20.13675214","52.31111111","80.47863248","3.239565314","4.983946636","65.4","100.6153846"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00052","","","","20","20.91","15","19","7","4.61","0.29","5","24.750499","2.674881","1.4674215","1.1033001","43.428833","88.7769623","39.0508575","58.3635445","1.8094425","3.6210184","18.5369034","0.5158625","4.9","25.81","26","0.242631579","0.041428571","0.188461538","1.733333333","1.3","1.266666667","0.95","0.326666667","0.245","1.394","1.0455","73.07692308","18.98488958","75","1.212774451","10.24444444","13.65925926","10.88888889","14.51851852","46.46666667","61.95555556","2.695054336","3.593405781","57.35555556","76.47407407"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00053","","","","20","7.93","8","11","3","4.46","0.33","5","26.78571429","5.8124352","2.0838265","1.3379021","78.8847656","102.6939392","45.2587509","57.298336","2.4681005","4.4917054","15.4586792","0.2349968","4.79","12.72","14","0.405454545","0.11","0.342142857","1.75","0.7","1.375","0.55","0.59875","0.2395","0.99125","0.3965","78.57142857","37.6572327","40","1.283035714","9.911111111","24.77777778","10.64444444","26.61111111","17.62222222","44.05555556","2.851190477","7.127976192","28.26666667","70.66666667"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00054","","","","20","12.44","16","27","25","4.2","1.09","5","23.91304348","7.7589617","2.59008","1.5854654","165.7265625","131.0842438","41.7815094","54.9237785","3.5947533","6.1721778","14.4636002","0.7110167","5.29","17.73","52","0.155555556","0.0436","0.101730769","3.25","2.6","1.6875","1.35","0.330625","0.2645","0.7775","0.622","51.92307692","29.83643542","80","1.265","9.333333333","11.66666667","11.75555556","14.69444444","27.64444444","34.55555556","2.811111111","3.513888889","39.4","49.25"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00055","","","","20","18.4","9","9","6","1.61","0.28","5","29.2","6.0553722","2.0052385","1.3108854","57.8216553","99.586792","48.7180634","60.8574219","2.0236607","3.951221","11.226079","0.1117468","1.89","20.29","15","0.178888889","0.046666667","0.126","1.666666667","0.75","1","0.45","0.21","0.0945","2.044444444","0.92","60","9.314933465","45","0.55188","3.577777778","7.950617284","4.2","9.333333333","40.88888889","90.86419753","1.2264","2.725333333","45.08888889","100.1975309"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00056","","","","20","13.28","14","2","0","0.34","0","5","28.76984127","3.7247105","1.6377068","1.1013627","72.8184814","99.0629883","45.0576706","62.2963333","2.8991041","5.1929603","9.6315041","0.376646","0.34","13.62","2","0.17","","0.17","0.142857143","0.1","0.142857143","0.1","0.024285714","0.017","0.948571429","0.664","100","2.496328928","70","0.09781746","0.755555556","1.079365079","0.755555556","1.079365079","29.51111111","42.15873016","0.217372134","0.31053162","30.26666667","43.23809524"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00057","","","","20","16.34","20","56","19","29.36","0.98","6","21.03174603","6.9528751","2.4184103","1.601634","315.1480713","163.0653992","54.9914551","42.8257065","5.1027842","8.8775949","21.6291981","0.6692648","30.34","46.68","75","0.524285714","0.051578947","0.404533333","3.75","3.75","2.8","2.8","1.517","1.517","0.817","0.817","74.66666667","64.99571551","100","6.381031746","65.24444444","65.24444444","67.42222222","67.42222222","36.31111111","36.31111111","14.18007055","14.18007055","103.7333333","103.7333333"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00058","","","","20","7.32","18","67","80","15.51","2.66","4","19.6","4.7044239","2.0850716","1.3367467","80.6446533","109.7288971","43.3862839","42.8951797","7.2230482","11.5124235","18.6761684","0.6589127","18.17","25.49","147","0.231492537","0.03325","0.123605442","8.166666667","7.35","3.722222222","3.35","1.009444444","0.9085","0.406666667","0.366","45.57823129","71.28285602","90","3.56132","34.46666667","38.2962963","40.37777778","44.86419753","16.26666667","18.07407407","7.914044444","8.793382716","56.64444444","62.9382716"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00059","","","","20","3.86","11","21","7","5.69","0.3","5","22.11155378","8.0223837","2.6556854","1.7082324","83.8292236","135.5003662","49.0894623","45.632843","2.083209","4.7864428","28.188549","0.9507809","5.99","9.85","28","0.270952381","0.042857143","0.213928571","2.545454545","1.4","1.909090909","1.05","0.544545455","0.2995","0.350909091","0.193","75","60.81218274","55","1.324482071","12.64444444","22.98989899","13.31111111","24.2020202","8.577777778","15.5959596","2.943293492","5.351442713","21.88888889","39.7979798"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00060","","","","20","5.08","16","45","16","7.18","1.38","5","23.41269841","6.4616013","2.2604847","1.44207","77.300415","124.0426331","47.4186478","48.8296204","2.6945457","5.3253446","25.5345516","0.621377","8.56","13.64","61","0.159555556","0.08625","0.140327869","3.8125","3.05","2.8125","2.25","0.535","0.428","0.3175","0.254","73.7704918","62.75659824","80","2.004126984","15.95555556","19.94444444","19.02222222","23.77777778","11.28888889","14.11111111","4.45361552","5.5670194","30.31111111","37.88888889"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00061","","","","20","7.59","8","13","0","2.96","0","5","25.84493042","4.1497688","1.6787333","1.2074871","69.043457","100.9962463","17.9058228","59.5443497","2.7680597","5.197814","15.1212988","0.322401","2.96","10.55","13","0.227692308","","0.227692308","1.625","0.65","1.625","0.65","0.37","0.148","0.94875","0.3795","100","28.05687204","40","0.76500994","6.577777778","16.44444444","6.577777778","16.44444444","16.86666667","42.16666667","1.70002209","4.250055225","23.44444444","58.61111111"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00062","","","","20","13.3","17","12","5","1.84","0.31","5","","","","","","","","","","","","","2.15","15.45","17","0.153333333","0.062","0.126470588","1","0.85","0.705882353","0.6","0.126470588","0.1075","0.782352941","0.665","70.58823529","13.91585761","85","","4.088888889","4.810457516","4.777777778","5.620915033","29.55555556","34.77124183","","","34.33333333","40.39215686"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00063","","","","20","30.01","12","0","8","0","0.41","7","34.15178571","5.1961994","1.7181997","1.2790399","201.171814","111.937439","51.7101669","60.4159355","1.6935606","3.8723998","15.0395756","0.2342138","0.41","30.42","8","","0.05125","0.05125","0.666666667","0.4","0","0","0.034166667","0.0205","2.500833333","1.5005","0","1.347797502","60","0.140022321","0","0","0.911111111","1.518518519","66.68888889","111.1481481","0.311160714","0.51860119","67.6","112.6666667"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00064","","","","20","40.27","11","6","5","0.69","0.1","5","28.82703777","4.3969498","1.74543","1.2411623","166.5698242","110.2828827","47.1043091","60.8968048","1.1781044","2.9025607","15.9177723","0.4515305","0.79","41.06","11","0.115","0.02","0.071818182","1","0.55","0.545454545","0.3","0.071818182","0.0395","3.660909091","2.0135","54.54545455","1.924013639","55","0.227733598","1.533333333","2.787878788","1.755555556","3.191919192","89.48888889","162.7070707","0.506074663","0.920135751","91.24444444","165.8989899"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00065","","","","20","21.26","11","5","4","0.77","0.33","5","28.11881188","3.7479725","1.6158504","1.1441107","91.184082","96.2784424","33.0797958","59.5688744","2.3178349","4.2467532","15.0419922","0.3563976","1.1","22.36","9","0.154","0.0825","0.122222222","0.818181818","0.45","0.454545455","0.25","0.1","0.055","1.932727273","1.063","55.55555556","4.919499106","55","0.309306931","1.711111111","3.111111111","2.444444444","4.444444444","47.24444444","85.8989899","0.687348735","1.249724972","49.68888889","90.34343434"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00066","","","","20","10.02","7","2","5","0.3","0.26","5","29.13385827","4.4454308","1.7316365","1.2403259","68.6157227","90.9895325","47.75737","57.6238937","2.61413","4.7981915","15.3480434","0.6008568","0.56","10.58","7","0.15","0.052","0.08","1","0.35","0.285714286","0.1","0.08","0.028","1.431428571","0.501","28.57142857","5.293005671","35","0.163149606","0.666666667","1.904761905","1.244444444","3.555555556","22.26666667","63.61904762","0.362554681","1.035870516","23.51111111","67.17460317"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00067","","","","20","6.09","14","29","6","4.24","0.29","5","29.42345924","4.3177376","1.7933464","1.2203946","97.3249512","92.7030334","37.9690247","61.4297638","1.5398121","3.554636","14.2056456","0.3196878","4.53","10.62","35","0.146206897","0.048333333","0.129428571","2.5","1.75","2.071428571","1.45","0.323571429","0.2265","0.435","0.3045","82.85714286","42.65536723","70","1.332882704","9.422222222","13.46031746","10.06666667","14.38095238","13.53333333","19.33333333","2.961961563","4.231373662","23.6","33.71428571"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00068","","","","20","10.91","12","32","17","6.83","0.91","3","25.09960159","6.174509","2.2025201","1.4152727","63.1583252","101.1176758","37.236618","58.4833984","1.9543819","4.2315159","14.251893","0.2395334","7.74","18.65","49","0.2134375","0.053529412","0.157959184","4.083333333","2.45","2.666666667","1.6","0.645","0.387","0.909166667","0.5455","65.30612245","41.50134048","60","1.942709163","15.17777778","25.2962963","17.2","28.66666667","24.24444444","40.40740741","4.317131473","7.195219122","41.44444444","69.07407407"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00069","","","","20","21.47","20","13","4","1.76","0.13","5","33.66141732","3.9720764","1.6389389","1.2509151","82.371582","89.6370087","20.0762482","69.126503","0.9092674","2.5070348","7.1541119","0.1751804","1.89","23.36","17","0.135384615","0.0325","0.111176471","0.85","0.85","0.65","0.65","0.0945","0.0945","1.0735","1.0735","76.47058824","8.090753425","100","0.636200787","3.911111111","3.911111111","4.2","4.2","47.71111111","47.71111111","1.413779527","1.413779527","51.91111111","51.91111111"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00070","","","","20","22.17","12","9","3","1.36","0.18","5","32.14990138","5.4612103","1.9500813","1.4284196","23.9902344","83.7780457","27.6860046","67.2605515","0.2574024","1.7145602","9.3635063","0.1454115","1.54","23.71","12","0.151111111","0.06","0.128333333","1","0.6","0.75","0.45","0.128333333","0.077","1.8475","1.1085","75","6.495149726","60","0.495108481","3.022222222","5.037037037","3.422222222","5.703703704","49.26666667","82.11111111","1.100241069","1.833735116","52.68888889","87.81481481"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00071","","","","20","7.98","15","54","11","8.38","1.08","5","29.0513834","3.5780067","1.6417646","1.2266521","21.5904541","67.2499084","50.1280212","58.0948792","2.0257521","4.065187","16.3334522","0.6440678","9.46","17.44","65","0.155185185","0.098181818","0.145538462","4.333333333","3.25","3.6","2.7","0.630666667","0.473","0.532","0.399","83.07692308","54.24311927","75","2.74826087","18.62222222","24.82962963","21.02222222","28.02962963","17.73333333","23.64444444","6.107246377","8.142995169","38.75555556","51.67407407"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00072","","","","20","27.53","20","78","41","13.61","1.97","4","25.5489022","6.0238514","2.0788078","1.3255763","4.0019531","86.8898315","48.9394226","53.5540237","3.1412296","5.934422","16.6911182","0.6756172","15.58","43.11","119","0.174487179","0.04804878","0.13092437","5.95","5.95","3.9","3.9","0.779","0.779","1.3765","1.3765","65.54621849","36.1401067","100","3.980518963","30.24444444","30.24444444","34.62222222","34.62222222","61.17777778","61.17777778","8.845597695","8.845597695","95.8","95.8"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00073","","","","20","16.1","15","29","6","5.96","0.27","4","30.33932136","3.5508213","1.5427809","1.0560031","56.62854","78.2676697","33.9734268","63.6290703","2.868885","5.1471467","9.4343367","0.2514906","6.23","22.33","35","0.205517241","0.045","0.178","2.333333333","1.75","1.933333333","1.45","0.415333333","0.3115","1.073333333","0.805","82.85714286","27.89968652","75","1.890139721","13.24444444","17.65925926","13.84444444","18.45925926","35.77777778","47.7037037","4.200310491","5.600413987","49.62222222","66.16296296"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00074","","","","20","11.28","9","19","8","2.27","0.24","5","27.88844622","4.819994","1.6821938","1.0430632","46.2236328","91.0249634","29.7884674","60.5643234","4.2745905","7.1394858","9.1117907","0.240962","2.51","13.79","27","0.119473684","0.03","0.092962963","3","1.35","2.111111111","0.95","0.278888889","0.1255","1.253333333","0.564","70.37037037","18.20159536","45","0.7","5.044444444","11.20987654","5.577777778","12.39506173","25.06666667","55.7037037","1.555555556","3.456790124","30.64444444","68.09876543"
"","","PEP2013POC-AT01","","","","","","","","","PEP2013POC-AT01-00075","","","","20","10.73","14","43","29","7.22","1.2","6","27.09163347","5.9053764","1.9858184","1.3367696","4.4080811","82.7213745","47.5998459","54.5838966","2.272007","4.4274664","18.4496098","0.3633242","8.42","19.15","72","0.167906977","0.04137931","0.116944444","5.142857143","3.6","3.071428571","2.15","0.601428571","0.421","0.766428571","0.5365","59.72222222","43.96866841","70","2.281115538","16.04444444","22.92063492","18.71111111","26.73015873","23.84444444","34.06349206","5.06914564","7.241636629","42.55555556","60.79365079"
