"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00031","","","","20","16","2.4","20","5","4.4","0.5","27.50491159","3.894613","21.3215828","1.6586092","1.046844","100.9535141","90.9233475","54.4887428","4.455667","7.3121967","14.9613495","0.4495594","4.9","7.3","25","0.22","0.1","0.196","1.5625","1.25","1.25","1","0.30625","0.245","0.15","0.12","80","67.12328767","80","1.347740668","9.777777778","12.22222222","10.88888889","13.61111111","5.333333333","6.666666667","2.994979262","3.743724078","16.22222222","20.27777778"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00032","","","","20","16","3.5","16","5","3","0.2","27.70137525","4.5302787","19.5402145","1.800812","1.1638573","154.7761383","110.6090546","53.1655388","4.2164998","7.0380483","16.56217","0.3550085","3.2","6.7","21","0.1875","0.04","0.152380952","1.3125","1.05","1","0.8","0.2","0.16","0.21875","0.175","76.19047619","47.76119403","80","0.886444008","6.666666667","8.333333333","7.111111111","8.888888889","7.777777778","9.722222222","1.969875573","2.462344467","14.88888889","18.61111111"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00033","","","","20","14","0.5","7","14","0.7","0.3","27.25490196","5.3538427","26.749752","1.9602135","1.2106832","156.4130859","106.2130814","50.6452904","3.7561374","5.9839873","19.0840321","0.6582664","1","1.5","21","0.1","0.021428571","0.047619048","1.5","1.05","0.5","0.35","0.071428571","0.05","0.035714286","0.025","33.33333333","66.66666667","70","0.27254902","1.555555556","2.222222222","2.222222222","3.174603175","1.111111111","1.587301587","0.605664488","0.865234983","3.333333333","4.761904762"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00034","","","","20","10","1.3","13","12","1.5","0.2","27.02169625","4.8791018","27.7087402","1.7473599","1.1629034","112.2911606","99.3785477","56.5891876","2.1353726","3.6971011","18.3323708","0.4917761","1.7","3","25","0.115384615","0.016666667","0.068","2.5","1.25","1.3","0.65","0.17","0.085","0.13","0.065","52","56.66666667","50","0.459368836","3.333333333","6.666666667","3.777777778","7.555555556","2.888888889","5.777777778","1.020819636","2.041639272","6.666666667","13.33333333"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00035","","","","20","14","1.8","14","12","3","0.8","30","4.1513567","17.0677071","1.6677663","1.002607","131.0928345","95.3505325","58.4727821","4.7107172","7.228127","10.1619711","0.9033217","3.8","5.6","26","0.214285714","0.066666667","0.146153846","1.857142857","1.3","1","0.7","0.271428571","0.19","0.128571429","0.09","53.84615385","67.85714286","70","1.14","6.666666667","9.523809524","8.444444444","12.06349206","4","5.714285714","2.533333333","3.619047619","12.44444444","17.77777778"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00036","","","","20","19","2.2","22","18","2.7","0.5","34.81624758","3.7490284","9.5017433","1.4321054","1.0303519","119.2175446","85.4221954","64.9200821","2.0596037","3.5957146","9.7915564","0.2862362","3.2","5.4","40","0.122727273","0.027777778","0.08","2.105263158","2","1.157894737","1.1","0.168421053","0.16","0.115789474","0.11","55","59.25925926","95","1.114119923","6","6.315789474","7.111111111","7.485380117","4.888888889","5.14619883","2.47582205","2.606128474","12","12.63157895"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00037","","","","20","14","4.1","13","11","1.5","0.5","28.48837209","6.7158813","13.7868805","2.3131905","1.5713624","151.360321","108.8587341","55.0532684","2.9743133","5.6800065","15.0994749","0.7574803","2","6.1","24","0.115384615","0.045454545","0.083333333","1.714285714","1.2","0.928571429","0.65","0.142857143","0.1","0.292857143","0.205","54.16666667","32.78688525","70","0.569767442","3.333333333","4.761904762","4.444444444","6.349206349","9.111111111","13.01587302","1.266149871","1.80878553","13.55555556","19.36507937"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00038","","","","20","12","2","10","16","1.7","0.4","30.859375","5.0688839","16.8219986","1.8351879","1.2853791","151.7242889","91.4322815","62.5012741","2.3110473","4.4031739","11.6276588","0.224447","2.1","4.1","26","0.17","0.025","0.080769231","2.166666667","1.3","0.833333333","0.5","0.175","0.105","0.166666667","0.1","38.46153846","51.2195122","60","0.648046875","3.777777778","6.296296296","4.666666667","7.777777778","4.444444444","7.407407407","1.440104167","2.400173611","9.111111111","15.18518519"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00039","","","","20","4","1.1","5","6","1","0.2","32.54901961","4.7806034","12.924016","1.7758905","1.1195101","168.4161835","90.4986877","58.1856232","5.8039775","8.6243181","5.0159345","0.3003428","1.2","2.3","11","0.2","0.033333333","0.109090909","2.75","0.55","1.25","0.25","0.3","0.06","0.275","0.055","45.45454545","52.17391304","20","0.390588235","2.222222222","11.11111111","2.666666667","13.33333333","2.444444444","12.22222222","0.867973856","4.339869281","5.111111111","25.55555556"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00040","","","","20","7","1.5","25","9","4.2","0.3","","","","","","","","","","","","","4.5","6","34","0.168","0.033333333","0.132352941","4.857142857","1.7","3.571428571","1.25","0.642857143","0.225","0.214285714","0.075","73.52941176","75","35","","9.333333333","26.66666667","10","28.57142857","3.333333333","9.523809524","","","13.33333333","38.0952381"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00041","","","","20","10","1.6","21","20","3.4","0.8","27.39726027","5.0286407","27.9626369","1.9626782","1.2358031","157.2337189","114.0543747","54.7799416","3.9627383","6.6158519","13.7819147","0.3900759","4.2","5.8","41","0.161904762","0.04","0.102439024","4.1","2.05","2.1","1.05","0.42","0.21","0.16","0.08","51.2195122","72.4137931","50","1.150684931","7.555555556","15.11111111","9.333333333","18.66666667","3.555555556","7.111111111","2.557077625","5.11415525","12.88888889","25.77777778"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00042","","","","20","14","2","21","18","4","0.18","31.93612774","5.6626763","22.8641071","2.0160568","1.2860167","157.7866516","116.0752487","58.8833466","2.1930695","3.895607","11.7299538","0.2656018","4.18","6.18","39","0.19047619","0.01","0.107179487","2.785714286","1.95","1.5","1.05","0.298571429","0.209","0.142857143","0.1","53.84615385","67.63754045","70","1.33493014","8.888888889","12.6984127","9.288888889","13.26984127","4.444444444","6.349206349","2.966511421","4.237873459","13.73333333","19.61904762"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00043","","","","20","16","2.3","16","28","3","2","29.0513834","5.0587301","25.7269783","2.0133772","1.2830462","194.6700134","123.7215576","61.0967941","1.5854536","3.1159883","9.5303345","0","5","7.3","44","0.1875","0.071428571","0.113636364","2.75","2.2","1","0.8","0.3125","0.25","0.14375","0.115","36.36363636","68.49315068","80","1.45256917","6.666666667","8.333333333","11.11111111","13.88888889","5.111111111","6.388888889","3.227931489","4.034914361","16.22222222","20.27777778"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00044","","","","20","13","0.2","8","8","1","0.2","31.82711198","4.8005896","40.4385414","1.7216166","1.0807122","191.6585541","114.3378983","62.1034584","1.4435474","2.9770396","11.289238","0.1176906","1.2","1.4","16","0.125","0.025","0.075","1.230769231","0.8","0.615384615","0.4","0.092307692","0.06","0.015384615","0.01","50","85.71428571","65","0.381925344","2.222222222","3.418803419","2.666666667","4.102564103","0.444444444","0.683760684","0.848722986","1.305727671","3.111111111","4.786324786"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00045","","","","20","13","3.1","17","15","4.4","0.9","29.48207171","3.8181152","24.5510025","1.4814742","0.9511551","137.0095367","91.7567368","56.4449997","5.0341144","7.7778873","11.7633591","0.4927666","5.3","8.4","32","0.258823529","0.06","0.165625","2.461538462","1.6","1.307692308","0.85","0.407692308","0.265","0.238461538","0.155","53.125","63.0952381","65","1.562549801","9.777777778","15.04273504","11.77777778","18.11965812","6.888888889","10.5982906","3.47233289","5.3420506","18.66666667","28.71794872"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00046","","","","20","10","4","24","12","3.7","0.2","29.07662083","3.3597181","22.402256","1.5355341","1.0049721","134.9638672","91.1578369","61.0340614","3.2504084","5.341979","10.1777563","0.0765521","3.9","7.9","36","0.154166667","0.016666667","0.108333333","3.6","1.8","2.4","1.2","0.39","0.195","0.4","0.2","66.66666667","49.36708861","50","1.133988212","8.222222222","16.44444444","8.666666667","17.33333333","8.888888889","17.77777778","2.519973805","5.039947611","17.55555556","35.11111111"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00047","","","","20","17","1.6","17","12","2.7","1","27.72277228","5.1238871","38.3618622","2.3455622","1.4909056","230.3721619","141.680954","56.1268997","3.1493728","5.4866586","10.2782478","0.6812502","3.7","5.3","29","0.158823529","0.083333333","0.127586207","1.705882353","1.45","1","0.85","0.217647059","0.185","0.094117647","0.08","58.62068966","69.81132075","85","1.025742574","6","7.058823529","8.222222222","9.673202614","3.555555556","4.183006536","2.279427943","2.681679933","11.77777778","13.85620915"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00048","","","","20","16","1.7","23","16","3.7","0.7","28.91089109","6.3025875","35.0522232","2.3577971","1.5061423","218.012619","139.8972931","57.2056847","2.6503456","5.0091662","12.6840801","0.5426677","4.4","6.1","39","0.160869565","0.04375","0.112820513","2.4375","1.95","1.4375","1.15","0.275","0.22","0.10625","0.085","58.97435897","72.13114754","80","1.272079208","8.222222222","10.27777778","9.777777778","12.22222222","3.777777778","4.722222222","2.826842684","3.533553355","13.55555556","16.94444444"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00049","","","","20","11","1.8","8","4","1","0.2","28.6","5.883275","28.7363567","1.8030081","1.0855777","63.2284737","79.0207291","52.2055855","4.6261387","7.1978798","14.0184183","0.3193728","1.2","3","12","0.125","0.05","0.1","1.090909091","0.6","0.727272727","0.4","0.109090909","0.06","0.163636364","0.09","66.66666667","40","55","0.3432","2.222222222","4.04040404","2.666666667","4.848484848","4","7.272727273","0.762666667","1.386666667","6.666666667","12.12121212"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00050","","","","20","13","2.2","11","3","1.5","0.1","32.03125","5.1702161","20.7156448","1.688967","0.9781529","140.0685425","102.9631271","55.8784904","4.9162817","8.0279627","11.1790543","0.6363184","1.6","3.8","14","0.136363636","0.033333333","0.114285714","1.076923077","0.7","0.846153846","0.55","0.123076923","0.08","0.169230769","0.11","78.57142857","42.10526316","65","0.5125","3.333333333","5.128205128","3.555555556","5.47008547","4.888888889","7.521367521","1.138888889","1.752136752","8.444444444","12.99145299"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00051","","","","20","17","5.5","26","15","4","0.7","26.14770459","3.8479497","31.6728325","1.7034705","1.057511","104.6235809","101.5527191","50.5433083","4.5177364","7.2922502","19.0384216","0.8183888","4.7","10.2","41","0.153846154","0.046666667","0.114634146","2.411764706","2.05","1.529411765","1.3","0.276470588","0.235","0.323529412","0.275","63.41463415","46.07843137","85","1.228942116","8.888888889","10.45751634","10.44444444","12.2875817","12.22222222","14.37908497","2.730982479","3.212920564","22.66666667","26.66666667"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00052","","","","20","19","5","16","25","3","1","26.2","6.6566949","33.1768265","2.1590607","1.2579149","112.3969574","116.4153519","43.9157448","5.5908966","9.1176205","18.5894642","0.794591","4","9","41","0.1875","0.04","0.097560976","2.157894737","2.05","0.842105263","0.8","0.210526316","0.2","0.263157895","0.25","39.02439024","44.44444444","95","1.048","6.666666667","7.01754386","8.888888889","9.356725146","11.11111111","11.69590643","2.328888889","2.451461988","20","21.05263158"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00053","","","","20","14","0.8","19","18","4.7","0.5","26.07843137","5.7619572","36.4985313","2.2162187","1.3609943","138.5345612","109.7023163","53.1209221","4.0380898","6.5375695","15.8979235","0.7518964","5.2","6","37","0.247368421","0.027777778","0.140540541","2.642857143","1.85","1.357142857","0.95","0.371428571","0.26","0.057142857","0.04","51.35135135","86.66666667","70","1.356078431","10.44444444","14.92063492","11.55555556","16.50793651","1.777777778","2.53968254","3.013507625","4.305010893","13.33333333","19.04761905"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00054","","","","20","14","1","15","8","2","0.2","22.72727273","9.0140715","28.2478924","2.7724659","1.6963694","171.4805603","119.6431046","53.3687592","3.1923437","5.1123734","15.0718679","0.5514032","2.2","3.2","23","0.133333333","0.025","0.095652174","1.642857143","1.15","1.071428571","0.75","0.157142857","0.11","0.071428571","0.05","65.2173913","68.75","70","0.5","4.444444444","6.349206349","4.888888889","6.984126984","2.222222222","3.174603175","1.111111111","1.587301587","7.111111111","10.15873016"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00055","","","","20","12","2","12","15","2.5","0.7","26.66666667","4.4392295","15.6662064","1.7979022","1.1259974","164.3532104","96.8136063","56.8844795","5.4531116","8.2719975","9.3922796","0.6939734","3.2","5.2","27","0.208333333","0.046666667","0.118518519","2.25","1.35","1","0.6","0.266666667","0.16","0.166666667","0.1","44.44444444","61.53846154","60","0.853333333","5.555555556","9.259259259","7.111111111","11.85185185","4.444444444","7.407407407","1.896296297","3.160493828","11.55555556","19.25925926"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00056","","","","20","16","3.2","5","14","0.5","0.5","29.48207171","5.094974","15.8441849","1.8541031","1.1601503","108.6399994","87.6579971","61.48703","3.9188302","6.0915089","7.6731853","0.3633389","1","4.2","19","0.1","0.035714286","0.052631579","1.1875","0.95","0.3125","0.25","0.0625","0.05","0.2","0.16","26.31578947","23.80952381","80","0.294820717","1.111111111","1.388888889","2.222222222","2.777777778","7.111111111","8.888888889","0.655157149","0.818946436","9.333333333","11.66666667"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00057","","","","20","19","0.5","48","31","5.6","1.2","22.39685658","6.3511038","40.2299919","2.2572274","1.331797","198.1859894","118.8848495","39.7370987","8.3472767","13.1214972","18.7779503","0.882948","6.8","7.3","79","0.116666667","0.038709677","0.086075949","4.157894737","3.95","2.526315789","2.4","0.357894737","0.34","0.026315789","0.025","60.75949367","93.15068493","95","1.522986247","12.44444444","13.0994152","15.11111111","15.90643275","1.111111111","1.169590643","3.384413883","3.56254093","16.22222222","17.07602339"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00058","","","","20","6","2.2","11","19","1.5","0.8","21.13502935","7.3681517","35.6877785","2.5775211","1.4593407","187.8315735","125.8596039","37.3720589","8.7265701","13.5139389","17.5341454","0.7047545","2.3","4.5","30","0.136363636","0.042105263","0.076666667","5","1.5","1.833333333","0.55","0.383333333","0.115","0.366666667","0.11","36.66666667","51.11111111","30","0.486105675","3.333333333","11.11111111","5.111111111","17.03703704","4.888888889","16.2962963","1.080234833","3.600782778","10","33.33333333"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00059","","","","20","16","1.4","13","9","1.8","0.2","24.27184466","3.4057751","34.3088112","1.6581875","0.9261766","95.2620773","97.0394821","47.8363647","7.6362762","11.3077831","15.9380302","0.7939281","2","3.4","22","0.138461538","0.022222222","0.090909091","1.375","1.1","0.8125","0.65","0.125","0.1","0.0875","0.07","59.09090909","58.82352941","80","0.485436893","4","5","4.444444444","5.555555556","3.111111111","3.888888889","1.078748652","1.348435814","7.555555556","9.444444444"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00060","","","","20","18","0.15","18","24","2.5","1","26.08695652","4.8788824","38.7106209","1.8822829","1.1943457","117.3097687","109.9396591","51.3818474","3.4444833","5.5937119","20.4225979","0.8082396","3.5","3.65","42","0.138888889","0.041666667","0.083333333","2.333333333","2.1","1","0.9","0.194444444","0.175","0.008333333","0.0075","42.85714286","95.89041096","90","0.913043478","5.555555556","6.172839506","7.777777778","8.641975309","0.333333333","0.37037037","2.028985507","2.254428341","8.111111111","9.012345679"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00061","","","","20","11","1","9","13","1","0.4","22.04724409","4.5953937","","1.8396587","1.0304573","87.1232452","97.8196259","49.9854736","6.9009976","10.3234291","12.6953239","0.4392999","1.4","2.4","22","0.111111111","0.030769231","0.063636364","2","1.1","0.818181818","0.45","0.127272727","0.07","0.090909091","0.05","40.90909091","58.33333333","55","0.308661417","2.222222222","4.04040404","3.111111111","5.656565657","2.222222222","4.04040404","0.685914261","1.247116837","5.333333333","9.696969697"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00062","","","","20","8","2.3","4","3","0.4","0.1","28.09430255","6.6696043","","1.9714986","1.1970032","120.4256668","103.3116226","56.8025246","4.7735596","7.2005997","10.5124416","0.6034681","0.5","2.8","7","0.1","0.033333333","0.071428571","0.875","0.35","0.5","0.2","0.0625","0.025","0.2875","0.115","57.14285714","17.85714286","40","0.140471513","0.888888889","2.222222222","1.111111111","2.777777778","5.111111111","12.77777778","0.312158917","0.780397293","6.222222222","15.55555556"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00063","","","","20","9","5.5","17","12","3","0.3","28.68525896","3.5117199","32.5315247","1.5653782","0.9973055","142.548172","90.510498","58.4269714","2.9992862","4.6921663","13.5764294","0.3782487","3.3","8.8","29","0.176470588","0.025","0.113793103","3.222222222","1.45","1.888888889","0.85","0.366666667","0.165","0.611111111","0.275","58.62068966","37.5","45","0.946613546","6.666666667","14.81481481","7.333333333","16.2962963","12.22222222","27.16049383","2.103585657","4.674634793","19.55555556","43.45679012"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00064","","","","20","9","3.5","3","3","0.5","0.1","31.69291339","2.8038316","32.8995705","1.4657459","1.0203847","202.3219604","97.600174","59.19627","2.8284066","4.5414329","13.5823135","0.1087396","0.6","4.1","6","0.166666667","0.033333333","0.1","0.666666667","0.3","0.333333333","0.15","0.066666667","0.03","0.388888889","0.175","50","14.63414634","45","0.19015748","1.111111111","2.469135802","1.333333333","2.962962963","7.777777778","17.28395062","0.422572179","0.939049286","9.111111111","20.24691358"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00065","","","","20","11","1.5","13","4","2","0.5","24.055666","5.4548955","14.284194","1.7663434","1.1598051","90.9289169","90.6710892","57.0300293","3.246793","5.2448578","14.1160393","0.4073668","2.5","4","17","0.153846154","0.125","0.147058824","1.545454545","0.85","1.181818182","0.65","0.227272727","0.125","0.136363636","0.075","76.47058824","62.5","55","0.60139165","4.444444444","8.080808081","5.555555556","10.1010101","3.333333333","6.060606061","1.336425889","2.429865253","8.888888889","16.16161616"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00066","","","","20","19","1.5","14","11","2.5","0.7","29.38856016","3.8189588","25.3991413","1.6080296","1.0721724","142.4256744","97.7612","59.662735","3.0578191","4.9911137","13.0081043","0.5072041","3.2","4.7","25","0.178571429","0.063636364","0.128","1.315789474","1.25","0.736842105","0.7","0.168421053","0.16","0.078947368","0.075","56","68.08510638","95","0.940433925","5.555555556","5.847953216","7.111111111","7.485380117","3.333333333","3.50877193","2.089853167","2.199845439","10.44444444","10.99415205"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00067","","","","20","14","2.2","16","18","1.8","0.8","33.0754352","4.7635055","","1.7575871","1.0877508","113.1651306","85.2401733","56.9777489","3.3921764","5.6727881","12.6364107","0.3797022","2.6","4.8","34","0.1125","0.044444444","0.076470588","2.428571429","1.7","1.142857143","0.8","0.185714286","0.13","0.157142857","0.11","47.05882353","54.16666667","70","0.859961315","4","5.714285714","5.777777778","8.253968254","4.888888889","6.984126984","1.911025145","2.730035921","10.66666667","15.23809524"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00068","","","","20","17","0.5","16","23","1.5","0.5","27.92079208","4.7957129","","1.9029922","1.1111034","125.5422745","90.9262772","54.8482094","5.3197885","8.3669767","11.3286505","0.9254799","2","2.5","39","0.09375","0.02173913","0.051282051","2.294117647","1.95","0.941176471","0.8","0.117647059","0.1","0.029411765","0.025","41.02564103","80","85","0.558415842","3.333333333","3.921568627","4.444444444","5.22875817","1.111111111","1.307189542","1.240924092","1.459910697","5.555555556","6.535947712"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00069","","","","20","12","5.7","9","3","1","0.2","34.70588235","3.7127645","12.8355122","1.5077626","0.9643146","146.9804382","90.4918518","63.7409363","3.2639692","5.4477491","9.0408287","0.5079526","1.2","6.9","12","0.111111111","0.066666667","0.1","1","0.6","0.75","0.45","0.1","0.06","0.475","0.285","75","17.39130435","60","0.416470588","2.222222222","3.703703704","2.666666667","4.444444444","12.66666667","21.11111111","0.925490196","1.54248366","15.33333333","25.55555556"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00070","","","","20","9","6","11","14","2","0.5","36.16600791","3.9743252","21.5645618","1.5931101","1.0887089","99.069458","81.9085464","66.9860153","1.9406273","3.5718446","6.94173","0.1747144","2.5","8.5","25","0.181818182","0.035714286","0.1","2.777777778","1.25","1.222222222","0.55","0.277777778","0.125","0.666666667","0.3","44","29.41176471","45","0.904150198","4.444444444","9.87654321","5.555555556","12.34567901","13.33333333","29.62962963","2.009222662","4.464939248","18.88888889","41.97530864"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00071","","","","20","16","2","16","27","2.5","1","27.86561265","3.8503728","30.4716415","1.7820404","1.1674314","109.5718536","90.5570831","53.9588242","3.4370918","5.771585","16.9041061","0.5647578","3.5","5.5","43","0.15625","0.037037037","0.081395349","2.6875","2.15","1","0.8","0.21875","0.175","0.125","0.1","37.20930233","63.63636364","80","0.975296443","5.555555556","6.944444444","7.777777778","9.722222222","4.444444444","5.555555556","2.167325428","2.709156785","12.22222222","15.27777778"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00072","","","","20","10","3","11","7","1.5","0.2","29.6222664","4.0634594","32.2757339","1.7086784","1.0716732","146.8528595","104.1436234","53.9663353","3.9473536","6.5760326","15.4265347","0.5377733","1.7","4.7","18","0.136363636","0.028571429","0.094444444","1.8","0.9","1.1","0.55","0.17","0.085","0.3","0.15","61.11111111","36.17021277","50","0.503578529","3.333333333","6.666666667","3.777777778","7.555555556","6.666666667","13.33333333","1.119063397","2.238126795","10.44444444","20.88888889"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00073","","","","20","8","0.8","10","4","1.8","0.2","30.64833006","3.700186","16.8476543","1.5499586","0.9588295","108.4062424","80.1237335","58.1829376","4.1078157","6.1882515","11.3007259","0.3927015","2","2.8","14","0.18","0.05","0.142857143","1.75","0.7","1.25","0.5","0.25","0.1","0.1","0.04","71.42857143","71.42857143","40","0.612966601","4","10","4.444444444","11.11111111","1.777777778","4.444444444","1.362148003","3.405370007","6.222222222","15.55555556"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00074","","","","20","9","1.6","16","15","2","0.5","32.93885602","3.2709954","20.5855103","1.4400698","0.8743812","85.8066711","70.3633347","65.4370728","3.1368105","5.033628","6.6139364","0.3841746","2.5","4.1","31","0.125","0.033333333","0.080645161","3.444444444","1.55","1.777777778","0.8","0.277777778","0.125","0.177777778","0.08","51.61290323","60.97560976","45","0.823471401","4.444444444","9.87654321","5.555555556","12.34567901","3.555555556","7.901234568","1.829936446","4.066525435","9.111111111","20.24691358"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00075","","","","20","11","1.7","15","14","2","0.5","30.75396825","4.0446696","36.3141594","1.6143047","0.9698763","128.3747406","103.7415695","51.3367767","5.168355","8.2322187","16.2148228","0.5598384","2.5","4.2","29","0.133333333","0.035714286","0.086206897","2.636363636","1.45","1.363636364","0.75","0.227272727","0.125","0.154545455","0.085","51.72413793","59.52380952","55","0.768849206","4.444444444","8.080808081","5.555555556","10.1010101","3.777777778","6.868686869","1.708553792","3.106461439","9.333333333","16.96969697"
"","","PEP2011OVI-AT01","","","","","","","","","PEP2011OVI-AT01-00076","","","","20","12","3","10","6","2","0.1","26.77165354","3.9109809","26.500288","1.6905247","1.0677254","128.9021759","97.7210464","51.0453148","5.2215323","8.1349669","16.7881508","0.6746619","2.1","5.1","16","0.2","0.016666667","0.13125","1.333333333","0.8","0.833333333","0.5","0.175","0.105","0.25","0.15","62.5","41.17647059","60","0.562204724","4.444444444","7.407407407","4.666666667","7.777777778","6.666666667","11.11111111","1.249343832","2.08223972","11.33333333","18.88888889"
