"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00011","","","","20","1.9","14","17","19","2.1","0.6","32.48031496","4.342073","1.465459","1.146799","85.36121","94.43246","28.78111","64.10039","1.483007","3.190951","13.09902","0","2.7","4.6","36","0.123529412","0.031578947","0.075","2.571428571","1.8","1.214285714","0.85","0.192857143","0.135","0.135714286","0.095","47.22222222","58.69565217","70","0.876968504","4.666666667","6.666666667","6","8.571428571","4.222222222","6.031746032","1.948818898","2.784026997","10.22222222","14.6031746"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00012","","","","20","4","16","22","16","4.1","0.5","30.29126214","3.884533","1.643303","1.122261","106.8315","112.31","35.12681","62.78303","1.518975","3.488185","15.1336","0.300009","4.6","8.6","38","0.186363636","0.03125","0.121052632","2.375","1.9","1.375","1.1","0.2875","0.23","0.25","0.2","57.89473684","53.48837209","80","1.393398058","9.111111111","11.38888889","10.22222222","12.77777778","8.888888889","11.11111111","3.09644013","3.870550162","19.11111111","23.88888889"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00013","","","","20","2.4","10","10","11","0.8","0.3","32.73453094","5.163727","1.849475","1.235129","142.6248","131.0442","56.4586","60.90867","1.159469","3.00649","13.75836","0.262125","1.1","3.5","21","0.08","0.027272727","0.052380952","2.1","1.05","1","0.5","0.11","0.055","0.24","0.12","47.61904762","31.42857143","50","0.36007984","1.777777778","3.555555556","2.444444444","4.888888889","5.333333333","10.66666667","0.800177423","1.600354846","7.777777778","15.55555556"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00014","","","","20","3.3","13","14","22","2.9","0.8","28.1496063","6.708081","2.316759","1.510419","126.4545","141.6116","53.00546","52.04311","1.389211","3.584482","20.69517","0.629603","3.7","7","36","0.207142857","0.036363636","0.102777778","2.769230769","1.8","1.076923077","0.7","0.284615385","0.185","0.253846154","0.165","38.88888889","52.85714286","65","1.041535433","6.444444444","9.914529915","8.222222222","12.64957265","7.333333333","11.28205128","2.314523185","3.560804899","15.55555556","23.93162393"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00015","","","","20","2.1","10","12","9","1.7","0.2","33.46456693","3.814713","1.532303","1.112336","87.2489","88.98824","19.13179","64.81125","4.020242","6.826238","6.39795","0.135253","1.9","4","21","0.141666667","0.022222222","0.09047619","2.1","1.05","1.2","0.6","0.19","0.095","0.21","0.105","57.14285714","47.5","50","0.635826772","3.777777778","7.555555556","4.222222222","8.444444444","4.666666667","9.333333333","1.412948381","2.825896763","8.888888889","17.77777778"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00016","","","","20","1.6","9","14","12","2.1","0.3","35.31746032","4.353054","1.565273","1.118944","87.66101","94.46904","30.51262","67.91277","2.275536","4.298851","6.892447","0.196458","2.4","4","26","0.15","0.025","0.092307692","2.888888889","1.3","1.555555556","0.7","0.266666667","0.12","0.177777778","0.08","53.84615385","60","45","0.847619048","4.666666667","10.37037037","5.333333333","11.85185185","3.555555556","7.901234568","1.883597884","4.185773075","8.888888889","19.75308642"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00017","","","","20","2.2","10","7","10","1","0.5","33.7944664","7.058902","2.128306","1.331655","119.6949","125.884","41.99516","60.43307","1.163913","2.746317","11.26993","0","1.5","3.7","17","0.142857143","0.05","0.088235294","1.7","0.85","0.7","0.35","0.15","0.075","0.22","0.11","41.17647059","40.54054054","50","0.506916996","2.222222222","4.444444444","3.333333333","6.666666667","4.888888889","9.777777778","1.126482213","2.252964427","8.222222222","16.44444444"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00018","","","","20","2.6","13","13","15","2.3","0.9","31.71206226","6.132595","2.090899","1.264449","172.9762","136.6282","46.76776","60.36073","1.10517","2.774466","12.02209","0.238491","3.2","5.8","28","0.176923077","0.06","0.114285714","2.153846154","1.4","1","0.65","0.246153846","0.16","0.2","0.13","46.42857143","55.17241379","65","1.014785992","5.111111111","7.863247863","7.111111111","10.94017094","5.777777778","8.888888889","2.255079983","3.46935382","12.88888889","19.82905983"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00019","","","","20","3.2","14","12","37","1.4","0.8","26.78571429","4.762854","1.947594","1.227558","137.579","119.5669","38.86287","54.52581","3.895196","6.384576","12.67046","0.082561","2.2","5.4","49","0.116666667","0.021621622","0.044897959","3.5","2.45","0.857142857","0.6","0.157142857","0.11","0.228571429","0.16","24.48979592","40.74074074","70","0.589285714","3.111111111","4.444444444","4.888888889","6.984126984","7.111111111","10.15873016","1.30952381","1.8707483","12","17.14285714"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00020","","","","20","1.1","9","2","10","0.3","0.1","28.2","4.622818","2.017929","1.263796","191.5338","149.3495","32.96426","53.07304","3.821174","6.474301","13.25992","0.119586","0.4","1.5","12","0.15","0.01","0.033333333","1.333333333","0.6","0.222222222","0.1","0.044444444","0.02","0.122222222","0.055","16.66666667","26.66666667","45","0.1128","0.666666667","1.481481481","0.888888889","1.975308642","2.444444444","5.432098765","0.250666667","0.557037037","3.333333333","7.407407407"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00021","","","","20","2.1","14","27","27","3.3","0.7","30.79922027","4.160406","1.496477","1.081935","100.3279","97.98491","31.91357","61.00093","2.298356","4.238728","13.84479","0","4","6.1","54","0.122222222","0.025925926","0.074074074","3.857142857","2.7","1.928571429","1.35","0.285714286","0.2","0.15","0.105","50","65.57377049","70","1.231968811","7.333333333","10.47619048","8.888888889","12.6984127","4.666666667","6.666666667","2.737708468","3.911012098","13.55555556","19.36507937"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00022","","","","20","2.6","12","21","14","3.4","0.4","28.45849802","3.98341","1.590848","1.101793","97.75842","102.0989","25.08679","60.40046","1.945815","3.682483","15.72503","0","3.8","6.4","35","0.161904762","0.028571429","0.108571429","2.916666667","1.75","1.75","1.05","0.316666667","0.19","0.216666667","0.13","60","59.375","60","1.081422925","7.555555556","12.59259259","8.444444444","14.07407407","5.777777778","9.62962963","2.403162055","4.005270092","14.22222222","23.7037037"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00023","","","","20","3.4","13","10","22","0.8","0.5","32.53968254","4.039007","1.620005","1.313154","213.9912","128.7074","17.30466","65.49551","1.535284","3.451584","9.886019","0.017059","1.3","4.7","32","0.08","0.022727273","0.040625","2.461538462","1.6","0.769230769","0.5","0.1","0.065","0.261538462","0.17","31.25","27.65957447","65","0.423015873","1.777777778","2.735042735","2.888888889","4.444444444","7.555555556","11.62393162","0.940035273","1.446208113","10.44444444","16.06837607"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00024","","","","20","3.4","15","7","35","0.6","0.4","29.10958904","2.944685","1.341289","1.060791","108.0597","81.0359","12.06816","61.08032","4.033207","6.05445","8.969313","0.131814","1","4.4","42","0.085714286","0.011428571","0.023809524","2.8","2.1","0.466666667","0.35","0.066666667","0.05","0.226666667","0.17","16.66666667","22.72727273","75","0.29109589","1.333333333","1.777777778","2.222222222","2.962962963","7.555555556","10.07407407","0.646879756","0.862506342","9.777777778","13.03703704"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00025","","","","20","1.6","12","11","8","2.6","0.3","32.60437376","4.860403","1.852325","1.290674","178.3527","141.6559","28.17441","57.8356","2.71372","4.842727","9.931364","0","2.9","4.5","19","0.236363636","0.0375","0.152631579","1.583333333","0.95","0.916666667","0.55","0.241666667","0.145","0.133333333","0.08","57.89473684","64.44444444","60","0.945526839","5.777777778","9.62962963","6.444444444","10.74074074","3.555555556","5.925925926","2.101170753","3.501951256","10","16.66666667"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00026","","","","20","1.1","7","11","5","1.8","0.1","36.72654691","5.587286","1.848995","1.17853","126.7383","122.8124","28.50188","62.85592","1.186679","2.846431","9.2503","0","1.9","3","16","0.163636364","0.02","0.11875","2.285714286","0.8","1.571428571","0.55","0.271428571","0.095","0.157142857","0.055","68.75","63.33333333","35","0.697804391","4","11.42857143","4.222222222","12.06349206","2.444444444","6.984126984","1.550676425","4.430504072","6.666666667","19.04761905"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00027","","","","20","1.3","12","11","20","0.9","0.3","34.9112426","4.144751","1.55263","1.096212","90.00635","96.98833","32.01031","63.79825","1.704351","3.624278","11.66833","0","1.2","2.5","31","0.081818182","0.015","0.038709677","2.583333333","1.55","0.916666667","0.55","0.1","0.06","0.108333333","0.065","35.48387097","48","60","0.418934911","2","3.333333333","2.666666667","4.444444444","2.888888889","4.814814815","0.930966469","1.551610782","5.555555556","9.259259259"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00028","","","","20","5.9","17","21","38","2.1","1.1","31.48514851","4.259039","1.685221","1.205439","114.3705","113.9606","31.59456","63.81911","1.055722","3.049097","13.54812","0.140785","3.2","9.1","59","0.1","0.028947368","0.054237288","3.470588235","2.95","1.235294118","1.05","0.188235294","0.16","0.347058824","0.295","35.59322034","35.16483516","85","1.007524752","4.666666667","5.490196078","7.111111111","8.366013072","13.11111111","15.4248366","2.238943894","2.63405164","20.22222222","23.79084967"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00029","","","","20","2.3","14","5","7","0.5","0.2","27.94411178","4.434521","1.660237","1.162343","73.45142","98.61905","39.07417","59.0965","2.653106","5.252865","14.42864","0.113694","0.7","3","12","0.1","0.028571429","0.058333333","0.857142857","0.6","0.357142857","0.25","0.05","0.035","0.164285714","0.115","41.66666667","23.33333333","70","0.195608782","1.111111111","1.587301587","1.555555556","2.222222222","5.111111111","7.301587302","0.434686183","0.620980262","6.666666667","9.523809524"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00030","","","","20","3.3","13","5","21","1.2","1","27.27272727","4.025288","1.617936","1.13383","74.15747","101.9105","32.8257","60.14502","2.672466","5.037754","13.46248","0.069703","2.2","5.5","26","0.24","0.047619048","0.084615385","2","1.3","0.384615385","0.25","0.169230769","0.11","0.253846154","0.165","19.23076923","40","65","0.6","2.666666667","4.102564103","4.888888889","7.521367521","7.333333333","11.28205128","1.333333333","2.051282051","12.22222222","18.8034188"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00031","","","","20","2.4","11","9","7","2.4","0.2","29.08366534","3.995676","1.632352","1.195462","126.1377","113.926","29.64403","58.56974","2.727645","5.471409","15.69434","0.109343","2.6","5","16","0.266666667","0.028571429","0.1625","1.454545455","0.8","0.818181818","0.45","0.236363636","0.13","0.218181818","0.12","56.25","52","55","0.756175299","5.333333333","9.696969697","5.777777778","10.50505051","5.333333333","9.696969697","1.680389553","3.055253733","11.11111111","20.2020202"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00032","","","","20","2.1","8","13","10","2.6","0.4","31.93612774","4.541403","1.628398","1.213284","119.7786","110.9004","25.25536","61.42508","1.314485","3.474278","16.15821","0.122457","3","5.1","23","0.2","0.04","0.130434783","2.875","1.15","1.625","0.65","0.375","0.15","0.2625","0.105","56.52173913","58.82352941","40","0.958083832","5.777777778","14.44444444","6.666666667","16.66666667","4.666666667","11.66666667","2.129075183","5.322687957","11.33333333","28.33333333"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00033","","","","20","2.7","14","10","12","1.1","0.4","28.79684418","4.017448","1.616083","1.17062","110.9578","109.9118","32.09337","55.5665","2.534535","4.661092","18.95955","0.16149","1.5","4.2","22","0.11","0.033333333","0.068181818","1.571428571","1.1","0.714285714","0.5","0.107142857","0.075","0.192857143","0.135","45.45454545","35.71428571","70","0.431952663","2.444444444","3.492063492","3.333333333","4.761904762","6","8.571428571","0.959894806","1.371278294","9.333333333","13.33333333"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00034","","","","20","2.9","12","13","23","1","0.7","30.67961165","5.000942","1.768824","1.24178","92.104","110.446","41.25237","60.78434","1.578243","3.239195","13.92114","0.335006","1.7","4.6","36","0.076923077","0.030434783","0.047222222","3","1.8","1.083333333","0.65","0.141666667","0.085","0.241666667","0.145","36.11111111","36.95652174","60","0.521553398","2.222222222","3.703703704","3.777777778","6.296296296","6.444444444","10.74074074","1.159007551","1.931679252","10.22222222","17.03703704"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00035","","","","20","4.8","19","37","24","7.6","0.9","35.58648111","4.238733","1.608419","1.239298","117.3156","110.081","18.86507","67.04324","0.652699","2.630924","11.85112","0.163725","8.5","13.3","61","0.205405405","0.0375","0.139344262","3.210526316","3.05","1.947368421","1.85","0.447368421","0.425","0.252631579","0.24","60.6557377","63.90977444","95","3.024850894","16.88888889","17.77777778","18.88888889","19.88304094","10.66666667","11.22807018","6.721890876","7.075674607","29.55555556","31.11111111"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00036","","","","20","3.2","14","20","20","3.7","1","41.35188867","5.188881","1.586528","1.251959","109.759","98.31708","17.42563","69.22462","0.118478","1.603369","9.656954","0.162881","4.7","7.9","40","0.185","0.05","0.1175","2.857142857","2","1.428571429","1","0.335714286","0.235","0.228571429","0.16","50","59.49367089","70","1.943538767","8.222222222","11.74603175","10.44444444","14.92063492","7.111111111","10.15873016","4.318975039","6.169964341","17.55555556","25.07936508"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00037","","","","20","2.9","7","5","7","0.7","0.2","30.4","4.786051","1.943884","1.546303","147.0439","120.7101","20.37274","63.60312","1.229212","3.643674","11.99389","0","0.9","3.8","12","0.14","0.028571429","0.075","1.714285714","0.6","0.714285714","0.25","0.128571429","0.045","0.414285714","0.145","41.66666667","23.68421053","35","0.2736","1.555555556","4.444444444","2","5.714285714","6.444444444","18.41269841","0.608","1.737142857","8.444444444","24.12698413"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00038","","","","20","2.9","8","11","8","1.6","0.3","30.23715415","3.988312","1.762381","1.397661","169.3253","117.3994","19.76207","63.00748","1.460134","3.694973","13.02151","0.090757","1.9","4.8","19","0.145454545","0.0375","0.1","2.375","0.95","1.375","0.55","0.2375","0.095","0.3625","0.145","57.89473684","39.58333333","40","0.574505929","3.555555556","8.888888889","4.222222222","10.55555556","6.444444444","16.11111111","1.276679842","3.191699605","10.66666667","26.66666667"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00039","","","","20","4.5","14","10","7","1.2","0.3","30.33268102","3.798679","1.638423","1.132198","140.7761","101.0035","11.45822","62.26635","5.167061","8.422756","5.382263","0","1.5","6","17","0.12","0.042857143","0.088235294","1.214285714","0.85","0.714285714","0.5","0.107142857","0.075","0.321428571","0.225","58.82352941","25","70","0.454990215","2.666666667","3.80952381","3.333333333","4.761904762","10","14.28571429","1.011089367","1.444413382","13.33333333","19.04761905"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00040","","","","20","3.9","15","17","16","1.3","0.4","32.33532934","4.096293","1.506356","1.046943","138.4697","92.60362","7.076599","57.78708","5.086676","8.067025","10.71575","0.125493","1.7","5.6","33","0.076470588","0.025","0.051515152","2.2","1.65","1.133333333","0.85","0.113333333","0.085","0.26","0.195","51.51515152","30.35714286","75","0.549700599","2.888888889","3.851851852","3.777777778","5.037037037","8.666666667","11.55555556","1.221556886","1.628742515","12.44444444","16.59259259"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00041","","","","20","2.3","10","9","14","0.9","0.3","26.6","4.566933","1.94656","1.241951","110.116","121.2597","21.82155","58.68112","2.352338","4.29685","13.38002","0.04564","1.2","3.5","23","0.1","0.021428571","0.052173913","2.3","1.15","0.9","0.45","0.12","0.06","0.23","0.115","39.13043478","34.28571429","50","0.3192","2","4","2.666666667","5.333333333","5.111111111","10.22222222","0.709333333","1.418666667","7.777777778","15.55555556"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00042","","","","20","1.2","5","7","4","0.7","0.1","30.4950495","4.803757","1.824307","1.259837","102.0426","112.9756","28.82913","63.9433","1.306251","2.889243","11.15353","0","0.8","2","11","0.1","0.025","0.072727273","2.2","0.55","1.4","0.35","0.16","0.04","0.24","0.06","63.63636364","40","25","0.243960396","1.555555556","6.222222222","1.777777778","7.111111111","2.666666667","10.66666667","0.542134213","2.168536853","4.444444444","17.77777778"
"","","PEP2012OVI-AT01","","","","","","","","","PEP2012OVI-AT01-00043","","","","20","3.8","14","21","7","3.2","0.3","33.52941176","4.48472","1.593554","1.094683","96.0177","93.24147","21.90829","65.48734","0.7574","2.236785","9.92649","0","3.5","7.3","28","0.152380952","0.042857143","0.125","2","1.4","1.5","1.05","0.25","0.175","0.271428571","0.19","75","47.94520548","70","1.173529412","7.111111111","10.15873016","7.777777778","11.11111111","8.444444444","12.06349206","2.607843137","3.725490196","16.22222222","23.17460317"
