"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00145","","","","10","10","19","25","3.25","1.79","3.4","25.54331646","5.04","8.44","44","0.171052632","0.0716","0.114545455","4.4","4.4","1.9","1.9","0.504","0.504","0.34","0.34","43.18181818","59.71563981","100","1.28738315","14.44444444","14.44444444","22.4","22.4","15.11111111","15.11111111","5.721702887","5.721702887","37.51111111","37.51111111","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00146","","","","10","10","11","9","2.38","1.04","4.32","28.54930562","3.42","7.74","20","0.216363636","0.115555556","0.171","2","2","1.1","1.1","0.342","0.342","0.432","0.432","55","44.18604651","100","0.976386252","10.57777778","10.57777778","15.2","15.2","19.2","19.2","4.339494454","4.339494454","34.4","34.4","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00147","","","","10","8","17","14","4.42","0.25","2.53","25.68023833","4.67","7.2","31","0.26","0.017857143","0.150645161","3.875","3.1","2.125","1.7","0.58375","0.467","0.31625","0.253","54.83870968","64.86111111","80","1.19926713","19.64444444","24.55555556","20.75555556","25.94444444","11.24444444","14.05555556","5.330076133","6.662595167","32","40","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00148","","","","10","10","22","4","3.65","0.19","2.73","27.90211877","3.84","6.57","26","0.165909091","0.0475","0.147692308","2.6","2.6","2.2","2.2","0.384","0.384","0.273","0.273","84.61538462","58.44748858","100","1.071441361","16.22222222","16.22222222","17.06666667","17.06666667","12.13333333","12.13333333","4.761961603","4.761961603","29.2","29.2","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00149","","","","10","8","15","16","2.89","0.51","7.89","24.07158837","3.4","11.29","31","0.192666667","0.031875","0.109677419","3.875","3.1","1.875","1.5","0.425","0.34","0.98625","0.789","48.38709677","30.11514615","80","0.818434005","12.84444444","16.05555556","15.11111111","18.88888889","35.06666667","43.83333333","3.637484465","4.546855581","50.17777778","62.72222222","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00150","","","","10","10","17","26","4.23","0.61","7.15","23.65180256","4.84","11.99","43","0.248823529","0.023461538","0.11255814","4.3","4.3","1.7","1.7","0.484","0.484","0.715","0.715","39.53488372","40.36697248","100","1.144747244","18.8","18.8","21.51111111","21.51111111","31.77777778","31.77777778","5.087765528","5.087765528","53.28888889","53.28888889","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00151","","","","10","8","17","11","3.23","0.78","4.71","21.87484393","4.01","8.72","28","0.19","0.070909091","0.143214286","3.5","2.8","2.125","1.7","0.50125","0.401","0.58875","0.471","60.71428571","45.98623853","80","0.877181242","14.35555556","17.94444444","17.82222222","22.27777778","20.93333333","26.16666667","3.898583296","4.87322912","38.75555556","48.44444444","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00152","","","","10","10","45","27","7.72","0.64","4.55","23.5584597","8.36","12.91","72","0.171555556","0.023703704","0.116111111","7.2","7.2","4.5","4.5","0.836","0.836","0.455","0.455","62.5","64.7560031","100","1.969487231","34.31111111","34.31111111","37.15555556","37.15555556","20.22222222","20.22222222","8.753276582","8.753276582","57.37777778","57.37777778","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00153","","","","10","9","23","28","3.82","0.94","3.73","23.87544982","4.76","8.49","51","0.166086957","0.033571429","0.093333333","5.666666667","5.1","2.555555556","2.3","0.528888889","0.476","0.414444444","0.373","45.09803922","56.06595995","90","1.136471411","16.97777778","18.86419753","21.15555556","23.50617284","16.57777778","18.41975309","5.050984051","5.612204501","37.73333333","41.92592593","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00154","","","","10","9","35","23","6.58","0.83","4.71","25.36354582","7.41","12.12","58","0.188","0.036086957","0.127758621","6.444444444","5.8","3.888888889","3.5","0.823333333","0.741","0.523333333","0.471","60.34482759","61.13861386","90","1.879438745","29.24444444","32.49382716","32.93333333","36.59259259","20.93333333","23.25925926","8.35306109","9.281178989","53.86666667","59.85185185","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00155","","","","10","9","32","22","7.41","1.08","2.65","24.76831091","8.49","11.14","54","0.2315625","0.049090909","0.157222222","6","5.4","3.555555556","3.2","0.943333333","0.849","0.294444444","0.265","59.25925926","76.21184919","90","2.102829596","32.93333333","36.59259259","37.73333333","41.92592593","11.77777778","13.08641975","9.345909317","10.38434369","49.51111111","55.01234568","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00156","","","","10","9","33","10","6.87","0.33","5.09","26.93320089","7.2","12.29","43","0.208181818","0.033","0.16744186","4.777777778","4.3","3.666666667","3.3","0.8","0.72","0.565555556","0.509","76.74418605","58.58421481","90","1.939190464","30.53333333","33.92592593","32","35.55555556","22.62222222","25.13580247","8.618624285","9.576249205","54.62222222","60.69135802","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00157","","","","10","10","22","21","4.22","1","6.58","24.73877998","5.22","11.8","43","0.191818182","0.047619048","0.121395349","4.3","4.3","2.2","2.2","0.522","0.522","0.658","0.658","51.1627907","44.23728814","100","1.291364315","18.75555556","18.75555556","23.2","23.2","29.24444444","29.24444444","5.739396955","5.739396955","52.44444444","52.44444444","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00158","","","","10","9","26","24","5.15","0.86","6.74","27.3915212","6.01","12.75","50","0.198076923","0.035833333","0.1202","5.555555556","5","2.888888889","2.6","0.667777778","0.601","0.748888889","0.674","52","47.1372549","90","1.646230424","22.88888889","25.43209877","26.71111111","29.67901235","29.95555556","33.28395062","7.316579663","8.129532959","56.66666667","62.96296296","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00159","","","","10","7","13","17","4.1","0.92","3.47","27.92065391","5.02","8.49","30","0.315384615","0.054117647","0.167333333","4.285714286","3","1.857142857","1.3","0.717142857","0.502","0.495714286","0.347","43.33333333","59.12838634","70","1.401616826","18.22222222","26.03174603","22.31111111","31.87301587","15.42222222","22.03174603","6.229408117","8.899154453","37.73333333","53.9047619","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00160","","","","10","9","24","23","6.42","1.09","3.17","28.5749863","7.51","10.68","47","0.2675","0.047391304","0.159787234","5.222222222","4.7","2.666666667","2.4","0.834444444","0.751","0.352222222","0.317","51.06382979","70.31835206","90","2.145981471","28.53333333","31.7037037","33.37777778","37.08641975","14.08888889","15.65432099","9.537695427","10.59743936","47.46666667","52.74074074","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00161","","","","10","9","16","22","3.05","0.74","4.2","24.29911204","3.79","7.99","38","0.190625","0.033636364","0.099736842","4.222222222","3.8","1.777777778","1.6","0.421111111","0.379","0.466666667","0.42","42.10526316","47.43429287","90","0.920936346","13.55555556","15.0617284","16.84444444","18.71604938","18.66666667","20.74074074","4.093050428","4.547833809","35.51111111","39.45679012","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00162","","","","10","8","19","14","4.6","0.32","5.4","26.87888585","4.92","10.32","33","0.242105263","0.022857143","0.149090909","4.125","3.3","2.375","1.9","0.615","0.492","0.675","0.54","57.57575758","47.6744186","80","1.322441184","20.44444444","25.55555556","21.86666667","27.33333333","24","30","5.877516373","7.346895466","45.86666667","57.33333333","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00163","","","","10","8","16","11","4.17","0.71","4.1","25.49058671","4.88","8.98","27","0.260625","0.064545455","0.180740741","3.375","2.7","2","1.6","0.61","0.488","0.5125","0.41","59.25925926","54.34298441","80","1.243940631","18.53333333","23.16666667","21.68888889","27.11111111","18.22222222","22.77777778","5.528625029","6.910781286","39.91111111","49.88888889","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00164","","","","10","7","13","11","4.59","0.51","5.78","27.23296387","5.1","10.88","24","0.353076923","0.046363636","0.2125","3.428571429","2.4","1.857142857","1.3","0.728571429","0.51","0.825714286","0.578","54.16666667","46.875","70","1.388881157","20.4","29.14285714","22.66666667","32.38095238","25.68888889","36.6984127","6.172805144","8.818293063","48.35555556","69.07936508","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00165","","","","10","9","14","9","1.25","0.25","7.18","26.55587164","1.5","8.68","23","0.089285714","0.027777778","0.065217391","2.555555556","2.3","1.555555556","1.4","0.166666667","0.15","0.797777778","0.718","60.86956522","17.28110599","90","0.398338075","5.555555556","6.172839506","6.666666667","7.407407407","31.91111111","35.45679012","1.770391443","1.967101603","38.57777778","42.86419753","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00166","","","","10","9","14","55","1.9","1.4","7.72","25.90193343","3.3","11.02","69","0.135714286","0.025454545","0.047826087","7.666666667","6.9","1.555555556","1.4","0.366666667","0.33","0.857777778","0.772","20.28985507","29.94555354","90","0.854763803","8.444444444","9.382716049","14.66666667","16.2962963","34.31111111","38.12345679","3.798950236","4.221055818","48.97777778","54.41975309","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00167","","","","10","9","22","30","4.09","0.24","5.09","27.6564992","4.33","9.42","52","0.185909091","0.008","0.083269231","5.777777778","5.2","2.444444444","2.2","0.481111111","0.433","0.565555556","0.509","42.30769231","45.96602972","90","1.197526415","18.17777778","20.19753086","19.24444444","21.38271605","22.62222222","25.13580247","5.322339624","5.913710693","41.86666667","46.51851852","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00168","","","","10","9","18","26","3.59","1.13","6.83","25.61507937","4.72","11.55","44","0.199444444","0.043461538","0.107272727","4.888888889","4.4","2","1.8","0.524444444","0.472","0.758888889","0.683","40.90909091","40.86580087","90","1.209031746","15.95555556","17.72839506","20.97777778","23.30864198","30.35555556","33.72839506","5.373474428","5.970527142","51.33333333","57.03703704","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00169","","","","10","10","21","14","2.96","0.61","2.78","23.81308971","3.57","6.35","35","0.140952381","0.043571429","0.102","3.5","3.5","2.1","2.1","0.357","0.357","0.278","0.278","60","56.22047244","100","0.850127303","13.15555556","13.15555556","15.86666667","15.86666667","12.35555556","12.35555556","3.778343567","3.778343567","28.22222222","28.22222222","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00170","","","","10","9","18","16","2.44","0.63","3.75","22.95352324","3.07","6.82","34","0.135555556","0.039375","0.090294118","3.777777778","3.4","2","1.8","0.341111111","0.307","0.416666667","0.375","52.94117647","45.01466276","90","0.704673163","10.84444444","12.04938272","13.64444444","15.16049383","16.66666667","18.51851852","3.131880727","3.479867474","30.31111111","33.67901235","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00171","","","","10","8","21","20","3.5","0.47","3.12","20.06274275","3.97","7.09","41","0.166666667","0.0235","0.096829268","5.125","4.1","2.625","2.1","0.49625","0.397","0.39","0.312","51.2195122","55.99435825","80","0.796490887","15.55555556","19.44444444","17.64444444","22.05555556","13.86666667","17.33333333","3.539959499","4.424949373","31.51111111","39.38888889","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00172","","","","10","10","29","28","3.25","0.2","3.82","23.37385264","3.45","7.27","57","0.112068966","0.007142857","0.060526316","5.7","5.7","2.9","2.9","0.345","0.345","0.382","0.382","50.87719298","47.45529574","100","0.806397916","14.44444444","14.44444444","15.33333333","15.33333333","16.97777778","16.97777778","3.583990738","3.583990738","32.31111111","32.31111111","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00173","","","","10","10","10","16","1.78","0.75","4.58","26.11711087","2.53","7.11","26","0.178","0.046875","0.097307692","2.6","2.6","1","1","0.253","0.253","0.458","0.458","38.46153846","35.58368495","100","0.660762905","7.911111111","7.911111111","11.24444444","11.24444444","20.35555556","20.35555556","2.936724022","2.936724022","31.6","31.6","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00174","","","","10","9","16","8","2.87","0.28","6.12","28.42399162","3.15","9.27","24","0.179375","0.035","0.13125","2.666666667","2.4","1.777777778","1.6","0.35","0.315","0.68","0.612","66.66666667","33.98058252","90","0.895355736","12.75555556","14.17283951","14","15.55555556","27.2","30.22222222","3.979358827","4.421509808","41.2","45.77777778","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00175","","","","10","9","10","11","2.68","0.67","7.34","28.55015635","3.35","10.69","21","0.268","0.060909091","0.15952381","2.333333333","2.1","1.111111111","1","0.372222222","0.335","0.815555556","0.734","47.61904762","31.33769878","90","0.956430238","11.91111111","13.2345679","14.88888889","16.54320988","32.62222222","36.24691358","4.250801057","4.723112285","47.51111111","52.79012346","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00176","","","","10","9","16","18","3.35","0.89","4.96","28.76753357","4.24","9.2","34","0.209375","0.049444444","0.124705882","3.777777778","3.4","1.777777778","1.6","0.471111111","0.424","0.551111111","0.496","47.05882353","46.08695652","90","1.219743423","14.88888889","16.54320988","18.84444444","20.9382716","22.04444444","24.49382716","5.421081882","6.023424313","40.88888889","45.43209877","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00177","","","","10","9","14","11","2.75","0.75","6.3","24.95126706","3.5","9.8","25","0.196428571","0.068181818","0.14","2.777777778","2.5","1.555555556","1.4","0.388888889","0.35","0.7","0.63","56","35.71428571","90","0.873294347","12.22222222","13.58024691","15.55555556","17.28395062","28","31.11111111","3.881308209","4.312564677","43.55555556","48.39506173","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00178","","","","10","8","21","21","2.65","0.51","9.4","25.94578493","3.16","12.56","42","0.126190476","0.024285714","0.075238095","5.25","4.2","2.625","2.1","0.395","0.316","1.175","0.94","50","25.15923567","80","0.819886804","11.77777778","14.72222222","14.04444444","17.55555556","41.77777778","52.22222222","3.64394135","4.554926688","55.82222222","69.77777778","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00179","","","","10","9","21","13","4.43","0.71","3.17","29.52585132","5.14","8.31","34","0.210952381","0.054615385","0.151176471","3.777777778","3.4","2.333333333","2.1","0.571111111","0.514","0.352222222","0.317","61.76470588","61.85318893","90","1.517628758","19.68888889","21.87654321","22.84444444","25.38271605","14.08888889","15.65432099","6.745016702","7.494463002","36.93333333","41.03703704","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00180","","","","10","10","14","32","2.38","1.32","6.4","27.83994405","3.7","10.1","46","0.17","0.04125","0.080434783","4.6","4.6","1.4","1.4","0.37","0.37","0.64","0.64","30.43478261","36.63366337","100","1.03007793","10.57777778","10.57777778","16.44444444","16.44444444","28.44444444","28.44444444","4.578124133","4.578124133","44.88888889","44.88888889","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00181","","","","10","7","4","6","0.65","0.23","3.18","23.25929623","0.88","4.06","10","0.1625","0.038333333","0.088","1.428571429","1","0.571428571","0.4","0.125714286","0.088","0.454285714","0.318","40","21.67487685","70","0.204681807","2.888888889","4.126984127","3.911111111","5.587301587","14.13333333","20.19047619","0.909696919","1.299567027","18.04444444","25.77777778","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00182","","","","10","7","12","14","1.76","0.44","3.92","22.69112238","2.2","6.12","26","0.146666667","0.031428571","0.084615385","3.714285714","2.6","1.714285714","1.2","0.314285714","0.22","0.56","0.392","46.15384615","35.94771242","70","0.499204692","7.822222222","11.17460317","9.777777778","13.96825397","17.42222222","24.88888889","2.218687522","3.169553602","27.2","38.85714286","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00183","","","","10","7","20","8","3.3","0.75","3.79","23.23968262","4.05","7.84","28","0.165","0.09375","0.144642857","4","2.8","2.857142857","2","0.578571429","0.405","0.541428571","0.379","71.42857143","51.65816327","70","0.941207146","14.66666667","20.95238095","18","25.71428571","16.84444444","24.06349206","4.183142872","5.975918388","34.84444444","49.77777778","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00184","","","","10","10","26","8","3.56","0.29","3.76","20.25385764","3.85","7.61","34","0.136923077","0.03625","0.113235294","3.4","3.4","2.6","2.6","0.385","0.385","0.376","0.376","76.47058824","50.5913272","100","0.779773519","15.82222222","15.82222222","17.11111111","17.11111111","16.71111111","16.71111111","3.465660085","3.465660085","33.82222222","33.82222222","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00185","","","","10","9","18","26","2.36","0.93","7.78","29.72097658","3.29","11.07","44","0.131111111","0.035769231","0.074772727","4.888888889","4.4","2","1.8","0.365555556","0.329","0.864444444","0.778","40.90909091","29.71996387","90","0.977820129","10.48888889","11.65432099","14.62222222","16.24691358","34.57777778","38.41975309","4.345867242","4.82874138","49.2","54.66666667","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00186","","","","10","10","24","29","4.15","1.78","7.2","31.04738155","5.93","13.13","53","0.172916667","0.06137931","0.111886792","5.3","5.3","2.4","2.4","0.593","0.593","0.72","0.72","45.28301887","45.16374714","100","1.841109726","18.44444444","18.44444444","26.35555556","26.35555556","32","32","8.182709893","8.182709893","58.35555556","58.35555556","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00187","","","","10","10","11","5","3.08","0.24","3.49","28.92586688","3.32","6.81","16","0.28","0.048","0.2075","1.6","1.6","1.1","1.1","0.332","0.332","0.349","0.349","68.75","48.75183554","100","0.96033878","13.68888889","13.68888889","14.75555556","14.75555556","15.51111111","15.51111111","4.268172357","4.268172357","30.26666667","30.26666667","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00188","","","","10","10","31","22","6.08","0.63","5.31","30.67933161","6.71","12.02","53","0.196129032","0.028636364","0.126603774","5.3","5.3","3.1","3.1","0.671","0.671","0.531","0.531","58.49056604","55.82362729","100","2.058583151","27.02222222","27.02222222","29.82222222","29.82222222","23.6","23.6","9.149258449","9.149258449","53.42222222","53.42222222","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00189","","","","10","9","13","21","2.25","0.77","5.78","22.861276","3.02","8.8","34","0.173076923","0.036666667","0.088823529","3.777777778","3.4","1.444444444","1.3","0.335555556","0.302","0.642222222","0.578","38.23529412","34.31818182","90","0.690410535","10","11.11111111","13.42222222","14.91358025","25.68888889","28.54320988","3.068491268","3.409434742","39.11111111","43.45679012","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00190","","","","10","10","21","24","3.62","0.47","4.27","21.64794752","4.09","8.36","45","0.172380952","0.019583333","0.090888889","4.5","4.5","2.1","2.1","0.409","0.409","0.427","0.427","46.66666667","48.92344498","100","0.885401054","16.08888889","16.08888889","18.17777778","18.17777778","18.97777778","18.97777778","3.935115794","3.935115794","37.15555556","37.15555556","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00191","","","","10","10","33","16","5.23","0.48","3.4","22.60434891","5.71","9.11","49","0.158484848","0.03","0.116530612","4.9","4.9","3.3","3.3","0.571","0.571","0.34","0.34","67.34693878","62.67837541","100","1.290708323","23.24444444","23.24444444","25.37777778","25.37777778","15.11111111","15.11111111","5.736481434","5.736481434","40.48888889","40.48888889","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00192","","","","10","9","25","20","4.8","0.72","2.07","23.31114643","5.52","7.59","45","0.192","0.036","0.122666667","5","4.5","2.777777778","2.5","0.613333333","0.552","0.23","0.207","55.55555556","72.72727273","90","1.286775283","21.33333333","23.7037037","24.53333333","27.25925926","9.2","10.22222222","5.719001257","6.354445842","33.73333333","37.48148148","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00193","","","","10","10","22","13","3.23","0.48","8.66","26.27668063","3.71","12.37","35","0.146818182","0.036923077","0.106","3.5","3.5","2.2","2.2","0.371","0.371","0.866","0.866","62.85714286","29.99191593","100","0.974864851","14.35555556","14.35555556","16.48888889","16.48888889","38.48888889","38.48888889","4.332732673","4.332732673","54.97777778","54.97777778","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00194","","","","10","9","12","11","2.75","0.3","5.59","28.22644891","3.05","8.64","23","0.229166667","0.027272727","0.132608696","2.555555556","2.3","1.333333333","1.2","0.338888889","0.305","0.621111111","0.559","52.17391304","35.30092593","90","0.860906692","12.22222222","13.58024691","13.55555556","15.0617284","24.84444444","27.60493827","3.826251963","4.25139107","38.4","42.66666667","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00195","","","","10","10","21","14","5.23","0.14","2.86","28.94984404","5.37","8.23","35","0.249047619","0.01","0.153428571","3.5","3.5","2.1","2.1","0.537","0.537","0.286","0.286","60","65.2490887","100","1.554606625","23.24444444","23.24444444","23.86666667","23.86666667","12.71111111","12.71111111","6.909362778","6.909362778","36.57777778","36.57777778","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00196","","","","10","9","21","19","6.96","1.21","4.36","28.1714001","8.17","12.53","40","0.331428571","0.063684211","0.20425","4.444444444","4","2.333333333","2.1","0.907777778","0.817","0.484444444","0.436","52.5","65.20351157","90","2.301603388","30.93333333","34.37037037","36.31111111","40.34567901","19.37777778","21.5308642","10.22934839","11.36594266","55.68888889","61.87654321","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00197","","","","10","8","26","27","5.93","1.65","4.89","21.94854953","7.58","12.47","53","0.228076923","0.061111111","0.143018868","6.625","5.3","3.25","2.6","0.9475","0.758","0.61125","0.489","49.05660377","60.78588613","80","1.663700054","26.35555556","32.94444444","33.68888889","42.11111111","21.73333333","27.16666667","7.394222464","9.24277808","55.42222222","69.27777778","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00198","","","","10","10","15","14","4.445","0.81","4.64","21.96505898","5.255","9.895","29","0.296333333","0.057857143","0.181206897","2.9","2.9","1.5","1.5","0.5255","0.5255","0.464","0.464","51.72413793","53.10763012","100","1.154263849","19.75555556","19.75555556","23.35555556","23.35555556","20.62222222","20.62222222","5.130061553","5.130061553","43.97777778","43.97777778","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00199","","","","10","9","21","17","2.48","0.58","2.18","24.97381938","3.06","5.24","38","0.118095238","0.034117647","0.080526316","4.222222222","3.8","2.333333333","2.1","0.34","0.306","0.242222222","0.218","55.26315789","58.39694656","90","0.764198873","11.02222222","12.24691358","13.6","15.11111111","9.688888889","10.7654321","3.396439436","3.773821595","23.28888889","25.87654321","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00200","","","","10","6","12","6","4.58","0.17","2.04","24.40053617","4.75","6.79","18","0.381666667","0.028333333","0.263888889","3","1.8","2","1.2","0.791666667","0.475","0.34","0.204","66.66666667","69.95581738","60","1.159025468","20.35555556","33.92592593","21.11111111","35.18518519","9.066666667","15.11111111","5.151224303","8.585373838","30.17777778","50.2962963","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00201","","","","10","8","13","17","2.91","0.91","5.96","31.37450199","3.82","9.78","30","0.223846154","0.053529412","0.127333333","3.75","3","1.625","1.3","0.4775","0.382","0.745","0.596","43.33333333","39.0593047","80","1.198505976","12.93333333","16.16666667","16.97777778","21.22222222","26.48888889","33.11111111","5.326693227","6.658366533","43.46666667","54.33333333","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00202","","","","10","7","13","14","1.99","0.87","4.7","31.87434867","2.86","7.56","27","0.153076923","0.062142857","0.105925926","3.857142857","2.7","1.857142857","1.3","0.408571429","0.286","0.671428571","0.47","48.14814815","37.83068783","70","0.911606372","8.844444444","12.63492063","12.71111111","18.15873016","20.88888889","29.84126984","4.051583875","5.787976965","33.6","48","1",""
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00203","","","","10","8","16","14","4.68","0.9","3.57","33.13403089","5.58","9.15","30","0.2925","0.064285714","0.186","3.75","3","2","1.6","0.6975","0.558","0.44625","0.357","53.33333333","60.98360656","80","1.848878924","20.8","26","24.8","31","15.86666667","19.83333333","8.217239661","10.27154958","40.66666667","50.83333333","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00204","","","","10","10","23","16","4.16","0.47","2.96","31.30240635","4.63","7.59","39","0.180869565","0.029375","0.118717949","3.9","3.9","2.3","2.3","0.463","0.463","0.296","0.296","58.97435897","61.00131752","100","1.449301414","18.48888889","18.48888889","20.57777778","20.57777778","13.15555556","13.15555556","6.441339618","6.441339618","33.73333333","33.73333333","","1"
"","","PEP2013CSR-AT02","","","","","","","","","PEP2013CSR-AT02-00205","","","","10","9","19","26","3.43","0.52","8.63","24.20553754","3.95","12.58","45","0.180526316","0.02","0.087777778","5","4.5","2.111111111","1.9","0.438888889","0.395","0.958888889","0.863","42.22222222","31.3990461","90","0.956118733","15.24444444","16.9382716","17.55555556","19.50617284","38.35555556","42.61728395","4.24941659","4.721573989","55.91111111","62.12345679","1",""
