"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00011","","","","20","12.12","19","54","28","15.74","1.12","29.1913215","4.242632","1.616462","1.078977","109.7449","81.36501","32.23817","66.50378","2.279929","3.797973","8.797654","0.070137","16.86","28.98","82","0.291481481","0.04","0.205609756","4.315789474","4.1","2.842105263","2.7","0.887368421","0.843","0.637894737","0.606","65.85365854","58.17805383","95","4.921656805","34.97777778","36.81871345","37.46666667","39.43859649","26.93333333","28.35087719","10.93701512","11.5126475","64.4","67.78947368"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00012","","","","20","6.2","17","47","33","11.29","1.27","30.15873016","2.986067","1.464269","1.049461","131.2776","78.88042","33.90472","63.09372","2.443468","4.094875","12.10645","0.019319","12.56","18.76","80","0.240212766","0.038484848","0.157","4.705882353","4","2.764705882","2.35","0.738823529","0.628","0.364705882","0.31","58.75","66.95095949","85","3.787936508","25.08888889","29.51633987","27.91111111","32.83660131","13.77777778","16.20915033","8.417636685","9.903101982","41.68888889","49.04575163"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00013","","","","20","6.39","19","35","12","8.32","0.7","26.58730159","5.515314","2.093213","1.385484","112.0295","100.545","51.78806","61.24542","1.099775","2.331259","14.03329","0.17373","9.02","15.41","47","0.237714286","0.058333333","0.191914894","2.473684211","2.35","1.842105263","1.75","0.474736842","0.451","0.336315789","0.3195","74.46808511","58.53341986","95","2.398174603","18.48888889","19.4619883","20.04444444","21.0994152","14.2","14.94736842","5.329276896","5.609765154","34.24444444","36.04678363"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00014","","","","20","3.94","17","30","18","6.49","0.64","26.5625","5.160122","2.137855","1.366271","137.5662","112.7759","51.76332","56.3236","2.365139","4.11849","15.29944","0.236377","7.13","11.07","48","0.216333333","0.035555556","0.148541667","2.823529412","2.4","1.764705882","1.5","0.419411765","0.3565","0.231764706","0.197","62.5","64.40831075","85","1.89390625","14.42222222","16.96732026","15.84444444","18.64052288","8.755555556","10.30065359","4.208680556","4.951388889","24.6","28.94117647"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00015","","","","20","7.59","18","20","15","4.43","0.8","30.47808765","4.631592","1.760346","1.171784","74.31348","83.06363","33.67976","67.02656","2.345241","4.117481","6.9739","0","5.23","12.82","35","0.2215","0.053333333","0.149428571","1.944444444","1.75","1.111111111","1","0.290555556","0.2615","0.421666667","0.3795","57.14285714","40.79563183","90","1.594003984","9.844444444","10.9382716","11.62222222","12.91358025","16.86666667","18.74074074","3.542231076","3.935812306","28.48888889","31.65432099"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00016","","","","20","4.92","18","40","12","7.69","0.53","32.28346457","4.448694","1.699623","1.110301","117.4973","85.4713","33.27842","65.81125","3.076795","4.680344","6.068043","0.582254","8.22","13.14","52","0.19225","0.044166667","0.158076923","2.888888889","2.6","2.222222222","2","0.456666667","0.411","0.273333333","0.246","76.92307692","62.55707763","90","2.653700788","17.08888889","18.98765432","18.26666667","20.2962963","10.93333333","12.14814815","5.897112861","6.552347624","29.2","32.44444444"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00017","","","","20","4.02","19","30","32","6.5","0.89","23.67906067","5.277844","2.250418","1.329327","119.0239","124.2318","39.15942","54.60054","3.113029","5.376886","15.82519","0.478694","7.39","11.41","62","0.216666667","0.0278125","0.119193548","3.263157895","3.1","1.578947368","1.5","0.388947368","0.3695","0.211578947","0.201","48.38709677","64.76774759","95","1.749882584","14.44444444","15.20467836","16.42222222","17.28654971","8.933333333","9.403508772","3.888627963","4.093292593","25.35555556","26.69005848"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00018","","","","20","2.68","19","19","27","4.71","0.82","27.97619048","5.126661","1.877132","1.111448","109.7277","102.9735","46.30953","59.20916","2.849927","4.819064","13.84927","0.531833","5.53","8.21","46","0.247894737","0.03037037","0.120217391","2.421052632","2.3","1","0.95","0.291052632","0.2765","0.141052632","0.134","41.30434783","67.35688185","95","1.547083334","10.46666667","11.01754386","12.28888889","12.93567251","5.955555556","6.269005848","3.437962963","3.618908383","18.24444444","19.20467836"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00019","","","","20","7.04","16","32","13","4.88","0.56","25.64612326","3.13069","1.772759","1.158267","164.113","117.662","35.21324","54.89153","4.437633","6.92299","13.63523","0.23381","5.44","12.48","45","0.1525","0.043076923","0.120888889","2.8125","2.25","2","1.6","0.34","0.272","0.44","0.352","71.11111111","43.58974359","80","1.395149105","10.84444444","13.55555556","12.08888889","15.11111111","15.64444444","19.55555556","3.100331345","3.875414182","27.73333333","34.66666667"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00020","","","","20","4.42","16","26","24","3.07","0.71","26.78571429","3.453711","1.7836","1.08808","157.7587","110.8739","31.33112","56.86643","4.519023","6.987601","11.79747","0.339818","3.78","8.2","50","0.118076923","0.029583333","0.0756","3.125","2.5","1.625","1.3","0.23625","0.189","0.27625","0.221","52","46.09756098","80","1.0125","6.822222222","8.527777778","8.4","10.5","9.822222222","12.27777778","2.25","2.8125","18.22222222","22.77777778"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00021","","","","20","6.55","20","42","37","10.54","1.49","27.88844622","4.527329","1.734981","1.214513","72.10718","87.41078","36.92259","64.42697","1.673234","3.170899","10.07677","0","12.03","18.58","79","0.250952381","0.04027027","0.152278481","3.95","3.95","2.1","2.1","0.6015","0.6015","0.3275","0.3275","53.16455696","64.74703983","100","3.35498008","23.42222222","23.42222222","26.73333333","26.73333333","14.55555556","14.55555556","7.455511289","7.455511289","41.28888889","41.28888889"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00022","","","","20","8.59","17","42","14","10.32","0.67","30.15873016","3.771914","1.715388","1.206676","117.7153","93.1425","27.77765","62.92562","1.55308","2.788083","12.36911","0.021168","10.99","19.58","56","0.245714286","0.047857143","0.19625","3.294117647","2.8","2.470588235","2.1","0.646470588","0.5495","0.505294118","0.4295","75","56.12870276","85","3.314444445","22.93333333","26.98039216","24.42222222","28.73202614","19.08888889","22.45751634","7.365432099","8.665214234","43.51111111","51.18954248"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00023","","","","20","5.46","17","34","48","3.96","0.99","29.21568627","3.301788","1.614636","1.170276","131.5255","90.65991","27.81046","64.7019","3.333381","5.418211","8.027693","0","4.95","10.41","82","0.116470588","0.020625","0.060365854","4.823529412","4.1","2","1.7","0.291176471","0.2475","0.321176471","0.273","41.46341463","47.55043228","85","1.44617647","8.8","10.35294118","11","12.94117647","12.13333333","14.2745098","3.21372549","3.780853517","23.13333333","27.21568627"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00024","","","","20","5.97","20","31","68","3.9","1.98","27.34530938","3.433863","1.736796","1.177865","143.37","98.26085","27.97758","61.52359","4.508899","6.95798","6.927982","0.188321","5.88","11.85","99","0.125806452","0.029117647","0.059393939","4.95","4.95","1.55","1.55","0.294","0.294","0.2985","0.2985","31.31313131","49.62025316","100","1.607904192","8.666666667","8.666666667","13.06666667","13.06666667","13.26666667","13.26666667","3.573120426","3.573120426","26.33333333","26.33333333"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00025","","","","20","3.16","18","50","26","10.25","1.03","28.96825397","5.518021","1.967444","1.274416","142.1864","113.4818","24.82721","60.24888","1.819007","3.114488","10.10279","0","11.28","14.44","76","0.205","0.039615385","0.148421053","4.222222222","3.8","2.777777778","2.5","0.626666667","0.564","0.175555556","0.158","65.78947368","78.11634349","90","3.267619048","22.77777778","25.30864198","25.06666667","27.85185185","7.022222222","7.802469136","7.261375662","8.06819518","32.08888889","35.65432099"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00026","","","","20","4.74","19","54","23","8.97","0.58","29.22465209","5.587124","1.948503","1.217134","99.45801","97.25789","30.17455","60.71228","1.567392","2.98198","10.78794","0","9.55","14.29","77","0.166111111","0.025217391","0.124025974","4.052631579","3.85","2.842105263","2.7","0.502631579","0.4775","0.249473684","0.237","70.12987013","66.82995101","95","2.790954275","19.93333333","20.98245614","21.22222222","22.33918129","10.53333333","11.0877193","6.20212061","6.528548011","31.75555556","33.42690058"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00027","","","","20","5.16","12","19","13","3.36","0.49","34.2","5.033039","1.689018","1.076895","111.235","85.24977","35.39993","61.66182","3.068142","4.796173","10.50163","0.424208","3.85","9.01","32","0.176842105","0.037692308","0.1203125","2.666666667","1.6","1.583333333","0.95","0.320833333","0.1925","0.43","0.258","59.375","42.73029967","60","1.3167","7.466666667","12.44444444","8.555555556","14.25925926","11.46666667","19.11111111","2.926","4.876666667","20.02222222","33.37037037"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00028","","","","20","5.08","15","15","28","1.3","0.64","35.37549407","3.629507","1.370718","0.878241","101.1013","69.62238","36.53058","62.82919","3.422985","5.176946","10.60003","0.499406","1.94","7.02","43","0.086666667","0.022857143","0.045116279","2.866666667","2.15","1","0.75","0.129333333","0.097","0.338666667","0.254","34.88372093","27.63532764","75","0.686284585","2.888888889","3.851851852","4.311111111","5.748148148","11.28888889","15.05185185","1.525076855","2.033435807","15.6","20.8"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00029","","","","20","1.87","14","18","10","1.96","0.39","29.6812749","5.379963","1.65532","1.115068","100.3402","77.01588","37.07432","63.04866","1.776062","3.421627","11.20268","0","2.35","4.22","28","0.108888889","0.039","0.083928571","2","1.4","1.285714286","0.9","0.167857143","0.1175","0.133571429","0.0935","64.28571429","55.68720379","70","0.69750996","4.355555556","6.222222222","5.222222222","7.46031746","4.155555556","5.936507937","1.550022134","2.214317334","9.377777778","13.3968254"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00030","","","","20","2.2","18","22","9","2.36","0.33","28.76984127","3.535185","1.450342","0.93987","120.6064","94.0952","31.89029","59.96033","4.530847","7.135639","9.437995","0.368838","2.69","4.89","31","0.107272727","0.036666667","0.086774194","1.722222222","1.55","1.222222222","1.1","0.149444444","0.1345","0.122222222","0.11","70.96774194","55.01022495","90","0.77390873","5.244444444","5.827160494","5.977777778","6.641975309","4.888888889","5.432098765","1.719797178","1.910885753","10.86666667","12.07407407"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00031","","","","20","6.56","17","46","14","8.58","0.36","29.5049505","3.812798","1.5486","1.041849","126.3942","94.91078","27.07582","62.0723","2.375642","4.130691","11.75365","0.042533","8.94","15.5","60","0.186521739","0.025714286","0.149","3.529411765","3","2.705882353","2.3","0.525882353","0.447","0.385882353","0.328","76.66666667","57.67741935","85","2.637742575","19.06666667","22.43137255","19.86666667","23.37254902","14.57777778","17.1503268","5.861650166","6.896059019","34.44444444","40.52287582"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00032","","","","20","4.54","20","51","45","7.5","1.75","27.61341223","3.858183","1.552022","1.042697","106.756","84.8271","28.26558","60.31297","2.99787","5.021128","13.81515","0.394523","9.25","13.79","96","0.147058824","0.038888889","0.096354167","4.8","4.8","2.55","2.55","0.4625","0.4625","0.227","0.227","53.125","67.07759246","100","2.554240631","16.66666667","16.66666667","20.55555556","20.55555556","10.08888889","10.08888889","5.676090292","5.676090292","30.64444444","30.64444444"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00033","","","","20","8.68","20","33","40","4.08","1.11","26.44135189","2.770802","1.431223","1.03068","175.9775","91.77467","36.8133","61.6457","2.31017","4.054946","14.01198","0.04448","5.19","13.87","73","0.123636364","0.02775","0.07109589","3.65","3.65","1.65","1.65","0.2595","0.2595","0.434","0.434","45.20547945","37.41888969","100","1.372306163","9.066666667","9.066666667","11.53333333","11.53333333","19.28888889","19.28888889","3.049569251","3.049569251","30.82222222","30.82222222"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00034","","","","20","3.45","16","17","25","1.38","0.6","30.33932136","3.315449","1.467857","1.001104","174.7494","94.94991","36.0151","63.34139","3.052054","4.988341","10.13143","0.457804","1.98","5.43","42","0.081176471","0.024","0.047142857","2.625","2.1","1.0625","0.85","0.12375","0.099","0.215625","0.1725","40.47619048","36.4640884","80","0.600718563","3.066666667","3.833333333","4.4","5.5","7.666666667","9.583333333","1.33493014","1.668662675","12.06666667","15.08333333"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00035","","","","20","9.65","18","45","12","12.2","0.56","32.28346457","4.412205","1.531028","1.080951","114.5358","85.21318","25.42459","68.56634","1.340905","2.666881","8.491047","0","12.76","22.41","57","0.271111111","0.046666667","0.223859649","3.166666667","2.85","2.5","2.25","0.708888889","0.638","0.536111111","0.4825","78.94736842","56.93886658","90","4.119370079","27.11111111","30.12345679","28.35555556","31.50617284","21.44444444","23.82716049","9.154155731","10.17128415","49.8","55.33333333"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00036","","","","20","11.68","19","53","15","11.22","0.78","31.75542406","3.187698","1.377966","0.996016","122.6954","80.26085","28.03128","67.37248","2.153572","3.931349","9.509234","0.24624","12","23.68","68","0.211698113","0.052","0.176470588","3.578947368","3.4","2.789473684","2.65","0.631578947","0.6","0.614736842","0.584","77.94117647","50.67567568","95","3.810650887","24.93333333","26.24561404","26.66666667","28.07017544","25.95555556","27.32163743","8.468113083","8.913803245","52.62222222","55.39181287"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00037","","","","20","8.36","20","34","30","5.06","0.97","26.87747036","5.936291","2.027844","1.395937","74.87292","77.6571","21.61626","64.4415","1.82881","3.403714","8.756838","0","6.03","14.39","64","0.148823529","0.032333333","0.09421875","3.2","3.2","1.7","1.7","0.3015","0.3015","0.418","0.418","53.125","41.90410007","100","1.620711463","11.24444444","11.24444444","13.4","13.4","18.57777778","18.57777778","3.601581028","3.601581028","31.97777778","31.97777778"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00038","","","","20","10.34","20","44","32","7.45","0.39","26.81017613","4.345552","1.742363","1.221804","103.4982","81.51402","22.57935","63.21181","1.89034","3.493399","11.99349","0","7.84","18.18","76","0.169318182","0.0121875","0.103157895","3.8","3.8","2.2","2.2","0.392","0.392","0.517","0.517","57.89473684","43.12431243","100","2.101917809","16.55555556","16.55555556","17.42222222","17.42222222","22.97777778","22.97777778","4.670928464","4.670928464","40.4","40.4"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00039","","","","20","5.25","15","17","13","4.08","0.4","29.36507937","4.841673","1.658109","1.055375","116.0967","85.07709","8.69989","63.44194","5.204016","7.698465","3.502608","0","4.48","9.73","30","0.24","0.030769231","0.149333333","2","1.5","1.133333333","0.85","0.298666667","0.224","0.35","0.2625","56.66666667","46.04316547","75","1.315555556","9.066666667","12.08888889","9.955555556","13.27407407","11.66666667","15.55555556","2.923456791","3.897942387","21.62222222","28.82962963"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00040","","","","20","5.1","17","19","15","3.49","0.43","30.72407045","4.154711","1.467241","0.89241","134.1121","79.8821","10.95242","64.51769","4.982805","7.327513","4.104102","0.12145","3.92","9.02","34","0.183684211","0.028666667","0.115294118","2","1.7","1.117647059","0.95","0.230588235","0.196","0.3","0.255","55.88235294","43.45898004","85","1.204383562","7.755555556","9.124183007","8.711111111","10.24836601","11.33333333","13.33333333","2.676407915","3.148715194","20.04444444","23.58169935"
"","","PEP2012SPE-AT01","","","","","","","","","PEP2012SPE-AT01-00041","","","","20","3.19","16","23","17","3.57","0.66","26.9005848","4.82457","1.954497","1.324255","138.546","112.1101","29.72771","63.81974","1.880485","3.533424","8.877841","0","4.23","7.42","40","0.155217391","0.038823529","0.10575","2.5","2","1.4375","1.15","0.264375","0.2115","0.199375","0.1595","57.5","57.00808625","80","1.137894737","7.933333333","9.916666667","9.4","11.75","7.088888889","8.861111111","2.528654971","3.160818714","16.48888889","20.61111111"
