"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00031","","","","20","20","6.58","70","27","12.84","1.32","28.37573386","4.0592809","23.4991989","1.8319232","1.1110116","117.3925552","94.988266","61.7703323","2.5078149","4.0744138","11.2961931","0.1755669","14.16","20.74","97","0.183428571","0.048888889","0.145979381","4.85","4.85","3.5","3.5","0.708","0.708","0.329","0.329","72.16494845","68.27386692","100","4.018003915","28.53333333","28.53333333","31.46666667","31.46666667","14.62222222","14.62222222","8.928897588","8.928897588","46.08888889","46.08888889"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00032","","","","20","18","8.3","61","25","13.78","1.07","27.50491159","3.2380073","23.6283989","1.7517252","0.9972734","135.1691132","103.3710785","60.746521","3.997807","5.9986916","9.7121429","0.3108589","14.85","23.15","86","0.225901639","0.0428","0.172674419","4.777777778","4.3","3.388888889","3.05","0.825","0.7425","0.461111111","0.415","70.93023256","64.14686825","90","4.084479371","30.62222222","34.02469136","33","36.66666667","18.44444444","20.49382716","9.076620825","10.08513425","51.44444444","57.16049383"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00033","","","","20","12","3.92","26","30","3.66","1.16","26.8389662","3.501785","27.793644","1.6793296","1.0352389","166.6657104","102.345314","60.1368294","2.1558175","3.4781172","13.7796316","0.0918747","4.82","8.74","56","0.140769231","0.038666667","0.086071429","4.666666667","2.8","2.166666667","1.3","0.401666667","0.241","0.326666667","0.196","46.42857143","55.14874142","60","1.293638171","8.133333333","13.55555556","10.71111111","17.85185185","8.711111111","14.51851852","2.874751491","4.791252485","19.42222222","32.37037037"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00034","","","","20","13","5.02","25","35","3.69","1.25","29.4921875","3.2511659","20.9655342","1.6403489","1.0232891","162.4198456","95.1491165","64.1427612","1.9397273","3.1146913","11.0387678","0.2221226","4.94","9.96","60","0.1476","0.035714286","0.082333333","4.615384615","3","1.923076923","1.25","0.38","0.247","0.386153846","0.251","41.66666667","49.59839357","65","1.456914063","8.2","12.61538462","10.97777778","16.88888889","11.15555556","17.16239316","3.237586806","4.980902778","22.13333333","34.05128205"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00035","","","","20","16","8.39","60","11","13","0.3","33.20158103","3.411761","16.4304657","1.540804","0.9679537","125.1736526","90.0270157","67.038353","1.5901974","2.877454","9.9946241","0.2859902","13.3","21.69","71","0.216666667","0.027272727","0.187323944","4.4375","3.55","3.75","3","0.83125","0.665","0.524375","0.4195","84.50704225","61.31857999","80","4.415810277","28.88888889","36.11111111","29.55555556","36.94444444","18.64444444","23.30555556","9.812911727","12.26613966","48.2","60.25"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00036","","","","20","14","12.06","38","3","13.26","0.14","31.62055336","5.2583652","16.924654","2.0045202","1.1644681","144.7799072","107.647934","62.8391609","1.2288463","2.3143828","11.9486189","0","13.4","25.46","41","0.348947368","0.046666667","0.326829268","2.928571429","2.05","2.714285714","1.9","0.957142857","0.67","0.861428571","0.603","92.68292683","52.63157895","70","4.23715415","29.46666667","42.0952381","29.77777778","42.53968254","26.8","38.28571429","9.415898112","13.45128302","56.57777778","80.82539683"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00037","","","","20","12","8.6","25","38","5.51","1.93","28.88015717","3.6552086","11.6074924","1.651042","1.0614848","98.7941437","79.134758","67.0090866","2.074753","3.4625401","8.6093311","0","7.44","16.04","63","0.2204","0.050789474","0.118095238","5.25","3.15","2.083333333","1.25","0.62","0.372","0.716666667","0.43","39.68253968","46.3840399","60","2.148683693","12.24444444","20.40740741","16.53333333","27.55555556","19.11111111","31.85185185","4.774852652","7.958087754","35.64444444","59.40740741"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00038","","","","20","17","8.12","30","51","5.96","2.43","29.2","3.1562696","13.0919638","1.5063087","0.968247","96.1760101","75.5148544","67.7895813","1.4918569","2.458051","9.5999441","0","8.39","16.51","81","0.198666667","0.047647059","0.103580247","4.764705882","4.05","1.764705882","1.5","0.493529412","0.4195","0.477647059","0.406","37.03703704","50.81768625","85","2.44988","13.24444444","15.58169935","18.64444444","21.93464052","18.04444444","21.22875817","5.444177778","6.404915033","36.68888889","43.16339869"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00039","","","","20","17","5.49","31","23","7.9","1.37","28.8","3.3358901","6.22014","1.591758","0.9607248","152.0061493","81.2082291","64.7438965","5.0958695","7.2700548","2.5279286","0","9.27","14.76","54","0.25483871","0.059565217","0.171666667","3.176470588","2.7","1.823529412","1.55","0.545294118","0.4635","0.322941176","0.2745","57.40740741","62.80487805","85","2.66976","17.55555556","20.65359477","20.6","24.23529412","12.2","14.35294118","5.9328","6.979764706","32.8","38.58823529"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00040","","","","20","12","5.6","15","10","3.75","0.44","32.87128713","4.2027116","4.5654645","1.6359048","1.0219144","151.8278351","84.786972","68.0613785","3.2225382","4.8048778","2.9366603","0","4.19","9.79","25","0.25","0.044","0.1676","2.083333333","1.25","1.25","0.75","0.349166667","0.2095","0.466666667","0.28","60","42.79877426","60","1.377306931","8.333333333","13.88888889","9.311111111","15.51851852","12.44444444","20.74074074","3.060682068","5.101136781","21.75555556","36.25925926"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00041","","","","20","13","13","44","12","14.92","0.76","25.3968254","5.0081158","22.0172634","2.1656277","1.3284638","121.6915588","108.6287994","62.2685318","1.9800885","3.3688526","9.3606234","0","15.68","28.68","56","0.339090909","0.063333333","0.28","4.307692308","2.8","3.384615385","2.2","1.206153846","0.784","1","0.65","78.57142857","54.67224547","65","3.982222223","33.15555556","51.00854701","34.84444444","53.60683761","28.88888889","44.44444444","8.849382717","13.61443495","63.73333333","98.05128205"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00042","","","","20","17","8.44","43","21","11.6","0.76","28.68525896","4.243752","19.9375591","1.9043964","1.2022804","129.7857361","106.256424","66.2461929","2.1252992","3.5626326","6.385375","0","12.36","20.8","64","0.269767442","0.036190476","0.193125","3.764705882","3.2","2.529411765","2.15","0.727058824","0.618","0.496470588","0.422","67.1875","59.42307692","85","3.545498007","25.77777778","30.32679739","27.46666667","32.31372549","18.75555556","22.06535948","7.878884461","9.269275836","46.22222222","54.37908497"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00043","","","","20","8","4.33","18","14","6.59","0.87","31.0546875","5.0987329","26.6831989","1.8994988","1.1318423","157.0727997","105.8637009","63.1933823","0.7025402","1.6928145","11.0980616","0","7.46","11.79","32","0.366111111","0.062142857","0.233125","4","1.6","2.25","0.9","0.9325","0.373","0.54125","0.2165","56.25","63.27396098","40","2.316679688","14.64444444","36.61111111","16.57777778","41.44444444","9.622222222","24.05555556","5.148177083","12.87044271","26.2","65.5"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00044","","","","20","15","5.92","37","15","12.96","0.6","31.76470588","3.7741489","30.2135563","1.5573784","1.0496815","144.6376495","96.5033722","65.1208954","0.7354757","1.7299308","11.0423098","0","13.56","19.48","52","0.35027027","0.04","0.260769231","3.466666667","2.6","2.466666667","1.85","0.904","0.678","0.394666667","0.296","71.15384615","69.60985626","75","4.307294117","28.8","38.4","30.13333333","40.17777778","13.15555556","17.54074074","9.571764705","12.76235294","43.28888889","57.71851852"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00045","","","","20","13","6.6","35","22","11.87","0.96","30.01988072","3.5304146","23.7003536","1.5560995","0.9300823","137.4702606","94.2280426","64.4474716","2.4981208","3.964143","11.042592","0.062246","12.83","19.43","57","0.339142857","0.043636364","0.225087719","4.384615385","2.85","2.692307692","1.75","0.986923077","0.6415","0.507692308","0.33","61.40350877","66.03190942","65","3.851550696","26.37777778","40.58119658","28.51111111","43.86324786","14.66666667","22.56410256","8.559001548","13.16769469","43.17777778","66.42735043"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00046","","","","20","15","9.13","45","26","12.45","1.2","28.8","2.9797013","15.2990522","1.548527","0.8249832","98.7097473","88.0871887","62.1603661","5.2265797","7.3996477","7.2827778","0.0586061","13.65","22.78","71","0.276666667","0.046153846","0.192253521","4.733333333","3.55","3","2.25","0.91","0.6825","0.608666667","0.4565","63.38028169","59.92098332","75","3.9312","27.66666667","36.88888889","30.33333333","40.44444444","20.28888889","27.05185185","8.736","11.648","50.62222222","67.4962963"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00047","","","","20","12","2.5","39","15","6.6","0.54","25.67567568","5.6722593","33.7750626","2.3162143","1.4456441","170.0673828","122.9103012","58.1936798","2.0685062","3.8916249","12.1263065","0","7.14","9.64","54","0.169230769","0.036","0.132222222","4.5","2.7","3.25","1.95","0.595","0.357","0.208333333","0.125","72.22222222","74.06639004","60","1.833243244","14.66666667","24.44444444","15.86666667","26.44444444","5.555555556","9.259259259","4.073873875","6.789789791","21.42222222","35.7037037"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00048","","","","20","18","10.42","50","18","14.26","0.68","28.14371257","4.6651425","32.4346123","2.139375","1.3166052","166.5722198","120.7231903","60.3878708","1.9066566","3.3897116","11.0291271","0.0710689","14.94","25.36","68","0.2852","0.037777778","0.219705882","3.777777778","3.4","2.777777778","2.5","0.83","0.747","0.578888889","0.521","73.52941176","58.91167192","90","4.204670658","31.68888889","35.20987654","33.2","36.88888889","23.15555556","25.72839506","9.343712573","10.38190286","56.35555556","62.61728395"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00049","","","","20","15","4.8","36","13","10.04","0.53","28.43137255","5.2713838","20.9935398","1.7576306","1.0514309","112.2623978","101.2699051","60.5786133","3.1122742","5.4193625","10.8466139","0.050581","10.57","15.37","49","0.278888889","0.040769231","0.215714286","3.266666667","2.45","2.4","1.8","0.704666667","0.5285","0.32","0.24","73.46938776","68.77033182","75","3.005196079","22.31111111","29.74814815","23.48888889","31.31851852","10.66666667","14.22222222","6.678213508","8.904284677","34.15555556","45.54074074"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00050","","","","20","18","6.5","25","9","8.51","0.41","29.22465209","3.7149436","19.7736893","1.3885303","0.863995","109.2379761","90.7912674","60.2182159","4.2065272","6.5517163","10.825634","0","8.92","15.42","34","0.3404","0.045555556","0.262352941","1.888888889","1.7","1.388888889","1.25","0.495555556","0.446","0.361111111","0.325","73.52941176","57.84695201","90","2.606838966","18.91111111","21.01234568","19.82222222","22.02469136","14.44444444","16.04938272","5.792975481","6.436639423","34.26666667","38.07407407"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00051","","","","20","20","12.39","52","52","11.79","2.2","26.34730539","3.0817423","25.1048393","1.389809","0.9068022","94.3632431","87.6492462","59.0937614","2.1474349","3.2244282","16.5691662","0.2516337","13.99","26.38","104","0.226730769","0.042307692","0.134519231","5.2","5.2","2.6","2.6","0.6995","0.6995","0.6195","0.6195","50","53.03260045","100","3.685988024","26.2","26.2","31.08888889","31.08888889","27.53333333","27.53333333","8.191084498","8.191084498","58.62222222","58.62222222"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00052","","","","20","20","14.8","37","19","9.33","0.77","30.36750484","4.9418817","29.4589481","1.6291305","1.1038826","122.8924103","96.8732452","59.9294243","1.1364919","2.3979604","16.4302654","0.1977751","10.1","24.9","56","0.252162162","0.040526316","0.180357143","2.8","2.8","1.85","1.85","0.505","0.505","0.74","0.74","66.07142857","40.562249","100","3.067117989","20.73333333","20.73333333","22.44444444","22.44444444","32.88888889","32.88888889","6.815817753","6.815817753","55.33333333","55.33333333"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00053","","","","20","12","7.11","36","10","11.31","0.66","25","4.4576726","23.1846523","1.7786106","1.1061887","169.0437469","108.1748199","57.191555","4.2564979","6.34725","12.399497","0.1067623","11.97","19.08","46","0.314166667","0.066","0.260217391","3.833333333","2.3","3","1.8","0.9975","0.5985","0.5925","0.3555","78.26086957","62.73584906","60","2.9925","25.13333333","41.88888889","26.6","44.33333333","15.8","26.33333333","6.65","11.08333333","42.4","70.66666667"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00054","","","","20","18","7.3","44","27","12.82","1.69","25.44378698","4.3336678","37.0700073","1.7106215","1.0315057","127.0400925","105.8225937","57.5308914","3.8714404","6.0489807","14.0727549","0.2424094","14.51","21.81","71","0.291363636","0.062592593","0.204366197","3.944444444","3.55","2.444444444","2.2","0.806111111","0.7255","0.405555556","0.365","61.97183099","66.52911508","90","3.691893491","28.48888889","31.65432099","32.24444444","35.82716049","16.22222222","18.02469136","8.204207757","9.115786397","48.46666667","53.85185185"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00055","","","","20","16","4.6","36","29","9.69","1.82","29.22465209","2.9509511","33.013195","1.287112","0.7786953","104.2737427","83.6023026","61.7759132","4.5231533","6.5249467","7.7438536","0.1852791","11.51","16.11","65","0.269166667","0.062758621","0.177076923","4.0625","3.25","2.25","1.8","0.719375","0.5755","0.2875","0.23","55.38461538","71.44630664","80","3.363757456","21.53333333","26.91666667","25.57777778","31.97222222","10.22222222","12.77777778","7.475016568","9.34377071","35.8","44.75"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00056","","","","20","15","6.06","54","24","11.92","1.35","30.89108911","2.8866827","39.6136665","1.2565773","0.7643065","113.3174667","79.3161469","64.6287613","3.3201094","4.8749475","9.1757975","0.3913483","13.27","19.33","78","0.220740741","0.05625","0.170128205","5.2","3.9","3.6","2.7","0.884666667","0.6635","0.404","0.303","69.23076923","68.6497672","75","4.099247525","26.48888889","35.31851852","29.48888889","39.31851852","13.46666667","17.95555556","9.109438944","12.14591859","42.95555556","57.27407407"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00057","","","","20","20","3.62","66","80","12.4","4.01","21.23015873","3.4370153","34.85783","1.5858635","0.9000422","147.3953247","90.3143082","46.5078087","8.7768574","12.8845539","13.6605854","0.1989941","16.41","20.03","146","0.187878788","0.050125","0.11239726","7.3","7.3","3.3","3.3","0.8205","0.8205","0.181","0.181","45.20547945","81.92710934","100","3.483869048","27.55555556","27.55555556","36.46666667","36.46666667","8.044444444","8.044444444","7.741931217","7.741931217","44.51111111","44.51111111"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00058","","","","20","18","4.12","89","70","15.91","3.02","22.6","3.7399578","42.7378807","1.6721681","0.9806905","146.7103271","100.2187881","44.428688","8.781373","13.0580769","14.5411692","0.0435012","18.93","23.05","159","0.178764045","0.043142857","0.119056604","8.833333333","7.95","4.944444444","4.45","1.051666667","0.9465","0.228888889","0.206","55.97484277","82.12581345","90","4.27818","35.35555556","39.28395062","42.06666667","46.74074074","9.155555556","10.17283951","9.507066667","10.56340741","51.22222222","56.91358025"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00059","","","","20","14","4.9","72","30","15.27","1.08","24.10358566","5.1873913","38.6208763","1.968913","1.2246722","103.394783","110.9437943","52.7530251","2.0826907","3.584163","21.3917904","0.6048051","16.35","21.25","102","0.212083333","0.036","0.160294118","7.285714286","5.1","5.142857143","3.6","1.167857143","0.8175","0.35","0.245","70.58823529","76.94117647","70","3.940936255","33.93333333","48.47619048","36.33333333","51.9047619","10.88888889","15.55555556","8.757636123","12.51090875","47.22222222","67.46031746"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00060","","","","20","20","5.66","74","53","13.89","1.97","24.50199203","5.1465802","33.6056862","1.9465141","1.2823695","136.401947","121.7212448","52.2960472","2.4546459","4.3730011","21.4342747","0.6226103","15.86","21.52","127","0.187702703","0.037169811","0.12488189","6.35","6.35","3.7","3.7","0.793","0.793","0.283","0.283","58.26771654","73.69888476","100","3.886015936","30.86666667","30.86666667","35.24444444","35.24444444","12.57777778","12.57777778","8.635590969","8.635590969","47.82222222","47.82222222"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00061","","","","20","16","4.9","25","25","5.28","1.58","23.19688109","4.3238087","","1.6791507","1.0278223","86.6526108","98.3486938","55.0832481","3.7718763","6.0221133","16.7123032","0","6.86","11.76","50","0.2112","0.0632","0.1372","3.125","2.5","1.5625","1.25","0.42875","0.343","0.30625","0.245","50","58.33333333","80","1.591306043","11.73333333","14.66666667","15.24444444","19.05555556","10.88888889","13.61111111","3.536235651","4.420294563","26.13333333","32.66666667"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00062","","","","20","16","11.74","38","36","7.56","1.8","23.69942197","3.6379681","","1.5786319","1.0471659","97.3331146","89.7181702","60.7219315","3.1364996","5.0024118","13.8503914","0.0926742","9.36","21.1","74","0.198947368","0.05","0.126486486","4.625","3.7","2.375","1.9","0.585","0.468","0.73375","0.587","51.35135135","44.36018957","80","2.218265896","16.8","21","20.8","26","26.08888889","32.61111111","4.92947977","6.161849712","46.88888889","58.61111111"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00063","","","","20","18","16.2","13","38","2.61","2.72","24.55795678","3.3437123","33.0663757","1.6414176","1.014114","114.0149078","96.7973175","57.2471466","4.2861977","6.5998702","12.49053","0.2907783","5.33","21.53","51","0.200769231","0.071578947","0.104509804","2.833333333","2.55","0.722222222","0.65","0.296111111","0.2665","0.9","0.81","25.49019608","24.7561542","90","1.308939096","5.8","6.444444444","11.84444444","13.16049383","36","40","2.908753547","3.231948386","47.84444444","53.16049383"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00064","","","","20","13","10.77","26","48","4.9","2.82","29.2","2.9029427","32.1776695","1.4137013","0.9557682","157.9205322","93.4690552","59.6587639","4.16467","6.3638387","10.7708416","0","7.72","18.49","74","0.188461538","0.05875","0.104324324","5.692307692","3.7","2","1.3","0.593846154","0.386","0.828461538","0.5385","35.13513514","41.75229854","65","2.25424","10.88888889","16.75213675","17.15555556","26.39316239","23.93333333","36.82051282","5.009422222","7.706803419","41.08888889","63.21367521"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00065","","","","20","17","10.69","34","20","7.44","0.96","27.32673267","3.5709815","22.1771965","1.5075697","0.9539234","127.6062622","92.7036438","60.1361923","2.8470912","4.6110506","14.4603386","0.3779777","8.4","19.09","54","0.218823529","0.048","0.155555556","3.176470588","2.7","2","1.7","0.494117647","0.42","0.628823529","0.5345","62.96296296","44.00209534","85","2.295445544","16.53333333","19.45098039","18.66666667","21.96078431","23.75555556","27.94771242","5.100990098","6.001164822","42.42222222","49.90849673"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00066","","","","20","16","8.67","38","23","9.68","0.86","28.74015748","3.312012","22.2032471","1.4775704","0.9278029","108.527092","85.9366608","59.1679344","3.0890815","4.7434096","14.6316175","0.2631617","10.54","19.21","61","0.254736842","0.037391304","0.172786885","3.8125","3.05","2.375","1.9","0.65875","0.527","0.541875","0.4335","62.29508197","54.86725664","80","3.029212598","21.51111111","26.88888889","23.42222222","29.27777778","19.26666667","24.08333333","6.731583552","8.41447944","42.68888889","53.36111111"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00067","","","","20","19","11.25","60","90","7.21","3.26","28.34331337","4.9900455","","1.8634669","1.1691532","97.9898758","100.4422073","63.2426834","1.7172695","3.5451682","11.4203167","0","10.47","21.72","150","0.120166667","0.036222222","0.0698","7.894736842","7.5","3.157894737","3","0.551052632","0.5235","0.592105263","0.5625","40","48.20441989","95","2.96754491","16.02222222","16.86549708","23.26666667","24.49122807","25","26.31578947","6.594544244","6.94162552","48.26666667","50.80701754"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00068","","","","20","16","7.36","60","70","9.69","2.34","28.62823062","5.032455","","1.7798796","1.0581033","121.0140228","108.7448807","61.8284721","1.916744","3.6537585","12.6224823","0.0979082","12.03","19.39","130","0.1615","0.033428571","0.092538462","8.125","6.5","3.75","3","0.751875","0.6015","0.46","0.368","46.15384615","62.04228984","80","3.443976144","21.53333333","26.91666667","26.73333333","33.41666667","16.35555556","20.44444444","7.653280319","9.566600399","43.08888889","53.86111111"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00069","","","","20","17","12.6","21","18","4.22","0.81","33.26693227","3.2760799","12.667716","1.5038595","0.9137975","78.303215","68.125473","69.8724136","1.4826441","2.5363638","6.4580851","0.1540895","5.03","17.63","39","0.200952381","0.045","0.128974359","2.294117647","1.95","1.235294118","1.05","0.295882353","0.2515","0.741176471","0.63","53.84615385","28.53091322","85","1.673326693","9.377777778","11.03267974","11.17777778","13.1503268","28","32.94117647","3.718503763","4.374710309","39.17777778","46.09150327"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00070","","","","20","18","20.69","27","13","4.89","0.53","33.8","3.3900619","11.0801325","1.5657222","0.9761523","47.4682236","66.8623505","67.3539734","1.6427459","2.9022732","7.6652718","0.0645662","5.42","26.11","40","0.181111111","0.040769231","0.1355","2.222222222","2","1.5","1.35","0.301111111","0.271","1.149444444","1.0345","67.5","20.75833014","90","1.83196","10.86666667","12.07407407","12.04444444","13.38271605","45.97777778","51.08641975","4.071022222","4.523358025","58.02222222","64.4691358"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00071","","","","20","15","10.34","65","44","13.08","1.79","28.46003899","3.2681904","35.2863655","1.5067962","0.982235","108.6590424","82.5973511","60.4884033","2.4939203","4.1408563","13.8549271","0.4151378","14.87","25.21","109","0.201230769","0.040681818","0.136422018","7.266666667","5.45","4.333333333","3.25","0.991333333","0.7435","0.689333333","0.517","59.63302752","58.98452995","75","4.232007798","29.06666667","38.75555556","33.04444444","44.05925926","22.97777778","30.63703704","9.404461773","12.53928236","56.02222222","74.6962963"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00072","","","","20","15","6.56","45","37","9.83","1.69","30.43478261","3.5698037","36.6590919","1.5676303","0.9444043","95.3071671","89.1158218","59.1967049","3.76899","6.0337257","11.5315657","0.5199335","11.52","18.08","82","0.218444444","0.045675676","0.140487805","5.466666667","4.1","3","2.25","0.768","0.576","0.437333333","0.328","54.87804878","63.71681416","75","3.506086957","21.84444444","29.12592593","25.6","34.13333333","14.57777778","19.43703704","7.791304348","10.3884058","40.17777778","53.57037037"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00073","","","","20","17","7.2","33","74","10.11","3.87","28.7109375","3.5360665","17.8863659","1.638751","0.8551039","67.970314","80.4579086","61.1444511","4.9252982","7.4253917","5.7702746","0.22976","13.98","21.18","107","0.306363636","0.052297297","0.130654206","6.294117647","5.35","1.941176471","1.65","0.822352941","0.699","0.423529412","0.36","30.8411215","66.00566572","85","4.013789063","22.46666667","26.43137255","31.06666667","36.54901961","16","18.82352941","8.91953125","10.49356618","47.06666667","55.37254902"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00074","","","","20","17","15.38","33","20","9.97","1.21","34.93013972","3.2332225","25.7922249","1.2881862","0.8080779","76.6475525","71.4340591","66.7257385","3.1142275","4.9646711","7.3609581","0.2171732","11.18","26.56","53","0.302121212","0.0605","0.210943396","3.117647059","2.65","1.941176471","1.65","0.657647059","0.559","0.904705882","0.769","62.26415094","42.09337349","85","3.905189621","22.15555556","26.06535948","24.84444444","29.22875817","34.17777778","40.20915033","8.678199157","10.20964607","59.02222222","69.4379085"
"","","PEP2011SPE-AT01","","","","","","","","","PEP2011SPE-AT01-00075","","","","20","19","8.24","79","65","13.96","1.89","29.34131737","3.9220796","43.8100243","1.5620269","0.9717728","90.8441467","87.9198456","59.668911","3.373085","5.5668097","12.217802","0.3356917","15.85","24.09","144","0.176708861","0.029076923","0.110069444","7.578947368","7.2","4.157894737","3.95","0.834210526","0.7925","0.433684211","0.412","54.86111111","65.79493566","95","4.650598803","31.02222222","32.65497076","35.22222222","37.07602339","18.31111111","19.2748538","10.33466401","10.87859369","53.53333333","56.35087719"
