"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00031","","","","30","27","1","4","8","1","3","27","70","14","13","0.21","5.5","3","5","3","3","2","0","13.21","18.71","0.185714286","0.015","84","3.111111111","2.8","2.592592593","2.333333333","0.489259259","0.440333333","0.203703704","0.183333333","83.33333333","70.6039551","90","0.157261905","14.44444444","14.67777778","6.111111111","20.78888889","16.04938272","16.30864198","6.790123457","23.09876543"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00032","","","","30","19","2","3","7","1","2","19","6","8","0.4","0.2","3","3","1","1","3","5","1.5","0.6","3.6","0.066666667","0.025","14","0.736842105","0.466666667","0.315789474","0.2","0.031578947","0.02","0.157894737","0.1","42.85714286","16.66666667","63.33333333","0.042857143","0.444444444","0.666666667","3.333333333","4","0.701754386","1.052631579","5.263157895","6.315789474"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00033","","","","30","28","2","3","9","1","2","28","53","8","16","0.39","11","8","2","1","3","1","0","16.39","27.39","0.301886792","0.04875","61","2.178571429","2.033333333","1.892857143","1.766666667","0.585357143","0.546333333","0.392857143","0.366666667","86.8852459","59.83935743","93.33333333","0.268688525","17.77777778","18.21111111","12.22222222","30.43333333","19.04761905","19.51190476","13.0952381","32.60714286"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00034","","","","30","29","2","3","8","1","2","29","75","17","17","0.66","16","3","3","2","3","2","11.03","17.66","33.66","0.226666667","0.038823529","92","3.172413793","3.066666667","2.586206897","2.5","0.608965517","0.588666667","0.551724138","0.533333333","81.52173913","52.46583482","96.66666667","0.191956522","18.88888889","19.62222222","17.77777778","37.4","19.54022989","20.29885057","18.3908046","38.68965517"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00035","","","","30","26","4","3","7","1","2","26","47","12","10","0.4","8","9","3","3","4","3","7.76","10.4","18.4","0.212765957","0.033333333","59","2.269230769","1.966666667","1.807692308","1.566666667","0.4","0.346666667","0.307692308","0.266666667","79.66101695","56.52173913","86.66666667","0.176271186","11.11111111","11.55555556","8.888888889","20.44444444","12.82051282","13.33333333","10.25641026","23.58974359"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00036","","","","30","22","3","3","7","1","2","22","23","7","5.5","0.18","5","6","3","1","4","3","7.23","5.68","10.68","0.239130435","0.025714286","30","1.363636364","1","1.045454545","0.766666667","0.258181818","0.189333333","0.227272727","0.166666667","76.66666667","53.1835206","73.33333333","0.189333333","6.111111111","6.311111111","5.555555556","11.86666667","8.333333333","8.606060606","7.575757576","16.18181818"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00037","","","","30","27","2","3","8","1","2","27","73","7","12","0.19","6","4","3","1","8","3","10.5","12.19","18.19","0.164383562","0.027142857","80","2.962962963","2.666666667","2.703703704","2.433333333","0.451481481","0.406333333","0.222222222","0.2","91.25","67.01484332","90","0.152375","13.33333333","13.54444444","6.666666667","20.21111111","14.81481481","15.04938272","7.407407407","22.45679012"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00038","","","","30","15","4","4","6","1","2","15","0","4","0","0.08","1","5","2","1","3","5","7.23","0.08","1.08","","0.02","4","0.266666667","0.133333333","0","0","0.005333333","0.002666667","0.066666667","0.033333333","0","7.407407407","50","0.02","0","0.088888889","1.111111111","1.2","0","0.177777778","2.222222222","2.4"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00039","","","","30","26","3","4","8","1","2","26","15","6","2","0.12","2.5","5","3","1","3","4","11.03","2.12","4.62","0.133333333","0.02","21","0.807692308","0.7","0.576923077","0.5","0.081538462","0.070666667","0.096153846","0.083333333","71.42857143","45.88744589","86.66666667","0.100952381","2.222222222","2.355555556","2.777777778","5.133333333","2.564102564","2.717948718","3.205128205","5.923076923"
"","","UGP2017NAM-AT02","","","","","","","","","UGP2017NAM-AT02-00040","","","","30","27","1","3","7","1","2","27","38","8","5.6","0.2","1.8","8","5","1","4","4","5.46","5.8","7.6","0.147368421","0.025","46","1.703703704","1.533333333","1.407407407","1.266666667","0.214814815","0.193333333","0.066666667","0.06","82.60869565","76.31578947","90","0.126086957","6.222222222","6.444444444","2","8.444444444","6.913580247","7.160493827","2.222222222","9.382716049"
