"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00177","","","","16","15","2","2","8","2","1","15","57","24","1.2","1.2","15","6","1","4","4","1","5.46","2.4","17.4","81","0.021052632","0.05","0.02962963","5.4","5.0625","3.8","3.5625","0.16","0.15","1","0.9375","70.37037037","13.79310345","93.75","2.5","5","31.25","36.25","2.666666667","5.333333333","33.33333333","38.66666667"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00178","","","","16","10","1","3","7","2","1","10","20","8","5.5","0.4","7","6","5","4","6","1","14.37","5.9","12.9","28","0.275","0.05","0.210714286","2.8","1.75","2","1.25","0.59","0.36875","0.7","0.4375","71.42857143","45.73643411","62.5","11.45833333","12.29166667","14.58333333","26.875","18.33333333","19.66666667","23.33333333","43"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00179","","","","16","6","2","1","4","2","1","5","15","19","5","0.5","11","6","3","8","2","1","4.41","5.5","16.5","34","0.333333333","0.026315789","0.161764706","6.8","2.125","3","0.9375","1.1","0.34375","2.2","0.6875","44.11764706","33.33333333","31.25","10.41666667","11.45833333","22.91666667","34.375","33.33333333","36.66666667","73.33333333","110"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00180","","","","16","12","2","2","8","2","2","9","34","32","10","1","10","6","3","4","4","2","0.02","11","21","66","0.294117647","0.03125","0.166666667","7.333333333","4.125","3.777777778","2.125","1.222222222","0.6875","1.111111111","0.625","51.51515152","52.38095238","56.25","20.83333333","22.91666667","20.83333333","43.75","37.03703704","40.74074074","37.03703704","77.77777778"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00181","","","","16","12","1","2","7","2","1","12","30","31","12","0.9","12","7","3","7","3","2","3.03","12.9","24.9","61","0.4","0.029032258","0.21147541","5.083333333","3.8125","2.5","1.875","1.075","0.80625","1","0.75","49.18032787","51.80722892","75","25","26.875","25","51.875","33.33333333","35.83333333","33.33333333","69.16666667"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00182","","","","16","5","2","2","4","2","1","4","5","6","4","0.4","4","2","4","9","2","1","0.02","4.4","8.4","11","0.8","0.066666667","0.4","2.75","0.6875","1.25","0.3125","1.1","0.275","1","0.25","45.45454545","52.38095238","25","8.333333333","9.166666667","8.333333333","17.5","33.33333333","36.66666667","33.33333333","70"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00183","","","","16","13","2","1","7","2","1","13","30","35","8","1.7","7.5","6","3","4","4","1","3.96","9.7","17.2","65","0.266666667","0.048571429","0.149230769","5","4.0625","2.307692308","1.875","0.746153846","0.60625","0.576923077","0.46875","46.15384615","56.39534884","81.25","16.66666667","20.20833333","15.625","35.83333333","20.51282051","24.87179487","19.23076923","44.1025641"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00184","","","","16","15","1","2","9","2","1","15","30","24","10","1.3","8.2","5","3","4","4","2","12.39","11.3","19.5","54","0.333333333","0.054166667","0.209259259","3.6","3.375","2","1.875","0.753333333","0.70625","0.546666667","0.5125","55.55555556","57.94871795","93.75","20.83333333","23.54166667","17.08333333","40.625","22.22222222","25.11111111","18.22222222","43.33333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00185","","","","16","12","2","3","5","2","1","12","13","12","6","0.42","5.2","6","3","9","3","2","1.38","6.42","11.62","25","0.461538462","0.035","0.2568","2.083333333","1.5625","1.083333333","0.8125","0.535","0.40125","0.433333333","0.325","52","55.24956971","75","12.5","13.375","10.83333333","24.20833333","16.66666667","17.83333333","14.44444444","32.27777778"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00186","","","","16","7","1","2","8","2","1","5","13","25","4","1","21","8","4","8","5","1","11.03","5","26","38","0.307692308","0.04","0.131578947","7.6","2.375","2.6","0.8125","1","0.3125","4.2","1.3125","34.21052632","19.23076923","31.25","8.333333333","10.41666667","43.75","54.16666667","26.66666667","33.33333333","140","173.3333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00187","","","","16","15","1","1","8","2","1","15","31","3","13","0.2","7","6","2","3","1","1","1.38","13.2","20.2","34","0.419354839","0.066666667","0.388235294","2.266666667","2.125","2.066666667","1.9375","0.88","0.825","0.466666667","0.4375","91.17647059","65.34653465","93.75","27.08333333","27.5","14.58333333","42.08333333","28.88888889","29.33333333","15.55555556","44.88888889"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00188","","","","16","8","2","3","8","1","1","4","15","22","9","0.65","16","6","1","4","4","2","1.65","9.65","25.65","37","0.6","0.029545455","0.260810811","9.25","2.3125","3.75","0.9375","2.4125","0.603125","4","1","40.54054054","37.62183236","25","18.75","20.10416667","33.33333333","53.4375","75","80.41666667","133.3333333","213.75"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00189","","","","16","14","1","1","8","2","2","14","33","9","14","0.5","5","2","1","3","4","1","1.38","14.5","19.5","42","0.424242424","0.055555556","0.345238095","3","2.625","2.357142857","2.0625","1.035714286","0.90625","0.357142857","0.3125","78.57142857","74.35897436","87.5","29.16666667","30.20833333","10.41666667","40.625","33.33333333","34.52380952","11.9047619","46.42857143"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00190","","","","16","8","1","1","7","2","2","8","27","40","11","1.9","9.3","8","3","9","4","1","3.76","12.9","22.2","67","0.407407407","0.0475","0.192537313","8.375","4.1875","3.375","1.6875","1.6125","0.80625","1.1625","0.58125","40.29850746","58.10810811","50","22.91666667","26.875","19.375","46.25","45.83333333","53.75","38.75","92.5"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00191","","","","16","2","2","1","6","2","2","2","13","14","7.5","0.6","16","4","3","8","3","3","0.15","8.1","24.1","27","0.576923077","0.042857143","0.3","13.5","1.6875","6.5","0.8125","4.05","0.50625","8","1","48.14814815","33.60995851","12.5","15.625","16.875","33.33333333","50.20833333","125","135","266.6666667","401.6666667"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00192","","","","16","14","1","1","8","2","1","14","28","17","10.3","0.9","15","7","3","3","3","1","0","11.2","26.2","45","0.367857143","0.052941176","0.248888889","3.214285714","2.8125","2","1.75","0.8","0.7","1.071428571","0.9375","62.22222222","42.7480916","87.5","21.45833333","23.33333333","31.25","54.58333333","24.52380952","26.66666667","35.71428571","62.38095238"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00193","","","","16","12","2","2","5","2","2","12","28","20","5","0.66","20","7","5","7","3","1","5.49","5.66","25.66","48","0.178571429","0.033","0.117916667","4","3","2.333333333","1.75","0.471666667","0.35375","1.666666667","1.25","58.33333333","22.05767732","75","10.41666667","11.79166667","41.66666667","53.45833333","13.88888889","15.72222222","55.55555556","71.27777778"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00194","","","","16","12","2","1","9","2","2","12","31","41","23","1.8","26","6","1","2","3","1","1.38","24.8","50.8","72","0.741935484","0.043902439","0.344444444","6","4.5","2.583333333","1.9375","2.066666667","1.55","2.166666667","1.625","43.05555556","48.81889764","75","47.91666667","51.66666667","54.16666667","105.8333333","63.88888889","68.88888889","72.22222222","141.1111111"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00195","","","","16","1","1","1","6","2","2","","66","14","30.1","0.7","37","6","1","4","2","1","0","30.8","67.8","80","0.456060606","0.05","0.385","","5","","4.125","","1.925","","2.3125","82.5","45.42772861","","62.70833333","64.16666667","77.08333333","141.25","","","",""
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00196","","","","16","3","2","1","4","2","2","2","6","0","3","0","1","6","6","2","5","1","5.49","3","4","6","0.5","","0.5","3","0.375","3","0.375","1.5","0.1875","0.5","0.0625","100","75","12.5","6.25","6.25","2.083333333","8.333333333","50","50","16.66666667","66.66666667"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00197","","","","16","11","2","5","7","2","2","11","47","7","14","0.4","26.7","2","4","3","2","1","1.38","14.4","41.1","54","0.29787234","0.057142857","0.266666667","4.909090909","3.375","4.272727273","2.9375","1.309090909","0.9","2.427272727","1.66875","87.03703704","35.03649635","68.75","29.16666667","30","55.625","85.625","42.42424242","43.63636364","80.90909091","124.5454545"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00198","","","","16","8","2","2","4","2","2","8","19","6","5","0.3","5.9","6","4","8","2","1","7.76","5.3","11.2","25","0.263157895","0.05","0.212","3.125","1.5625","2.375","1.1875","0.6625","0.33125","0.7375","0.36875","76","47.32142857","50","10.41666667","11.04166667","12.29166667","23.33333333","20.83333333","22.08333333","24.58333333","46.66666667"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00199","","","","16","9","1","3","5","2","2","9","9","11","4","0.6","3","7","5","3","4","1","14.37","4.6","7.6","20","0.444444444","0.054545455","0.23","2.222222222","1.25","1","0.5625","0.511111111","0.2875","0.333333333","0.1875","45","60.52631579","56.25","8.333333333","9.583333333","6.25","15.83333333","14.81481481","17.03703704","11.11111111","28.14814815"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00200","","","","16","10","2","2","5","2","2","10","22","5","9","0.2","6.2","2","2","1","3","1","0.02","9.2","15.4","27","0.409090909","0.04","0.340740741","2.7","1.6875","2.2","1.375","0.92","0.575","0.62","0.3875","81.48148148","59.74025974","62.5","18.75","19.16666667","12.91666667","32.08333333","30","30.66666667","20.66666667","51.33333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00201","","","","16","4","1","3","4","2","2","4","26","30","13","1.3","3.1","6","3","9","6","1","1.17","14.3","17.4","56","0.5","0.043333333","0.255357143","14","3.5","6.5","1.625","3.575","0.89375","0.775","0.19375","46.42857143","82.18390805","25","27.08333333","29.79166667","6.458333333","36.25","108.3333333","119.1666667","25.83333333","145"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00202","","","","16","10","2","2","9","2","2","6","17","14","13","1.4","17","2","2","7","3","1","0.02","14.4","31.4","31","0.764705882","0.1","0.464516129","5.166666667","1.9375","2.833333333","1.0625","2.4","0.9","2.833333333","1.0625","54.83870968","45.85987261","37.5","27.08333333","30","35.41666667","65.41666667","72.22222222","80","94.44444444","174.4444444"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00203","","","","16","8","1","3","7","2","3","8","43","13","16","0.8","29","6","2","2","3","1","0.02","16.8","45.8","56","0.372093023","0.061538462","0.3","7","3.5","5.375","2.6875","2.1","1.05","3.625","1.8125","76.78571429","36.68122271","50","33.33333333","35","60.41666667","95.41666667","66.66666667","70","120.8333333","190.8333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00204","","","","16","9","2","2","9","2","1","9","90","60","20","1.9","42","7","2","9","3","1","7.76","21.9","63.9","150","0.222222222","0.031666667","0.146","16.66666667","9.375","10","5.625","2.433333333","1.36875","4.666666667","2.625","60","34.27230047","56.25","41.66666667","45.625","87.5","133.125","74.07407407","81.11111111","155.5555556","236.6666667"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00205","","","","16","11","2","2","9","2","2","11","21","5","16","0.2","9.3","7","1","2","3","3","3.96","16.2","25.5","26","0.761904762","0.04","0.623076923","2.363636364","1.625","1.909090909","1.3125","1.472727273","1.0125","0.845454545","0.58125","80.76923077","63.52941176","68.75","33.33333333","33.75","19.375","53.125","48.48484848","49.09090909","28.18181818","77.27272727"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00206","","","","16","11","1","2","8","2","2","11","39","35","16","1.9","25","8","1","2","3","1","4.92","17.9","42.9","74","0.41025641","0.054285714","0.241891892","6.727272727","4.625","3.545454545","2.4375","1.627272727","1.11875","2.272727273","1.5625","52.7027027","41.72494172","68.75","33.33333333","37.29166667","52.08333333","89.375","48.48484848","54.24242424","75.75757576","130"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00207","","","","16","11","2","3","4","1","2","11","9","6","3","0.2","8","8","3","2","3","1","11.03","3.2","11.2","15","0.333333333","0.033333333","0.213333333","1.363636364","0.9375","0.818181818","0.5625","0.290909091","0.2","0.727272727","0.5","60","28.57142857","68.75","6.25","6.666666667","16.66666667","23.33333333","9.090909091","9.696969697","24.24242424","33.93939394"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00208","","","","16","1","1","2","6","1","2","1","1","2","0.7","0.1","6","8","1","2","2","1","4.61","0.8","6.8","3","0.7","0.05","0.266666667","3","0.1875","1","0.0625","0.8","0.05","6","0.375","33.33333333","11.76470588","6.25","1.458333333","1.666666667","12.5","14.16666667","23.33333333","26.66666667","200","226.6666667"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00209","","","","16","5","1","2","5","2","3","5","9","5","1.3","0.23","5.7","4","6","8","5","1","4.61","1.53","7.23","14","0.144444444","0.046","0.109285714","2.8","0.875","1.8","0.5625","0.306","0.095625","1.14","0.35625","64.28571429","21.16182573","31.25","2.708333333","3.1875","11.875","15.0625","8.666666667","10.2","38","48.2"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00210","","","","16","9","1","3","9","2","2","9","28","27","9","1.2","27","2","2","3","3","1","0","10.2","37.2","55","0.321428571","0.044444444","0.185454545","6.111111111","3.4375","3.111111111","1.75","1.133333333","0.6375","3","1.6875","50.90909091","27.41935484","56.25","18.75","21.25","56.25","77.5","33.33333333","37.77777778","100","137.7777778"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00211","","","","16","12","3","5","7","2","2","10","39","17","15","0.7","6.3","2","3","2","4","1","0.02","15.7","22","56","0.384615385","0.041176471","0.280357143","5.6","3.5","3.9","2.4375","1.57","0.98125","0.63","0.39375","69.64285714","71.36363636","62.5","31.25","32.70833333","13.125","45.83333333","50","52.33333333","21","73.33333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00212","","","","16","8","1","2","6","2","1","7","31","25","10","1","12","4","4","2","4","1","12.39","11","23","56","0.322580645","0.04","0.196428571","8","3.5","4.428571429","1.9375","1.571428571","0.6875","1.714285714","0.75","55.35714286","47.82608696","43.75","20.83333333","22.91666667","25","47.91666667","47.61904762","52.38095238","57.14285714","109.5238095"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00213","","","","16","11","2","5","7","1","1","9","28","27","12","0.2","8.8","6","2","3","3","1","5.46","12.2","21","55","0.428571429","0.007407407","0.221818182","6.111111111","3.4375","3.111111111","1.75","1.355555556","0.7625","0.977777778","0.55","50.90909091","58.0952381","56.25","25","25.41666667","18.33333333","43.75","44.44444444","45.18518519","32.59259259","77.77777778"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00214","","","","16","1","1","2","4","2","1","1","4","3","1.5","0.1","1.8","6","6","8","4","1","1.04","1.6","3.4","7","0.375","0.033333333","0.228571429","7","0.4375","4","0.25","1.6","0.1","1.8","0.1125","57.14285714","47.05882353","6.25","3.125","3.333333333","3.75","7.083333333","50","53.33333333","60","113.3333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00215","","","","16","9","2","4","9","2","1","9","37","25","14.1","0.95","16.3","6","2","8","4","1","1.32","15.05","31.35","62","0.381081081","0.038","0.242741935","6.888888889","3.875","4.111111111","2.3125","1.672222222","0.940625","1.811111111","1.01875","59.67741935","48.00637959","56.25","29.375","31.35416667","33.95833333","65.3125","52.22222222","55.74074074","60.37037037","116.1111111"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00216","","","","16","10","1","3","9","2","1","8","46","17","21","0.71","13.2","2","1","3","3","1","0","21.71","34.91","63","0.456521739","0.041764706","0.344603175","7.875","3.9375","5.75","2.875","2.71375","1.356875","1.65","0.825","73.01587302","62.18848467","50","43.75","45.22916667","27.5","72.72916667","87.5","90.45833333","55","145.4583333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00217","","","","16","12","2","5","5","2","2","12","35","17","10","0.9","6.2","4","2","9","4","1","4.61","10.9","17.1","52","0.285714286","0.052941176","0.209615385","4.333333333","3.25","2.916666667","2.1875","0.908333333","0.68125","0.516666667","0.3875","67.30769231","63.74269006","75","20.83333333","22.70833333","12.91666667","35.625","27.77777778","30.27777778","17.22222222","47.5"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00218","","","","16","10","1","2","5","1","2","10","15","16","4.5","0.6","3","6","3","2","2","1","0","5.1","8.1","31","0.3","0.0375","0.164516129","3.1","1.9375","1.5","0.9375","0.51","0.31875","0.3","0.1875","48.38709677","62.96296296","62.5","9.375","10.625","6.25","16.875","15","17","10","27"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00219","","","","16","3","2","2","6","1","2","3","9","2","2","0.12","5","6","6","3","3","1","0","2.12","7.12","11","0.222222222","0.06","0.192727273","3.666666667","0.6875","3","0.5625","0.706666667","0.1325","1.666666667","0.3125","81.81818182","29.7752809","18.75","4.166666667","4.416666667","10.41666667","14.83333333","22.22222222","23.55555556","55.55555556","79.11111111"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00220","","","","16","10","2","2","6","1","2","9","39","38","6.5","1.6","4","6","5","3","3","1","7.76","8.1","12.1","77","0.166666667","0.042105263","0.105194805","8.555555556","4.8125","4.333333333","2.4375","0.9","0.50625","0.444444444","0.25","50.64935065","66.94214876","56.25","13.54166667","16.875","8.333333333","25.20833333","24.07407407","30","14.81481481","44.81481481"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00221","","","","16","11","2","3","9","2","1","10","49","24","19","0.92","22","7","2","9","2","1","0.02","19.92","41.92","73","0.387755102","0.038333333","0.272876712","7.3","4.5625","4.9","3.0625","1.992","1.245","2.2","1.375","67.12328767","47.51908397","62.5","39.58333333","41.5","45.83333333","87.33333333","63.33333333","66.4","73.33333333","139.7333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00222","","","","16","11","1","1","5","2","2","11","26","26","5","0.75","5.2","2","5","8","5","5","0","5.75","10.95","52","0.192307692","0.028846154","0.110576923","4.727272727","3.25","2.363636364","1.625","0.522727273","0.359375","0.472727273","0.325","50","52.51141553","68.75","10.41666667","11.97916667","10.83333333","22.8125","15.15151515","17.42424242","15.75757576","33.18181818"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00223","","","","16","10","1","4","9","2","2","7","30","3","20","0.23","29","6","1","7","3","1","0.02","20.23","49.23","33","0.666666667","0.076666667","0.613030303","4.714285714","2.0625","4.285714286","1.875","2.89","1.264375","4.142857143","1.8125","90.90909091","41.09282958","43.75","41.66666667","42.14583333","60.41666667","102.5625","95.23809524","96.33333333","138.0952381","234.4285714"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00224","","","","16","1","1","1","3","2","2","1","2","0","2","0","2","6","1","6","2","1","7.76","2","4","2","1","","1","2","0.125","2","0.125","2","0.125","2","0.125","100","50","6.25","4.166666667","4.166666667","4.166666667","8.333333333","66.66666667","66.66666667","66.66666667","133.3333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00225","","","","16","10","2","3","9","2","2","8","63","36","14","1.5","24","6","3","8","3","3","1.38","15.5","39.5","99","0.222222222","0.041666667","0.156565657","12.375","6.1875","7.875","3.9375","1.9375","0.96875","3","1.5","63.63636364","39.24050633","50","29.16666667","32.29166667","50","82.29166667","58.33333333","64.58333333","100","164.5833333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00226","","","","16","12","1","2","9","2","2","10","37","24","14","1","29","6","1","2","2","1","0.02","15","44","61","0.378378378","0.041666667","0.245901639","6.1","3.8125","3.7","2.3125","1.5","0.9375","2.9","1.8125","60.6557377","34.09090909","62.5","29.16666667","31.25","60.41666667","91.66666667","46.66666667","50","96.66666667","146.6666667"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00227","","","","16","9","2","2","9","1","1","9","28","12","10","0.6","9","6","2","2","4","1","11.03","10.6","19.6","40","0.357142857","0.05","0.265","4.444444444","2.5","3.111111111","1.75","1.177777778","0.6625","1","0.5625","70","54.08163265","56.25","20.83333333","22.08333333","18.75","40.83333333","37.03703704","39.25925926","33.33333333","72.59259259"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00228","","","","16","9","1","3","8","1","2","9","62","18","26","0.7","28","2","1","3","2","1","0.02","26.7","54.7","80","0.419354839","0.038888889","0.33375","8.888888889","5","6.888888889","3.875","2.966666667","1.66875","3.111111111","1.75","77.5","48.81170018","56.25","54.16666667","55.625","58.33333333","113.9583333","96.2962963","98.88888889","103.7037037","202.5925926"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00229","","","","16","7","2","4","6","2","2","7","29","9","14","0.5","9.3","6","2","3","3","1","1.38","14.5","23.8","38","0.482758621","0.055555556","0.381578947","5.428571429","2.375","4.142857143","1.8125","2.071428571","0.90625","1.328571429","0.58125","76.31578947","60.92436975","43.75","29.16666667","30.20833333","19.375","49.58333333","66.66666667","69.04761905","44.28571429","113.3333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00230","","","","16","13","2","3","9","2","2","11","58","14","26","1.3","30","7","1","3","2","1","6.12","27.3","57.3","72","0.448275862","0.092857143","0.379166667","6.545454545","4.5","5.272727273","3.625","2.481818182","1.70625","2.727272727","1.875","80.55555556","47.64397906","68.75","54.16666667","56.875","62.5","119.375","78.78787879","82.72727273","90.90909091","173.6363636"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00231","","","","16","7","1","2","8","2","1","7","22","12","10","0.43","6.2","7","2","2","5","1","3.96","10.43","16.63","34","0.454545455","0.035833333","0.306764706","4.857142857","2.125","3.142857143","1.375","1.49","0.651875","0.885714286","0.3875","64.70588235","62.71797956","43.75","20.83333333","21.72916667","12.91666667","34.64583333","47.61904762","49.66666667","29.52380952","79.19047619"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00232","","","","16","7","2","3","6","2","2","7","20","2","13","0.1","10.2","7","1","4","3","1","11.03","13.1","23.3","22","0.65","0.05","0.595454545","3.142857143","1.375","2.857142857","1.25","1.871428571","0.81875","1.457142857","0.6375","90.90909091","56.22317597","43.75","27.08333333","27.29166667","21.25","48.54166667","61.9047619","62.38095238","48.57142857","110.952381"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00233","","","","16","12","1","1","7","2","1","12","25","8","8","0.4","7.7","6","4","2","3","4","0.15","8.4","16.1","33","0.32","0.05","0.254545455","2.75","2.0625","2.083333333","1.5625","0.7","0.525","0.641666667","0.48125","75.75757576","52.17391304","75","16.66666667","17.5","16.04166667","33.54166667","22.22222222","23.33333333","21.38888889","44.72222222"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00234","","","","16","7","3","7","4","2","3","7","6","9","0.7","0.4","1","2","7","8","2","1","0.02","1.1","2.1","15","0.116666667","0.044444444","0.073333333","2.142857143","0.9375","0.857142857","0.375","0.157142857","0.06875","0.142857143","0.0625","40","52.38095238","43.75","1.458333333","2.291666667","2.083333333","4.375","3.333333333","5.238095238","4.761904762","10"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00235","","","","16","6","3","5","6","2","2","6","7","7","2","0.45","4.7","6","5","2","3","2","1.65","2.45","7.15","14","0.285714286","0.064285714","0.175","2.333333333","0.875","1.166666667","0.4375","0.408333333","0.153125","0.783333333","0.29375","50","34.26573427","37.5","4.166666667","5.104166667","9.791666667","14.89583333","11.11111111","13.61111111","26.11111111","39.72222222"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00236","","","","16","11","1","3","9","2","2","11","68","12","16","0.5","18","7","2","8","3","1","14.37","16.5","34.5","80","0.235294118","0.041666667","0.20625","7.272727273","5","6.181818182","4.25","1.5","1.03125","1.636363636","1.125","85","47.82608696","68.75","33.33333333","34.375","37.5","71.875","48.48484848","50","54.54545455","104.5454545"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00237","","","","16","11","1","3","9","2","2","10","25","18","8.5","0.6","9.3","4","2","8","4","1","1.65","9.1","18.4","43","0.34","0.033333333","0.211627907","4.3","2.6875","2.5","1.5625","0.91","0.56875","0.93","0.58125","58.13953488","49.45652174","62.5","17.70833333","18.95833333","19.375","38.33333333","28.33333333","30.33333333","31","61.33333333"
"","","UGP2017SER-PT03","","","","","","","","","UGP2017SER-PT03-00238","","","","16","13","3","4","8","2","2","11","51","20","10","1","6.2","6","4","9","4","2","0","11","17.2","71","0.196078431","0.05","0.154929577","6.454545455","4.4375","4.636363636","3.1875","1","0.6875","0.563636364","0.3875","71.83098592","63.95348837","68.75","20.83333333","22.91666667","12.91666667","35.83333333","30.3030303","33.33333333","18.78787879","52.12121212"
