"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00001","","","","5","5","1","2","7","1","2","3","4","4","0.28","0.08","1.4","5","1","3","3","5","0","0.36","1.76","0.07","0.02","8","2.666666667","1.6","1.333333333","0.8","0.12","0.072","0.466666667","0.28","50","20.45454545","60","1.866666667","2.4","9.333333333","11.73333333","0.045","3.111111111","4","15.55555556","19.55555556"
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00002","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00003","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00004","","","","5","5","1","2","7","3","6","5","0","0","0","0","1.5","","","","","","","0","1.5","","","0","0","0","0","0","0","0","0.3","0.3","","0","100","0","0","10","10","","0","0","10","10"
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00005","","","","5","4","2","5","4","2","5","2","0","1","0","0.005","0.05","2","1","1","3","9","7.23","0.005","0.055","","0.005","1","0.5","0.2","0","0","0.0025","0.001","0.025","0.01","0","9.090909091","40","0","0.033333333","0.333333333","0.366666667","0.005","0","0.083333333","0.833333333","0.916666667"
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00006","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00007","","","","5","4","2","3","5","2","3","2","3","0","0.35","0","0.1","2","1","3","1","5","1.38","0.35","0.45","0.116666667","","3","1.5","0.6","1.5","0.6","0.175","0.07","0.05","0.02","100","77.77777778","40","2.333333333","2.333333333","0.666666667","3","0.116666667","5.833333333","5.833333333","1.666666667","7.5"
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00008","","","","5","3","2","2","5","2","2","2","0","0","0","0","0.15","","","","","","","0","0.15","","","0","0","0","0","0","0","0","0.075","0.03","","0","40","0","0","1","1","","0","0","2.5","2.5"
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00009","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT01","","","","","","","","","UGP2015NAM-PT01-00010","","","","5","5","2","5","4","4","6","2","2","3","0.1","0.025","0.1","6","1","1","2","7","0","0.125","0.225","0.05","0.008333333","5","2.5","1","1","0.4","0.0625","0.025","0.05","0.02","40","55.55555556","40","0.666666667","0.833333333","0.666666667","1.5","0.025","1.666666667","2.083333333","1.666666667","3.75"
