"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00011","","","","30","6","1","3","7","1","2","6","4","11","0.6","0.3","4.2","6","1","3","9","7","7.76","0.9","5.1","0.15","0.027272727","15","2.5","0.5","0.666666667","0.133333333","0.15","0.03","0.7","0.14","26.66666667","17.64705882","20","0.666666667","1","4.666666667","5.666666667","0.06","3.333333333","5","23.33333333","28.33333333"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00014","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00015","","","","30","0","","2","6","2","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00016","","","","30","10","1","","","","","7","4","0","0.44","0","5","6","1","1","6","5","1.5","0.44","5.44","0.11","","4","0.571428571","0.133333333","0.571428571","0.133333333","0.062857143","0.014666667","0.714285714","0.166666667","100","8.088235294","23.33333333","0.488888889","0.488888889","5.555555556","6.044444444","0.11","2.095238095","2.095238095","23.80952381","25.9047619"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00018","","","","30","13","2","3","6","1","3","9","8","8","0.8","0.2","3.6","6","3","1","6","5","14.37","1","4.6","0.1","0.025","16","1.777777778","0.533333333","0.888888889","0.266666667","0.111111111","0.033333333","0.4","0.12","50","21.73913043","30","0.888888889","1.111111111","4","5.111111111","0.0625","2.962962963","3.703703704","13.33333333","17.03703704"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00019","","","","30","0","1","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00021","","","","30","0","","3","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00022","","","","30","4","2","4","5","1","2","4","3","0","0.44","0","2.6","6","1","4","8","5","3.03","0.44","3.04","0.146666667","","3","0.75","0.1","0.75","0.1","0.11","0.014666667","0.65","0.086666667","100","14.47368421","13.33333333","0.488888889","0.488888889","2.888888889","3.377777778","0.146666667","3.666666667","3.666666667","21.66666667","25.33333333"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00023","","","","30","8","1","3","8","1","2","8","5","0","1.4","0","25","8","1","1","8","3","0","1.4","26.4","0.28","","5","0.625","0.166666667","0.625","0.166666667","0.175","0.046666667","3.125","0.833333333","100","5.303030303","26.66666667","1.555555556","1.555555556","27.77777778","29.33333333","0.28","5.833333333","5.833333333","104.1666667","110"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00024","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00025","","","","30","20","1","3","7","1","2","19","10","0","3","0","29","2","1","1","8","3","0","3","32","0.3","","10","0.526315789","0.333333333","0.526315789","0.333333333","0.157894737","0.1","1.526315789","0.966666667","100","9.375","63.33333333","3.333333333","3.333333333","32.22222222","35.55555556","0.3","5.263157895","5.263157895","50.87719298","56.14035088"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00027","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00028","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00029","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00030","","","","30","25","1","2","6","1","2","21","2","10","1.4","0.08","11","8","1","3","4","3","1.38","1.48","12.48","0.7","0.008","12","0.571428571","0.4","0.095238095","0.066666667","0.07047619","0.049333333","0.523809524","0.366666667","16.66666667","11.85897436","70","1.555555556","1.644444444","12.22222222","13.86666667","0.123333333","2.222222222","2.349206349","17.46031746","19.80952381"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00031","","","","30","7","2","3","5","1","2","3","1","1","0.4","0.04","0.9","2","1","1","5","5","7.76","0.44","1.34","0.4","0.04","2","0.666666667","0.066666667","0.333333333","0.033333333","0.146666667","0.014666667","0.3","0.03","50","32.8358209","10","0.444444444","0.488888889","1","1.488888889","0.22","4.444444444","4.888888889","10","14.88888889"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00032","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00033","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00035","","","","30","2","1","3","6","1","2","2","0","0","0","0","1.6","","","","","","","0","1.6","","","0","0","0","0","0","0","0","0.8","0.053333333","","0","6.666666667","0","0","1.777777778","1.777777778","","0","0","26.66666667","26.66666667"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00036","","","","30","8","1","3","6","1","2","8","9","6","1","0.08","3.8","2","1","1","5","5","7.76","1.08","4.88","0.111111111","0.013333333","15","1.875","0.5","1.125","0.3","0.135","0.036","0.475","0.126666667","60","22.13114754","26.66666667","1.111111111","1.2","4.222222222","5.422222222","0.072","4.166666667","4.5","15.83333333","20.33333333"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00037","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00038","","","","30","19","1","3","7","1","2","16","4","0","0.4","0","3","2","1","3","9","5","7.76","0.4","3.4","0.1","","4","0.25","0.133333333","0.25","0.133333333","0.025","0.013333333","0.1875","0.1","100","11.76470588","53.33333333","0.444444444","0.444444444","3.333333333","3.777777778","0.1","0.833333333","0.833333333","6.25","7.083333333"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00039","","","","30","24","1","2","8","1","2","20","27","6","6.2","0.2","17","8","1","1","8","3","0","6.4","23.4","0.22962963","0.033333333","33","1.65","1.1","1.35","0.9","0.32","0.213333333","0.85","0.566666667","81.81818182","27.35042735","66.66666667","6.888888889","7.111111111","18.88888889","26","0.193939394","10.33333333","10.66666667","28.33333333","39"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00040","","","","30","10","2","5","6","1","2","10","6","2","0.8","0.04","2.8","2","1","1","6","5","3.03","0.84","3.64","0.133333333","0.02","8","0.8","0.266666667","0.6","0.2","0.084","0.028","0.28","0.093333333","75","23.07692308","33.33333333","0.888888889","0.933333333","3.111111111","4.044444444","0.105","2.666666667","2.8","9.333333333","12.13333333"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00041","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00042","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00043","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00044","","","","30","6","1","6","5","1","2","4","3","0","0.24","0","1","2","1","1","4","5","7.76","0.24","1.24","0.08","","3","0.75","0.1","0.75","0.1","0.06","0.008","0.25","0.033333333","100","19.35483871","13.33333333","0.266666667","0.266666667","1.111111111","1.377777778","0.08","2","2","8.333333333","10.33333333"
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00045","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00048","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00050","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00051","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00052","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00053","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT03","","","","","","","","","UGP2015KAC-PT03-00054","","","","30","2","1","2","4","1","2","2","0","0","0","0","0.6","","","","","","","0","0.6","","","0","0","0","0","0","0","0","0.3","0.02","","0","6.666666667","0","0","0.666666667","0.666666667","","0","0","10","10"
