"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00012","","","","30","30","1","2","9","1","2","26","66","6","17.8","0.08","12.2","2","1","2","2","2","0","17.88","30.08","0.26969697","0.013333333","72","2.769230769","2.4","2.538461538","2.2","0.687692308","0.596","0.469230769","0.406666667","91.66666667","59.44148936","86.66666667","0.248333333","19.77777778","19.86666667","13.55555556","33.42222222","22.82051282","22.92307692","15.64102564","38.56410256"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00013","","","","30","18","3","5","3","1","2","6","16","4","1.04","0.04","0.2","5","3","4","3","2","11.03","1.08","1.28","0.065","0.01","20","3.333333333","0.666666667","2.666666667","0.533333333","0.18","0.036","0.033333333","0.006666667","80","84.375","20","0.054","1.155555556","1.2","0.222222222","1.422222222","5.777777778","6","1.111111111","7.111111111"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00014","","","","30","23","3","3","7","2","2","13","12","0","3.2","0","22.1","6","3","3","2","3","7.76","3.2","25.3","0.266666667","","12","0.923076923","0.4","0.923076923","0.4","0.246153846","0.106666667","1.7","0.736666667","100","12.64822134","43.33333333","0.266666667","3.555555556","3.555555556","24.55555556","28.11111111","8.205128205","8.205128205","56.66666667","64.87179487"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00015","","","","30","7","2","5","9","1","2","7","42","11","8.8","0.6","7.4","2","5","6","3","2","0.12","9.4","16.8","0.20952381","0.054545455","53","7.571428571","1.766666667","6","1.4","1.342857143","0.313333333","1.057142857","0.246666667","79.24528302","55.95238095","23.33333333","0.177358491","9.777777778","10.44444444","8.222222222","18.66666667","41.9047619","44.76190476","35.23809524","80"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00016","","","","30","18","1","2","8","1","2","18","48","3","22.1","0.08","19","9","3","5","3","1","0.12","22.18","41.18","0.460416667","0.026666667","51","2.833333333","1.7","2.666666667","1.6","1.232222222","0.739333333","1.055555556","0.633333333","94.11764706","53.86109762","60","0.434901961","24.55555556","24.64444444","21.11111111","45.75555556","40.92592593","41.07407407","35.18518519","76.25925926"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00017","","","","30","25","2","2","7","1","2","11","25","11","11.4","0.3","5","5","1","6","4","3","1.04","11.7","16.7","0.456","0.027272727","36","3.272727273","1.2","2.272727273","0.833333333","1.063636364","0.39","0.454545455","0.166666667","69.44444444","70.05988024","36.66666667","0.325","12.66666667","13","5.555555556","18.55555556","34.54545455","35.45454545","15.15151515","50.60606061"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00018","","","","30","14","1","2","6","1","2","6","8","6","2.7","0.1","1.1","2","3","6","6","2","0.02","2.8","3.9","0.3375","0.016666667","14","2.333333333","0.466666667","1.333333333","0.266666667","0.466666667","0.093333333","0.183333333","0.036666667","57.14285714","71.79487179","20","0.2","3","3.111111111","1.222222222","4.333333333","15","15.55555556","6.111111111","21.66666667"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00019","","","","30","6","3","4","4","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00020","","","","30","20","2","3","9","1","2","12","47","5","31","0.08","42.1","2","1","1","3","1","1.5","31.08","73.18","0.659574468","0.016","52","4.333333333","1.733333333","3.916666667","1.566666667","2.59","1.036","3.508333333","1.403333333","90.38461538","42.47062039","40","0.597692308","34.44444444","34.53333333","46.77777778","81.31111111","86.11111111","86.33333333","116.9444444","203.2777778"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00021","","","","30","21","1","3","9","1","2","14","37","0","35","0","72","2","1","1","2","1","0","35","107","0.945945946","","37","2.642857143","1.233333333","2.642857143","1.233333333","2.5","1.166666667","5.142857143","2.4","100","32.71028037","46.66666667","0.945945946","38.88888889","38.88888889","80","118.8888889","83.33333333","83.33333333","171.4285714","254.7619048"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00022","","","","30","8","2","2","9","1","2","8","90","9","27","0.4","30","2","3","2","3","2","0.12","27.4","57.4","0.3","0.044444444","99","12.375","3.3","11.25","3","3.425","0.913333333","3.75","1","90.90909091","47.73519164","26.66666667","0.276767677","30","30.44444444","33.33333333","63.77777778","112.5","114.1666667","125","239.1666667"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00023","","","","30","12","2","2","9","1","2","12","69","11","23.1","0.44","32","9","3","1","2","1","0.12","23.54","55.54","0.334782609","0.04","80","6.666666667","2.666666667","5.75","2.3","1.961666667","0.784666667","2.666666667","1.066666667","86.25","42.38386748","40","0.29425","25.66666667","26.15555556","35.55555556","61.71111111","64.16666667","65.38888889","88.88888889","154.2777778"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00024","","","","30","24","1","2","8","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00025","","","","30","16","1","","","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00026","","","","30","15","1","1","9","1","2","14","14","5","20","0.2","6.8","2","5","3","2","1","0.12","20.2","27","1.428571429","0.04","19","1.357142857","0.633333333","1","0.466666667","1.442857143","0.673333333","0.485714286","0.226666667","73.68421053","74.81481481","46.66666667","1.063157895","22.22222222","22.44444444","7.555555556","30","47.61904762","48.0952381","16.19047619","64.28571429"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00027","","","","30","8","3","3","6","1","2","8","6","9","2","0.2","13","9","3","1","1","1","0.12","2.2","15.2","0.333333333","0.022222222","15","1.875","0.5","0.75","0.2","0.275","0.073333333","1.625","0.433333333","40","14.47368421","26.66666667","0.146666667","2.222222222","2.444444444","14.44444444","16.88888889","8.333333333","9.166666667","54.16666667","63.33333333"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00028","","","","30","24","2","2","7","1","3","18","4","5","0.68","0.2","9.2","9","5","8","1","1","0","0.88","10.08","0.17","0.04","9","0.5","0.3","0.222222222","0.133333333","0.048888889","0.029333333","0.511111111","0.306666667","44.44444444","8.73015873","60","0.097777778","0.755555556","0.977777778","10.22222222","11.2","1.259259259","1.62962963","17.03703704","18.66666667"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00029","","","","30","8","1","1","7","1","1","8","7","5","0.92","0.1","10.1","2","5","6","1","1","0.12","1.02","11.12","0.131428571","0.02","12","1.5","0.4","0.875","0.233333333","0.1275","0.034","1.2625","0.336666667","58.33333333","9.172661871","26.66666667","0.085","1.022222222","1.133333333","11.22222222","12.35555556","3.833333333","4.25","42.08333333","46.33333333"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00030","","","","30","20","3","4","8","1","2","15","46","6","29","0.1","23.8","9","1","5","2","1","0.12","29.1","52.9","0.630434783","0.016666667","52","3.466666667","1.733333333","3.066666667","1.533333333","1.94","0.97","1.586666667","0.793333333","88.46153846","55.0094518","50","0.559615385","32.22222222","32.33333333","26.44444444","58.77777778","64.44444444","64.66666667","52.88888889","117.5555556"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00031","","","","30","24","3","3","9","2","2","21","23","5","7.2","0.06","48","2","3","5","2","2","0.15","7.26","55.26","0.313043478","0.012","28","1.333333333","0.933333333","1.095238095","0.766666667","0.345714286","0.242","2.285714286","1.6","82.14285714","13.13789359","70","0.259285714","8","8.066666667","53.33333333","61.4","11.42857143","11.52380952","76.19047619","87.71428571"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00032","","","","30","18","1","2","6","1","1","9","2","1","0.66","0.02","1.7","5","3","2","1","1","0.12","0.68","2.38","0.33","0.02","3","0.333333333","0.1","0.222222222","0.066666667","0.075555556","0.022666667","0.188888889","0.056666667","66.66666667","28.57142857","30","0.226666667","0.733333333","0.755555556","1.888888889","2.644444444","2.444444444","2.518518519","6.296296296","8.814814815"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00033","","","","30","19","1","3","8","1","2","11","11","0","3.2","0","12.2","2","3","3","2","2","0.12","3.2","15.4","0.290909091","","11","1","0.366666667","1","0.366666667","0.290909091","0.106666667","1.109090909","0.406666667","100","20.77922078","36.66666667","0.290909091","3.555555556","3.555555556","13.55555556","17.11111111","9.696969697","9.696969697","36.96969697","46.66666667"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00034","","","","30","12","2","2","8","1","2","12","0","0","0","0","8.2","","","","","","","0","8.2","","","0","0","0","0","0","0","0","0.683333333","0.273333333","","0","40","","0","0","9.111111111","9.111111111","0","0","22.77777778","22.77777778"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00035","","","","30","9","3","3","9","1","2","9","25","2","23.1","0.2","32","6","1","1","2","1","7.76","23.3","55.3","0.924","0.1","27","3","0.9","2.777777778","0.833333333","2.588888889","0.776666667","3.555555556","1.066666667","92.59259259","42.13381555","30","0.862962963","25.66666667","25.88888889","35.55555556","61.44444444","85.55555556","86.2962963","118.5185185","204.8148148"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00036","","","","30","19","2","2","9","1","2","16","37","0","11.6","0","1.7","5","1","3","2","1","1.04","11.6","13.3","0.313513514","","37","2.3125","1.233333333","2.3125","1.233333333","0.725","0.386666667","0.10625","0.056666667","100","87.21804511","53.33333333","0.313513514","12.88888889","12.88888889","1.888888889","14.77777778","24.16666667","24.16666667","3.541666667","27.70833333"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00037","","","","30","24","1","1","9","1","2","24","15","0","4.2","0","85","8","1","6","2","1","0.12","4.2","89.2","0.28","","15","0.625","0.5","0.625","0.5","0.175","0.14","3.541666667","2.833333333","100","4.708520179","80","0.28","4.666666667","4.666666667","94.44444444","99.11111111","5.833333333","5.833333333","118.0555556","123.8888889"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00038","","","","30","9","2","4","5","1","2","9","11","5","4.8","0.11","24","3","3","9","1","1","1.5","4.91","28.91","0.436363636","0.022","16","1.777777778","0.533333333","1.222222222","0.366666667","0.545555556","0.163666667","2.666666667","0.8","68.75","16.98374265","30","0.306875","5.333333333","5.455555556","26.66666667","32.12222222","17.77777778","18.18518519","88.88888889","107.0740741"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00039","","","","30","20","2","2","8","1","2","20","31","4","7.6","0.2","42","2","1","8","1","2","0.12","7.8","49.8","0.24516129","0.05","35","1.75","1.166666667","1.55","1.033333333","0.39","0.26","2.1","1.4","88.57142857","15.6626506","66.66666667","0.222857143","8.444444444","8.666666667","46.66666667","55.33333333","12.66666667","13","70","83"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00040","","","","30","13","1","2","7","1","2","13","17","0","13","0","9","5","1","9","1","2","7.23","13","22","0.764705882","","17","1.307692308","0.566666667","1.307692308","0.566666667","1","0.433333333","0.692307692","0.3","100","59.09090909","43.33333333","0.764705882","14.44444444","14.44444444","10","24.44444444","33.33333333","33.33333333","23.07692308","56.41025641"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00041","","","","30","4","3","","","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00042","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00043","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00044","","","","30","22","1","2","9","1","2","20","6","0","15.2","0","32","6","1","1","2","2","0","15.2","47.2","2.533333333","","6","0.3","0.2","0.3","0.2","0.76","0.506666667","1.6","1.066666667","100","32.20338983","66.66666667","2.533333333","16.88888889","16.88888889","35.55555556","52.44444444","25.33333333","25.33333333","53.33333333","78.66666667"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00045","","","","30","22","1","2","9","1","2","22","6","0","15.6","0","32","2","1","1","2","2","0.15","15.6","47.6","2.6","","6","0.272727273","0.2","0.272727273","0.2","0.709090909","0.52","1.454545455","1.066666667","100","32.77310924","73.33333333","2.6","17.33333333","17.33333333","35.55555556","52.88888889","23.63636364","23.63636364","48.48484848","72.12121212"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00046","","","","30","15","1","2","5","1","2","6","0","0","0","0","3.1","","","","","","","0","3.1","","","0","0","0","0","0","0","0","0.516666667","0.103333333","","0","20","","0","0","3.444444444","3.444444444","0","0","17.22222222","17.22222222"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00047","","","","30","10","1","3","5","1","2","4","0","0","0","0","0.3","","","","","","","0","0.3","","","0","0","0","0","0","0","0","0.075","0.01","","0","13.33333333","","0","0","0.333333333","0.333333333","0","0","2.5","2.5"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00048","","","","30","4","1","2","9","1","2","4","24","3","23.1","0.1","29.2","2","1","2","2","2","0.02","23.2","52.4","0.9625","0.033333333","27","6.75","0.9","6","0.8","5.8","0.773333333","7.3","0.973333333","88.88888889","44.27480916","13.33333333","0.859259259","25.66666667","25.77777778","32.44444444","58.22222222","192.5","193.3333333","243.3333333","436.6666667"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00049","","","","30","10","2","2","6","1","1","10","0","0","0","0","1.2","","","","","","","0","1.2","","","0","0","0","0","0","0","0","0.12","0.04","","0","33.33333333","","0","0","1.333333333","1.333333333","0","0","4","4"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00050","","","","30","7","1","2","9","1","3","7","16","0","15.3","0","12.9","2","1","6","1","2","0.12","15.3","28.2","0.95625","","16","2.285714286","0.533333333","2.285714286","0.533333333","2.185714286","0.51","1.842857143","0.43","100","54.25531915","23.33333333","0.95625","17","17","14.33333333","31.33333333","72.85714286","72.85714286","61.42857143","134.2857143"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00051","","","","30","10","1","2","4","1","2","4","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.125","0.016666667","","0","13.33333333","","0","0","0.555555556","0.555555556","0","0","4.166666667","4.166666667"
"","","UGP2014SER-PT03","","","","","","","","","UGP2014SER-PT03-00052","","","","30","23","2","2","9","1","2","22","57","7","19.2","0.24","29.1","2","1","3","2","2","0.12","19.44","48.54","0.336842105","0.034285714","64","2.909090909","2.133333333","2.590909091","1.9","0.883636364","0.648","1.322727273","0.97","89.0625","40.04944376","73.33333333","0.30375","21.33333333","21.6","32.33333333","53.93333333","29.09090909","29.45454545","44.09090909","73.54545455"
