"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01033","","","","16","11","2","3","9","2","4","10","7","12","0.7","0.3","3.5","6","1","2","2","4","1.65","1","4.5","19","0.1","0.025","0.052631579","1.9","1.1875","0.7","0.4375","0.1","0.0625","0.35","0.21875","36.84210526","22.22222222","62.5","1.458333333","2.083333333","7.291666667","9.375","2.333333333","3.333333333","11.66666667","15"
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01034","","","","16","7","2","3","5","2","4","5","0","3","0","0.02","0.01","2","1","1","3","8","4.92","0.02","0.03","3","","0.006666667","0.006666667","0.6","0.1875","0","0","0.004","0.00125","0.002","0.000625","0","66.66666667","31.25","0","0.041666667","0.020833333","0.0625","0","0.133333333","0.066666667","0.2"
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01035","","","","16","5","1","2","6","2","3","4","3","3","0.2","0.1","0.05","4","1","1","8","5","10.5","0.3","0.35","6","0.066666667","0.033333333","0.05","1.5","0.375","0.75","0.1875","0.075","0.01875","0.0125","0.003125","50","85.71428571","25","0.416666667","0.625","0.104166667","0.729166667","1.666666667","2.5","0.416666667","2.916666667"
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01036","","","","16","1","1","1","4","2","1","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01037","","","","16","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01038","","","","16","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01039","","","","16","2","2","2","4","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01040","","","","16","2","1","2","3","1","3","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01041","","","","16","9","2","2","4","2","3","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01042","","","","16","5","1","1","5","1","2","5","1","0","0.1","0","0.07","7","1","1","4","5","3.76","0.1","0.17","1","0.1","","0.1","0.2","0.0625","0.2","0.0625","0.02","0.00625","0.014","0.004375","100","58.82352941","31.25","0.208333333","0.208333333","0.145833333","0.354166667","0.666666667","0.666666667","0.466666667","1.133333333"
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01043","","","","16","9","2","2","3","2","2","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01044","","","","16","13","2","2","6","2","3","10","1","4","0.5","0.15","0.5","7","1","1","8","8","10.5","0.65","1.15","5","0.5","0.0375","0.13","0.5","0.3125","0.1","0.0625","0.065","0.040625","0.05","0.03125","20","56.52173913","62.5","1.041666667","1.354166667","1.041666667","2.395833333","1.666666667","2.166666667","1.666666667","3.833333333"
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01045","","","","16","11","2","1","5","2","3","7","3","2","0.3","0.01","0.05","2","1","1","2","7","0.02","0.31","0.36","5","0.1","0.005","0.062","0.714285714","0.3125","0.428571429","0.1875","0.044285714","0.019375","0.007142857","0.003125","60","86.11111111","43.75","0.625","0.645833333","0.104166667","0.75","1.428571429","1.476190476","0.238095238","1.714285714"
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01046","","","","16","5","1","2","4","1","3","3","0","1","0","0.01","0.01","2","1","1","2","8","0","0.01","0.02","1","","0.01","0.01","0.333333333","0.0625","0","0","0.003333333","0.000625","0.003333333","0.000625","0","50","18.75","0","0.020833333","0.020833333","0.041666667","0","0.111111111","0.111111111","0.222222222"
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01047","","","","16","10","1","2","5","2","2","6","2","0","0.1","0","0.5","6","1","1","3","5","1.5","0.1","0.6","2","0.05","","0.05","0.333333333","0.125","0.333333333","0.125","0.016666667","0.00625","0.083333333","0.03125","100","16.66666667","37.5","0.208333333","0.208333333","1.041666667","1.25","0.555555556","0.555555556","2.777777778","3.333333333"
"","","UGP2017KAC-PT03","","","","","","","","","UGP2017KAC-PT03-01048","","","","16","11","1","2","7","1","2","11","8","9","0.6","0.1","1","7","2","1","4","4","5.46","0.7","1.7","17","0.075","0.011111111","0.041176471","1.545454545","1.0625","0.727272727","0.5","0.063636364","0.04375","0.090909091","0.0625","47.05882353","41.17647059","68.75","1.25","1.458333333","2.083333333","3.541666667","1.818181818","2.121212121","3.03030303","5.151515152"
