"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00022","","","","5","4","1","2","5","1","2","4","3","8","0.4","0.4","1.2","2","1","1","5","5","0.12","0.8","2","0.133333333","0.05","11","2.75","2.2","0.75","0.6","0.2","0.16","0.3","0.24","27.27272727","40","80","2.666666667","5.333333333","8","13.33333333","0.072727273","3.333333333","6.666666667","10","16.66666667"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00023","","","","5","5","2","2","6","1","2","5","3","7","0.3","0.3","3.2","5","1","1","8","3","0","0.6","3.8","0.1","0.042857143","10","2","2","0.6","0.6","0.12","0.12","0.64","0.64","30","15.78947368","100","2","4","21.33333333","25.33333333","0.06","2","4","21.33333333","25.33333333"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00024","","","","5","5","2","3","5","1","2","5","","3","0.2","0.2","0.4","2","1","3","2","7","0","0.4","0.8","","0.066666667","","","","","","0.08","0.08","0.08","0.08","","50","100","1.333333333","2.666666667","2.666666667","5.333333333","","1.333333333","2.666666667","2.666666667","5.333333333"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00025","","","","5","5","2","2","5","1","2","5","","9","0.3","0.3","1.4","8","1","1","9","7","0.02","0.6","2","","0.033333333","","","","","","0.12","0.12","0.28","0.28","","30","100","2","4","9.333333333","13.33333333","","2","4","9.333333333","13.33333333"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00026","","","","5","4","1","2","5","1","2","4","4","12","0.42","0.3","2","5","1","1","4","5","0.12","0.72","2.72","0.105","0.025","16","4","3.2","1","0.8","0.18","0.144","0.5","0.4","25","26.47058824","80","2.8","4.8","13.33333333","18.13333333","0.045","3.5","6","16.66666667","22.66666667"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00027","","","","5","5","2","3","5","1","2","4","2","1","0.3","0.03","0.2","5","1","1","4","5","0.12","0.33","0.53","0.15","0.03","3","0.75","0.6","0.5","0.4","0.0825","0.066","0.05","0.04","66.66666667","62.26415094","80","2","2.2","1.333333333","3.533333333","0.11","2.5","2.75","1.666666667","4.416666667"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00028","","","","5","5","1","2","5","1","3","3","0","0","0","0","2.1","","","","","","","0","2.1","","","0","0","0","0","0","0","0","0.7","0.42","","0","60","0","0","14","14","","0","0","23.33333333","23.33333333"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00029","","","","5","5","1","2","6","1","2","4","0","0","0","0","0.4","","","","","","","0","0.4","","","0","0","0","0","0","0","0","0.1","0.08","","0","80","0","0","2.666666667","2.666666667","","0","0","3.333333333","3.333333333"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00030","","","","5","5","2","2","6","1","2","5","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.04","0.04","","0","100","0","0","1.333333333","1.333333333","","0","0","1.333333333","1.333333333"
"","","UGP2016KAC-AT02","","","","","","","","","UGP2016KAC-AT02-00031","","","","5","5","2","2","5","1","2","5","1","10","0.2","0.4","1.3","5","1","1","5","5","0","0.6","1.9","0.2","0.04","11","2.2","2.2","0.2","0.2","0.12","0.12","0.26","0.26","9.090909091","31.57894737","100","1.333333333","4","8.666666667","12.66666667","0.054545455","1.333333333","4","8.666666667","12.66666667"
