"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00016","","","","20","17","4","4","7","1","2","7","0","7","0","0.2","5","2","7","3","1","3","0.15","0.2","5.2","","0.028571429","7","1","0.35","0","0","0.028571429","0.01","0.714285714","0.25","0","3.846153846","35","0.028571429","0","0.333333333","8.333333333","8.666666667","0","0.952380952","23.80952381","24.76190476"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00017","","","","20","16","2","2","7","1","4","16","9","21","1","0.6","4","2","5","8","4","3","0","1.6","5.6","0.111111111","0.028571429","30","1.875","1.5","0.5625","0.45","0.1","0.08","0.25","0.2","30","28.57142857","80","0.053333333","1.666666667","2.666666667","6.666666667","9.333333333","2.083333333","3.333333333","8.333333333","11.66666667"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00018","","","","20","16","2","2","7","1","2","14","4","0","0.34","0","2","8","5","2","5","1","12.39","0.34","2.34","0.085","","4","0.285714286","0.2","0.285714286","0.2","0.024285714","0.017","0.142857143","0.1","100","14.52991453","70","0.085","0.566666667","0.566666667","3.333333333","3.9","0.80952381","0.80952381","4.761904762","5.571428571"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00019","","","","20","15","2","2","8","1","2","15","10","2","2.5","0.06","6","8","3","4","6","3","0.12","2.56","8.56","0.25","0.03","12","0.8","0.6","0.666666667","0.5","0.170666667","0.128","0.4","0.3","83.33333333","29.90654206","75","0.213333333","4.166666667","4.266666667","10","14.26666667","5.555555556","5.688888889","13.33333333","19.02222222"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00020","","","","20","12","1","2","8","2","3","9","19","13","3","0.4","7.5","5","3","2","6","4","1.65","3.4","10.9","0.157894737","0.030769231","32","3.555555556","1.6","2.111111111","0.95","0.377777778","0.17","0.833333333","0.375","59.375","31.19266055","45","0.10625","5","5.666666667","12.5","18.16666667","11.11111111","12.59259259","27.77777778","40.37037037"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00021","","","","20","10","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00022","","","","20","13","1","1","8","1","2","7","8","0","0.88","0","6","2","5","4","4","1","0","0.88","6.88","0.11","","8","1.142857143","0.4","1.142857143","0.4","0.125714286","0.044","0.857142857","0.3","100","12.79069767","35","0.11","1.466666667","1.466666667","10","11.46666667","4.19047619","4.19047619","28.57142857","32.76190476"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00023","","","","20","12","1","1","9","2","2","9","3","2","0.28","0.06","16","2","5","2","4","1","0.12","0.34","16.34","0.093333333","0.03","5","0.555555556","0.25","0.333333333","0.15","0.037777778","0.017","1.777777778","0.8","60","2.080783354","45","0.068","0.466666667","0.566666667","26.66666667","27.23333333","1.037037037","1.259259259","59.25925926","60.51851852"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00024","","","","20","11","2","2","8","1","2","11","10","6","3","0.7","12.2","2","3","6","1","1","0","3.7","15.9","0.3","0.116666667","16","1.454545455","0.8","0.909090909","0.5","0.336363636","0.185","1.109090909","0.61","62.5","23.27044025","55","0.23125","5","6.166666667","20.33333333","26.5","9.090909091","11.21212121","36.96969697","48.18181818"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00025","","","","20","11","2","1","8","1","2","11","13","7","3","0.24","11.9","8","3","2","4","1","0","3.24","15.14","0.230769231","0.034285714","20","1.818181818","1","1.181818182","0.65","0.294545455","0.162","1.081818182","0.595","65","21.4002642","55","0.162","5","5.4","19.83333333","25.23333333","9.090909091","9.818181818","36.06060606","45.87878788"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00026","","","","20","12","1","2","8","1","2","12","22","9","4.5","0.4","18","9","3","4","3","1","4.92","4.9","22.9","0.204545455","0.044444444","31","2.583333333","1.55","1.833333333","1.1","0.408333333","0.245","1.5","0.9","70.96774194","21.39737991","60","0.158064516","7.5","8.166666667","30","38.16666667","12.5","13.61111111","50","63.61111111"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00027","","","","20","5","1","1","7","1","2","5","4","2","0.28","0.06","2.5","9","7","2","3","1","0.12","0.34","2.84","0.07","0.03","6","1.2","0.3","0.8","0.2","0.068","0.017","0.5","0.125","66.66666667","11.97183099","25","0.056666667","0.466666667","0.566666667","4.166666667","4.733333333","1.866666667","2.266666667","16.66666667","18.93333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00028","","","","20","16","3","5","6","1","2","16","14","10","2","0.24","2","4","3","6","6","4","6.12","2.24","4.24","0.142857143","0.024","24","1.5","1.2","0.875","0.7","0.14","0.112","0.125","0.1","58.33333333","52.83018868","80","0.093333333","3.333333333","3.733333333","3.333333333","7.066666667","4.166666667","4.666666667","4.166666667","8.833333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00029","","","","20","14","2","2","9","1","2","14","14","9","1","0.22","12.2","6","5","8","3","1","0","1.22","13.42","0.071428571","0.024444444","23","1.642857143","1.15","1","0.7","0.087142857","0.061","0.871428571","0.61","60.86956522","9.090909091","70","0.053043478","1.666666667","2.033333333","20.33333333","22.36666667","2.380952381","2.904761905","29.04761905","31.95238095"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00030","","","","20","14","2","2","7","1","2","11","23","27","1","0.6","3.9","5","7","3","7","6","1.38","1.6","5.5","0.043478261","0.022222222","50","4.545454545","2.5","2.090909091","1.15","0.145454545","0.08","0.354545455","0.195","46","29.09090909","55","0.032","1.666666667","2.666666667","6.5","9.166666667","3.03030303","4.848484848","11.81818182","16.66666667"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00031","","","","20","10","2","2","5","2","2","3","0","2","0","0.04","0.9","8","9","3","1","1","1.38","0.04","0.94","","0.02","2","0.666666667","0.1","0","0","0.013333333","0.002","0.3","0.045","0","4.255319149","15","0.02","0","0.066666667","1.5","1.566666667","0","0.444444444","10","10.44444444"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00032","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00033","","","","20","13","2","2","8","1","2","13","2","0","0.2","0","12","2","7","2","1","3","0.12","0.2","12.2","0.1","","2","0.153846154","0.1","0.153846154","0.1","0.015384615","0.01","0.923076923","0.6","100","1.639344262","65","0.1","0.333333333","0.333333333","20","20.33333333","0.512820513","0.512820513","30.76923077","31.28205128"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00034","","","","20","13","2","2","7","1","2","11","17","5","2","0.2","3.8","4","3","4","7","1","0.12","2.2","6","0.117647059","0.04","22","2","1.1","1.545454545","0.85","0.2","0.11","0.345454545","0.19","77.27272727","36.66666667","55","0.1","3.333333333","3.666666667","6.333333333","10","6.060606061","6.666666667","11.51515152","18.18181818"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00035","","","","20","17","1","2","8","1","2","17","30","13","3.2","0.4","13","2","3","8","5","4","0","3.6","16.6","0.106666667","0.030769231","43","2.529411765","2.15","1.764705882","1.5","0.211764706","0.18","0.764705882","0.65","69.76744186","21.68674699","85","0.08372093","5.333333333","6","21.66666667","27.66666667","6.274509804","7.058823529","25.49019608","32.54901961"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00036","","","","20","17","2","2","7","1","2","14","22","33","2","0.6","6","8","5","8","5","3","0.12","2.6","8.6","0.090909091","0.018181818","55","3.928571429","2.75","1.571428571","1.1","0.185714286","0.13","0.428571429","0.3","40","30.23255814","70","0.047272727","3.333333333","4.333333333","10","14.33333333","4.761904762","6.19047619","14.28571429","20.47619048"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00037","","","","20","20","2","2","7","1","2","18","1","1","0.08","0.02","5","2","5","4","1","1","0.12","0.1","5.1","0.08","0.02","2","0.111111111","0.1","0.055555556","0.05","0.005555556","0.005","0.277777778","0.25","50","1.960784314","90","0.05","0.133333333","0.166666667","8.333333333","8.5","0.148148148","0.185185185","9.259259259","9.444444444"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00038","","","","20","18","2","2","6","1","2","10","10","9","0.6","0.2","3","4","5","4","4","3","12.39","0.8","3.8","0.06","0.022222222","19","1.9","0.95","1","0.5","0.08","0.04","0.3","0.15","52.63157895","21.05263158","50","0.042105263","1","1.333333333","5","6.333333333","2","2.666666667","10","12.66666667"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00039","","","","20","18","1","2","8","1","2","18","6","4","0.6","0.2","10.2","8","5","6","4","3","0.02","0.8","11","0.1","0.05","10","0.555555556","0.5","0.333333333","0.3","0.044444444","0.04","0.566666667","0.51","60","7.272727273","90","0.08","1","1.333333333","17","18.33333333","1.111111111","1.481481481","18.88888889","20.37037037"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00040","","","","20","14","3","2","7","1","2","12","18","15","4","0.4","6","8","3","4","4","1","0","4.4","10.4","0.222222222","0.026666667","33","2.75","1.65","1.5","0.9","0.366666667","0.22","0.5","0.3","54.54545455","42.30769231","60","0.133333333","6.666666667","7.333333333","10","17.33333333","11.11111111","12.22222222","16.66666667","28.88888889"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00041","","","","20","13","1","2","8","1","2","8","18","12","3.5","0.36","10","4","3","4","6","3","0.12","3.86","13.86","0.194444444","0.03","30","3.75","1.5","2.25","0.9","0.4825","0.193","1.25","0.5","60","27.84992785","40","0.128666667","5.833333333","6.433333333","16.66666667","23.1","14.58333333","16.08333333","41.66666667","57.75"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00042","","","","20","18","1","2","9","1","2","18","4","2","0.86","0.06","31","8","5","4","1","1","1.17","0.92","31.92","0.215","0.03","6","0.333333333","0.3","0.222222222","0.2","0.051111111","0.046","1.722222222","1.55","66.66666667","2.882205514","90","0.153333333","1.433333333","1.533333333","51.66666667","53.2","1.592592593","1.703703704","57.40740741","59.11111111"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00043","","","","20","17","2","2","8","1","2","13","48","43","7","1.08","11.5","3","4","7","3","1","1.5","8.08","19.58","0.145833333","0.025116279","91","7","4.55","3.692307692","2.4","0.621538462","0.404","0.884615385","0.575","52.74725275","41.26659857","65","0.088791209","11.66666667","13.46666667","19.16666667","32.63333333","17.94871795","20.71794872","29.48717949","50.20512821"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00044","","","","20","19","1","1","9","1","2","18","4","2","0.3","0.02","33","3","7","3","1","1","0","0.32","33.32","0.075","0.01","6","0.333333333","0.3","0.222222222","0.2","0.017777778","0.016","1.833333333","1.65","66.66666667","0.960384154","90","0.053333333","0.5","0.533333333","55","55.53333333","0.555555556","0.592592593","61.11111111","61.7037037"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00045","","","","20","14","4","3","7","1","2","11","12","8","4","0.26","15","8","1","6","3","3","0","4.26","19.26","0.333333333","0.0325","20","1.818181818","1","1.090909091","0.6","0.387272727","0.213","1.363636364","0.75","60","22.11838006","55","0.213","6.666666667","7.1","25","32.1","12.12121212","12.90909091","45.45454545","58.36363636"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00046","","","","20","14","1","2","9","1","2","12","19","4","4.5","0.16","21","6","2","3","1","1","0","4.66","25.66","0.236842105","0.04","23","1.916666667","1.15","1.583333333","0.95","0.388333333","0.233","1.75","1.05","82.60869565","18.16056118","60","0.202608696","7.5","7.766666667","35","42.76666667","12.5","12.94444444","58.33333333","71.27777778"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00047","","","","20","18","3","2","7","1","2","18","8","22","1.5","0.68","11","5","5","3","3","1","0","2.18","13.18","0.1875","0.030909091","30","1.666666667","1.5","0.444444444","0.4","0.121111111","0.109","0.611111111","0.55","26.66666667","16.54021244","90","0.072666667","2.5","3.633333333","18.33333333","21.96666667","2.777777778","4.037037037","20.37037037","24.40740741"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00048","","","","20","17","2","1","8","1","2","13","6","10","0.3","0.2","13.2","5","7","3","1","1","0","0.5","13.7","0.05","0.02","16","1.230769231","0.8","0.461538462","0.3","0.038461538","0.025","1.015384615","0.66","37.5","3.649635036","65","0.03125","0.5","0.833333333","22","22.83333333","0.769230769","1.282051282","33.84615385","35.12820513"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00049","","","","20","14","1","2","7","1","2","13","10","0","2","0","10.4","3","4","4","1","3","0.12","2","12.4","0.2","","10","0.769230769","0.5","0.769230769","0.5","0.153846154","0.1","0.8","0.52","100","16.12903226","65","0.2","3.333333333","3.333333333","17.33333333","20.66666667","5.128205128","5.128205128","26.66666667","31.79487179"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00050","","","","20","11","2","2","7","1","2","11","14","4","3.5","0.02","41","3","3","3","4","1","0","3.52","44.52","0.25","0.005","18","1.636363636","0.9","1.272727273","0.7","0.32","0.176","3.727272727","2.05","77.77777778","7.90655885","55","0.195555556","5.833333333","5.866666667","68.33333333","74.2","10.60606061","10.66666667","124.2424242","134.9090909"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00051","","","","20","19","2","2","8","1","2","15","2","3","0.26","0.08","8.5","8","6","4","1","1","0","0.34","8.84","0.13","0.026666667","5","0.333333333","0.25","0.133333333","0.1","0.022666667","0.017","0.566666667","0.425","40","3.846153846","75","0.068","0.433333333","0.566666667","14.16666667","14.73333333","0.577777778","0.755555556","18.88888889","19.64444444"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00052","","","","20","13","1","1","9","1","2","11","3","1","0.2","0.01","10","6","7","7","1","1","0.12","0.21","10.21","0.066666667","0.01","4","0.363636364","0.2","0.272727273","0.15","0.019090909","0.0105","0.909090909","0.5","75","2.056807052","55","0.0525","0.333333333","0.35","16.66666667","17.01666667","0.606060606","0.636363636","30.3030303","30.93939394"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00053","","","","20","13","1","2","7","1","2","12","22","16","7","0.4","5.4","6","2","6","4","1","1.65","7.4","12.8","0.318181818","0.025","38","3.166666667","1.9","1.833333333","1.1","0.616666667","0.37","0.45","0.27","57.89473684","57.8125","60","0.194736842","11.66666667","12.33333333","9","21.33333333","19.44444444","20.55555556","15","35.55555556"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00054","","","","20","17","2","2","7","1","2","13","11","2","2","0.2","6.2","2","4","3","3","3","1.65","2.2","8.4","0.181818182","0.1","13","1","0.65","0.846153846","0.55","0.169230769","0.11","0.476923077","0.31","84.61538462","26.19047619","65","0.169230769","3.333333333","3.666666667","10.33333333","14","5.128205128","5.641025641","15.8974359","21.53846154"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00055","","","","20","15","2","2","7","1","2","12","31","29","5","1","6.4","2","5","7","3","3","0","6","12.4","0.161290323","0.034482759","60","5","3","2.583333333","1.55","0.5","0.3","0.533333333","0.32","51.66666667","48.38709677","60","0.1","8.333333333","10","10.66666667","20.66666667","13.88888889","16.66666667","17.77777778","34.44444444"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00056","","","","20","14","3","3","7","1","2","10","13","3","3","0.2","8","5","3","4","4","1","0.02","3.2","11.2","0.230769231","0.066666667","16","1.6","0.8","1.3","0.65","0.32","0.16","0.8","0.4","81.25","28.57142857","50","0.2","5","5.333333333","13.33333333","18.66666667","10","10.66666667","26.66666667","37.33333333"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00057","","","","20","17","3","2","7","1","2","14","38","10","7","0.42","9","3","2","8","4","3","0.15","7.42","16.42","0.184210526","0.042","48","3.428571429","2.4","2.714285714","1.9","0.53","0.371","0.642857143","0.45","79.16666667","45.18879415","70","0.154583333","11.66666667","12.36666667","15","27.36666667","16.66666667","17.66666667","21.42857143","39.0952381"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00058","","","","20","18","1","1","9","1","2","17","27","13","7","0.4","22","8","2","6","3","1","0.02","7.4","29.4","0.259259259","0.030769231","40","2.352941176","2","1.588235294","1.35","0.435294118","0.37","1.294117647","1.1","67.5","25.17006803","85","0.185","11.66666667","12.33333333","36.66666667","49","13.7254902","14.50980392","43.1372549","57.64705882"
"","","UGP2016SER-PT01","","","","","","","","","UGP2016SER-PT01-00059","","","","20","17","2","2","7","1","2","12","27","5","4","0.12","9","8","3","2","1","1","0","4.12","13.12","0.148148148","0.024","32","2.666666667","1.6","2.25","1.35","0.343333333","0.206","0.75","0.45","84.375","31.40243902","60","0.12875","6.666666667","6.866666667","15","21.86666667","11.11111111","11.44444444","25","36.44444444"
