"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Sprouting ability estimating 1-9|CO_331:0000277","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00123","","","","3","3","4","2","6","6","3","3","3","0","0.6","0","1.6","6","6","3","2","4","1","0.6","2.2","0.2","","3","1","1","1","1","0.2","0.2","0.533333333","0.533333333","100","27.27272727","100","6.666666667","6.666666667","17.77777778","24.44444444","0.2","6.666666667","6.666666667","17.77777778","24.44444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00124","","","","3","3","2","2","6","3","3","3","4","0","2.9","0","1.9","5","2","3","2","2","1","2.9","4.8","0.725","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.966666667","0.966666667","0.633333333","0.633333333","100","60.41666667","100","32.22222222","32.22222222","21.11111111","53.33333333","0.725","32.22222222","32.22222222","21.11111111","53.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00125","","","","3","3","3","2","7","4","3","3","2","1","1.5","0.02","4.5","8","7","1","6","3","1","1.52","6.02","0.75","0.02","3","1","1","0.666666667","0.666666667","0.506666667","0.506666667","1.5","1.5","66.66666667","25.24916944","100","16.66666667","16.88888889","50","66.88888889","0.506666667","16.66666667","16.88888889","50","66.88888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00126","","","","3","3","6","2","6","7","3","3","3","2","1.6","0.01","1.7","4","6","2","3","4","1","1.61","3.31","0.533333333","0.005","5","1.666666667","1.666666667","1","1","0.536666667","0.536666667","0.566666667","0.566666667","60","48.64048338","100","17.77777778","17.88888889","18.88888889","36.77777778","0.322","17.77777778","17.88888889","18.88888889","36.77777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00127","","","","3","3","2","1","6","3","2","3","6","1","4.1","0.02","3.4","8","6","1","2","3","1","4.12","7.52","0.683333333","0.02","7","2.333333333","2.333333333","2","2","1.373333333","1.373333333","1.133333333","1.133333333","85.71428571","54.78723404","100","45.55555556","45.77777778","37.77777778","83.55555556","0.588571429","45.55555556","45.77777778","37.77777778","83.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00128","","","","3","3","2","1","6","3","2","3","7","1","4.2","0.03","3.6","6","5","3","1","2","1","4.23","7.83","0.6","0.03","8","2.666666667","2.666666667","2.333333333","2.333333333","1.41","1.41","1.2","1.2","87.5","54.02298851","100","46.66666667","47","40","87","0.52875","46.66666667","47","40","87"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00129","","","","3","3","3","2","6","4","3","3","9","2","3.6","0.04","3.2","2","4","2","2","3","1","3.64","6.84","0.4","0.02","11","3.666666667","3.666666667","3","3","1.213333333","1.213333333","1.066666667","1.066666667","81.81818182","53.21637427","100","40","40.44444444","35.55555556","76","0.330909091","40","40.44444444","35.55555556","76"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00130","","","","3","3","2","1","7","3","2","3","5","1","1.8","0.01","3.7","6","4","1","3","3","1","1.81","5.51","0.36","0.01","6","2","2","1.666666667","1.666666667","0.603333333","0.603333333","1.233333333","1.233333333","83.33333333","32.84936479","100","20","20.11111111","41.11111111","61.22222222","0.301666667","20","20.11111111","41.11111111","61.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00131","","","","3","3","3","1","7","6","2","3","0","0","0","0","2.1","","","","","","","0","2.1","","","0","0","0","0","0","0","0","0.7","0.7","","0","100","0","0","23.33333333","23.33333333","","0","0","23.33333333","23.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00132","","","","3","3","2","2","8","3","3","3","8","2","2.5","0.02","1.6","4","7","2","3","4","1","2.52","4.12","0.3125","0.01","10","3.333333333","3.333333333","2.666666667","2.666666667","0.84","0.84","0.533333333","0.533333333","80","61.16504854","100","27.77777778","28","17.77777778","45.77777778","0.252","27.77777778","28","17.77777778","45.77777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00133","","","","3","3","4","1","6","6","2","3","6","0","5.6","0","4.1","2","4","2","3","2","1","5.6","9.7","0.933333333","","6","2","2","2","2","1.866666667","1.866666667","1.366666667","1.366666667","100","57.73195876","100","62.22222222","62.22222222","45.55555556","107.7777778","0.933333333","62.22222222","62.22222222","45.55555556","107.7777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00134","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00135","","","","3","3","5","1","6","6","2","3","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.166666667","0.166666667","","0","100","0","0","5.555555556","5.555555556","","0","0","5.555555556","5.555555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00136","","","","3","3","2","1","8","3","2","3","4","0","0.9","0","1.6","3","5","2","1","4","1","0.9","2.5","0.225","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.3","0.3","0.533333333","0.533333333","100","36","100","10","10","17.77777778","27.77777778","0.225","10","10","17.77777778","27.77777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00137","","","","3","3","6","2","6","7","3","3","4","0","4.5","0","10.1","7","6","1","2","2","1","4.5","14.6","1.125","","4","1.333333333","1.333333333","1.333333333","1.333333333","1.5","1.5","3.366666667","3.366666667","100","30.82191781","100","50","50","112.2222222","162.2222222","1.125","50","50","112.2222222","162.2222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00138","","","","3","3","4","2","7","5","3","3","0","0","0","0","0.8","","","","","","","0","0.8","","","0","0","0","0","0","0","0","0.266666667","0.266666667","","0","100","0","0","8.888888889","8.888888889","","0","0","8.888888889","8.888888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00139","","","","3","3","5","1","8","6","2","3","0","0","0","0","2.7","","","","","","","0","2.7","","","0","0","0","0","0","0","0","0.9","0.9","","0","100","0","0","30","30","","0","0","30","30"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00140","","","","3","3","3","1","6","4","2","2","8","0","3.5","0","1.5","4","8","3","1","4","1","3.5","5","0.4375","","8","4","2.666666667","4","2.666666667","1.75","1.166666667","0.75","0.5","100","70","66.66666667","38.88888889","38.88888889","16.66666667","55.55555556","0.4375","58.33333333","58.33333333","25","83.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00141","","","","3","2","3","1","4","4","2","2","1","0","0.5","0","1.2","6","5","3","7","5","3","0.5","1.7","0.5","","1","0.5","0.333333333","0.5","0.333333333","0.25","0.166666667","0.6","0.4","100","29.41176471","66.66666667","5.555555556","5.555555556","13.33333333","18.88888889","0.5","8.333333333","8.333333333","20","28.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00142","","","","3","3","3","2","6","5","3","3","1","0","0.6","0","2.6","4","7","4","3","3","4","0.6","3.2","0.6","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.2","0.2","0.866666667","0.866666667","100","18.75","100","6.666666667","6.666666667","28.88888889","35.55555556","0.6","6.666666667","6.666666667","28.88888889","35.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00143","","","","3","3","4","1","7","7","2","3","2","3","0.55","0.03","0.6","7","3","1","2","6","1","0.58","1.18","0.275","0.01","5","1.666666667","1.666666667","0.666666667","0.666666667","0.193333333","0.193333333","0.2","0.2","40","49.15254237","100","6.111111111","6.444444444","6.666666667","13.11111111","0.116","6.111111111","6.444444444","6.666666667","13.11111111"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00144","","","","3","3","4","2","8","8","3","3","6","1","2.5","0.02","1","2","3","3","2","3","1","2.52","3.52","0.416666667","0.02","7","2.333333333","2.333333333","2","2","0.84","0.84","0.333333333","0.333333333","85.71428571","71.59090909","100","27.77777778","28","11.11111111","39.11111111","0.36","27.77777778","28","11.11111111","39.11111111"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00145","","","","3","3","3","1","7","4","2","3","0","2","0","0.03","3.5","2","4","1","7","8","1","0.03","3.53","","0.015","2","0.666666667","0.666666667","0","0","0.01","0.01","1.166666667","1.166666667","0","0.849858357","100","0","0.333333333","38.88888889","39.22222222","0.015","0","0.333333333","38.88888889","39.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00146","","","","3","3","3","3","6","3","4","3","7","0","2.2","0","2.1","6","5","1","2","3","1","2.2","4.3","0.314285714","","7","2.333333333","2.333333333","2.333333333","2.333333333","0.733333333","0.733333333","0.7","0.7","100","51.1627907","100","24.44444444","24.44444444","23.33333333","47.77777778","0.314285714","24.44444444","24.44444444","23.33333333","47.77777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00147","","","","3","3","2","1","6","3","3","3","4","0","2.3","0","3","6","6","1","6","3","1","2.3","5.3","0.575","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.766666667","0.766666667","1","1","100","43.39622642","100","25.55555556","25.55555556","33.33333333","58.88888889","0.575","25.55555556","25.55555556","33.33333333","58.88888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00148","","","","3","3","3","2","5","4","3","3","6","0","2.5","0","1.1","4","7","2","3","4","1","2.5","3.6","0.416666667","","6","2","2","2","2","0.833333333","0.833333333","0.366666667","0.366666667","100","69.44444444","100","27.77777778","27.77777778","12.22222222","40","0.416666667","27.77777778","27.77777778","12.22222222","40"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00149","","","","3","3","3","1","5","4","2","2","3","0","1.1","0","0.55","5","4","1","2","4","1","1.1","1.65","0.366666667","","3","1.5","1","1.5","1","0.55","0.366666667","0.275","0.183333333","100","66.66666667","66.66666667","12.22222222","12.22222222","6.111111111","18.33333333","0.366666667","18.33333333","18.33333333","9.166666667","27.5"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00150","","","","3","3","2","2","6","3","3","3","7","0","2.8","0","1.1","6","4","3","2","4","1","2.8","3.9","0.4","","7","2.333333333","2.333333333","2.333333333","2.333333333","0.933333333","0.933333333","0.366666667","0.366666667","100","71.79487179","100","31.11111111","31.11111111","12.22222222","43.33333333","0.4","31.11111111","31.11111111","12.22222222","43.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00151","","","","3","3","2","2","5","3","3","3","11","0","2","0","1.7","6","4","5","6","4","1","2","3.7","0.181818182","","11","3.666666667","3.666666667","3.666666667","3.666666667","0.666666667","0.666666667","0.566666667","0.566666667","100","54.05405405","100","22.22222222","22.22222222","18.88888889","41.11111111","0.181818182","22.22222222","22.22222222","18.88888889","41.11111111"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00152","","","","3","3","3","1","7","4","2","3","3","0","1.2","0","2.6","5","3","2","2","4","1","1.2","3.8","0.4","","3","1","1","1","1","0.4","0.4","0.866666667","0.866666667","100","31.57894737","100","13.33333333","13.33333333","28.88888889","42.22222222","0.4","13.33333333","13.33333333","28.88888889","42.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00153","","","","3","3","4","1","5","5","2","3","5","0","5.1","0","5.6","8","6","1","2","1","1","5.1","10.7","1.02","","5","1.666666667","1.666666667","1.666666667","1.666666667","1.7","1.7","1.866666667","1.866666667","100","47.6635514","100","56.66666667","56.66666667","62.22222222","118.8888889","1.02","56.66666667","56.66666667","62.22222222","118.8888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00154","","","","3","3","2","1","6","3","2","3","2","0","1.7","0","3.2","2","7","2","3","3","1","1.7","4.9","0.85","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.566666667","0.566666667","1.066666667","1.066666667","100","34.69387755","100","18.88888889","18.88888889","35.55555556","54.44444444","0.85","18.88888889","18.88888889","35.55555556","54.44444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00155","","","","3","3","2","1","6","3","2","3","7","0","2.7","0","2.6","6","7","1","3","3","1","2.7","5.3","0.385714286","","7","2.333333333","2.333333333","2.333333333","2.333333333","0.9","0.9","0.866666667","0.866666667","100","50.94339623","100","30","30","28.88888889","58.88888889","0.385714286","30","30","28.88888889","58.88888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00156","","","","3","3","3","1","5","4","2","2","2","3","0.85","0.04","1.9","6","6","1","2","4","1","0.89","2.79","0.425","0.013333333","5","2.5","1.666666667","1","0.666666667","0.445","0.296666667","0.95","0.633333333","40","31.89964158","66.66666667","9.444444444","9.888888889","21.11111111","31","0.178","14.16666667","14.83333333","31.66666667","46.5"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00157","","","","3","3","4","1","6","5","2","1","0","0","0","0","3.1","","","","","","","0","3.1","","","0","0","0","0","0","0","0","3.1","1.033333333","","0","33.33333333","0","0","34.44444444","34.44444444","","0","0","103.3333333","103.3333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00158","","","","3","3","3","2","8","6","3","3","7","2","3.1","0.02","8.2","4","7","2","7","2","1","3.12","11.32","0.442857143","0.01","9","3","3","2.333333333","2.333333333","1.04","1.04","2.733333333","2.733333333","77.77777778","27.56183746","100","34.44444444","34.66666667","91.11111111","125.7777778","0.346666667","34.44444444","34.66666667","91.11111111","125.7777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00159","","","","3","3","3","2","7","4","3","3","0","0","0","0","2.3","","","","","","","0","2.3","","","0","0","0","0","0","0","0","0.766666667","0.766666667","","0","100","0","0","25.55555556","25.55555556","","0","0","25.55555556","25.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00160","","","","3","3","2","1","7","3","2","3","0","0","0","0","5.8","","","","","","","0","5.8","","","0","0","0","0","0","0","0","1.933333333","1.933333333","","0","100","0","0","64.44444444","64.44444444","","0","0","64.44444444","64.44444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00161","","","","3","3","2","1","7","3","2","3","4","1","2","0.02","5.9","3","5","1","2","3","1","2.02","7.92","0.5","0.02","5","1.666666667","1.666666667","1.333333333","1.333333333","0.673333333","0.673333333","1.966666667","1.966666667","80","25.50505051","100","22.22222222","22.44444444","65.55555556","88","0.404","22.22222222","22.44444444","65.55555556","88"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00162","","","","3","3","2","2","5","3","3","3","2","1","1.1","0.03","1.8","2","2","2","1","3","1","1.13","2.93","0.55","0.03","3","1","1","0.666666667","0.666666667","0.376666667","0.376666667","0.6","0.6","66.66666667","38.5665529","100","12.22222222","12.55555556","20","32.55555556","0.376666667","12.22222222","12.55555556","20","32.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00163","","","","3","3","2","1","7","3","2","3","7","0","4.3","0","6","6","6","1","2","2","1","4.3","10.3","0.614285714","","7","2.333333333","2.333333333","2.333333333","2.333333333","1.433333333","1.433333333","2","2","100","41.74757282","100","47.77777778","47.77777778","66.66666667","114.4444444","0.614285714","47.77777778","47.77777778","66.66666667","114.4444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00164","","","","3","3","3","2","5","4","3","3","0","3","0","0.04","2","6","3","1","3","7","1","0.04","2.04","","0.013333333","3","1","1","0","0","0.013333333","0.013333333","0.666666667","0.666666667","0","1.960784314","100","0","0.444444444","22.22222222","22.66666667","0.013333333","0","0.444444444","22.22222222","22.66666667"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00165","","","","3","3","2","1","5","4","2","3","2","0","0.9","0","1.2","6","5","1","3","4","1","0.9","2.1","0.45","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.3","0.3","0.4","0.4","100","42.85714286","100","10","10","13.33333333","23.33333333","0.45","10","10","13.33333333","23.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00166","","","","3","3","3","1","8","4","2","3","1","0","0.95","0","7.5","2","5","1","2","2","1","0.95","8.45","0.95","","1","0.333333333","0.333333333","0.333333333","0.333333333","0.316666667","0.316666667","2.5","2.5","100","11.24260355","100","10.55555556","10.55555556","83.33333333","93.88888889","0.95","10.55555556","10.55555556","83.33333333","93.88888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00167","","","","3","3","3","2","8","4","3","3","8","2","2.2","0.04","2.6","6","6","2","3","3","1","2.24","4.84","0.275","0.02","10","3.333333333","3.333333333","2.666666667","2.666666667","0.746666667","0.746666667","0.866666667","0.866666667","80","46.28099174","100","24.44444444","24.88888889","28.88888889","53.77777778","0.224","24.44444444","24.88888889","28.88888889","53.77777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00168","","","","3","3","4","2","8","6","3","3","10","0","3.5","0","4.6","2","7","2","3","3","1","3.5","8.1","0.35","","10","3.333333333","3.333333333","3.333333333","3.333333333","1.166666667","1.166666667","1.533333333","1.533333333","100","43.20987654","100","38.88888889","38.88888889","51.11111111","90","0.35","38.88888889","38.88888889","51.11111111","90"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00169","","","","3","3","3","1","9","6","2","3","3","0","1.9","0","3.2","8","6","2","3","4","1","1.9","5.1","0.633333333","","3","1","1","1","1","0.633333333","0.633333333","1.066666667","1.066666667","100","37.25490196","100","21.11111111","21.11111111","35.55555556","56.66666667","0.633333333","21.11111111","21.11111111","35.55555556","56.66666667"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00170","","","","3","3","4","2","7","5","3","3","7","0","1.5","0","1.7","9","3","2","3","4","1","1.5","3.2","0.214285714","","7","2.333333333","2.333333333","2.333333333","2.333333333","0.5","0.5","0.566666667","0.566666667","100","46.875","100","16.66666667","16.66666667","18.88888889","35.55555556","0.214285714","16.66666667","16.66666667","18.88888889","35.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00171","","","","3","3","3","1","6","4","2","3","4","0","0.8","0","2.8","6","4","2","1","4","1","0.8","3.6","0.2","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.266666667","0.266666667","0.933333333","0.933333333","100","22.22222222","100","8.888888889","8.888888889","31.11111111","40","0.2","8.888888889","8.888888889","31.11111111","40"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00172","","","","3","3","2","2","6","3","3","3","0","0","0","0","0.85","","","","","","","0","0.85","","","0","0","0","0","0","0","0","0.283333333","0.283333333","","0","100","0","0","9.444444444","9.444444444","","0","0","9.444444444","9.444444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00173","","","","3","3","4","2","6","5","3","3","3","0","2.1","0","4","6","3","2","1","2","1","2.1","6.1","0.7","","3","1","1","1","1","0.7","0.7","1.333333333","1.333333333","100","34.42622951","100","23.33333333","23.33333333","44.44444444","67.77777778","0.7","23.33333333","23.33333333","44.44444444","67.77777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00174","","","","3","3","4","2","6","6","3","3","11","0","2.8","0","3.1","2","7","3","3","4","1","2.8","5.9","0.254545455","","11","3.666666667","3.666666667","3.666666667","3.666666667","0.933333333","0.933333333","1.033333333","1.033333333","100","47.45762712","100","31.11111111","31.11111111","34.44444444","65.55555556","0.254545455","31.11111111","31.11111111","34.44444444","65.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00175","","","","3","3","3","1","5","4","2","3","3","0","1.8","0","5.2","6","3","1","3","2","1","1.8","7","0.6","","3","1","1","1","1","0.6","0.6","1.733333333","1.733333333","100","25.71428571","100","20","20","57.77777778","77.77777778","0.6","20","20","57.77777778","77.77777778"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00176","","","","3","3","4","3","6","6","4","3","2","0","1.1","0","2.7","2","3","1","3","4","1","1.1","3.8","0.55","","2","0.666666667","0.666666667","0.666666667","0.666666667","0.366666667","0.366666667","0.9","0.9","100","28.94736842","100","12.22222222","12.22222222","30","42.22222222","0.55","12.22222222","12.22222222","30","42.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00177","","","","3","2","4","2","9","5","3","2","0","0","0","0","11","","","","","","","0","11","","","0","0","0","0","0","0","0","5.5","3.666666667","","0","66.66666667","0","0","122.2222222","122.2222222","","0","0","183.3333333","183.3333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00178","","","","3","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00179","","","","3","3","2","1","8","3","2","3","3","0","2.2","0","16.1","8","6","1","1","3","1","2.2","18.3","0.733333333","","3","1","1","1","1","0.733333333","0.733333333","5.366666667","5.366666667","100","12.02185792","100","24.44444444","24.44444444","178.8888889","203.3333333","0.733333333","24.44444444","24.44444444","178.8888889","203.3333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00180","","","","3","3","2","2","8","3","3","3","3","0","1.1","0","8.9","2","4","1","2","4","1","1.1","10","0.366666667","","3","1","1","1","1","0.366666667","0.366666667","2.966666667","2.966666667","100","11","100","12.22222222","12.22222222","98.88888889","111.1111111","0.366666667","12.22222222","12.22222222","98.88888889","111.1111111"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00181","","","","3","3","4","1","7","6","2","3","3","0","1.7","0","2.8","6","3","2","2","3","1","1.7","4.5","0.566666667","","3","1","1","1","1","0.566666667","0.566666667","0.933333333","0.933333333","100","37.77777778","100","18.88888889","18.88888889","31.11111111","50","0.566666667","18.88888889","18.88888889","31.11111111","50"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00182","","","","3","3","3","1","7","4","2","3","5","0","2.5","0","1","3","5","1","2","3","1","2.5","3.5","0.5","","5","1.666666667","1.666666667","1.666666667","1.666666667","0.833333333","0.833333333","0.333333333","0.333333333","100","71.42857143","100","27.77777778","27.77777778","11.11111111","38.88888889","0.5","27.77777778","27.77777778","11.11111111","38.88888889"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00183","","","","3","3","2","1","6","3","2","2","2","0","1.3","0","3.1","6","4","1","2","3","1","1.3","4.4","0.65","","2","1","0.666666667","1","0.666666667","0.65","0.433333333","1.55","1.033333333","100","29.54545455","66.66666667","14.44444444","14.44444444","34.44444444","48.88888889","0.65","21.66666667","21.66666667","51.66666667","73.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00184","","","","3","3","4","2","7","6","3","3","7","0","4.9","0","1.8","4","7","2","3","3","1","4.9","6.7","0.7","","7","2.333333333","2.333333333","2.333333333","2.333333333","1.633333333","1.633333333","0.6","0.6","100","73.13432836","100","54.44444444","54.44444444","20","74.44444444","0.7","54.44444444","54.44444444","20","74.44444444"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00185","","","","3","2","3","2","6","3","3","2","4","0","2.1","0","1.9","7","3","1","3","3","1","2.1","4","0.525","","4","2","1.333333333","2","1.333333333","1.05","0.7","0.95","0.633333333","100","52.5","66.66666667","23.33333333","23.33333333","21.11111111","44.44444444","0.525","35","35","31.66666667","66.66666667"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00186","","","","3","3","3","2","5","3","3","3","4","0","1.5","0","0.8","2","4","3","2","4","1","1.5","2.3","0.375","","4","1.333333333","1.333333333","1.333333333","1.333333333","0.5","0.5","0.266666667","0.266666667","100","65.2173913","100","16.66666667","16.66666667","8.888888889","25.55555556","0.375","16.66666667","16.66666667","8.888888889","25.55555556"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00187","","","","3","3","2","1","5","2","2","2","0","2","0","0.03","0.65","6","5","1","3","8","3","0.03","0.68","","0.015","2","1","0.666666667","0","0","0.015","0.01","0.325","0.216666667","0","4.411764706","66.66666667","0","0.333333333","7.222222222","7.555555556","0.015","0","0.5","10.83333333","11.33333333"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00188","","","","3","3","4","2","6","5","3","3","0","1","0","0.01","1","9","2","1","3","7","1","0.01","1.01","","0.01","1","0.333333333","0.333333333","0","0","0.003333333","0.003333333","0.333333333","0.333333333","0","0.99009901","100","0","0.111111111","11.11111111","11.22222222","0.01","0","0.111111111","11.11111111","11.22222222"
"","","UGP2018NAM-OT06","","","","","","","","","UGP2018NAM-OT06-00189","","","","3","3","2","1","7","2","2","3","3","0","2.1","0","1.5","6","6","1","1","3","1","2.1","3.6","0.7","","3","1","1","1","1","0.7","0.7","0.5","0.5","100","58.33333333","100","23.33333333","23.33333333","16.66666667","40","0.7","23.33333333","23.33333333","16.66666667","40"
