"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00020","","","","10","3","2","2","4","2","1","3","0","0","0","0","0.1","","","","","","","0","0.1","0","","","","0","0","0","0","0","0","0.033333333","0.01","","0","30","0","0","0.333333333","0.333333333","0","0","1.111111111","1.111111111"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00021","","","","10","6","1","2","5","1","1","6","0","0","0","0","0.2","","","","","","","0","0.2","0","","","","0","0","0","0","0","0","0.033333333","0.02","","0","60","0","0","0.666666667","0.666666667","0","0","1.111111111","1.111111111"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00022","","","","10","9","1","2","9","1","2","9","28","11","2.5","0.4","6","3","2","3","3","2","0","2.9","8.9","39","0.089285714","0.036363636","0.074358974","4.333333333","3.9","3.111111111","2.8","0.322222222","0.29","0.666666667","0.6","71.79487179","32.58426966","90","8.333333333","9.666666667","20","29.66666667","9.259259259","10.74074074","22.22222222","32.96296296"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00023","","","","10","6","2","2","7","1","1","6","2","0","0.24","0","1.5","5","2","1","4","4","0","0.24","1.74","2","0.12","","0.12","0.333333333","0.2","0.333333333","0.2","0.04","0.024","0.25","0.15","100","13.79310345","60","0.8","0.8","5","5.8","1.333333333","1.333333333","8.333333333","9.666666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00024","","","","10","9","1","2","8","1","2","9","0","0","0","0","3","","","","","","","0","3","0","","","","0","0","0","0","0","0","0.333333333","0.3","","0","90","0","0","10","10","0","0","11.11111111","11.11111111"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00025","","","","10","8","2","2","9","2","1","8","13","0","3.2","0","5","8","4","1","6","2","4.61","3.2","8.2","13","0.246153846","","0.246153846","1.625","1.3","1.625","1.3","0.4","0.32","0.625","0.5","100","39.02439024","80","10.66666667","10.66666667","16.66666667","27.33333333","13.33333333","13.33333333","20.83333333","34.16666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00026","","","","10","3","2","2","7","1","2","3","0","2","0","0.06","2.5","9","1","1","3","8","0","0.06","2.56","2","","0.03","0.03","0.666666667","0.2","0","0","0.02","0.006","0.833333333","0.25","0","2.34375","30","0","0.2","8.333333333","8.533333333","0","0.666666667","27.77777778","28.44444444"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00027","","","","10","9","2","2","8","2","1","9","1","0","0.06","0","2.6","6","1","1","3","6","0.12","0.06","2.66","1","0.06","","0.06","0.111111111","0.1","0.111111111","0.1","0.006666667","0.006","0.288888889","0.26","100","2.255639098","90","0.2","0.2","8.666666667","8.866666667","0.222222222","0.222222222","9.62962963","9.851851852"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00028","","","","10","8","2","2","8","2","2","8","0","4","0","0.08","2","6","8","1","3","7","0","0.08","2.08","4","","0.02","0.02","0.5","0.4","0","0","0.01","0.008","0.25","0.2","0","3.846153846","80","0","0.266666667","6.666666667","6.933333333","0","0.333333333","8.333333333","8.666666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00029","","","","10","7","1","1","7","1","1","7","0","0","0","0","2","","","","","","","0","2","0","","","","0","0","0","0","0","0","0.285714286","0.2","","0","70","0","0","6.666666667","6.666666667","0","0","9.523809524","9.523809524"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00030","","","","10","7","2","2","7","1","1","7","0","0","0","0","1","","","","","","","0","1","0","","","","0","0","0","0","0","0","0.142857143","0.1","","0","70","0","0","3.333333333","3.333333333","0","0","4.761904762","4.761904762"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00031","","","","10","5","2","2","5","1","1","5","0","0","0","0","0.1","","","","","","","0","0.1","0","","","","0","0","0","0","0","0","0.02","0.01","","0","50","0","0","0.333333333","0.333333333","0","0","0.666666667","0.666666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00032","","","","10","10","2","2","7","1","2","10","2","3","0.3","0.08","1.5","3","3","1","2","3","0.02","0.38","1.88","5","0.15","0.026666667","0.076","0.5","0.5","0.2","0.2","0.038","0.038","0.15","0.15","40","20.21276596","100","1","1.266666667","5","6.266666667","1","1.266666667","5","6.266666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00033","","","","10","8","3","1","8","1","1","8","10","4","3","0.2","2.8","8","4","3","6","2","0","3.2","6","14","0.3","0.05","0.228571429","1.75","1.4","1.25","1","0.4","0.32","0.35","0.28","71.42857143","53.33333333","80","10","10.66666667","9.333333333","20","12.5","13.33333333","11.66666667","25"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00034","","","","10","7","2","1","8","1","1","7","6","2","0.5","0.08","3","3","2","1","4","6","7.23","0.58","3.58","8","0.083333333","0.04","0.0725","1.142857143","0.8","0.857142857","0.6","0.082857143","0.058","0.428571429","0.3","75","16.20111732","70","1.666666667","1.933333333","10","11.93333333","2.380952381","2.761904762","14.28571429","17.04761905"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00035","","","","10","6","2","3","7","2","2","6","1","0","0.38","0","0.44","5","3","1","3","3","0.02","0.38","0.82","1","0.38","","0.38","0.166666667","0.1","0.166666667","0.1","0.063333333","0.038","0.073333333","0.044","100","46.34146341","60","1.266666667","1.266666667","1.466666667","2.733333333","2.111111111","2.111111111","2.444444444","4.555555556"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00036","","","","10","10","1","2","8","1","2","10","5","13","0.5","0.2","3.1","8","4","5","3","6","0","0.7","3.8","18","0.1","0.015384615","0.038888889","1.8","1.8","0.5","0.5","0.07","0.07","0.31","0.31","27.77777778","18.42105263","100","1.666666667","2.333333333","10.33333333","12.66666667","1.666666667","2.333333333","10.33333333","12.66666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00037","","","","10","7","1","2","8","1","1","7","13","11","1.8","0.4","3.1","2","5","1","3","7","0.02","2.2","5.3","24","0.138461538","0.036363636","0.091666667","3.428571429","2.4","1.857142857","1.3","0.314285714","0.22","0.442857143","0.31","54.16666667","41.50943396","70","6","7.333333333","10.33333333","17.66666667","8.571428571","10.47619048","14.76190476","25.23809524"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00038","","","","10","8","2","2","8","1","1","8","7","2","0.6","0.04","5.5","2","2","1","3","6","0","0.64","6.14","9","0.085714286","0.02","0.071111111","1.125","0.9","0.875","0.7","0.08","0.064","0.6875","0.55","77.77777778","10.42345277","80","2","2.133333333","18.33333333","20.46666667","2.5","2.666666667","22.91666667","25.58333333"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00039","","","","10","6","1","2","7","1","1","6","2","0","0.6","0","2.7","3","2","1","6","2","0.12","0.6","3.3","2","0.3","","0.3","0.333333333","0.2","0.333333333","0.2","0.1","0.06","0.45","0.27","100","18.18181818","60","2","2","9","11","3.333333333","3.333333333","15","18.33333333"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00040","","","","10","6","3","3","7","1","2","6","0","0","0","0","0.64","","","","","","","0","0.64","0","","","","0","0","0","0","0","0","0.106666667","0.064","","0","60","0","0","2.133333333","2.133333333","0","0","3.555555556","3.555555556"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00041","","","","10","6","2","2","8","1","1","6","7","7","2","0.3","3.6","3","2","1","6","2","0.12","2.3","5.9","14","0.285714286","0.042857143","0.164285714","2.333333333","1.4","1.166666667","0.7","0.383333333","0.23","0.6","0.36","50","38.98305085","60","6.666666667","7.666666667","12","19.66666667","11.11111111","12.77777778","20","32.77777778"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00042","","","","10","8","2","1","9","2","1","8","8","0","0.9","0","1.3","4","4","2","6","3","1.65","0.9","2.2","8","0.1125","","0.1125","1","0.8","1","0.8","0.1125","0.09","0.1625","0.13","100","40.90909091","80","3","3","4.333333333","7.333333333","3.75","3.75","5.416666667","9.166666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00043","","","","10","9","2","2","8","2","2","9","0","2","0","","4","2","1","1","7","7","0.12","","","2","","","","0.222222222","0.2","0","0","","","0.444444444","0.4","0","","90","0","","13.33333333","","0","","14.81481481",""
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00044","","","","10","9","1","2","7","1","2","9","0","1","0","0.02","1.3","3","1","3","3","8","0.12","0.02","1.32","1","","0.02","0.02","0.111111111","0.1","0","0","0.002222222","0.002","0.144444444","0.13","0","1.515151515","90","0","0.066666667","4.333333333","4.4","0","0.074074074","4.814814815","4.888888889"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00045","","","","10","7","1","2","8","2","2","7","0","0","0","0","4.2","","","","","","","0","4.2","0","","","","0","0","0","0","0","0","0.6","0.42","","0","70","0","0","14","14","0","0","20","20"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00046","","","","10","6","2","2","9","1","1","6","16","2","4","0.2","3.2","3","3","1","6","2","0.12","4.2","7.4","18","0.25","0.1","0.233333333","3","1.8","2.666666667","1.6","0.7","0.42","0.533333333","0.32","88.88888889","56.75675676","60","13.33333333","14","10.66666667","24.66666667","22.22222222","23.33333333","17.77777778","41.11111111"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00047","","","","10","5","1","2","8","2","2","5","0","0","0","0","3.5","","","","","","","0","3.5","0","","","","0","0","0","0","0","0","0.7","0.35","","0","50","0","0","11.66666667","11.66666667","0","0","23.33333333","23.33333333"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00048","","","","10","7","1","2","8","1","2","7","1","1","0.3","0.02","2.3","5","3","1","3","3","0","0.32","2.62","2","0.3","0.02","0.16","0.285714286","0.2","0.142857143","0.1","0.045714286","0.032","0.328571429","0.23","50","12.21374046","70","1","1.066666667","7.666666667","8.733333333","1.428571429","1.523809524","10.95238095","12.47619048"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00049","","","","10","8","1","1","7","2","2","8","3","0","0.3","0","1.5","4","1","1","3","6","1.38","0.3","1.8","3","0.1","","0.1","0.375","0.3","0.375","0.3","0.0375","0.03","0.1875","0.15","100","16.66666667","80","1","1","5","6","1.25","1.25","6.25","7.5"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00050","","","","10","4","1","2","8","1","1","4","15","4","4","0.12","2.2","6","2","1","4","2","3.03","4.12","6.32","19","0.266666667","0.03","0.216842105","4.75","1.9","3.75","1.5","1.03","0.412","0.55","0.22","78.94736842","65.18987342","40","13.33333333","13.73333333","7.333333333","21.06666667","33.33333333","34.33333333","18.33333333","52.66666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00051","","","","10","5","2","2","8","1","1","5","11","7","2","","3.6","3","2","3","4","3","0","","","18","0.181818182","","","3.6","1.8","2.2","1.1","","","0.72","0.36","61.11111111","","50","6.666666667","","12","","13.33333333","","24",""
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00052","","","","10","5","1","1","9","1","1","5","7","7","2","0.1","4","9","2","1","4","3","0.12","2.1","6.1","14","0.285714286","0.014285714","0.15","2.8","1.4","1.4","0.7","0.42","0.21","0.8","0.4","50","34.42622951","50","6.666666667","7","13.33333333","20.33333333","13.33333333","14","26.66666667","40.66666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00053","","","","10","6","2","3","7","1","1","6","5","2","1","0.1","2","3","6","1","4","3","7.76","1.1","3.1","7","0.2","0.05","0.157142857","1.166666667","0.7","0.833333333","0.5","0.183333333","0.11","0.333333333","0.2","71.42857143","35.48387097","60","3.333333333","3.666666667","6.666666667","10.33333333","5.555555556","6.111111111","11.11111111","17.22222222"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00054","","","","10","4","2","3","7","1","1","4","7","0","2.3","0","1.1","3","7","1","4","2","0.12","2.3","3.4","7","0.328571429","","0.328571429","1.75","0.7","1.75","0.7","0.575","0.23","0.275","0.11","100","67.64705882","40","7.666666667","7.666666667","3.666666667","11.33333333","19.16666667","19.16666667","9.166666667","28.33333333"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00055","","","","10","5","2","2","7","1","1","5","4","0","0.44","0","2.5","5","1","1","4","5","0.12","0.44","2.94","4","0.11","","0.11","0.8","0.4","0.8","0.4","0.088","0.044","0.5","0.25","100","14.96598639","50","1.466666667","1.466666667","8.333333333","9.8","2.933333333","2.933333333","16.66666667","19.6"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00056","","","","10","7","1","2","8","1","2","7","0","10","0","0.3","2.6","4","2","1","3","8","0","0.3","2.9","10","","0.03","0.03","1.428571429","1","0","0","0.042857143","0.03","0.371428571","0.26","0","10.34482759","70","0","1","8.666666667","9.666666667","0","1.428571429","12.38095238","13.80952381"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00057","","","","10","4","1","2","8","1","2","4","0","1","0","0.06","6.2","2","1","1","3","8","0","0.06","6.26","1","","0.06","0.06","0.25","0.1","0","0","0.015","0.006","1.55","0.62","0","0.958466454","40","0","0.2","20.66666667","20.86666667","0","0.5","51.66666667","52.16666667"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00058","","","","10","6","2","2","8","1","1","6","0","2","0","0.06","3.5","8","1","6","3","6","0","0.06","3.56","2","","0.03","0.03","0.333333333","0.2","0","0","0.01","0.006","0.583333333","0.35","0","1.685393258","60","0","0.2","11.66666667","11.86666667","0","0.333333333","19.44444444","19.77777778"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00059","","","","10","5","2","2","5","1","1","5","0","0","0","0","0.2","","","","","","","0","0.2","0","","","","0","0","0","0","0","0","0.04","0.02","","0","50","0","0","0.666666667","0.666666667","0","0","1.333333333","1.333333333"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00060","","","","10","5","1","1","5","1","1","5","0","0","0","0","0.2","","","","","","","0","0.2","0","","","","0","0","0","0","0","0","0.04","0.02","","0","50","0","0","0.666666667","0.666666667","0","0","1.333333333","1.333333333"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00061","","","","10","5","2","2","7","1","1","5","10","0","3","0","2","9","5","3","4","1","0.12","3","5","10","0.3","","0.3","2","1","2","1","0.6","0.3","0.4","0.2","100","60","50","10","10","6.666666667","16.66666667","20","20","13.33333333","33.33333333"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00062","","","","10","5","3","2","8","2","1","5","3","0","0.24","0","3","2","1","1","4","7","0.12","0.24","3.24","3","0.08","","0.08","0.6","0.3","0.6","0.3","0.048","0.024","0.6","0.3","100","7.407407407","50","0.8","0.8","10","10.8","1.6","1.6","20","21.6"
"","","UGP2017SER-AT03","","","","","","","","","UGP2017SER-AT03-00063","","","","10","6","1","2","8","2","2","6","7","6","1.2","0.2","2.6","2","3","1","4","3","0.02","1.4","4","13","0.171428571","0.033333333","0.107692308","2.166666667","1.3","1.166666667","0.7","0.233333333","0.14","0.433333333","0.26","53.84615385","35","60","4","4.666666667","8.666666667","13.33333333","6.666666667","7.777777778","14.44444444","22.22222222"
