"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00143","","","","30","30","4","5","6","2","3","27","15","3","2","0.04","3.3","9","2","1","5","5","0.12","2.04","5.34","18","0.133333333","0.013333333","0.113333333","0.666666667","0.6","0.555555556","0.5","0.075555556","0.068","0.122222222","0.11","83.33333333","38.20224719","90","2.222222222","2.266666667","3.666666667","5.933333333","2.469135802","2.518518519","4.074074074","6.592592593"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00144","","","","30","17","4","4","6","2","3","6","2","1","0.12","0.04","0.7","8","1","1","3","7","0.12","0.16","0.86","3","0.06","0.04","0.053333333","0.5","0.1","0.333333333","0.066666667","0.026666667","0.005333333","0.116666667","0.023333333","66.66666667","18.60465116","20","0.133333333","0.177777778","0.777777778","0.955555556","0.666666667","0.888888889","3.888888889","4.777777778"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00145","","","","30","30","2","2","9","1","2","28","46","58","4","1.5","0.14","8","1","3","6","5","0.12","5.5","5.64","104","0.086956522","0.025862069","0.052884615","3.714285714","3.466666667","1.642857143","1.533333333","0.196428571","0.183333333","0.005","0.004666667","44.23076923","97.5177305","93.33333333","4.444444444","6.111111111","0.155555556","6.266666667","4.761904762","6.547619048","0.166666667","6.714285714"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00146","","","","30","27","5","5","6","2","3","23","15","12","1.1","0.2","3","5","1","1","3","7","0.12","1.3","4.3","27","0.073333333","0.016666667","0.048148148","1.173913043","0.9","0.652173913","0.5","0.056521739","0.043333333","0.130434783","0.1","55.55555556","30.23255814","76.66666667","1.222222222","1.444444444","3.333333333","4.777777778","1.594202899","1.884057971","4.347826087","6.231884058"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00147","","","","30","26","3","4","8","2","3","18","15","0","2.5","0","3.4","2","1","1","5","3","0","2.5","5.9","15","0.166666667","","0.166666667","0.833333333","0.5","0.833333333","0.5","0.138888889","0.083333333","0.188888889","0.113333333","100","42.37288136","60","2.777777778","2.777777778","3.777777778","6.555555556","4.62962963","4.62962963","6.296296296","10.92592593"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00148","","","","30","30","4","4","7","2","3","30","38","1","5.9","0.02","13.2","9","1","1","9","1","0.12","5.92","19.12","39","0.155263158","0.02","0.151794872","1.3","1.3","1.266666667","1.266666667","0.197333333","0.197333333","0.44","0.44","97.43589744","30.9623431","100","6.555555556","6.577777778","14.66666667","21.24444444","6.555555556","6.577777778","14.66666667","21.24444444"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00149","","","","30","18","2","3","5","2","3","11","9","6","0.6","0.04","0.5","6","2","1","2","7","0.12","0.64","1.14","15","0.066666667","0.006666667","0.042666667","1.363636364","0.5","0.818181818","0.3","0.058181818","0.021333333","0.045454545","0.016666667","60","56.14035088","36.66666667","0.666666667","0.711111111","0.555555556","1.266666667","1.818181818","1.939393939","1.515151515","3.454545455"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00150","","","","30","30","2","2","7","1","3","25","14","10","2.2","0.2","0.2","2","1","1","6","5","0.12","2.4","2.6","24","0.157142857","0.02","0.1","0.96","0.8","0.56","0.466666667","0.096","0.08","0.008","0.006666667","58.33333333","92.30769231","83.33333333","2.444444444","2.666666667","0.222222222","2.888888889","2.933333333","3.2","0.266666667","3.466666667"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00151","","","","30","27","2","3","8","2","2","22","10","11","0.56","0.24","5","2","3","2","2","7","0","0.8","5.8","21","0.056","0.021818182","0.038095238","0.954545455","0.7","0.454545455","0.333333333","0.036363636","0.026666667","0.227272727","0.166666667","47.61904762","13.79310345","73.33333333","0.622222222","0.888888889","5.555555556","6.444444444","0.848484848","1.212121212","7.575757576","8.787878788"
"","","UGP2014NAM-PT04","","","","","","","","","UGP2014NAM-PT04-00152","","","","30","25","2","3","6","2","6","11","39","5","5.4","0.08","2.8","9","2","3","8","3","0","5.48","8.28","44","0.138461538","0.016","0.124545455","4","1.466666667","3.545454545","1.3","0.498181818","0.182666667","0.254545455","0.093333333","88.63636364","66.18357488","36.66666667","6","6.088888889","3.111111111","9.2","16.36363636","16.60606061","8.484848485","25.09090909"
