"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00011","","","","20","15","4","3","9","2","2","8","7","7","1.7","0.4","39","8","2","1","3","4","0","2.1","41.1","0.242857143","0.057142857","14","1.75","0.7","0.875","0.35","0.2625","0.105","4.875","1.95","50","5.109489051","40","0.15","2.833333333","3.5","65","68.5","7.083333333","8.75","162.5","171.25"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00012","","","","20","14","1","2","9","1","2","10","75","32","9","1.5","42","3","2","1","6","3","0","10.5","52.5","0.12","0.046875","107","10.7","5.35","7.5","3.75","1.05","0.525","4.2","2.1","70.09345794","20","50","0.098130841","15","17.5","70","87.5","30","35","140","175"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00013","","","","20","15","3","2","9","2","2","12","10","0","7","0","40","8","2","1","8","1","0.02","7","47","0.7","","10","0.833333333","0.5","0.833333333","0.5","0.583333333","0.35","3.333333333","2","100","14.89361702","60","0.7","11.66666667","11.66666667","66.66666667","78.33333333","19.44444444","19.44444444","111.1111111","130.5555556"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00014","","","","20","1","2","","","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00015","","","","20","16","2","2","9","2","2","13","36","9","8","0.6","30","4","2","1","3","3","14.37","8.6","38.6","0.222222222","0.066666667","45","3.461538462","2.25","2.769230769","1.8","0.661538462","0.43","2.307692308","1.5","80","22.27979275","65","0.191111111","13.33333333","14.33333333","50","64.33333333","20.51282051","22.05128205","76.92307692","98.97435897"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00016","","","","20","8","3","2","8","2","2","7","0","5","0","0.15","27","3","2","1","3","7","0.02","0.15","27.15","","0.03","5","0.714285714","0.25","0","0","0.021428571","0.0075","3.857142857","1.35","0","0.552486188","35","0.03","0","0.25","45","45.25","0","0.714285714","128.5714286","129.2857143"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00017","","","","20","2","1","2","8","2","2","2","18","9","6","0.3","1","","","","","","","6.3","7.3","0.333333333","0.033333333","27","13.5","1.35","9","0.9","3.15","0.315","0.5","0.05","66.66666667","86.30136986","10","0.233333333","10","10.5","1.666666667","12.16666667","100","105","16.66666667","121.6666667"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00018","","","","20","11","2","3","9","2","2","11","0","5","0","0.3","37","4","2","1","3","6","0","0.3","37.3","","0.06","5","0.454545455","0.25","0","0","0.027272727","0.015","3.363636364","1.85","0","0.804289544","55","0.06","0","0.5","61.66666667","62.16666667","0","0.909090909","112.1212121","113.030303"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00019","","","","20","12","3","2","8","2","2","9","51","","20","0.25","9","5","2","1","6","1","0.02","20.25","29.25","0.392156863","","","","","5.666666667","2.55","2.25","1.0125","1","0.45","","69.23076923","45","","33.33333333","33.75","15","48.75","74.07407407","75","33.33333333","108.3333333"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00020","","","","20","11","2","2","9","2","2","10","9","0","12","0","73","8","2","1","6","1","0","12","85","1.333333333","","9","0.9","0.45","0.9","0.45","1.2","0.6","7.3","3.65","100","14.11764706","50","1.333333333","20","20","121.6666667","141.6666667","40","40","243.3333333","283.3333333"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00021","","","","20","11","2","2","9","2","2","9","18","8","8","0.5","33","4","2","1","4","3","0.12","8.5","41.5","0.444444444","0.0625","26","2.888888889","1.3","2","0.9","0.944444444","0.425","3.666666667","1.65","69.23076923","20.48192771","45","0.326923077","13.33333333","14.16666667","55","69.16666667","29.62962963","31.48148148","122.2222222","153.7037037"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00022","","","","20","3","1","2","9","2","2","","32","23","7","1.4","30","9","2","1","6","3","0","8.4","38.4","0.21875","0.060869565","55","","2.75","","1.6","","0.42","","1.5","58.18181818","21.875","","0.152727273","11.66666667","14","50","64","","","",""
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00023","","","","20","2","2","2","8","2","2","2","0","0","0","0","4","","","","","","","0","4","","","0","0","0","0","0","0","0","2","0.2","","0","10","","0","0","6.666666667","6.666666667","0","0","66.66666667","66.66666667"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00024","","","","20","13","3","3","8","2","2","11","6","10","1.3","0.45","24","3","2","1","3","3","0","1.75","25.75","0.216666667","0.045","16","1.454545455","0.8","0.545454545","0.3","0.159090909","0.0875","2.181818182","1.2","37.5","6.796116505","55","0.109375","2.166666667","2.916666667","40","42.91666667","3.939393939","5.303030303","72.72727273","78.03030303"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00025","","","","20","14","3","3","8","3","2","9","47","17","20","0.9","13","5","2","1","3","2","11.03","20.9","33.9","0.425531915","0.052941176","64","7.111111111","3.2","5.222222222","2.35","2.322222222","1.045","1.444444444","0.65","73.4375","61.6519174","45","0.3265625","33.33333333","34.83333333","21.66666667","56.5","74.07407407","77.40740741","48.14814815","125.5555556"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00026","","","","20","15","4","3","9","2","2","15","28","16","12","1.1","35","9","2","1","4","3","3.96","13.1","48.1","0.428571429","0.06875","44","2.933333333","2.2","1.866666667","1.4","0.873333333","0.655","2.333333333","1.75","63.63636364","27.23492723","75","0.297727273","20","21.83333333","58.33333333","80.16666667","26.66666667","29.11111111","77.77777778","106.8888889"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00027","","","","20","16","2","2","8","2","2","14","18","12","6","0.6","12","4","2","1","4","2","0","6.6","18.6","0.333333333","0.05","30","2.142857143","1.5","1.285714286","0.9","0.471428571","0.33","0.857142857","0.6","60","35.48387097","70","0.22","10","11","20","31","14.28571429","15.71428571","28.57142857","44.28571429"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00028","","","","20","14","4","3","8","2","2","11","6","22","1.2","1.15","28","9","2","1","3","4","0","2.35","30.35","0.2","0.052272727","28","2.545454545","1.4","0.545454545","0.3","0.213636364","0.1175","2.545454545","1.4","21.42857143","7.742998353","55","0.083928571","2","3.916666667","46.66666667","50.58333333","3.636363636","7.121212121","84.84848485","91.96969697"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00029","","","","20","13","2","2","9","2","2","7","12","0","5","0","31","3","2","1","4","3","0.12","5","36","0.416666667","","12","1.714285714","0.6","1.714285714","0.6","0.714285714","0.25","4.428571429","1.55","100","13.88888889","35","0.416666667","8.333333333","8.333333333","51.66666667","60","23.80952381","23.80952381","147.6190476","171.4285714"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00030","","","","20","13","2","2","9","2","2","9","12","6","4","0.1","37","8","2","1","4","4","0.02","4.1","41.1","0.333333333","0.016666667","18","2","0.9","1.333333333","0.6","0.455555556","0.205","4.111111111","1.85","66.66666667","9.9756691","45","0.227777778","6.666666667","6.833333333","61.66666667","68.5","14.81481481","15.18518519","137.037037","152.2222222"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00031","","","","20","10","2","2","9","2","2","7","46","23","9","0.9","33","9","2","1","3","3","0","9.9","42.9","0.195652174","0.039130435","69","9.857142857","3.45","6.571428571","2.3","1.414285714","0.495","4.714285714","1.65","66.66666667","23.07692308","35","0.143478261","15","16.5","55","71.5","42.85714286","47.14285714","157.1428571","204.2857143"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00032","","","","20","13","2","2","9","2","2","12","33","7","10","0.45","38","4","2","1","8","2","0","10.45","48.45","0.303030303","0.064285714","40","3.333333333","2","2.75","1.65","0.870833333","0.5225","3.166666667","1.9","82.5","21.56862745","60","0.26125","16.66666667","17.41666667","63.33333333","80.75","27.77777778","29.02777778","105.5555556","134.5833333"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00033","","","","20","16","2","2","9","2","2","16","35","4","15","0.4","34","8","2","1","6","2","3.03","15.4","49.4","0.428571429","0.1","39","2.4375","1.95","2.1875","1.75","0.9625","0.77","2.125","1.7","89.74358974","31.17408907","80","0.394871795","25","25.66666667","56.66666667","82.33333333","31.25","32.08333333","70.83333333","102.9166667"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00034","","","","20","8","3","3","7","2","2","6","3","0","1.1","0","25","3","2","1","3","2","0.12","1.1","26.1","0.366666667","","3","0.5","0.15","0.5","0.15","0.183333333","0.055","4.166666667","1.25","100","4.214559387","30","0.366666667","1.833333333","1.833333333","41.66666667","43.5","6.111111111","6.111111111","138.8888889","145"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00035","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00036","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00037","","","","20","11","3","3","8","2","2","8","26","9","6","0.45","24","9","2","1","4","3","0.12","6.45","30.45","0.230769231","0.05","35","4.375","1.75","3.25","1.3","0.80625","0.3225","3","1.2","74.28571429","21.18226601","40","0.184285714","10","10.75","40","50.75","25","26.875","100","126.875"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00038","","","","20","15","3","3","9","3","2","12","8","4","0.45","0.2","45","8","2","1","3","3","0","0.65","45.65","0.05625","0.05","12","1","0.6","0.666666667","0.4","0.054166667","0.0325","3.75","2.25","66.66666667","1.423877327","60","0.054166667","0.75","1.083333333","75","76.08333333","1.25","1.805555556","125","126.8055556"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00039","","","","20","14","2","2","8","2","2","14","32","12","7","0.5","25","3","2","1","4","3","0","7.5","32.5","0.21875","0.041666667","44","3.142857143","2.2","2.285714286","1.6","0.535714286","0.375","1.785714286","1.25","72.72727273","23.07692308","70","0.170454545","11.66666667","12.5","41.66666667","54.16666667","16.66666667","17.85714286","59.52380952","77.38095238"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00040","","","","20","5","2","2","8","2","2","5","6","0","0.5","0","21","8","2","1","6","4","1.17","0.5","21.5","0.083333333","","6","1.2","0.3","1.2","0.3","0.1","0.025","4.2","1.05","100","2.325581395","25","0.083333333","0.833333333","0.833333333","35","35.83333333","3.333333333","3.333333333","140","143.3333333"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00041","","","","20","15","2","3","8","2","2","15","8","5","2.5","0.9","15","6","3","1","4","3","0.12","3.4","18.4","0.3125","0.18","13","0.866666667","0.65","0.533333333","0.4","0.226666667","0.17","1","0.75","61.53846154","18.47826087","75","0.261538462","4.166666667","5.666666667","25","30.66666667","5.555555556","7.555555556","33.33333333","40.88888889"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00042","","","","20","2","2","2","8","2","2","2","6","0","3.1","0","20","3","2","1","4","2","0.12","3.1","23.1","0.516666667","","6","3","0.3","3","0.3","1.55","0.155","10","1","100","13.41991342","10","0.516666667","5.166666667","5.166666667","33.33333333","38.5","51.66666667","51.66666667","333.3333333","385"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00043","","","","20","6","1","2","8","2","2","5","16","9","6","0.9","23","3","3","1","8","2","1.76","6.9","29.9","0.375","0.1","25","5","1.25","3.2","0.8","1.38","0.345","4.6","1.15","64","23.07692308","25","0.276","10","11.5","38.33333333","49.83333333","40","46","153.3333333","199.3333333"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00044","","","","20","14","3","4","8","2","2","14","23","14","5","0.7","15","5","2","1","2","3","12.39","5.7","20.7","0.217391304","0.05","37","2.642857143","1.85","1.642857143","1.15","0.407142857","0.285","1.071428571","0.75","62.16216216","27.53623188","70","0.154054054","8.333333333","9.5","25","34.5","11.9047619","13.57142857","35.71428571","49.28571429"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00045","","","","20","13","1","2","7","2","2","11","43","5","15","0.2","15","9","2","1","6","1","7.23","15.2","30.2","0.348837209","0.04","48","4.363636364","2.4","3.909090909","2.15","1.381818182","0.76","1.363636364","0.75","89.58333333","50.33112583","55","0.316666667","25","25.33333333","25","50.33333333","45.45454545","46.06060606","45.45454545","91.51515152"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00046","","","","20","18","2","2","8","2","2","18","59","12","24","0.75","33","8","2","1","3","2","0","24.75","57.75","0.406779661","0.0625","71","3.944444444","3.55","3.277777778","2.95","1.375","1.2375","1.833333333","1.65","83.09859155","42.85714286","90","0.348591549","40","41.25","55","96.25","44.44444444","45.83333333","61.11111111","106.9444444"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00047","","","","20","12","3","2","9","2","2","6","20","15","4","0.8","37","3","2","1","7","3","0.02","4.8","41.8","0.2","0.053333333","35","5.833333333","1.75","3.333333333","1","0.8","0.24","6.166666667","1.85","57.14285714","11.48325359","30","0.137142857","6.666666667","8","61.66666667","69.66666667","22.22222222","26.66666667","205.5555556","232.2222222"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00048","","","","20","14","2","3","9","2","2","10","14","5","4","0.45","31","9","2","1","2","3","7.23","4.45","35.45","0.285714286","0.09","19","1.9","0.95","1.4","0.7","0.445","0.2225","3.1","1.55","73.68421053","12.5528914","50","0.234210526","6.666666667","7.416666667","51.66666667","59.08333333","13.33333333","14.83333333","103.3333333","118.1666667"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00049","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00050","","","","20","18","2","2","9","2","2","13","40","8","21","0.5","28","8","2","1","8","1","1.38","21.5","49.5","0.525","0.0625","48","3.692307692","2.4","3.076923077","2","1.653846154","1.075","2.153846154","1.4","83.33333333","43.43434343","65","0.447916667","35","35.83333333","46.66666667","82.5","53.84615385","55.12820513","71.79487179","126.9230769"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00051","","","","20","16","2","4","9","2","2","13","12","3","5","0.25","48","9","2","1","3","2","0","5.25","53.25","0.416666667","0.083333333","15","1.153846154","0.75","0.923076923","0.6","0.403846154","0.2625","3.692307692","2.4","80","9.85915493","65","0.35","8.333333333","8.75","80","88.75","12.82051282","13.46153846","123.0769231","136.5384615"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00052","","","","20","17","2","2","9","2","2","15","24","5","6","0.35","42","4","2","1","6","3","0.12","6.35","48.35","0.25","0.07","29","1.933333333","1.45","1.6","1.2","0.423333333","0.3175","2.8","2.1","82.75862069","13.13340228","75","0.218965517","10","10.58333333","70","80.58333333","13.33333333","14.11111111","93.33333333","107.4444444"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00053","","","","20","15","1","2","9","1","2","12","21","17","3","0.75","26","4","2","1","7","5","0.15","3.75","29.75","0.142857143","0.044117647","38","3.166666667","1.9","1.75","1.05","0.3125","0.1875","2.166666667","1.3","55.26315789","12.60504202","60","0.098684211","5","6.25","43.33333333","49.58333333","8.333333333","10.41666667","72.22222222","82.63888889"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00054","","","","20","11","2","2","9","2","2","8","0","0","0","0","25","","","","","","","0","25","","","0","0","0","0","0","0","0","3.125","1.25","","0","40","","0","0","41.66666667","41.66666667","0","0","104.1666667","104.1666667"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00055","","","","20","14","2","2","9","2","2","12","11","8","5.25","0.9","39","5","2","1","7","2","0.02","6.15","45.15","0.477272727","0.1125","19","1.583333333","0.95","0.916666667","0.55","0.5125","0.3075","3.25","1.95","57.89473684","13.62126246","60","0.323684211","8.75","10.25","65","75.25","14.58333333","17.08333333","108.3333333","125.4166667"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00056","","","","20","13","2","2","9","2","2","11","47","15","19","1.2","29","8","2","1","8","2","0","20.2","49.2","0.404255319","0.08","62","5.636363636","3.1","4.272727273","2.35","1.836363636","1.01","2.636363636","1.45","75.80645161","41.05691057","55","0.325806452","31.66666667","33.66666667","48.33333333","82","57.57575758","61.21212121","87.87878788","149.0909091"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00057","","","","20","14","2","3","8","2","2","13","5","0","6","0","43","8","2","1","8","1","0","6","49","1.2","","5","0.384615385","0.25","0.384615385","0.25","0.461538462","0.3","3.307692308","2.15","100","12.24489796","65","1.2","10","10","71.66666667","81.66666667","15.38461538","15.38461538","110.2564103","125.6410256"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00058","","","","20","16","2","2","7","2","2","10","14","0","8","0","16","8","2","1","4","1","0","8","24","0.571428571","","14","1.4","0.7","1.4","0.7","0.8","0.4","1.6","0.8","100","33.33333333","50","0.571428571","13.33333333","13.33333333","26.66666667","40","26.66666667","26.66666667","53.33333333","80"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00059","","","","20","19","3","2","9","2","2","14","24","3","15","0.25","30","8","2","1","4","2","0","15.25","45.25","0.625","0.083333333","27","1.928571429","1.35","1.714285714","1.2","1.089285714","0.7625","2.142857143","1.5","88.88888889","33.70165746","70","0.564814815","25","25.41666667","50","75.41666667","35.71428571","36.30952381","71.42857143","107.7380952"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00060","","","","20","15","2","2","8","2","2","11","29","11","10","0.7","16","8","2","1","6","2","0.15","10.7","26.7","0.344827586","0.063636364","40","3.636363636","2","2.636363636","1.45","0.972727273","0.535","1.454545455","0.8","72.5","40.07490637","55","0.2675","16.66666667","17.83333333","26.66666667","44.5","30.3030303","32.42424242","48.48484848","80.90909091"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00061","","","","20","16","3","2","8","2","2","15","17","12","4","0.6","60","4","2","1","3","4","0","4.6","64.6","0.235294118","0.05","29","1.933333333","1.45","1.133333333","0.85","0.306666667","0.23","4","3","58.62068966","7.120743034","75","0.15862069","6.666666667","7.666666667","100","107.6666667","8.888888889","10.22222222","133.3333333","143.5555556"
"","","UGP2017SER-PT01","","","","","","","","","UGP2017SER-PT01-00062","","","","20","8","3","2","4","2","2","1","0","0","0","0","0.3","","","","","","","0","0.3","","","0","0","0","0","0","0","0","0.3","0.015","","0","5","","0","0","0.5","0.5","0","0","10","10"
