"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00011","","","","20","20","1","2","9","1","2","12","39","12","10.4","0.12","40","9","1","1","1","2","0","10.52","50.52","0.266666667","0.01","51","4.25","2.55","3.25","1.95","0.876666667","0.526","3.333333333","2","76.47058824","20.82343626","60","17.33333333","17.53333333","66.66666667","84.2","0.20627451","28.88888889","29.22222222","111.1111111","140.3333333"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00012","","","","20","20","2","5","8","1","2","12","7","3","2","0.02","5.9","8","1","1","3","5","0.12","2.02","7.92","0.285714286","0.006666667","10","0.833333333","0.5","0.583333333","0.35","0.168333333","0.101","0.491666667","0.295","70","25.50505051","60","3.333333333","3.366666667","9.833333333","13.2","0.202","5.555555556","5.611111111","16.38888889","22"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00013","","","","20","20","3","2","7","1","2","13","53","37","8.2","0.84","17.6","2","1","1","4","4","0.02","9.04","26.64","0.154716981","0.022702703","90","6.923076923","4.5","4.076923077","2.65","0.695384615","0.452","1.353846154","0.88","58.88888889","33.93393393","65","13.66666667","15.06666667","29.33333333","44.4","0.100444444","21.02564103","23.17948718","45.12820513","68.30769231"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00014","","","","20","20","1","2","8","1","3","14","54","27","6.5","0.42","12.6","8","1","1","3","5","0","6.92","19.52","0.12037037","0.015555556","81","5.785714286","4.05","3.857142857","2.7","0.494285714","0.346","0.9","0.63","66.66666667","35.45081967","70","10.83333333","11.53333333","21","32.53333333","0.085432099","15.47619048","16.47619048","30","46.47619048"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00015","","","","20","20","1","2","9","1","2","17","26","6","7.8","0.09","31","3","1","1","6","3","0","7.89","38.89","0.3","0.015","32","1.882352941","1.6","1.529411765","1.3","0.464117647","0.3945","1.823529412","1.55","81.25","20.28799177","85","13","13.15","51.66666667","64.81666667","0.2465625","15.29411765","15.47058824","60.78431373","76.25490196"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00016","","","","20","7","2","3","7","1","2","7","12","7","1.4","0.04","2","2","1","1","3","6","0.12","1.44","3.44","0.116666667","0.005714286","19","2.714285714","0.95","1.714285714","0.6","0.205714286","0.072","0.285714286","0.1","63.15789474","41.86046512","35","2.333333333","2.4","3.333333333","5.733333333","0.075789474","6.666666667","6.857142857","9.523809524","16.38095238"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00017","","","","20","17","1","2","8","1","2","17","34","5","5.8","0.05","14.6","9","1","1","3","3","0","5.85","20.45","0.170588235","0.01","39","2.294117647","1.95","2","1.7","0.344117647","0.2925","0.858823529","0.73","87.17948718","28.60635697","85","9.666666667","9.75","24.33333333","34.08333333","0.15","11.37254902","11.47058824","28.62745098","40.09803922"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00018","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00019","","","","20","20","1","2","9","1","1","17","24","15","3.4","0.44","26","2","1","1","9","5","0","3.84","29.84","0.141666667","0.029333333","39","2.294117647","1.95","1.411764706","1.2","0.225882353","0.192","1.529411765","1.3","61.53846154","12.86863271","85","5.666666667","6.4","43.33333333","49.73333333","0.098461538","6.666666667","7.529411765","50.98039216","58.50980392"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00020","","","","20","20","1","3","9","1","3","15","25","5","4.9","0.04","33","8","1","1","8","3","0.12","4.94","37.94","0.196","0.008","30","2","1.5","1.666666667","1.25","0.329333333","0.247","2.2","1.65","83.33333333","13.02055878","75","8.166666667","8.233333333","55","63.23333333","0.164666667","10.88888889","10.97777778","73.33333333","84.31111111"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00021","","","","20","20","4","5","9","1","2","15","21","4","3.8","0.03","19.8","8","1","1","5","3","0","3.83","23.63","0.180952381","0.0075","25","1.666666667","1.25","1.4","1.05","0.255333333","0.1915","1.32","0.99","84","16.2082099","75","6.333333333","6.383333333","33","39.38333333","0.1532","8.444444444","8.511111111","44","52.51111111"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00022","","","","20","20","1","2","7","1","4","12","29","14","4","0.2","5","8","3","1","6","3","0.15","4.2","9.2","0.137931034","0.014285714","43","3.583333333","2.15","2.416666667","1.45","0.35","0.21","0.416666667","0.25","67.44186047","45.65217391","60","6.666666667","7","8.333333333","15.33333333","0.097674419","11.11111111","11.66666667","13.88888889","25.55555556"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00023","","","","20","20","2","2","6","1","3","14","44","7","3.7","0.04","1.9","5","3","1","3","5","1.17","3.74","5.64","0.084090909","0.005714286","51","3.642857143","2.55","3.142857143","2.2","0.267142857","0.187","0.135714286","0.095","86.2745098","66.31205674","70","6.166666667","6.233333333","3.166666667","9.4","0.073333333","8.80952381","8.904761905","4.523809524","13.42857143"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00024","","","","20","20","1","2","9","1","2","16","40","6","20","0.06","6","2","1","1","8","1","0","20.06","26.06","0.5","0.01","46","2.875","2.3","2.5","2","1.25375","1.003","0.375","0.3","86.95652174","76.97620875","80","33.33333333","33.43333333","10","43.43333333","0.436086957","41.66666667","41.79166667","12.5","54.29166667"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00025","","","","20","20","3","2","8","1","2","15","23","5","6.5","0.07","11","8","3","1","8","3","0.12","6.57","17.57","0.282608696","0.014","28","1.866666667","1.4","1.533333333","1.15","0.438","0.3285","0.733333333","0.55","82.14285714","37.39328401","75","10.83333333","10.95","18.33333333","29.28333333","0.234642857","14.44444444","14.6","24.44444444","39.04444444"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00026","","","","20","20","1","2","9","1","2","16","47","9","19.9","0.23","22","2","1","1","8","1","0","20.13","42.13","0.423404255","0.025555556","56","3.5","2.8","2.9375","2.35","1.258125","1.0065","1.375","1.1","83.92857143","47.78067885","80","33.16666667","33.55","36.66666667","70.21666667","0.359464286","41.45833333","41.9375","45.83333333","87.77083333"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00027","","","","20","20","2","2","9","1","2","19","31","0","12.4","0","8.9","8","3","1","8","1","4.61","12.4","21.3","0.4","","31","1.631578947","1.55","1.631578947","1.55","0.652631579","0.62","0.468421053","0.445","100","58.21596244","95","20.66666667","20.66666667","14.83333333","35.5","0.4","21.75438596","21.75438596","15.61403509","37.36842105"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00028","","","","20","20","1","4","7","1","2","16","39","16","4.6","0.02","6","9","1","1","2","5","0","4.62","10.62","0.117948718","0.00125","55","3.4375","2.75","2.4375","1.95","0.28875","0.231","0.375","0.3","70.90909091","43.50282486","80","7.666666667","7.7","10","17.7","0.084","9.583333333","9.625","12.5","22.125"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00029","","","","20","20","1","2","8","1","3","15","25","10","5.6","0.21","12.4","2","3","1","8","3","0","5.81","18.21","0.224","0.021","35","2.333333333","1.75","1.666666667","1.25","0.387333333","0.2905","0.826666667","0.62","71.42857143","31.9055464","75","9.333333333","9.683333333","20.66666667","30.35","0.166","12.44444444","12.91111111","27.55555556","40.46666667"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00030","","","","20","20","2","3","9","1","2","14","2","1","0.16","0.02","12.8","8","2","1","6","5","3.96","0.18","12.98","0.08","0.02","3","0.214285714","0.15","0.142857143","0.1","0.012857143","0.009","0.914285714","0.64","66.66666667","1.386748844","70","0.266666667","0.3","21.33333333","21.63333333","0.06","0.380952381","0.428571429","30.47619048","30.9047619"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00031","","","","20","11","2","3","7","1","2","7","17","4","2.6","0.03","3","9","2","1","5","3","3.96","2.63","5.63","0.152941176","0.0075","21","3","1.05","2.428571429","0.85","0.375714286","0.1315","0.428571429","0.15","80.95238095","46.71403197","35","4.333333333","4.383333333","5","9.383333333","0.125238095","12.38095238","12.52380952","14.28571429","26.80952381"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00032","","","","20","20","3","3","8","1","2","13","44","6","7.2","0.07","15","2","1","1","4","3","0.12","7.27","22.27","0.163636364","0.011666667","50","3.846153846","2.5","3.384615385","2.2","0.559230769","0.3635","1.153846154","0.75","88","32.64481365","65","12","12.11666667","25","37.11666667","0.1454","18.46153846","18.64102564","38.46153846","57.1025641"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00033","","","","20","20","1","4","8","1","3","14","19","9","4.5","0.22","37","8","1","1","8","3","0.12","4.72","41.72","0.236842105","0.024444444","28","2","1.4","1.357142857","0.95","0.337142857","0.236","2.642857143","1.85","67.85714286","11.3135187","70","7.5","7.866666667","61.66666667","69.53333333","0.168571429","10.71428571","11.23809524","88.0952381","99.33333333"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00034","","","","20","20","1","1","9","1","2","18","66","9","11.4","0.04","37.6","9","1","1","2","3","0","11.44","49.04","0.172727273","0.004444444","75","4.166666667","3.75","3.666666667","3.3","0.635555556","0.572","2.088888889","1.88","88","23.3278956","90","19","19.06666667","62.66666667","81.73333333","0.152533333","21.11111111","21.18518519","69.62962963","90.81481481"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00035","","","","20","20","1","2","9","1","2","15","34","13","10.6","0.28","17","9","1","1","8","3","0.12","10.88","27.88","0.311764706","0.021538462","47","3.133333333","2.35","2.266666667","1.7","0.725333333","0.544","1.133333333","0.85","72.34042553","39.02439024","75","17.66666667","18.13333333","28.33333333","46.46666667","0.231489362","23.55555556","24.17777778","37.77777778","61.95555556"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00036","","","","20","20","1","2","7","1","2","19","37","18","5.7","0.23","7.9","9","1","1","5","5","0","5.93","13.83","0.154054054","0.012777778","55","2.894736842","2.75","1.947368421","1.85","0.312105263","0.2965","0.415789474","0.395","67.27272727","42.87780188","95","9.5","9.883333333","13.16666667","23.05","0.107818182","10","10.40350877","13.85964912","24.26315789"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00037","","","","20","20","1","3","9","1","2","16","36","13","11.8","0.23","16","8","1","1","8","3","0","12.03","28.03","0.327777778","0.017692308","49","3.0625","2.45","2.25","1.8","0.751875","0.6015","1","0.8","73.46938776","42.91830182","80","19.66666667","20.05","26.66666667","46.71666667","0.245510204","24.58333333","25.0625","33.33333333","58.39583333"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00038","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00039","","","","20","20","1","2","9","1","2","18","39","10","4.4","0.05","31.6","2","1","1","3","5","0","4.45","36.05","0.112820513","0.005","49","2.722222222","2.45","2.166666667","1.95","0.247222222","0.2225","1.755555556","1.58","79.59183673","12.34396671","90","7.333333333","7.416666667","52.66666667","60.08333333","0.090816327","8.148148148","8.240740741","58.51851852","66.75925926"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00040","","","","20","15","1","2","7","1","2","9","4","0","0.9","0","5.8","8","1","1","8","5","0.02","0.9","6.7","0.225","","4","0.444444444","0.2","0.444444444","0.2","0.1","0.045","0.644444444","0.29","100","13.43283582","45","1.5","1.5","9.666666667","11.16666667","0.225","3.333333333","3.333333333","21.48148148","24.81481481"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00041","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00042","","","","20","4","1","1","9","1","2","3","12","1","2","0.01","5.6","2","3","1","9","5","0","2.01","7.61","0.166666667","0.01","13","4.333333333","0.65","4","0.6","0.67","0.1005","1.866666667","0.28","92.30769231","26.41261498","15","3.333333333","3.35","9.333333333","12.68333333","0.154615385","22.22222222","22.33333333","62.22222222","84.55555556"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00043","","","","20","20","1","4","9","1","2","13","0","0","0","0","21.2","","","","","","","0","21.2","","","0","0","0","0","0","0","0","1.630769231","1.06","","0","65","0","0","35.33333333","35.33333333","","0","0","54.35897436","54.35897436"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00044","","","","20","15","1","2","7","1","2","11","22","7","2.7","0.04","8.4","8","1","1","2","5","0.15","2.74","11.14","0.122727273","0.005714286","29","2.636363636","1.45","2","1.1","0.249090909","0.137","0.763636364","0.42","75.86206897","24.59605027","55","4.5","4.566666667","14","18.56666667","0.094482759","8.181818182","8.303030303","25.45454545","33.75757576"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00045","","","","20","20","3","5","9","1","2","14","48","10","5","0.2","8.6","9","1","1","5","5","4.61","5.2","13.8","0.104166667","0.02","58","4.142857143","2.9","3.428571429","2.4","0.371428571","0.26","0.614285714","0.43","82.75862069","37.68115942","70","8.333333333","8.666666667","14.33333333","23","0.089655172","11.9047619","12.38095238","20.47619048","32.85714286"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00046","","","","20","20","1","1","9","1","2","19","56","0","18.2","0","19.2","8","2","1","8","1","4.61","18.2","37.4","0.325","","56","2.947368421","2.8","2.947368421","2.8","0.957894737","0.91","1.010526316","0.96","100","48.6631016","95","30.33333333","30.33333333","32","62.33333333","0.325","31.92982456","31.92982456","33.68421053","65.61403509"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00047","","","","20","20","1","3","9","1","2","17","54","13","20.4","0.2","30","2","1","1","8","3","0","20.6","50.6","0.377777778","0.015384615","67","3.941176471","3.35","3.176470588","2.7","1.211764706","1.03","1.764705882","1.5","80.59701493","40.71146245","85","34","34.33333333","50","84.33333333","0.307462687","40","40.39215686","58.82352941","99.21568627"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00048","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00049","","","","20","20","2","3","9","2","2","17","46","56","4.9","0.44","40.2","5","1","1","3","5","7.76","5.34","45.54","0.106521739","0.007857143","102","6","5.1","2.705882353","2.3","0.314117647","0.267","2.364705882","2.01","45.09803922","11.7259552","85","8.166666667","8.9","67","75.9","0.052352941","9.607843137","10.47058824","78.82352941","89.29411765"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00050","","","","20","20","1","1","9","1","1","20","70","7","6.5","0.02","24","8","1","1","9","5","0","6.52","30.52","0.092857143","0.002857143","77","3.85","3.85","3.5","3.5","0.326","0.326","1.2","1.2","90.90909091","21.36304063","100","10.83333333","10.86666667","40","50.86666667","0.084675325","10.83333333","10.86666667","40","50.86666667"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00051","","","","20","20","2","3","9","1","2","18","8","6","0.42","0.09","13.6","2","1","1","8","7","0","0.51","14.11","0.0525","0.015","14","0.777777778","0.7","0.444444444","0.4","0.028333333","0.0255","0.755555556","0.68","57.14285714","3.614457831","90","0.7","0.85","22.66666667","23.51666667","0.036428571","0.777777778","0.944444444","25.18518519","26.12962963"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00052","","","","20","20","2","2","7","1","2","16","35","4","5.2","0.03","7","5","1","1","4","3","1.5","5.23","12.23","0.148571429","0.0075","39","2.4375","1.95","2.1875","1.75","0.326875","0.2615","0.4375","0.35","89.74358974","42.76369583","80","8.666666667","8.716666667","11.66666667","20.38333333","0.134102564","10.83333333","10.89583333","14.58333333","25.47916667"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00053","","","","20","11","2","2","8","1","2","11","13","0","3","0","11.2","9","1","1","6","3","3.96","3","14.2","0.230769231","","13","1.181818182","0.65","1.181818182","0.65","0.272727273","0.15","1.018181818","0.56","100","21.12676056","55","5","5","18.66666667","23.66666667","0.230769231","9.090909091","9.090909091","33.93939394","43.03030303"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00054","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00055","","","","20","20","1","2","9","1","2","16","34","4","9.8","0.06","22.4","2","1","1","6","3","0","9.86","32.26","0.288235294","0.015","38","2.375","1.9","2.125","1.7","0.61625","0.493","1.4","1.12","89.47368421","30.56416615","80","16.33333333","16.43333333","37.33333333","53.76666667","0.259473684","20.41666667","20.54166667","46.66666667","67.20833333"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00056","","","","20","20","2","2","8","1","4","16","5","7","2.3","0.2","12","8","3","1","6","3","3.96","2.5","14.5","0.46","0.028571429","12","0.75","0.6","0.3125","0.25","0.15625","0.125","0.75","0.6","41.66666667","17.24137931","80","3.833333333","4.166666667","20","24.16666667","0.208333333","4.791666667","5.208333333","25","30.20833333"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00057","","","","20","20","1","4","7","1","2","9","8","0","1","0","5.3","8","2","1","2","5","0.12","1","6.3","0.125","","8","0.888888889","0.4","0.888888889","0.4","0.111111111","0.05","0.588888889","0.265","100","15.87301587","45","1.666666667","1.666666667","8.833333333","10.5","0.125","3.703703704","3.703703704","19.62962963","23.33333333"
"","","UGP2015NAM-PT02","","","","","","","","","UGP2015NAM-PT02-00058","","","","20","20","2","3","7","1","2","19","46","47","10.4","0.62","15.4","2","3","1","9","3","0","11.02","26.42","0.226086957","0.013191489","93","4.894736842","4.65","2.421052632","2.3","0.58","0.551","0.810526316","0.77","49.46236559","41.71082513","95","17.33333333","18.36666667","25.66666667","44.03333333","0.118494624","18.24561404","19.33333333","27.01754386","46.35087719"
