"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00011","","","","30","30","3","6","7","2","2","19","13","9","1.5","1.5","3","5","4","1","7","5","4.61","3","6","0.115384615","0.166666667","22","1.157894737","0.733333333","0.684210526","0.433333333","0.157894737","0.1","0.157894737","0.1","59.09090909","50","63.33333333","1.666666667","3.333333333","3.333333333","6.666666667","0.136363636","2.631578947","5.263157895","5.263157895","10.52631579"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00014","","","","30","9","2","4","6","1","2","9","3","3","1","1","0.5","5","3","1","4","5","7.76","2","2.5","0.333333333","0.333333333","6","0.666666667","0.2","0.333333333","0.1","0.222222222","0.066666667","0.055555556","0.016666667","50","80","30","1.111111111","2.222222222","0.555555556","2.777777778","0.333333333","3.703703704","7.407407407","1.851851852","9.259259259"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00015","","","","30","3","2","3","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00016","","","","30","23","1","2","8","1","2","19","12","12","3","3","6","5","4","1","6","4","1.5","6","12","0.25","0.25","24","1.263157895","0.8","0.631578947","0.4","0.315789474","0.2","0.315789474","0.2","50","50","63.33333333","3.333333333","6.666666667","6.666666667","13.33333333","0.25","5.263157895","10.52631579","10.52631579","21.05263158"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00018","","","","30","20","3","7","6","1","2","12","","3","0.5","0.5","1","5","3","3","3","7","14.37","1","2","","0.166666667","","","","","","0.083333333","0.033333333","0.083333333","0.033333333","","50","40","0.555555556","1.111111111","1.111111111","2.222222222","","1.388888889","2.777777778","2.777777778","5.555555556"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00019","","","","30","14","3","3","7","2","2","14","3","3","0.3","0.3","1.2","5","1","3","2","6","7.76","0.6","1.8","0.1","0.1","6","0.428571429","0.2","0.214285714","0.1","0.042857143","0.02","0.085714286","0.04","50","33.33333333","46.66666667","0.333333333","0.666666667","1.333333333","2","0.1","0.714285714","1.428571429","2.857142857","4.285714286"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00021","","","","30","17","3","4","5","1","2","7","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.071428571","0.016666667","","0","23.33333333","0","0","0.555555556","0.555555556","","0","0","2.380952381","2.380952381"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00022","","","","30","28","3","4","6","1","2","19","6","5","5.2","5.2","4","2","3","1","4","1","3.03","10.4","14.4","0.866666667","1.04","11","0.578947368","0.366666667","0.315789474","0.2","0.547368421","0.346666667","0.210526316","0.133333333","54.54545455","72.22222222","63.33333333","5.777777778","11.55555556","4.444444444","16","0.945454545","9.122807018","18.24561404","7.01754386","25.26315789"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00023","","","","30","23","1","3","8","1","2","17","0","0","0","0","16","","","","","","","0","16","","","0","0","0","0","0","0","0","0.941176471","0.533333333","","0","56.66666667","0","0","17.77777778","17.77777778","","0","0","31.37254902","31.37254902"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00024","","","","30","8","4","3","6","1","2","2","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.25","0.016666667","","0","6.666666667","0","0","0.555555556","0.555555556","","0","0","8.333333333","8.333333333"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00025","","","","30","23","3","3","8","1","2","17","18","2","5.2","","16.1","8","2","1","3","3","0.12","","","0.288888889","","20","1.176470588","0.666666667","1.058823529","0.6","","","0.947058824","0.536666667","90","","56.66666667","5.777777778","","17.88888889","","","10.19607843","","31.56862745",""
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00027","","","","30","13","4","3","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00028","","","","30","9","2","6","7","1","2","6","0","1","0","0.02","0.2","","3","3","3","9","0","0.02","0.22","","0.02","1","0.166666667","0.033333333","0","0","0.003333333","0.000666667","0.033333333","0.006666667","0","9.090909091","20","0","0.022222222","0.222222222","0.244444444","0.02","0","0.111111111","1.111111111","1.222222222"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00029","","","","30","13","2","4","5","1","2","5","0","3","0","0.09","0.2","","3","1","4","9","0","0.09","0.29","","0.03","3","0.6","0.1","0","0","0.018","0.003","0.04","0.006666667","0","31.03448276","16.66666667","0","0.1","0.222222222","0.322222222","0.03","0","0.6","1.333333333","1.933333333"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00030","","","","30","30","2","3","7","1","2","17","5","2","1.2","0.03","2","9","2","1","2","6","0","1.23","3.23","0.24","0.015","7","0.411764706","0.233333333","0.294117647","0.166666667","0.072352941","0.041","0.117647059","0.066666667","71.42857143","38.08049536","56.66666667","1.333333333","1.366666667","2.222222222","3.588888889","0.175714286","2.352941176","2.411764706","3.921568627","6.333333333"
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00031","","","","30","30","2","4","6","1","2","14","6","1","0.5","","1","","2","1","3","7","0","","","0.083333333","","7","0.5","0.233333333","0.428571429","0.2","","","0.071428571","0.033333333","85.71428571","","46.66666667","0.555555556","","1.111111111","","","1.19047619","","2.380952381",""
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00032","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00033","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015SER-PT03","","","","","","","","","UGP2015SER-PT03-00035","","","","30","30","3","4","6","2","2","11","2","5","0.6","0.08","1.5","9","2","1","3","5","0","0.68","2.18","0.3","0.016","7","0.636363636","0.233333333","0.181818182","0.066666667","0.061818182","0.022666667","0.136363636","0.05","28.57142857","31.19266055","36.66666667","0.666666667","0.755555556","1.666666667","2.422222222","0.097142857","1.818181818","2.060606061","4.545454545","6.606060606"
