"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00011","","","","3","3","1","2","7","1","2","3","5","1","0.89","0.05","1.5","8","3","1","7","3","0.12","0.94","2.44","6","0.178","0.05","0.156666667","2","2","1.666666667","1.666666667","0.313333333","0.313333333","0.5","0.5","83.33333333","38.52459016","100","9.888888889","10.44444444","16.66666667","27.11111111","9.888888889","10.44444444","16.66666667","27.11111111"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00012","","","","3","3","2","2","5","1","2","3","1","1","0.3","0.05","1.3","8","1","1","2","5","0.02","0.35","1.65","2","0.3","0.05","0.175","0.666666667","0.666666667","0.333333333","0.333333333","0.116666667","0.116666667","0.433333333","0.433333333","50","21.21212121","100","3.333333333","3.888888889","14.44444444","18.33333333","3.333333333","3.888888889","14.44444444","18.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00013","","","","3","3","2","2","6","1","4","3","2","4","0.2","0.18","2.2","2","1","1","8","5","0.15","0.38","2.58","6","0.1","0.045","0.063333333","2","2","0.666666667","0.666666667","0.126666667","0.126666667","0.733333333","0.733333333","33.33333333","14.72868217","100","2.222222222","4.222222222","24.44444444","28.66666667","2.222222222","4.222222222","24.44444444","28.66666667"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00014","","","","3","3","1","3","6","1","3","2","4","3","0.85","0.12","0.8","2","4","3","5","3","1.38","0.97","1.77","7","0.2125","0.04","0.138571429","3.5","2.333333333","2","1.333333333","0.485","0.323333333","0.4","0.266666667","57.14285714","54.80225989","66.66666667","9.444444444","10.77777778","8.888888889","19.66666667","14.16666667","16.16666667","13.33333333","29.5"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00015","","","","3","3","1","2","7","1","4","2","1","2","0.1","0.08","0.7","9","1","1","2","7","0.12","0.18","0.88","3","0.1","0.04","0.06","1.5","1","0.5","0.333333333","0.09","0.06","0.35","0.233333333","33.33333333","20.45454545","66.66666667","1.111111111","2","7.777777778","9.777777778","1.666666667","3","11.66666667","14.66666667"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00016","","","","3","3","2","4","6","1","3","3","3","7","0.2","0.19","1.9","2","2","3","2","5","0","0.39","2.29","10","0.066666667","0.027142857","0.039","3.333333333","3.333333333","1","1","0.13","0.13","0.633333333","0.633333333","30","17.03056769","100","2.222222222","4.333333333","21.11111111","25.44444444","2.222222222","4.333333333","21.11111111","25.44444444"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00017","","","","3","3","2","6","6","1","3","2","2","2","0.19","0.05","1.5","6","3","1","3","7","0","0.24","1.74","4","0.095","0.025","0.06","2","1.333333333","1","0.666666667","0.12","0.08","0.75","0.5","50","13.79310345","66.66666667","2.111111111","2.666666667","16.66666667","19.33333333","3.166666667","4","25","29"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00018","","","","3","3","1","3","5","1","3","2","5","4","0.64","0.12","2","3","3","1","5","3","0.15","0.76","2.76","9","0.128","0.03","0.084444444","4.5","3","2.5","1.666666667","0.38","0.253333333","1","0.666666667","55.55555556","27.53623188","66.66666667","7.111111111","8.444444444","22.22222222","30.66666667","10.66666667","12.66666667","33.33333333","46"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00019","","","","3","3","2","5","7","1","3","3","5","11","1.2","0.3","2","3","2","1","6","5","1.04","1.5","3.5","16","0.24","0.027272727","0.09375","5.333333333","5.333333333","1.666666667","1.666666667","0.5","0.5","0.666666667","0.666666667","31.25","42.85714286","100","13.33333333","16.66666667","22.22222222","38.88888889","13.33333333","16.66666667","22.22222222","38.88888889"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00020","","","","3","3","1","3","5","1","2","3","3","11","0.39","0.2","2.1","2","2","1","2","5","0.02","0.59","2.69","14","0.13","0.018181818","0.042142857","4.666666667","4.666666667","1","1","0.196666667","0.196666667","0.7","0.7","21.42857143","21.9330855","100","4.333333333","6.555555556","23.33333333","29.88888889","4.333333333","6.555555556","23.33333333","29.88888889"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00021","","","","3","3","1","4","5","1","2","3","9","24","0.68","0.28","3.4","2","3","2","2","5","0.12","0.96","4.36","33","0.075555556","0.011666667","0.029090909","11","11","3","3","0.32","0.32","1.133333333","1.133333333","27.27272727","22.01834862","100","7.555555556","10.66666667","37.77777778","48.44444444","7.555555556","10.66666667","37.77777778","48.44444444"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00022","","","","3","3","3","5","7","1","2","3","9","11","0.49","0.28","2.1","6","1","1","2","7","0.12","0.77","2.87","20","0.054444444","0.025454545","0.0385","6.666666667","6.666666667","3","3","0.256666667","0.256666667","0.7","0.7","45","26.82926829","100","5.444444444","8.555555556","23.33333333","31.88888889","5.444444444","8.555555556","23.33333333","31.88888889"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00023","","","","3","3","1","3","5","1","2","2","0","3","0","0.02","1.5","8","1","1","1","9","0","0.02","1.52","3","","0.006666667","0.006666667","1.5","1","0","0","0.01","0.006666667","0.75","0.5","0","1.315789474","66.66666667","0","0.222222222","16.66666667","16.88888889","0","0.333333333","25","25.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00024","","","","3","3","2","2","8","1","3","3","3","2","1.5","0.05","5","9","1","1","1","1","0","1.55","6.55","5","0.5","0.025","0.31","1.666666667","1.666666667","1","1","0.516666667","0.516666667","1.666666667","1.666666667","60","23.66412214","100","16.66666667","17.22222222","55.55555556","72.77777778","16.66666667","17.22222222","55.55555556","72.77777778"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00025","","","","3","3","1","3","6","1","4","3","7","9","0.65","0.12","1.3","5","1","1","6","5","7.76","0.77","2.07","16","0.092857143","0.013333333","0.048125","5.333333333","5.333333333","2.333333333","2.333333333","0.256666667","0.256666667","0.433333333","0.433333333","43.75","37.19806763","100","7.222222222","8.555555556","14.44444444","23","7.222222222","8.555555556","14.44444444","23"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00026","","","","3","3","1","3","7","1","2","3","4","3","0.78","0.04","1","6","1","1","2","5","1.38","0.82","1.82","7","0.195","0.013333333","0.117142857","2.333333333","2.333333333","1.333333333","1.333333333","0.273333333","0.273333333","0.333333333","0.333333333","57.14285714","45.05494505","100","8.666666667","9.111111111","11.11111111","20.22222222","8.666666667","9.111111111","11.11111111","20.22222222"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00027","","","","3","3","2","2","5","1","2","3","6","2","0.8","0.04","1.1","6","4","2","9","5","0.15","0.84","1.94","8","0.133333333","0.02","0.105","2.666666667","2.666666667","2","2","0.28","0.28","0.366666667","0.366666667","75","43.29896907","100","8.888888889","9.333333333","12.22222222","21.55555556","8.888888889","9.333333333","12.22222222","21.55555556"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00028","","","","3","2","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00029","","","","3","3","2","3","9","1","3","3","2","0","0.44","0","6.7","2","1","3","5","5","0.02","0.44","7.14","2","0.22","","0.22","0.666666667","0.666666667","0.666666667","0.666666667","0.146666667","0.146666667","2.233333333","2.233333333","100","6.162464986","100","4.888888889","4.888888889","74.44444444","79.33333333","4.888888889","4.888888889","74.44444444","79.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00030","","","","3","3","1","3","7","1","2","3","1","5","0.5","0.1","0.8","2","1","1","6","7","0.02","0.6","1.4","6","0.5","0.02","0.1","2","2","0.333333333","0.333333333","0.2","0.2","0.266666667","0.266666667","16.66666667","42.85714286","100","5.555555556","6.666666667","8.888888889","15.55555556","5.555555556","6.666666667","8.888888889","15.55555556"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00031","","","","3","1","2","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00032","","","","3","3","1","3","7","1","2","3","1","3","0.05","0.04","1.6","2","1","1","7","9","1.38","0.09","1.69","4","0.05","0.013333333","0.0225","1.333333333","1.333333333","0.333333333","0.333333333","0.03","0.03","0.533333333","0.533333333","25","5.325443787","100","0.555555556","1","17.77777778","18.77777778","0.555555556","1","17.77777778","18.77777778"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00033","","","","3","3","1","4","6","1","2","2","2","0","0.28","0","0.7","6","1","2","5","5","0","0.28","0.98","2","0.14","","0.14","1","0.666666667","1","0.666666667","0.14","0.093333333","0.35","0.233333333","100","28.57142857","66.66666667","3.111111111","3.111111111","7.777777778","10.88888889","4.666666667","4.666666667","11.66666667","16.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00034","","","","3","3","1","2","7","1","3","3","2","1","1.24","0.02","0.6","6","1","2","4","1","0","1.26","1.86","3","0.62","0.02","0.42","1","1","0.666666667","0.666666667","0.42","0.42","0.2","0.2","66.66666667","67.74193548","100","13.77777778","14","6.666666667","20.66666667","13.77777778","14","6.666666667","20.66666667"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00035","","","","3","3","2","3","8","1","2","2","6","2","0.6","0.04","3","2","1","1","2","5","0","0.64","3.64","8","0.1","0.02","0.08","4","2.666666667","3","2","0.32","0.213333333","1.5","1","75","17.58241758","66.66666667","6.666666667","7.111111111","33.33333333","40.44444444","10","10.66666667","50","60.66666667"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00036","","","","3","3","1","2","7","1","2","2","2","6","0.2","0.1","1.1","3","1","1","3","7","0.69","0.3","1.4","8","0.1","0.016666667","0.0375","4","2.666666667","1","0.666666667","0.15","0.1","0.55","0.366666667","25","21.42857143","66.66666667","2.222222222","3.333333333","12.22222222","15.55555556","3.333333333","5","18.33333333","23.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00037","","","","3","3","1","3","7","1","2","2","0","0","0","0","2.9","","","","","","","0","2.9","0","","","","0","0","0","0","0","0","1.45","0.966666667","","0","66.66666667","0","0","32.22222222","32.22222222","0","0","48.33333333","48.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00038","","","","3","3","2","3","5","1","4","2","5","1","1","0.01","0.4","2","5","3","2","3","0","1.01","1.41","6","0.2","0.01","0.168333333","3","2","2.5","1.666666667","0.505","0.336666667","0.2","0.133333333","83.33333333","71.63120567","66.66666667","11.11111111","11.22222222","4.444444444","15.66666667","16.66666667","16.83333333","6.666666667","23.5"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00039","","","","3","3","2","2","4","1","2","3","2","2","0.3","0.05","0.6","2","1","3","2","5","0.15","0.35","0.95","4","0.15","0.025","0.0875","1.333333333","1.333333333","0.666666667","0.666666667","0.116666667","0.116666667","0.2","0.2","50","36.84210526","100","3.333333333","3.888888889","6.666666667","10.55555556","3.333333333","3.888888889","6.666666667","10.55555556"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00040","","","","3","3","1","2","8","1","1","3","3","1","0.5","0.01","4","2","1","1","6","5","0","0.51","4.51","4","0.166666667","0.01","0.1275","1.333333333","1.333333333","1","1","0.17","0.17","1.333333333","1.333333333","75","11.30820399","100","5.555555556","5.666666667","44.44444444","50.11111111","5.555555556","5.666666667","44.44444444","50.11111111"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00041","","","","3","3","2","3","7","1","2","3","5","5","0.58","0.12","2","2","1","2","2","3","0","0.7","2.7","10","0.116","0.024","0.07","3.333333333","3.333333333","1.666666667","1.666666667","0.233333333","0.233333333","0.666666667","0.666666667","50","25.92592593","100","6.444444444","7.777777778","22.22222222","30","6.444444444","7.777777778","22.22222222","30"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00042","","","","3","3","1","3","7","1","2","3","6","2","1.24","0.08","2.2","6","1","1","5","1","0","1.32","3.52","8","0.206666667","0.04","0.165","2.666666667","2.666666667","2","2","0.44","0.44","0.733333333","0.733333333","75","37.5","100","13.77777778","14.66666667","24.44444444","39.11111111","13.77777778","14.66666667","24.44444444","39.11111111"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00043","","","","3","3","2","2","6","1","2","3","4","3","0.4","0.04","0.5","6","1","1","6","5","3.03","0.44","0.94","7","0.1","0.013333333","0.062857143","2.333333333","2.333333333","1.333333333","1.333333333","0.146666667","0.146666667","0.166666667","0.166666667","57.14285714","46.80851064","100","4.444444444","4.888888889","5.555555556","10.44444444","4.444444444","4.888888889","5.555555556","10.44444444"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00044","","","","3","3","2","2","7","1","2","2","2","1","0.32","0.01","1.6","8","4","2","2","5","10.5","0.33","1.93","3","0.16","0.01","0.11","1.5","1","1","0.666666667","0.165","0.11","0.8","0.533333333","66.66666667","17.0984456","66.66666667","3.555555556","3.666666667","17.77777778","21.44444444","5.333333333","5.5","26.66666667","32.16666667"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00045","","","","3","3","1","5","8","1","3","3","7","1","0.89","0.02","2.2","8","1","1","8","3","0","0.91","3.11","8","0.127142857","0.02","0.11375","2.666666667","2.666666667","2.333333333","2.333333333","0.303333333","0.303333333","0.733333333","0.733333333","87.5","29.26045016","100","9.888888889","10.11111111","24.44444444","34.55555556","9.888888889","10.11111111","24.44444444","34.55555556"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00046","","","","3","3","1","2","7","1","3","1","4","0","0.44","0","0.7","8","1","1","3","5","0.12","0.44","1.14","4","0.11","","0.11","4","1.333333333","4","1.333333333","0.44","0.146666667","0.7","0.233333333","100","38.59649123","33.33333333","4.888888889","4.888888889","7.777777778","12.66666667","14.66666667","14.66666667","23.33333333","38"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00047","","","","3","3","2","2","6","1","2","2","3","1","1.2","0.04","2.9","6","1","1","5","1","0.02","1.24","4.14","4","0.4","0.04","0.31","2","1.333333333","1.5","1","0.62","0.413333333","1.45","0.966666667","75","29.95169082","66.66666667","13.33333333","13.77777778","32.22222222","46","20","20.66666667","48.33333333","69"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00048","","","","3","3","1","2","7","1","4","2","3","0","0.12","0","1.4","2","1","1","3","7","0.15","0.12","1.52","3","0.04","","0.04","1.5","1","1.5","1","0.06","0.04","0.7","0.466666667","100","7.894736842","66.66666667","1.333333333","1.333333333","15.55555556","16.88888889","2","2","23.33333333","25.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00049","","","","3","3","1","4","8","1","2","2","4","0","0.72","0","2.5","2","3","3","5","3","0","0.72","3.22","4","0.18","","0.18","2","1.333333333","2","1.333333333","0.36","0.24","1.25","0.833333333","100","22.36024845","66.66666667","8","8","27.77777778","35.77777778","12","12","41.66666667","53.66666667"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00050","","","","3","3","2","2","7","1","3","2","2","0","0.38","0","3.4","5","2","2","2","5","0","0.38","3.78","2","0.19","","0.19","1","0.666666667","1","0.666666667","0.19","0.126666667","1.7","1.133333333","100","10.05291005","66.66666667","4.222222222","4.222222222","37.77777778","42","6.333333333","6.333333333","56.66666667","63"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00051","","","","3","2","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00052","","","","3","3","1","2","8","1","2","3","3","1","0.68","0.01","3.9","2","1","1","6","3","0","0.69","4.59","4","0.226666667","0.01","0.1725","1.333333333","1.333333333","1","1","0.23","0.23","1.3","1.3","75","15.03267974","100","7.555555556","7.666666667","43.33333333","51","7.555555556","7.666666667","43.33333333","51"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00053","","","","3","3","2","3","7","1","2","3","2","0","0.6","0","2.6","2","1","1","2","3","0.02","0.6","3.2","2","0.3","","0.3","0.666666667","0.666666667","0.666666667","0.666666667","0.2","0.2","0.866666667","0.866666667","100","18.75","100","6.666666667","6.666666667","28.88888889","35.55555556","6.666666667","6.666666667","28.88888889","35.55555556"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00054","","","","3","1","2","5","8","1","2","1","1","0","0.12","0","1","8","1","1","3","7","0.02","0.12","1.12","1","0.12","","0.12","1","0.333333333","1","0.333333333","0.12","0.04","1","0.333333333","100","10.71428571","33.33333333","1.333333333","1.333333333","11.11111111","12.44444444","4","4","33.33333333","37.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00055","","","","3","3","1","2","7","1","6","1","0","1","0","0.04","1.8","8","1","1","8","9","0.12","0.04","1.84","1","","0.04","0.04","1","0.333333333","0","0","0.04","0.013333333","1.8","0.6","0","2.173913043","33.33333333","0","0.444444444","20","20.44444444","0","1.333333333","60","61.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00056","","","","3","2","1","2","5","1","6","2","3","0","0.2","0","0.2","6","5","3","3","7","0","0.2","0.4","3","0.066666667","","0.066666667","1.5","1","1.5","1","0.1","0.066666667","0.1","0.066666667","100","50","66.66666667","2.222222222","2.222222222","2.222222222","4.444444444","3.333333333","3.333333333","3.333333333","6.666666667"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00057","","","","3","1","1","2","7","1","2","1","0","0","0","0","0.7","","","","","","","0","0.7","0","","","","0","0","0","0","0","0","0.7","0.233333333","","0","33.33333333","0","0","7.777777778","7.777777778","0","0","23.33333333","23.33333333"
"","","UGP2015NAM-OT02","","","","","","","","","UGP2015NAM-OT02-00058","","","","3","3","1","2","6","1","2","2","0","3","0","0.1","0.7","2","2","2","2","9","0.12","0.1","0.8","3","","0.033333333","0.033333333","1.5","1","0","0","0.05","0.033333333","0.35","0.233333333","0","12.5","66.66666667","0","1.111111111","7.777777778","8.888888889","0","1.666666667","11.66666667","13.33333333"
