"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00041","","","","30","22","2","2","8","2","2","17","17","2","6.7","0.04","62.3","2","6","5","5","1","0.02","6.74","69.04","0.394117647","0.02","19","1.117647059","0.633333333","1","0.566666667","0.396470588","0.224666667","3.664705882","2.076666667","89.47368421","9.762456547","56.66666667","0.354736842","7.444444444","7.488888889","69.22222222","76.71111111","13.1372549","13.21568627","122.1568627","135.372549"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00042","","","","30","23","2","4","7","1","3","14","3","0","0.32","0","36.2","5","6","3","1","9","0","0.32","36.52","0.106666667","","3","0.214285714","0.1","0.214285714","0.1","0.022857143","0.010666667","2.585714286","1.206666667","100","0.876232202","46.66666667","0.106666667","0.355555556","0.355555556","40.22222222","40.57777778","0.761904762","0.761904762","86.19047619","86.95238095"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00043","","","","30","20","3","5","7","2","3","15","3","0","0.4","0","22.7","6","3","1","5","9","0","0.4","23.1","0.133333333","","3","0.2","0.1","0.2","0.1","0.026666667","0.013333333","1.513333333","0.756666667","100","1.731601732","50","0.133333333","0.444444444","0.444444444","25.22222222","25.66666667","0.888888889","0.888888889","50.44444444","51.33333333"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00044","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00045","","","","30","19","2","2","8","1","2","13","1","0","0.28","0","50","8","1","1","2","9","0.12","0.28","50.28","0.28","","1","0.076923077","0.033333333","0.076923077","0.033333333","0.021538462","0.009333333","3.846153846","1.666666667","100","0.556881464","43.33333333","0.28","0.311111111","0.311111111","55.55555556","55.86666667","0.717948718","0.717948718","128.2051282","128.9230769"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00046","","","","30","14","1","2","7","1","2","9","14","0","10.5","0","43.2","2","4","3","5","1","0","10.5","53.7","0.75","","14","1.555555556","0.466666667","1.555555556","0.466666667","1.166666667","0.35","4.8","1.44","100","19.55307263","30","0.75","11.66666667","11.66666667","48","59.66666667","38.88888889","38.88888889","160","198.8888889"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00047","","","","30","10","3","4","7","1","2","3","1","0","0.68","0","22.2","6","2","3","2","3","0.02","0.68","22.88","0.68","","1","0.333333333","0.033333333","0.333333333","0.033333333","0.226666667","0.022666667","7.4","0.74","100","2.972027972","10","0.68","0.755555556","0.755555556","24.66666667","25.42222222","7.555555556","7.555555556","246.6666667","254.2222222"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00048","","","","30","8","1","2","8","1","2","8","18","0","7.1","0","26.1","2","6","4","2","3","0","7.1","33.2","0.394444444","","18","2.25","0.6","2.25","0.6","0.8875","0.236666667","3.2625","0.87","100","21.38554217","26.66666667","0.394444444","7.888888889","7.888888889","29","36.88888889","29.58333333","29.58333333","108.75","138.3333333"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00049","","","","30","12","3","5","7","2","2","8","9","1","5.8","0.04","35","6","3","2","6","1","0.02","5.84","40.84","0.644444444","0.04","10","1.25","0.333333333","1.125","0.3","0.73","0.194666667","4.375","1.166666667","90","14.29970617","26.66666667","0.584","6.444444444","6.488888889","38.88888889","45.37777778","24.16666667","24.33333333","145.8333333","170.1666667"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00050","","","","30","28","2","3","8","2","2","17","30","1","9.8","0.04","26.4","2","7","4","5","3","0.12","9.84","36.24","0.326666667","0.04","31","1.823529412","1.033333333","1.764705882","1","0.578823529","0.328","1.552941176","0.88","96.77419355","27.15231788","56.66666667","0.317419355","10.88888889","10.93333333","29.33333333","40.26666667","19.21568627","19.29411765","51.76470588","71.05882353"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00051","","","","30","28","5","5","8","2","3","17","4","0","0.76","0","17.5","3","2","1","2","7","7.76","0.76","18.26","0.19","","4","0.235294118","0.133333333","0.235294118","0.133333333","0.044705882","0.025333333","1.029411765","0.583333333","100","4.162102957","56.66666667","0.19","0.844444444","0.844444444","19.44444444","20.28888889","1.490196078","1.490196078","34.31372549","35.80392157"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00052","","","","30","22","2","2","8","2","2","18","0","0","0","0","60.8","","","","","","","0","60.8","","","0","0","0","0","0","0","0","3.377777778","2.026666667","","0","60","","0","0","67.55555556","67.55555556","0","0","112.5925926","112.5925926"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00053","","","","30","20","2","2","7","2","2","6","5","0","1.8","0","8.6","2","6","4","5","5","0.12","1.8","10.4","0.36","","5","0.833333333","0.166666667","0.833333333","0.166666667","0.3","0.06","1.433333333","0.286666667","100","17.30769231","20","0.36","2","2","9.555555556","11.55555556","10","10","47.77777778","57.77777778"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00054","","","","30","25","2","2","9","1","2","21","2","0","0.12","0","77","2","3","1","3","9","0.02","0.12","77.12","0.06","","2","0.095238095","0.066666667","0.095238095","0.066666667","0.005714286","0.004","3.666666667","2.566666667","100","0.15560166","70","0.06","0.133333333","0.133333333","85.55555556","85.68888889","0.19047619","0.19047619","122.2222222","122.4126984"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00055","","","","30","8","3","6","6","1","2","8","6","0","0.84","0","29.2","6","6","2","5","5","0.02","0.84","30.04","0.14","","6","0.75","0.2","0.75","0.2","0.105","0.028","3.65","0.973333333","100","2.796271638","26.66666667","0.14","0.933333333","0.933333333","32.44444444","33.37777778","3.5","3.5","121.6666667","125.1666667"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00056","","","","30","11","3","4","8","1","2","10","18","0","5","0","6.5","6","3","2","7","3","0.02","5","11.5","0.277777778","","18","1.8","0.6","1.8","0.6","0.5","0.166666667","0.65","0.216666667","100","43.47826087","33.33333333","0.277777778","5.555555556","5.555555556","7.222222222","12.77777778","16.66666667","16.66666667","21.66666667","38.33333333"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00057","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00058","","","","30","10","3","3","8","2","2","10","8","0","4.3","0","39.4","2","3","2","5","3","0.02","4.3","43.7","0.5375","","8","0.8","0.266666667","0.8","0.266666667","0.43","0.143333333","3.94","1.313333333","100","9.839816934","33.33333333","0.5375","4.777777778","4.777777778","43.77777778","48.55555556","14.33333333","14.33333333","131.3333333","145.6666667"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00059","","","","30","24","3","3","6","1","4","11","0","0","0","0","4.4","","","","","","","0","4.4","","","0","0","0","0","0","0","0","0.4","0.146666667","","0","36.66666667","","0","0","4.888888889","4.888888889","0","0","13.33333333","13.33333333"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00060","","","","30","20","3","4","6","2","3","7","2","0","0.48","0","10.8","6","6","2","5","7","10.5","0.48","11.28","0.24","","2","0.285714286","0.066666667","0.285714286","0.066666667","0.068571429","0.016","1.542857143","0.36","100","4.255319149","23.33333333","0.24","0.533333333","0.533333333","12","12.53333333","2.285714286","2.285714286","51.42857143","53.71428571"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00061","","","","30","13","3","3","8","2","2","9","10","2","3.8","0.08","33.4","2","7","3","2","3","0.12","3.88","37.28","0.38","0.04","12","1.333333333","0.4","1.111111111","0.333333333","0.431111111","0.129333333","3.711111111","1.113333333","83.33333333","10.40772532","30","0.323333333","4.222222222","4.311111111","37.11111111","41.42222222","14.07407407","14.37037037","123.7037037","138.0740741"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00062","","","","30","15","2","2","8","1","2","11","13","0","5.2","0","29.5","2","6","5","1","3","0.02","5.2","34.7","0.4","","13","1.181818182","0.433333333","1.181818182","0.433333333","0.472727273","0.173333333","2.681818182","0.983333333","100","14.98559078","36.66666667","0.4","5.777777778","5.777777778","32.77777778","38.55555556","15.75757576","15.75757576","89.39393939","105.1515152"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00063","","","","30","18","2","3","7","1","2","11","33","0","11","0","37","6","5","4","5","1","0.12","11","48","0.333333333","","33","3","1.1","3","1.1","1","0.366666667","3.363636364","1.233333333","100","22.91666667","36.66666667","0.333333333","12.22222222","12.22222222","41.11111111","53.33333333","33.33333333","33.33333333","112.1212121","145.4545455"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00064","","","","30","20","2","2","8","2","2","12","5","0","2.4","0","55.4","3","3","2","6","3","7.76","2.4","57.8","0.48","","5","0.416666667","0.166666667","0.416666667","0.166666667","0.2","0.08","4.616666667","1.846666667","100","4.152249135","40","0.48","2.666666667","2.666666667","61.55555556","64.22222222","6.666666667","6.666666667","153.8888889","160.5555556"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00065","","","","30","5","1","1","8","1","2","5","6","0","2.28","0","34","6","3","2","1","5","0.12","2.28","36.28","0.38","","6","1.2","0.2","1.2","0.2","0.456","0.076","6.8","1.133333333","100","6.284454245","16.66666667","0.38","2.533333333","2.533333333","37.77777778","40.31111111","15.2","15.2","226.6666667","241.8666667"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00066","","","","30","8","2","2","9","1","2","5","0","0","0","0","55","","","","","","","0","55","","","0","0","0","0","0","0","0","11","1.833333333","","0","16.66666667","","0","0","61.11111111","61.11111111","0","0","366.6666667","366.6666667"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00067","","","","30","20","2","2","8","1","2","14","23","0","8.4","0","49.5","3","3","5","9","1","6.12","8.4","57.9","0.365217391","","23","1.642857143","0.766666667","1.642857143","0.766666667","0.6","0.28","3.535714286","1.65","100","14.50777202","46.66666667","0.365217391","9.333333333","9.333333333","55","64.33333333","20","20","117.8571429","137.8571429"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00068","","","","30","15","3","6","8","2","2","13","10","0","1.68","0","66","2","2","2","2","7","0.02","1.68","67.68","0.168","","10","0.769230769","0.333333333","0.769230769","0.333333333","0.129230769","0.056","5.076923077","2.2","100","2.482269504","43.33333333","0.168","1.866666667","1.866666667","73.33333333","75.2","4.307692308","4.307692308","169.2307692","173.5384615"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00069","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00070","","","","30","18","2","3","8","1","2","15","17","0","10.4","0","66","2","3","3","6","1","0.02","10.4","76.4","0.611764706","","17","1.133333333","0.566666667","1.133333333","0.566666667","0.693333333","0.346666667","4.4","2.2","100","13.61256545","50","0.611764706","11.55555556","11.55555556","73.33333333","84.88888889","23.11111111","23.11111111","146.6666667","169.7777778"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00071","","","","30","22","3","2","8","1","2","17","50","0","16","0","53.4","2","4","4","6","1","1.38","16","69.4","0.32","","50","2.941176471","1.666666667","2.941176471","1.666666667","0.941176471","0.533333333","3.141176471","1.78","100","23.05475504","56.66666667","0.32","17.77777778","17.77777778","59.33333333","77.11111111","31.37254902","31.37254902","104.7058824","136.0784314"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00072","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00073","","","","30","18","3","4","8","1","2","15","20","0","16.5","0","46","2","4","3","1","1","0.12","16.5","62.5","0.825","","20","1.333333333","0.666666667","1.333333333","0.666666667","1.1","0.55","3.066666667","1.533333333","100","26.4","50","0.825","18.33333333","18.33333333","51.11111111","69.44444444","36.66666667","36.66666667","102.2222222","138.8888889"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00074","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00075","","","","30","22","3","2","8","1","2","9","7","0","2","0","38.3","5","2","2","5","5","0.02","2","40.3","0.285714286","","7","0.777777778","0.233333333","0.777777778","0.233333333","0.222222222","0.066666667","4.255555556","1.276666667","100","4.962779156","30","0.285714286","2.222222222","2.222222222","42.55555556","44.77777778","7.407407407","7.407407407","141.8518519","149.2592593"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00076","","","","30","28","2","2","8","1","2","10","7","0","4.3","0","61.4","2","7","3","5","3","0.12","4.3","65.7","0.614285714","","7","0.7","0.233333333","0.7","0.233333333","0.43","0.143333333","6.14","2.046666667","100","6.544901065","33.33333333","0.614285714","4.777777778","4.777777778","68.22222222","73","14.33333333","14.33333333","204.6666667","219"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00077","","","","30","9","5","3","8","2","2","4","","0","3","0","33","2","8","2","3","5","0","3","36","","","","","","","","0.75","0.1","8.25","1.1","","8.333333333","13.33333333","","3.333333333","3.333333333","36.66666667","40","25","25","275","300"
"","","UGP2014SER-PT06","","","","","","","","","UGP2014SER-PT06-00078","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
