"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00019","","","","20","14","2","2","6","1","2","12","6","8","0.3","0.2","3.2","2","1","1","9","7","0.12","0.5","3.7","0.05","0.025","14","1.166666667","0.7","0.5","0.3","0.041666667","0.025","0.266666667","0.16","42.85714286","13.51351351","60","0.5","0.833333333","5.333333333","6.166666667","0.035714286","0.833333333","1.388888889","8.888888889","10.27777778"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00020","","","","20","11","1","3","5","1","2","8","0","0","0","0","0.4","","","","","","","0","0.4","","","0","0","0","0","0","0","0","0.05","0.02","","0","40","0","0","0.666666667","0.666666667","","0","0","1.666666667","1.666666667"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00021","","","","20","20","2","2","6","1","2","18","0","4","0","0.1","4.6","8","1","1","9","7","0","0.1","4.7","","0.025","4","0.222222222","0.2","0","0","0.005555556","0.005","0.255555556","0.23","0","2.127659574","90","0","0.166666667","7.666666667","7.833333333","0.025","0","0.185185185","8.518518519","8.703703704"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00022","","","","20","10","2","2","6","1","2","9","18","3","1.4","0.08","2.2","8","1","1","5","5","0.15","1.48","3.68","0.077777778","0.026666667","21","2.333333333","1.05","2","0.9","0.164444444","0.074","0.244444444","0.11","85.71428571","40.2173913","45","2.333333333","2.466666667","3.666666667","6.133333333","0.07047619","5.185185185","5.481481481","8.148148148","13.62962963"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00023","","","","20","17","1","3","5","1","2","15","10","7","0.9","0.12","1.2","2","1","1","2","5","1.38","1.02","2.22","0.09","0.017142857","17","1.133333333","0.85","0.666666667","0.5","0.068","0.051","0.08","0.06","58.82352941","45.94594595","75","1.5","1.7","2","3.7","0.06","2","2.266666667","2.666666667","4.933333333"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00024","","","","20","8","1","2","6","1","2","8","4","2","0.4","0.04","0.9","2","1","1","5","5","0.12","0.44","1.34","0.1","0.02","6","0.75","0.3","0.5","0.2","0.055","0.022","0.1125","0.045","66.66666667","32.8358209","40","0.666666667","0.733333333","1.5","2.233333333","0.073333333","1.666666667","1.833333333","3.75","5.583333333"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00025","","","","20","10","1","1","7","1","2","9","13","3","2.4","0.04","7.1","8","1","1","8","3","0.12","2.44","9.54","0.184615385","0.013333333","16","1.777777778","0.8","1.444444444","0.65","0.271111111","0.122","0.788888889","0.355","81.25","25.57651992","45","4","4.066666667","11.83333333","15.9","0.1525","8.888888889","9.037037037","26.2962963","35.33333333"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00026","","","","20","14","2","2","6","1","3","14","17","10","0.88","0.44","5","2","1","1","5","5","0","1.32","6.32","0.051764706","0.044","27","1.928571429","1.35","1.214285714","0.85","0.094285714","0.066","0.357142857","0.25","62.96296296","20.88607595","70","1.466666667","2.2","8.333333333","10.53333333","0.048888889","2.095238095","3.142857143","11.9047619","15.04761905"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00027","","","","20","20","1","2","7","1","2","19","25","11","5.6","0.4","8","8","1","3","6","3","3.96","6","14","0.224","0.036363636","36","1.894736842","1.8","1.315789474","1.25","0.315789474","0.3","0.421052632","0.4","69.44444444","42.85714286","95","9.333333333","10","13.33333333","23.33333333","0.166666667","9.824561404","10.52631579","14.03508772","24.56140351"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00028","","","","20","16","1","1","6","2","2","14","9","8","0.44","0.19","3","9","1","1","4","5","0","0.63","3.63","0.048888889","0.02375","17","1.214285714","0.85","0.642857143","0.45","0.045","0.0315","0.214285714","0.15","52.94117647","17.3553719","70","0.733333333","1.05","5","6.05","0.037058824","1.047619048","1.5","7.142857143","8.642857143"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00029","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00030","","","","20","8","1","2","6","1","2","4","0","0","0","0","3.6","","","","","","","0","3.6","","","0","0","0","0","0","0","0","0.9","0.18","","0","20","0","0","6","6","","0","0","30","30"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00031","","","","20","7","1","2","7","1","2","7","5","5","0.2","0.2","2","9","1","4","8","5","1.38","0.4","2.4","0.04","0.04","10","1.428571429","0.5","0.714285714","0.25","0.057142857","0.02","0.285714286","0.1","50","16.66666667","35","0.333333333","0.666666667","3.333333333","4","0.04","0.952380952","1.904761905","9.523809524","11.42857143"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00032","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00033","","","","20","18","1","2","6","1","2","16","0","4","0","0.6","3.4","8","1","1","9","9","0","0.6","4","","0.15","4","0.25","0.2","0","0","0.0375","0.03","0.2125","0.17","0","15","80","0","1","5.666666667","6.666666667","0.15","0","1.25","7.083333333","8.333333333"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00034","","","","20","12","1","1","6","1","2","12","0","2","0","0.08","2.8","8","1","1","5","9","0","0.08","2.88","","0.04","2","0.166666667","0.1","0","0","0.006666667","0.004","0.233333333","0.14","0","2.777777778","60","0","0.133333333","4.666666667","4.8","0.04","0","0.222222222","7.777777778","8"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00035","","","","20","1","1","1","5","3","1","1","0","0","0","0","1.5","","","","","","","0","1.5","","","0","0","0","0","0","0","0","1.5","0.075","","0","5","0","0","2.5","2.5","","0","0","50","50"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00036","","","","20","3","1","1","5","1","1","1","1","2","0.09","0.02","0.1","8","1","1","5","9","0.12","0.11","0.21","0.09","0.01","3","3","0.15","1","0.05","0.11","0.0055","0.1","0.005","33.33333333","52.38095238","5","0.15","0.183333333","0.166666667","0.35","0.036666667","3","3.666666667","3.333333333","7"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00037","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00038","","","","20","16","1","2","5","1","2","14","7","3","0.36","0.06","0.8","9","1","1","4","7","1.38","0.42","1.22","0.051428571","0.02","10","0.714285714","0.5","0.5","0.35","0.03","0.021","0.057142857","0.04","70","34.42622951","70","0.6","0.7","1.333333333","2.033333333","0.042","0.857142857","1","1.904761905","2.904761905"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00039","","","","20","1","1","2","4","3","3","1","0","0","0","0","0.1","","","","","","","0","0.1","","","0","0","0","0","0","0","0","0.1","0.005","","0","5","0","0","0.166666667","0.166666667","","0","0","3.333333333","3.333333333"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00040","","","","20","8","1","2","5","1","2","5","1","4","0.09","0.06","1.2","8","1","1","4","7","0","0.15","1.35","0.09","0.015","5","1","0.25","0.2","0.05","0.03","0.0075","0.24","0.06","20","11.11111111","25","0.15","0.25","2","2.25","0.03","0.6","1","8","9"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00041","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00042","","","","20","20","1","2","5","1","2","16","3","11","0.2","0.2","1","2","1","3","5","7","0.15","0.4","1.4","0.066666667","0.018181818","14","0.875","0.7","0.1875","0.15","0.025","0.02","0.0625","0.05","21.42857143","28.57142857","80","0.333333333","0.666666667","1.666666667","2.333333333","0.028571429","0.416666667","0.833333333","2.083333333","2.916666667"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00043","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00044","","","","20","3","1","","","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00045","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00046","","","","20","12","1","2","7","1","3","12","8","7","1.02","0.2","2.9","8","1","4","8","3","3.03","1.22","4.12","0.1275","0.028571429","15","1.25","0.75","0.666666667","0.4","0.101666667","0.061","0.241666667","0.145","53.33333333","29.61165049","60","1.7","2.033333333","4.833333333","6.866666667","0.081333333","2.833333333","3.388888889","8.055555556","11.44444444"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00047","","","","20","15","1","2","6","1","3","15","16","16","1.4","0.26","3.1","2","1","3","9","5","0","1.66","4.76","0.0875","0.01625","32","2.133333333","1.6","1.066666667","0.8","0.110666667","0.083","0.206666667","0.155","50","34.87394958","75","2.333333333","2.766666667","5.166666667","7.933333333","0.051875","3.111111111","3.688888889","6.888888889","10.57777778"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00048","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00049","","","","20","20","1","3","6","2","2","18","8","4","0.3","0.1","2","6","1","1","4","7","14.37","0.4","2.4","0.0375","0.025","12","0.666666667","0.6","0.444444444","0.4","0.022222222","0.02","0.111111111","0.1","66.66666667","16.66666667","90","0.5","0.666666667","3.333333333","4","0.033333333","0.555555556","0.740740741","3.703703704","4.444444444"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00050","","","","20","17","2","2","6","2","2","14","16","11","1.7","0.2","3.6","9","1","1","2","5","0.12","1.9","5.5","0.10625","0.018181818","27","1.928571429","1.35","1.142857143","0.8","0.135714286","0.095","0.257142857","0.18","59.25925926","34.54545455","70","2.833333333","3.166666667","6","9.166666667","0.07037037","4.047619048","4.523809524","8.571428571","13.0952381"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00051","","","","20","4","1","2","7","2","2","4","1","4","0.2","0.06","3.5","8","1","1","9","5","0.12","0.26","3.76","0.2","0.015","5","1.25","0.25","0.25","0.05","0.065","0.013","0.875","0.175","20","6.914893617","20","0.333333333","0.433333333","5.833333333","6.266666667","0.052","1.666666667","2.166666667","29.16666667","31.33333333"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00052","","","","20","13","2","2","6","1","2","9","8","11","0.6","0.19","0.8","6","1","1","2","5","1.38","0.79","1.59","0.075","0.017272727","19","2.111111111","0.95","0.888888889","0.4","0.087777778","0.0395","0.088888889","0.04","42.10526316","49.68553459","45","1","1.316666667","1.333333333","2.65","0.041578947","2.222222222","2.925925926","2.962962963","5.888888889"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00053","","","","20","2","1","","","3","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00054","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00055","","","","20","8","1","2","6","1","2","6","3","1","0.52","0.02","1.4","2","1","1","3","3","0.12","0.54","1.94","0.173333333","0.02","4","0.666666667","0.2","0.5","0.15","0.09","0.027","0.233333333","0.07","75","27.83505155","30","0.866666667","0.9","2.333333333","3.233333333","0.135","2.888888889","3","7.777777778","10.77777778"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00056","","","","20","8","1","2","6","1","2","7","3","2","0.6","0.02","3.4","6","1","1","4","3","1.38","0.62","4.02","0.2","0.01","5","0.714285714","0.25","0.428571429","0.15","0.088571429","0.031","0.485714286","0.17","60","15.42288557","35","1","1.033333333","5.666666667","6.7","0.124","2.857142857","2.952380952","16.19047619","19.14285714"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00057","","","","20","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00058","","","","20","1","1","","","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00059","","","","20","20","1","2","7","1","2","18","27","11","4.5","0.28","12","9","1","1","6","3","0.12","4.78","16.78","0.166666667","0.025454545","38","2.111111111","1.9","1.5","1.35","0.265555556","0.239","0.666666667","0.6","71.05263158","28.48629321","90","7.5","7.966666667","20","27.96666667","0.125789474","8.333333333","8.851851852","22.22222222","31.07407407"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00060","","","","20","3","1","2","4","2","2","1","0","0","0","0","0.12","","","","","","","0","0.12","","","0","0","0","0","0","0","0","0.12","0.006","","0","5","0","0","0.2","0.2","","0","0","4","4"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00061","","","","20","17","1","2","6","1","2","17","9","3","1","0.04","9.6","9","1","1","6","3","0.12","1.04","10.64","0.111111111","0.013333333","12","0.705882353","0.6","0.529411765","0.45","0.061176471","0.052","0.564705882","0.48","75","9.77443609","85","1.666666667","1.733333333","16","17.73333333","0.086666667","1.960784314","2.039215686","18.82352941","20.8627451"
"","","UGP2015KAC-PT01","","","","","","","","","UGP2015KAC-PT01-00062","","","","20","16","1","2","7","2","2","12","14","22","2.4","0.4","2.6","8","1","1","9","5","0","2.8","5.4","0.171428571","0.018181818","36","3","1.8","1.166666667","0.7","0.233333333","0.14","0.216666667","0.13","38.88888889","51.85185185","60","4","4.666666667","4.333333333","9","0.077777778","6.666666667","7.777777778","7.222222222","15"
