"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00038","","","","30","16","3","4","8","2","2","13","39","3","17","0.2","19","9","3","2","2","1","0.12","17.2","36.2","0.435897436","0.066666667","42","3.230769231","1.4","3","1.3","1.323076923","0.573333333","1.461538462","0.633333333","92.85714286","47.51381215","43.33333333","0.40952381","18.88888889","19.11111111","21.11111111","40.22222222","43.58974359","44.1025641","48.71794872","92.82051282"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00039","","","","30","6","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00040","","","","30","7","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00041","","","","30","12","3","3","6","1","1","6","12","9","7","0.09","9","9","3","9","1","1","0.15","7.09","16.09","0.583333333","0.01","21","3.5","0.7","2","0.4","1.181666667","0.236333333","1.5","0.3","57.14285714","44.06463642","20","0.337619048","7.777777778","7.877777778","10","17.87777778","38.88888889","39.38888889","50","89.38888889"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00042","","","","30","12","2","2","8","1","2","12","40","1","17.4","0.01","18.2","2","3","1","2","2","0.12","17.41","35.61","0.435","0.01","41","3.416666667","1.366666667","3.333333333","1.333333333","1.450833333","0.580333333","1.516666667","0.606666667","97.56097561","48.89076102","40","0.424634146","19.33333333","19.34444444","20.22222222","39.56666667","48.33333333","48.36111111","50.55555556","98.91666667"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00043","","","","30","21","3","3","5","1","2","5","12","13","4.1","0.48","2.4","2","3","6","3","1","5.46","4.58","6.98","0.341666667","0.036923077","25","5","0.833333333","2.4","0.4","0.916","0.152666667","0.48","0.08","48","65.61604585","16.66666667","0.1832","4.555555556","5.088888889","2.666666667","7.755555556","27.33333333","30.53333333","16","46.53333333"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00044","","","","30","20","2","2","7","1","2","16","66","12","19.2","0.63","13.1","2","3","8","5","2","6.12","19.83","32.93","0.290909091","0.0525","78","4.875","2.6","4.125","2.2","1.239375","0.661","0.81875","0.436666667","84.61538462","60.21864561","53.33333333","0.254230769","21.33333333","22.03333333","14.55555556","36.58888889","40","41.3125","27.29166667","68.60416667"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00045","","","","30","27","1","2","9","1","2","20","16","0","9.2","0","28","9","1","6","1","1","0.12","9.2","37.2","0.575","","16","0.8","0.533333333","0.8","0.533333333","0.46","0.306666667","1.4","0.933333333","100","24.7311828","66.66666667","0.575","10.22222222","10.22222222","31.11111111","41.33333333","15.33333333","15.33333333","46.66666667","62"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00046","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00047","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00048","","","","30","15","1","2","9","1","2","6","12","1","18","0.01","16.8","2","1","1","3","2","0","18.01","34.81","1.5","0.01","13","2.166666667","0.433333333","2","0.4","3.001666667","0.600333333","2.8","0.56","92.30769231","51.73800632","20","1.385384615","20","20.01111111","18.66666667","38.67777778","100","100.0555556","93.33333333","193.3888889"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00049","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00050","","","","30","","2","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00051","","","","30","10","3","3","8","1","1","7","18","0","14.6","0","8.6","2","1","7","2","2","1.65","14.6","23.2","0.811111111","","18","2.571428571","0.6","2.571428571","0.6","2.085714286","0.486666667","1.228571429","0.286666667","100","62.93103448","23.33333333","0.811111111","16.22222222","16.22222222","9.555555556","25.77777778","69.52380952","69.52380952","40.95238095","110.4761905"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00052","","","","30","26","1","2","8","1","1","20","48","1","35","0.02","17.2","2","1","8","3","1","0.12","35.02","52.22","0.729166667","0.02","49","2.45","1.633333333","2.4","1.6","1.751","1.167333333","0.86","0.573333333","97.95918367","67.06242819","66.66666667","0.714693878","38.88888889","38.91111111","19.11111111","58.02222222","58.33333333","58.36666667","28.66666667","87.03333333"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00053","","","","30","9","1","1","7","1","2","7","39","23","14.2","0.82","8.2","2","3","2","7","2","0.12","15.02","23.22","0.364102564","0.035652174","62","8.857142857","2.066666667","5.571428571","1.3","2.145714286","0.500666667","1.171428571","0.273333333","62.90322581","64.68561585","23.33333333","0.242258065","15.77777778","16.68888889","9.111111111","25.8","67.61904762","71.52380952","39.04761905","110.5714286"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00054","","","","30","30","1","2","9","1","1","27","52","16","23.6","0.41","12.2","2","1","4","2","2","0.12","24.01","36.21","0.453846154","0.025625","68","2.518518519","2.266666667","1.925925926","1.733333333","0.889259259","0.800333333","0.451851852","0.406666667","76.47058824","66.30764982","90","0.353088235","26.22222222","26.67777778","13.55555556","40.23333333","29.13580247","29.64197531","15.0617284","44.7037037"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00055","","","","30","14","1","2","6","2","3","5","17","0","8.2","0","9.2","8","1","4","2","1","0","8.2","17.4","0.482352941","","17","3.4","0.566666667","3.4","0.566666667","1.64","0.273333333","1.84","0.306666667","100","47.12643678","16.66666667","0.482352941","9.111111111","9.111111111","10.22222222","19.33333333","54.66666667","54.66666667","61.33333333","116"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00056","","","","30","9","2","2","8","1","2","6","42","7","21.2","0.2","17","2","1","5","3","1","0.12","21.4","38.4","0.504761905","0.028571429","49","8.166666667","1.633333333","7","1.4","3.566666667","0.713333333","2.833333333","0.566666667","85.71428571","55.72916667","20","0.436734694","23.55555556","23.77777778","18.88888889","42.66666667","117.7777778","118.8888889","94.44444444","213.3333333"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00057","","","","30","12","1","2","9","1","4","7","11","1","5.2","0.01","32.1","9","1","1","1","1","0.02","5.21","37.31","0.472727273","0.01","12","1.714285714","0.4","1.571428571","0.366666667","0.744285714","0.173666667","4.585714286","1.07","91.66666667","13.9640847","23.33333333","0.434166667","5.777777778","5.788888889","35.66666667","41.45555556","24.76190476","24.80952381","152.8571429","177.6666667"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00058","","","","30","11","2","2","5","1","2","6","0","0","0","0","2.1","","","","","","","0","2.1","","","0","0","0","0","0","0","0","0.35","0.07","","0","20","","0","0","2.333333333","2.333333333","0","0","11.66666667","11.66666667"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00059","","","","30","8","1","3","6","1","2","4","11","0","5.8","0","25.1","","1","4","2","1","7.76","5.8","30.9","0.527272727","","11","2.75","0.366666667","2.75","0.366666667","1.45","0.193333333","6.275","0.836666667","100","18.77022654","13.33333333","0.527272727","6.444444444","6.444444444","27.88888889","34.33333333","48.33333333","48.33333333","209.1666667","257.5"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00060","","","","30","29","1","2","9","1","2","20","35","3","16.8","0.2","43","8","1","4","1","1","0.12","17","60","0.48","0.066666667","38","1.9","1.266666667","1.75","1.166666667","0.85","0.566666667","2.15","1.433333333","92.10526316","28.33333333","66.66666667","0.447368421","18.66666667","18.88888889","47.77777778","66.66666667","28","28.33333333","71.66666667","100"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00061","","","","30","8","1","","","2","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00062","","","","30","22","1","1","9","1","2","16","24","22","2.1","0.8","2.6","6","3","2","2","1","0","2.9","5.5","0.0875","0.036363636","46","2.875","1.533333333","1.5","0.8","0.18125","0.096666667","0.1625","0.086666667","52.17391304","52.72727273","53.33333333","0.063043478","2.333333333","3.222222222","2.888888889","6.111111111","4.375","6.041666667","5.416666667","11.45833333"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00063","","","","30","7","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00064","","","","30","16","1","1","8","1","2","10","12","8","11.2","1.3","2.3","5","1","7","1","1","7.23","12.5","14.8","0.933333333","0.1625","20","2","0.666666667","1.2","0.4","1.25","0.416666667","0.23","0.076666667","60","84.45945946","33.33333333","0.625","12.44444444","13.88888889","2.555555556","16.44444444","37.33333333","41.66666667","7.666666667","49.33333333"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00065","","","","30","6","2","","","6","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00066","","","","30","7","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00067","","","","30","9","3","5","3","2","3","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00068","","","","30","28","1","2","9","1","1","21","53","12","47.1","0.6","27","9","3","5","3","3","0.12","47.7","74.7","0.888679245","0.05","65","3.095238095","2.166666667","2.523809524","1.766666667","2.271428571","1.59","1.285714286","0.9","81.53846154","63.85542169","70","0.733846154","52.33333333","53","30","83","74.76190476","75.71428571","42.85714286","118.5714286"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00069","","","","30","19","1","2","8","1","2","14","33","12","15.4","0.4","10.2","2","3","2","2","2","0.12","15.8","26","0.466666667","0.033333333","45","3.214285714","1.5","2.357142857","1.1","1.128571429","0.526666667","0.728571429","0.34","73.33333333","60.76923077","46.66666667","0.351111111","17.11111111","17.55555556","11.33333333","28.88888889","36.66666667","37.61904762","24.28571429","61.9047619"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00070","","","","30","27","3","7","9","2","2","23","26","0","10.2","0","15.8","2","3","1","3","2","0.12","10.2","26","0.392307692","","26","1.130434783","0.866666667","1.130434783","0.866666667","0.443478261","0.34","0.686956522","0.526666667","100","39.23076923","76.66666667","0.392307692","11.33333333","11.33333333","17.55555556","28.88888889","14.7826087","14.7826087","22.89855072","37.68115942"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00071","","","","30","30","2","2","7","1","1","25","75","50","22.1","2.2","11","2","1","2","2","3","0.12","24.3","35.3","0.294666667","0.044","125","5","4.166666667","3","2.5","0.972","0.81","0.44","0.366666667","60","68.83852691","83.33333333","0.1944","24.55555556","27","12.22222222","39.22222222","29.46666667","32.4","14.66666667","47.06666667"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00072","","","","30","30","2","2","9","1","2","30","1","4","2.4","0.02","75","2","5","3","8","2","0.12","2.42","77.42","2.4","0.005","5","0.166666667","0.166666667","0.033333333","0.033333333","0.080666667","0.080666667","2.5","2.5","20","3.125807285","100","0.484","2.666666667","2.688888889","83.33333333","86.02222222","2.666666667","2.688888889","83.33333333","86.02222222"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00073","","","","30","8","1","2","7","1","1","5","4","1","0.21","0.01","0.2","8","9","2","1","1","4.61","0.22","0.42","0.0525","0.01","5","1","0.166666667","0.8","0.133333333","0.044","0.007333333","0.04","0.006666667","80","52.38095238","16.66666667","0.044","0.233333333","0.244444444","0.222222222","0.466666667","1.4","1.466666667","1.333333333","2.8"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00074","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00075","","","","30","13","1","1","6","1","1","6","12","9","7","0.25","9","2","3","9","1","1","0","7.25","16.25","0.583333333","0.027777778","21","3.5","0.7","2","0.4","1.208333333","0.241666667","1.5","0.3","57.14285714","44.61538462","20","0.345238095","7.777777778","8.055555556","10","18.05555556","38.88888889","40.27777778","50","90.27777778"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00076","","","","30","16","3","4","6","2","2","2","2","2","1.3","0.04","1.2","9","2","7","2","1","0.12","1.34","2.54","0.65","0.02","4","2","0.133333333","1","0.066666667","0.67","0.044666667","0.6","0.04","50","52.75590551","6.666666667","0.335","1.444444444","1.488888889","1.333333333","2.822222222","21.66666667","22.33333333","20","42.33333333"
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00077","","","","30","8","3","4","3","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014SER-PT02","","","","","","","","","UGP2014SER-PT02-00078","","","","30","25","2","2","8","1","1","20","18","10","3","0.08","18.2","9","3","2","3","2","0.12","3.08","21.28","0.166666667","0.008","28","1.4","0.933333333","0.9","0.6","0.154","0.102666667","0.91","0.606666667","64.28571429","14.47368421","66.66666667","0.11","3.333333333","3.422222222","20.22222222","23.64444444","5","5.133333333","30.33333333","35.46666667"
