"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00011","","","","30","26","1","4","7","1","3","26","24","10","4.2","0.28","10","2","5","2","2","2","0.02","4.48","14.48","0.175","0.028","34","1.307692308","1.133333333","0.923076923","0.8","0.172307692","0.149333333","0.384615385","0.333333333","70.58823529","30.93922652","86.66666667","0.131764706","4.666666667","4.977777778","11.11111111","16.08888889","5.384615385","5.743589744","12.82051282","18.56410256"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00012","","","","30","27","1","3","9","1","2","25","36","16","7.5","0.38","25","2","3","2","4","3","0.02","7.88","32.88","0.208333333","0.02375","52","2.08","1.733333333","1.44","1.2","0.3152","0.262666667","1","0.833333333","69.23076923","23.96593674","83.33333333","0.151538462","8.333333333","8.755555556","27.77777778","36.53333333","10","10.50666667","33.33333333","43.84"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00013","","","","30","22","2","3","6","1","3","21","10","5","1.5","0.08","2.2","5","3","3","3","2","4.61","1.58","3.78","0.15","0.016","15","0.714285714","0.5","0.476190476","0.333333333","0.075238095","0.052666667","0.104761905","0.073333333","66.66666667","41.7989418","70","0.105333333","1.666666667","1.755555556","2.444444444","4.2","2.380952381","2.507936508","3.492063492","6"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00014","","","","30","18","3","7","8","2","3","10","15","7","2.5","0.18","22.5","6","5","4","3","2","3.03","2.68","25.18","0.166666667","0.025714286","22","2.2","0.733333333","1.5","0.5","0.268","0.089333333","2.25","0.75","68.18181818","10.64336775","33.33333333","0.121818182","2.777777778","2.977777778","25","27.97777778","8.333333333","8.933333333","75","83.93333333"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00015","","","","30","18","1","4","8","1","6","18","38","22","5","0.64","34.5","2","3","8","3","3","0.12","5.64","40.14","0.131578947","0.029090909","60","3.333333333","2","2.111111111","1.266666667","0.313333333","0.188","1.916666667","1.15","63.33333333","14.05082212","60","0.094","5.555555556","6.266666667","38.33333333","44.6","9.259259259","10.44444444","63.88888889","74.33333333"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00016","","","","30","27","2","3","8","1","3","24","76","11","25.6","0.4","27.5","9","3","4","4","2","0.12","26","53.5","0.336842105","0.036363636","87","3.625","2.9","3.166666667","2.533333333","1.083333333","0.866666667","1.145833333","0.916666667","87.35632184","48.59813084","80","0.298850575","28.44444444","28.88888889","30.55555556","59.44444444","35.55555556","36.11111111","38.19444444","74.30555556"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00017","","","","30","15","3","8","5","1","3","15","10","2","2","0.08","2","2","5","6","4","3","0.15","2.08","4.08","0.2","0.04","12","0.8","0.4","0.666666667","0.333333333","0.138666667","0.069333333","0.133333333","0.066666667","83.33333333","50.98039216","50","0.173333333","2.222222222","2.311111111","2.222222222","4.533333333","4.444444444","4.622222222","4.444444444","9.066666667"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00018","","","","30","8","1","6","7","1","4","5","2","0","1","0","6","2","3","1","2","2","0.02","1","7","0.5","","2","0.4","0.066666667","0.4","0.066666667","0.2","0.033333333","1.2","0.2","100","14.28571429","16.66666667","0.5","1.111111111","1.111111111","6.666666667","7.777777778","6.666666667","6.666666667","40","46.66666667"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00019","","","","30","10","3","6","6","1","3","3","0","1","0","0.04","3","2","9","3","1","2","0.02","0.04","3.04","","0.04","1","0.333333333","0.033333333","0","0","0.013333333","0.001333333","1","0.1","0","1.315789474","10","0.04","0","0.044444444","3.333333333","3.377777778","0","0.444444444","33.33333333","33.77777778"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00020","","","","30","22","2","7","7","2","3","20","39","7","7.6","0.2","6.5","8","5","2","5","2","0.12","7.8","14.3","0.194871795","0.028571429","46","2.3","1.533333333","1.95","1.3","0.39","0.26","0.325","0.216666667","84.7826087","54.54545455","66.66666667","0.169565217","8.444444444","8.666666667","7.222222222","15.88888889","12.66666667","13","10.83333333","23.83333333"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00021","","","","30","23","2","6","7","2","3","19","24","8","11.2","0.18","6.2","2","3","2","5","3","0.12","11.38","17.58","0.466666667","0.0225","32","1.684210526","1.066666667","1.263157895","0.8","0.598947368","0.379333333","0.326315789","0.206666667","75","64.73265074","63.33333333","0.355625","12.44444444","12.64444444","6.888888889","19.53333333","19.64912281","19.96491228","10.87719298","30.84210526"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00022","","","","30","28","1","3","9","1","2","24","52","38","7.5","0.88","37.5","2","3","2","2","2","0.12","8.38","45.88","0.144230769","0.023157895","90","3.75","3","2.166666667","1.733333333","0.349166667","0.279333333","1.5625","1.25","57.77777778","18.26503923","80","0.093111111","8.333333333","9.311111111","41.66666667","50.97777778","10.41666667","11.63888889","52.08333333","63.72222222"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00023","","","","30","26","2","3","7","1","2","26","42","27","7","0.68","7.2","9","3","1","1","1","0.12","7.68","14.88","0.166666667","0.025185185","69","2.653846154","2.3","1.615384615","1.4","0.295384615","0.256","0.276923077","0.24","60.86956522","51.61290323","86.66666667","0.111304348","7.777777778","8.533333333","8","16.53333333","8.974358974","9.846153846","9.230769231","19.07692308"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00024","","","","30","8","3","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00025","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00026","","","","30","12","3","7","6","1","4","12","4","3","0.5","0.1","7","2","7","1","1","1","0.12","0.6","7.6","0.125","0.033333333","7","0.583333333","0.233333333","0.333333333","0.133333333","0.05","0.02","0.583333333","0.233333333","57.14285714","7.894736842","40","0.085714286","0.555555556","0.666666667","7.777777778","8.444444444","1.388888889","1.666666667","19.44444444","21.11111111"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00027","","","","30","26","2","3","9","1","2","26","56","20","21.5","0.64","43","9","3","5","1","1","0","22.14","65.14","0.383928571","0.032","76","2.923076923","2.533333333","2.153846154","1.866666667","0.851538462","0.738","1.653846154","1.433333333","73.68421053","33.98833282","86.66666667","0.291315789","23.88888889","24.6","47.77777778","72.37777778","27.56410256","28.38461538","55.12820513","83.51282051"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00028","","","","30","14","1","4","7","1","4","10","14","1","5","0.04","6.2","9","3","4","5","3","0.12","5.04","11.24","0.357142857","0.04","15","1.5","0.5","1.4","0.466666667","0.504","0.168","0.62","0.206666667","93.33333333","44.83985765","33.33333333","0.336","5.555555556","5.6","6.888888889","12.48888889","16.66666667","16.8","20.66666667","37.46666667"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00029","","","","30","26","3","7","6","1","3","23","13","3","4.5","0.12","3.5","6","3","4","3","5","3.96","4.62","8.12","0.346153846","0.04","16","0.695652174","0.533333333","0.565217391","0.433333333","0.200869565","0.154","0.152173913","0.116666667","81.25","56.89655172","76.66666667","0.28875","5","5.133333333","3.888888889","9.022222222","6.52173913","6.695652174","5.072463768","11.76811594"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00030","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00031","","","","30","19","2","4","9","1","3","17","28","3","8.5","0.08","44","2","3","8","4","4","0.15","8.58","52.58","0.303571429","0.026666667","31","1.823529412","1.033333333","1.647058824","0.933333333","0.504705882","0.286","2.588235294","1.466666667","90.32258065","16.31799163","56.66666667","0.276774194","9.444444444","9.533333333","48.88888889","58.42222222","16.66666667","16.82352941","86.2745098","103.0980392"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00032","","","","30","20","1","4","9","1","2","20","13","10","5.4","0.28","40.5","2","3","3","2","2","1.5","5.68","46.18","0.415384615","0.028","23","1.15","0.766666667","0.65","0.433333333","0.284","0.189333333","2.025","1.35","56.52173913","12.29969684","66.66666667","0.246956522","6","6.311111111","45","51.31111111","9","9.466666667","67.5","76.96666667"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00033","","","","30","15","1","3","7","1","2","15","20","7","5.5","0.2","7.5","2","3","4","3","2","0.12","5.7","13.2","0.275","0.028571429","27","1.8","0.9","1.333333333","0.666666667","0.38","0.19","0.5","0.25","74.07407407","43.18181818","50","0.211111111","6.111111111","6.333333333","8.333333333","14.66666667","12.22222222","12.66666667","16.66666667","29.33333333"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00034","","","","30","10","3","6","5","1","2","9","3","0","0.3","0","0.4","2","5","3","3","6","0.15","0.3","0.7","0.1","","3","0.333333333","0.1","0.333333333","0.1","0.033333333","0.01","0.044444444","0.013333333","100","42.85714286","30","0.1","0.333333333","0.333333333","0.444444444","0.777777778","1.111111111","1.111111111","1.481481481","2.592592593"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00035","","","","30","19","1","6","8","1","3","19","3","0","1.12","0","18.5","6","3","5","4","2","3.03","1.12","19.62","0.373333333","","3","0.157894737","0.1","0.157894737","0.1","0.058947368","0.037333333","0.973684211","0.616666667","100","5.708460754","63.33333333","0.373333333","1.244444444","1.244444444","20.55555556","21.8","1.964912281","1.964912281","32.45614035","34.42105263"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00036","","","","30","15","2","4","7","1","6","13","19","4","4.5","0.11","6.2","2","3","5","4","3","1.38","4.61","10.81","0.236842105","0.0275","23","1.769230769","0.766666667","1.461538462","0.633333333","0.354615385","0.153666667","0.476923077","0.206666667","82.60869565","42.64569843","43.33333333","0.200434783","5","5.122222222","6.888888889","12.01111111","11.53846154","11.82051282","15.8974359","27.71794872"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00037","","","","30","21","1","6","8","1","2","20","0","0","0","0","11.5","","","","","","","0","11.5","","","0","0","0","0","0","0","0","0.575","0.383333333","","0","66.66666667","","0","0","12.77777778","12.77777778","0","0","19.16666667","19.16666667"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00038","","","","30","12","1","3","8","1","3","12","25","33","7.5","1","20.1","9","3","2","3","2","0.12","8.5","28.6","0.3","0.03030303","58","4.833333333","1.933333333","2.083333333","0.833333333","0.708333333","0.283333333","1.675","0.67","43.10344828","29.72027972","40","0.146551724","8.333333333","9.444444444","22.33333333","31.77777778","20.83333333","23.61111111","55.83333333","79.44444444"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00039","","","","30","9","1","7","7","1","4","9","13","7","2.5","0.2","9.2","6","5","3","2","2","0.12","2.7","11.9","0.192307692","0.028571429","20","2.222222222","0.666666667","1.444444444","0.433333333","0.3","0.09","1.022222222","0.306666667","65","22.68907563","30","0.135","2.777777778","3","10.22222222","13.22222222","9.259259259","10","34.07407407","44.07407407"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00040","","","","30","18","1","4","9","1","3","18","29","33","9.3","0.6","34","2","3","5","2","4","3.96","9.9","43.9","0.320689655","0.018181818","62","3.444444444","2.066666667","1.611111111","0.966666667","0.55","0.33","1.888888889","1.133333333","46.77419355","22.55125285","60","0.159677419","10.33333333","11","37.77777778","48.77777778","17.22222222","18.33333333","62.96296296","81.2962963"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00041","","","","30","27","1","4","9","1","3","26","65","25","17","0.64","34","9","3","4","4","3","0","17.64","51.64","0.261538462","0.0256","90","3.461538462","3","2.5","2.166666667","0.678461538","0.588","1.307692308","1.133333333","72.22222222","34.15956623","86.66666667","0.196","18.88888889","19.6","37.77777778","57.37777778","21.79487179","22.61538462","43.58974359","66.20512821"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00042","","","","30","21","1","7","5","1","2","20","3","0","0.34","0","3.5","2","5","1","2","2","0.12","0.34","3.84","0.113333333","","3","0.15","0.1","0.15","0.1","0.017","0.011333333","0.175","0.116666667","100","8.854166667","66.66666667","0.113333333","0.377777778","0.377777778","3.888888889","4.266666667","0.566666667","0.566666667","5.833333333","6.4"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00043","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00044","","","","30","19","1","6","9","1","3","19","14","2","8.7","0.08","22","2","1","4","3","2","0.12","8.78","30.78","0.621428571","0.04","16","0.842105263","0.533333333","0.736842105","0.466666667","0.462105263","0.292666667","1.157894737","0.733333333","87.5","28.52501624","63.33333333","0.54875","9.666666667","9.755555556","24.44444444","34.2","15.26315789","15.40350877","38.59649123","54"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00045","","","","30","26","1","2","9","1","2","26","16","11","6","0.3","21","2","3","2","2","2","0","6.3","27.3","0.375","0.027272727","27","1.038461538","0.9","0.615384615","0.533333333","0.242307692","0.21","0.807692308","0.7","59.25925926","23.07692308","86.66666667","0.233333333","6.666666667","7","23.33333333","30.33333333","7.692307692","8.076923077","26.92307692","35"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00046","","","","30","20","1","4","8","1","2","14","16","10","6.2","0.28","8","2","3","2","3","2","0.15","6.48","14.48","0.3875","0.028","26","1.857142857","0.866666667","1.142857143","0.533333333","0.462857143","0.216","0.571428571","0.266666667","61.53846154","44.75138122","46.66666667","0.249230769","6.888888889","7.2","8.888888889","16.08888889","14.76190476","15.42857143","19.04761905","34.47619048"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00047","","","","30","29","1","3","9","1","4","23","84","20","20","0.58","81","2","3","5","2","2","0.12","20.58","101.58","0.238095238","0.029","104","4.52173913","3.466666667","3.652173913","2.8","0.894782609","0.686","3.52173913","2.7","80.76923077","20.25989368","76.66666667","0.197884615","22.22222222","22.86666667","90","112.8666667","28.98550725","29.82608696","117.3913043","147.2173913"
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00048","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00049","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00050","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00051","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2014NAM-PT02","","","","","","","","","UGP2014NAM-PT02-00052","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
