"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00011","","","","30","16","2","2","8","2","1","16","3","4","0.5","0.1","6","3","3","1","3","5","1.17","0.6","6.6","0.166666667","0.025","7","0.4375","0.233333333","0.1875","0.1","0.0375","0.02","0.375","0.2","42.85714286","9.090909091","53.33333333","0.085714286","0.555555556","0.666666667","6.666666667","7.333333333","1.041666667","1.25","12.5","13.75"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00012","","","","30","20","2","2","8","1","1","20","26","0","9.2","0","5.5","3","5","3","4","1","0.02","9.2","14.7","0.353846154","","26","1.3","0.866666667","1.3","0.866666667","0.46","0.306666667","0.275","0.183333333","100","62.58503401","66.66666667","0.353846154","10.22222222","10.22222222","6.111111111","16.33333333","15.33333333","15.33333333","9.166666667","24.5"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00013","","","","30","11","1","2","7","2","1","11","6","1","1.6","0.1","2","8","5","3","4","3","7.23","1.7","3.7","0.266666667","0.1","7","0.636363636","0.233333333","0.545454545","0.2","0.154545455","0.056666667","0.181818182","0.066666667","85.71428571","45.94594595","36.66666667","0.242857143","1.777777778","1.888888889","2.222222222","4.111111111","4.848484848","5.151515152","6.060606061","11.21212121"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00014","","","","30","22","2","2","7","2","2","22","17","0","3.5","0","0.5","4","4","3","2","2","0.02","3.5","4","0.205882353","","17","0.772727273","0.566666667","0.772727273","0.566666667","0.159090909","0.116666667","0.022727273","0.016666667","100","87.5","73.33333333","0.205882353","3.888888889","3.888888889","0.555555556","4.444444444","5.303030303","5.303030303","0.757575758","6.060606061"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00015","","","","30","18","2","2","8","2","6","18","30","14","7.2","0.3","3","8","3","3","4","2","10.5","7.5","10.5","0.24","0.021428571","44","2.444444444","1.466666667","1.666666667","1","0.416666667","0.25","0.166666667","0.1","68.18181818","71.42857143","60","0.170454545","8","8.333333333","3.333333333","11.66666667","13.33333333","13.88888889","5.555555556","19.44444444"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00016","","","","30","20","3","2","7","2","2","20","2","2","0.2","0.08","3.5","9","1","1","3","6","7.76","0.28","3.78","0.1","0.04","4","0.2","0.133333333","0.1","0.066666667","0.014","0.009333333","0.175","0.116666667","50","7.407407407","66.66666667","0.07","0.222222222","0.311111111","3.888888889","4.2","0.333333333","0.466666667","5.833333333","6.3"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00017","","","","30","16","2","2","7","1","1","16","32","8","8","0.7","4","3","5","3","4","2","0.12","8.7","12.7","0.25","0.0875","40","2.5","1.333333333","2","1.066666667","0.54375","0.29","0.25","0.133333333","80","68.50393701","53.33333333","0.2175","8.888888889","9.666666667","4.444444444","14.11111111","16.66666667","18.125","8.333333333","26.45833333"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00018","","","","30","20","2","2","8","2","2","20","12","11","1.3","0.02","4","5","3","3","2","5","12.39","1.32","5.32","0.108333333","0.001818182","23","1.15","0.766666667","0.6","0.4","0.066","0.044","0.2","0.133333333","52.17391304","24.81203008","66.66666667","0.057391304","1.444444444","1.466666667","4.444444444","5.911111111","2.166666667","2.2","6.666666667","8.866666667"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00019","","","","30","13","2","2","7","1","2","13","15","2","2","0.2","1.2","8","3","1","4","4","6.12","2.2","3.4","0.133333333","0.1","17","1.307692308","0.566666667","1.153846154","0.5","0.169230769","0.073333333","0.092307692","0.04","88.23529412","64.70588235","43.33333333","0.129411765","2.222222222","2.444444444","1.333333333","3.777777778","5.128205128","5.641025641","3.076923077","8.717948718"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00020","","","","30","15","2","2","8","1","2","15","28","8","4","0.5","2.5","4","5","3","3","2","11.03","4.5","7","0.142857143","0.0625","36","2.4","1.2","1.866666667","0.933333333","0.3","0.15","0.166666667","0.083333333","77.77777778","64.28571429","50","0.125","4.444444444","5","2.777777778","7.777777778","8.888888889","10","5.555555556","15.55555556"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00021","","","","30","19","2","2","8","2","1","19","20","6","4","0.5","4","8","3","1","4","2","4.61","4.5","8.5","0.2","0.083333333","26","1.368421053","0.866666667","1.052631579","0.666666667","0.236842105","0.15","0.210526316","0.133333333","76.92307692","52.94117647","63.33333333","0.173076923","4.444444444","5","4.444444444","9.444444444","7.01754386","7.894736842","7.01754386","14.9122807"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00022","","","","30","22","1","2","8","1","2","22","20","11","3","0.42","4","3","4","4","3","3","7.76","3.42","7.42","0.15","0.038181818","31","1.409090909","1.033333333","0.909090909","0.666666667","0.155454545","0.114","0.181818182","0.133333333","64.51612903","46.0916442","73.33333333","0.110322581","3.333333333","3.8","4.444444444","8.244444444","4.545454545","5.181818182","6.060606061","11.24242424"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00023","","","","30","25","2","2","9","1","1","25","36","7","9","0.5","8","8","2","3","6","2","0","9.5","17.5","0.25","0.071428571","43","1.72","1.433333333","1.44","1.2","0.38","0.316666667","0.32","0.266666667","83.72093023","54.28571429","83.33333333","0.220930233","10","10.55555556","8.888888889","19.44444444","12","12.66666667","10.66666667","23.33333333"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00024","","","","30","12","2","2","7","2","2","12","5","2","3","0.3","8","8","3","2","4","2","7.23","3.3","11.3","0.6","0.15","7","0.583333333","0.233333333","0.416666667","0.166666667","0.275","0.11","0.666666667","0.266666667","71.42857143","29.20353982","40","0.471428571","3.333333333","3.666666667","8.888888889","12.55555556","8.333333333","9.166666667","22.22222222","31.38888889"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00025","","","","30","20","2","2","7","2","2","20","15","0","10","0","1","3","3","4","6","4","7.76","10","11","0.666666667","","15","0.75","0.5","0.75","0.5","0.5","0.333333333","0.05","0.033333333","100","90.90909091","66.66666667","0.666666667","11.11111111","11.11111111","1.111111111","12.22222222","16.66666667","16.66666667","1.666666667","18.33333333"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00026","","","","30","20","2","2","8","1","2","20","1","0","0.2","0","4","3","1","1","4","7","0.69","0.2","4.2","0.2","","1","0.05","0.033333333","0.05","0.033333333","0.01","0.006666667","0.2","0.133333333","100","4.761904762","66.66666667","0.2","0.222222222","0.222222222","4.444444444","4.666666667","0.333333333","0.333333333","6.666666667","7"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00027","","","","30","13","3","3","6","2","1","13","4","2","1.8","0.04","5.2","8","5","3","4","3","7.23","1.84","7.04","0.45","0.02","6","0.461538462","0.2","0.307692308","0.133333333","0.141538462","0.061333333","0.4","0.173333333","66.66666667","26.13636364","43.33333333","0.306666667","2","2.044444444","5.777777778","7.822222222","4.615384615","4.717948718","13.33333333","18.05128205"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00028","","","","30","18","1","2","7","1","1","18","12","4","3","0.2","1","3","4","3","2","2","0.12","3.2","4.2","0.25","0.05","16","0.888888889","0.533333333","0.666666667","0.4","0.177777778","0.106666667","0.055555556","0.033333333","75","76.19047619","60","0.2","3.333333333","3.555555556","1.111111111","4.666666667","5.555555556","5.925925926","1.851851852","7.777777778"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00029","","","","30","14","3","2","7","1","2","14","11","3","2","0.2","0.5","8","4","4","6","2","7.76","2.2","2.7","0.181818182","0.066666667","14","1","0.466666667","0.785714286","0.366666667","0.157142857","0.073333333","0.035714286","0.016666667","78.57142857","81.48148148","46.66666667","0.157142857","2.222222222","2.444444444","0.555555556","3","4.761904762","5.238095238","1.19047619","6.428571429"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00030","","","","30","19","2","2","8","1","2","19","10","3","1.5","0.1","0.5","8","3","3","2","4","7.76","1.6","2.1","0.15","0.033333333","13","0.684210526","0.433333333","0.526315789","0.333333333","0.084210526","0.053333333","0.026315789","0.016666667","76.92307692","76.19047619","63.33333333","0.123076923","1.666666667","1.777777778","0.555555556","2.333333333","2.631578947","2.807017544","0.877192982","3.684210526"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00031","","","","30","21","2","2","8","2","2","21","2","0","0.3","0","0.5","5","2","1","2","6","11.03","0.3","0.8","0.15","","2","0.095238095","0.066666667","0.095238095","0.066666667","0.014285714","0.01","0.023809524","0.016666667","100","37.5","70","0.15","0.333333333","0.333333333","0.555555556","0.888888889","0.476190476","0.476190476","0.793650794","1.26984127"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00034","","","","30","18","2","2","7","2","2","18","11","13","1.5","0.3","0.5","8","3","3","6","3","3.96","1.8","2.3","0.136363636","0.023076923","24","1.333333333","0.8","0.611111111","0.366666667","0.1","0.06","0.027777778","0.016666667","45.83333333","78.26086957","60","0.075","1.666666667","2","0.555555556","2.555555556","2.777777778","3.333333333","0.925925926","4.259259259"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00035","","","","30","16","2","3","7","2","2","16","10","3","1","0.01","0.6","3","3","3","3","5","7.76","1.01","1.61","0.1","0.003333333","13","0.8125","0.433333333","0.625","0.333333333","0.063125","0.033666667","0.0375","0.02","76.92307692","62.73291925","53.33333333","0.077692308","1.111111111","1.122222222","0.666666667","1.788888889","2.083333333","2.104166667","1.25","3.354166667"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00036","","","","30","13","2","2","8","1","2","13","0","0","0","0","1.5","","","","","","","0","1.5","","","0","0","0","0","0","0","0","0.115384615","0.05","","0","43.33333333","","0","0","1.666666667","1.666666667","0","0","3.846153846","3.846153846"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00037","","","","30","6","2","3","7","2","1","6","7","0","2.3","0","1","8","5","3","4","3","7.76","2.3","3.3","0.328571429","","7","1.166666667","0.233333333","1.166666667","0.233333333","0.383333333","0.076666667","0.166666667","0.033333333","100","69.6969697","20","0.328571429","2.555555556","2.555555556","1.111111111","3.666666667","12.77777778","12.77777778","5.555555556","18.33333333"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00038","","","","30","22","2","2","8","1","2","22","15","4","4","0.3","5","8","3","4","6","1","0","4.3","9.3","0.266666667","0.075","19","0.863636364","0.633333333","0.681818182","0.5","0.195454545","0.143333333","0.227272727","0.166666667","78.94736842","46.23655914","73.33333333","0.226315789","4.444444444","4.777777778","5.555555556","10.33333333","6.060606061","6.515151515","7.575757576","14.09090909"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00039","","","","30","16","3","2","8","2","2","16","3","10","0.2","0.4","3","9","1","1","3","7","7.76","0.6","3.6","0.066666667","0.04","13","0.8125","0.433333333","0.1875","0.1","0.0375","0.02","0.1875","0.1","23.07692308","16.66666667","53.33333333","0.046153846","0.222222222","0.666666667","3.333333333","4","0.416666667","1.25","6.25","7.5"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00040","","","","30","3","2","2","6","1","1","3","8","3","1.2","0.1","0.1","3","1","4","3","8","10.5","1.3","1.4","0.15","0.033333333","11","3.666666667","0.366666667","2.666666667","0.266666667","0.433333333","0.043333333","0.033333333","0.003333333","72.72727273","92.85714286","10","0.118181818","1.333333333","1.444444444","0.111111111","1.555555556","13.33333333","14.44444444","1.111111111","15.55555556"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00041","","","","30","17","2","2","7","1","1","17","30","15","4","0.4","1","3","3","3","6","3","11.03","4.4","5.4","0.133333333","0.026666667","45","2.647058824","1.5","1.764705882","1","0.258823529","0.146666667","0.058823529","0.033333333","66.66666667","81.48148148","56.66666667","0.097777778","4.444444444","4.888888889","1.111111111","6","7.843137255","8.62745098","1.960784314","10.58823529"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00042","","","","30","17","1","2","8","1","1","17","39","11","7","0.5","2","3","4","4","4","2","0","7.5","9.5","0.179487179","0.045454545","50","2.941176471","1.666666667","2.294117647","1.3","0.441176471","0.25","0.117647059","0.066666667","78","78.94736842","56.66666667","0.15","7.777777778","8.333333333","2.222222222","10.55555556","13.7254902","14.70588235","3.921568627","18.62745098"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00043","","","","30","5","2","2","7","1","1","5","4","1","1","0.1","0.5","8","2","1","6","2","5.49","1.1","1.6","0.25","0.1","5","1","0.166666667","0.8","0.133333333","0.22","0.036666667","0.1","0.016666667","80","68.75","16.66666667","0.22","1.111111111","1.222222222","0.555555556","1.777777778","6.666666667","7.333333333","3.333333333","10.66666667"
"","","UGP2017SER-AT02","","","","","","","","","UGP2017SER-AT02-00044","","","","30","18","2","2","7","2","1","18","10","11","1.5","0.4","1.5","3","3","3","2","4","0.12","1.9","3.4","0.15","0.036363636","21","1.166666667","0.7","0.555555556","0.333333333","0.105555556","0.063333333","0.083333333","0.05","47.61904762","55.88235294","60","0.09047619","1.666666667","2.111111111","1.666666667","3.777777778","2.777777778","3.518518519","2.777777778","6.296296296"
