"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00011","","","","10","10","4","3","6","1","2","8","31","2","1.8","0.1","1.6","5","6","3","1","1","14.37","1.9","3.5","0.058064516","0.05","33","4.125","3.3","3.875","3.1","0.2375","0.19","0.2","0.16","93.93939394","54.28571429","80","6","6.333333333","5.333333333","11.66666667","0.057575758","7.5","7.916666667","6.666666667","14.58333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00012","","","","10","8","2","3","5","2","2","7","8","4","0.8","","0.3","4","6","6","3","1","0","","","0.1","","12","1.714285714","1.2","1.142857143","0.8","","","0.042857143","0.03","66.66666667","","70","2.666666667","","1","","","3.80952381","","1.428571429",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00013","","","","10","4","2","2","5","1","2","3","8","1","0.4","","0.3","5","7","3","1","2","0","","","0.05","","9","3","0.9","2.666666667","0.8","","","0.1","0.03","88.88888889","","30","1.333333333","","1","","","4.444444444","","3.333333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00014","","","","10","9","2","2","6","1","2","8","2","0","0.1","0","2.2","5","5","3","1","1","10.5","0.1","2.3","0.05","","2","0.25","0.2","0.25","0.2","0.0125","0.01","0.275","0.22","100","4.347826087","80","0.333333333","0.333333333","7.333333333","7.666666667","0.05","0.416666667","0.416666667","9.166666667","9.583333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00015","","","","10","6","2","2","6","1","2","3","4","4","0.2","","1","5","7","3","1","1","7.76","","","0.05","","8","2.666666667","0.8","1.333333333","0.4","","","0.333333333","0.1","50","","30","0.666666667","","3.333333333","","","2.222222222","","11.11111111",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00016","","","","10","8","4","6","6","2","2","5","6","2","0.4","","2","4","7","3","1","1","11.03","","","0.066666667","","8","1.6","0.8","1.2","0.6","","","0.4","0.2","75","","50","1.333333333","","6.666666667","","","2.666666667","","13.33333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00017","","","","10","10","2","2","6","1","2","7","13","2","0.6","","2","5","6","3","1","1","14.37","","","0.046153846","","15","2.142857143","1.5","1.857142857","1.3","","","0.285714286","0.2","86.66666667","","70","2","","6.666666667","","","2.857142857","","9.523809524",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00018","","","","10","8","4","2","6","1","2","3","6","1","0.4","","1","5","5","2","1","1","7.23","","","0.066666667","","7","2.333333333","0.7","2","0.6","","","0.333333333","0.1","85.71428571","","30","1.333333333","","3.333333333","","","4.444444444","","11.11111111",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00019","","","","10","7","4","3","5","2","2","3","0","0","0","0","0.4","","","","","","","0","0.4","","","0","0","0","0","0","0","0","0.133333333","0.04","","0","30","0","0","1.333333333","1.333333333","","0","0","4.444444444","4.444444444"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00020","","","","10","8","4","4","6","1","2","5","6","3","0.4","","3.2","8","6","2","1","1","0.15","","","0.066666667","","9","1.8","0.9","1.2","0.6","","","0.64","0.32","66.66666667","","50","1.333333333","","10.66666667","","","2.666666667","","21.33333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00021","","","","10","4","2","4","5","1","2","3","4","0","0.2","0","1.5","8","6","2","1","1","1.76","0.2","1.7","0.05","","4","1.333333333","0.4","1.333333333","0.4","0.066666667","0.02","0.5","0.15","100","11.76470588","30","0.666666667","0.666666667","5","5.666666667","0.05","2.222222222","2.222222222","16.66666667","18.88888889"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00022","","","","10","8","2","3","6","1","2","5","4","5","0.6","","2.2","8","5","4","1","1","1.76","","","0.15","","9","1.8","0.9","0.8","0.4","","","0.44","0.22","44.44444444","","50","2","","7.333333333","","","4","","14.66666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00023","","","","10","7","3","3","6","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00024","","","","10","10","1","2","8","1","2","10","11","1","1.8","","19","8","4","3","1","1","0","","","0.163636364","","12","1.2","1.2","1.1","1.1","","","1.9","1.9","91.66666667","","100","6","","63.33333333","","","6","","63.33333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00025","","","","10","6","2","3","5","1","2","2","0","2","0","","0.7","8","8","2","1","1","0.15","","","","","2","1","0.2","0","0","","","0.35","0.07","0","","20","0","","2.333333333","","","0","","11.66666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00026","","","","10","8","1","2","6","1","2","8","15","3","0.6","0.1","1.9","4","6","3","1","1","7.23","0.7","2.6","0.04","0.033333333","18","2.25","1.8","1.875","1.5","0.0875","0.07","0.2375","0.19","83.33333333","26.92307692","80","2","2.333333333","6.333333333","8.666666667","0.038888889","2.5","2.916666667","7.916666667","10.83333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00027","","","","10","10","2","3","6","1","2","10","8","2","0.6","","3","8","5","3","1","1","1.38","","","0.075","","10","1","1","0.8","0.8","","","0.3","0.3","80","","100","2","","10","","","2","","10",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00028","","","","10","6","2","4","6","2","2","5","5","0","0.3","0","1","4","5","2","1","1","0.12","0.3","1.3","0.06","","5","1","0.5","1","0.5","0.06","0.03","0.2","0.1","100","23.07692308","50","1","1","3.333333333","4.333333333","0.06","2","2","6.666666667","8.666666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00029","","","","10","9","3","3","5","1","2","3","0","1","0","","0.4","4","7","2","1","1","0.12","","","","","1","0.333333333","0.1","0","0","","","0.133333333","0.04","0","","30","0","","1.333333333","","","0","","4.444444444",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00030","","","","10","3","2","3","4","1","2","3","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.066666667","0.02","","0","30","0","0","0.666666667","0.666666667","","0","0","2.222222222","2.222222222"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00031","","","","10","8","2","4","5","2","2","8","10","2","0.4","","0.5","5","6","3","1","1","10.5","","","0.04","","12","1.5","1.2","1.25","1","","","0.0625","0.05","83.33333333","","80","1.333333333","","1.666666667","","","1.666666667","","2.083333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00032","","","","10","9","4","4","7","2","2","7","14","0","2","0","3.4","8","3","3","1","2","0","2","5.4","0.142857143","","14","2","1.4","2","1.4","0.285714286","0.2","0.485714286","0.34","100","37.03703704","70","6.666666667","6.666666667","11.33333333","18","0.142857143","9.523809524","9.523809524","16.19047619","25.71428571"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00033","","","","10","7","2","2","4","2","2","6","0","1","0","","","4","7","2","1","1","0","","","","","1","0.166666667","0.1","0","0","","","","","0","","60","0","","","","","0","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00034","","","","10","9","3","3","5","2","2","7","7","3","0.3","","0.2","5","6","2","1","1","1.76","","","0.042857143","","10","1.428571429","1","1","0.7","","","0.028571429","0.02","70","","70","1","","0.666666667","","","1.428571429","","0.952380952",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00035","","","","10","9","2","3","4","1","2","4","0","0","0","0","0.4","","","","","","","0","0.4","","","0","0","0","0","0","0","0","0.1","0.04","","0","40","0","0","1.333333333","1.333333333","","0","0","3.333333333","3.333333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00036","","","","10","8","2","2","5","1","2","7","4","4","0.4","","0.7","3","5","2","1","2","7.76","","","0.1","","8","1.142857143","0.8","0.571428571","0.4","","","0.1","0.07","50","","70","1.333333333","","2.333333333","","","1.904761905","","3.333333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00037","","","","10","8","3","2","5","1","2","3","3","0","0.5","0","0.5","5","4","6","1","1","1.76","0.5","1","0.166666667","","3","1","0.3","1","0.3","0.166666667","0.05","0.166666667","0.05","100","50","30","1.666666667","1.666666667","1.666666667","3.333333333","0.166666667","5.555555556","5.555555556","5.555555556","11.11111111"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00038","","","","10","9","3","3","4","2","2","2","0","2","0","","","5","8","3","1","1","1.76","","","","","2","1","0.2","0","0","","","","","0","","20","0","","","","","0","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00039","","","","10","10","2","2","5","1","2","9","12","6","0.7","0.1","0.3","3","5","3","2","1","0.12","0.8","1.1","0.058333333","0.016666667","18","2","1.8","1.333333333","1.2","0.088888889","0.08","0.033333333","0.03","66.66666667","72.72727273","90","2.333333333","2.666666667","1","3.666666667","0.044444444","2.592592593","2.962962963","1.111111111","4.074074074"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00040","","","","10","7","2","2","5","1","2","3","7","0","0.3","0","0.5","5","6","3","1","1","1.65","0.3","0.8","0.042857143","","7","2.333333333","0.7","2.333333333","0.7","0.1","0.03","0.166666667","0.05","100","37.5","30","1","1","1.666666667","2.666666667","0.042857143","3.333333333","3.333333333","5.555555556","8.888888889"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00041","","","","10","10","3","3","6","2","2","9","2","3","0.3","","1.6","5","5","3","1","1","0.15","","","0.15","","5","0.555555556","0.5","0.222222222","0.2","","","0.177777778","0.16","40","","90","1","","5.333333333","","","1.111111111","","5.925925926",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00042","","","","10","9","3","2","6","2","2","5","0","3","0","","1.2","4","8","3","1","3","1.5","","","","","3","0.6","0.3","0","0","","","0.24","0.12","0","","50","0","","4","","","0","","8",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00043","","","","10","6","4","6","5","2","2","3","0","2","0","","0.1","3","8","2","1","2","0.12","","","","","2","0.666666667","0.2","0","0","","","0.033333333","0.01","0","","30","0","","0.333333333","","","0","","1.111111111",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00044","","","","10","8","3","3","5","2","2","4","1","3","0.1","","0.8","8","6","2","1","1","0.12","","","0.1","","4","1","0.4","0.25","0.1","","","0.2","0.08","25","","40","0.333333333","","2.666666667","","","0.833333333","","6.666666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00045","","","","10","7","2","2","5","1","2","6","5","0","0.4","0","0.4","3","6","2","1","1","0.12","0.4","0.8","0.08","","5","0.833333333","0.5","0.833333333","0.5","0.066666667","0.04","0.066666667","0.04","100","50","60","1.333333333","1.333333333","1.333333333","2.666666667","0.08","2.222222222","2.222222222","2.222222222","4.444444444"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00046","","","","10","4","2","3","4","1","2","3","2","0","0.1","0","0.1","5","5","2","1","1","4.41","0.1","0.2","0.05","","2","0.666666667","0.2","0.666666667","0.2","0.033333333","0.01","0.033333333","0.01","100","50","30","0.333333333","0.333333333","0.333333333","0.666666667","0.05","1.111111111","1.111111111","1.111111111","2.222222222"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00047","","","","10","7","2","2","5","1","2","6","4","0","0.3","0","0.4","4","5","3","1","1","1.5","0.3","0.7","0.075","","4","0.666666667","0.4","0.666666667","0.4","0.05","0.03","0.066666667","0.04","100","42.85714286","60","1","1","1.333333333","2.333333333","0.075","1.666666667","1.666666667","2.222222222","3.888888889"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00048","","","","10","6","2","3","5","1","2","2","2","1","0.1","","0.4","5","7","8","1","1","14.37","","","0.05","","3","1.5","0.3","1","0.2","","","0.2","0.04","66.66666667","","20","0.333333333","","1.333333333","","","1.666666667","","6.666666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00049","","","","10","5","3","5","5","2","2","4","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.25","0.1","","0","40","0","0","3.333333333","3.333333333","","0","0","8.333333333","8.333333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00050","","","","10","5","2","3","5","1","2","4","4","0","0.2","0","0.1","4","6","2","3","1","1.76","0.2","0.3","0.05","","4","1","0.4","1","0.4","0.05","0.02","0.025","0.01","100","66.66666667","40","0.666666667","0.666666667","0.333333333","1","0.05","1.666666667","1.666666667","0.833333333","2.5"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00051","","","","10","8","2","5","7","2","2","7","10","5","1.8","0.1","4","8","5","3","1","1","0.15","1.9","5.9","0.18","0.02","15","2.142857143","1.5","1.428571429","1","0.271428571","0.19","0.571428571","0.4","66.66666667","32.20338983","70","6","6.333333333","13.33333333","19.66666667","0.126666667","8.571428571","9.047619048","19.04761905","28.0952381"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00052","","","","10","9","3","4","6","2","2","9","10","3","0.8","0.1","4","8","5","3","2","2","0.15","0.9","4.9","0.08","0.033333333","13","1.444444444","1.3","1.111111111","1","0.1","0.09","0.444444444","0.4","76.92307692","18.36734694","90","2.666666667","3","13.33333333","16.33333333","0.069230769","2.962962963","3.333333333","14.81481481","18.14814815"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00053","","","","10","9","4","6","5","2","2","4","3","2","0.2","","0.4","3","7","2","1","1","1.76","","","0.066666667","","5","1.25","0.5","0.75","0.3","","","0.1","0.04","60","","40","0.666666667","","1.333333333","","","1.666666667","","3.333333333",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00054","","","","10","9","1","2","6","1","2","6","2","2","0.1","","0.3","8","7","2","1","1","4.92","","","0.05","","4","0.666666667","0.4","0.333333333","0.2","","","0.05","0.03","50","","60","0.333333333","","1","","","0.555555556","","1.666666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00055","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00056","","","","10","6","3","4","4","1","2","","0","3","0","","0","3","8","3","1","1","0.15","","","","","3","","0.3","","0","","","","0","0","","","0","","0","","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00057","","","","10","10","2","4","6","2","2","8","2","2","0.4","","1.8","8","4","3","1","1","3.76","","","0.2","","4","0.5","0.4","0.25","0.2","","","0.225","0.18","50","","80","1.333333333","","6","","","1.666666667","","7.5",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00058","","","","10","10","6","4","6","2","2","5","3","2","0.6","","1.6","8","4","2","1","1","0","","","0.2","","5","1","0.5","0.6","0.3","","","0.32","0.16","60","","50","2","","5.333333333","","","4","","10.66666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00059","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00060","","","","10","5","3","3","5","3","2","5","0","2","0","","0.4","5","7","3","1","1","0.12","","","","","2","0.4","0.2","0","0","","","0.08","0.04","0","","50","0","","1.333333333","","","0","","2.666666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00061","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00062","","","","10","7","2","2","5","2","2","4","4","0","0.3","0","0.1","5","5","3","1","1","0","0.3","0.4","0.075","","4","1","0.4","1","0.4","0.075","0.03","0.025","0.01","100","75","40","1","1","0.333333333","1.333333333","0.075","2.5","2.5","0.833333333","3.333333333"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00063","","","","10","6","2","3","5","1","2","4","3","2","0.2","","0.2","4","7","3","1","1","0.02","","","0.066666667","","5","1.25","0.5","0.75","0.3","","","0.05","0.02","60","","40","0.666666667","","0.666666667","","","1.666666667","","1.666666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00064","","","","10","10","3","3","5","1","2","8","6","14","0.6","0.2","1","4","6","3","1","1","10.5","0.8","1.8","0.1","0.014285714","20","2.5","2","0.75","0.6","0.1","0.08","0.125","0.1","30","44.44444444","80","2","2.666666667","3.333333333","6","0.04","2.5","3.333333333","4.166666667","7.5"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00065","","","","10","9","3","4","7","1","2","9","13","10","1.2","0.2","1.9","5","4","3","1","2","0","1.4","3.3","0.092307692","0.02","23","2.555555556","2.3","1.444444444","1.3","0.155555556","0.14","0.211111111","0.19","56.52173913","42.42424242","90","4","4.666666667","6.333333333","11","0.060869565","4.444444444","5.185185185","7.037037037","12.22222222"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00066","","","","10","10","4","4","6","2","2","6","1","0","","0","1","4","6","3","1","1","1.38","","","","","1","0.166666667","0.1","0.166666667","0.1","","","0.166666667","0.1","100","","60","","","3.333333333","","","","","5.555555556",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00067","","","","10","9","2","3","6","1","2","8","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.125","0.1","","0","80","0","0","3.333333333","3.333333333","","0","0","4.166666667","4.166666667"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00068","","","","10","6","1","2","5","1","2","5","4","2","0.4","","1","5","5","2","1","1","1.65","","","0.1","","6","1.2","0.6","0.8","0.4","","","0.2","0.1","66.66666667","","50","1.333333333","","3.333333333","","","2.666666667","","6.666666667",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00069","","","","10","8","1","3","6","1","2","6","5","2","0.6","0.1","0.1","5","6","2","1","1","4.92","0.7","0.8","0.12","0.05","7","1.166666667","0.7","0.833333333","0.5","0.116666667","0.07","0.016666667","0.01","71.42857143","87.5","60","2","2.333333333","0.333333333","2.666666667","0.1","3.333333333","3.888888889","0.555555556","4.444444444"
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00070","","","","10","8","2","4","6","1","2","5","0","2","0","","0.9","3","8","2","1","1","4.92","","","","","2","0.4","0.2","0","0","","","0.18","0.09","0","","50","0","","3","","","0","","6",""
"","","UGP2016NAM-PT08","","","","","","","","","UGP2016NAM-PT08-00071","","","","10","8","2","3","5","1","2","5","8","1","0.6","","1","3","6","4","1","1","7.76","","","0.075","","9","1.8","0.9","1.6","0.8","","","0.2","0.1","88.88888889","","50","2","","3.333333333","","","4","","6.666666667",""
