"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00001","","","","30","29","6","7","8","1","2","17","17","13","4.4","0.3","6.2","5","4","2","3","1","3.03","4.7","10.9","0.258823529","0.023076923","30","1.764705882","1","1","0.566666667","0.276470588","0.156666667","0.364705882","0.206666667","56.66666667","43.11926606","56.66666667","4.888888889","5.222222222","6.888888889","12.11111111","0.156666667","8.62745098","9.215686275","12.15686275","21.37254902"
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00002","","","","30","4","7","7","6","1","2","4","3","4","0.2","","0.2","5","3","1","2","2","7.23","","","0.066666667","","7","1.75","0.233333333","0.75","0.1","","","0.05","0.006666667","42.85714286","","13.33333333","0.222222222","","0.222222222","","","1.666666667","","1.666666667",""
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00003","","","","30","30","4","5","6","1","2","27","27","17","1.6","0.1","1","5","2","3","3","2","7.76","1.7","2.7","0.059259259","0.005882353","44","1.62962963","1.466666667","1","0.9","0.062962963","0.056666667","0.037037037","0.033333333","61.36363636","62.96296296","90","1.777777778","1.888888889","1.111111111","3","0.038636364","1.975308642","2.098765432","1.234567901","3.333333333"
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00004","","","","30","28","5","6","7","2","2","21","20","25","2","0.8","2.6","5","3","1","1","1","10.5","2.8","5.4","0.1","0.032","45","2.142857143","1.5","0.952380952","0.666666667","0.133333333","0.093333333","0.123809524","0.086666667","44.44444444","51.85185185","70","2.222222222","3.111111111","2.888888889","6","0.062222222","3.174603175","4.444444444","4.126984127","8.571428571"
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00005","","","","30","28","1","2","9","1","2","26","20","8","3.6","0.2","29","8","3","1","1","1","0","3.8","32.8","0.18","0.025","28","1.076923077","0.933333333","0.769230769","0.666666667","0.146153846","0.126666667","1.115384615","0.966666667","71.42857143","11.58536585","86.66666667","4","4.222222222","32.22222222","36.44444444","0.135714286","4.615384615","4.871794872","37.17948718","42.05128205"
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00006","","","","30","30","2","3","8","1","2","30","104","32","16.2","1.2","8","4","3","1","2","1","10.5","17.4","25.4","0.155769231","0.0375","136","4.533333333","4.533333333","3.466666667","3.466666667","0.58","0.58","0.266666667","0.266666667","76.47058824","68.50393701","100","18","19.33333333","8.888888889","28.22222222","0.127941176","18","19.33333333","8.888888889","28.22222222"
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00007","","","","30","28","3","4","7","1","2","24","53","15","9.9","0.4","4.8","3","3","1","4","1","11.03","10.3","15.1","0.186792453","0.026666667","68","2.833333333","2.266666667","2.208333333","1.766666667","0.429166667","0.343333333","0.2","0.16","77.94117647","68.21192053","80","11","11.44444444","5.333333333","16.77777778","0.151470588","13.75","14.30555556","6.666666667","20.97222222"
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00008","","","","30","22","6","5","6","2","2","13","7","3","0.6","","2.4","5","3","1","1","1","4.61","","","0.085714286","","10","0.769230769","0.333333333","0.538461538","0.233333333","","","0.184615385","0.08","70","","43.33333333","0.666666667","","2.666666667","","","1.538461538","","6.153846154",""
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00009","","","","30","28","1","2","8","1","1","27","33","14","4.2","0.4","10","8","2","1","2","1","7.76","4.6","14.6","0.127272727","0.028571429","47","1.740740741","1.566666667","1.222222222","1.1","0.17037037","0.153333333","0.37037037","0.333333333","70.21276596","31.50684932","90","4.666666667","5.111111111","11.11111111","16.22222222","0.09787234","5.185185185","5.679012346","12.34567901","18.02469136"
"","","UGP2016NAM-PT06","","","","","","","","","UGP2016NAM-PT06-00010","","","","30","26","2","2","7","1","2","23","26","5","3","0.1","6.2","6","3","1","2","1","0","3.1","9.3","0.115384615","0.02","31","1.347826087","1.033333333","1.130434783","0.866666667","0.134782609","0.103333333","0.269565217","0.206666667","83.87096774","33.33333333","76.66666667","3.333333333","3.444444444","6.888888889","10.33333333","0.1","4.347826087","4.492753623","8.985507246","13.47826087"
