"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00015","","","","5","5","1","2","6","1","1","5","0","12","0","0.2","2.3","6","1","1","3","7","0","0.2","2.5","","0.016666667","12","2.4","2.4","0","0","0.04","0.04","0.46","0.46","0","8","100","0","1.333333333","15.33333333","16.66666667","0.016666667","0","1.333333333","15.33333333","16.66666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00016","","","","5","4","3","2","5","1","1","4","0","5","0","0.04","0.03","5","1","1","2","8","0","0.04","0.07","","0.008","5","1.25","1","0","0","0.01","0.008","0.0075","0.006","0","57.14285714","80","0","0.266666667","0.2","0.466666667","0.008","0","0.333333333","0.25","0.583333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00017","","","","5","5","2","2","7","1","1","3","0","31","0","0.4","4","4","1","1","3","8","7.23","0.4","4.4","","0.012903226","31","10.33333333","6.2","0","0","0.133333333","0.08","1.333333333","0.8","0","9.090909091","60","0","2.666666667","26.66666667","29.33333333","0.012903226","0","4.444444444","44.44444444","48.88888889"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00018","","","","5","5","1","3","6","1","1","3","4","0","0.28","0","1.3","8","1","1","2","6","0","0.28","1.58","0.07","","4","1.333333333","0.8","1.333333333","0.8","0.093333333","0.056","0.433333333","0.26","100","17.72151899","60","1.866666667","1.866666667","8.666666667","10.53333333","0.07","3.111111111","3.111111111","14.44444444","17.55555556"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00019","","","","5","5","3","3","7","1","1","4","5","56","0.46","0.67","4","5","1","2","2","8","0.15","1.13","5.13","0.092","0.011964286","61","15.25","12.2","1.25","1","0.2825","0.226","1","0.8","8.196721311","22.02729045","80","3.066666667","7.533333333","26.66666667","34.2","0.01852459","3.833333333","9.416666667","33.33333333","42.75"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00020","","","","5","5","4","2","5","2","2","5","0","2","0","0.01","1.2","8","1","1","3","9","0.15","0.01","1.21","","0.005","2","0.4","0.4","0","0","0.002","0.002","0.24","0.24","0","0.826446281","100","0","0.066666667","8","8.066666667","0.005","0","0.066666667","8","8.066666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00021","","","","5","2","2","3","5","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00022","","","","5","5","3","2","6","1","1","2","22","13","2.3","0.22","3.4","9","1","1","2","4","1.38","2.52","5.92","0.104545455","0.016923077","35","17.5","7","11","4.4","1.26","0.504","1.7","0.68","62.85714286","42.56756757","40","15.33333333","16.8","22.66666667","39.46666667","0.072","38.33333333","42","56.66666667","98.66666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00023","","","","5","5","3","3","7","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00024","","","","5","5","1","2","9","1","1","2","1","1","0.2","0.01","29","8","1","1","3","6","0.12","0.21","29.21","0.2","0.01","2","1","0.4","0.5","0.2","0.105","0.042","14.5","5.8","50","0.718931873","40","1.333333333","1.4","193.3333333","194.7333333","0.105","3.333333333","3.5","483.3333333","486.8333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00025","","","","5","5","3","3","6","2","2","5","5","4","0.2","0.02","0.03","3","1","1","3","8","5.46","0.22","0.25","0.04","0.005","9","1.8","1.8","1","1","0.044","0.044","0.006","0.006","55.55555556","88","100","1.333333333","1.466666667","0.2","1.666666667","0.024444444","1.333333333","1.466666667","0.2","1.666666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00026","","","","5","5","2","3","7","1","2","4","2","7","0.4","0.03","2.6","3","1","1","5","5","4.61","0.43","3.03","0.2","0.004285714","9","2.25","1.8","0.5","0.4","0.1075","0.086","0.65","0.52","22.22222222","14.19141914","80","2.666666667","2.866666667","17.33333333","20.2","0.047777778","3.333333333","3.583333333","21.66666667","25.25"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00027","","","","5","5","2","4","7","1","2","4","15","11","2","0.2","2.2","3","1","1","8","4","0","2.2","4.4","0.133333333","0.018181818","26","6.5","5.2","3.75","3","0.55","0.44","0.55","0.44","57.69230769","50","80","13.33333333","14.66666667","14.66666667","29.33333333","0.084615385","16.66666667","18.33333333","18.33333333","36.66666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00028","","","","5","5","3","4","7","2","2","5","0","7","0","0.08","5.1","","","","","","0","0.08","5.18","","0.011428571","7","1.4","1.4","0","0","0.016","0.016","1.02","1.02","0","1.544401544","100","0","0.533333333","34","34.53333333","0.011428571","0","0.533333333","34","34.53333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00029","","","","5","4","2","2","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00030","","","","5","5","1","2","7","1","3","3","3","4","0.29","0.04","0.3","5","1","3","3","4","0.02","0.33","0.63","0.096666667","0.01","7","2.333333333","1.4","1","0.6","0.11","0.066","0.1","0.06","42.85714286","52.38095238","60","1.933333333","2.2","2","4.2","0.047142857","3.222222222","3.666666667","3.333333333","7"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00031","","","","5","5","3","2","5","1","3","5","0","5","0","0.02","0.21","4","1","1","3","8","10.5","0.02","0.23","","0.004","5","1","1","0","0","0.004","0.004","0.042","0.042","0","8.695652174","100","0","0.133333333","1.4","1.533333333","0.004","0","0.133333333","1.4","1.533333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00032","","","","5","5","2","2","9","1","2","4","13","10","1.3","0.29","17.2","9","1","1","8","4","0.12","1.59","18.79","0.1","0.029","23","5.75","4.6","3.25","2.6","0.3975","0.318","4.3","3.44","56.52173913","8.461947845","80","8.666666667","10.6","114.6666667","125.2666667","0.069130435","10.83333333","13.25","143.3333333","156.5833333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00033","","","","5","5","2","2","6","1","2","4","3","33","0.2","0.28","1.1","5","1","1","3","7","0.15","0.48","1.58","0.066666667","0.008484848","36","9","7.2","0.75","0.6","0.12","0.096","0.275","0.22","8.333333333","30.37974684","80","1.333333333","3.2","7.333333333","10.53333333","0.013333333","1.666666667","4","9.166666667","13.16666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00034","","","","5","5","1","4","6","2","3","5","10","64","0.42","0.65","2.1","5","1","4","3","6","0.15","1.07","3.17","0.042","0.01015625","74","14.8","14.8","2","2","0.214","0.214","0.42","0.42","13.51351351","33.75394322","100","2.8","7.133333333","14","21.13333333","0.014459459","2.8","7.133333333","14","21.13333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00035","","","","5","5","1","3","6","2","2","3","1","13","0.07","0.2","1.3","5","1","1","3","7","0.15","0.27","1.57","0.07","0.015384615","14","4.666666667","2.8","0.333333333","0.2","0.09","0.054","0.433333333","0.26","7.142857143","17.19745223","60","0.466666667","1.8","8.666666667","10.46666667","0.019285714","0.777777778","3","14.44444444","17.44444444"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00036","","","","5","3","1","2","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00037","","","","5","5","1","2","6","2","2","4","24","19","2.3","0.24","2","5","1","1","4","5","0","2.54","4.54","0.095833333","0.012631579","43","10.75","8.6","6","4.8","0.635","0.508","0.5","0.4","55.81395349","55.94713656","80","15.33333333","16.93333333","13.33333333","30.26666667","0.059069767","19.16666667","21.16666667","16.66666667","37.83333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00038","","","","5","5","1","2","6","1","3","2","12","10","3.1","0.2","4.1","5","5","3","2","2","1.65","3.3","7.4","0.258333333","0.02","22","11","4.4","6","2.4","1.65","0.66","2.05","0.82","54.54545455","44.59459459","40","20.66666667","22","27.33333333","49.33333333","0.15","51.66666667","55","68.33333333","123.3333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00039","","","","5","5","1","2","6","1","2","5","13","18","1.1","0.22","0.2","2","8","3","3","5","0.15","1.32","1.52","0.084615385","0.012222222","31","6.2","6.2","2.6","2.6","0.264","0.264","0.04","0.04","41.93548387","86.84210526","100","7.333333333","8.8","1.333333333","10.13333333","0.042580645","7.333333333","8.8","1.333333333","10.13333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00040","","","","5","5","2","4","6","1","2","3","0","1","0","0.03","0.3","5","1","1","2","7","3.96","0.03","0.33","","0.03","1","0.333333333","0.2","0","0","0.01","0.006","0.1","0.06","0","9.090909091","60","0","0.2","2","2.2","0.03","0","0.333333333","3.333333333","3.666666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00041","","","","5","5","2","4","5","2","2","5","0","0","0","0","0.3","","","","","","","0","0.3","","","0","0","0","0","0","0","0","0.06","0.06","","0","100","0","0","2","2","","0","0","2","2"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00042","","","","5","4","2","2","4","1","3","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00043","","","","5","3","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00044","","","","5","2","1","6","6","2","2","1","0","1","0","0.03","0.2","2","1","1","4","6","0","0.03","0.23","","0.03","1","1","0.2","0","0","0.03","0.006","0.2","0.04","0","13.04347826","20","0","0.2","1.333333333","1.533333333","0.03","0","1","6.666666667","7.666666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00045","","","","5","5","2","7","7","2","2","3","1","2","0.26","0.02","3.3","8","1","1","2","3","0.15","0.28","3.58","0.26","0.01","3","1","0.6","0.333333333","0.2","0.093333333","0.056","1.1","0.66","33.33333333","7.82122905","60","1.733333333","1.866666667","22","23.86666667","0.093333333","2.888888889","3.111111111","36.66666667","39.77777778"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00046","","","","5","5","2","4","6","1","2","4","0","6","0","0.04","1.3","5","1","1","3","8","0.12","0.04","1.34","","0.006666667","6","1.5","1.2","0","0","0.01","0.008","0.325","0.26","0","2.985074627","80","0","0.266666667","8.666666667","8.933333333","0.006666667","0","0.333333333","10.83333333","11.16666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00047","","","","5","4","2","2","5","1","3","3","0","5","0","0.03","4.1","5","1","1","3","8","3.96","0.03","4.13","","0.006","5","1.666666667","1","0","0","0.01","0.006","1.366666667","0.82","0","0.726392252","60","0","0.2","27.33333333","27.53333333","0.006","0","0.333333333","45.55555556","45.88888889"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00048","","","","5","5","1","2","5","3","2","5","0","0","0","0","1.1","","","","","","","0","1.1","","","0","0","0","0","0","0","0","0.22","0.22","","0","100","0","0","7.333333333","7.333333333","","0","0","7.333333333","7.333333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00049","","","","5","5","1","2","6","1","4","5","0","4","0","0.06","1","8","1","1","3","8","0.15","0.06","1.06","","0.015","4","0.8","0.8","0","0","0.012","0.012","0.2","0.2","0","5.660377358","100","0","0.4","6.666666667","7.066666667","0.015","0","0.4","6.666666667","7.066666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00050","","","","5","5","2","2","5","1","2","5","0","4","0","0.08","1","2","1","1","3","7","0","0.08","1.08","","0.02","4","0.8","0.8","0","0","0.016","0.016","0.2","0.2","0","7.407407407","100","0","0.533333333","6.666666667","7.2","0.02","0","0.533333333","6.666666667","7.2"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00051","","","","5","5","3","7","8","2","2","3","8","14","1.5","0.29","6","8","1","1","2","5","0.15","1.79","7.79","0.1875","0.020714286","22","7.333333333","4.4","2.666666667","1.6","0.596666667","0.358","2","1.2","36.36363636","22.97817715","60","10","11.93333333","40","51.93333333","0.081363636","16.66666667","19.88888889","66.66666667","86.55555556"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00052","","","","5","4","3","2","6","1","3","4","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.05","0.04","","0","80","0","0","1.333333333","1.333333333","","0","0","1.666666667","1.666666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00053","","","","5","5","3","6","5","2","2","4","0","2","0","0.02","0.4","2","1","1","2","9","3.96","0.02","0.42","","0.01","2","0.5","0.4","0","0","0.005","0.004","0.1","0.08","0","4.761904762","80","0","0.133333333","2.666666667","2.8","0.01","0","0.166666667","3.333333333","3.5"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00054","","","","5","5","1","2","7","1","2","2","4","6","0.24","0.06","0.28","8","1","1","2","7","7.76","0.3","0.58","0.06","0.01","10","5","2","2","0.8","0.15","0.06","0.14","0.056","40","51.72413793","40","1.6","2","1.866666667","3.866666667","0.03","4","5","4.666666667","9.666666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00055","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00056","","","","5","2","3","2","4","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00057","","","","5","4","3","3","6","1","4","3","0","3","0","0.02","0.2","5","1","1","2","8","3.03","0.02","0.22","","0.006666667","3","1","0.6","0","0","0.006666667","0.004","0.066666667","0.04","0","9.090909091","60","0","0.133333333","1.333333333","1.466666667","0.006666667","0","0.222222222","2.222222222","2.444444444"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00058","","","","5","5","3","7","6","1","2","5","2","1","0.6","0.01","0.59","8","1","1","3","7","0","0.61","1.2","0.3","0.01","3","0.6","0.6","0.4","0.4","0.122","0.122","0.118","0.118","66.66666667","50.83333333","100","4","4.066666667","3.933333333","8","0.203333333","4","4.066666667","3.933333333","8"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00059","","","","5","5","3","3","6","1","4","5","5","0","0.4","0","0.02","6","6","3","3","5","7.23","0.4","0.42","0.08","","5","1","1","1","1","0.08","0.08","0.004","0.004","100","95.23809524","100","2.666666667","2.666666667","0.133333333","2.8","0.08","2.666666667","2.666666667","0.133333333","2.8"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00060","","","","5","5","1","2","8","3","4","3","2","4","0.2","0.03","5","5","1","1","8","6","0","0.23","5.23","0.1","0.0075","6","2","1.2","0.666666667","0.4","0.076666667","0.046","1.666666667","1","33.33333333","4.397705545","60","1.333333333","1.533333333","33.33333333","34.86666667","0.038333333","2.222222222","2.555555556","55.55555556","58.11111111"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00061","","","","5","5","3","7","7","1","2","5","3","5","0.24","0.03","2.2","3","1","1","3","6","7.76","0.27","2.47","0.08","0.006","8","1.6","1.6","0.6","0.6","0.054","0.054","0.44","0.44","37.5","10.93117409","100","1.6","1.8","14.66666667","16.46666667","0.03375","1.6","1.8","14.66666667","16.46666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00062","","","","5","5","1","3","6","1","2","5","9","12","1","0.24","2.3","5","3","1","3","5","0","1.24","3.54","0.111111111","0.02","21","4.2","4.2","1.8","1.8","0.248","0.248","0.46","0.46","42.85714286","35.02824859","100","6.666666667","8.266666667","15.33333333","23.6","0.059047619","6.666666667","8.266666667","15.33333333","23.6"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00063","","","","5","4","1","2","5","1","1","2","0","32","0","0.43","3.2","5","1","1","3","8","0.15","0.43","3.63","","0.0134375","32","16","6.4","0","0","0.215","0.086","1.6","0.64","0","11.84573003","40","0","2.866666667","21.33333333","24.2","0.0134375","0","7.166666667","53.33333333","60.5"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00064","","","","5","5","1","3","7","1","3","5","19","30","2.1","0.29","3","5","1","1","2","4","7.23","2.39","5.39","0.110526316","0.009666667","49","9.8","9.8","3.8","3.8","0.478","0.478","0.6","0.6","38.7755102","44.34137291","100","14","15.93333333","20","35.93333333","0.04877551","14","15.93333333","20","35.93333333"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00065","","","","5","3","2","3","5","1","2","2","0","0","0","0","2.2","","","","","","","0","2.2","","","0","0","0","0","0","0","0","1.1","0.44","","0","40","0","0","14.66666667","14.66666667","","0","0","36.66666667","36.66666667"
"","","UGP2015NAM-PT06","","","","","","","","","UGP2015NAM-PT06-00066","","","","5","3","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
