"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00019","","","","3","0","2.0967991","1.1594626","21.9","2","50.2","0.3668422","0.8445124","1","6","16","3","30","30","30","14","3","8","6.4800801","2","68.6342392","3","43.62549801","4","4","5.5072894","7","3","4","1.2","1.1","17","2.3","19.3","22","0.2","0.06875","0.104545455","0.733333333","0.733333333","0.2","0.2","0.076666667","0.076666667","0.566666667","0.566666667","27.27272727","11.91709845","100","1.003386454","1.333333333","1.333333333","2.555555556","2.555555556","18.88888889","18.88888889","1.114873838","1.114873838","21.44444444","21.44444444"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00002","","","","4","7.4429665","2.4043608","1.2732222","17.4","3","50.5","1.4690077","2.3534851","1","13","19","3","27","27","30","22","4","6","4.7006249","2","62.2727737","3","34.45544554","4","4","10.5646257","3","4","3","2.2","1.5","5","3.7","8.7","32","0.169230769","0.078947368","0.115625","1.185185185","1.066666667","0.481481481","0.433333333","0.137037037","0.123333333","0.185185185","0.166666667","40.625","42.52873563","90","1.274851485","2.444444444","2.716049383","4.111111111","4.567901235","5.555555556","6.172839506","1.41650165","1.573890722","9.666666667","10.74074074"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00020","","","","2","0","2.3425541","1.160228","21","3","50.1","0.898216","1.4839488","1","6","10","3","17","17","30","7","5","3","5.8776445","3","66.8607025","2","41.91616766","5","5","6.6542177","6","4","3","1.4","0.6","16.5","2","18.5","16","0.233333333","0.06","0.125","0.941176471","0.533333333","0.352941176","0.2","0.117647059","0.066666667","0.970588235","0.55","37.5","10.81081081","56.66666667","0.838323353","1.555555556","2.745098039","2.222222222","3.921568627","18.33333333","32.35294118","0.931470393","1.643771281","20.55555556","36.2745098"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00021","","","","4","0","2.3500135","1.2062961","20.7","","50.1","1.0343301","1.6619306","1","0","3","","14","14","30","2","","","6.2080965","1","65.5279388","3","41.31736527","3","3","7.0891228","3","4","4","0","0.4","5","0.4","5.4","3","","0.133333333","0.133333333","0.214285714","0.1","0","0","0.028571429","0.013333333","0.357142857","0.166666667","0","7.407407407","46.66666667","0.165269461","0","0","0.444444444","0.952380952","5.555555556","11.9047619","0.183632735","0.393498717","6","12.85714286"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00022","","","","4","0","2.0250373","1.0093336","20.23","2","50.19","0.8249639","1.3926444","","0","0","3","20","20","30","0","5","3","","","","","40.30683403","","","","6","5","4","0","0","8.5","0","8.5","0","","","","0","0","0","0","0","0","0.425","0.283333333","","0","66.66666667","0","0","0","0","0","9.444444444","14.16666667","0","0","9.444444444","14.16666667"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00023","","","","2","0","2.0086169","1.058654","20.79","2","50.25","0.8300394","1.4316648","1","30","38","4","22","22","30","21","6","5","4.76827","3","67.4312744","2","41.37313433","5","8","6.9164138","7","1","4","7.4","2.4","12","9.8","21.8","68","0.246666667","0.063157895","0.144117647","3.090909091","2.266666667","1.363636364","1","0.445454545","0.326666667","0.545454545","0.4","44.11764706","44.95412844","73.33333333","4.054567164","8.222222222","11.21212121","10.88888889","14.84848485","13.33333333","18.18181818","4.505074627","6.143283582","24.22222222","33.03030303"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00024","","","","2","2.1236334","1.8902494","0.954539","19.05","3","50.66","2.244556","3.3746681","1","19","14","3","23","23","30","19","5","8","3.6728022","2","66.7415085","3","37.60363206","4","7","5.3607454","8","3","4","4.5","0.9","10","5.4","15.4","33","0.236842105","0.064285714","0.163636364","1.434782609","1.1","0.826086957","0.633333333","0.234782609","0.18","0.434782609","0.333333333","57.57575758","35.06493506","76.66666667","2.030596131","5","6.52173913","6","7.826086957","11.11111111","14.49275362","2.256217923","2.942892944","17.11111111","22.31884058"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00025","","","","2","0","1.9946438","1.064512","18.01","1","50.21","1.2429917","1.8575864","1","45","52","3","29","29","30","29","5","3","4.6870623","3","65.3057098","2","35.86934874","4","6","8.0190487","6","1","5","8.3","3.3","9","11.6","20.6","97","0.184444444","0.063461538","0.119587629","3.344827586","3.233333333","1.551724138","1.5","0.4","0.386666667","0.310344828","0.3","46.39175258","56.31067961","96.66666667","4.160844453","9.222222222","9.540229885","12.88888889","13.33333333","10","10.34482759","4.623160504","4.782579831","22.88888889","23.67816092"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00026","","","","1","1.8624344","2.1078331","1.0470607","19.57","2","50.91","0.9886089","1.5525739","1","54","48","4","30","30","30","30","5","3","4.302022","4","64.2991333","3","38.44038499","5","6","11.2754078","8","1","3","12","3.3","12.5","15.3","27.8","102","0.222222222","0.06875","0.15","3.4","3.4","1.8","1.8","0.51","0.51","0.416666667","0.416666667","52.94117647","55.03597122","100","5.881378904","13.33333333","13.33333333","17","17","13.88888889","13.88888889","6.534865449","6.534865449","30.88888889","30.88888889"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00027","","","","3","28.1440792","3.6014879","2.0016196","8.68","2","50.13","3.4924321","5.8746238","1","33","62","4","22","22","30","22","8","6","6.3597512","5","44.5031815","3","17.31498105","4","5","21.7751102","3","1","3","6.3","3","8","9.3","17.3","95","0.190909091","0.048387097","0.097894737","4.318181818","3.166666667","1.5","1.1","0.422727273","0.31","0.363636364","0.266666667","34.73684211","53.75722543","73.33333333","1.610293238","7","9.545454545","10.33333333","14.09090909","8.888888889","12.12121212","1.789214708","2.439838239","19.22222222","26.21212121"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00028","","","","2","0","1.8217876","0.9298728","21.11","2","50.75","1.1880038","1.7437608","1","23","66","3","29","29","30","27","4","8","4.5779443","3","67.7582321","3","41.59605911","4","5","4.8238554","8","1","4","4.7","3.9","15","8.6","23.6","89","0.204347826","0.059090909","0.096629213","3.068965517","2.966666667","0.793103448","0.766666667","0.296551724","0.286666667","0.517241379","0.5","25.84269663","36.44067797","96.66666667","3.577261084","5.222222222","5.402298851","9.555555556","9.885057471","16.66666667","17.24137931","3.974734537","4.111794349","26.22222222","27.12643678"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00029","","","","2","2.8371186","2.6196005","1.4295378","20.52","2","50.48","0.6493949","1.3372786","1","29","26","3","21","21","30","19","4","6","6.6627631","3","64.626152","3","40.64976228","4","5","6.5373077","5","5","3","6.4","1.6","11","8","19","55","0.220689655","0.061538462","0.145454545","2.619047619","1.833333333","1.380952381","0.966666667","0.380952381","0.266666667","0.523809524","0.366666667","52.72727273","42.10526316","70","3.251980983","7.111111111","10.15873016","8.888888889","12.6984127","12.22222222","17.46031746","3.613312203","5.161874576","21.11111111","30.15873016"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00003","","","","2","4.1725216","1.9068891","0.9157112","18.2","3","50.8","1.8934625","2.7096341","2","26","25","2","27","27","30","26","5","8","3.253921","2","66.9790649","3","35.82677165","3","5","6.432209","5","1","3","5","0.1","9","5.1","14.1","51","0.192307692","0.004","0.1","1.888888889","1.7","0.962962963","0.866666667","0.188888889","0.17","0.333333333","0.3","50.98039216","36.17021277","90","1.827165354","5.555555556","6.172839506","5.666666667","6.296296296","10","11.11111111","2.030183727","2.255759697","15.66666667","17.40740741"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00030","","","","2","0","2.0756409","1.1483713","21.85","2","50.13","0.4146485","1.0871092","1","9","44","3","25","25","30","20","3","8","6.0580692","2","69.2054749","2","43.58667465","5","4","7.3335671","7","1","3","1.1","2.7","16","3.8","19.8","53","0.122222222","0.061363636","0.071698113","2.12","1.766666667","0.36","0.3","0.152","0.126666667","0.64","0.533333333","16.98113208","19.19191919","83.33333333","1.656293637","1.222222222","1.466666667","4.222222222","5.066666667","17.77777778","21.33333333","1.840326263","2.208391515","22","26.4"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00004","","","","2","0","1.9934016","1.147776","21.8","2","50.5","0.4792732","1.3230338","1","8","28","3","22","22","30","15","5","3","5.4566031","2","68.3154678","2","43.16831683","5","3","6.4271088","4","3","4","1","1.1","11.5","2.1","13.6","36","0.125","0.039285714","0.058333333","1.636363636","1.2","0.363636364","0.266666667","0.095454545","0.07","0.522727273","0.383333333","22.22222222","15.44117647","73.33333333","0.906534653","1.111111111","1.515151515","2.333333333","3.181818182","12.77777778","17.42424242","1.007260726","1.373537354","15.11111111","20.60606061"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00005","","","","2","0","1.9934016","1.147776","21.8","1","50.5","0.4792732","1.3230338","1","11","32","2","26","26","30","22","3","8","5.4566031","3","68.3154678","2","43.16831683","6","6","6.4271088","6","1","3","3.4","2.6","19.5","6","25.5","43","0.309090909","0.08125","0.139534884","1.653846154","1.433333333","0.423076923","0.366666667","0.230769231","0.2","0.75","0.65","25.58139535","23.52941176","86.66666667","2.59009901","3.777777778","4.358974359","6.666666667","7.692307692","21.66666667","25","2.877887789","3.320639756","28.33333333","32.69230769"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00006","","","","2","0","1.9881939","1.1169447","18.5","2","50.8","0.9918588","1.5858861","2","45","30","3","29","29","30","28","5","3","4.9844689","3","67.4112778","2","36.41732283","5","6","5.5349889","4","1","4","8.5","1.6","9.5","10.1","19.6","75","0.188888889","0.053333333","0.134666667","2.586206897","2.5","1.551724138","1.5","0.348275862","0.336666667","0.327586207","0.316666667","60","51.53061224","96.66666667","3.678149606","9.444444444","9.770114943","11.22222222","11.6091954","10.55555556","10.91954023","4.086832896","4.227758168","21.77777778","22.52873563"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00007","","","","2","0","2.0250373","1.0093336","20.2","2","50.2","0.8249639","1.3926444","2","44","80","4","28","28","30","27","5","3","4.2982707","2","65.9999008","3","40.23904382","5","5","9.8157244","5","1","4","8.2","3.8","8.5","12","20.5","124","0.186363636","0.0475","0.096774194","4.428571429","4.133333333","1.571428571","1.466666667","0.428571429","0.4","0.303571429","0.283333333","35.48387097","58.53658537","93.33333333","4.828685259","9.111111111","9.761904762","13.33333333","14.28571429","9.444444444","10.11904762","5.365205843","5.748434832","22.77777778","24.4047619"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00008","","","","2","0","1.7749975","0.9124206","20.2","4","50.2","1.2993966","2.0153432","2","43","74","3","29","29","30","28","4","8","4.2529678","2","66.3516541","3","40.23904382","5","5","5.8388658","7","1","3","7.7","5.3","12","13","25","117","0.179069767","0.071621622","0.111111111","4.034482759","3.9","1.482758621","1.433333333","0.448275862","0.433333333","0.413793103","0.4","36.75213675","52","96.66666667","5.231075697","8.555555556","8.850574713","14.44444444","14.94252874","13.33333333","13.79310345","5.81230633","6.012730686","27.77777778","28.73563218"
"","","GHP2014KPV-AT01","","","","","","","","","GHP2014KPV-AT01-00009","","","","3","0","1.9360808","0.9770373","20.4","4","50.1","1.0120161","1.5928036","2","36","54","3","28","28","30","26","6","5","5.0408149","2","67.7176056","2","40.71856287","6","6","9.5289593","4","1","4","7.1","2.4","6","9.5","15.5","90","0.197222222","0.044444444","0.105555556","3.214285714","3","1.285714286","1.2","0.339285714","0.316666667","0.214285714","0.2","40","61.29032258","93.33333333","3.868263473","7.888888889","8.452380952","10.55555556","11.30952381","6.666666667","7.142857143","4.298070526","4.605075563","17.22222222","18.45238095"
