"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00019","","","","3","42.77","1.87","0.83","17.87","50.61","4.12","5.78","1","12","34","29","24","34","18","9","9","3.25","1","62.89","3","35.30922743","5","4","4.76","9","2","1.7","1.4","7.2","3.1","10.3","46","0.141666667","0.041176471","0.067391304","1.916666667","1.352941176","0.5","0.352941176","0.129166667","0.091176471","0.3","0.211764706","26.08695652","30.09708738","70.58823529","1.09458605","1.666666667","2.361111111","3.039215686","4.305555556","7.058823529","10","1.073123579","1.520258403","10.09803922","14.30555556"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00002","","","","3","28.76","2.34","1.23","11.65","50.48","6.02","8.25","3","25","79","31","28","34","28","8","6","3.05","4","46.52","3","23.07844691","4","5","17.64","6","1","4.5","6.9","3.5","11.4","14.9","104","0.18","0.087341772","0.109615385","3.714285714","3.058823529","0.892857143","0.735294118","0.407142857","0.335294118","0.125","0.102941176","24.03846154","76.51006711","82.35294118","2.630942948","4.411764706","5.357142857","11.17647059","13.57142857","3.431372549","4.166666667","2.579355831","3.132074938","14.60784314","17.73809524"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00020","","","","2","40.08","1.72","0.8","17.74","50.62","2.45","3.65","1","51","86","31","29","34","29","9","9","2.85","2","65.9","3","35.04543659","6","6","6.04","7","2","12.4","5.3","6.6","17.7","24.3","137","0.243137255","0.061627907","0.12919708","4.724137931","4.029411765","1.75862069","1.5","0.610344828","0.520588235","0.227586207","0.194117647","37.22627737","72.83950617","85.29411765","6.203042276","12.15686275","14.25287356","17.35294118","20.34482759","6.470588235","7.586206897","6.081413996","7.12993365","23.82352941","27.93103448"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00021","","","","2","42.5","1.78","0.86","18.32","50.11","2.21","3.33","1","38","30","31","24","34","24","9","9","3.5","1","66.06","3","36.55956895","5","7","5.12","6","2","9.6","1.8","7.8","11.4","19.2","68","0.252631579","0.06","0.167647059","2.833333333","2","1.583333333","1.117647059","0.475","0.335294118","0.325","0.229411765","55.88235294","59.375","70.58823529","4.16779086","9.411764706","13.33333333","11.17647059","15.83333333","7.647058824","10.83333333","4.086069471","5.788598417","18.82352941","26.66666667"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00003","","","","2","30.3","2.43","1.38","11.49","50.91","3.38","4.73","2","47","59","29","29","34","29","8","6","3.25","2","45.87","3","22.56923984","6","5","24.29","6","4","6.3","3","2.6","9.3","11.9","106","0.134042553","0.050847458","0.087735849","3.655172414","3.117647059","1.620689655","1.382352941","0.320689655","0.273529412","0.089655172","0.076470588","44.33962264","78.1512605","85.29411765","2.098939305","6.176470588","7.24137931","9.117647059","10.68965517","2.549019608","2.988505747","2.057783632","2.412573913","11.66666667","13.67816092"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00004","","","","2","22.25","2.08","0.98","12.63","50.64","2.74","3.18","2","76","61","33","30","34","30","8","6","3.77","2","57.69","5","24.94075829","6","5","13.37","7","2","4","3.6","5.4","7.6","13","137","0.052631579","0.059016393","0.055474453","4.566666667","4.029411765","2.533333333","2.235294118","0.253333333","0.223529412","0.18","0.158823529","55.47445255","58.46153846","88.23529412","1.89549763","3.921568627","4.444444444","7.450980392","8.444444444","5.294117647","6","1.85833101","2.106108478","12.74509804","14.44444444"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00005","","","","2","23.31","1.99","0.93","11.6","50.41","4.46","5.49","1","75","69","32","28","34","28","8","6","2.67","2","54.29","5","23.01130728","6","5","14.64","6","3","9.7","3.7","5.9","13.4","19.3","144","0.129333333","0.053623188","0.093055556","5.142857143","4.235294118","2.678571429","2.205882353","0.478571429","0.394117647","0.210714286","0.173529412","52.08333333","69.43005181","82.35294118","3.083515176","9.509803922","11.54761905","13.1372549","15.95238095","5.784313725","7.023809524","3.023054094","3.670851399","18.92156863","22.97619048"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00006","","","","2","20.03","2.12","1.11","13.8","50.12","2.85","3.58","2","48","20","26","26","34","26","8","6","4.1","2","58.57","5","27.5339186","5","6","13.38","5","3","8.2","1","2.3","9.2","11.5","68","0.170833333","0.05","0.135294118","2.615384615","2","1.846153846","1.411764706","0.353846154","0.270588235","0.088461538","0.067647059","70.58823529","80","76.47058824","2.533120511","8.039215686","10.51282051","9.019607843","11.79487179","2.254901961","2.948717949","2.483451481","3.247590398","11.2745098","14.74358974"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00007","","","","3","9.58","2.05","1.08","17.23","50.12","1.56","2.1","1","3","38","33","28","34","23","7","5","4.13","2","63.38","3","34.37749401","5","4","9.64","8","4","0.4","1.6","4.6","2","6.6","41","0.133333333","0.042105263","0.048780488","1.464285714","1.205882353","0.107142857","0.088235294","0.071428571","0.058823529","0.164285714","0.135294118","7.317073171","30.3030303","82.35294118","0.68754988","0.392156863","0.476190476","1.960784314","2.380952381","4.509803922","5.476190476","0.67406851","0.818511762","6.470588235","7.857142857"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00008","","","","3","11.66","1.86","0.97","16.2","50.1","1.88","2.36","1","47","108","30","25","34","25","7","5","3.48","3","64.98","3","32.33532934","6","5","8.64","6","2","5.5","2.7","3","8.2","11.2","155","0.117021277","0.025","0.052903226","6.2","4.558823529","1.88","1.382352941","0.328","0.241176471","0.12","0.088235294","30.32258065","73.21428571","73.52941176","2.651497006","5.392156863","7.333333333","8.039215686","10.93333333","2.941176471","4","2.599506869","3.535329341","10.98039216","14.93333333"
"","","GHP2014NYK-AT02","","","","","","","","","GHP2014NYK-AT02-00009","","","","2","15.98","1.86","0.96","16.84","50.4","1.7","2.26","1","56","47","27","25","34","25","7","5","3.38","3","65.62","3","33.41269841","6","7","9.98","6","2","12.4","3.8","5.6","16.2","21.8","103","0.221428571","0.080851064","0.157281553","4.12","3.029411765","2.24","1.647058824","0.648","0.476470588","0.224","0.164705882","54.36893204","74.31192661","73.52941176","5.412857143","12.15686275","16.53333333","15.88235294","21.6","5.490196078","7.466666667","5.306722689","7.217142857","21.37254902","29.06666667"
