"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00020","","","","4","0","1.58","1.06","20.49","50.44","0.61","1.31","2","43","31","39","39","45","33","5","3","4.5","4","68.11","3","40.62252181","6","7","5.22","8","3","3","10.2","1.8","18.5","12","30.5","74","0.237209302","0.058064516","0.162162162","1.897435897","1.644444444","1.102564103","0.955555556","0.307692308","0.266666667","0.474358974","0.411111111","58.10810811","39.3442623","86.66666667","4.874702617","7.555555556","8.717948718","8.888888889","10.25641026","13.7037037","15.81196581","3.610890827","4.166412493","22.59259259","26.06837607"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00021","","","","4","0","1.92","1.07","20.14","50.7","0.97","1.52","2","60","42","39","39","45","37","4","7","4.83","4","67.88","2","39.72386588","5","6","5.88","8","3","3","13","3.2","16.5","16.2","32.7","102","0.216666667","0.076190476","0.158823529","2.615384615","2.266666667","1.538461538","1.333333333","0.415384615","0.36","0.423076923","0.366666667","58.82352941","49.5412844","86.66666667","6.435266272","9.62962963","11.11111111","12","13.84615385","12.22222222","14.1025641","4.766863905","5.500227583","24.22222222","27.94871795"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00022","","","","4","0","1.56","0.94","20.21","50.52","1.15","1.97","3","38","18","42","42","45","31","3","7","3.35","3","68.83","5","40.00395883","5","8","5.96","7","3","3","17.3","1.3","10.5","18.6","29.1","56","0.455263158","0.072222222","0.332142857","1.333333333","1.244444444","0.904761905","0.844444444","0.442857143","0.413333333","0.25","0.233333333","67.85714286","63.91752577","93.33333333","7.440736342","12.81481481","13.73015873","13.77777778","14.76190476","7.777777778","8.333333333","5.51165655","5.905346303","21.55555556","23.0952381"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00023","","","","3","0","1.87","1.12","19.74","50.68","0.77","1.6","3","31","38","32","32","45","28","5","3","4.59","4","67.82","2","38.95027624","6","8","7.54","6","6","7","9.9","2.4","5.5","12.3","17.8","69","0.319354839","0.063157895","0.17826087","2.15625","1.533333333","0.96875","0.688888889","0.384375","0.273333333","0.171875","0.122222222","44.92753623","69.1011236","71.11111111","4.790883978","7.333333333","10.3125","9.111111111","12.8125","4.074074074","5.729166667","3.548802947","4.990504144","13.18518519","18.54166667"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00024","","","","2","0","1.75","1.21","22.54","50.44","0.15","1.06","1","44","24","41","41","45","38","3","7","4.84","2","70.66","3","44.68675654","5","7","2.66","8","5","4","10.5","1.5","29","12","41","68","0.238636364","0.0625","0.176470588","1.658536585","1.511111111","1.073170732","0.977777778","0.292682927","0.266666667","0.707317073","0.644444444","64.70588235","29.26829268","91.11111111","5.362410785","7.777777778","8.536585366","8.888888889","9.756097561","21.48148148","23.57723577","3.972156137","4.359683565","30.37037037","33.33333333"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00025","","","","2","2.94","1.93","1.16","16.44","50.51","0.98","1.81","2","74","68","45","45","45","44","6","3","3.9","3","63.75","2","32.54801029","6","7","10.18","8","3","1","17.4","6.8","9","24.2","33.2","142","0.235135135","0.1","0.170422535","3.155555556","3.155555556","1.644444444","1.644444444","0.537777778","0.537777778","0.2","0.2","52.11267606","72.89156627","100","7.876618491","12.88888889","12.88888889","17.92592593","17.92592593","6.666666667","6.666666667","5.834532216","5.834532216","24.59259259","24.59259259"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00026","","","","1","0","1.8","1.15","19.7","50.69","0.95","2.15","2","127","95","45","45","45","45","5","8","4.99","4","67.64","2","38.8636812","5","6","6.96","8","1","4","28","5.4","11","33.4","44.4","222","0.220472441","0.056842105","0.15045045","4.933333333","4.933333333","2.822222222","2.822222222","0.742222222","0.742222222","0.244444444","0.244444444","57.20720721","75.22522523","100","12.98046952","20.74074074","20.74074074","24.74074074","24.74074074","8.148148148","8.148148148","9.615162608","9.615162608","32.88888889","32.88888889"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00027","","","","3","0","1.8","1.17","22.21","50.62","0.63","1.47","2","40","68","39","39","45","35","5","3","5.54","5","69.66","3","43.87593836","5","7","3.94","7","5","4","10","4","19.5","14","33.5","108","0.25","0.058823529","0.12962963","2.769230769","2.4","1.025641026","0.888888889","0.358974359","0.311111111","0.5","0.433333333","37.03703704","41.79104478","86.66666667","6.142631371","7.407407407","8.547008547","10.37037037","11.96581197","14.44444444","16.66666667","4.550097312","5.250112283","24.81481481","28.63247863"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00028","","","","4","0","1.88","1.16","22.39","50.91","0.64","1.57","2","37","59","43","43","45","39","5","9","4.03","2","68.67","3","43.97957179","5","4","6.88","5","1","3","5.2","2.1","10.5","7.3","17.8","96","0.140540541","0.03559322","0.076041667","2.23255814","2.133333333","0.860465116","0.822222222","0.169767442","0.162222222","0.244186047","0.233333333","38.54166667","41.01123596","95.55555556","3.210508741","3.851851852","4.031007752","5.407407407","5.658914729","7.777777778","8.139534884","2.378154623","2.488766466","13.18518519","13.79844961"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00029","","","","3","","3.04","1.79","11.09","50.74","4.98","7.24","3","96","82","41","41","45","40","8","6","6.42","5","42.91","5","21.85652345","5","6","18.76","6","4","5","17.3","4.4","3","21.7","24.7","178","0.180208333","0.053658537","0.121910112","4.341463415","3.955555556","2.341463415","2.133333333","0.529268293","0.482222222","0.073170732","0.066666667","53.93258427","87.85425101","91.11111111","4.742865589","12.81481481","14.06504065","16.07407407","17.64227642","2.222222222","2.43902439","3.51323377","3.855988284","18.2962963","20.08130081"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00003","","","","2","0","1.97","1.17","17.62","50.38","1.18","2.43","2","90","97","38","38","45","38","5","8","5.15","3","66.33","2","34.97419611","5","8","6.87","6","1","4","22.7","6","7.5","28.7","36.2","187","0.252222222","0.06185567","0.153475936","4.921052632","4.155555556","2.368421053","2","0.755263158","0.637777778","0.197368421","0.166666667","48.12834225","79.28176796","84.44444444","10.03759428","16.81481481","19.9122807","21.25925926","25.1754386","5.555555556","6.578947368","7.435255025","8.804907266","26.81481481","31.75438596"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00030","","","","3","0","2.05","1.28","21.42","50.98","0.09","0.97","2","53","63","44","44","45","41","1","8","6.47","3","70.11","3","42.01647705","6","8","6.19","8","4","4","15.3","3.8","21","19.1","40.1","116","0.288679245","0.06031746","0.164655172","2.636363636","2.577777778","1.204545455","1.177777778","0.434090909","0.424444444","0.477272727","0.466666667","45.68965517","47.63092269","97.77777778","8.025147117","11.33333333","11.59090909","14.14814815","14.46969697","15.55555556","15.90909091","5.94455342","6.079656906","29.7037037","30.37878788"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00004","","","","2","0","2.02","1.14","19.19","50.68","0.74","1.72","3","54","69","31","31","45","28","5","3","4.31","3","66.08","2","37.86503552","7","8","8.93","9","5","3","17.6","3.9","11","21.5","32.5","123","0.325925926","0.056521739","0.174796748","3.967741935","2.733333333","1.741935484","1.2","0.693548387","0.477777778","0.35483871","0.244444444","43.90243902","66.15384615","68.88888889","8.140982636","13.03703704","18.92473118","15.92592593","23.11827957","8.148148148","11.82795699","6.030357508","8.75374477","24.07407407","34.94623656"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00005","","","","2","0","1.96","1.11","19.59","50.95","1.28","2.26","2","45","8","29","29","45","24","3","7","4.56","2","67.17","5","38.44946026","5","9","6.04","9","4","1","29.4","0.7","21.5","30.1","51.6","53","0.653333333","0.0875","0.567924528","1.827586207","1.177777778","1.551724138","1","1.037931034","0.668888889","0.74137931","0.477777778","84.90566038","58.33333333","64.44444444","11.57328754","21.77777778","33.79310345","22.2962963","34.59770115","15.92592593","24.71264368","8.572805583","13.30262935","38.22222222","59.31034483"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00006","","","","3","","3.2","1.88","10.68","50.48","5.07","7.56","3","73","65","39","39","45","37","8","6","6.83","5","44.69","5","21.15689382","5","7","18.34","6","4","5","17.6","3.4","2","21","23","138","0.24109589","0.052307692","0.152173913","3.538461538","3.066666667","1.871794872","1.622222222","0.538461538","0.466666667","0.051282051","0.044444444","52.89855072","91.30434783","86.66666667","4.442947702","13.03703704","15.04273504","15.55555556","17.94871795","1.481481481","1.709401709","3.291072372","3.797391198","17.03703704","19.65811966"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00007","","","","2","0","1.95","1.25","23.25","50.73","0.27","1.43","2","25","30","44","44","45","31","3","7","5.3","3","70.19","3","45.83086931","5","6","3.13","9","1","1","6","1.9","23.5","7.9","31.4","55","0.24","0.063333333","0.143636364","1.25","1.222222222","0.568181818","0.555555556","0.179545455","0.175555556","0.534090909","0.522222222","45.45454545","25.15923567","97.77777778","3.620638675","4.444444444","4.545454545","5.851851852","5.984848485","17.40740741","17.8030303","2.681954574","2.742908087","23.25925926","23.78787879"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00008","","","","3","0","1.74","1.1","20.68","50.81","1","1.86","2","51","56","45","45","45","42","4","7","5.03","3","69.66","3","40.70064948","5","7","4.6","9","1","1","11.3","3.2","14","14.5","28.5","107","0.221568627","0.057142857","0.135514019","2.377777778","2.377777778","1.133333333","1.133333333","0.322222222","0.322222222","0.311111111","0.311111111","47.6635514","50.87719298","100","5.901594174","8.37037037","8.37037037","10.74074074","10.74074074","10.37037037","10.37037037","4.37155124","4.37155124","21.11111111","21.11111111"
"","","GHP2014OHW-AT04","","","","","","","","","GHP2014OHW-AT04-00009","","","","3","0","1.95","1.26","20.57","50.87","0.48","1.44","2","37","40","36","36","45","34","5","3","5.62","3","68.48","3","40.43640653","6","7","5.01","8","5","4","8.9","2.3","18.5","11.2","29.7","77","0.240540541","0.0575","0.145454545","2.138888889","1.711111111","1.027777778","0.822222222","0.311111111","0.248888889","0.513888889","0.411111111","48.05194805","37.71043771","80","4.528877531","6.592592593","8.240740741","8.296296296","10.37037037","13.7037037","17.12962963","3.354724097","4.193405121","22","27.5"
