"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants planted per NET plot|CO_331:0000678","Number of plants with storage roots per NET plot|CO_331:0000211","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00117","","","","2","1","12","8","10","10","10","8","4","3","3","6","1","2","1.8","0.4","2.7","2.2","4.9","20","0.15","0.05","0.11","2","2","1.2","1.2","0.22","0.22","0.27","0.27","60","44.89795918","100","6","6","7.333333333","7.333333333","9","9","16.33333333","16.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00118","","","","1","1","15","18","10","9","10","9","2","3","3","8","1","1","3.4","1","3.9","4.4","8.3","33","0.226666667","0.055555556","0.133333333","3.666666667","3.3","1.666666667","1.5","0.488888889","0.44","0.433333333","0.39","45.45454545","53.01204819","90","11.33333333","12.59259259","14.66666667","16.2962963","13","14.44444444","27.66666667","30.74074074"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00119","","","","2","1","19","4","10","10","10","10","3","3","3","6","1","1","3.8","0.4","1.2","4.2","5.4","23","0.2","0.1","0.182608696","2.3","2.3","1.9","1.9","0.42","0.42","0.12","0.12","82.60869565","77.77777778","100","12.66666667","12.66666667","14","14","4","4","18","18"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00012","","","","5","1","13","8","10","10","10","10","3","1","4","6","2","1","3.3","0.5","1.4","3.8","5.2","21","0.253846154","0.0625","0.180952381","2.1","2.1","1.3","1.3","0.38","0.38","0.14","0.14","61.9047619","73.07692308","100","11","11","12.66666667","12.66666667","4.666666667","4.666666667","17.33333333","17.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00120","","","","2","1","9","3","9","8","10","7","1","2","2","6","2","1","2","0.3","0.9","2.3","3.2","12","0.222222222","0.1","0.191666667","1.5","1.2","1.125","0.9","0.2875","0.23","0.1125","0.09","75","71.875","80","6.666666667","8.333333333","7.666666667","9.583333333","3","3.75","10.66666667","13.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00121","","","","2","1","15","22","10","8","10","8","2","4","4","6","1","2","4.2","1.1","1.6","5.3","6.9","37","0.28","0.05","0.143243243","4.625","3.7","1.875","1.5","0.6625","0.53","0.2","0.16","40.54054054","76.8115942","80","14","17.5","17.66666667","22.08333333","5.333333333","6.666666667","23","28.75"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00122","","","","1","1","5","1","9","9","10","6","1","3","4","7","1","1","1.2","0.1","3.8","1.3","5.1","6","0.24","0.1","0.216666667","0.666666667","0.6","0.555555556","0.5","0.144444444","0.13","0.422222222","0.38","83.33333333","25.49019608","90","4","4.444444444","4.333333333","4.814814815","12.66666667","14.07407407","17","18.88888889"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00123","","","","1","1","4","8","10","10","10","8","1","2","3","8","1","1","0.7","0.4","5","1.1","6.1","12","0.175","0.05","0.091666667","1.2","1.2","0.4","0.4","0.11","0.11","0.5","0.5","33.33333333","18.03278689","100","2.333333333","2.333333333","3.666666667","3.666666667","16.66666667","16.66666667","20.33333333","20.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00124","","","","2","1","16","13","10","10","10","10","2","2","2","8","1","1","2.5","0.7","3.6","3.2","6.8","29","0.15625","0.053846154","0.110344828","2.9","2.9","1.6","1.6","0.32","0.32","0.36","0.36","55.17241379","47.05882353","100","8.333333333","8.333333333","10.66666667","10.66666667","12","12","22.66666667","22.66666667"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00125","","","","1","1","30","8","10","10","10","9","1","2","4","7","1","1","5.4","0.6","3.2","6","9.2","38","0.18","0.075","0.157894737","3.8","3.8","3","3","0.6","0.6","0.32","0.32","78.94736842","65.2173913","100","18","18","20","20","10.66666667","10.66666667","30.66666667","30.66666667"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00126","","","","1","1","9","3","9","9","10","8","1","3","3","4","6","7","1.2","0.2","1.2","1.4","2.6","12","0.133333333","0.066666667","0.116666667","1.333333333","1.2","1","0.9","0.155555556","0.14","0.133333333","0.12","75","53.84615385","90","4","4.444444444","4.666666667","5.185185185","4","4.444444444","8.666666667","9.62962963"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00127","","","","1","1","5","4","8","8","10","5","1","2","3","7","1","1","1.4","0.4","2.6","1.8","4.4","9","0.28","0.1","0.2","1.125","0.9","0.625","0.5","0.225","0.18","0.325","0.26","55.55555556","40.90909091","80","4.666666667","5.833333333","6","7.5","8.666666667","10.83333333","14.66666667","18.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00128","","","","1","1","14","36","10","10","10","10","1","3","3","7","1","1","2.2","1.6","5","3.8","8.8","50","0.157142857","0.044444444","0.076","5","5","1.4","1.4","0.38","0.38","0.5","0.5","28","43.18181818","100","7.333333333","7.333333333","12.66666667","12.66666667","16.66666667","16.66666667","29.33333333","29.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00129","","","","2","1","11","8","10","10","10","10","3","3","3","7","1","1","3","0.7","1.9","3.7","5.6","19","0.272727273","0.0875","0.194736842","1.9","1.9","1.1","1.1","0.37","0.37","0.19","0.19","57.89473684","66.07142857","100","10","10","12.33333333","12.33333333","6.333333333","6.333333333","18.66666667","18.66666667"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00013","","","","6","1","19","17","10","10","10","10","2","1","4","7","2","1","2.5","0.7","1.4","3.2","4.6","36","0.131578947","0.041176471","0.088888889","3.6","3.6","1.9","1.9","0.32","0.32","0.14","0.14","52.77777778","69.56521739","100","8.333333333","8.333333333","10.66666667","10.66666667","4.666666667","4.666666667","15.33333333","15.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00130","","","","1","1","13","7","10","9","10","9","1","4","3","8","1","1","1.6","0.4","5.5","2","7.5","20","0.123076923","0.057142857","0.1","2.222222222","2","1.444444444","1.3","0.222222222","0.2","0.611111111","0.55","65","26.66666667","90","5.333333333","5.925925926","6.666666667","7.407407407","18.33333333","20.37037037","25","27.77777778"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00131","","","","2","1","14","8","10","10","10","10","2","2","3","7","1","1","2.8","0.6","2.7","3.4","6.1","22","0.2","0.075","0.154545455","2.2","2.2","1.4","1.4","0.34","0.34","0.27","0.27","63.63636364","55.73770492","100","9.333333333","9.333333333","11.33333333","11.33333333","9","9","20.33333333","20.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00132","","","","2","1","10","13","10","9","10","7","2","3","3","6","3","1","1.7","0.8","1.1","2.5","3.6","23","0.17","0.061538462","0.108695652","2.555555556","2.3","1.111111111","1","0.277777778","0.25","0.122222222","0.11","43.47826087","69.44444444","90","5.666666667","6.296296296","8.333333333","9.259259259","3.666666667","4.074074074","12","13.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00133","","","","3","1","16","17","10","10","10","10","3","2","3","7","1","1","3","1","2","4","6","33","0.1875","0.058823529","0.121212121","3.3","3.3","1.6","1.6","0.4","0.4","0.2","0.2","48.48484848","66.66666667","100","10","10","13.33333333","13.33333333","6.666666667","6.666666667","20","20"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00134","","","","1","1","8","23","9","9","10","9","2","4","4","8","1","1","1.5","1.3","2.8","2.8","5.6","31","0.1875","0.056521739","0.090322581","3.444444444","3.1","0.888888889","0.8","0.311111111","0.28","0.311111111","0.28","25.80645161","50","90","5","5.555555556","9.333333333","10.37037037","9.333333333","10.37037037","18.66666667","20.74074074"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00135","","","","3","1","15","15","10","10","10","10","2","4","3","8","1","1","3.3","0.7","2.3","4","6.3","30","0.22","0.046666667","0.133333333","3","3","1.5","1.5","0.4","0.4","0.23","0.23","50","63.49206349","100","11","11","13.33333333","13.33333333","7.666666667","7.666666667","21","21"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00136","","","","1","1","21","14","10","10","10","10","2","4","2","8","1","1","4.5","0.9","3.1","5.4","8.5","35","0.214285714","0.064285714","0.154285714","3.5","3.5","2.1","2.1","0.54","0.54","0.31","0.31","60","63.52941176","100","15","15","18","18","10.33333333","10.33333333","28.33333333","28.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00137","","","","3","1","8","25","9","9","10","9","2","2","4","6","2","2","1.3","0.8","5.2","2.1","7.3","33","0.1625","0.032","0.063636364","3.666666667","3.3","0.888888889","0.8","0.233333333","0.21","0.577777778","0.52","24.24242424","28.76712329","90","4.333333333","4.814814815","7","7.777777778","17.33333333","19.25925926","24.33333333","27.03703704"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00138","","","","2","1","16","21","10","9","10","9","2","1","4","7","1","2","1.5","0.8","3.1","2.3","5.4","37","0.09375","0.038095238","0.062162162","4.111111111","3.7","1.777777778","1.6","0.255555556","0.23","0.344444444","0.31","43.24324324","42.59259259","90","5","5.555555556","7.666666667","8.518518519","10.33333333","11.48148148","18","20"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00139","","","","1","1","16","14","10","8","10","8","2","2","3","8","1","1","3.2","0.6","7.1","3.8","10.9","30","0.2","0.042857143","0.126666667","3.75","3","2","1.6","0.475","0.38","0.8875","0.71","53.33333333","34.86238532","80","10.66666667","13.33333333","12.66666667","15.83333333","23.66666667","29.58333333","36.33333333","45.41666667"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00014","","","","3","1","19","5","10","10","10","10","2","3","3","6","2","1","2.7","0.3","0.9","3","3.9","24","0.142105263","0.06","0.125","2.4","2.4","1.9","1.9","0.3","0.3","0.09","0.09","79.16666667","76.92307692","100","9","9","10","10","3","3","13","13"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00140","","","","2","1","17","30","10","9","10","9","1","2","3","8","3","1","3.2","1.4","4.6","4.6","9.2","47","0.188235294","0.046666667","0.09787234","5.222222222","4.7","1.888888889","1.7","0.511111111","0.46","0.511111111","0.46","36.17021277","50","90","10.66666667","11.85185185","15.33333333","17.03703704","15.33333333","17.03703704","30.66666667","34.07407407"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00015","","","","4","1","24","12","10","10","10","10","3","3","3","6","1","1","3.3","0.5","1.7","3.8","5.5","36","0.1375","0.041666667","0.105555556","3.6","3.6","2.4","2.4","0.38","0.38","0.17","0.17","66.66666667","69.09090909","100","11","11","12.66666667","12.66666667","5.666666667","5.666666667","18.33333333","18.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00016","","","","4","1","9","1","10","10","10","8","2","2","5","6","2","1","1.1","0.1","1.2","1.2","2.4","10","0.122222222","0.1","0.12","1","1","0.9","0.9","0.12","0.12","0.12","0.12","90","50","100","3.666666667","3.666666667","4","4","4","4","8","8"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00017","","","","4","1","10","7","10","10","10","10","4","4","3","7","2","1","3","0.5","1.9","3.5","5.4","17","0.3","0.071428571","0.205882353","1.7","1.7","1","1","0.35","0.35","0.19","0.19","58.82352941","64.81481481","100","10","10","11.66666667","11.66666667","6.333333333","6.333333333","18","18"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00018","","","","3","1","9","16","10","10","10","10","3","2","3","7","2","1","1.8","0.6","3.1","2.4","5.5","25","0.2","0.0375","0.096","2.5","2.5","0.9","0.9","0.24","0.24","0.31","0.31","36","43.63636364","100","6","6","8","8","10.33333333","10.33333333","18.33333333","18.33333333"
"","","GHP2016NYK-PT02","","","","","","","","","GHP2016NYK-PT02-00019","","","","2","2","7","13","10","10","10","10","3","3","3","8","1","1","1.3","0.7","2.3","2","4.3","20","0.185714286","0.053846154","0.1","2","2","0.7","0.7","0.2","0.2","0.23","0.23","35","46.51162791","100","4.333333333","4.333333333","6.666666667","6.666666667","7.666666667","7.666666667","14.33333333","14.33333333"
