"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00032","","","","20","7.2","18","43","20","9.8","0.92","5","27.52475248","3.2459373","1.6780581","1.1730394","168.3502197","131.9447327","39.8514252","58.3070145","3.8561106","6.7916379","13.5832939","0.196825","10.72","17.92","63","0.227906977","0.046","0.17015873","3.5","3.15","2.388888889","2.15","0.595555556","0.536","0.4","0.36","68.25396825","59.82142857","90","2.950653466","21.77777778","24.19753086","23.82222222","26.4691358","16","17.77777778","6.557007702","7.285564113","39.82222222","44.24691358"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00033","","","","20","3.72","18","15","34","2.38","1.03","5","27.94411178","3.3387623","1.5892243","1.1210442","187.6700439","157.894989","43.0171967","60.7469673","2.2651892","4.891386","15.1494179","0.3861341","3.41","7.13","49","0.158666667","0.030294118","0.069591837","2.722222222","2.45","0.833333333","0.75","0.189444444","0.1705","0.206666667","0.186","30.6122449","47.82608696","90","0.952894212","5.288888889","5.87654321","7.577777778","8.419753086","8.266666667","9.185185185","2.117542693","2.352825214","15.84444444","17.60493827"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00034","","","","20","5.96","15","22","37","3.36","1.35","5","27.49003984","3.070919","1.4275532","1.0628076","185.1290283","137.7533112","46.9793472","62.356945","2.3900776","5.0583758","13.9126902","0.0472507","4.71","10.67","59","0.152727273","0.036486486","0.079830508","3.933333333","2.95","1.466666667","1.1","0.314","0.2355","0.397333333","0.298","37.28813559","44.14245548","75","1.294780876","7.466666667","9.955555556","10.46666667","13.95555556","13.24444444","17.65925926","2.877290837","3.836387782","23.71111111","31.61481481"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00035","","","","20","4.3","18","22","23","4.98","0.86","5","32.00795229","2.7207146","1.347796","0.9874172","116.4534912","118.1485901","32.8519058","67.1323318","2.3836536","5.2078633","10.4926786","0.1502199","5.84","10.14","45","0.226363636","0.037391304","0.129777778","2.5","2.25","1.222222222","1.1","0.324444444","0.292","0.238888889","0.215","48.88888889","57.59368836","90","1.869264414","11.06666667","12.2962963","12.97777778","14.41975309","9.555555556","10.61728395","4.153920919","4.615467688","22.53333333","25.03703704"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00036","","","","20","8.58","20","46","21","11.16","1.26","5","31.5581854","3.2083797","1.4056106","1.013463","121.9847412","120.505722","37.193367","65.1136017","2.7166348","5.8294444","11.7500687","0.0482197","12.42","21","67","0.242608696","0.06","0.185373134","3.35","3.35","2.3","2.3","0.621","0.621","0.429","0.429","68.65671642","59.14285714","100","3.919526627","24.8","24.8","27.6","27.6","19.06666667","19.06666667","8.71005917","8.71005917","46.66666667","46.66666667"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00037","","","","20","6.52","16","17","36","2.91","1.12","7","30.33932136","2.9641514","1.4514275","1.1772137","182.8974609","112.5628815","31.9984131","65.6207886","1.8053246","4.0413728","12.4720688","0.0259666","4.03","10.55","53","0.171176471","0.031111111","0.076037736","3.3125","2.65","1.0625","0.85","0.251875","0.2015","0.4075","0.326","32.0754717","38.19905213","80","1.222674651","6.466666667","8.083333333","8.955555556","11.19444444","14.48888889","18.11111111","2.71705478","3.396318474","23.44444444","29.30555556"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00038","","","","20","6.45","17","24","77","2.77","2.08","5","30.2","2.9454288","1.4360247","1.1407223","134.0800781","105.3398895","31.7976837","66.0772476","1.6623049","3.7619343","12.042593","0","4.85","11.3","101","0.115416667","0.027012987","0.048019802","5.941176471","5.05","1.411764706","1.2","0.285294118","0.2425","0.379411765","0.3225","23.76237624","42.92035398","85","1.4647","6.155555556","7.241830065","10.77777778","12.67973856","14.33333333","16.8627451","3.254888889","3.829281046","25.11111111","29.54248366"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00039","","","","20","3.94","15","16","13","2.72","0.51","5","28.54291417","2.7052841","1.432693","0.9816575","168.6424561","99.3742676","19.6134644","63.2923393","6.0976973","9.2444239","3.2226756","0","3.23","7.17","29","0.17","0.039230769","0.11137931","1.933333333","1.45","1.066666667","0.8","0.215333333","0.1615","0.262666667","0.197","55.17241379","45.0488145","75","0.921936128","6.044444444","8.059259259","7.177777778","9.57037037","8.755555556","11.67407407","2.04874695","2.731662601","15.93333333","21.24444444"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00040","","","","20","4.94","14","24","35","4.11","1.2","5","29.10891089","2.6693268","1.3695345","0.9511089","154.0056152","91.2434387","22.7805023","63.3697929","6.0052767","9.2001858","3.1399279","0","5.31","10.25","59","0.17125","0.034285714","0.09","4.214285714","2.95","1.714285714","1.2","0.379285714","0.2655","0.352857143","0.247","40.6779661","51.80487805","70","1.545683168","9.133333333","13.04761905","11.8","16.85714286","10.97777778","15.68253968","3.434851485","4.906930693","22.77777778","32.53968254"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00041","","","","20","1.08","5","7","3","1.38","0.15","3","25.3968254","3.1886959","1.813343","1.2789741","133.020752","135.0124054","34.1763458","62.9084358","2.9719305","5.3536539","8.4805393","0","1.53","2.61","10","0.197142857","0.05","0.153","2","0.5","1.4","0.35","0.306","0.0765","0.216","0.054","70","58.62068966","25","0.388571429","3.066666667","12.26666667","3.4","13.6","2.4","9.6","0.863492064","3.453968254","5.8","23.2"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00042","","","","20","2.61","16","28","29","4.2","0.96","3","26.09561753","2.8102779","1.6890554","1.1402531","108.5585938","113.4428253","39.3984756","62.9020195","3.3412066","5.6636243","8.2984858","0","5.16","7.77","57","0.15","0.033103448","0.090526316","3.5625","2.85","1.75","1.4","0.3225","0.258","0.163125","0.1305","49.12280702","66.40926641","80","1.346533865","9.333333333","11.66666667","11.46666667","14.33333333","5.8","7.25","2.992297477","3.740371846","17.26666667","21.58333333"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00043","","","","20","4.53","18","35","25","7.61","1.49","5","29.64426877","2.896143","1.5580564","1.0674624","119.9455566","110.7804718","50.6336212","64.4645157","0.9285822","2.482049","11.6267786","0","9.1","13.63","60","0.217428571","0.0596","0.151666667","3.333333333","3","1.944444444","1.75","0.505555556","0.455","0.251666667","0.2265","58.33333333","66.7644901","90","2.697628458","16.91111111","18.79012346","20.22222222","22.4691358","10.06666667","11.18518519","5.994729907","6.660811008","30.28888889","33.65432099"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00044","","","","20","5.82","16","37","35","8.22","1.44","5","28","2.6876507","1.5079103","1.0600805","110.2949219","100.5271759","38.931839","62.8035774","1.7279644","3.4237204","12.8127193","0.0817957","9.66","15.48","72","0.222162162","0.041142857","0.134166667","4.5","3.6","2.3125","1.85","0.60375","0.483","0.36375","0.291","51.38888889","62.40310078","80","2.7048","18.26666667","22.83333333","21.46666667","26.83333333","12.93333333","16.16666667","6.010666667","7.513333333","34.4","43"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00045","","","","20","2.8","14","24","18","3.98","1.14","5","27.88844622","2.6915283","1.3910589","0.9800577","153.8924561","114.3774567","44.2530518","59.6979256","5.0697041","8.2318783","11.0599566","0.1475267","5.12","7.92","42","0.165833333","0.063333333","0.121904762","3","2.1","1.714285714","1.2","0.365714286","0.256","0.2","0.14","57.14285714","64.64646465","70","1.427888446","8.844444444","12.63492063","11.37777778","16.25396825","6.222222222","8.888888889","3.173085437","4.532979195","17.6","25.14285714"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00046","","","","20","6.89","18","31","40","7.67","2.22","5","27.12871287","2.3812542","1.2432446","0.8619633","95.9512939","86.947113","48.6130981","59.336689","4.9522734","7.875875","11.7930708","0","9.89","16.78","71","0.247419355","0.0555","0.139295775","3.944444444","3.55","1.722222222","1.55","0.549444444","0.4945","0.382777778","0.3445","43.66197183","58.93921335","90","2.683029703","17.04444444","18.9382716","21.97777778","24.41975309","15.31111111","17.01234568","5.962288229","6.624764698","37.28888889","41.43209877"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00047","","","","20","3.18","16","19","38","3.08","1.75","5","29.88047809","3.9758987","1.9538727","1.3178225","194.8615723","153.8970337","59.5161209","61.4497261","1.6383371","3.8907981","12.8746738","0.2288704","4.83","8.01","57","0.162105263","0.046052632","0.084736842","3.5625","2.85","1.1875","0.95","0.301875","0.2415","0.19875","0.159","33.33333333","60.29962547","80","1.443227092","6.844444444","8.555555556","10.73333333","13.41666667","7.066666667","8.833333333","3.207171315","4.008964144","17.8","22.25"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00048","","","","20","4.77","19","30","40","4.92","1.74","5","28.59960552","3.533268","1.8130188","1.2622466","169.4078369","131.5856781","56.9787521","61.7558937","1.9617109","4.2579026","12.7121401","0","6.66","11.43","70","0.164","0.0435","0.095142857","3.684210526","3.5","1.578947368","1.5","0.350526316","0.333","0.251052632","0.2385","42.85714286","58.26771654","95","1.904733728","10.93333333","11.50877193","14.8","15.57894737","10.6","11.15789474","4.232741617","4.455517492","25.4","26.73684211"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00049","","","","20","2.96","18","12","9","2.91","0.54","5","27.72277228","2.2597141","1.251411","0.9245205","127.7351074","99.9163055","47.341774","62.8918228","3.6441193","6.5782237","12.1037636","0.1253796","3.45","6.41","21","0.2425","0.06","0.164285714","1.166666667","1.05","0.666666667","0.6","0.191666667","0.1725","0.164444444","0.148","57.14285714","53.82215289","90","0.956435644","6.466666667","7.185185185","7.666666667","8.518518519","6.577777778","7.308641975","2.125412541","2.361569491","14.24444444","15.82716049"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00050","","","","20","2.73","15","15","14","3.58","1.2","5","28.54291417","2.4498653","1.2256174","0.8990288","95.8447266","107.7467651","41.9384995","59.7098007","4.5250978","8.054081","12.6264925","0","4.78","7.51","29","0.238666667","0.085714286","0.164827586","1.933333333","1.45","1","0.75","0.318666667","0.239","0.182","0.1365","51.72413793","63.64846871","75","1.364351297","7.955555556","10.60740741","10.62222222","14.16296296","6.066666667","8.088888889","3.031891772","4.042522362","16.68888889","22.25185185"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00051","","","","20","6.87","18","11","15","2.01","0.94","7","28.2306163","2.5300407","1.3728995","1.0544209","124.4400635","124.3772736","43.885025","60.6403465","1.6545582","3.9534187","17.6706009","0.205492","2.95","9.82","26","0.182727273","0.062666667","0.113461538","1.444444444","1.3","0.611111111","0.55","0.163888889","0.1475","0.381666667","0.3435","42.30769231","30.0407332","90","0.832803181","4.466666667","4.962962963","6.555555556","7.283950617","15.26666667","16.96296296","1.850673735","2.05630415","21.82222222","24.24691358"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00052","","","","20","9.82","16","11","47","1.75","1.4","5","27.52475248","2.9509907","1.4245739","1.0457053","116.3861084","124.9517059","38.7775116","60.7659569","1.8722525","4.0987368","15.6203651","0","3.15","12.97","58","0.159090909","0.029787234","0.054310345","3.625","2.9","0.6875","0.55","0.196875","0.1575","0.61375","0.491","18.96551724","24.28681573","80","0.867029703","3.888888889","4.861111111","7","8.75","21.82222222","27.27777778","1.926732674","2.408415842","28.82222222","36.02777778"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00053","","","","20","2.36","16","19","15","4.86","0.78","3","26.48221344","3.0733929","1.4933081","0.9649978","98.550293","92.2887726","49.5361404","59.0173302","4.3668404","6.9781165","12.8607845","0.217494","5.64","8","34","0.255789474","0.052","0.165882353","2.125","1.7","1.1875","0.95","0.3525","0.282","0.1475","0.118","55.88235294","70.5","80","1.493596838","10.8","13.5","12.53333333","15.66666667","5.244444444","6.555555556","3.319104084","4.148880106","17.77777778","22.22222222"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00054","","","","20","3.13","20","32","15","7.37","0.58","3","26.03550296","3.0731068","1.5256319","1.0117764","136.5584717","102.8847046","52.6333771","58.9255981","4.7446575","7.7954402","12.1330357","0.1501665","7.95","11.08","47","0.2303125","0.038666667","0.169148936","2.35","2.35","1.6","1.6","0.3975","0.3975","0.1565","0.1565","68.08510638","71.75090253","100","2.069822485","16.37777778","16.37777778","17.66666667","17.66666667","6.955555556","6.955555556","4.599605523","4.599605523","24.62222222","24.62222222"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00055","","","","20","5.41","19","17","29","2.93","1.74","5","31.68316832","2.741291","1.3335276","0.9422278","167.3084717","109.0899811","58.4308472","64.8826752","3.1391258","5.7773485","10.8452177","0.393445","4.67","10.08","46","0.172352941","0.06","0.101521739","2.421052632","2.3","0.894736842","0.85","0.245789474","0.2335","0.284736842","0.2705","36.95652174","46.32936508","95","1.479603961","6.511111111","6.85380117","10.37777778","10.92397661","12.02222222","12.65497076","3.288008801","3.461061896","22.4","23.57894737"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00056","","","","20","9.08","17","27","19","4.51","0.94","5","33.20079523","2.650631","1.2846928","0.935761","159.3581543","110.6679993","52.259407","63.2406235","3.1938419","5.8818612","11.8792648","0.148386","5.45","14.53","46","0.167037037","0.049473684","0.118478261","2.705882353","2.3","1.588235294","1.35","0.320588235","0.2725","0.534117647","0.454","58.69565217","37.50860289","85","1.80944334","10.02222222","11.79084967","12.11111111","14.24836601","20.17777778","23.73856209","4.0209852","4.730570824","32.28888889","37.9869281"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00057","","","","20","3.27","17","35","35","6.3","1.73","3","20.95808383","3.2282391","1.582829","0.9474549","161.0817871","115.203537","53.5981598","44.3467941","9.9064589","15.2244558","15.2175245","0.2890511","8.03","11.3","70","0.18","0.049428571","0.114714286","4.117647059","3.5","2.058823529","1.75","0.472352941","0.4015","0.192352941","0.1635","50","71.0619469","85","1.682934132","14","16.47058824","17.84444444","20.99346405","7.266666667","8.549019608","3.739853626","4.399827795","25.11111111","29.54248366"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00058","","","","20","6.38","20","55","58","13.16","3.8","3","21.4","3.1890335","1.6520028","1.0567293","235.1298828","145.4393921","60.6251907","45.8984489","7.9699183","12.7302752","17.3722057","0.1986513","16.96","23.34","113","0.239272727","0.065517241","0.150088496","5.65","5.65","2.75","2.75","0.848","0.848","0.319","0.319","48.67256637","72.66495287","100","3.62944","29.24444444","29.24444444","37.68888889","37.68888889","14.17777778","14.17777778","8.065422222","8.065422222","51.86666667","51.86666667"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00059","","","","20","3.75","16","23","59","2.93","2.08","5","23.91304348","3.6622677","1.6534934","1.1426797","96.3077393","131.2211304","47.3591309","49.6367836","3.5224981","6.5357699","25.7429085","0.3822012","5.01","8.76","82","0.127391304","0.035254237","0.061097561","5.125","4.1","1.4375","1.15","0.313125","0.2505","0.234375","0.1875","28.04878049","57.19178082","80","1.198043478","6.511111111","8.138888889","11.13333333","13.91666667","8.333333333","10.41666667","2.662318841","3.327898551","19.46666667","24.33333333"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00060","","","","20","4.12","19","34","40","4.77","1.84","5","26.13861386","4.2499237","1.7232432","1.2058954","107.6361084","130.5944061","52.0762939","54.1097298","2.2808456","4.9787474","22.4445419","0.0413952","6.61","10.73","74","0.140294118","0.046","0.089324324","3.894736842","3.7","1.789473684","1.7","0.347894737","0.3305","0.216842105","0.206","45.94594595","61.60298229","95","1.727762376","10.6","11.15789474","14.68888889","15.4619883","9.155555556","9.637426901","3.839471947","4.041549418","23.84444444","25.0994152"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00061","","","","20","4.4","19","23","24","4.03","1.23","5","25.14851485","2.4631882","1.2927608","0.9406805","107.4844971","108.860321","","57.3171349","4.5116415","7.6510596","16.555542","0","5.26","9.66","47","0.175217391","0.05125","0.111914894","2.473684211","2.35","1.210526316","1.15","0.276842105","0.263","0.231578947","0.22","48.93617021","54.45134576","95","1.322811881","8.955555556","9.426900585","11.68888889","12.30409357","9.777777778","10.29239766","2.939581958","3.094296798","21.46666667","22.59649123"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00062","","","","20","5.15","20","29","34","5.84","1.23","5","24.00793651","2.6717739","1.2489476","0.874249","80.9555664","109.583374","","56.6567612","6.1351442","9.8926945","12.1385889","0","7.07","12.22","63","0.20137931","0.036176471","0.112222222","3.15","3.15","1.45","1.45","0.3535","0.3535","0.2575","0.2575","46.03174603","57.85597381","100","1.697361111","12.97777778","12.97777778","15.71111111","15.71111111","11.44444444","11.44444444","3.771913581","3.771913581","27.15555556","27.15555556"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00063","","","","20","4.48","16","10","26","0.85","0.73","7","31.8","2.6009712","1.360733","1.0514688","240.1751709","142.0469055","49.225296","62.1154366","3.6348038","6.9384856","12.9316006","0.2449198","1.58","6.06","36","0.085","0.028076923","0.043888889","2.25","1.8","0.625","0.5","0.09875","0.079","0.28","0.224","27.77777778","26.07260726","80","0.50244","1.888888889","2.361111111","3.511111111","4.388888889","9.955555556","12.44444444","1.116533333","1.395666667","13.46666667","16.83333333"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00064","","","","20","5.61","16","10","23","1.55","0.97","7","28.88446215","2.5956936","1.3702836","1.0415516","210.0656128","127.9430695","51.3134537","59.9103508","4.1252213","7.3316016","12.8413248","0","2.52","8.13","33","0.155","0.042173913","0.076363636","2.0625","1.65","0.625","0.5","0.1575","0.126","0.350625","0.2805","30.3030303","30.99630996","80","0.727888446","3.444444444","4.305555556","5.6","7","12.46666667","15.58333333","1.61752988","2.021912351","18.06666667","22.58333333"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00065","","","","20","5.15","18","10","26","1.01","0.5","7","30.4518664","2.3506508","1.3154531","1.0562782","244.5263672","124.5354309","52.2500916","62.6235504","4.0284424","7.3549027","11.1876802","0.3182583","1.51","6.66","36","0.101","0.019230769","0.041944444","2","1.8","0.555555556","0.5","0.083888889","0.0755","0.286111111","0.2575","27.77777778","22.67267267","90","0.459823183","2.244444444","2.49382716","3.355555556","3.728395062","11.44444444","12.71604938","1.021829295","1.135365883","14.8","16.44444444"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00066","","","","20","4.33","17","11","27","1.56","0.98","7","27.4","2.5050602","1.4416251","1.0258327","151.6335449","123.4622345","49.6275253","58.2378044","3.7311382","6.8885541","15.2278175","0","2.54","6.87","38","0.141818182","0.036296296","0.066842105","2.235294118","1.9","0.647058824","0.55","0.149411765","0.127","0.254705882","0.2165","28.94736842","36.97234352","85","0.69596","3.466666667","4.078431373","5.644444444","6.640522876","9.622222222","11.32026144","1.546577778","1.819503268","15.26666667","17.96078431"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00067","","","","20","5.26","19","22","62","3.24","3.23","3","33","3.1542091","1.455164","1.0476661","108.2611084","105.7032928","46.7638168","67.2188492","0.9720602","3.0737057","12.1204386","0.0350189","6.47","11.73","84","0.147272727","0.052096774","0.07702381","4.421052632","4.2","1.157894737","1.1","0.340526316","0.3235","0.276842105","0.263","26.19047619","55.15771526","95","2.1351","7.2","7.578947368","14.37777778","15.13450292","11.68888889","12.30409357","4.744666667","4.994385965","26.06666667","27.43859649"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00068","","","","20","6.09","15","18","63","2.5","2.97","3","32.53493014","2.9160023","1.3916698","0.9733877","107.1558838","105.0117188","49.3917313","66.2662582","1.2909489","3.3017116","11.6206779","0","5.47","11.56","81","0.138888889","0.047142857","0.067530864","5.4","4.05","1.2","0.9","0.364666667","0.2735","0.406","0.3045","22.22222222","47.3183391","75","1.779660679","5.555555556","7.407407407","12.15555556","16.20740741","13.53333333","18.04444444","3.954801508","5.273068678","25.68888889","34.25185185"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00069","","","","20","6.97","18","24","15","6.75","1.08","5","38.6","2.727869","1.2865081","0.9394507","91.9888916","86.6657715","44.7785263","73.1605148","0.8536177","2.4327078","6.7648945","0.0468416","7.83","14.8","39","0.28125","0.072","0.200769231","2.166666667","1.95","1.333333333","1.2","0.435","0.3915","0.387222222","0.3485","61.53846154","52.90540541","90","3.02238","15","16.66666667","17.4","19.33333333","15.48888889","17.20987654","6.7164","7.462666667","32.88888889","36.54320988"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00070","","","","20","9.69","19","31","23","7.7","1.06","5","39.2","3.3027325","1.3426204","1.025351","92.5040283","83.8131409","42.7571335","73.3372803","0.3913803","2.1007686","6.5750551","0","8.76","18.45","54","0.248387097","0.046086957","0.162222222","2.842105263","2.7","1.631578947","1.55","0.461052632","0.438","0.51","0.4845","57.40740741","47.4796748","95","3.43392","17.11111111","18.01169591","19.46666667","20.49122807","21.53333333","22.66666667","7.630933333","8.032561404","41","43.15789474"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00071","","","","20","4.02","20","21","56","3.9","3.22","3","30.76923077","2.5394611","1.3262696","0.9250741","107.5285645","101.1610565","60.4944153","60.5652275","2.9496546","5.5155921","15.4072723","0.3597717","7.12","11.14","77","0.185714286","0.0575","0.092467532","3.85","3.85","1.05","1.05","0.356","0.356","0.201","0.201","27.27272727","63.91382406","100","2.190769231","8.666666667","8.666666667","15.82222222","15.82222222","8.933333333","8.933333333","4.868376068","4.868376068","24.75555556","24.75555556"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00072","","","","20","6.62","17","45","30","8.11","1.31","5","29.74051896","2.888525","1.4872842","1.0779381","149.3327637","126.5825958","55.1266479","57.88311","2.7665319","5.4883609","16.8874893","0.0639124","9.42","16.04","75","0.180222222","0.043666667","0.1256","4.411764706","3.75","2.647058824","2.25","0.554117647","0.471","0.389411765","0.331","60","58.72817955","85","2.801556886","18.02222222","21.20261438","20.93333333","24.62745098","14.71111111","17.30718954","6.225681969","7.324331728","35.64444444","41.93464052"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00073","","","","20","4.34","18","15","23","3.7","1.04","7","31.80914513","2.2818317","1.2235522","0.8777428","107.8909912","97.4832306","32.6141205","65.9725342","4.0374098","6.9887471","7.9275818","0.0760546","4.74","9.08","38","0.246666667","0.045217391","0.124736842","2.111111111","1.9","0.833333333","0.75","0.263333333","0.237","0.241111111","0.217","39.47368421","52.20264317","90","1.507753479","8.222222222","9.135802469","10.53333333","11.7037037","9.644444444","10.71604938","3.350563287","3.722848097","20.17777778","22.41975309"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00074","","","","20","7.55","16","37","31","7.94","1.64","5","29.72440945","2.3957958","1.2635264","0.8946071","99.1213379","94.6454163","37.9839172","65.5897446","4.074049","7.1290145","7.7826996","0","9.58","17.13","68","0.214594595","0.052903226","0.140882353","4.25","3.4","2.3125","1.85","0.59875","0.479","0.471875","0.3775","54.41176471","55.92527729","80","2.847598425","17.64444444","22.05555556","21.28888889","26.61111111","16.77777778","20.97222222","6.327996501","7.909995626","38.06666667","47.58333333"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00075","","","","20","5.17","18","22","47","4.42","2.78","5","30.51181102","2.4440174","1.3853874","1.0078516","88.939209","87.0525513","60.1180267","62.4430389","3.0533342","5.5096726","12.5044689","0.324873","7.2","12.37","69","0.200909091","0.059148936","0.104347826","3.833333333","3.45","1.222222222","1.1","0.4","0.36","0.287222222","0.2585","31.88405797","58.20533549","90","2.196850393","9.822222222","10.91358025","16","17.77777778","11.48888889","12.7654321","4.881889763","5.424321959","27.48888889","30.54320988"
"","","PEP2013CSR-AT01","","","","","","","","","PEP2013CSR-AT01-00076","","","","20","4.46","18","24","43","4.55","2.99","5","30.17751479","2.708746","1.4149718","1.034914","148.0714111","108.7261353","59.1978989","61.6203117","2.5261927","5.0163064","14.4085789","0.2444057","7.54","12","67","0.189583333","0.069534884","0.112537313","3.722222222","3.35","1.333333333","1.2","0.418888889","0.377","0.247777778","0.223","35.82089552","62.83333333","90","2.275384615","10.11111111","11.2345679","16.75555556","18.61728395","9.911111111","11.01234568","5.056410256","5.618233618","26.66666667","29.62962963"
