"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","treatment_dap120"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00051","","","","120","97","31.87","285","53.35","19.29","72.64","104.51","0.187192982","2.93814433","2.375","0.748865979","0.605333333","0.328556701","0.265583333","69.5053105","80.83333333","19.75925926","24.44444444","26.9037037","33.28293242","11.8037037","14.60252005","38.70740741","47.88545246","4.502285","52.1719971","1.3568797","1.0227532","207.3740845","86.8215179","43.3267822","9.2062426","13.4989681","19.9554329","0.5639343","50.6","9","17.78656126","12.9201581","4.785243742","5.919889165","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00052","","","","120","108","21.14","280","40.88","14.99","55.87","77.01","0.146","2.592592593","2.333333333","0.517314815","0.465583333","0.195740741","0.176166667","72.54901961","90","15.14074074","16.82304527","20.69259259","22.99176955","7.82962963","8.699588477","28.52222222","31.69135802","4.0254726","48.0377808","1.2962155","1.0492945","135.3674316","82.7492981","44.7518005","8.3478804","12.2737389","20.1619816","0.4715576","50.1","9.1","18.16367265","10.14804391","3.758534782","4.176149758","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00053","","","","120","90","29.86","56","9.21","1.75","10.96","40.82","0.164464286","0.622222222","0.466666667","0.121777778","0.091333333","0.331777778","0.248833333","26.84958354","75","3.411111111","4.548148148","4.059259259","5.412345679","11.05925926","14.74567901","15.11851852","20.15802469","2.9514408","0","0.6969924","0.8598137","128.3861084","71.3435669","73.5231247","1.949852","3.1831579","8.5898247","0.3191957","50.5","15.1","29.9009901","3.277148515","1.213758709","1.618344946","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00054","","","","120","93","25.7","60","11.12","5.75","16.87","42.57","0.185333333","0.64516129","0.5","0.181397849","0.140583333","0.276344086","0.214166667","39.62884661","77.5","4.118518519","5.314217443","6.248148148","8.062126643","9.518518519","12.28195938","15.76666667","20.34408602","2.4483986","0","0.48524","0.7712774","88.6313477","64.5374756","76.5699768","1.4589834","2.5469594","6.1607685","0.2075901","50.4","15.9","31.54761905","5.322083333","1.971141975","2.543409","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00055","","","","120","93","44","108","24.02","3.02","27.04","71.04","0.222407407","1.161290323","0.9","0.290752688","0.225333333","0.47311828","0.366666667","38.06306306","77.5","8.896296296","11.479092","10.01481481","12.9223417","16.2962963","21.02747909","26.31111111","33.94982079","3.6599426","0","0.6427236","0.9310536","123.4727783","72.0133972","69.1407318","2.7782183","4.132288","9.8990793","0.3353691","50.9","13.7","26.91552063","7.277956778","2.695539547","3.478115545","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00056","","","","120","93","30.53","62","15.79","3.53","19.32","49.85","0.254677419","0.666666667","0.516666667","0.207741935","0.161","0.32827957","0.254416667","38.75626881","77.5","5.848148148","7.545997611","7.155555556","9.23297491","11.30740741","14.59020311","18.46296296","23.82317802","2.8633385","0","0.5900879","0.9555807","124.5887451","72.7331848","73.2392731","1.7429266","2.9225955","9.0737276","0.2993889","50.7","13","25.64102564","4.953846154","1.834757835","2.367429464","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00057","","","","120","105","41.69","47","7.81","4.63","12.44","54.13","0.166170213","0.447619048","0.391666667","0.11847619","0.103666667","0.397047619","0.347416667","22.9817107","87.5","2.892592593","3.305820106","4.607407407","5.265608466","15.44074074","17.64656085","20.04814815","22.91216931","3.1528358","","1.1013532","0.9278669","231.7294922","91.4976196","54.9355049","5.6325674","8.601614","17.8183727","0.6164932","50.4","11.2","22.22222222","2.764444444","1.023868313","1.170135215","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00058","","","","120","101","35.45","55","7.93","9.89","17.82","53.27","0.144181818","0.544554455","0.458333333","0.176435644","0.1485","0.350990099","0.295416667","33.45222452","84.16666667","2.937037037","3.489548955","6.6","7.841584158","13.12962963","15.59955996","19.72962963","23.44114411","2.9455051","","1.0944157","0.953424","179.744873","76.8648224","54.6246223","5.619174","8.2611713","17.8859062","0.4407291","50.3","11.1","22.06759443","3.932445328","1.456461233","1.730448989","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00059","","","","120","50","22.56","60","13.8","3.48","17.28","39.84","0.23","1.2","0.5","0.3456","0.144","0.4512","0.188","43.37349398","41.66666667","5.111111111","12.26666667","6.4","15.36","8.355555556","20.05333333","14.75555556","35.41333333","3.9217854","4.507843","1.2460494","1.0416059","185.3989258","89.9957123","68.1650085","3.31635","5.1231742","8.5918198","0.1897354","50","11.5","23","3.9744","1.472","3.5328","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00060","","","","120","50","19.74","54","15.01","3.66","18.67","38.41","0.277962963","1.08","0.45","0.3734","0.155583333","0.3948","0.1645","48.60713356","41.66666667","5.559259259","13.34222222","6.914814815","16.59555556","7.311111111","17.54666667","14.22592593","34.14222222","4.0428219","9.6464233","1.269969","1.1011853","168.8063965","91.8854675","70.5791321","2.6124468","4.0556049","7.7489347","0.3144093","50.3","11.1","22.06759443","4.120019881","1.525933289","3.662239894","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00061","","","","120","74","47.72","103","8.94","7.31","16.25","63.97","0.086796117","1.391891892","0.858333333","0.219594595","0.135416667","0.644864865","0.397666667","25.40253244","61.66666667","3.311111111","5.369369369","6.018518519","9.75975976","17.67407407","28.66066066","23.69259259","38.42042042","3.4620285","4.3392639","0.9484272","0.8113389","107.838501","88.4392395","69.9683533","2.0833607","3.2921553","9.3322306","0.2767696","50.6","14.1","27.86561265","4.528162055","1.677097058","2.71961685","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00062","","","","120","105","50.2","60","6.28","14.7","20.98","71.18","0.104666667","0.571428571","0.5","0.199809524","0.174833333","0.478095238","0.418333333","29.47457151","87.5","2.325925926","2.658201058","7.77037037","8.88042328","18.59259259","21.24867725","26.36296296","30.12910053","3.8594666","9.1974792","1.0535331","0.9380326","93.1757813","90.6093903","74.0095978","1.9255209","3.4199228","5.5560083","0.2107458","50.8","13.8","27.16535433","5.699291339","2.110848644","2.41239845","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00063","","","","120","88","54.8","98","22.02","7.8","29.82","84.62","0.224693878","1.113636364","0.816666667","0.338863636","0.2485","0.622727273","0.456666667","35.23989601","73.33333333","8.155555556","11.12121212","11.04444444","15.06060606","20.2962963","27.67676768","31.34074074","42.73737374","3.5889244","36.9301147","0.9617739","0.591136","103.6363525","69.668045","45.0134735","12.2472105","17.4794216","13.9495268","0.3944216","50.2","9","17.92828685","5.346215139","1.980079681","2.700108656","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00064","","","","120","95","27.5","89","25.45","8.74","34.19","61.69","0.285955056","0.936842105","0.741666667","0.359894737","0.284916667","0.289473684","0.229166667","55.42227265","79.16666667","9.425925926","11.90643275","12.66296296","15.99532164","10.18518519","12.86549708","22.84814815","28.86081871","3.1638813","35.7866211","1.0039182","0.8245301","167.7348633","74.3692474","49.7390747","9.3505049","13.6469202","16.3357563","0.1509361","50.6","9.5","18.77470356","6.419071146","2.377433758","3.00307422","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00065","","","","120","77","18.11","59","8.85","2.04","10.89","29","0.15","0.766233766","0.491666667","0.141428571","0.09075","0.235194805","0.150916667","37.55172414","64.16666667","3.277777778","5.108225108","4.033333333","6.285714286","6.707407407","10.45310245","10.74074074","16.73881674","4.2432079","35.8729248","1.3815098","1.2469444","294.4639893","110.0203094","63.6509438","2.9187069","5.183311","14.1245461","0.2106781","50","12.1","24.2","2.63538","0.976066667","1.521142857","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00066","","","","120","72","13.33","47","7.69","2.06","9.75","23.08","0.163617021","0.652777778","0.391666667","0.135416667","0.08125","0.185138889","0.111083333","42.24436742","60","2.848148148","4.74691358","3.611111111","6.018518519","4.937037037","8.228395062","8.548148148","14.24691358","3.8296833","36.5614929","1.2206202","1.1119957","168.1477051","80.3065033","63.8913002","2.2794495","4.012177","15.4379911","0.1643734","50.1","13.2","26.34730539","2.568862275","0.951430472","1.585717454","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00067","","","","120","99","51.26","108","19.57","7.27","26.84","78.1","0.181203704","1.090909091","0.9","0.271111111","0.223666667","0.517777778","0.427166667","34.36619718","82.5","7.248148148","8.785634119","9.940740741","12.04938272","18.98518519","23.01234568","28.92592593","35.0617284","3.2120323","25.7440186","0.9838181","0.844677","139.7659912","81.5159607","64.4380188","3.4401751","4.9435754","12.2952967","0.4587746","50.5","12.1","23.96039604","6.430970297","2.381840851","2.887079819","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00068","","","","120","99","49.74","106","20.72","10.13","30.85","80.59","0.195471698","1.070707071","0.883333333","0.311616162","0.257083333","0.502424242","0.4145","38.28018365","82.5","7.674074074","9.301907969","11.42592593","13.84960718","18.42222222","22.32996633","29.84814815","36.17957351","3.8510132","33.703949","1.1390414","1.005569","148.0932617","82.3173523","64.7096252","2.9776707","4.473299","12.6556816","0.4668646","50.1","12.7","25.3493014","7.820259481","2.8963924","3.510778667","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00069","","","","120","91","42.25","94","13.64","5.9","19.54","61.79","0.145106383","1.032967033","0.783333333","0.214725275","0.162833333","0.464285714","0.352083333","31.62324001","75.83333333","5.051851852","6.661782662","7.237037037","9.543345543","15.64814815","20.63492063","22.88518519","30.17826618","2.3571987","13.5678406","0.7479005","0.670465","79.5089111","67.8086548","65.7706909","4.0176668","6.0159278","11.685709","0.3202953","50.9","12.9","25.34381139","4.952180747","1.834141017","2.418647495","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00070","","","","120","89","36.6","91","12.69","10.85","23.54","60.14","0.139450549","1.02247191","0.758333333","0.264494382","0.196166667","0.411235955","0.305","39.142002","74.16666667","4.7","6.337078652","8.718518519","11.75530587","13.55555556","18.27715356","22.27407407","30.03245943","2.3973999","11.216156","0.8353949","0.6885028","34.6925049","75.9774017","63.937355","4.5995255","6.8968225","10.5289421","0.1200619","50.4","11.9","23.61111111","5.558055556","2.058539095","2.77555833","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00071","","","","120","90","42.04","57","6.67","11.06","17.73","59.77","0.117017544","0.633333333","0.475","0.197","0.14775","0.467111111","0.350333333","29.66371089","75","2.47037037","3.29382716","6.566666667","8.755555556","15.57037037","20.76049383","22.13703704","29.51604938","4.3957615","","1.3244071","1.0864625","213.6606445","105.5248413","63.5006561","3.2914724","5.2274957","10.9333944","0.2911329","50.8","11.6","22.83464567","4.048582677","1.499475066","1.999300087","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00072","","","","120","98","31.81","60","7.36","14.1","21.46","53.27","0.122666667","0.612244898","0.5","0.218979592","0.178833333","0.324591837","0.265083333","40.28533884","81.66666667","2.725925926","3.337868481","7.948148148","9.732426304","11.78148148","14.42630385","19.72962963","24.15873016","4.2346001","","1.3263626","1.0786986","135.8496094","99.4946136","64.6349335","3.4711428","5.4371262","9.8648319","0.4071045","50.6","10.7","21.14624506","4.53798419","1.680734885","2.058042716","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00073","","","","120","101","36.83","114","19.92","6.35","26.27","63.1","0.174736842","1.128712871","0.95","0.26009901","0.218916667","0.364653465","0.306916667","41.63232964","84.16666667","7.377777778","8.765676568","9.72962963","11.559956","13.64074074","16.20682068","23.37037037","27.76677668","3.0689507","","0.7134323","0.8931789","227.649231","82.6806946","64.3950272","2.9790983","4.6967587","14.8507299","0.1091938","50.9","13.2","25.93320236","6.812652259","2.52320454","2.997866781","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00074","","","","120","91","40.34","131","23.74","8.59","32.33","72.67","0.181221374","1.43956044","1.091666667","0.355274725","0.269416667","0.443296703","0.336166667","44.48878492","75.83333333","8.792592593","11.59462759","11.97407407","15.78998779","14.94074074","19.7020757","26.91481481","35.49206349","2.9622631","","0.6543307","0.8867478","209.7924194","84.430481","67.2063293","2.6527643","4.3467927","12.6122217","0.1343241","50.8","12.9","25.39370079","8.209783465","3.040660542","4.009662254","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00075","","","","120","110","41.85","211","34.23","11.19","45.42","87.27","0.162227488","1.918181818","1.758333333","0.412909091","0.3785","0.380454545","0.34875","52.04537642","91.66666667","12.67777778","13.83030303","16.82222222","18.35151515","15.5","16.90909091","32.32222222","35.26060606","3.4601231","51.3725281","1.0226841","0.8420367","166.3605957","77.4425507","59.5774384","5.2563334","7.7561784","14.5911388","0.5901995","50.1","11.7","23.35329341","10.60706587","3.928542914","4.285683179","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00076","","","","120","102","30.86","154","26.52","7.9","34.42","65.28","0.172207792","1.509803922","1.283333333","0.33745098","0.286833333","0.30254902","0.257166667","52.72671569","85","9.822222222","11.55555556","12.74814815","14.99782135","11.42962963","13.44662309","24.17777778","28.44444444","3.9416771","54.8140869","1.1527557","0.9753466","134.8040771","73.347702","62.694664","3.6700096","5.3904781","13.7346897","0.5612583","50.4","11.8","23.41269841","8.058650794","2.984685479","3.511394681","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00077","","","","120","66","27.41","54","10.13","3.18","13.31","40.72","0.187592593","0.818181818","0.45","0.201666667","0.110916667","0.41530303","0.228416667","32.68664047","55","3.751851852","6.821548822","4.92962963","8.962962963","10.15185185","18.45791246","15.08148148","27.42087542","3.4776459","0","0.8813767","0.8935547","168.7584229","95.1020508","68.732048","2.8492889","4.79636","9.6632891","0","50.6","12.6","24.90118577","3.314347826","1.227536232","2.231884058","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00078","","","","120","73","24.82","77","11.22","3.27","14.49","39.31","0.145714286","1.054794521","0.641666667","0.198493151","0.12075","0.34","0.206833333","36.86084966","60.83333333","4.155555556","6.831050228","5.366666667","8.821917808","9.192592593","15.11111111","14.55925926","23.93302892","2.9816761","0","0.6588984","0.8698292","138.1297607","72.5523834","71.0049896","2.2965345","3.6993918","10.2580519","0.0502863","50.8","14","27.55905512","3.993307087","1.479002625","2.431237191","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00079","","","","120","79","31.16","91","17.57","4.37","21.94","53.1","0.193076923","1.151898734","0.758333333","0.277721519","0.182833333","0.39443038","0.259666667","41.31826742","65.83333333","6.507407407","9.88466948","8.125925926","12.34317862","11.54074074","17.5302391","19.66666667","29.87341772","3.0341072","0.8398132","0.7576065","0.9434676","196.7600708","88.6469116","68.6673889","2.6774969","4.5295472","12.1544943","0.1667042","50.7","13","25.64102564","5.625641026","2.08357075","3.164917595","1"
"","","PEP2019ICA-ST02","","","","","","","","","PEP2019ICA-ST02-00080","","","","120","55","25.26","66","11.36","2.34","13.7","38.96","0.172121212","1.2","0.55","0.249090909","0.114166667","0.459272727","0.2105","35.16427105","45.83333333","4.207407407","9.17979798","5.074074074","11.07070707","9.355555556","20.41212121","14.42962963","31.48282828","3.3536186","2.1956177","0.9126883","0.9936891","175.1169434","85.6035156","67.065567","3.267004","5.1638393","11.2452755","0.5467529","50.4","13.1","25.99206349","3.560912698","1.318856555","2.877505211","1"
