"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00042","","","","30","21","4.89","38","12.43","1.76","172.77","33.57","5","14.19","19.08","0.327105263","1.80952381","1.266666667","0.675714286","0.473","0.232857143","0.163","74.37106918","70","19.43045668","2.757181802","18.41481481","26.30687831","21.02222222","30.03174603","7.244444444","10.34920635","4.084713781","5.835305402","28.26666667","40.38095238","10.5"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00043","","","","30","22","7.17","38","9.47","2.66","175.4","46.03","5","12.13","19.3","0.249210526","1.727272727","1.266666667","0.551363636","0.404333333","0.325909091","0.239","62.84974093","73.33333333","26.24287343","3.183260547","14.02962963","19.13131313","17.97037037","24.50505051","10.62222222","14.48484848","4.715941552","6.430829389","28.59259259","38.98989899","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00044","","","","30","12","3.02","25","8.52","1.13","168.08","29.82","4","9.65","12.67","0.3408","2.083333333","0.833333333","0.804166667","0.321666667","0.251666667","0.100666667","76.16416732","40","17.74155164","1.712059733","12.62222222","31.55555556","14.2962963","35.74074074","4.474074074","11.18518519","2.53638479","6.340961976","18.77037037","46.92592593","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00045","","","","30","28","12.45","47","11.33","1.95","184.81","59.6","6","13.28","25.73","0.24106383","1.678571429","1.566666667","0.474285714","0.442666667","0.444642857","0.415","51.61290323","93.33333333","32.24933716","4.282711974","16.78518519","17.98412698","19.67407407","21.07936508","18.44444444","19.76190476","6.344758481","6.797955515","38.11851852","40.84126984","0.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00046","","","","30","17","8.5","30","7.71","1.12","165.24","37.06","6","8.83","17.33","0.257","1.764705882","1","0.519411765","0.294333333","0.5","0.283333333","50.95210617","56.66666667","22.42798354","1.980390947","11.42222222","20.15686275","13.08148148","23.08496732","12.59259259","22.22222222","2.933912513","5.177492671","25.67407407","45.30718954","14.37"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00047","","","","30","22","5.47","27","5.32","2.04","180.76","28.1","5","7.36","12.83","0.197037037","1.227272727","0.9","0.334545455","0.245333333","0.248636364","0.182333333","57.36554949","73.33333333","15.54547466","1.144146935","7.881481481","10.74747475","10.9037037","14.86868687","8.103703704","11.05050505","1.695032497","2.31140795","19.00740741","25.91919192","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00048","","","","30","12","1.06","1","0.15","1.32","","","6","1.47","2.53","0.15","0.083333333","0.033333333","0.1225","0.049","0.088333333","0.035333333","58.1027668","40","","","0.222222222","0.555555556","2.177777778","5.444444444","1.57037037","3.925925926","","","3.748148148","9.37037037",""
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00049","","","","30","10","1.06","5","0.89","0.9","171.51","40.09","6","1.79","2.85","0.178","0.5","0.166666667","0.179","0.059666667","0.106","0.035333333","62.80701754","33.33333333","23.37473034","0.418407673","1.318518519","3.955555556","2.651851852","7.955555556","1.57037037","4.711111111","0.619863219","1.859589658","4.222222222","12.66666667","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00050","","","","30","20","3.45","33","9.29","3.41","170.36","45.75","6","12.7","16.15","0.281515152","1.65","1.1","0.635","0.423333333","0.1725","0.115","78.6377709","66.66666667","26.85489552","3.41057173","13.76296296","20.64444444","18.81481481","28.22222222","5.111111111","7.666666667","5.05269886","7.57904829","23.92592593","35.88888889","1.32"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00051","","","","30","24","8.41","39","15.25","3.55","182.15","42.29","6","18.8","27.21","0.391025641","1.625","1.3","0.783333333","0.626666667","0.350416667","0.280333333","69.0922455","80","23.21712874","4.364820203","22.59259259","28.24074074","27.85185185","34.81481481","12.45925926","15.57407407","6.466400301","8.083000376","40.31111111","50.38888889","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00052","","","","30","12","6.03","22","6","2.01","160.37","38.9","6","8.01","14.04","0.272727273","1.833333333","0.733333333","0.6675","0.267","0.5025","0.201","57.05128205","40","24.25640706","1.942938205","8.888888889","22.22222222","11.86666667","29.66666667","8.933333333","22.33333333","2.878426971","7.196067427","20.8","52","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00053","","","","30","13","8.1","29","12.88","1.86","172.59","41.6","5","14.74","22.84","0.444137931","2.230769231","0.966666667","1.133846154","0.491333333","0.623076923","0.27","64.53590193","43.33333333","24.10336636","3.552836201","19.08148148","44.03418803","21.83703704","50.39316239","12","27.69230769","5.263461039","12.14644855","33.83703704","78.08547009","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00054","","","","30","21","2.63","37","7.66","1.59","177.88","42.04","4","9.25","11.88","0.207027027","1.761904762","1.233333333","0.44047619","0.308333333","0.125238095","0.087666667","77.86195286","70","23.6339105","2.186136721","11.34814815","16.21164021","13.7037037","19.57671958","3.896296296","5.566137566","3.238721069","4.626744384","17.6","25.14285714","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00055","","","","30","13","2.26","16","3.73","1.49","167.82","35.49","6","5.22","7.48","0.233125","1.230769231","0.533333333","0.401538462","0.174","0.173846154","0.075333333","69.78609626","43.33333333","21.14765821","1.103907758","5.525925926","12.75213675","7.733333333","17.84615385","3.348148148","7.726495726","1.635418901","3.774043618","11.08148148","25.57264957","4.41"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00056","","","","30","27","14.52","47","10.39","2.8","177.23","32.74","6","13.19","27.71","0.22106383","1.740740741","1.566666667","0.488518519","0.439666667","0.537777778","0.484","47.60014435","90","18.47317046","2.436611183","15.39259259","17.10288066","19.54074074","21.71193416","21.51111111","23.90123457","3.609794345","4.010882606","41.05185185","45.61316872","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00057","","","","30","26","10.42","59","13.94","4.38","175.68","37.56","3","18.32","28.74","0.236271186","2.269230769","1.966666667","0.704615385","0.610666667","0.400769231","0.347333333","63.74391093","86.66666667","21.37978142","3.916775956","20.65185185","23.82905983","27.14074074","31.31623932","15.43703704","17.81196581","5.802631046","6.695343515","42.57777778","49.12820513","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00058","","","","30","23","9.18","60","13.74","3.35","186.2","37.54","5","17.09","26.27","0.229","2.608695652","2","0.743043478","0.569666667","0.399130435","0.306","65.05519604","76.66666667","20.16111708","3.445534909","20.35555556","26.55072464","25.31851852","33.02415459","13.6","17.73913043","5.104496161","6.658038471","38.91851852","50.76328502","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00059","","","","30","19","4.6","45","11.26","2.08","184.49","36.53","3","13.34","17.94","0.250222222","2.368421053","1.5","0.702105263","0.444666667","0.242105263","0.153333333","74.35897436","63.33333333","19.80053119","2.641390861","16.68148148","26.33918129","19.76296296","31.20467836","6.814814815","10.76023392","3.913171646","6.178692073","26.57777778","41.96491228","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00060","","","","30","27","4.18","54","11.72","5.39","180.68","39.51","4","17.11","21.29","0.217037037","2","1.8","0.633703704","0.570333333","0.154814815","0.139333333","80.36636919","90","21.86738986","3.741510405","17.36296296","19.29218107","25.34814815","28.16460905","6.192592593","6.880658436","5.542978378","6.158864864","31.54074074","35.04526749","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00061","","","","30","9","1.83","13","2.4","0.35","180.92","36.54","6","2.75","4.58","0.184615385","1.444444444","0.433333333","0.305555556","0.091666667","0.203333333","0.061","60.04366812","30","20.19677205","0.555411231","3.555555556","11.85185185","4.074074074","13.58024691","2.711111111","9.037037037","0.822831454","2.742771513","6.785185185","22.61728395","14.37"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00062","","","","30","20","1.53","32","7.2","1.935","174.41","39.13","4","9.135","10.665","0.225","1.6","1.066666667","0.45675","0.3045","0.0765","0.051","85.65400844","66.66666667","22.43564016","2.049495728","10.66666667","16","13.53333333","20.3","2.266666667","3.4","3.036289968","4.554434952","15.8","23.7","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00063","","","","30","18","1.74","28","8.21","1.83","168.72","38.42","4","10.04","11.78","0.293214286","1.555555556","0.933333333","0.557777778","0.334666667","0.096666667","0.058","85.22920204","60","22.77145567","2.286254149","12.16296296","20.27160494","14.87407407","24.79012346","2.577777778","4.296296296","3.387043184","5.645071973","17.45185185","29.08641975","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00064","","","","30","19","3.49","34","6.14","3.29","173.35","30.74","5","9.43","12.92","0.180588235","1.789473684","1.133333333","0.496315789","0.314333333","0.183684211","0.116333333","72.9876161","63.33333333","17.7329103","1.672213441","9.096296296","14.3625731","13.97037037","22.05847953","5.17037037","8.16374269","2.477353246","3.911610388","19.14074074","30.22222222","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00065","","","","30","22","2.92","61","17.31","4.14","172.8","32.18","3","21.45","24.37","0.283770492","2.772727273","2.033333333","0.975","0.715","0.132727273","0.097333333","88.01805499","73.33333333","18.62268519","3.994565972","25.64444444","34.96969697","31.77777778","43.33333333","4.325925926","5.898989899","5.917875514","8.069830247","36.1037037","49.23232323","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00066","","","","30","22","2.35","41","9.23","2.28","169.48","44.97","5","11.51","13.86","0.225121951","1.863636364","1.366666667","0.523181818","0.383666667","0.106818182","0.078333333","83.04473304","73.33333333","26.53410432","3.054075407","13.67407407","18.64646465","17.05185185","23.25252525","3.481481481","4.747474747","4.524556159","6.169849307","20.53333333","28","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00067","","","","30","20","6.34","19","4.63","1.81","171.17","39.22","5","6.44","12.78","0.243684211","0.95","0.633333333","0.322","0.214666667","0.317","0.211333333","50.39123631","66.66666667","22.91289361","1.475590349","6.859259259","10.28888889","9.540740741","14.31111111","9.392592593","14.08888889","2.186059776","3.279089664","18.93333333","28.4","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00068","","","","30","20","4.47","22","4.94","1.23","178.98","52.79","5","6.17","10.64","0.224545455","1.1","0.733333333","0.3085","0.205666667","0.2235","0.149","57.9887218","66.66666667","29.49491563","1.819836295","7.318518519","10.97777778","9.140740741","13.71111111","6.622222222","9.933333333","2.69605377","4.044080655","15.76296296","23.64444444","1.32"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00069","","","","30","16","4.17","11","2.38","1.95","168.92","40.21","5","4.33","8.5","0.216363636","0.6875","0.366666667","0.270625","0.144333333","0.260625","0.139","50.94117647","53.33333333","23.80416765","1.030720459","3.525925926","6.611111111","6.414814815","12.02777778","6.177777778","11.58333333","1.526993273","2.863112387","12.59259259","23.61111111","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00070","","","","30","25","6.34","58","17.38","3.96","184.67","30.24","3","21.34","27.68","0.299655172","2.32","1.933333333","0.8536","0.711333333","0.2536","0.211333333","77.09537572","83.33333333","16.37515568","3.494458223","25.74814815","30.89777778","31.61481481","37.93777778","9.392592593","11.27111111","5.176975145","6.212370174","41.00740741","49.20888889","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00071","","","","30","9","5.88","24","5.84","0.81","167.17","31.27","6","6.65","12.53","0.243333333","2.666666667","0.8","0.738888889","0.221666667","0.653333333","0.196","53.0726257","30","18.70550936","1.243916373","8.651851852","28.83950617","9.851851852","32.83950617","8.711111111","29.03703704","1.84283907","6.142796902","18.56296296","61.87654321","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00072","","","","30","12","3.28","14","5.25","0.76","166.53","38.5","6","6.01","9.29","0.375","1.166666667","0.466666667","0.500833333","0.200333333","0.273333333","0.109333333","64.69321851","40","23.11895755","1.389449348","7.777777778","19.44444444","8.903703704","22.25925926","4.859259259","12.14814815","2.058443479","5.146108698","13.76296296","34.40740741","4.92"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00073","","","","30","17","5.09","37","6.82","2.16","167.48","31.58","5","8.98","14.07","0.184324324","2.176470588","1.233333333","0.528235294","0.299333333","0.299411765","0.169666667","63.82373845","56.66666667","18.8559828","1.693267256","10.1037037","17.83006536","13.3037037","23.47712418","7.540740741","13.30718954","2.508544083","4.426842499","20.84444444","36.78431373","6.12"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00074","","","","30","13","10.13","25","6.02","1.2","165.85","37.72","6","7.22","17.35","0.2408","1.923076923","0.833333333","0.555384615","0.240666667","0.779230769","0.337666667","41.61383285","43.33333333","22.74344287","1.642076575","8.918518519","20.58119658","10.6962963","24.68376068","15.00740741","34.63247863","2.432706037","5.613937009","25.7037037","59.31623932","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00075","","","","30","25","5.6","39","8.58","1","171.89","35.48","6","9.58","15.18","0.22","1.56","1.3","0.3832","0.319333333","0.224","0.186666667","63.10935441","83.33333333","20.64110769","1.977418116","12.71111111","15.25333333","14.19259259","17.03111111","8.296296296","9.955555556","2.92950832","3.515409984","22.48888889","26.98666667","14.37"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00076","","","","30","15","3.92","22","6.58","1.09","149.8","44.96","6","7.67","11.59","0.299090909","1.466666667","0.733333333","0.511333333","0.255666667","0.261333333","0.130666667","66.17773943","50","30.01335113","2.302024032","9.748148148","19.4962963","11.36296296","22.72592593","5.807407407","11.61481481","3.410405973","6.820811947","17.17037037","34.34074074","1.04"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00077","","","","30","21","9.17","36","17.26","2.33","175.23","42.73","6","19.59","28.76","0.479444444","1.714285714","1.2","0.932857143","0.653","0.436666667","0.305666667","68.11543811","70","24.38509388","4.77703989","25.57037037","36.52910053","29.02222222","41.46031746","13.58518519","19.40740741","7.077096134","10.11013733","42.60740741","60.86772487","1.65"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00078","","","","30","22","4.74","40","11.96","2.43","179.99","38.52","6","14.39","19.13","0.299","1.818181818","1.333333333","0.654090909","0.479666667","0.215454545","0.158","75.22216414","73.33333333","21.40118895","3.079631091","17.71851852","24.16161616","21.31851852","29.07070707","7.022222222","9.575757576","4.562416431","6.221476951","28.34074074","38.64646465","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00079","","","","30","26","3.33","51","11.93","4.05","170.12","27.77","4","15.98","19.31","0.233921569","1.961538462","1.7","0.614615385","0.532666667","0.128076923","0.111","82.7550492","86.66666667","16.32377146","2.608538679","17.67407407","20.39316239","23.67407407","27.31623932","4.933333333","5.692307692","3.864501746","4.459040476","28.60740741","33.00854701","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00080","","","","30","18","4.12","10","1.2","1.65","182.68","57.42","6","2.85","6.97","0.12","0.555555556","0.333333333","0.158333333","0.095","0.228888889","0.137333333","40.88952654","60","31.43201226","0.895812349","1.777777778","2.962962963","4.222222222","7.037037037","6.103703704","10.17283951","1.327129407","2.211882344","10.32592593","17.20987654","1.65"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00081","","","","30","21","8.77","29","5.52","4.17","166.6","49.57","6","9.69","18.46","0.190344828","1.380952381","0.966666667","0.461428571","0.323","0.417619048","0.292333333","52.49187432","70","29.75390156","2.883153061","8.177777778","11.68253968","14.35555556","20.50793651","12.99259259","18.56084656","4.271337868","6.101911241","27.34814815","39.06878307","11.03"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00082","","","","30","9","2.99","20","6.21","1.41","160.78","44.61","5","7.62","10.61","0.3105","2.222222222","0.666666667","0.846666667","0.254","0.332222222","0.099666667","71.81903864","30","27.74598831","2.114244309","9.2","30.66666667","11.28888889","37.62962963","4.42962963","14.7654321","3.132213791","10.44071264","15.71851852","52.39506173","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00083","","","","30","11","2.39","15","3.71","1.11","163.18","35.02","6","4.82","7.21","0.247333333","1.363636364","0.5","0.438181818","0.160666667","0.217272727","0.079666667","66.85159501","36.66666667","21.46096335","1.034418434","5.496296296","14.98989899","7.140740741","19.47474747","3.540740741","9.656565657","1.532471754","4.179468419","10.68148148","29.13131313","14.37"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00084","","","","30","11","2.15","22","5.28","2.26","168.61","34.05","6","7.54","9.69","0.24","2","0.733333333","0.685454545","0.251333333","0.195454545","0.071666667","77.8121775","36.66666667","20.19453176","1.522667695","7.822222222","21.33333333","11.17037037","30.46464646","3.185185185","8.686868687","2.255803992","6.152192706","14.35555556","39.15151515","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00085","","","","30","17","10.02","49","12.61","2.42","161.32","30.48","5","15.03","25.05","0.257346939","2.882352941","1.633333333","0.884117647","0.501","0.589411765","0.334","60","56.66666667","18.89412348","2.839786759","18.68148148","32.96732026","22.26666667","39.29411765","14.84444444","26.19607843","4.207091495","7.424279109","37.11111111","65.49019608","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00086","","","","30","11","3.35","10","2.32","0.49","182","56.19","6","2.81","6.16","0.232","0.909090909","0.333333333","0.255454545","0.093666667","0.304545455","0.111666667","45.61688312","36.66666667","30.87362637","0.867548901","3.437037037","9.373737374","4.162962963","11.35353535","4.962962963","13.53535354","1.285257631","3.505248085","9.125925926","24.88888889","1.32"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00087","","","","30","20","9.76","49","15.06","1.67","181.98","44.85","5","16.73","26.49","0.307346939","2.45","1.633333333","0.8365","0.557666667","0.488","0.325333333","63.15590789","66.66666667","24.64556545","4.123203099","22.31111111","33.46666667","24.78518519","37.17777778","14.45925926","21.68888889","6.108449036","9.162673554","39.24444444","58.86666667","1.5"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00088","","","","30","22","3.53","52","14.64","3.27","175.68","28.63","4","17.91","21.44","0.281538462","2.363636364","1.733333333","0.814090909","0.597","0.160454545","0.117666667","83.53544776","73.33333333","16.29667577","2.918734631","21.68888889","29.57575758","26.53333333","36.18181818","5.22962963","7.131313131","4.324051305","5.896433598","31.76296296","43.31313131","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00089","","","","30","15","9.6","26","5.73","0.94","175.32","55.5","5","6.67","16.27","0.220384615","1.733333333","0.866666667","0.444666667","0.222333333","0.64","0.32","40.9956976","50","31.65639973","2.111481862","8.488888889","16.97777778","9.881481481","19.76296296","14.22222222","28.44444444","3.128121277","6.256242553","24.1037037","48.20740741","1.74"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00090","","","","30","10","3.56","6","1.29","0.875","178.71","45.93","6","2.165","5.725","0.215","0.6","0.2","0.2165","0.072166667","0.356","0.118666667","37.81659389","33.33333333","25.70085614","0.556423535","1.911111111","5.733333333","3.207407407","9.622222222","5.274074074","15.82222222","0.824331163","2.47299349","8.481481481","25.44444444","4.61"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00091","","","","30","21","2.34","47","9.32","2.6","176.48","32.72","4","11.92","14.26","0.198297872","2.238095238","1.566666667","0.567619048","0.397333333","0.111428571","0.078","83.59046283","70","18.54034451","2.210009066","13.80740741","19.72486772","17.65925926","25.22751323","3.466666667","4.952380952","3.274087505","4.677267865","21.12592593","30.17989418","12.39"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00092","","","","30","20","5.19","11","3.22","1.355","176.73","40.64","5","4.575","9.765","0.292727273","0.55","0.366666667","0.22875","0.1525","0.2595","0.173","46.85099846","66.66666667","22.9955299","1.052045493","4.77037037","7.155555556","6.777777778","10.16666667","7.688888889","11.53333333","1.558585916","2.337878874","14.46666667","21.7","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00093","","","","30","19","2.11","20","5.88","3.49","185.41","42.75","3","9.37","11.48","0.294","1.052631579","0.666666667","0.493157895","0.312333333","0.111052632","0.070333333","81.62020906","63.33333333","23.05700879","2.160441724","8.711111111","13.75438596","13.88148148","21.91812865","3.125925926","4.935672515","3.200654406","5.053664851","17.00740741","26.85380117","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00094","","","","30","21","2.03","9","1.92","1.44","182.6","55.35","6","3.36","5.39","0.213333333","0.428571429","0.3","0.16","0.112","0.096666667","0.067666667","62.33766234","70","30.31215772","1.018488499","2.844444444","4.063492063","4.977777778","7.111111111","3.007407407","4.296296296","1.508871851","2.155531216","7.985185185","11.40740741","1.04"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00095","","","","30","16","2.37","26","6.69","3.21","171.02","39.61","4","9.9","12.27","0.257307692","1.625","0.866666667","0.61875","0.33","0.148125","0.079","80.68459658","53.33333333","23.1610338","2.292942346","9.911111111","18.58333333","14.66666667","27.5","3.511111111","6.583333333","3.396951624","6.369284294","18.17777778","34.08333333","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00096","","","","30","19","4.92","13","3.45","0.71","179.2","46.06","5","4.16","9.08","0.265384615","0.684210526","0.433333333","0.218947368","0.138666667","0.258947368","0.164","45.81497797","63.33333333","25.703125","1.06925","5.111111111","8.070175439","6.162962963","9.730994152","7.288888889","11.50877193","1.584074074","2.501169591","13.45185185","21.23976608","1.04"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00097","","","","30","11","3.31","17","3.46","1.3","174.24","40.34","5","4.76","8.07","0.203529412","1.545454545","0.566666667","0.432727273","0.158666667","0.300909091","0.110333333","58.98389095","36.66666667","23.15197429","1.102033976","5.125925926","13.97979798","7.051851852","19.23232323","4.903703704","13.37373737","1.632642928","4.45266253","11.95555556","32.60606061","10.5"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00098","","","","30","20","11.33","43","12.41","1.77","185.75","55.47","4","14.18","25.51","0.288604651","2.15","1.433333333","0.709","0.472666667","0.5665","0.377666667","55.58604469","66.66666667","29.86271871","4.234533513","18.38518519","27.57777778","21.00740741","31.51111111","16.78518519","25.17777778","6.273382982","9.410074473","37.79259259","56.68888889","1.04"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00099","","","","30","16","2.14","18","3.65","0.48","173.84","43.55","5","4.13","6.27","0.202777778","1.125","0.6","0.258125","0.137666667","0.13375","0.071333333","65.8692185","53.33333333","25.05177174","1.034638173","5.407407407","10.13888889","6.118518519","11.47222222","3.17037037","5.944444444","1.532797293","2.873994925","9.288888889","17.41666667","1.5"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00100","","","","30","15","2.29","16","2.86","1.15","180.22","41.02","5","4.01","6.3","0.17875","1.066666667","0.533333333","0.267333333","0.133666667","0.152666667","0.076333333","63.65079365","50","22.7610698","0.912718899","4.237037037","8.474074074","5.940740741","11.88148148","3.392592593","6.785185185","1.352176147","2.704352294","9.333333333","18.66666667","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00101","","","","30","25","7.79","47","12.68","2.23","180.7","34","3","14.91","22.7","0.269787234","1.88","1.566666667","0.5964","0.497","0.3116","0.259666667","65.68281938","83.33333333","18.81571666","2.805423354","18.78518519","22.54222222","22.08888889","26.50666667","11.54074074","13.84888889","4.156182746","4.987419295","33.62962963","40.35555556","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00102","","","","30","26","10.09","33","4.59","8.15","176.14","44.67","5","12.74","22.83","0.139090909","1.269230769","1.1","0.49","0.424666667","0.388076923","0.336333333","55.80376697","86.66666667","25.36050869","3.230928807","6.8","7.846153846","18.87407407","21.77777778","14.94814815","17.24786325","4.786561195","5.522955225","33.82222222","39.02564103","7.23"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00103","","","","30","23","12.04","41","9.22","4.36","188.73","48.35","6","13.58","25.62","0.224878049","1.782608696","1.366666667","0.590434783","0.452666667","0.523478261","0.401333333","53.00546448","76.66666667","25.61860859","3.479007047","13.65925926","17.81642512","20.11851852","26.24154589","17.83703704","23.26570048","5.154084514","6.722718932","37.95555556","49.50724638","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00104","","","","30","24","3.63","25","4.98","2.13","180.21","46.58","4","7.11","10.74","0.1992","1.041666667","0.833333333","0.29625","0.237","0.15125","0.121","66.20111732","80","25.84762222","1.83776594","7.377777778","9.222222222","10.53333333","13.16666667","5.377777778","6.722222222","2.722616207","3.403270259","15.91111111","19.88888889","7.76"
"","","PEP2019SAT-PT02","","","","","","","","","PEP2019SAT-PT02-00105","","","","30","16","4.16","39","13.09","0.68","150.11","33.09","5","13.77","17.93","0.335641026","2.4375","1.3","0.860625","0.459","0.26","0.138666667","76.79866146","53.33333333","22.04383452","3.035436014","19.39259259","36.36111111","20.4","38.25","6.162962963","11.55555556","4.496942242","8.431766704","26.56296296","49.80555556","1.38"
