"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00011","","","","20","2.09","16","51","31","10.09","1.08","3","29.38856016","3.378136","1.425398","1.051442","135.8595","98.04942","45.08249","65.43668","1.00156","2.229747","12.98352","0.230902","11.17","13.26","82","0.197843137","0.03483871","0.136219512","5.125","4.1","3.1875","2.55","0.698125","0.5585","0.130625","0.1045","62.19512195","84.23831071","80","3.28270217","22.42222222","28.02777778","24.82222222","31.02777778","4.644444444","5.805555556","7.294893711","9.118617139","29.46666667","36.83333333"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00012","","","","20","2.06","17","41","16","6.93","0.3","","33.53174603","3.868618","1.372833","1.046207","110.418","89.41463","45.33172","66.86248","0.303261","1.395639","11.34373","0.038138","7.23","9.29","57","0.16902439","0.01875","0.126842105","3.352941176","2.85","2.411764706","2.05","0.425294118","0.3615","0.121176471","0.103","71.92982456","77.82561895","85","2.424345238","15.4","18.11764706","16.06666667","18.90196078","4.577777778","5.385620915","5.387433862","6.338157485","20.64444444","24.2875817"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00013","","","","20","0.83","14","28","29","2.46","0.75","5","26.98412698","5.447702","2.101923","1.52218","224.0578","164.4009","50.76915","55.22683","0.699988","2.649633","19.99228","0.510133","3.21","4.04","57","0.087857143","0.025862069","0.056315789","4.071428571","2.85","2","1.4","0.229285714","0.1605","0.059285714","0.0415","49.12280702","79.45544554","70","0.866190476","5.466666667","7.80952381","7.133333333","10.19047619","1.844444444","2.634920635","1.924867725","2.749811035","8.977777778","12.82539683"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00014","","","","20","1.42","15","13","40","1.97","1.56","","29.24901186","5.480566","1.925188","1.412973","187.0725","148.3254","51.70668","56.53577","0.426568","2.076632","19.39884","0.068127","3.53","4.95","53","0.151538462","0.039","0.066603774","3.533333333","2.65","0.866666667","0.65","0.235333333","0.1765","0.094666667","0.071","24.52830189","71.31313131","75","1.032490119","4.377777778","5.837037037","7.844444444","10.45925926","3.155555556","4.207407407","2.294422486","3.059229981","11","14.66666667"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00015","","","","20","0.58","17","18","23","3.03","0.92","5","32.87128713","5.238998","1.662678","1.213655","135.5342","111.9916","32.05408","68.39253","1.378169","2.828898","7.250955","0.313841","3.95","4.53","41","0.168333333","0.04","0.096341463","2.411764706","2.05","1.058823529","0.9","0.232352941","0.1975","0.034117647","0.029","43.90243902","87.19646799","85","1.298415842","6.733333333","7.921568627","8.777777778","10.32679739","1.288888889","1.516339869","2.885368537","3.39455122","10.06666667","11.84313725"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00016","","","","20","1.15","17","24","16","4.09","0.62","","32.01581028","3.442844","1.341802","1.004755","95.56775","90.15797","38.13984","68.85043","2.584436","4.434597","6.297517","0.349265","4.71","5.86","40","0.170416667","0.03875","0.11775","2.352941176","2","1.411764706","1.2","0.277058824","0.2355","0.067647059","0.0575","60","80.37542662","85","1.507944664","9.088888889","10.69281046","10.46666667","12.31372549","2.555555556","3.006535948","3.350988143","3.942338991","13.02222222","15.32026144"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00017","","","","20","0.96","17","28","25","6.8","1.14","5","24.65483235","5.898695","2.199071","1.419372","150.177","160.6678","51.32422","54.30711","1.230235","3.292169","19.79136","0.389031","7.94","8.9","53","0.242857143","0.0456","0.149811321","3.117647059","2.65","1.647058824","1.4","0.467058824","0.397","0.056470588","0.048","52.83018868","89.21348315","85","1.957593689","15.11111111","17.77777778","17.64444444","20.75816993","2.133333333","2.509803922","4.350208197","5.117891996","19.77777778","23.26797386"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00018","","","","20","1.39","19","36","22","5.71","0.9","","25.6916996","6.627112","2.392003","1.543328","187.2163","177.7595","53.17294","55.22331","0.974772","3.413837","18.19338","0.501123","6.61","8","58","0.158611111","0.040909091","0.113965517","3.052631579","2.9","1.894736842","1.8","0.347894737","0.3305","0.073157895","0.0695","62.06896552","82.625","95","1.698221344","12.68888889","13.35672515","14.68888889","15.4619883","3.088888889","3.251461988","3.773825208","3.972447587","17.77777778","18.71345029"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00019","","","","20","2.43","12","28","25","5.11","0.9","5","25.4473161","4.34746","1.829049","1.16716","165.0953","140.1007","41.5914","52.48283","2.934377","5.398469","18.46375","0.246575","6.01","8.44","53","0.1825","0.036","0.113396226","4.416666667","2.65","2.333333333","1.4","0.500833333","0.3005","0.2025","0.1215","52.83018868","71.20853081","60","1.529383698","11.35555556","18.92592593","13.35555556","22.25925926","5.4","9","3.398630439","5.664384065","18.75555556","31.25925926"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00020","","","","20","3.02","15","19","13","3.54","0.57","","27.29083665","3.99411","1.831044","1.191017","178.6033","148.8202","31.94885","55.1422","2.184424","4.374467","16.13585","0","4.11","7.13","32","0.186315789","0.043846154","0.1284375","2.133333333","1.6","1.266666667","0.95","0.274","0.2055","0.201333333","0.151","59.375","57.64375877","75","1.121653386","7.866666667","10.48888889","9.133333333","12.17777778","6.711111111","8.948148148","2.492563081","3.323417441","15.84444444","21.12592593"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00021","","","","20","0.74","16","40","22","6.47","0.8","3","25.44378698","3.86684","1.616483","1.165043","103.6902","116.255","31.2708","60.23978","1.06634","2.545337","17.97863","0.121159","7.27","8.01","62","0.16175","0.036363636","0.117258065","3.875","3.1","2.5","2","0.454375","0.3635","0.04625","0.037","64.51612903","90.76154806","80","1.849763313","14.37777778","17.97222222","16.15555556","20.19444444","1.644444444","2.055555556","4.110585141","5.138231426","17.8","22.25"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00022","","","","20","1.1","16","41","20","5.33","0.59","","28.26086957","5.205689","1.777497","1.291975","114.0623","116.7807","38.70528","63.14445","0.574607","2.110234","14.63385","0.14744","5.92","7.02","61","0.13","0.0295","0.09704918","3.8125","3.05","2.5625","2.05","0.37","0.296","0.06875","0.055","67.21311475","84.33048433","80","1.673043479","11.84444444","14.80555556","13.15555556","16.44444444","2.444444444","3.055555556","3.717874397","4.647342996","15.6","19.5"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00023","","","","20","1.87","18","18","41","2.08","0.96","7","31.28712871","3.320404","1.473026","1.155683","187.7119","111.0518","19.54953","66.21266","2.065821","3.582701","7.372344","0.057783","3.04","4.91","59","0.115555556","0.023414634","0.051525424","3.277777778","2.95","1","0.9","0.168888889","0.152","0.103888889","0.0935","30.50847458","61.91446029","90","0.951128713","4.622222222","5.135802469","6.755555556","7.50617284","4.155555556","4.617283951","2.113619362","2.348465957","10.91111111","12.12345679"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00024","","","","20","3.26","18","21","35","2.14","0.87","","31.34920635","6.433284","1.948067","1.422357","115.6754","111.7189","22.85892","64.38536","0.823514","2.267931","8.396149","0.099704","3.01","6.27","56","0.101904762","0.024857143","0.05375","3.111111111","2.8","1.166666667","1.05","0.167222222","0.1505","0.181111111","0.163","37.5","48.00637959","90","0.943611111","4.755555556","5.283950617","6.688888889","7.432098765","7.244444444","8.049382716","2.09691358","2.329903978","13.93333333","15.48148148"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00025","","","","20","0.92","19","36","22","6.84","1.18","3","26","6.229949","2.103508","1.394794","147.5596","139.8379","29.39444","55.87609","1.57509","3.431274","14.94313","0","8.02","8.94","58","0.19","0.053636364","0.138275862","3.052631579","2.9","1.894736842","1.8","0.422105263","0.401","0.048421053","0.046","62.06896552","89.70917226","95","2.0852","15.2","16","17.82222222","18.76023392","2.044444444","2.152046784","4.633777778","4.877660819","19.86666667","20.9122807"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00026","","","","20","1.7","20","37","21","5.52","0.74","","31.0139165","5.906836","1.924829","1.365275","149.6555","148.115","26.13074","58.91084","0.837244","2.949175","13.36279","0","6.26","7.96","58","0.149189189","0.035238095","0.107931034","2.9","2.9","1.85","1.85","0.313","0.313","0.085","0.085","63.79310345","78.64321608","100","1.941471173","12.26666667","12.26666667","13.91111111","13.91111111","3.777777778","3.777777778","4.314380384","4.314380384","17.68888889","17.68888889"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00027","","","","20","0.78","15","24","29","3.36","0.85","4","30.47808765","4.171963","1.577982","1.122999","142.8446","123.2704","27.12776","64.58331","0.836183","2.556147","13.30953","0.142971","4.21","4.99","53","0.14","0.029310345","0.079433962","3.533333333","2.65","1.6","1.2","0.280666667","0.2105","0.052","0.039","45.28301887","84.36873747","75","1.28312749","7.466666667","9.955555556","9.355555556","12.47407407","1.733333333","2.311111111","2.851394422","3.80185923","11.08888889","14.78518519"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00028","","","","20","0.73","15","24","51","2.15","1.41","","30.07968127","3.556715","1.392719","1.042881","103.4618","103.7691","32.39641","63.53154","1.225183","2.941744","14.56727","0.202709","3.56","4.29","75","0.089583333","0.027647059","0.047466667","5","3.75","1.6","1.2","0.237333333","0.178","0.048666667","0.0365","32","82.98368298","75","1.070836653","4.777777778","6.37037037","7.911111111","10.54814815","1.622222222","2.162962963","2.379637007","3.172849343","9.533333333","12.71111111"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00029","","","","20","0.68","13","23","14","4.41","1","5","28.71287129","4.759316","1.58766","1.120189","82.63147","100.4267","40.73356","61.59695","0.958105","2.450881","14.34215","0","5.41","6.09","37","0.19173913","0.071428571","0.146216216","2.846153846","1.85","1.769230769","1.15","0.416153846","0.2705","0.052307692","0.034","62.16216216","88.83415435","65","1.553366337","9.8","15.07692308","12.02222222","18.4957265","1.511111111","2.324786325","3.451925193","5.310654143","13.53333333","20.82051282"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00030","","","","20","0.96","17","22","21","3.37","1.13","","28.76984127","4.823978","1.601916","1.145479","57.33044","99.7281","36.71739","61.71378","0.977785","2.754329","14.68142","0","4.5","5.46","43","0.153181818","0.053809524","0.104651163","2.529411765","2.15","1.294117647","1.1","0.264705882","0.225","0.056470588","0.048","51.1627907","82.41758242","85","1.294642857","7.488888889","8.810457516","10","11.76470588","2.133333333","2.509803922","2.876984127","3.384687208","12.13333333","14.2745098"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00031","","","","20","0.96","19","33","11","5.63","0.38","5","26.71905697","4.375723","1.716459","1.220976","166.0133","132.4338","27.17755","61.98272","2.044753","4.368269","12.82504","0.094453","6.01","6.97","44","0.170606061","0.034545455","0.136590909","2.315789474","2.2","1.736842105","1.65","0.316315789","0.3005","0.050526316","0.048","75","86.2266858","95","1.605815324","12.51111111","13.16959064","13.35555556","14.05847953","2.133333333","2.245614035","3.568478498","3.756293155","15.48888889","16.30409357"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00032","","","","20","1.54","16","25","14","5.92","0.54","","28.51485149","5.665659","1.819312","1.292311","116.8926","123.0181","29.87163","64.18506","1.267651","3.349614","10.71691","0","6.46","8","39","0.2368","0.038571429","0.165641026","2.4375","1.95","1.5625","1.25","0.40375","0.323","0.09625","0.077","64.1025641","80.75","80","1.842059406","13.15555556","16.44444444","14.35555556","17.94444444","3.422222222","4.277777778","4.093465347","5.116831684","17.77777778","22.22222222"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00033","","","","20","0.57","10","13","13","1.12","0.38","7","25.24654832","5.154192","1.892299","1.310192","203.0421","168.1282","31.55893","53.33612","1.667427","3.911472","22.55748","0.524715","1.5","2.07","26","0.086153846","0.029230769","0.057692308","2.6","1.3","1.3","0.65","0.15","0.075","0.057","0.0285","50","72.46376812","50","0.378698225","2.488888889","4.977777778","3.333333333","6.666666667","1.266666667","2.533333333","0.841551611","1.683103221","4.6","9.2"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00034","","","","20","2.12","12","20","22","2.12","0.68","","27.75590551","4.689423","1.705157","1.174245","165.0161","136.7767","32.85474","57.89762","1.541897","3.521934","17.54038","0.436166","2.8","4.92","42","0.106","0.030909091","0.066666667","3.5","2.1","1.666666667","1","0.233333333","0.14","0.176666667","0.106","47.61904762","56.91056911","60","0.777165354","4.711111111","7.851851852","6.222222222","10.37037037","4.711111111","7.851851852","1.727034121","2.878390201","10.93333333","18.22222222"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00035","","","","20","0.83","17","24","15","3.86","0.63","5","28.8","4.312201","1.537108","1.120214","127.0057","123.6111","19.3252","63.39817","0.928986","2.525354","14.23071","0.144015","4.49","5.32","39","0.160833333","0.042","0.115128205","2.294117647","1.95","1.411764706","1.2","0.264117647","0.2245","0.048823529","0.0415","61.53846154","84.39849624","85","1.29312","8.577777778","10.09150327","9.977777778","11.73856209","1.844444444","2.169934641","2.8736","3.380705882","11.82222222","13.90849673"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00036","","","","20","2.3","17","25","17","4.48","0.92","","29.92125984","3.97801","1.499747","1.099073","122.3621","118.5129","23.47078","66.29189","0.906882","2.797542","12.78915","0.232701","5.4","7.7","42","0.1792","0.054117647","0.128571429","2.470588235","2.1","1.470588235","1.25","0.317647059","0.27","0.135294118","0.115","59.52380952","70.12987013","85","1.615748031","9.955555556","11.7124183","12","14.11764706","5.111111111","6.013071895","3.590551181","4.22417786","17.11111111","20.13071895"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00037","","","","20","2.72","19","39","38","4.76","1.37","5","30.23715415","5.727095","1.834249","1.383514","71.10718","99.18813","17.46642","65.14502","0.876896","2.424198","12.5811","0.290086","6.13","8.85","77","0.122051282","0.036052632","0.07961039","4.052631579","3.85","2.052631579","1.95","0.322631579","0.3065","0.143157895","0.136","50.64935065","69.26553672","95","1.853537549","10.57777778","11.13450292","13.62222222","14.33918129","6.044444444","6.362573099","4.118972332","4.335760349","19.66666667","20.70175439"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00038","","","","20","2.97","12","25","34","3.42","0.94","","30.25540275","4.425369","1.605562","1.290646","149.8141","116.0531","19.60417","67.8893","0.640728","2.391024","9.025194","0","4.36","7.33","59","0.1368","0.027647059","0.073898305","4.916666667","2.95","2.083333333","1.25","0.363333333","0.218","0.2475","0.1485","42.37288136","59.48158254","60","1.31913556","7.6","12.66666667","9.688888889","16.14814815","6.6","11","2.931412355","4.885687259","16.28888889","27.14814815"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00039","","","","20","1.66","19","29","15","4.5","0.44","5","29.58579882","5.062323","1.629957","1.102001","122.9736","107.7722","20.76953","61.68724","3.41985","5.668676","8.700899","0.020428","4.94","6.6","44","0.155172414","0.029333333","0.112272727","2.315789474","2.2","1.526315789","1.45","0.26","0.247","0.087368421","0.083","65.90909091","74.84848485","95","1.461538462","10","10.52631579","10.97777778","11.55555556","3.688888889","3.883040936","3.247863248","3.418803419","14.66666667","15.43859649"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00040","","","","20","2.18","16","31","10","4.79","0.26","","30.63241107","4.97871","1.653188","1.173493","121.0861","103.4206","18.91077","63.75925","2.978827","4.882319","5.873186","0.129545","5.05","7.23","41","0.154516129","0.026","0.123170732","2.5625","2.05","1.9375","1.55","0.315625","0.2525","0.13625","0.109","75.6097561","69.84785615","80","1.546936759","10.64444444","13.30555556","11.22222222","14.02777778","4.844444444","6.055555556","3.437637242","4.297046553","16.06666667","20.08333333"
"","","PEP2012CSR-AT01","","","","","","","","","PEP2012CSR-AT01-00041","","","","20","1.59","15","39","22","6.32","0.76","3","26.77165354","4.538914","1.756891","1.208565","105.4099","122.9571","29.82263","60.68998","1.893655","3.630878","13.17845","0","7.08","8.67","61","0.162051282","0.034545455","0.116065574","4.066666667","3.05","2.6","1.95","0.472","0.354","0.106","0.0795","63.93442623","81.66089965","75","1.895433071","14.04444444","18.72592593","15.73333333","20.97777778","3.533333333","4.711111111","4.21207349","5.616097987","19.26666667","25.68888889"
