"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","treatment_dap120"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00022","","","","120","109","94.97","378","105.66","3.96","109.62","204.59","0.27952381","3.467889908","3.15","1.005688073","0.9135","0.871284404","0.791416667","53.58033139","90.83333333","39.13333333","43.08256881","40.6","44.69724771","35.17407407","38.72375127","75.77407407","83.42099898","6.3907852","62.0423279","1.9497795","1.2572422","240.1826782","134.8930511","41.9579163","6.9260511","11.2010155","19.5411243","0.603281","52.5","11","20.95238095","22.968","8.506666667","9.365137615","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00024","","","","120","112","72.37","478","107.38","20.11","127.49","199.86","0.224644351","4.267857143","3.983333333","1.138303571","1.062416667","0.646160714","0.603083333","63.78965276","93.33333333","39.77037037","42.61111111","47.21851852","50.59126984","26.8037037","28.71825397","74.02222222","79.30952381","7.2025566","65.2527771","2.1498756","1.4331241","224.3091431","140.9468079","44.1416855","6.2663946","10.3242216","20.2078819","0.778924","51","10","19.60784314","24.99803922","9.258533043","9.919856832","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00026","","","","120","86","146.56","56","8.45","3.21","11.66","158.22","0.150892857","0.651162791","0.466666667","0.135581395","0.097166667","1.704186047","1.221333333","7.369485526","71.66666667","3.12962963","4.366925065","4.318518519","6.025839793","54.28148148","75.74160207","58.6","81.76744186","3.998003","8.8659973","1.3351831","0.9862804","61.8320313","84.8594818","75.9946136","0.6366234","2.1825233","6.3242664","0.1344242","50.2","18.1","36.05577689","4.204103586","1.557075402","2.172663352","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00028","","","","120","92","143.25","69","14.3","1.91","16.21","159.46","0.207246377","0.75","0.575","0.176195652","0.135083333","1.557065217","1.19375","10.16555876","76.66666667","5.296296296","6.90821256","6.003703704","7.830917874","53.05555556","69.20289855","59.05925926","77.03381643","5.8646927","6.3597107","1.6923604","1.1692133","28.9276123","87.6894226","73.1899643","0.7892714","2.4183054","7.9527893","0.2358093","51.1","16.1","31.50684932","5.107260274","1.891577879","2.467275495","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00030","","","","120","103","83.22","253","62.26","12.38","74.64","157.86","0.246086957","2.45631068","2.108333333","0.724660194","0.622","0.807961165","0.6935","47.28240213","85.83333333","23.05925926","26.86515642","27.64444444","32.20711974","30.82222222","35.90938511","58.46666667","68.11650485","2.9300098","16.2016907","0.9280429","0.9648013","101.1756592","92.9152374","69.5101013","2.1072407","3.9914417","10.4204502","0.2835293","50.2","15.6","31.07569721","23.1949004","8.590703851","10.00858701","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00032","","","","120","105","88.23","244","74.93","6.7","81.63","169.86","0.307090164","2.323809524","2.033333333","0.777428571","0.68025","0.840285714","0.73525","48.0572236","87.5","27.75185185","31.71640212","30.23333333","34.55238095","32.67777778","37.34603175","62.91111111","71.8984127","4.2837906","19.7575378","1.1615438","1.1664853","84.4989014","98.5312042","70.6666107","1.7097769","3.5025244","9.102788","0.293047","50.3","16.2","32.20675944","26.29037773","9.737176938","11.12820222","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00034","","","","120","106","148.11","111","30.52","2.91","33.43","181.54","0.274954955","1.047169811","0.925","0.315377358","0.278583333","1.397264151","1.23425","18.41467445","88.33333333","11.3037037","12.7966457","12.38148148","14.01677149","54.85555556","62.10062893","67.23703704","76.11740042","4.042717","","1.5025177","0.9886346","205.2994995","124.2615356","45.3177567","5.46173","8.6641397","25.1809292","0.6321507","50.6","11.4","22.52964427","7.531660079","2.789503733","3.157928754","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00036","","","","120","108","177.26","43","9.25","2.16","11.41","188.67","0.215116279","0.398148148","0.358333333","0.105648148","0.095083333","1.641296296","1.477166667","6.047596332","90","3.425925926","3.806584362","4.225925926","4.695473251","65.65185185","72.94650206","69.87777778","77.64197531","6.3973818","","1.9428058","1.2576966","225.5483398","132.9646912","46.8275948","5.2547846","8.5072851","23.0383511","1.0176535","50.6","10.2","20.15810277","2.300039526","0.851866491","0.946518323","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00038","","","","120","117","53.34","381","105.43","5.7","111.13","164.47","0.27671916","3.256410256","3.175","0.94982906","0.926083333","0.455897436","0.4445","67.56855354","97.5","39.04814815","40.04938272","41.15925926","42.21462488","19.75555556","20.26210826","60.91481481","62.47673314","2.9721661","8.0335693","1.1815467","0.8901267","61.1403809","71.7232819","68.0476227","2.0219564","3.5673037","11.5070858","0.2858982","50.7","14.4","28.40236686","31.5635503","11.69020381","11.98995263","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00040","","","","120","110","101.18","394","123.44","7.39","130.83","232.01","0.313299492","3.581818182","3.283333333","1.189363636","1.09025","0.919818182","0.843166667","56.38981078","91.66666667","45.71851852","49.87474747","48.45555556","52.86060606","37.47407407","40.88080808","85.92962963","93.74141414","5.7219009","5.3503113","1.6222677","1.1925206","61.6925049","91.2845764","67.8302307","1.4187584","3.0337558","9.8757114","0.149539","51.2","14","27.34375","35.77382813","13.24956597","14.45407197","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00042","","","","120","100","114.57","20","3.17","1.76","4.93","119.5","0.1585","0.2","0.166666667","0.0493","0.041083333","1.1457","0.95475","4.125523013","83.33333333","1.174074074","1.408888889","1.825925926","2.191111111","42.43333333","50.92","44.25925926","53.11111111","8.267395","","2.0628061","1.3400488","10.175293","98.2923737","66.1099014","1.470149","2.8678231","8.6637583","0.2281837","51.2","14.5","28.3203125","1.396191406","0.517107928","0.620529514","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00044","","","","120","101","164.28","22","3.1","1.39","4.49","168.77","0.140909091","0.217821782","0.183333333","0.044455446","0.037416667","1.626534653","1.369","2.660425431","84.16666667","1.148148148","1.364136414","1.662962963","1.97579758","60.84444444","72.29042904","62.50740741","74.26622662","7.72052","","2.0136585","1.3879719","50.9984131","110.4782715","67.9446182","0.8628416","2.4908066","9.1614218","0.1729851","51.1","15.9","31.11545988","1.397084149","0.517438574","0.614778503","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00046","","","","120","117","122.05","160","25.54","16.08","41.62","163.67","0.159625","1.367521368","1.333333333","0.355726496","0.346833333","1.043162393","1.017083333","25.42921733","97.5","9.459259259","9.701804368","15.41481481","15.81006648","45.2037037","46.36277303","60.61851852","62.17283951","3.2442265","45.6192322","1.3177586","0.7551064","100.5678711","85.6819","57.0685272","5.9755983","8.5969906","11.8682899","0.3729782","50.1","13","25.94810379","10.7996008","3.999852148","4.102412459","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00048","","","","120","108","139.61","104","20.5","5.98","26.48","166.09","0.197115385","0.962962963","0.866666667","0.245185185","0.220666667","1.292685185","1.163416667","15.94316335","90","7.592592593","8.436213992","9.807407407","10.89711934","51.70740741","57.4526749","61.51481481","68.34979424","4.7703476","48.5756226","1.649169","0.9793348","118.3925781","97.9025421","53.8290634","6.4804182","9.5547848","12.7339907","0.418664","51.7","11.7","22.63056093","5.992572534","2.219471309","2.466079232","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00050","","","","120","97","101.81","152","32.55","4.99","37.54","139.35","0.214144737","1.567010309","1.266666667","0.387010309","0.312833333","1.049587629","0.848416667","26.93936132","80.83333333","12.05555556","14.91408935","13.9037037","17.20045819","37.70740741","46.64833906","51.61111111","63.84879725","6.9359703","27.8936462","1.9342823","1.3457041","165.5837402","120.6463776","63.3605537","1.2127724","3.0991731","12.9392014","0.1313591","50.4","15.8","31.34920635","11.76849206","4.358700764","5.392207131","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00052","","","","120","102","106.18","171","46.43","4.37","50.8","156.98","0.271520468","1.676470588","1.425","0.498039216","0.423333333","1.040980392","0.884833333","32.36081029","85","17.1962963","20.23093682","18.81481481","22.13507625","39.32592593","46.26579521","58.14074074","68.40087146","4.3368492","32.0966797","1.5864315","1.1360307","180.3461914","107.1280823","62.2631149","2.3936749","4.5160441","14.6693039","0.2923241","51.4","14.3","27.82101167","14.13307393","5.234471826","6.158202148","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00054","","","","120","106","109.34","129","37.09","2.91","40","149.34","0.28751938","1.216981132","1.075","0.377358491","0.333333333","1.031509434","0.911166667","26.78451855","88.33333333","13.73703704","15.55136268","14.81481481","16.77148847","40.4962963","45.84486373","55.31111111","62.6163522","7.3722019","21.2505188","1.8858581","1.1951337","89.9941406","98.1019135","62.3991661","1.5845308","3.0950985","12.0494661","0.2801809","51.7","16","30.94777563","12.37911025","4.584855649","5.190402621","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00056","","","","120","108","94.65","105","28.36","5.21","33.57","128.22","0.270095238","0.972222222","0.875","0.310833333","0.27975","0.876388889","0.78875","26.18156294","90","10.5037037","11.67078189","12.43333333","13.81481481","35.05555556","38.95061728","47.48888889","52.7654321","6.8400698","24.502655","1.792325","1.1869383","92.3286133","98.6621399","62.0443382","1.5809383","2.9065185","13.2291479","0.3019047","51.3","15.4","30.01949318","10.07754386","3.732423652","4.147137391","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00058","","","","120","108","140.16","33","4.26","9.1","13.36","153.52","0.129090909","0.305555556","0.275","0.123703704","0.111333333","1.297777778","1.168","8.702449192","90","1.577777778","1.75308642","4.948148148","5.497942387","51.91111111","57.67901235","56.85925926","63.17695473","5.2532463","","1.3967729","0.9585361","51.7895508","84.4059601","68.0465775","1.7719994","3.6461439","8.6249743","0.2766142","51.2","16.5","32.2265625","4.30546875","1.594618056","1.77179784","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00060","","","","120","90","137.95","48","5.62","7.77","13.39","151.34","0.117083333","0.533333333","0.4","0.148777778","0.111583333","1.532777778","1.149583333","8.847627858","75","2.081481481","2.775308642","4.959259259","6.612345679","51.09259259","68.12345679","56.05185185","74.73580247","4.0199718","","1.2847371","0.8201027","0","74.253418","63.7796402","3.9140759","6.3127847","9.0152311","0.1183653","51.2","15.6","30.46875","4.079765625","1.511024306","2.014699074","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00062","","","","120","109","141.4","189","26.37","10.91","37.28","178.68","0.13952381","1.733944954","1.575","0.342018349","0.310666667","1.297247706","1.178333333","20.86411462","90.83333333","9.766666667","10.75229358","13.80740741","15.20081549","52.37037037","57.65545362","66.17777778","72.85626911","5.0656757","","1.7374635","1.0853238","150.7209473","101.4664307","64.0384979","1.8108931","3.6007581","10.8594437","0.1027946","50.7","13.9","27.41617357","10.22074951","3.78546278","4.16748196","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00064","","","","120","104","131.77","174","26.75","12.19","38.94","170.71","0.153735632","1.673076923","1.45","0.374423077","0.3245","1.267019231","1.098083333","22.81061449","86.66666667","9.907407407","11.43162393","14.42222222","16.64102564","48.8037037","56.31196581","63.22592593","72.95299145","5.8346786","","1.9119148","1.2770858","186.6646729","119.8286438","63.6652336","1.2925062","3.5296721","12.9562559","0.0965014","51.5","13.7","26.60194175","10.35879612","3.836591154","4.426835947","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00066","","","","120","94","124.78","61","9.73","7.75","17.48","142.26","0.159508197","0.64893617","0.508333333","0.185957447","0.145666667","1.327446809","1.039833333","12.28736117","78.33333333","3.603703704","4.600472813","6.474074074","8.264775414","46.21481481","58.99763593","52.68888889","67.26241135","5.5812931","","1.6382871","1.0883999","163.2049561","106.4602661","58.1211739","2.5681086","4.5663548","16.9248219","0.5665522","50.1","14.2","28.34331337","4.954411178","1.834967103","2.342511195","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00068","","","","120","93","98.68","82","19.39","7.61","27","125.68","0.236463415","0.88172043","0.683333333","0.290322581","0.225","1.061075269","0.822333333","21.48313176","77.5","7.181481481","9.266427718","10","12.90322581","36.54814815","47.15890084","46.54814815","60.06212664","5.2874699","","1.395371","1.1114712","184.0168457","105.0059967","57.8899155","2.0493011","4.1308565","19.4409409","0.3114815","50.7","14.6","28.79684418","7.775147929","2.879684418","3.71572183","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00070","","","","120","117","142.35","241","48.48","16.11","64.59","206.94","0.201161826","2.05982906","2.008333333","0.552051282","0.53825","1.216666667","1.18625","31.21194549","97.5","17.95555556","18.41595442","23.92222222","24.53561254","52.72222222","54.07407407","76.64444444","78.60968661","4.7108612","59.8568726","1.4487004","0.8710251","116.300415","86.7900543","65.0612869","3.1944733","5.1212678","10.3259687","0.4783363","50.5","15.2","30.0990099","19.4409505","7.200352035","7.384976446","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00072","","","","120","115","104.07","196","31.99","17.85","49.84","153.91","0.163214286","1.704347826","1.633333333","0.433391304","0.415333333","0.904956522","0.86725","32.38256124","95.83333333","11.84814815","12.36328502","18.45925926","19.26183575","38.54444444","40.22028986","57.0037037","59.4821256","4.7343864","57.6470337","1.4743552","1.0064001","136.4759521","90.1169128","64.2839203","2.6276569","4.7009764","12.2832689","0.4285421","50.2","15","29.88047809","14.89243028","5.515714918","5.75552861","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00074","","","","120","111","120.28","111","15.59","9.65","25.24","145.52","0.14045045","1","0.925","0.227387387","0.210333333","1.083603604","1.002333333","17.34469489","92.5","5.774074074","6.242242242","9.348148148","10.10610611","44.54814815","48.16016016","53.8962963","58.26626627","3.1696663","0","1.1991668","0.8879404","123.9476318","93.7642822","69.8635712","2.693018","4.5864921","8.7649069","0.1959467","51.3","15.5","30.21442495","7.626120858","2.824489207","3.053501845","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00076","","","","120","107","112.15","118","19.54","7.56","27.1","139.25","0.16559322","1.102803738","0.983333333","0.253271028","0.225833333","1.048130841","0.934583333","19.46140036","89.16666667","7.237037037","8.116303219","10.03703704","11.25649013","41.53703704","46.58359294","51.57407407","57.84008307","3.1585979","0","1.188561","0.9471312","123.3643799","102.4242706","71.0190811","2.0231142","3.8698854","8.4274359","0.203351","51.3","15.6","30.40935673","8.240935673","3.052198397","3.42302624","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00078","","","","120","115","94.11","280","66.55","14.44","80.99","175.1","0.237678571","2.434782609","2.333333333","0.70426087","0.674916667","0.818347826","0.78425","46.25356939","95.83333333","24.64814815","25.71980676","29.9962963","31.30048309","34.85555556","36.37101449","64.85185185","67.67149758","4.6182747","8.2475281","1.3829117","1.0603223","126.9663086","117.9579163","63.8970757","2.5003262","4.8779263","12.9349527","0.2569256","50.4","14.4","28.57142857","23.14","8.57037037","8.942995169","1"
"","","PEP2019HUA-ST02","","","","","","","","","PEP2019HUA-ST02-00080","","","","120","100","80.63","235","49.66","12.93","62.59","143.22","0.211319149","2.35","1.958333333","0.6259","0.521583333","0.8063","0.671916667","43.70199693","83.33333333","18.39259259","22.07111111","23.18148148","27.81777778","29.86296296","35.83555556","53.04444444","63.65333333","4.2259254","9.4450378","1.2606659","1.0624194","73.2772217","100.0096893","67.0844345","1.7397785","3.6750813","12.3328466","0.377449","51.5","16.4","31.84466019","19.93157282","7.382064006","8.858476807","1"
