"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap120"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00040","","","","120","114","73.69","382","179","121.06","8.02","29.92125984","6.0618267","0","1.6948628","1.2716441","49.977417","92.5976868","69.953743","0.8577499","2.9928827","8.438489","0.1475105","129.08","202.77","561","0.316910995","0.044804469","0.230089127","4.921052632","4.675","3.350877193","3.183333333","1.132280702","1.075666667","0.646403509","0.614083333","68.09269162","63.6583321","95","38.6223622","44.83703704","47.19688109","47.80740741","50.32358674","27.29259259","28.72904483","14.30457859","15.05745115","75.1","79.05263158","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00042","","","","120","98","71.95","19","105","1.97","2.43","36.24031008","6.876833","0","1.874723","1.3330474","57.958252","102.1462708","71.3790131","0.2375164","2.1091142","6.4020519","0","4.4","76.35","124","0.103684211","0.023142857","0.035483871","1.265306122","1.033333333","0.193877551","0.158333333","0.044897959","0.036666667","0.734183673","0.599583333","15.32258065","5.762933857","81.66666667","1.594573644","0.72962963","0.893424036","1.62962963","1.995464853","26.64814815","32.63038549","0.590582831","0.72316265","28.27777778","34.62585034","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00044","","","","120","109","83.08","38","159","2.99","2.44","35.78528827","9.4336338","0","2.4041195","1.5730591","75.6655273","123.3620453","68.6443939","0.1647892","2.4445205","6.6557741","0.0141687","5.43","88.51","197","0.078684211","0.015345912","0.027563452","1.80733945","1.641666667","0.348623853","0.316666667","0.049816514","0.04525","0.762201835","0.692333333","19.2893401","6.134900011","90.83333333","1.943141153","1.107407407","1.219164118","2.011111111","2.214067278","30.77037037","33.8756371","0.719681909","0.792310358","32.78148148","36.08970438","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00046","","","","120","110","116.21","81","149","13.88","4.7","19.48818898","6.2302837","17.3414307","2.1197934","1.2805634","73.2225342","112.7891693","51.482811","5.9876928","9.5164423","15.9733448","0.830615","18.58","134.79","230","0.171358025","0.031543624","0.080782609","2.090909091","1.916666667","0.736363636","0.675","0.168909091","0.154833333","1.056454545","0.968416667","35.2173913","13.78440537","91.66666667","3.620905512","5.140740741","5.608080808","6.881481481","7.507070707","43.04074074","46.95353535","1.341076116","1.462992126","49.92222222","54.46060606","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00048","","","","120","113","112.92","38","99","5.72","2.01","20.82514735","5.1045761","18.1948547","1.9620738","1.2295065","86.9505615","116.2568054","52.6858215","5.7318077","9.3246565","16.3853645","0.6760092","7.73","120.65","137","0.150526316","0.02030303","0.056423358","1.212389381","1.141666667","0.336283186","0.316666667","0.06840708","0.064416667","0.999292035","0.941","27.73722628","6.406962288","94.16666667","1.60978389","2.118518519","2.249754179","2.862962963","3.040314651","41.82222222","44.41297935","0.596216256","0.633150006","44.68518519","47.453294","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00050","","","","120","105","128.56","197","162","54","6.65","28.19047619","4.9467449","18.9048615","1.7861385","1.2466702","107.8269043","112.6415253","64.9681015","0.9962273","3.2722673","13.7467022","0.2876863","60.65","189.21","359","0.274111675","0.041049383","0.168941504","3.419047619","2.991666667","1.876190476","1.641666667","0.577619048","0.505416667","1.224380952","1.071333333","54.87465181","32.05433117","87.5","17.09752381","20","22.85714286","22.46296296","25.67195767","47.61481481","54.41693122","6.332416226","7.237047115","70.07777778","80.08888889","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00052","","","","120","108","89.98","213","189","41.7","6.6","27.02702703","5.1248131","17.4264984","1.873034","1.2467484","118.6795654","117.2251282","61.2448616","1.9591751","4.5300279","13.9454079","0.5015278","48.3","138.28","402","0.195774648","0.034920635","0.120149254","3.722222222","3.35","1.972222222","1.775","0.447222222","0.4025","0.833148148","0.749833333","52.98507463","34.9291293","90","13.05405406","15.44444444","17.16049383","17.88888889","19.87654321","33.32592593","37.02880658","4.834834835","5.372038706","51.21481481","56.90534979","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00054","","","","120","102","97.21","93","106","19.32","3.89","30.90551181","6.6780109","5.8295441","1.8207121","1.2311573","66.9150391","106.9737701","67.0250015","0.9057131","2.9275074","9.8111515","0.1472158","23.21","120.42","199","0.207741935","0.036698113","0.116633166","1.950980392","1.658333333","0.911764706","0.775","0.22754902","0.193416667","0.953039216","0.810083333","46.73366834","19.27420694","85","7.173169291","7.155555556","8.418300654","8.596296296","10.11328976","36.0037037","42.35729847","2.656729367","3.125563961","44.6","52.47058824","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00056","","","","120","111","85.87","75","207","15.44","5.8","30.75435203","6.1725636","3.4535828","1.7449965","1.2133946","50.7978516","96.6443787","66.8677826","1.0177326","2.9688129","10.3346481","0.2084217","21.24","107.11","282","0.205866667","0.028019324","0.075319149","2.540540541","2.35","0.675675676","0.625","0.191351351","0.177","0.773603604","0.715583333","26.59574468","19.83008122","92.5","6.532224371","5.718518519","6.182182182","7.866666667","8.504504505","31.8037037","34.38238238","2.41934236","2.615505254","39.67037037","42.88688689","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00058","","","","120","117","93.06","199","675","20.85","19.56","37.67258383","4.4230022","","1.2740927","1.0150771","67.1324463","84.9868927","72.8424072","1.2266474","3.1967273","5.5723238","0.2711372","40.41","133.47","874","0.104773869","0.028977778","0.046235698","7.47008547","7.283333333","1.700854701","1.658333333","0.345384615","0.33675","0.795384615","0.7755","22.76887872","30.27646662","97.5","15.22349113","7.722222222","7.92022792","14.96666667","15.35042735","34.46666667","35.35042735","5.638330047","5.782902612","49.43333333","50.7008547","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00060","","","","120","118","110.79","203","558","18.37","11.47","37.3776908","5.0869198","","1.4116616","1.0619831","81.8029785","83.3989716","69.9135971","1.3139877","3.4110894","8.0466013","0.1759663","29.84","140.63","761","0.090492611","0.020555556","0.039211564","6.449152542","6.341666667","1.720338983","1.691666667","0.252881356","0.248666667","0.938898305","0.92325","26.67542707","21.21880111","98.33333333","11.15350293","6.803703704","6.919020716","11.05185185","11.23917137","41.03333333","41.72881356","4.130927013","4.200942725","52.08518519","52.96798493","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00062","","","","120","116","96.88","228","326","41.1","15.05","25.82524272","6.0603027","","1.9980001","1.2257566","98.7716064","103.1299896","64.3130569","1.6811094","3.8209805","11.2254992","0.177578","56.15","153.03","554","0.180263158","0.046165644","0.101353791","4.775862069","4.616666667","1.965517241","1.9","0.484051724","0.467916667","0.835172414","0.807333333","41.15523466","36.69215187","96.66666667","14.50087379","15.22222222","15.74712644","20.7962963","21.51340996","35.88148148","37.11877395","5.370693995","5.55589034","56.67777778","58.63218391","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00064","","","","120","111","76.55","239","362","40.01","11.31","27.87524366","4.7696972","","1.7460136","1.1357141","123.8868408","101.9666443","65.0157471","1.7023745","3.8861103","11.3065996","0.218895","51.32","127.87","601","0.167405858","0.031243094","0.085391015","5.414414414","5.008333333","2.153153153","1.991666667","0.462342342","0.427666667","0.68963964","0.637916667","39.76705491","40.13451161","92.5","14.30557505","14.81851852","16.02002002","19.00740741","20.54854855","28.35185185","30.65065065","5.298361128","5.727957977","47.35925926","51.1991992","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00066","","","","120","109","101.42","234","248","58.06","10.46","31.3111546","5.3734398","14.1331482","1.4905925","1.1126394","90.074585","84.6577759","66.1031418","1.154377","3.0734191","12.4228363","0.3439865","68.52","169.94","482","0.248119658","0.042177419","0.142157676","4.422018349","4.016666667","2.146788991","1.95","0.628623853","0.571","0.930458716","0.845166667","48.54771784","40.32011298","90.83333333","21.45440313","21.5037037","23.67380224","25.37777778","27.93883792","37.56296296","41.35372069","7.946075234","8.747972735","62.94074074","69.29255861","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00068","","","","120","104","61.18","170","192","35.15","6.95","29.72972973","6.1045475","5.4752808","1.738265","1.2841258","146.1514893","115.4243927","63.7985802","1.3840523","3.9012585","13.0905428","0.4126806","42.1","103.28","362","0.206764706","0.036197917","0.116298343","3.480769231","3.016666667","1.634615385","1.416666667","0.404807692","0.350833333","0.588269231","0.509833333","46.96132597","40.76297444","86.66666667","12.51621622","13.01851852","15.02136752","15.59259259","17.99145299","22.65925926","26.14529915","4.635635636","5.348810349","38.25185185","44.13675214","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00070","","","","120","115","101.14","277","301","59.9","10.17","31.08108108","4.5470047","41.4474945","1.5884337","1.0786843","91.2141113","87.9325714","66.8237","2.0439777","4.1444449","10.9840727","0.5555344","70.07","171.21","578","0.216245487","0.033787375","0.121228374","5.026086957","4.816666667","2.408695652","2.308333333","0.609304348","0.583916667","0.879478261","0.842833333","47.92387543","40.92634776","95.83333333","21.77851351","22.18518519","23.14975845","25.95185185","27.08019324","37.45925926","39.08792271","8.066116116","8.416816817","63.41111111","66.16811594","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00072","","","","120","113","70.49","159","175","39.42","7.14","28.45849802","4.9103909","37.3833389","1.7557359","1.1920147","82.263916","89.3583832","64.3955612","2.0474176","4.3332462","12.7002621","0.519413","46.56","117.05","334","0.247924528","0.0408","0.139401198","2.955752212","2.783333333","1.407079646","1.325","0.412035398","0.388","0.62380531","0.587416667","47.60479042","39.7778727","94.16666667","13.25027668","14.6","15.50442478","17.24444444","18.31268437","26.10740741","27.72468043","4.907509881","5.211514918","43.35185185","46.0373648","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00074","","","","120","92","103.53","21","69","3.72","1.79","33.20079523","4.6598148","0","1.4234033","1.1137424","55.4731445","87.7930298","70.8153687","1.1296301","2.9264388","8.280014","0.3244371","5.51","109.04","90","0.177142857","0.025942029","0.061222222","0.97826087","0.75","0.22826087","0.175","0.059891304","0.045916667","1.125326087","0.86275","23.33333333","5.053191489","76.66666667","1.829363817","1.377777778","1.797101449","2.040740741","2.661835749","38.34444444","50.01449275","0.677542155","0.883750636","40.38518519","52.6763285","1"
"","","PEP2016SAT-ST02","","","","","","","","","PEP2016SAT-ST02-00076","","","","120","100","83.88","27","81","4.48","2.85","33.07240705","3.917345","0","1.3024344","1.0482535","89.0026855","90.6394958","69.7559967","1.3249416","3.1843185","10.4813156","0.4775209","7.33","91.21","108","0.165925926","0.035185185","0.06787037","1.08","0.9","0.27","0.225","0.0733","0.061083333","0.8388","0.699","25","8.036399518","83.33333333","2.424207437","1.659259259","1.991111111","2.714814815","3.257777778","31.06666667","37.28","0.897854606","1.077425527","33.78148148","40.53777778","1"
