"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","treatment_dap120"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00051","","","","120","90","21.24","169","33.94","8.24","42.18","63.42","0.200828402","1.877777778","1.408333333","0.468666667","0.3515","0.236","0.177","66.5089877","75","12.57037037","16.76049383","15.62222222","20.82962963","7.866666667","10.48888889","23.48888889","31.31851852","3.7853069","52.0320129","1.3083282","1.1708317","249.3587036","99.083313","49.6136208","6.6628904","10.3151627","20.4914474","0.256711","51.4","9.4","18.28793774","7.71385214","2.856982274","3.809309699","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00052","","","","120","60","23.24","28","4.49","4.02","8.51","31.75","0.160357143","0.466666667","0.233333333","0.141833333","0.070916667","0.387333333","0.193666667","26.80314961","50","1.662962963","3.325925926","3.151851852","6.303703704","8.607407407","17.21481481","11.75925926","23.51851852","5.5873432","58.8408508","1.6115861","1.4719858","225.494751","103.8526917","46.9670448","6.0377722","9.5936975","23.1827145","0.6751585","51.3","9.2","17.9337232","1.526159844","0.565244387","1.130488773","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00053","","","","120","89","48.31","318","69.85","11.38","81.23","129.54","0.219654088","3.573033708","2.65","0.912696629","0.676916667","0.542808989","0.402583333","62.70649992","74.16666667","25.87037037","34.88139825","30.08518519","40.56429463","17.89259259","24.12484395","47.97777778","64.68913858","2.8629112","0","0.5866737","0.7884836","72.0500488","53.0306091","74.930687","1.4044371","2.5666175","6.6001568","0","51.9","16.7","32.17726397","26.13759152","9.680589453","13.05248016","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00054","","","","120","76","51.91","22","4.29","1.87","6.16","58.07","0.195","0.289473684","0.183333333","0.081052632","0.051333333","0.683026316","0.432583333","10.60788703","63.33333333","1.588888889","2.50877193","2.281481481","3.602339181","19.22592593","30.35672515","21.50740741","33.95906433","3.2823143","0","0.6828604","0.9388294","70.9139404","52.3693085","73.030304","1.3494835","2.6563311","8.9191475","0","51.5","16.2","31.45631068","1.937708738","0.717669903","1.133163005","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00055","","","","120","118","20.11","366","50.45","26.62","77.07","97.18","0.13784153","3.101694915","3.05","0.653135593","0.64225","0.170423729","0.167583333","79.30644165","98.33333333","18.68518519","19.00188324","28.54444444","29.02824859","7.448148148","7.574387947","35.99259259","36.60263653","3.2192459","5.723938","0.682807","1.1269145","169.1643066","80.2066498","70.854126","2.4713602","4.2405338","10.2072592","0.2371502","51.7","13","25.1450677","19.37930368","7.17751988","7.299172759","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00056","","","","120","53","44.26","8","1.5","0.605","2.105","46.365","0.1875","0.150943396","0.066666667","0.039716981","0.017541667","0.83509434","0.368833333","4.540062547","44.16666667","0.555555556","1.257861635","0.77962963","1.765199161","16.39259259","37.11530398","17.17222222","38.88050314","3.6521454","0","0.7155175","1.1871004","127.666748","76.4714203","69.7637024","2.7388144","4.4125338","9.962204","0.398633","50.1","12.3","24.5508982","0.516796407","0.191406077","0.433372249","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00057","","","","120","97","17.28","274","47.73","11.29","59.02","76.3","0.17419708","2.824742268","2.283333333","0.608453608","0.491833333","0.17814433","0.144","77.3525557","80.83333333","17.67777778","21.86941581","21.85925926","27.04238259","6.4","7.917525773","28.25925926","34.95990836","3.1481514","23.4564209","1.2477722","1.1239481","215.1514282","87.7439117","52.7985878","5.7215919","8.54706","19.3807392","0.6293221","50.2","10.1","20.11952191","11.87454183","4.397978457","5.440798091","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00058","","","","120","70","30.12","29","4.87","3.69","8.56","38.68","0.167931034","0.414285714","0.241666667","0.122285714","0.071333333","0.430285714","0.251","22.1302999","58.33333333","1.803703704","3.092063492","3.17037037","5.434920635","11.15555556","19.12380952","14.32592593","24.55873016","3.09342","32.2236328","1.1659513","1.0165777","168.199707","74.470932","53.3423576","6.3057165","9.4876642","18.2259808","0.580102","51.3","10.4","20.27290448","1.735360624","0.642726157","1.101816269","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00059","","","","120","81","30.91","68","21.41","6.61","28.02","58.93","0.314852941","0.839506173","0.566666667","0.345925926","0.2335","0.381604938","0.257583333","47.54793823","67.5","7.92962963","11.74759945","10.37777778","15.3744856","11.44814815","16.96021948","21.82592593","32.33470508","3.3798275","0","0.9585376","1.0453119","105.1743164","77.5136108","71.2551117","2.0213184","3.5199146","9.5227375","0.3020134","50.8","12.9","25.39370079","7.115314961","2.635301837","3.90415087","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00060","","","","120","87","29.1","138","19.32","16.03","35.35","64.45","0.14","1.586206897","1.15","0.406321839","0.294583333","0.334482759","0.2425","54.84871994","72.5","7.155555556","9.869731801","13.09259259","18.0587484","10.77777778","14.86590038","23.87037037","32.92464879","3.7782669","8.7565918","1.0814424","1.1700544","117.7060547","73.5760498","69.7311172","2.2009354","3.8699303","11.1493568","0.3457136","50.6","12.6","24.90118577","8.80256917","3.260210804","4.496842488","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00061","","","","120","96","47.44","94","22.28","5.3","27.58","75.02","0.237021277","0.979166667","0.783333333","0.287291667","0.229833333","0.494166667","0.395333333","36.76352973","80","8.251851852","10.31481481","10.21481481","12.76851852","17.57037037","21.96296296","27.78518519","34.73148148","4.6736355","","1.3916683","1.1432056","127.7561035","100.9863739","73.9425888","1.39363","3.0755806","4.370997","0.1143188","50.8","15.3","30.11811024","8.306574803","3.076509186","3.845636483","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00062","","","","120","38","17.11","9","1.12","0","1.12","18.23","0.124444444","0.236842105","0.075","0.029473684","0.009333333","0.450263158","0.142583333","6.143719144","31.66666667","0.414814815","1.30994152","0.414814815","1.30994152","6.337037037","20.01169591","6.751851852","21.32163743","5.1704941","","1.3761072","1.2626801","132.6884766","92.9584503","74.6281662","1.0518141","2.8170362","5.2936802","0.1051493","50.6","15.8","31.22529644","0.34972332","0.129527156","0.409033123","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00063","","","","120","101","28.63","74","8.92","8.66","17.58","46.21","0.120540541","0.732673267","0.616666667","0.174059406","0.1465","0.283465347","0.238583333","38.04371348","84.16666667","3.303703704","3.925192519","6.511111111","7.735973597","10.6037037","12.59845985","17.11481481","20.33443344","3.3658943","37.5523682","0.9733772","0.7239542","80.9180908","62.4216461","46.7503357","11.0676527","16.0767021","15.3868132","0.0551853","50.9","8.8","17.28880157","3.039371316","1.12569308","1.337457125","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00064","","","","120","80","33.48","9","1.29","2.43","3.72","37.2","0.143333333","0.1125","0.075","0.0465","0.031","0.4185","0.279","10","66.66666667","0.477777778","0.716666667","1.377777778","2.066666667","12.4","18.6","13.77777778","20.66666667","3.3297462","40.3327026","1.0974612","0.8725038","78.9172363","70.7031555","46.993824","11.0820856","16.1631451","13.7698135","0.2535467","51","9","17.64705882","0.656470588","0.243137255","0.364705882","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00065","","","","120","85","25.97","59","15.82","2.8","18.62","44.59","0.268135593","0.694117647","0.491666667","0.219058824","0.155166667","0.305529412","0.216416667","41.75824176","70.83333333","5.859259259","8.271895425","6.896296296","9.735947712","9.618518519","13.57908497","16.51481481","23.31503268","3.6161613","33.26474","1.2208486","1.079061","229.3729858","96.8691711","63.1841774","3.5021563","5.6062756","13.5878172","0.4484386","50.4","12.5","24.8015873","4.618055556","1.710390947","2.414669572","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00066","","","","120","72","20.19","48","7.39","3.58","10.97","31.16","0.153958333","0.666666667","0.4","0.152361111","0.091416667","0.280416667","0.16825","35.20539153","60","2.737037037","4.561728395","4.062962963","6.771604938","7.477777778","12.46296296","11.54074074","19.2345679","4.1495972","33.9949036","1.3708134","1.2512574","229.0582275","100.4939117","64.9110565","2.4533806","4.7227969","13.8763418","0.3343067","50.3","12.3","24.45328032","2.682524851","0.993527723","1.655879538","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00067","","","","120","84","25.19","89","21.96","3.6","25.56","50.75","0.246741573","1.05952381","0.741666667","0.304285714","0.213","0.299880952","0.209916667","50.36453202","70","8.133333333","11.61904762","9.466666667","13.52380952","9.32962963","13.32804233","18.7962963","26.85185185","3.3858433","22.5932922","1.0738182","1.0178485","155.3441162","90.922287","67.1109314","2.6044426","4.5193834","11.9605227","0.1659851","50.2","12.5","24.90039841","6.364541833","2.357237716","3.367482451","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00068","","","","120","96","34.45","186","26.91","13.37","40.28","74.73","0.144677419","1.9375","1.55","0.419583333","0.335666667","0.358854167","0.287083333","53.90070922","80","9.966666667","12.45833333","14.91851852","18.64814815","12.75925926","15.94907407","27.67777778","34.59722222","3.4953289","28.3302307","1.0878978","1.0338855","107.520752","77.8464203","65.7725372","2.6599569","4.2831798","12.5409985","0.480793","50.4","12.9","25.5952381","10.3097619","3.818430335","4.773037919","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00069","","","","120","83","21.5","72","15.13","6.82","21.95","43.45","0.210138889","0.86746988","0.6","0.264457831","0.182916667","0.259036145","0.179166667","50.51783659","69.16666667","5.603703704","8.101740295","8.12962963","11.75368139","7.962962963","11.51271754","16.09259259","23.26639893","2.8369026","15.5223999","1.0485711","0.9895043","86.3496094","70.8623047","68.0606766","3.408844","5.5055103","9.2889719","0.3567257","51.3","13.1","25.53606238","5.605165692","2.075987293","3.001427412","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00070","","","","120","60","26.11","66","12.16","3.08","15.24","41.35","0.184242424","1.1","0.55","0.254","0.127","0.435166667","0.217583333","36.85610641","50","4.503703704","9.007407407","5.644444444","11.28888889","9.67037037","19.34074074","15.31481481","30.62962963","3.2709541","14.447998","0.9907846","0.9331965","112.0089111","68.8310242","69.2877808","2.782279","4.7092791","9.4692984","0.4449139","50.9","14.1","27.70137525","4.221689587","1.563588736","3.127177472","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00071","","","","120","89","49.69","26","4.5","2.69","7.19","56.88","0.173076923","0.292134831","0.216666667","0.080786517","0.059916667","0.558314607","0.414083333","12.64064698","74.16666667","1.666666667","2.247191011","2.662962963","3.59051186","18.4037037","24.81398252","21.06666667","28.40449438","4.1761818","","1.4941964","1.1898408","182.6755371","103.1303253","66.6398773","3.0416489","5.2249842","9.2783365","0.2120857","50.2","11.1","22.11155378","1.589820717","0.588822488","0.793917961","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00072","","","","120","97","46.56","48","6.17","7.46","13.63","60.19","0.128541667","0.494845361","0.4","0.140515464","0.113583333","0.48","0.388","22.64495763","80.83333333","2.285185185","2.827033219","5.048148148","6.24513173","17.24444444","21.33333333","22.29259259","27.57846506","4.946949","","1.586504","1.2703056","243.7802124","112.5319672","65.9927826","3.1715307","5.3381276","9.5117674","0.4931078","50.9","11.2","22.00392927","2.99913556","1.110790948","1.374174369","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00073","","","","120","88","36.61","98","13.32","20.94","34.26","70.87","0.135918367","1.113636364","0.816666667","0.389318182","0.2855","0.416022727","0.305083333","48.34203471","73.33333333","4.933333333","6.727272727","12.68888889","17.3030303","13.55925926","18.48989899","26.24814815","35.79292929","3.1925678","","0.769587","0.919065","172.6408691","75.9832916","66.777504","2.4924583","4.0216928","14.1194715","0.3981447","51","13","25.49019608","8.732941176","3.234422658","4.410576352","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00074","","","","120","64","33.16","58","10.86","2.98","13.84","47","0.187241379","0.90625","0.483333333","0.21625","0.115333333","0.518125","0.276333333","29.44680851","53.33333333","4.022222222","7.541666667","5.125925926","9.611111111","12.28148148","23.02777778","17.40740741","32.63888889","3.7812519","","0.9538169","0.9890971","168.2087402","66.0056458","64.7336655","2.3940506","3.8474231","15.4072075","0.3440123","50.4","12.9","25.5952381","3.542380952","1.311992945","2.459986772","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00075","","","","120","82","","122","33.07","5.77","38.84","","0.271065574","1.487804878","1.016666667","0.473658537","0.323666667","","","","68.33333333","12.24814815","17.92411924","14.38518519","21.05149051","","","","","3.7222118","57.7592773","1.1411018","1.0399656","167.6003418","77.8038177","62.5244865","4.1050873","6.5642781","13.9566946","0.5780764","51.1","12","23.48336595","9.120939335","3.378125679","4.943598555","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00076","","","","120","87","20.6","72","13.69","3.77","17.46","38.06","0.190138889","0.827586207","0.6","0.200689655","0.1455","0.236781609","0.171666667","45.87493431","72.5","5.07037037","6.993614304","6.466666667","8.91954023","7.62962963","10.52362708","14.0962963","19.44316731","3.4625225","60.4901123","1.1980915","0.917872","191.7266846","88.5624847","61.9891243","4.2087746","6.4198852","12.9988213","0.7298212","51.3","12","23.39181287","4.084210526","1.512670565","2.086442159","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00077","","","","120","106","24.11","202","44.53","6.19","50.72","74.83","0.220445545","1.905660377","1.683333333","0.478490566","0.422666667","0.22745283","0.200916667","67.78030202","88.33333333","16.49259259","18.67085954","18.78518519","21.26624738","8.92962963","10.10901468","27.71481481","31.37526205","3.3235245","0","0.9117579","0.989212","136.6883545","78.8670654","72.4536743","1.8724098","3.4725814","8.1643448","0.1811171","51","13.5","26.47058824","13.42588235","4.97254902","5.629300777","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00078","","","","120","97","32.33","226","34.86","20.37","55.23","87.56","0.154247788","2.329896907","1.883333333","0.569381443","0.46025","0.333298969","0.269416667","63.07674737","80.83333333","12.91111111","15.97250859","20.45555556","25.30584192","11.97407407","14.81328751","32.42962963","40.11912944","3.4501095","0","0.9332781","0.9982333","134.3739014","70.5293732","70.6236954","2.0075769","3.3154273","8.595027","0.0614605","51.3","13.4","26.1208577","14.42654971","5.343166558","6.610102959","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00079","","","","120","92","38.76","115","26.8","6.31","33.11","71.87","0.233043478","1.25","0.958333333","0.359891304","0.275916667","0.421304348","0.323","46.06929178","76.66666667","9.925925926","12.9468599","12.26296296","15.99516908","14.35555556","18.72463768","26.61851852","34.71980676","3.412405","1.2663879","1.0155535","1.1096807","161.9086914","88.4675598","70.6845322","1.999692","3.6595006","9.915452","0.5832062","51.5","13.7","26.60194175","8.807902913","3.262186264","4.255025562","1"
"","","PEP2019ICA-ST04","","","","","","","","","PEP2019ICA-ST04-00080","","","","120","83","31.57","57","12.74","3.49","16.23","47.8","0.223508772","0.686746988","0.475","0.195542169","0.13525","0.380361446","0.263083333","33.9539749","69.16666667","4.718518519","6.821954485","6.011111111","8.690763052","11.69259259","16.90495315","17.7037037","25.5957162","3.1795826","2.306366","0.9481964","1.0072908","160.8875732","76.4989777","71.2221069","2.2700272","3.6082888","9.2063417","0.5146732","51.1","13.5","26.41878669","4.28776908","1.588062622","2.295994153","1"
