"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00031","","","","20","11.3","16","24","39","6.02","1.62","28.17460317","3.342148","1.521716","1.00768","213.4017","109.6833","32.35843","56.85461","5.711044","8.796713","10.61179","0.504048","7.64","18.94","63","0.250833333","0.041538462","0.121269841","3.9375","3.15","1.5","1.2","0.4775","0.382","0.70625","0.565","38.0952381","40.33790919","80","2.152539682","13.37777778","16.72222222","16.97777778","21.22222222","25.11111111","31.38888889","4.783421516","5.979276895","42.08888889","52.61111111"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00032","","","","20","8.87","17","30","60","5.73","1.49","26.40776699","3.521904","1.556173","1.063406","164.1711","100.9126","23.27025","59.79279","3.632723","5.92865","12.7924","0.407598","7.22","16.09","90","0.191","0.024833333","0.080222222","5.294117647","4.5","1.764705882","1.5","0.424705882","0.361","0.521764706","0.4435","33.33333333","44.87259167","85","1.906640777","12.73333333","14.98039216","16.04444444","18.87581699","19.71111111","23.18954248","4.236979504","4.984681769","35.75555556","42.06535948"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00033","","","","20","3.54","18","27","26","5.78","1.21","28.28685259","3.124964","1.43834","0.959406","181.2745","88.85374","31.64436","60.71648","5.03719","7.588183","9.359881","0.667398","6.99","10.53","53","0.214074074","0.046538462","0.131886792","2.944444444","2.65","1.5","1.35","0.388333333","0.3495","0.196666667","0.177","50.94339623","66.38176638","90","1.977250996","12.84444444","14.27160494","15.53333333","17.25925926","7.866666667","8.740740741","4.393891102","4.882101225","23.4","26"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00034","","","","20","5.62","16","26","11","3.04","0.44","31.22529644","2.812559","1.320253","0.94655","211.8702","96.22362","29.28874","63.67049","3.37151","5.273498","10.89377","0.53461","3.48","9.1","37","0.116923077","0.04","0.094054054","2.3125","1.85","1.625","1.3","0.2175","0.174","0.35125","0.281","70.27027027","38.24175824","80","1.086640316","6.755555556","8.444444444","7.733333333","9.666666667","12.48888889","15.61111111","2.414756258","3.018445323","20.22222222","25.27777778"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00035","","","","20","7.11","19","24","21","2.7","0.79","36.24031008","3.821217","1.332153","0.895236","128.5723","81.03246","24.61169","65.30446","4.099398","6.274385","7.035043","0.619695","3.49","10.6","45","0.1125","0.037619048","0.077555556","2.368421053","2.25","1.263157895","1.2","0.183684211","0.1745","0.374210526","0.3555","53.33333333","32.9245283","95","1.264786822","6","6.315789474","7.755555556","8.16374269","15.8","16.63157895","2.810637382","2.958565665","23.55555556","24.79532164"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00036","","","","20","5.55","18","38","20","7.21","0.73","34.25742574","3.448456","1.319553","0.946579","161.964","86.45761","26.79581","66.89915","2.860082","4.661295","9.248894","0.678994","7.94","13.49","58","0.189736842","0.0365","0.136896552","3.222222222","2.9","2.111111111","1.9","0.441111111","0.397","0.308333333","0.2775","65.51724138","58.85841364","90","2.720039604","16.02222222","17.80246914","17.64444444","19.60493827","12.33333333","13.7037037","6.044532453","6.71614717","29.97777778","33.30864198"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00037","","","","20","7.59","20","23","65","2.56","2.12","30.0990099","4.20167","1.618911","1.061172","114.6472","94.30699","25.62173","56.549","6.681682","10.33661","9.80244","0.678877","4.68","12.27","88","0.111304348","0.032615385","0.053181818","4.4","4.4","1.15","1.15","0.234","0.234","0.3795","0.3795","26.13636364","38.14180929","100","1.408633663","5.688888889","5.688888889","10.4","10.4","16.86666667","16.86666667","3.13029703","3.13029703","27.26666667","27.26666667"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00038","","","","20","7.66","17","19","47","3.44","1.37","29.6812749","4.490072","1.549776","1.131802","127.2517","83.79196","17.42856","64.4185","2.551314","4.531842","11.69318","0.223168","4.81","12.47","66","0.181052632","0.029148936","0.072878788","3.882352941","3.3","1.117647059","0.95","0.282941176","0.2405","0.450588235","0.383","28.78787879","38.57257418","85","1.427669323","7.644444444","8.993464052","10.68888889","12.5751634","17.02222222","20.02614379","3.172598495","3.732468817","27.71111111","32.60130719"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00039","","","","20","3.86","18","28","8","5.09","0.38","32.13572854","2.909142","1.140866","0.70669","126.4806","65.19623","19.90799","59.52179","7.684522","10.89789","6.338193","0.59384","5.47","9.33","36","0.181785714","0.0475","0.151944444","2","1.8","1.555555556","1.4","0.303888889","0.2735","0.214444444","0.193","77.77777778","58.62808146","90","1.757824351","11.31111111","12.56790123","12.15555556","13.50617284","8.577777778","9.530864198","3.906276336","4.34030704","20.73333333","23.03703704"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00040","","","","20","5.58","15","20","11","3.63","0.33","31.07569721","3.132717","1.225477","0.797737","212.2777","89.56868","13.91838","63.55964","6.468696","9.306986","3.955923","0.392484","3.96","9.54","31","0.1815","0.03","0.127741935","2.066666667","1.55","1.333333333","1","0.264","0.198","0.372","0.279","64.51612903","41.50943396","75","1.23059761","8.066666667","10.75555556","8.8","11.73333333","12.4","16.53333333","2.734661354","3.646215139","21.2","28.26666667"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00041","","","","20","7.33","15","20","13","2.74","0.38","29.15851272","3.253094","1.614723","1.015184","198.2112","124.3246","26.04138","59.52865","6.27523","9.206504","5.713474","0.546941","3.12","10.45","33","0.137","0.029230769","0.094545455","2.2","1.65","1.333333333","1","0.208","0.156","0.488666667","0.3665","60.60606061","29.85645933","75","0.909745597","6.088888889","8.118518519","6.933333333","9.244444444","16.28888889","21.71851852","2.021656882","2.695542509","23.22222222","30.96296296"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00042","","","","20","5.1","18","18","19","3.46","1","28.43326886","4.027357","1.754389","1.16607","200.5423","123.4715","26.55972","62.80009","3.131223","5.101065","10.0555","0.387921","4.46","9.56","37","0.192222222","0.052631579","0.120540541","2.055555556","1.85","1","0.9","0.247777778","0.223","0.283333333","0.255","48.64864865","46.65271967","90","1.268123791","7.688888889","8.543209877","9.911111111","11.01234568","11.33333333","12.59259259","2.818052869","3.131169855","21.24444444","23.60493827"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00043","","","","20","10.29","17","40","15","11.26","0.86","30.95238095","3.427988","1.379229","0.993551","136.4567","84.50049","33.99078","63.88967","2.004858","3.544327","11.4813","0.104715","12.12","22.41","55","0.2815","0.057333333","0.220363636","3.235294118","2.75","2.352941176","2","0.712941176","0.606","0.605294118","0.5145","72.72727273","54.08299866","85","3.751428571","25.02222222","29.4379085","26.93333333","31.68627451","22.86666667","26.90196078","8.336507936","9.807656395","49.8","58.58823529"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00044","","","","20","8.62","18","36","40","10.38","1.95","29.13385827","3.369682","1.492124","1.04173","155.798","91.16876","22.30562","63.74683","1.819453","3.226125","11.36329","0.130267","12.33","20.95","76","0.288333333","0.04875","0.162236842","4.222222222","3.8","2","1.8","0.685","0.6165","0.478888889","0.431","47.36842105","58.85441527","90","3.592204725","23.06666667","25.62962963","27.4","30.44444444","19.15555556","21.28395062","7.982677166","8.869641296","46.55555556","51.72839506"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00045","","","","20","10.17","20","44","18","6.72","0.61","28.91089109","2.446013","1.212888","0.800306","158.9432","91.1544","33.10609","57.43303","6.774838","9.89497","9.283329","0.325957","7.33","17.5","62","0.152727273","0.033888889","0.118225806","3.1","3.1","2.2","2.2","0.3665","0.3665","0.5085","0.5085","70.96774194","41.88571429","100","2.119168317","14.93333333","14.93333333","16.28888889","16.28888889","22.6","22.6","4.709262926","4.709262926","38.88888889","38.88888889"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00046","","","","20","8.85","19","42","40","8.09","2.04","29.94129159","2.315182","1.176956","0.756687","139.9323","80.77562","37.04523","58.61816","6.130366","8.958486","10.9187","0.740429","10.13","18.98","82","0.192619048","0.051","0.123536585","4.315789474","4.1","2.210526316","2.1","0.533157895","0.5065","0.465789474","0.4425","51.2195122","53.3719705","95","3.033052838","17.97777778","18.92397661","22.51111111","23.69590643","19.66666667","20.70175439","6.740117418","7.09486044","42.17777778","44.39766082"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00047","","","","20","16.76","19","29","50","6.73","2.4","29","5.160584","2.083574","1.3465","248.1713","147.6429","31.32809","56.79356","4.557218","7.238122","9.472165","0.401014","9.13","25.89","79","0.232068966","0.048","0.11556962","4.157894737","3.95","1.526315789","1.45","0.480526316","0.4565","0.882105263","0.838","36.70886076","35.26458092","95","2.6477","14.95555556","15.74269006","20.28888889","21.35672515","37.24444444","39.20467836","5.883777778","6.193450292","57.53333333","60.56140351"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00048","","","","20","7.48","17","17","8","3.92","0.3","31.51750973","4.555731","2.066599","1.394867","303.3416","167.1675","35.27083","60.69828","2.504028","4.777455","11.0332","0.322566","4.22","11.7","25","0.230588235","0.0375","0.1688","1.470588235","1.25","1","0.85","0.248235294","0.211","0.44","0.374","68","36.06837607","85","1.330038911","8.711111111","10.24836601","9.377777778","11.03267974","16.62222222","19.55555556","2.955642024","3.47722591","26","30.58823529"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00049","","","","20","7.83","14","6","2","1","0.12","31.27413127","2.918564","1.156688","0.688172","96.88623","80.59303","29.74648","52.01048","7.968228","11.77239","13.41676","0.558743","1.12","8.95","8","0.166666667","0.06","0.14","0.571428571","0.4","0.428571429","0.3","0.08","0.056","0.559285714","0.3915","75","12.51396648","70","0.35027027","2.222222222","3.174603175","2.488888889","3.555555556","17.4","24.85714286","0.778378378","1.111969112","19.88888889","28.41269841"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00050","","","","20","4.23","16","4","2","0.44","0.15","28.93700787","4.54541","1.786153","1.30234","165.9175","108.0527","18.10815","62.69746","3.140925","5.834307","9.603622","0.39216","0.59","4.82","6","0.11","0.075","0.098333333","0.375","0.3","0.25","0.2","0.036875","0.0295","0.264375","0.2115","66.66666667","12.2406639","80","0.170728346","0.977777778","1.222222222","1.311111111","1.638888889","9.4","11.75","0.379396325","0.474245407","10.71111111","13.38888889"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00051","","","","20","10.28","16","12","23","1.89","1.84","29.28286853","2.984221","1.292251","0.902954","154.3896","96.54842","24.95117","57.07086","5.153577","7.631288","12.73751","0.43776","3.73","14.01","35","0.1575","0.08","0.106571429","2.1875","1.75","0.75","0.6","0.233125","0.1865","0.6425","0.514","34.28571429","26.62384011","80","1.092250996","4.2","5.25","8.288888889","10.36111111","22.84444444","28.55555556","2.427224436","3.034030545","31.13333333","38.91666667"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00052","","","","20","14.24","16","13","24","3.5","0.76","26.2","2.518564","1.23793","0.863432","153.2614","92.4729","21.40611","55.6275","5.549925","8.080001","14.53288","0.724702","4.26","18.5","37","0.269230769","0.031666667","0.115135135","2.3125","1.85","0.8125","0.65","0.26625","0.213","0.89","0.712","35.13513514","23.02702703","80","1.11612","7.777777778","9.722222222","9.466666667","11.83333333","31.64444444","39.55555556","2.480266667","3.100333333","41.11111111","51.38888889"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00053","","","","20","5.55","16","22","19","4.52","0.8","29.24901186","3.710125","1.626417","1.118839","215.98","113.4723","28.44676","58.96123","4.60591","7.211024","11.11148","0.354961","5.32","10.87","41","0.205454545","0.042105263","0.129756098","2.5625","2.05","1.375","1.1","0.3325","0.266","0.346875","0.2775","53.65853659","48.94204232","80","1.556047431","10.04444444","12.55555556","11.82222222","14.77777778","12.33333333","15.41666667","3.45788318","4.322353975","24.15555556","30.19444444"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00054","","","","20","3.64","15","13","21","2.42","0.77","27.95275591","3.976925","1.624861","1.044261","192.2308","108.0063","29.66795","59.82748","4.393166","6.717559","11.74805","0.569606","3.19","6.83","34","0.186153846","0.036666667","0.093823529","2.266666667","1.7","0.866666667","0.65","0.212666667","0.1595","0.242666667","0.182","38.23529412","46.7057101","75","0.891692914","5.377777778","7.17037037","7.088888889","9.451851852","8.088888889","10.78518519","1.981539808","2.642053077","15.17777778","20.23703704"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00055","","","","20","7.9","18","25","9","5.54","0.43","27.70137525","3.087191","1.419174","0.859669","128.8702","78.21196","28.47401","58.69122","7.236049","10.36959","5.945105","0.543845","5.97","13.87","34","0.2216","0.047777778","0.175588235","1.888888889","1.7","1.388888889","1.25","0.331666667","0.2985","0.438888889","0.395","73.52941176","43.04253785","90","1.653772102","12.31111111","13.67901235","13.26666667","14.74074074","17.55555556","19.50617284","3.675049117","4.083387907","30.82222222","34.24691358"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00056","","","","20","13.08","14","12","9","3.62","0.58","30.93385214","2.943352","1.265114","0.809299","194.1225","93.83533","39.6731","61.35765","6.367311","9.5087","6.808073","0.951083","4.2","17.28","21","0.301666667","0.064444444","0.2","1.5","1.05","0.857142857","0.6","0.3","0.21","0.934285714","0.654","57.14285714","24.30555556","70","1.29922179","8.044444444","11.49206349","9.333333333","13.33333333","29.06666667","41.52380952","2.887159533","4.124513619","38.4","54.85714286"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00057","","","","20","5.12","18","40","45","9.38","1.53","23.30677291","3.125307","1.590178","1.013942","181.6715","98.61371","45.30646","46.54524","8.53469","12.70963","14.95604","0.542651","10.91","16.03","85","0.2345","0.034","0.128352941","4.722222222","4.25","2.222222222","2","0.606111111","0.5455","0.284444444","0.256","47.05882353","68.05988771","90","2.542768924","20.84444444","23.16049383","24.24444444","26.9382716","11.37777778","12.64197531","5.65059761","6.278441789","35.62222222","39.58024691"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00058","","","","20","3.52","18","19","38","3.63","1.56","24.15169661","3.770948","1.665098","0.988164","208.0635","121.7482","46.53326","43.99625","9.518043","14.0963","13.99285","0.721455","5.19","8.71","57","0.191052632","0.041052632","0.091052632","3.166666667","2.85","1.055555556","0.95","0.288333333","0.2595","0.195555556","0.176","33.33333333","59.58668197","90","1.253473054","8.066666667","8.962962963","11.53333333","12.81481481","7.822222222","8.691358025","2.785495676","3.094995195","19.35555556","21.50617284"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00059","","","","20","2.76","17","17","45","2.64","0.51","24.10358566","4.387417","1.93843","1.314092","180.259","127.8061","42.78106","49.51717","4.306021","7.030262","21.62323","0.755317","3.15","5.91","62","0.155294118","0.011333333","0.050806452","3.647058824","3.1","1","0.85","0.185294118","0.1575","0.162352941","0.138","27.41935484","53.29949239","85","0.759262948","5.866666667","6.901960784","7","8.235294118","6.133333333","7.215686275","1.687250996","1.985001172","13.13333333","15.45098039"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00060","","","","20","1.62","16","20","16","2.55","0.56","26.6798419","4.474356","1.757399","1.206602","147.109","102.896","38.07612","55.1696","4.097788","6.433217","16.83007","0.676491","3.11","4.73","36","0.1275","0.035","0.086388889","2.25","1.8","1.25","1","0.194375","0.1555","0.10125","0.081","55.55555556","65.75052854","80","0.829743083","5.666666667","7.083333333","6.911111111","8.638888889","3.6","4.5","1.843873518","2.304841897","10.51111111","13.13888889"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00061","","","","20","5.57","17","15","12","1.91","0.43","27.43538767","2.752934","1.231992","0.933624","149.2844","99.6676","","59.15356","5.445661","8.70723","12.66513","0.418226","2.34","7.91","27","0.127333333","0.035833333","0.086666667","1.588235294","1.35","0.882352941","0.75","0.137647059","0.117","0.327647059","0.2785","55.55555556","29.58280657","85","0.641988071","4.244444444","4.993464052","5.2","6.117647059","12.37777778","14.5620915","1.426640159","1.678400187","17.57777778","20.67973856"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00062","","","","20","6.46","17","13","28","3.05","0.89","29.23976608","3.515684","1.410587","1.088464","157.7985","105.5601","","64.10699","3.095983","5.614276","12.04228","0.463704","3.94","10.4","41","0.234615385","0.031785714","0.096097561","2.411764706","2.05","0.764705882","0.65","0.231764706","0.197","0.38","0.323","31.70731707","37.88461538","85","1.152046784","6.777777778","7.973856209","8.755555556","10.30065359","14.35555556","16.88888889","2.560103963","3.011887016","23.11111111","27.18954248"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00063","","","","20","10.32","18","31","13","4.14","0.5","29.6812749","2.54232","1.394987","0.990052","252.9808","112.6712","40.72046","59.0527","5.961871","8.903135","9.273645","0.862032","4.64","14.96","44","0.133548387","0.038461538","0.105454545","2.444444444","2.2","1.722222222","1.55","0.257777778","0.232","0.573333333","0.516","70.45454545","31.01604278","90","1.377211155","9.2","10.22222222","10.31111111","11.45679012","22.93333333","25.48148148","3.060469234","3.400521371","33.24444444","36.9382716"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00064","","","","20","10.76","18","23","9","2.91","0.42","29.02584493","2.496695","1.348065","0.970617","253.0444","108.0889","38.16446","60.61173","5.156624","7.767922","10.00475","0.543849","3.33","14.09","32","0.126521739","0.046666667","0.1040625","1.777777778","1.6","1.277777778","1.15","0.185","0.1665","0.597777778","0.538","71.875","23.63378282","90","0.966560636","6.466666667","7.185185185","7.4","8.222222222","23.91111111","26.56790123","2.147912525","2.386569472","31.31111111","34.79012346"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00065","","","","20","6.08","16","34","15","5.23","0.68","28.88446215","3.003241","1.423056","0.970199","151.9161","89.10918","35.96187","57.28974","4.494482","6.613395","13.34486","0.530681","5.91","11.99","49","0.153823529","0.045333333","0.120612245","3.0625","2.45","2.125","1.7","0.369375","0.2955","0.38","0.304","69.3877551","49.2910759","80","1.707071713","11.62222222","14.52777778","13.13333333","16.41666667","13.51111111","16.88888889","3.793492696","4.74186587","26.64444444","33.30555556"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00066","","","","20","4.83","17","24","20","3.17","0.82","30.55555556","3.206169","1.356712","0.931832","161.0193","98.09506","27.29344","59.04225","4.342589","6.710892","13.14543","0.745967","3.99","8.82","44","0.132083333","0.041","0.090681818","2.588235294","2.2","1.411764706","1.2","0.234705882","0.1995","0.284117647","0.2415","54.54545455","45.23809524","85","1.219166667","7.044444444","8.287581699","8.866666667","10.43137255","10.73333333","12.62745098","2.70925926","3.187363835","19.6","23.05882353"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00067","","","","20","6.09","19","41","72","6.63","3.62","30.58823529","4.728769","1.748049","1.009621","124.4323","104.0742","29.55156","59.50087","4.629499","7.501544","9.332572","0.60344","10.25","16.34","113","0.161707317","0.050277778","0.090707965","5.947368421","5.65","2.157894737","2.05","0.539473684","0.5125","0.320526316","0.3045","36.28318584","62.72949816","95","3.135294117","14.73333333","15.50877193","22.77777778","23.97660819","13.53333333","14.24561404","6.967320261","7.334021327","36.31111111","38.22222222"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00068","","","","20","2.02","20","25","64","3.18","2.21","31.84466019","4.885469","1.7859","1.18947","150.4896","109.7896","28.59995","64.17016","1.206489","2.929074","11.4028","0.29033","5.39","7.41","89","0.1272","0.03453125","0.060561798","4.45","4.45","1.25","1.25","0.2695","0.2695","0.101","0.101","28.08988764","72.73954116","100","1.716427184","7.066666667","7.066666667","11.97777778","11.97777778","4.488888889","4.488888889","3.814282632","3.814282632","16.46666667","16.46666667"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00069","","","","20","16.46","18","5","13","1.24","0.39","33.72781065","2.681139","1.283859","0.843899","88.97095","69.33871","28.19658","63.25701","4.381331","6.435113","7.368765","0.556474","1.63","18.09","18","0.248","0.03","0.090555556","1","0.9","0.277777778","0.25","0.090555556","0.0815","0.914444444","0.823","27.77777778","9.01050304","90","0.549763314","2.755555556","3.061728395","3.622222222","4.024691358","36.57777778","40.64197531","1.221696252","1.35744028","40.2","44.66666667"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00070","","","","20","11.85","18","12","23","2.51","0.81","33.99602386","2.77717","1.299084","0.927854","110.6829","63.90804","35.25752","68.39192","2.343894","3.824533","8.578198","0.5997","3.32","15.17","35","0.209166667","0.035217391","0.094857143","1.944444444","1.75","0.666666667","0.6","0.184444444","0.166","0.658333333","0.5925","34.28571429","21.88529993","90","1.128667992","5.577777778","6.197530864","7.377777778","8.197530864","26.33333333","29.25925926","2.508151094","2.786834549","33.71111111","37.45679012"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00071","","","","20","8.23","20","44","48","6.46","1.31","30.2734375","3.501991","1.469719","1.035512","181.7092","98.9241","42.58015","61.33817","3.353171","5.624369","11.96717","0.724222","7.77","16","92","0.146818182","0.027291667","0.084456522","4.6","4.6","2.2","2.2","0.3885","0.3885","0.4115","0.4115","47.82608696","48.5625","100","2.352246094","14.35555556","14.35555556","17.26666667","17.26666667","18.28888889","18.28888889","5.227213542","5.227213542","35.55555556","35.55555556"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00072","","","","20","10.9","19","25","34","3.2","1.47","31.12840467","2.939381","1.29369","0.909248","156.2778","81.90167","41.25623","63.19884","3.094817","4.884248","11.04629","0.443914","4.67","15.57","59","0.128","0.043235294","0.079152542","3.105263158","2.95","1.315789474","1.25","0.245789474","0.2335","0.573684211","0.545","42.37288136","29.99357739","95","1.453696498","7.111111111","7.485380117","10.37777778","10.92397661","24.22222222","25.49707602","3.230436662","3.400459645","34.6","36.42105263"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00073","","","","20","6.17","17","30","30","7.51","1.43","31.6","2.899988","1.317976","0.893273","141.0293","72.08203","29.80969","65.35847","4.062599","6.243834","6.959592","0.567123","8.94","15.11","60","0.250333333","0.047666667","0.149","3.529411765","3","1.764705882","1.5","0.525882353","0.447","0.362941176","0.3085","50","59.16611516","85","2.82504","16.68888889","19.63398693","19.86666667","23.37254902","13.71111111","16.13071895","6.277866667","7.38572549","33.57777778","39.50326797"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00074","","","","20","4.11","18","37","19","7.58","0.91","32.54901961","3.0583","1.302439","0.869677","160.5881","70.39865","30.05298","66.29961","4.487515","6.810796","5.288288","0.532776","8.49","12.6","56","0.204864865","0.047894737","0.151607143","3.111111111","2.8","2.055555556","1.85","0.471666667","0.4245","0.228333333","0.2055","66.07142857","67.38095238","90","2.763411765","16.84444444","18.71604938","18.86666667","20.96296296","9.133333333","10.14814815","6.140915033","6.823238926","28","31.11111111"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00075","","","","20","8.37","20","48","65","6.75","2.1","31.68316832","2.70715","1.340347","0.889364","120.7571","71.43118","40.62493","60.51641","5.47106","8.028231","8.237632","1.018191","8.85","17.22","113","0.140625","0.032307692","0.078318584","5.65","5.65","2.4","2.4","0.4425","0.4425","0.4185","0.4185","42.47787611","51.39372822","100","2.803960396","15","15","19.66666667","19.66666667","18.6","18.6","6.231023103","6.231023103","38.26666667","38.26666667"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00076","","","","20","8.84","18","24","58","3.79","1.88","31.38401559","3.200111","1.483091","1.006281","171.8354","102.014","36.95506","60.44566","4.824211","7.492005","9.237382","0.637274","5.67","14.51","82","0.157916667","0.032413793","0.069146341","4.555555556","4.1","1.333333333","1.2","0.315","0.2835","0.491111111","0.442","29.26829268","39.07649897","90","1.779473684","8.422222222","9.358024691","12.6","14","19.64444444","21.82716049","3.954385964","4.393762183","32.24444444","35.82716049"
"","","PEP2012PIC-AT01","","","","","","","","","PEP2012PIC-AT01-00077","","","","20","3.23","18","20","52","3.33","1.77","29.78723404","1.873409","1.101608","0.778412","114.3784","79.85582","21.20136","56.43171","6.825135","9.756089","11.54735","0.426375","5.1","8.33","72","0.1665","0.034038462","0.070833333","4","3.6","1.111111111","1","0.283333333","0.255","0.179444444","0.1615","27.77777778","61.2244898","90","1.519148936","7.4","8.222222222","11.33333333","12.59259259","7.177777778","7.975308642","3.375886525","3.750985027","18.51111111","20.56790123"
