"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Weight of vines per NET plot in kg|CO_331:0000227","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00037","","","","20","2.2","9","0","6","0","0.2","34.06374502","6.928024","2.257802","1.570519","219.1868","132.249","13.52016","57.05729","1.477273","3.38738","16.64701","0.663026","0.2","2.4","6","","0.033333333","0.033333333","0.666666667","0.3","0","0","0.022222222","0.01","0.244444444","0.11","0","8.333333333","45","0.06812749","0","0","0.444444444","0.987654321","4.888888889","10.86419753","0.151394422","0.33643205","5.333333333","11.85185185"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00038","","","","20","5.1","17","36","14","5","0.6","26.79738562","8.062408","2.678894","1.742597","170.4523","150.0797","42.75412","45.70804","4.090388","7.277017","19.89786","1.102779","5.6","10.7","50","0.138888889","0.042857143","0.112","2.941176471","2.5","2.117647059","1.8","0.329411765","0.28","0.3","0.255","72","52.3364486","85","1.500653595","11.11111111","13.07189542","12.44444444","14.64052288","11.33333333","13.33333333","3.334785766","3.923277372","23.77777778","27.97385621"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00039","","","","20","4.8","13","4","9","0.4","0.2","28.72062663","4.588089","1.979821","1.276415","158.1104","100.7046","16.96498","55.03067","6.532884","10.00454","6.513645","0.079969","0.6","5.4","13","0.1","0.022222222","0.046153846","1","0.65","0.307692308","0.2","0.046153846","0.03","0.369230769","0.24","30.76923077","11.11111111","65","0.17232376","0.888888889","1.367521368","1.333333333","2.051282051","10.66666667","16.41025641","0.382941688","0.589141059","12","18.46153846"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00040","","","","20","1.7","11","6","8","0.4","0.2","36.07954545","6.781853","1.950099","1.373752","142.0417","105.7736","9.588654","62.78313","2.428098","4.353817","8.063895","0.177882","0.6","2.3","14","0.066666667","0.025","0.042857143","1.272727273","0.7","0.545454545","0.3","0.054545455","0.03","0.154545455","0.085","42.85714286","26.08695652","55","0.216477273","0.888888889","1.616161616","1.333333333","2.424242424","3.777777778","6.868686869","0.481060606","0.874655647","5.111111111","9.292929293"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00041","","","","20","1.3","11","8","7","1","0.2","26.30560928","4.40517","1.895749","1.149079","78.21423","97.86787","27.86014","51.73675","4.89862","8.231467","16.26417","0.419924","1.2","2.5","15","0.125","0.028571429","0.08","1.363636364","0.75","0.727272727","0.4","0.109090909","0.06","0.118181818","0.065","53.33333333","48","55","0.315667311","2.222222222","4.04040404","2.666666667","4.848484848","2.888888889","5.252525253","0.701482914","1.27542348","5.555555556","10.1010101"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00042","","","","20","1.7","10","9","6","1.4","0.2","28.62745098","3.990782","1.593564","0.944839","60.94482","87.76588","28.01735","56.18811","5.316403","8.300656","12.65643","0.60208","1.6","3.3","15","0.155555556","0.033333333","0.106666667","1.5","0.75","0.9","0.45","0.16","0.08","0.17","0.085","60","48.48484848","50","0.458039216","3.111111111","6.222222222","3.555555556","7.111111111","3.777777778","7.555555556","1.017864924","2.035729847","7.333333333","14.66666667"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00043","","","","20","0.9","12","9","10","1.4","0.4","29.06403941","5.410479","2.178818","1.379204","140.7572","127.3685","21.17102","57.60582","1.066082","2.578629","13.35157","0","1.8","2.7","19","0.155555556","0.04","0.094736842","1.583333333","0.95","0.75","0.45","0.15","0.09","0.075","0.045","47.36842105","66.66666667","60","0.523152709","3.111111111","5.185185185","4","6.666666667","2","3.333333333","1.162561576","1.937602627","6","10"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00044","","","","20","5.1","12","1","1","0.1","0.1","","","","","","","","","","","","","0.2","5.3","2","0.1","0.1","0.1","0.166666667","0.1","0.083333333","0.05","0.016666667","0.01","0.425","0.255","50","3.773584906","60","","0.222222222","0.37037037","0.444444444","0.740740741","11.33333333","18.88888889","","","11.77777778","19.62962963"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00045","","","","20","3.5","16","21","17","2.3","0.5","","","","","","","","","","","","","2.8","6.3","38","0.10952381","0.029411765","0.073684211","2.375","1.9","1.3125","1.05","0.175","0.14","0.21875","0.175","55.26315789","44.44444444","80","","5.111111111","6.388888889","6.222222222","7.777777778","7.777777778","9.722222222","","","14","17.5"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00046","","","","20","1.6","10","9","5","0.9","0.2","","","","","","","","","","","","","1.1","2.7","14","0.1","0.04","0.078571429","1.4","0.7","0.9","0.45","0.11","0.055","0.16","0.08","64.28571429","40.74074074","50","","2","4","2.444444444","4.888888889","3.555555556","7.111111111","","","6","12"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00047","","","","20","0.8","11","6","8","0.7","0.1","29.24187726","5.562136","2.307461","1.558315","98.82385","124.0396","38.14866","57.43649","1.025701","3.188119","18.2824","0.291962","0.8","1.6","14","0.116666667","0.0125","0.057142857","1.272727273","0.7","0.545454545","0.3","0.072727273","0.04","0.072727273","0.04","42.85714286","50","55","0.233935018","1.555555556","2.828282828","1.777777778","3.232323232","1.777777778","3.232323232","0.519855596","0.945191992","3.555555556","6.464646465"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00048","","","","20","4.3","15","13","7","2.3","0.3","32.14990138","6.627186","2.379554","1.590298","135.4161","131.8618","45.16523","58.91647","1.032747","3.230049","12.80242","0","2.6","6.9","20","0.176923077","0.042857143","0.13","1.333333333","1","0.866666667","0.65","0.173333333","0.13","0.286666667","0.215","65","37.68115942","75","0.835897436","5.111111111","6.814814815","5.777777778","7.703703704","9.555555556","12.74074074","1.857549858","2.476733143","15.33333333","20.44444444"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00049","","","","20","3","13","2","2","0.3","0.1","26.19047619","4.707417","1.755679","1.112615","87.13257","102.8779","20.15642","52.33519","3.484255","6.136767","18.53038","0.310095","0.4","3.4","4","0.15","0.05","0.1","0.307692308","0.2","0.153846154","0.1","0.030769231","0.02","0.230769231","0.15","50","11.76470588","65","0.104761905","0.666666667","1.025641026","0.888888889","1.367521368","6.666666667","10.25641026","0.232804233","0.358160358","7.555555556","11.62393162"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00050","","","","20","1","11","5","12","0.5","0.3","","","","","","","","","","","","","0.8","1.8","17","0.1","0.025","0.047058824","1.545454545","0.85","0.454545455","0.25","0.072727273","0.04","0.090909091","0.05","29.41176471","44.44444444","55","","1.111111111","2.02020202","1.777777778","3.232323232","2.222222222","4.04040404","","","4","7.272727273"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00051","","","","20","5.4","16","16","15","1.7","0.4","25.05910165","5.65608","2.176695","1.430435","101.3247","121.1218","32.16499","50.26318","1.846518","3.997024","24.05794","0.561719","2.1","7.5","31","0.10625","0.026666667","0.067741935","1.9375","1.55","1","0.8","0.13125","0.105","0.3375","0.27","51.61290323","28","80","0.526241135","3.777777778","4.722222222","4.666666667","5.833333333","12","15","1.169424744","1.46178093","16.66666667","20.83333333"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00052","","","","20","2.3","9","","","","","30.89108911","4.024273","1.57071","1.044794","146.8263","104.7572","33.26432","56.31015","3.52892","6.082243","16.77197","0.43444","","","","","","","","","","","","","0.255555556","0.115","","","45","","","","","","5.111111111","11.35802469","","","",""
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00053","","","","20","1.6","8","4","3","0.5","0.1","27.10997442","6.814087","2.185631","1.304162","119.1189","112.2894","43.62656","52.75837","3.404057","5.392085","16.98083","0.665057","0.6","2.2","7","0.125","0.033333333","0.085714286","0.875","0.35","0.5","0.2","0.075","0.03","0.2","0.08","57.14285714","27.27272727","40","0.162659847","1.111111111","2.777777778","1.333333333","3.333333333","3.555555556","8.888888889","0.361466326","0.903665814","4.888888889","12.22222222"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00054","","","","20","2","8","0","3","0","0.1","29.88047809","6.737588","2.358008","1.454804","117.9211","130.2766","34.56587","54.75773","2.927259","5.682811","12.56165","0.03469","0.1","2.1","3","","0.033333333","0.033333333","0.375","0.15","0","0","0.0125","0.005","0.25","0.1","0","4.761904762","40","0.029880478","0","0","0.222222222","0.555555556","4.444444444","11.11111111","0.066401062","0.166002656","4.666666667","11.66666667"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00055","","","","20","4.4","14","7","11","1","0.3","30.61630219","3.833386","1.545778","0.936485","103.2654","98.69917","39.51994","58.49191","3.428721","5.138581","11.20412","0.286794","1.3","5.7","18","0.142857143","0.027272727","0.072222222","1.285714286","0.9","0.5","0.35","0.092857143","0.065","0.314285714","0.22","38.88888889","22.80701754","70","0.398011928","2.222222222","3.174603175","2.888888889","4.126984127","9.777777778","13.96825397","0.884470952","1.263529932","12.66666667","18.0952381"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00056","","","","20","0.9","4","1","0","0.1","0","28.03180915","3.303879","1.510115","0.949778","67.16956","89.17973","29.58725","52.98964","4.995843","7.82786","16.44007","0.396395","0.1","1","1","0.1","","0.1","0.25","0.05","0.25","0.05","0.025","0.005","0.225","0.045","100","10","20","0.028031809","0.222222222","1.111111111","0.222222222","1.111111111","2","10","0.062292909","0.311464546","2.222222222","11.11111111"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00057","","","","20","4.3","16","20","19","3.4","0.5","21.18811881","6.424931","2.494215","1.403623","134.8616","136.3565","48.12386","37.62706","5.508743","9.034765","24.01482","0.706452","3.9","8.2","39","0.17","0.026315789","0.1","2.4375","1.95","1.25","1","0.24375","0.195","0.26875","0.215","51.28205128","47.56097561","80","0.826336634","7.555555556","9.444444444","8.666666667","10.83333333","9.555555556","11.94444444","1.83630363","2.295379538","18.22222222","22.77777778"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00058","","","","20","3.8","13","11","12","1.1","0.2","24.95049505","6.854122","2.340436","1.565669","121.5319","138.9493","44.15175","44.25859","2.315225","4.934721","28.59429","0.539198","1.3","5.1","23","0.1","0.016666667","0.056521739","1.769230769","1.15","0.846153846","0.55","0.1","0.065","0.292307692","0.19","47.82608696","25.49019608","65","0.324356436","2.444444444","3.760683761","2.888888889","4.444444444","8.444444444","12.99145299","0.720792079","1.108910891","11.33333333","17.43589744"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00059","","","","20","3","14","14","31","2.1","0.7","24.36149312","5.691284","2.02992","1.336088","99.08459","112.8657","33.59827","47.49749","2.831038","5.062912","24.75811","0.612464","2.8","5.8","45","0.15","0.022580645","0.062222222","3.214285714","2.25","1","0.7","0.2","0.14","0.214285714","0.15","31.11111111","48.27586207","70","0.682121807","4.666666667","6.666666667","6.222222222","8.888888889","6.666666667","9.523809524","1.515826239","2.165466055","12.88888889","18.41269841"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00060","","","","20","5","14","5","7","0.6","0.3","22.57425743","6.316187","2.27333","1.395686","152.37","125.1091","43.91003","39.6748","5.72211","9.292783","24.31268","0.585449","0.9","5.9","12","0.12","0.042857143","0.075","0.857142857","0.6","0.357142857","0.25","0.064285714","0.045","0.357142857","0.25","41.66666667","15.25423729","70","0.203168317","1.333333333","1.904761905","2","2.857142857","11.11111111","15.87301587","0.451485149","0.644978784","13.11111111","18.73015873"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00061","","","","20","2.8","10","2","2","0.3","0.1","25","4.551731","1.831439","1.167226","51.81641","69.41176","23.31775","48.11706","5.238524","7.952921","17.78533","0.360988","0.4","3.2","4","0.15","0.05","0.1","0.4","0.2","0.2","0.1","0.04","0.02","0.28","0.14","50","12.5","50","0.1","0.666666667","1.333333333","0.888888889","1.777777778","6.222222222","12.44444444","0.222222222","0.444444444","7.111111111","14.22222222"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00062","","","","20","2.6","13","9","20","1.7","0.6","27.16535433","4.39802","1.888375","1.21684","75.10938","80.44342","40.54329","53.72192","3.5169","6.316749","18.4678","0.583724","2.3","4.9","29","0.188888889","0.03","0.079310345","2.230769231","1.45","0.692307692","0.45","0.176923077","0.115","0.2","0.13","31.03448276","46.93877551","65","0.62480315","3.777777778","5.811965812","5.111111111","7.863247863","5.777777778","8.888888889","1.388451444","2.136079144","10.88888889","16.75213675"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00063","","","","20","4.2","14","5","5","0.4","0.1","35.25896414","4.207068","1.83346","1.388856","258.0275","150.1931","37.80267","51.33469","1.989845","3.924111","18.46571","0.394886","0.5","4.7","10","0.08","0.02","0.05","0.714285714","0.5","0.357142857","0.25","0.035714286","0.025","0.3","0.21","50","10.63829787","70","0.176294821","0.888888889","1.26984127","1.111111111","1.587301587","9.333333333","13.33333333","0.391766268","0.559666097","10.44444444","14.92063492"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00064","","","","20","1.4","13","15","22","1.5","0.6","33.632287","6.588903","2.122626","1.316113","204.3115","136.3117","35.15872","54.33276","2.830179","5.077115","17.07634","0.863652","2.1","3.5","37","0.1","0.027272727","0.056756757","2.846153846","1.85","1.153846154","0.75","0.161538462","0.105","0.107692308","0.07","40.54054054","60","65","0.706278027","3.333333333","5.128205128","4.666666667","7.179487179","3.111111111","4.786324786","1.569506727","2.414625733","7.777777778","11.96581197"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00065","","","","20","3.2","12","5","4","0.6","0.2","","","","","","","","","","","","","0.8","4","9","0.12","0.05","0.088888889","0.75","0.45","0.416666667","0.25","0.066666667","0.04","0.266666667","0.16","55.55555556","20","60","","1.333333333","2.222222222","1.777777778","2.962962963","7.111111111","11.85185185","","","8.888888889","14.81481481"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00066","","","","20","3","11","2","2","0.1","0.1","","","","","","","","","","","","","0.2","3.2","4","0.05","0.05","0.05","0.363636364","0.2","0.181818182","0.1","0.018181818","0.01","0.272727273","0.15","50","6.25","55","","0.222222222","0.404040404","0.444444444","0.808080808","6.666666667","12.12121212","","","7.111111111","12.92929293"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00067","","","","20","2.3","16","10","20","0.8","0.3","30.2970297","4.903769","1.99564","1.297944","121.6875","102.645","34.46074","55.79155","2.078855","4.253156","17.17087","0.714537","1.1","3.4","30","0.08","0.015","0.036666667","1.875","1.5","0.625","0.5","0.06875","0.055","0.14375","0.115","33.33333333","32.35294118","80","0.333267327","1.777777778","2.222222222","2.444444444","3.055555556","5.111111111","6.388888889","0.740594059","0.925742574","7.555555556","9.444444444"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00068","","","","20","3.5","15","9","9","1.6","0.3","30.95238095","6.488178","2.171545","1.417666","81.61902","98.58794","32.91763","57.35907","0.967597","3.156745","17.75978","0.08157","1.9","5.4","18","0.177777778","0.033333333","0.105555556","1.2","0.9","0.6","0.45","0.126666667","0.095","0.233333333","0.175","50","35.18518519","75","0.588095238","3.555555556","4.740740741","4.222222222","5.62962963","7.777777778","10.37037037","1.306878307","1.742504409","12","16"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00069","","","","20","10.5","14","1","0","0.1","0","35.43046358","6.624928","2.083878","1.330128","69.61865","92.24887","9.925705","65.43488","1.0113","2.092427","8.372969","0.450455","0.1","10.6","1","0.1","","0.1","0.071428571","0.05","0.071428571","0.05","0.007142857","0.005","0.75","0.525","100","0.943396226","70","0.035430464","0.222222222","0.317460317","0.222222222","0.317460317","23.33333333","33.33333333","0.078734364","0.112477662","23.55555556","33.65079365"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00070","","","","20","6.6","14","0","0","0","0","","","","","","","","","","","","","0","6.6","0","","","","0","0","0","0","0","0","0.471428571","0.33","","0","70","","0","0","0","0","14.66666667","20.95238095","","","14.66666667","20.95238095"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00071","","","","20","6.5","16","20","32","2.5","1","29.06976744","3.417204","1.585389","1.053662","107.9214","105.6686","28.88254","52.56715","3.673496","6.335945","19.55567","0.734996","3.5","10","52","0.125","0.03125","0.067307692","3.25","2.6","1.25","1","0.21875","0.175","0.40625","0.325","38.46153846","35","80","1.01744186","5.555555556","6.944444444","7.777777778","9.722222222","14.44444444","18.05555556","2.260981912","2.82622739","22.22222222","27.77777778"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00072","","","","20","0.1","1","","","","","25.98425197","6.301593","2.218723","1.377859","128.6248","103.878","24.63663","52.01003","5.703685","9.051887","12.0778","0.619929","","","","","","","","","","","","","0.1","0.005","","","5","","","","","","0.222222222","4.444444444","","","",""
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00073","","","","20","1.4","7","1","4","0.5","0.1","36.85800604","5.235798","1.661014","1.055557","129.3718","93.02812","14.14026","61.13776","1.867994","3.536553","13.81393","1.001195","0.6","2","5","0.5","0.025","0.12","0.714285714","0.25","0.142857143","0.05","0.085714286","0.03","0.2","0.07","20","30","35","0.221148036","1.111111111","3.174603175","1.333333333","3.80952381","3.111111111","8.888888889","0.491440081","1.404114516","4.444444444","12.6984127"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00074","","","","20","0.6","8","3","7","0.5","0.2","","","","","","","","","","","","","0.7","1.3","10","0.166666667","0.028571429","0.07","1.25","0.5","0.375","0.15","0.0875","0.035","0.075","0.03","30","53.84615385","40","","1.111111111","2.777777778","1.555555556","3.888888889","1.333333333","3.333333333","","","2.888888889","7.222222222"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00075","","","","20","5.1","15","24","19","3","0.6","29.24901186","3.490431","1.649556","1.031084","67.66858","94.76927","43.69982","54.5742","3.578423","6.328414","17.67461","0.553821","3.6","8.7","43","0.125","0.031578947","0.08372093","2.866666667","2.15","1.6","1.2","0.24","0.18","0.34","0.255","55.81395349","41.37931034","75","1.052964427","6.666666667","8.888888889","8","10.66666667","11.33333333","15.11111111","2.339920949","3.119894598","19.33333333","25.77777778"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00076","","","","20","1.5","9","3","1","0.5","0.1","30.74792244","4.036583","1.497654","1.008439","63.53674","80.36343","30.14339","47.16463","4.2629","6.605795","22.83989","0.662275","0.6","2.1","4","0.166666667","0.1","0.15","0.444444444","0.2","0.333333333","0.15","0.066666667","0.03","0.166666667","0.075","75","28.57142857","45","0.184487535","1.111111111","2.469135802","1.333333333","2.962962963","3.333333333","7.407407407","0.409972299","0.911049554","4.666666667","10.37037037"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00077","","","","20","1.1","9","6","4","0.6","0.2","23.06163022","6.440153","2.042714","1.214241","88.11987","103.1372","0","46.19645","5.911284","8.839352","18.15741","0.518243","0.8","1.9","10","0.1","0.05","0.08","1.111111111","0.5","0.666666667","0.3","0.088888889","0.04","0.122222222","0.055","60","42.10526316","45","0.184493042","1.333333333","2.962962963","1.777777778","3.950617284","2.444444444","5.432098765","0.409984537","0.911076749","4.222222222","9.382716049"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00078","","","","20","3.4","12","4","2","0.2","0.1","34.36893204","5.298361","1.856429","1.220532","117.3136","102.5174","15.56329","62.84905","3.372391","5.79773","8.139379","0.717425","0.3","3.7","6","0.05","0.05","0.05","0.5","0.3","0.333333333","0.2","0.025","0.015","0.283333333","0.17","66.66666667","8.108108108","60","0.103106796","0.444444444","0.740740741","0.666666667","1.111111111","7.555555556","12.59259259","0.229126214","0.381877023","8.222222222","13.7037037"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00079","","","","20","3.7","10","2","5","0.3","0.1","31.41153082","5.836929","2.210864","1.45913","111.0104","113.9755","42.14729","53.52195","1.968267","3.545288","15.13283","0.253177","0.4","4.1","7","0.15","0.02","0.057142857","0.7","0.35","0.2","0.1","0.04","0.02","0.37","0.185","28.57142857","9.756097561","50","0.125646123","0.666666667","1.333333333","0.888888889","1.777777778","8.222222222","16.44444444","0.279213607","0.558427215","9.111111111","18.22222222"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00080","","","","20","0.8","5","3","4","0.4","0.1","29.49494949","4.86404","1.841388","1.11654","138.7844","114.2377","36.6465","49.39901","4.683256","6.971734","15.52145","1.044222","0.5","1.3","7","0.133333333","0.025","0.071428571","1.4","0.35","0.6","0.15","0.1","0.025","0.16","0.04","42.85714286","38.46153846","25","0.147474747","0.888888889","3.555555556","1.111111111","4.444444444","1.777777778","7.111111111","0.327721661","1.310886644","2.888888889","11.55555556"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00081","","","","20","10.3","15","6","9","0.7","0.3","25.20775623","2.784527","1.583005","0.84823","80.50745","88.54671","2.977585","46.6034","7.438279","10.52504","14.96176","0.442015","1","11.3","15","0.116666667","0.033333333","0.066666667","1","0.75","0.4","0.3","0.066666667","0.05","0.686666667","0.515","40","8.849557522","75","0.252077562","1.555555556","2.074074074","2.222222222","2.962962963","22.88888889","30.51851852","0.560172361","0.746896481","25.11111111","33.48148148"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00082","","","","20","2","10","4","2","0.5","0.1","","","","","","","","","","","","","0.6","2.6","6","0.125","0.05","0.1","0.6","0.3","0.4","0.2","0.06","0.03","0.2","0.1","66.66666667","23.07692308","50","","1.111111111","2.222222222","1.333333333","2.666666667","4.444444444","8.888888889","","","5.777777778","11.55555556"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00083","","","","20","6","10","0","1","0","0.1","","","","","","","","","","","","","0.1","6.1","1","","0.1","0.1","0.1","0.05","0","0","0.01","0.005","0.6","0.3","0","1.639344262","50","","0","0","0.222222222","0.444444444","13.33333333","26.66666667","","","13.55555556","27.11111111"
"","","PEP2012BEL-AT01","","","","","","","","","PEP2012BEL-AT01-00084","","","","20","3.9","10","0","14","0","0.5","37.23958333","7.392819","1.979787","1.414367","130.7887","117.6294","0","61.90044","1.993625","3.849938","8.15611","0.664704","0.5","4.4","14","","0.035714286","0.035714286","1.4","0.7","0","0","0.05","0.025","0.39","0.195","0","11.36363636","50","0.186197917","0","0","1.111111111","2.222222222","8.666666667","17.33333333","0.413773148","0.827546296","9.777777778","19.55555556"
