"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00001","","","","39","30","1","4","5","30","30","26","60","9.1","6.5","23","6","5","5","4","5","2","4","5","1.65","15.6","38.6","86","0.35","0.108333333","0.181395349","2.866666667","2.205128205","0.866666667","0.666666667","0.52","0.4","0.766666667","0.58974359","30.23255814","40.41450777","76.92307692","8.641975309","11.2345679","14.81481481","19.25925926","21.84235518","28.39506173","36.65716999","47.65432099"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00002","","","","39","11","8","9","9","11","10","8","11","3","1.2","4.3","6","4","4","3","5","3","5","5","7.23","4.2","8.5","19","0.375","0.109090909","0.221052632","1.727272727","0.487179487","0.727272727","0.205128205","0.381818182","0.107692308","0.390909091","0.11025641","42.10526316","49.41176471","28.20512821","2.849002849","10.1010101","3.988603989","14.14141414","4.08357075","14.47811448","8.072174739","28.61952862"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00003","","","","39","30","2","3","4","30","30","20","50","9.2","7.1","33.5","2","4","3","2","5","3","5","5","0.15","16.3","49.8","70","0.46","0.142","0.232857143","2.333333333","1.794871795","0.666666667","0.512820513","0.543333333","0.417948718","1.116666667","0.858974359","28.57142857","32.73092369","76.92307692","8.73694207","11.35802469","15.47958215","20.12345679","31.81386515","41.35802469","47.29344729","61.48148148"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00004","","","","39","37","1","2","3","22","20","3","30","0.4","2.1","30","2","3","3","3","5","3","5","5","1.04","2.5","32.5","33","0.133333333","0.07","0.075757576","1.5","0.846153846","0.136363636","0.076923077","0.113636364","0.064102564","1.363636364","0.769230769","9.090909091","7.692307692","56.41025641","0.379867047","0.673400673","2.374169041","4.208754209","28.49002849","50.50505051","30.86419753","54.71380471"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00005","","","","39","35","1","1","4","26","26","18","24","8.5","3.5","31","2","4","4","2","5","3","5","5","1.17","12","43","42","0.472222222","0.145833333","0.285714286","1.615384615","1.076923077","0.692307692","0.461538462","0.461538462","0.307692308","1.192307692","0.794871795","42.85714286","27.90697674","66.66666667","8.072174739","12.10826211","11.3960114","17.09401709","29.43969611","44.15954416","40.8357075","61.25356125"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00006","","","","39","13","4","5","4","10","10","12","28","3","2","28.2","6","4","4","4","5","4","4","4","","5","33.2","40","0.25","0.071428571","0.125","4","1.025641026","1.2","0.307692308","0.5","0.128205128","2.82","0.723076923","30","15.06024096","25.64102564","2.849002849","11.11111111","4.748338082","18.51851852","26.78062678","104.4444444","31.52896486","122.962963"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00007","","","","39","30","1","1","5","30","30","12","78","2.9","3.2","66","6","3","3","4","5","3","4","5","6.12","6.1","72.1","90","0.241666667","0.041025641","0.067777778","3","2.307692308","0.4","0.307692308","0.203333333","0.156410256","2.2","1.692307692","13.33333333","8.460471567","76.92307692","2.754036087","3.580246914","5.79297246","7.530864198","62.67806268","81.48148148","68.47103514","89.01234568"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00008","","","","39","38","1","1","4","30","25","16","19","3.9","2.6","81.4","6","4","4","3","5","3","5","5","","6.5","87.9","35","0.24375","0.136842105","0.185714286","1.166666667","0.897435897","0.533333333","0.41025641","0.216666667","0.166666667","2.713333333","2.087179487","45.71428571","7.39476678","76.92307692","3.703703704","4.814814815","6.172839506","8.024691358","77.30294397","100.4938272","83.47578348","108.5185185"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00009","","","","39","36","2","2","5","22","13","7","11","2","1.4","64.2","6","3","3","3","2","4","4","5","","3.4","67.6","18","0.285714286","0.127272727","0.188888889","0.818181818","0.461538462","0.318181818","0.179487179","0.154545455","0.087179487","2.918181818","1.646153846","38.88888889","5.029585799","56.41025641","1.899335233","3.367003367","3.228869896","5.723905724","60.96866097","108.0808081","64.19753086","113.8047138"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00010","","","","39","30","1","2","4","24","24","11","40","3.1","12.5","10.1","6","3","3","3","5","3","4","5","1.76","15.6","25.7","51","0.281818182","0.3125","0.305882353","2.125","1.307692308","0.458333333","0.282051282","0.65","0.4","0.420833333","0.258974359","21.56862745","60.70038911","61.53846154","2.943969611","4.783950617","14.81481481","24.07407407","9.591642925","15.58641975","24.40645774","39.66049383"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00011","","","","39","28","1","2","4","25","20","11","13","2.8","2","4","5","3","3","4","3","3","4","5","0.15","4.8","8.8","24","0.254545455","0.153846154","0.2","0.96","0.615384615","0.44","0.282051282","0.192","0.123076923","0.16","0.102564103","45.83333333","54.54545455","64.1025641","2.659069326","4.148148148","4.558404558","7.111111111","3.798670465","5.925925926","8.357075024","13.03703704"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00012","","","","39","38","1","1","4","38","35","12","84","4.8","23","37","5","3","2","3","5","3","4","5","6.12","27.8","64.8","96","0.4","0.273809524","0.289583333","2.526315789","2.461538462","0.315789474","0.307692308","0.731578947","0.712820513","0.973684211","0.948717949","12.5","42.90123457","97.43589744","4.558404558","4.678362573","26.40075973","27.09551657","35.1377018","36.06237817","61.53846154","63.15789474"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00013","","","","39","35","3","3","4","35","35","35","93","10.1","8","60.9","6","3","4","4","5","3","3","5","14.37","18.1","79","128","0.288571429","0.086021505","0.14140625","3.657142857","3.282051282","1","0.897435897","0.517142857","0.464102564","1.74","1.561538462","27.34375","22.91139241","89.74358974","9.591642925","10.68783069","17.18898386","19.15343915","57.83475783","64.44444444","75.02374169","83.5978836"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00014","","","","39","27","1","2","5","27","27","20","24","5.7","1.6","33.7","3","4","4","4","2","3","5","5","1.74","7.3","41","44","0.285","0.066666667","0.165909091","1.62962963","1.128205128","0.740740741","0.512820513","0.27037037","0.187179487","1.248148148","0.864102564","45.45454545","17.80487805","69.23076923","5.413105413","7.818930041","6.932573599","10.01371742","32.00379867","46.22770919","38.93637227","56.24142661"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00015","","","","39","34","1","1","5","34","34","28","23","11.1","2","39.8","6","4","3","4","5","3","4","5","","13.1","52.9","51","0.396428571","0.086956522","0.256862745","1.5","1.307692308","0.823529412","0.717948718","0.385294118","0.335897436","1.170588235","1.020512821","54.90196078","24.7637051","87.17948718","10.54131054","12.09150327","12.44064577","14.27015251","37.79677113","43.35511983","50.2374169","57.62527233"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00016","","","","39","26","2","3","4","23","23","17","23","8","1.9","25.8","6","4","4","4","5","3","4","5","0.03","9.9","35.7","40","0.470588235","0.082608696","0.2475","1.739130435","1.025641026","0.739130435","0.435897436","0.430434783","0.253846154","1.12173913","0.661538462","42.5","27.73109244","58.97435897","7.597340931","12.88244767","9.401709402","15.94202899","24.5014245","41.54589372","33.9031339","57.48792271"
"","","MZP2010GUR-AT12","","","","","","","","","MZP2010GUR-AT12-00017","","","","39","30","1","1","4","20","20","11","26","2","4","6","2","3","2","2","5","3","3","3","7.23","6","12","37","0.181818182","0.153846154","0.162162162","1.85","0.948717949","0.55","0.282051282","0.3","0.153846154","0.3","0.153846154","29.72972973","50","51.28205128","1.899335233","3.703703704","5.698005698","11.11111111","5.698005698","11.11111111","11.3960114","22.22222222"
