"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00001","","","","39","38","1","1","5","38","38","45","56","17.2","15.5","10.5","4","1","1","1","1","5","5","3","7.76","32.7","43.2","101","0.382222222","0.276785714","0.323762376","2.657894737","2.58974359","1.184210526","1.153846154","0.860526316","0.838461538","0.276315789","0.269230769","44.55445545","75.69444444","97.43589744","16.334283","16.76413255","31.05413105","31.87134503","9.971509972","10.23391813","41.02564103","42.10526316"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00002","","","","39","35","1","1","5","33","33","35","41","15","10","9.6","4","1","1","3","1","5","5","3","7.23","25","34.6","76","0.428571429","0.243902439","0.328947368","2.303030303","1.948717949","1.060606061","0.897435897","0.757575758","0.641025641","0.290909091","0.246153846","46.05263158","72.25433526","84.61538462","14.24501425","16.83501684","23.74169041","28.05836139","9.116809117","10.77441077","32.85849953","38.83277217"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00003","","","","39","34","1","1","7","33","33","30","65","12","11","8.5","4","5","3","1","1","5","5","3","7.23","23","31.5","95","0.4","0.169230769","0.242105263","2.878787879","2.435897436","0.909090909","0.769230769","0.696969697","0.58974359","0.257575758","0.217948718","31.57894737","73.01587302","84.61538462","11.3960114","13.46801347","21.84235518","25.81369248","8.072174739","9.539842873","29.91452991","35.35353535"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00004","","","","39","30","1","1","5","30","30","50","43","18","16","8","4","1","1","1","1","7","3","5","10.5","34","42","93","0.36","0.372093023","0.365591398","3.1","2.384615385","1.666666667","1.282051282","1.133333333","0.871794872","0.266666667","0.205128205","53.76344086","80.95238095","76.92307692","17.09401709","22.22222222","32.28869896","41.97530864","7.597340931","9.87654321","39.88603989","51.85185185"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00005","","","","39","32","1","1","5","32","32","35","39","14.5","14","9.5","7","1","1","1","1","7","3","5","10.5","28.5","38","74","0.414285714","0.358974359","0.385135135","2.3125","1.897435897","1.09375","0.897435897","0.890625","0.730769231","0.296875","0.243589744","47.2972973","75","82.05128205","13.77018044","16.78240741","27.06552707","32.98611111","9.021842355","10.99537037","36.08736942","43.98148148"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00006","","","","39","33","1","1","7","33","33","50","46","17","15","12.5","8","1","1","1","1","7","3","3","10.5","32","44.5","96","0.34","0.326086957","0.333333333","2.909090909","2.461538462","1.515151515","1.282051282","0.96969697","0.820512821","0.378787879","0.320512821","52.08333333","71.91011236","84.61538462","16.14434948","19.07968575","30.38936372","35.91470258","11.8708452","14.0291807","42.26020893","49.94388328"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00007","","","","39","35","1","1","5","35","35","45","66","16","17.5","13","8","1","1","1","1","9","3","5","12.39","33.5","46.5","111","0.355555556","0.265151515","0.301801802","3.171428571","2.846153846","1.285714286","1.153846154","0.957142857","0.858974359","0.371428571","0.333333333","40.54054054","72.04301075","89.74358974","15.19468186","16.93121693","31.81386515","35.44973545","12.34567901","13.75661376","44.15954416","49.20634921"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00008","","","","39","32","1","1","5","32","32","40","46","15","12","30.1","9","1","1","1","3","3","7","1","","27","57.1","86","0.375","0.260869565","0.313953488","2.6875","2.205128205","1.25","1.025641026","0.84375","0.692307692","0.940625","0.771794872","46.51162791","47.2854641","82.05128205","14.24501425","17.36111111","25.64102564","31.25","28.58499525","34.83796296","54.22602089","66.08796296"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00009","","","","39","37","1","1","5","37","37","35","36","12","8","32","9","1","1","1","1","7","3","3","12.39","20","52","71","0.342857143","0.222222222","0.281690141","1.918918919","1.820512821","0.945945946","0.897435897","0.540540541","0.512820513","0.864864865","0.820512821","49.29577465","38.46153846","94.87179487","11.3960114","12.01201201","18.99335233","20.02002002","30.38936372","32.03203203","49.38271605","52.05205205"
"","","MZP2013GUR-AT19","","","","","","","","","MZP2013GUR-AT19-00010","","","","39","33","1","1","7","33","33","42","37","13.5","9.2","29.5","9","1","1","1","1","9","3","5","14.37","22.7","52.2","79","0.321428571","0.248648649","0.287341772","2.393939394","2.025641026","1.272727273","1.076923077","0.687878788","0.582051282","0.893939394","0.756410256","53.16455696","43.48659004","84.61538462","12.82051282","15.15151515","21.55745489","25.47699214","28.01519468","33.10886644","49.57264957","58.58585859"
