"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00001","","","","26","12","1","1","3","12","10","0","13","0","2.5","3","6","5","5","3","7","1","1","1","0.03","2.5","5.5","13","","0.192307692","0.192307692","1.083333333","0.5","0","0","0.208333333","0.096153846","0.25","0.115384615","0","45.45454545","46.15384615","0","0","3.561253561","7.716049383","4.273504274","9.259259259","7.834757835","16.97530864"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00002","","","","26","20","1","3","5","15","8","0","10","0","2","2.5","4","5","5","3","5","1","3","1","1.65","2","4.5","10","","0.2","0.2","0.666666667","0.384615385","0","0","0.133333333","0.076923077","0.166666667","0.096153846","0","44.44444444","57.69230769","0","0","2.849002849","4.938271605","3.561253561","6.172839506","6.41025641","11.11111111"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00003","","","","26","22","1","3","5","16","16","5","23","1","3","3","6","3","3","3","7","1","3","1","1.74","4","7","28","0.2","0.130434783","0.142857143","1.75","1.076923077","0.3125","0.192307692","0.25","0.153846154","0.1875","0.115384615","17.85714286","57.14285714","61.53846154","1.424501425","2.314814815","5.698005698","9.259259259","4.273504274","6.944444444","9.971509972","16.2037037"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00004","","","","26","23","1","3","5","14","2","0","3","0","0.5","5","1","7","7","1","7","1","3","1","1.74","0.5","5.5","3","","0.166666667","0.166666667","0.214285714","0.115384615","0","0","0.035714286","0.019230769","0.357142857","0.192307692","0","9.090909091","53.84615385","0","0","0.712250712","1.322751323","7.122507123","13.22751323","7.834757835","14.55026455"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00005","","","","26","17","1","3","5","10","10","0","12","0","5","3","4","5","5","3","9","7","5","3","12.39","5","8","12","","0.416666667","0.416666667","1.2","0.461538462","0","0","0.5","0.192307692","0.3","0.115384615","0","62.5","38.46153846","0","0","7.122507123","18.51851852","4.273504274","11.11111111","11.3960114","29.62962963"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00006","","","","26","20","3","7","5","16","16","6","12","1","1.2","5","3","5","5","3","1","7","5","3","7.23","2.2","7.2","18","0.166666667","0.1","0.122222222","1.125","0.692307692","0.375","0.230769231","0.1375","0.084615385","0.3125","0.192307692","33.33333333","30.55555556","61.53846154","1.424501425","2.314814815","3.133903134","5.092592593","7.122507123","11.57407407","10.25641026","16.66666667"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00007","","","","26","21","1","5","7","21","18","5","15","1","3","7","1","5","5","5","7","3","3","1","0.12","4","11","20","0.2","0.2","0.2","0.952380952","0.769230769","0.238095238","0.192307692","0.19047619","0.153846154","0.333333333","0.269230769","25","36.36363636","80.76923077","1.424501425","1.76366843","5.698005698","7.054673721","9.971509972","12.34567901","15.66951567","19.40035273"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00008","","","","26","17","1","3","3","10","0","0","0","0","0","3","","","","","","","","","","0","3","0","","","","0","0","0","0","0","0","0.3","0.115384615","","0","38.46153846","0","0","0","0","4.273504274","11.11111111","4.273504274","11.11111111"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00009","","","","26","15","1","3","5","10","0","0","0","0","0","3","","","","","","","","","","0","3","0","","","","0","0","0","0","0","0","0.3","0.115384615","","0","38.46153846","0","0","0","0","4.273504274","11.11111111","4.273504274","11.11111111"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00010","","","","26","19","1","5","7","19","7","0","8","0","1.5","8","1","5","7","3","7","1","1","1","0.03","1.5","9.5","8","","0.1875","0.1875","0.421052632","0.307692308","0","0","0.078947368","0.057692308","0.421052632","0.307692308","0","15.78947368","73.07692308","0","0","2.136752137","2.923976608","11.3960114","15.59454191","13.53276353","18.51851852"
"","","MZP2012GUR-AT10","","","","","","","","","MZP2012GUR-AT10-00011","","","","26","16","3","5","7","16","16","5","38","1","7","4.5","3","5","5","3","9","1","1","1","0","8","12.5","43","0.2","0.184210526","0.186046512","2.6875","1.653846154","0.3125","0.192307692","0.5","0.307692308","0.28125","0.173076923","11.62790698","64","61.53846154","1.424501425","2.314814815","11.3960114","18.51851852","6.41025641","10.41666667","17.80626781","28.93518519"
