"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00055","","","","39","32","1","3","7","31","24","24","6.1","5.3","32.5","6","5","5","3","11.4","43.9","48","0.254166667","0.220833333","0.2375","1.548387097","1.230769231","0.774193548","0.615384615","0.367741935","0.292307692","1.048387097","0.833333333","50","25.96810934","79.48717949","5.79297246","7.287933094","10.82621083","13.62007168","30.86419753","38.82915173","41.69040836","52.44922342"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00056","","","","39","33","1","1","5","30","20","35","5.5","8","23.1","7","5","3","3","13.5","36.6","55","0.275","0.228571429","0.245454545","1.833333333","1.41025641","0.666666667","0.512820513","0.45","0.346153846","0.77","0.592307692","36.36363636","36.8852459","76.92307692","5.22317189","6.790123457","12.82051282","16.66666667","21.93732194","28.51851852","34.75783476","45.18518519"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00057","","","","39","39","1","1","7","35","16","42","4.1","9","19.5","6","3","3","9","13.1","32.6","58","0.25625","0.214285714","0.225862069","1.657142857","1.487179487","0.457142857","0.41025641","0.374285714","0.335897436","0.557142857","0.5","27.5862069","40.18404908","89.74358974","3.893637227","4.338624339","12.44064577","13.86243386","18.51851852","20.63492063","30.95916429","34.4973545"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00058","","","","39","35","1","1","5","33","14","20","3.5","4.3","21.3","6","3","5","5","7.8","29.1","34","0.25","0.215","0.229411765","1.03030303","0.871794872","0.424242424","0.358974359","0.236363636","0.2","0.645454545","0.546153846","41.17647059","26.80412371","84.61538462","3.323836657","3.928170595","7.407407407","8.754208754","20.22792023","23.90572391","27.63532764","32.65993266"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00059","","","","39","32","1","1","5","31","20","45","5.3","9.9","25","6","3","1","3","15.2","40.2","65","0.265","0.22","0.233846154","2.096774194","1.666666667","0.64516129","0.512820513","0.490322581","0.38974359","0.806451613","0.641025641","30.76923077","37.81094527","79.48717949","5.033238367","6.33213859","14.43494777","18.16009558","23.74169041","29.86857826","38.17663818","48.02867384"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00060","","","","39","33","1","9","5","30","20","23","5","4.6","20.1","7","5","5","3","9.6","29.7","43","0.25","0.2","0.223255814","1.433333333","1.102564103","0.666666667","0.512820513","0.32","0.246153846","0.67","0.515384615","46.51162791","32.32323232","76.92307692","4.748338082","6.172839506","9.116809117","11.85185185","19.08831909","24.81481481","28.20512821","36.66666667"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00061","","","","39","35","1","1","5","34","20","30","5","7","9.6","5","5","5","3","12","21.6","50","0.25","0.233333333","0.24","1.470588235","1.282051282","0.588235294","0.512820513","0.352941176","0.307692308","0.282352941","0.246153846","40","55.55555556","87.17948718","4.748338082","5.446623094","11.3960114","13.07189542","9.116809117","10.45751634","20.51282051","23.52941176"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00062","","","","39","38","3","7","5","37","21","37","6","10.2","23","8","3","5","5","16.2","39.2","58","0.285714286","0.275675676","0.279310345","1.567567568","1.487179487","0.567567568","0.538461538","0.437837838","0.415384615","0.621621622","0.58974359","36.20689655","41.32653061","94.87179487","5.698005698","6.006006006","15.38461538","16.21621622","21.84235518","23.02302302","37.22697056","39.23923924"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00063","","","","39","32","1","1","5","31","27","40","9","10.5","29","8","3","3","1","19.5","48.5","67","0.333333333","0.2625","0.291044776","2.161290323","1.717948718","0.870967742","0.692307692","0.629032258","0.5","0.935483871","0.743589744","40.29850746","40.20618557","79.48717949","8.547008547","10.75268817","18.51851852","23.29749104","27.54036087","34.64755078","46.05887939","57.94504182"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00064","","","","39","35","1","1","5","31","20","52","6","11.3","32","6","3","3","1","17.3","49.3","72","0.3","0.217307692","0.240277778","2.322580645","1.846153846","0.64516129","0.512820513","0.558064516","0.443589744","1.032258065","0.820512821","27.77777778","35.09127789","79.48717949","5.698005698","7.168458781","16.42924976","20.66905615","30.38936372","38.23178017","46.81861349","58.90083632"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00065","","","","39","28","1","9","9","26","10","23","2.7","4","24","6","5","7","7","6.7","30.7","33","0.27","0.173913043","0.203030303","1.269230769","0.846153846","0.384615385","0.256410256","0.257692308","0.171794872","0.923076923","0.615384615","30.3030303","21.82410423","66.66666667","2.564102564","3.846153846","6.362773029","9.544159544","22.79202279","34.18803419","29.15479582","43.73219373"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00066","","","","39","33","1","1","5","31","29","47","8.3","11.7","20.7","7","3","3","1","20","40.7","76","0.286206897","0.24893617","0.263157895","2.451612903","1.948717949","0.935483871","0.743589744","0.64516129","0.512820513","0.667741935","0.530769231","38.15789474","49.14004914","79.48717949","7.882241216","9.916367981","18.99335233","23.8948626","19.65811966","24.7311828","38.65147198","48.6260454"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00067","","","","39","32","3","7","5","31","18","22","4","5","20.5","7","5","3","3","9","29.5","40","0.222222222","0.227272727","0.225","1.290322581","1.025641026","0.580645161","0.461538462","0.290322581","0.230769231","0.661290323","0.525641026","45","30.50847458","79.48717949","3.798670465","4.778972521","8.547008547","10.75268817","19.46818613","24.49223417","28.01519468","35.24492234"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00068","","","","39","30","1","1","7","29","20","30","4.6","7.3","30.4","1","3","3","1","11.9","42.3","50","0.23","0.243333333","0.238","1.724137931","1.282051282","0.689655172","0.512820513","0.410344828","0.305128205","1.048275862","0.779487179","40","28.13238771","74.35897436","4.368471035","5.874840358","11.30104463","15.19795658","28.86989554","38.82503193","40.17094017","54.02298851"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00069","","","","39","30","1","1","5","30","19","26","5","6.7","25.5","6","5","3","3","11.7","37.2","45","0.263157895","0.257692308","0.26","1.5","1.153846154","0.633333333","0.487179487","0.39","0.3","0.85","0.653846154","42.22222222","31.4516129","76.92307692","4.748338082","6.172839506","11.11111111","14.44444444","24.21652422","31.48148148","35.32763533","45.92592593"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00070","","","","39","30","1","5","7","30","24","47","6.7","10.1","31","6","3","3","9","16.8","47.8","71","0.279166667","0.214893617","0.236619718","2.366666667","1.820512821","0.8","0.615384615","0.56","0.430769231","1.033333333","0.794871795","33.8028169","35.14644351","76.92307692","6.362773029","8.271604938","15.95441595","20.74074074","29.43969611","38.27160494","45.39411206","59.01234568"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00071","","","","39","28","1","1","5","28","20","19","5","4.6","31.5","8","3","3","1","9.6","41.1","39","0.25","0.242105263","0.246153846","1.392857143","1","0.714285714","0.512820513","0.342857143","0.246153846","1.125","0.807692308","51.28205128","23.35766423","71.79487179","4.748338082","6.613756614","9.116809117","12.6984127","29.91452991","41.66666667","39.03133903","54.36507937"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00072","","","","39","32","1","1","5","32","27","43","7.9","11.5","35.6","6","3","3","7","19.4","55","70","0.292592593","0.26744186","0.277142857","2.1875","1.794871795","0.84375","0.692307692","0.60625","0.497435897","1.1125","0.912820513","38.57142857","35.27272727","82.05128205","7.502374169","9.143518519","18.42355176","22.4537037","33.80816714","41.2037037","52.2317189","63.65740741"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00073","","","","39","30","1","1","5","30","18","40","4.4","8.3","27.9","7","3","3","3","12.7","40.6","58","0.244444444","0.2075","0.218965517","1.933333333","1.487179487","0.6","0.461538462","0.423333333","0.325641026","0.93","0.715384615","31.03448276","31.28078818","76.92307692","4.178537512","5.432098765","12.06077873","15.67901235","26.4957265","34.44444444","38.55650522","50.12345679"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00074","","","","39","36","1","9","5","34","25","38","6.6","10.2","30","5","1","1","1","16.8","46.8","63","0.264","0.268421053","0.266666667","1.852941176","1.615384615","0.735294118","0.641025641","0.494117647","0.430769231","0.882352941","0.769230769","39.68253968","35.8974359","87.17948718","6.267806268","7.189542484","15.95441595","18.30065359","28.49002849","32.67973856","44.44444444","50.98039216"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00075","","","","39","30","1","1","5","30","17","24","4.5","6.1","22","6","3","3","1","10.6","32.6","41","0.264705882","0.254166667","0.258536585","1.366666667","1.051282051","0.566666667","0.435897436","0.353333333","0.271794872","0.733333333","0.564102564","41.46341463","32.51533742","76.92307692","4.273504274","5.555555556","10.06647673","13.08641975","20.89268756","27.16049383","30.95916429","40.24691358"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00076","","","","39","30","1","1","5","28","28","45","7.5","10.5","23.5","6","5","5","1","18","41.5","73","0.267857143","0.233333333","0.246575342","2.607142857","1.871794872","1","0.717948718","0.642857143","0.461538462","0.839285714","0.602564103","38.35616438","43.37349398","71.79487179","7.122507123","9.920634921","17.09401709","23.80952381","22.31718898","31.08465608","39.41120608","54.89417989"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00077","","","","39","35","1","1","5","35","17","45","4.3","11.3","29.5","4","5","3","3","15.6","45.1","62","0.252941176","0.251111111","0.251612903","1.771428571","1.58974359","0.485714286","0.435897436","0.445714286","0.4","0.842857143","0.756410256","27.41935484","34.58980044","89.74358974","4.08357075","4.55026455","14.81481481","16.50793651","28.01519468","31.21693122","42.8300095","47.72486772"
"","","MZP2018GUR-AT04","","","","","","","","","MZP2018GUR-AT04-00078","","","","39","31","1","1","5","30","11","19","3","4.2","19.3","6","5","5","1","7.2","26.5","30","0.272727273","0.221052632","0.24","1","0.769230769","0.366666667","0.282051282","0.24","0.184615385","0.643333333","0.494871795","36.66666667","27.16981132","76.92307692","2.849002849","3.703703704","6.837606838","8.888888889","18.328585","23.82716049","25.16619183","32.71604938"
