"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00047","","","","39","37","37","30","203","66","10","5.2","63.8","1","3","3","15.55","4.68","","3.21","1.6","47.31","5.19","7.67","18.84","15.2","79","269","0.049261084","0.078787879","0.056505576","7.27027027","5.486486486","0.410810811","1.724324324","75.46468401","19.24050633","2.3636","9.496676163","14.43494777","60.58879392","2.244634378","75.02374169","6.897435897","5.205128205","0.38974359","1.635897436","94.87179487","10.01001001","15.21521522","63.86386386","2.365965966","79.07907908"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00048","","","","39","38","38","27","74","36","3.4","4","49.2","1","5","3","24.82","4.27","34.92","2.24","1.16","52.33","7.16","10.75","7.57","7.4","56.6","110","0.045945946","0.111111111","0.067272727","2.894736842","1.947368421","0.194736842","1.294736842","67.27272727","13.07420495","1.83668","3.228869896","7.027540361","46.72364672","1.744235518","53.75118708","2.820512821","1.897435897","0.18974359","1.261538462","97.43589744","3.313840156","7.212475634","47.95321637","1.790136452","55.16569201"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00049","","","","39","36","36","25","50","200","7.4","8.4","64.2","1","3","3","23.35","4.53","25.13","2.04","1.22","60.4","1.92","3.44","10.89","15.8","80","250","0.148","0.042","0.0632","6.944444444","1.388888889","0.438888889","1.783333333","20","19.75","3.6893","7.027540361","15.00474834","60.96866097","3.503608737","75.97340931","6.41025641","1.282051282","0.405128205","1.646153846","92.30769231","7.613168724","16.25514403","66.04938272","3.795576132","82.30452675"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00050","","","","39","34","34","24","255","180","67","9.6","47.6","1","1","1","22.01","2.37","35.21","1.73","0.94","55.21","4.78","6.65","12.77","76.6","124.2","435","0.262745098","0.053333333","0.176091954","12.79411765","7.5","2.252941176","1.4","58.62068966","61.6747182","16.85966","63.62773029","72.74453941","45.20417854","16.01107312","117.9487179","11.15384615","6.538461538","1.964102564","1.220512821","87.17948718","72.98474946","83.4422658","51.85185185","18.3656427","135.2941176"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00051","","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00052","","","","39","34","34","30","66","159","27","9.2","54.8","1","3","3","26.35","4.08","27.79","1.95","1.28","56.39","1.71","2.82","14.08","36.2","91","225","0.409090909","0.057861635","0.160888889","6.617647059","1.941176471","1.064705882","1.611764706","29.33333333","39.78021978","9.5387","25.64102564","34.37796771","52.04178538","9.058594492","86.41975309","5.769230769","1.692307692","0.928205128","1.405128205","87.17948718","29.41176471","39.4335512","59.69498911","10.39074074","99.12854031"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00053","","","","39","34","34","20","65","64","14.8","5.4","17.6","1","3","3","18.81","4.59","46.59","2.75","1.63","48.88","3.21","4.85","15.45","20.2","37.8","129","0.227692308","0.084375","0.156589147","3.794117647","1.911764706","0.594117647","0.517647059","50.3875969","53.43915344","3.79962","14.05508072","19.18328585","16.71415005","3.608376068","35.8974359","3.307692308","1.666666667","0.517948718","0.451282051","87.17948718","16.12200436","22.0043573","19.17211329","4.139019608","41.17647059"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00054","","","","39","34","34","23","65","56","21.8","7.6","56.6","1","3","3","21.2","4.36","42.8","2.27","1.26","43.84","5.39","7.75","19.71","29.4","86","121","0.335384615","0.135714286","0.242975207","3.558823529","1.911764706","0.864705882","1.664705882","53.71900826","34.18604651","6.2328","20.70275404","27.92022792","53.75118708","5.919088319","81.671415","3.102564103","1.666666667","0.753846154","1.451282051","87.17948718","23.74727669","32.02614379","61.65577342","6.789542484","93.68191721"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00055","","","","39","35","35","35","70","240","13.4","13.6","24.4","3","3","3","26.11","4.14","37.55","1.99","1.23","62.33","2.66","4.38","4.8","27","51.4","310","0.191428571","0.056666667","0.087096774","8.857142857","2","0.771428571","0.697142857","22.58064516","52.52918288","7.0497","12.72554606","25.64102564","23.17188984","6.694871795","48.81291548","7.948717949","1.794871795","0.692307692","0.625641026","89.74358974","14.17989418","28.57142857","25.82010582","7.46","54.39153439"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00056","","","","39","30","30","27","90","245","16.2","11.8","37","1","3","3","23.56","3.33","41.09","2.16","1.23","57.11","2.28","3.74","13.74","28","65","335","0.18","0.048163265","0.08358209","11.16666667","3","0.933333333","1.233333333","26.86567164","43.07692308","6.5968","15.38461538","26.59069326","35.1377018","6.264767331","61.72839506","8.58974359","2.307692308","0.717948718","0.948717949","76.92307692","20","34.56790123","45.67901235","8.144197531","80.24691358"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00057","","","","39","36","36","20","15","2","7.4","0.4","67.6","1","3","3","20","3.24","53.72","2.31","1.14","48.73","4.96","7.12","14.46","7.8","75.4","17","0.493333333","0.2","0.458823529","0.472222222","0.416666667","0.216666667","1.877777778","88.23529412","10.34482759","1.56","7.027540361","7.407407407","64.19753086","1.481481481","71.60493827","0.435897436","0.384615385","0.2","1.733333333","92.30769231","7.613168724","8.024691358","69.5473251","1.604938272","77.57201646"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00058","","","","39","31","31","28","150","194","29.6","8","44.8","1","5","5","20.12","4.17","31.36","2.1","1.03","56.09","6.44","9.36","7.58","37.6","82.4","344","0.197333333","0.041237113","0.109302326","11.09677419","4.838709677","1.212903226","1.44516129","43.60465116","45.63106796","7.56512","28.11016144","35.70750237","42.54510921","7.184349478","78.25261159","8.820512821","3.846153846","0.964102564","1.148717949","79.48717949","35.36439665","44.9223417","53.52449223","9.038375149","98.44683393"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00059","","","","39","31","31","12","18","51","3.4","1","40","1","3","3","23.4","2.75","10.83","1.74","0.9","59.41","5.66","8.01","6.31","4.4","44.4","69","0.188888889","0.019607843","0.063768116","2.225806452","0.580645161","0.141935484","1.290322581","26.08695652","9.90990991","1.0296","3.228869896","4.178537512","37.98670465","0.977777778","42.16524217","1.769230769","0.461538462","0.112820513","1.025641026","79.48717949","4.062126643","5.256869773","47.78972521","1.230107527","53.04659498"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00060","","","","39","30","30","21","63","21","14","3.8","56.8","3","3","3","22.58","3.66","44.08","2.09","1.22","62.73","2.04","3.36","9.43","17.8","74.6","84","0.222222222","0.180952381","0.211904762","2.8","2.1","0.593333333","1.893333333","75","23.86058981","4.01924","13.29534663","16.90408357","53.94112061","3.81694207","70.84520418","2.153846154","1.615384615","0.456410256","1.456410256","76.92307692","17.28395062","21.97530864","70.12345679","4.962024691","92.09876543"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00061","","","","39","29","29","27","57","190","18.7","10.5","68.6","1","3","3","","","","","","","","","","29.2","97.8","247","0.328070175","0.055263158","0.118218623","8.517241379","1.965517241","1.006896552","2.365517241","23.07692308","29.85685072","","17.75878443","27.7302944","65.14719848","","92.87749288","6.333333333","1.461538462","0.748717949","1.758974359","74.35897436","23.88250319","37.29246488","87.61174968","","124.9042146"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00062","","","","39","31","31","27","140","129","31.4","7.4","61.2","1","3","3","","","","","","","","","","38.8","100","269","0.224285714","0.057364341","0.144237918","8.677419355","4.516129032","1.251612903","1.974193548","52.04460967","38.8","","29.81956315","36.84710351","58.11965812","","94.96676163","6.897435897","3.58974359","0.994871795","1.569230769","79.48717949","37.51493429","46.35603345","73.11827957","","119.474313"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00063","","","","39","32","32","18","80","55","21","3.6","73","1","3","3","","4.05","39.08","2.38","1.28","58.55","2.44","3.86","11.88","24.6","97.6","135","0.2625","0.065454545","0.182222222","4.21875","2.5","0.76875","2.28125","59.25925926","25.20491803","","19.94301994","23.36182336","69.32573599","","92.68755935","3.461538462","2.051282051","0.630769231","1.871794872","82.05128205","24.30555556","28.47222222","84.49074074","","112.962963"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00064","","","","39","34","34","25","80","115","23.2","8.6","30.2","1","1","1","","","","","","","","","","31.8","62","195","0.29","0.074782609","0.163076923","5.735294118","2.352941176","0.935294118","0.888235294","41.02564103","51.29032258","","22.0322887","30.1994302","28.67996201","","58.87939221","5","2.051282051","0.815384615","0.774358974","87.17948718","25.27233115","34.64052288","32.89760349","","67.53812636"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00065","","","","39","31","31","24","190","184","35.4","12","52","1","1","1","17.11","4.25","36.92","2.33","1.2","48.64","6.29","8.73","10.8","47.4","99.4","374","0.186315789","0.065217391","0.126737968","12.06451613","6.129032258","1.529032258","1.677419355","50.80213904","47.6861167","8.11014","33.61823362","45.01424501","49.38271605","7.701937322","94.39696106","9.58974359","4.871794872","1.215384615","1.333333333","79.48717949","42.29390681","56.63082437","62.12664277","9.68953405","118.7574671"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00066","","","","39","33","33","23","188","160","44.6","8.2","30.2","1","3","3","23.11","3.38","28.05","1.99","0.93","53.81","8.48","11.98","3.92","52.8","83","348","0.237234043","0.05125","0.151724138","10.54545455","5.696969697","1.6","0.915151515","54.02298851","63.61445783","12.20208","42.35517569","50.14245014","28.67996201","11.58792023","78.82241216","8.923076923","4.820512821","1.353846154","0.774358974","84.61538462","50.05611672","59.25925926","33.89450056","13.69481481","93.15375982"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00067","","","","39","21","21","17","11","21","1.2","0.8","39.2","1","3","3","31.5","3.43","42.02","2.31","1.23","45.68","7.52","10.88","12.64","2","41.2","32","0.109090909","0.038095238","0.0625","1.523809524","0.523809524","0.095238095","1.866666667","34.375","4.854368932","0.63","1.13960114","1.899335233","37.22697056","0.598290598","39.12630579","0.820512821","0.282051282","0.051282051","1.005128205","53.84615385","2.116402116","3.527336861","69.13580247","1.111111111","72.66313933"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00068","","","","39","30","30","18","200","230","36.2","10.1","30.6","1","1","1","28.73","4.37","16.24","1.64","1.08","64.97","1.26","2.58","8.13","46.3","76.9","430","0.181","0.043913043","0.107674419","14.33333333","6.666666667","1.543333333","1.02","46.51162791","60.20806242","13.30199","34.37796771","43.96961064","29.05982906","12.63246914","73.0294397","11.02564103","5.128205128","1.187179487","0.784615385","76.92307692","44.69135802","57.16049383","37.77777778","16.42220988","94.9382716"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00069","","","","39","19","19","16","34","27","8.6","1.8","28.2","3","3","3","25.77","5.75","","2.74","1.47","57.06","2.34","3.64","12.46","10.4","38.6","61","0.252941176","0.066666667","0.170491803","3.210526316","1.789473684","0.547368421","1.484210526","55.73770492","26.94300518","2.68008","8.1671415","9.87654321","26.78062678","2.545185185","36.65716999","1.564102564","0.871794872","0.266666667","0.723076923","48.71794872","16.76413255","20.27290448","54.97076023","5.224327485","75.24366472"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00070","","","","39","31","31","18","25","16","8.8","1.6","46.2","1","3","3","21.59","4.15","37.48","2.11","1.16","62.96","2","3.29","9.13","10.4","56.6","41","0.352","0.1","0.253658537","1.322580645","0.806451613","0.335483871","1.490322581","60.97560976","18.3745583","2.24536","8.357075024","9.87654321","43.87464387","2.132345679","53.75118708","1.051282051","0.641025641","0.266666667","1.184615385","79.48717949","10.51373955","12.42532855","55.19713262","2.682628435","67.62246117"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00071","","","","39","11","11","10","35","44","17.4","3.6","47.6","1","5","3","","4.43","","2.17","1.15","60.26","1.96","3.35","12.68","21","68.6","79","0.497142857","0.081818182","0.265822785","7.181818182","3.181818182","1.909090909","4.327272727","44.30379747","30.6122449","","16.52421652","19.94301994","45.20417854","","65.14719848","2.025641026","0.897435897","0.538461538","1.220512821","28.20512821","58.58585859","70.70707071","160.2693603","","230.976431"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00072","","","","39","33","33","19","60","90","15.2","4.9","21.8","1","3","3","","","","","","","","","","20.1","41.9","150","0.253333333","0.054444444","0.134","4.545454545","1.818181818","0.609090909","0.660606061","40","47.97136038","","14.43494777","19.08831909","20.70275404","","39.79107312","3.846153846","1.538461538","0.515384615","0.558974359","84.61538462","17.05948373","22.55892256","24.46689113","","47.02581369"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00073","","","","39","35","35","29","150","50","44.4","3.2","80.8","1","1","1","","","","","","","","","","47.6","128.4","200","0.296","0.064","0.238","5.714285714","4.285714286","1.36","2.308571429","75","37.07165109","","42.16524217","45.20417854","76.7331434","","121.9373219","5.128205128","3.846153846","1.220512821","2.071794872","89.74358974","46.98412698","50.37037037","85.5026455","","135.8730159"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00074","","","","39","29","29","19","6","35","1.6","2.4","64","1","3","3","20.5","3.36","34.42","1.98","1.11","59.1","3.74","5.25","8.87","4","68","41","0.266666667","0.068571429","0.097560976","1.413793103","0.206896552","0.137931034","2.206896552","14.63414634","5.882352941","0.82","1.519468186","3.798670465","60.77872745","0.778727445","64.57739791","1.051282051","0.153846154","0.102564103","1.641025641","74.35897436","2.043422733","5.108556833","81.73690932","1.047254151","86.84546616"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00075","","","","39","11","11","5","15","105","2.4","5.4","24.6","1","5","3","","4.12","","2","1.17","65.55","1.15","2.92","8.82","7.8","32.4","120","0.16","0.051428571","0.065","10.90909091","1.363636364","0.709090909","2.236363636","12.5","24.07407407","","2.279202279","7.407407407","23.36182336","","30.76923077","3.076923077","0.384615385","0.2","0.630769231","28.20512821","8.080808081","26.26262626","82.82828283","","109.0909091"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00076","","","","39","36","36","14","35","95","5.4","4.4","68.3","1","3","3","","","","","","","","","","9.8","78.1","130","0.154285714","0.046315789","0.075384615","3.611111111","0.972222222","0.272222222","1.897222222","26.92307692","12.54801536","","5.128205128","9.30674264","64.8622982","","74.16904084","3.333333333","0.897435897","0.251282051","1.751282051","92.30769231","5.555555556","10.08230453","70.26748971","","80.34979424"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00077","","","","39","32","32","17","30","35","5.4","3.4","42.2","1","3","3","","","","","","","","","","8.8","51","65","0.18","0.097142857","0.135384615","2.03125","0.9375","0.275","1.31875","46.15384615","17.25490196","","5.128205128","8.357075024","40.07597341","","48.43304843","1.666666667","0.769230769","0.225641026","1.082051282","82.05128205","6.25","10.18518519","48.84259259","","59.02777778"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00078","","","","39","29","29","13","10","29","1.4","1.2","34.2","1","3","3","19.44","4.81","37.5","2.11","1.2","61.8","2.86","4.57","7.01","2.6","36.8","39","0.14","0.04137931","0.066666667","1.344827586","0.344827586","0.089655172","1.179310345","25.64102564","7.065217391","0.50544","1.329534663","2.469135802","32.47863248","0.48","34.94776828","1","0.256410256","0.066666667","0.876923077","74.35897436","1.787994891","3.320561941","43.67816092","0.645517241","46.99872286"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00079","","","","39","34","34","19","65","60","12.2","4.8","39.4","1","3","3","25.24","3.88","30.28","2.11","1.14","54.42","5.69","8.47","11.7","17","56.4","125","0.187692308","0.08","0.136","3.676470588","1.911764706","0.5","1.158823529","52","30.14184397","4.2908","11.58594492","16.14434948","37.41690408","4.074833808","53.56125356","3.205128205","1.666666667","0.435897436","1.01025641","87.17948718","13.28976035","18.51851852","42.91938998","4.674074074","61.4379085"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00080","","","","39","28","28","16","61","95","20.4","3","39","1","3","5","20.84","2.09","43.89","2.05","1.09","40.57","8.93","13.04","17.13","23.4","62.4","156","0.33442623","0.031578947","0.15","5.571428571","2.178571429","0.835714286","1.392857143","39.1025641","37.5","4.87656","19.37321937","22.22222222","37.03703704","4.631111111","59.25925926","4","1.564102564","0.6","1","71.79487179","26.98412698","30.95238095","51.58730159","6.45047619","82.53968254"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00081","","","","39","29","29","11","42","57","7.4","5.2","41.2","1","3","3","27.39","3.35","26.59","1.8","1.03","61.47","3.8","5.43","6.44","12.6","53.8","99","0.176190476","0.09122807","0.127272727","3.413793103","1.448275862","0.434482759","1.420689655","42.42424242","23.42007435","3.45114","7.027540361","11.96581197","39.12630579","3.277435897","51.09211776","2.538461538","1.076923077","0.323076923","1.056410256","74.35897436","9.45083014","16.09195402","52.61813538","4.407586207","68.7100894"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00082","","","","39","19","19","10","20","40","3.4","1.8","4.6","1","5","3","17.81","3.87","56.39","2.67","1.42","45.76","3.06","4.48","21.81","5.2","9.8","60","0.17","0.045","0.086666667","3.157894737","1.052631579","0.273684211","0.242105263","33.33333333","53.06122449","0.92612","3.228869896","4.938271605","4.368471035","0.879506173","9.30674264","1.538461538","0.512820513","0.133333333","0.117948718","48.71794872","6.627680312","10.13645224","8.966861598","1.805302144","19.10331384"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00083","","","","39","33","33","19","45","47","10.46","4.4","31.8","1","3","3","23.78","2.66","37.07","1.83","0.95","56.73","3.01","4.54","13.55","14.86","46.66","92","0.232444444","0.093617021","0.161521739","2.787878788","1.363636364","0.45030303","0.963636364","48.91304348","31.84740677","3.533708","9.933523267","14.11206078","30.1994302","3.355848053","44.31149098","2.358974359","1.153846154","0.381025641","0.815384615","84.61538462","11.73961841","16.67789001","35.69023569","3.966002245","52.3681257"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00084","","","","39","28","28","18","50","95","11.4","9.2","40.2","1","3","3","20.52","3.46","54.35","2.35","1.31","46.23","3.71","5.37","21.32","20.6","60.8","145","0.228","0.096842105","0.142068966","5.178571429","1.785714286","0.735714286","1.435714286","34.48275862","33.88157895","4.22712","10.82621083","19.5631529","38.17663818","4.014358974","57.73979107","3.717948718","1.282051282","0.528205128","1.030769231","71.79487179","15.07936508","27.24867725","53.17460317","5.591428571","80.42328042"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00085","","","","39","31","31","28","185","199","41.2","8","39.6","3","3","3","22.91","4.53","13.99","2.16","1.16","57.83","4.69","6.97","6.47","49.2","88.8","384","0.222702703","0.040201005","0.128125","12.38709677","5.967741935","1.587096774","1.277419355","48.17708333","55.40540541","11.27172","39.12630579","46.72364672","37.60683761","10.70438746","84.33048433","9.846153846","4.743589744","1.261538462","1.015384615","79.48717949","49.22341697","58.78136201","47.31182796","13.46681004","106.09319"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00086","","","","39","27","27","17","55","180","11.6","8.6","39.4","1","3","3","22.55","2.71","33.16","1.93","1.09","53.6","5.3","7.63","12.08","20.2","59.6","235","0.210909091","0.047777778","0.085957447","8.703703704","2.037037037","0.748148148","1.459259259","23.40425532","33.89261745","4.5551","11.01614435","19.18328585","37.41690408","4.325830959","56.60018993","6.025641026","1.41025641","0.517948718","1.01025641","69.23076923","15.9122085","27.70919067","54.04663923","6.248422497","81.7558299"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00087","","","","39","20","20","10","9","16","2.2","1","37.8","1","3","3","26.51","3.33","56.36","2.4","1.49","54.83","1.79","3.32","15.74","3.2","41","25","0.244444444","0.0625","0.128","1.25","0.45","0.16","1.89","36","7.804878049","0.84832","2.089268756","3.038936372","35.8974359","0.805622032","38.93637227","0.641025641","0.230769231","0.082051282","0.969230769","51.28205128","4.074074074","5.925925926","70","1.570962963","75.92592593"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00088","","","","39","29","29","6","8","15","1.4","1","31","1","5","5","20.24","4.37","38.22","2.31","1.26","54.75","6.06","8.92","6.08","2.4","33.4","23","0.175","0.066666667","0.104347826","0.793103448","0.275862069","0.082758621","1.068965517","34.7826087","7.185628743","0.48576","1.329534663","2.279202279","29.43969611","0.461310541","31.71889839","0.58974359","0.205128205","0.061538462","0.794871795","74.35897436","1.787994891","3.0651341","39.59131545","0.620383142","42.65644955"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00089","","","","39","31","31","8","15","25","3","2.4","46.4","1","3","3","20.27","3.5","39.5","2.23","1.21","59.1","2.88","4.65","11","5.4","51.8","40","0.2","0.096","0.135","1.290322581","0.483870968","0.174193548","1.496774194","37.5","10.42471042","1.09458","2.849002849","5.128205128","44.0645774","1.039487179","49.19278253","1.025641026","0.384615385","0.138461538","1.18974359","79.48717949","3.584229391","6.451612903","55.43608124","1.307741935","61.88769415"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00090","","","","39","30","30","17","70","45","13.2","2.6","59","1","1","3","","5.65","","3.33","1.81","41.81","1.41","3.15","26.47","15.8","74.8","115","0.188571429","0.057777778","0.137391304","3.833333333","2.333333333","0.526666667","1.966666667","60.86956522","21.12299465","","12.53561254","15.00474834","56.03038936","","71.0351377","2.948717949","1.794871795","0.405128205","1.512820513","76.92307692","16.2962963","19.50617284","72.83950617","","92.34567901"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00091","","","","39","36","36","9","20","24","5","3.2","42.8","1","3","3","","","","","","","","","","8.2","51","44","0.25","0.133333333","0.186363636","1.222222222","0.555555556","0.227777778","1.188888889","45.45454545","16.07843137","","4.748338082","7.787274454","40.64577398","","48.43304843","1.128205128","0.512820513","0.21025641","1.097435897","92.30769231","5.144032922","8.436213992","44.03292181","","52.4691358"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00092","","","","39","29","29","4","6","10","1.6","0.8","53","1","5","5","","","","","","","","","","2.4","55.4","16","0.266666667","0.08","0.15","0.551724138","0.206896552","0.082758621","1.827586207","37.5","4.332129964","","1.519468186","2.279202279","50.33238367","","52.61158594","0.41025641","0.153846154","0.061538462","1.358974359","74.35897436","2.043422733","3.0651341","67.68837803","","70.75351213"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00093","","","","39","34","34","14","60","40","25.6","4.2","63.2","1","1","1","","3.27","50.33","2.22","1.24","58.22","2.35","3.68","13.2","29.8","93","100","0.426666667","0.105","0.298","2.941176471","1.764705882","0.876470588","1.858823529","60","32.04301075","","24.31149098","28.30009497","60.01899335","","88.31908832","2.564102564","1.538461538","0.764102564","1.620512821","87.17948718","27.88671024","32.46187364","68.8453159","","101.3071895"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00094","","","","39","31","31","30","35","34","9.4","4","62.2","1","3","3","","","","","","","","","","13.4","75.6","69","0.268571429","0.117647059","0.194202899","2.225806452","1.129032258","0.432258065","2.006451613","50.72463768","17.72486772","","8.926875594","12.72554606","59.06932574","","71.79487179","1.769230769","0.897435897","0.343589744","1.594871795","79.48717949","11.23058542","16.00955795","74.3130227","","90.32258065"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00095","","","","39","32","32","1","250","242","44.8","3","35.6","1","3","3","","","","","","","","","","47.8","83.4","492","0.1792","0.012396694","0.097154472","15.375","7.8125","1.49375","1.1125","50.81300813","57.31414868","","42.54510921","45.39411206","33.80816714","","79.2022792","12.61538462","6.41025641","1.225641026","0.912820513","82.05128205","51.85185185","55.32407407","41.2037037","","96.52777778"
"","","MZP2018CHL-MT02","","","","","","","","","MZP2018CHL-MT02-00096","","","","39","29","29","29","92","74","17","4.2","35","1","5","5","","","","","","","","","","21.2","56.2","166","0.184782609","0.056756757","0.127710843","5.724137931","3.172413793","0.731034483","1.206896552","55.42168675","37.72241993","","16.14434948","20.13295347","33.23836657","","53.37132004","4.256410256","2.358974359","0.543589744","0.897435897","74.35897436","21.71136654","27.07535121","44.69987229","","71.7752235"
