"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00041","","","","26","21","1","2","3","21","20","10","37","1.2","3.5","2.5","3","3","3","5","3","3","5","14.37","4.7","7.2","47","0.12","0.094594595","0.1","2.238095238","1.807692308","0.476190476","0.384615385","0.223809524","0.180769231","0.119047619","0.096153846","21.27659574","65.27777778","80.76923077","1.709401709","2.116402116","6.695156695","8.289241623","3.561253561","4.409171076","10.25641026","12.6984127"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00042","","","","26","3","1","3","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.53846154","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00043","","","","26","12","1","2","2","12","10","0","15","0","1","1","2","2","4","3","3","3","3","10.5","1","2","15","","0.066666667","0.066666667","1.25","0.576923077","0","0","0.083333333","0.038461538","0.083333333","0.038461538","0","50","46.15384615","0","0","1.424501425","3.086419753","1.424501425","3.086419753","2.849002849","6.172839506"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00044","","","","26","22","1","4","4","22","22","10","19","2.5","1.1","3.1","4","1","3","","3","5","3","0.15","3.6","6.7","29","0.25","0.057894737","0.124137931","1.318181818","1.115384615","0.454545455","0.384615385","0.163636364","0.138461538","0.140909091","0.119230769","34.48275862","53.73134328","84.61538462","3.561253561","4.208754209","5.128205128","6.060606061","4.415954416","5.218855219","9.544159544","11.27946128"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00045","","","","26","21","3","4","4","21","21","10","27","1","3.2","4","4","4","3","5","3","4","3","3.76","4.2","8.2","37","0.1","0.118518519","0.113513514","1.761904762","1.423076923","0.476190476","0.384615385","0.2","0.161538462","0.19047619","0.153846154","27.02702703","51.2195122","80.76923077","1.424501425","1.76366843","5.982905983","7.407407407","5.698005698","7.054673721","11.68091168","14.46208113"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00046","","","","26","18","1","3","3","18","10","0","21","0","2.6","3","2","2","3","5","3","3","5","1.38","2.6","5.6","21","","0.123809524","0.123809524","1.166666667","0.807692308","0","0","0.144444444","0.1","0.166666667","0.115384615","0","46.42857143","69.23076923","0","0","3.703703704","5.349794239","4.273504274","6.172839506","7.977207977","11.52263374"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00047","","","","26","11","1","3","2","11","8","0","9","0","0.7","2","1","1","2","5","3","3","4","12.39","0.7","2.7","9","","0.077777778","0.077777778","0.818181818","0.346153846","0","0","0.063636364","0.026923077","0.181818182","0.076923077","0","25.92592593","42.30769231","0","0","0.997150997","2.356902357","2.849002849","6.734006734","3.846153846","9.090909091"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00048","","","","26","20","1","3","4","20","20","11","22","3.5","1.5","3.8","4","4","4","5","3","3","3","4.92","5","8.8","33","0.318181818","0.068181818","0.151515152","1.65","1.269230769","0.55","0.423076923","0.25","0.192307692","0.19","0.146153846","33.33333333","56.81818182","76.92307692","4.985754986","6.481481481","7.122507123","9.259259259","5.413105413","7.037037037","12.53561254","16.2962963"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00049","","","","26","13","1","2","5","13","3","0","4","0","2","4.8","2","2","3","5","3","3","3","7.76","2","6.8","4","","0.5","0.5","0.307692308","0.153846154","0","0","0.153846154","0.076923077","0.369230769","0.184615385","0","29.41176471","50","0","0","2.849002849","5.698005698","6.837606838","13.67521368","9.686609687","19.37321937"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00050","","","","26","7","1","1","2","7","7","0","9","0","0.4","1","1","1","5","5","3","3","3","12.39","0.4","1.4","9","","0.044444444","0.044444444","1.285714286","0.346153846","0","0","0.057142857","0.015384615","0.142857143","0.038461538","0","28.57142857","26.92307692","0","0","0.56980057","2.116402116","1.424501425","5.291005291","1.994301994","7.407407407"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00051","","","","26","21","1","3","3","21","8","0","16","0","2","3","2","2","3","5","3","3","3","14.37","2","5","16","","0.125","0.125","0.761904762","0.615384615","0","0","0.095238095","0.076923077","0.142857143","0.115384615","0","40","80.76923077","0","0","2.849002849","3.527336861","4.273504274","5.291005291","7.122507123","8.818342152"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00052","","","","26","17","1","2","4","17","17","5","33","1","3.2","2","4","4","4","5","3","4","3","3.03","4.2","6.2","38","0.2","0.096969697","0.110526316","2.235294118","1.461538462","0.294117647","0.192307692","0.247058824","0.161538462","0.117647059","0.076923077","13.15789474","67.74193548","65.38461538","1.424501425","2.178649237","5.982905983","9.150326797","2.849002849","4.357298475","8.831908832","13.50762527"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00053","","","","26","14","1","3","3","14","3","0","7","0","1","2","3","2","3","5","3","3","3","1.5","1","3","7","","0.142857143","0.142857143","0.5","0.269230769","0","0","0.071428571","0.038461538","0.142857143","0.076923077","0","33.33333333","53.84615385","0","0","1.424501425","2.645502646","2.849002849","5.291005291","4.273504274","7.936507937"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00054","","","","26","21","1","2","4","21","17","4","17","1","2.9","4.3","3","3","3","5","3","3","5","4.92","3.9","8.2","21","0.25","0.170588235","0.185714286","1","0.807692308","0.19047619","0.153846154","0.185714286","0.15","0.204761905","0.165384615","19.04761905","47.56097561","80.76923077","1.424501425","1.76366843","5.555555556","6.878306878","6.125356125","7.58377425","11.68091168","14.46208113"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00055","","","","26","13","1","2","3","13","13","0","26","0","4.1","2.4","3","3","4","5","3","3","1","12.39","4.1","6.5","26","","0.157692308","0.157692308","2","1","0","0","0.315384615","0.157692308","0.184615385","0.092307692","0","63.07692308","50","0","0","5.84045584","11.68091168","3.418803419","6.837606838","9.259259259","18.51851852"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00056","","","","26","13","1","2","4","13","10","8","11","1","0.5","4","2","2","3","5","3","4","3","1.38","1.5","5.5","19","0.125","0.045454545","0.078947368","1.461538462","0.730769231","0.615384615","0.307692308","0.115384615","0.057692308","0.307692308","0.153846154","42.10526316","27.27272727","50","1.424501425","2.849002849","2.136752137","4.273504274","5.698005698","11.3960114","7.834757835","15.66951567"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00057","","","","26","20","1","2","4","20","20","5","33","0.9","2.8","2.3","2","2","3","5","3","4","3","12.39","3.7","6","38","0.18","0.084848485","0.097368421","1.9","1.461538462","0.25","0.192307692","0.185","0.142307692","0.115","0.088461538","13.15789474","61.66666667","76.92307692","1.282051282","1.666666667","5.270655271","6.851851852","3.276353276","4.259259259","8.547008547","11.11111111"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00058","","","","26","16","1","3","5","16","14","0","14","0","2.2","3","2","2","4","5","3","3","3","3.03","2.2","5.2","14","","0.157142857","0.157142857","0.875","0.538461538","0","0","0.1375","0.084615385","0.1875","0.115384615","0","42.30769231","61.53846154","0","0","3.133903134","5.092592593","4.273504274","6.944444444","7.407407407","12.03703704"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00059","","","","26","17","2","4","5","17","17","22","24","4","2.5","7.5","4","4","4","5","3","4","5","6.12","6.5","14","46","0.181818182","0.104166667","0.141304348","2.705882353","1.769230769","1.294117647","0.846153846","0.382352941","0.25","0.441176471","0.288461538","47.82608696","46.42857143","65.38461538","5.698005698","8.71459695","9.259259259","14.16122004","10.68376068","16.33986928","19.94301994","30.50108932"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00060","","","","26","11","1","1","2","11","11","0","13","0","1","1.3","3","3","3","5","3","4","3","14.37","1","2.3","13","","0.076923077","0.076923077","1.181818182","0.5","0","0","0.090909091","0.038461538","0.118181818","0.05","0","43.47826087","42.30769231","0","0","1.424501425","3.367003367","1.851851852","4.377104377","3.276353276","7.744107744"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00061","","","","26","15","1","3","2","15","15","0","19","0","1.2","2.4","3","2","3","5","3","4","2","0.15","1.2","3.6","19","","0.063157895","0.063157895","1.266666667","0.730769231","0","0","0.08","0.046153846","0.16","0.092307692","0","33.33333333","57.69230769","0","0","1.709401709","2.962962963","3.418803419","5.925925926","5.128205128","8.888888889"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00062","","","","26","7","1","3","2","7","7","0","10","0","0.7","2.9","1","1","1","5","3","4","3","10.5","0.7","3.6","10","","0.07","0.07","1.428571429","0.384615385","0","0","0.1","0.026923077","0.414285714","0.111538462","0","19.44444444","26.92307692","0","0","0.997150997","3.703703704","4.131054131","15.34391534","5.128205128","19.04761905"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00063","","","","26","12","2","3","3","12","9","0","10","0","0.6","2","1","1","1","5","3","3","3","1.38","0.6","2.6","10","","0.06","0.06","0.833333333","0.384615385","0","0","0.05","0.023076923","0.166666667","0.076923077","0","23.07692308","46.15384615","0","0","0.854700855","1.851851852","2.849002849","6.172839506","3.703703704","8.024691358"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00064","","","","26","9","1","2","3","9","4","0","7","0","0.4","1.4","1","1","1","5","3","3","3","3.03","0.4","1.8","7","","0.057142857","0.057142857","0.777777778","0.269230769","0","0","0.044444444","0.015384615","0.155555556","0.053846154","0","22.22222222","34.61538462","0","0","0.56980057","1.646090535","1.994301994","5.761316872","2.564102564","7.407407407"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00065","","","","26","18","1","2","3","18","2","0","3","0","0.2","1.5","1","1","4","5","3","3","3","4.92","0.2","1.7","3","","0.066666667","0.066666667","0.166666667","0.115384615","0","0","0.011111111","0.007692308","0.083333333","0.057692308","0","11.76470588","69.23076923","0","0","0.284900285","0.411522634","2.136752137","3.086419753","2.421652422","3.497942387"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00066","","","","26","15","1","2","3","15","2","0","3","0","0.2","1.6","1","1","1","5","3","3","1","6.12","0.2","1.8","3","","0.066666667","0.066666667","0.2","0.115384615","0","0","0.013333333","0.007692308","0.106666667","0.061538462","0","11.11111111","57.69230769","0","0","0.284900285","0.49382716","2.279202279","3.950617284","2.564102564","4.444444444"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00067","","","","26","24","1","2","3","24","","0","","0","","","","","","","","","","","","","","","","","","","0","0","","","","","","","92.30769231","0","0","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00068","","","","26","19","1","2","4","19","19","5","31","1","4","4","3","3","1","5","2","4","3","6.12","5","9","36","0.2","0.129032258","0.138888889","1.894736842","1.384615385","0.263157895","0.192307692","0.263157895","0.192307692","0.210526316","0.153846154","13.88888889","55.55555556","73.07692308","1.424501425","1.949317739","7.122507123","9.746588694","5.698005698","7.797270955","12.82051282","17.54385965"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00069","","","","26","18","2","3","4","18","3","0","5","0","2","5","2","2","1","2","3","4","3","1.04","2","7","5","","0.4","0.4","0.277777778","0.192307692","0","0","0.111111111","0.076923077","0.277777778","0.192307692","0","28.57142857","69.23076923","0","0","2.849002849","4.115226337","7.122507123","10.28806584","9.971509972","14.40329218"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00070","","","","26","13","1","2","4","13","13","0","18","0","3.1","4.5","3","2","2","5","5","3","5","","3.1","7.6","18","","0.172222222","0.172222222","1.384615385","0.692307692","0","0","0.238461538","0.119230769","0.346153846","0.173076923","0","40.78947368","50","0","0","4.415954416","8.831908832","6.41025641","12.82051282","10.82621083","21.65242165"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00071","","","","26","5","1","2","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.23076923","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00072","","","","26","3","2","3","2","3","1","0","2","0","0.2","1.1","1","1","2","5","3","4","3","1.65","0.2","1.3","2","","0.1","0.1","0.666666667","0.076923077","0","0","0.066666667","0.007692308","0.366666667","0.042307692","0","15.38461538","11.53846154","0","0","0.284900285","2.469135802","1.566951567","13.58024691","1.851851852","16.04938272"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00073","","","","26","13","1","2","4","13","7","0","8","0","2","3","2","2","2","4","3","3","3","12.39","2","5","8","","0.25","0.25","0.615384615","0.307692308","0","0","0.153846154","0.076923077","0.230769231","0.115384615","0","40","50","0","0","2.849002849","5.698005698","4.273504274","8.547008547","7.122507123","14.24501425"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00074","","","","26","10","1","1","3","10","8","0","12","0","0.5","2.2","1","1","3","5","3","3","5","6.12","0.5","2.7","12","","0.041666667","0.041666667","1.2","0.461538462","0","0","0.05","0.019230769","0.22","0.084615385","0","18.51851852","38.46153846","0","0","0.712250712","1.851851852","3.133903134","8.148148148","3.846153846","10"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00075","","","","26","8","1","2","3","8","8","0","19","0","1","1","1","1","3","5","3","3","5","6.12","1","2","19","","0.052631579","0.052631579","2.375","0.730769231","0","0","0.125","0.038461538","0.125","0.038461538","0","50","30.76923077","0","0","1.424501425","4.62962963","1.424501425","4.62962963","2.849002849","9.259259259"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00076","","","","26","14","1","2","3","14","13","0","17","0","1","1","1","1","2","5","3","3","5","7.76","1","2","17","","0.058823529","0.058823529","1.214285714","0.653846154","0","0","0.071428571","0.038461538","0.071428571","0.038461538","0","50","53.84615385","0","0","1.424501425","2.645502646","1.424501425","2.645502646","2.849002849","5.291005291"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00077","","","","26","17","1","2","2","17","15","0","23","0","2","2","1","1","1","5","3","3","3","10.5","2","4","23","","0.086956522","0.086956522","1.352941176","0.884615385","0","0","0.117647059","0.076923077","0.117647059","0.076923077","0","50","65.38461538","0","0","2.849002849","4.357298475","2.849002849","4.357298475","5.698005698","8.71459695"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00078","","","","26","15","1","3","3","15","15","0","33","0","4","3","1","1","1","5","3","3","3","7.23","4","7","33","","0.121212121","0.121212121","2.2","1.269230769","0","0","0.266666667","0.153846154","0.2","0.115384615","0","57.14285714","57.69230769","0","0","5.698005698","9.87654321","4.273504274","7.407407407","9.971509972","17.28395062"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00079","","","","26","12","3","5","4","12","12","0","25","0","3","3","2","2","1","5","5","4","1","7.23","3","6","25","","0.12","0.12","2.083333333","0.961538462","0","0","0.25","0.115384615","0.25","0.115384615","0","50","46.15384615","0","0","4.273504274","9.259259259","4.273504274","9.259259259","8.547008547","18.51851852"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00080","","","","26","7","1","3","2","7","7","0","18","0","1","1.3","2","2","1","5","5","3","3","6.12","1","2.3","18","","0.055555556","0.055555556","2.571428571","0.692307692","0","0","0.142857143","0.038461538","0.185714286","0.05","0","43.47826087","26.92307692","0","0","1.424501425","5.291005291","1.851851852","6.878306878","3.276353276","12.16931217"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00081","","","","26","1","1","4","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.846153846","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00082","","","","26","1","1","4","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.846153846","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00083","","","","26","5","1","2","3","5","5","0","13","0","1","2","1","1","3","5","3","3","3","7.76","1","3","13","","0.076923077","0.076923077","2.6","0.5","0","0","0.2","0.038461538","0.4","0.076923077","0","33.33333333","19.23076923","0","0","1.424501425","7.407407407","2.849002849","14.81481481","4.273504274","22.22222222"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00084","","","","26","8","1","2","4","8","8","0","18","0","3","2","1","1","3","5","3","3","3","3.76","3","5","18","","0.166666667","0.166666667","2.25","0.692307692","0","0","0.375","0.115384615","0.25","0.076923077","0","60","30.76923077","0","0","4.273504274","13.88888889","2.849002849","9.259259259","7.122507123","23.14814815"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00085","","","","26","14","2","4","3","14","10","0","12","0","1","2","1","1","2","5","3","2","3","3.76","1","3","12","","0.083333333","0.083333333","0.857142857","0.461538462","0","0","0.071428571","0.038461538","0.142857143","0.076923077","0","33.33333333","53.84615385","0","0","1.424501425","2.645502646","2.849002849","5.291005291","4.273504274","7.936507937"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00086","","","","26","15","3","5","4","15","13","0","13","0","0.2","2","1","1","2","5","3","3","5","10.5","0.2","2.2","13","","0.015384615","0.015384615","0.866666667","0.5","0","0","0.013333333","0.007692308","0.133333333","0.076923077","0","9.090909091","57.69230769","0","0","0.284900285","0.49382716","2.849002849","4.938271605","3.133903134","5.432098765"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00087","","","","26","6","6","9","1","6","6","0","12","0","1","0.5","1","1","3","5","4","4","3","7.76","1","1.5","12","","0.083333333","0.083333333","2","0.461538462","0","0","0.166666667","0.038461538","0.083333333","0.019230769","0","66.66666667","23.07692308","0","0","1.424501425","6.172839506","0.712250712","3.086419753","2.136752137","9.259259259"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00088","","","","26","16","3","4","3","16","16","3","25","0.5","1.2","1.5","2","2","1","5","3","3","3","7.23","1.7","3.2","28","0.166666667","0.048","0.060714286","1.75","1.076923077","0.1875","0.115384615","0.10625","0.065384615","0.09375","0.057692308","10.71428571","53.125","61.53846154","0.712250712","1.157407407","2.421652422","3.935185185","2.136752137","3.472222222","4.558404558","7.407407407"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00089","","","","26","10","2","4","2","10","10","0","24","0","2","1","3","3","1","5","3","3","3","7.23","2","3","24","","0.083333333","0.083333333","2.4","0.923076923","0","0","0.2","0.076923077","0.1","0.038461538","0","66.66666667","38.46153846","0","0","2.849002849","7.407407407","1.424501425","3.703703704","4.273504274","11.11111111"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00090","","","","26","25","1","2","5","25","25","2","42","0.6","3.5","3.2","3","3","3","5","3","3","1","1.38","4.1","7.3","44","0.3","0.083333333","0.093181818","1.76","1.692307692","0.08","0.076923077","0.164","0.157692308","0.128","0.123076923","4.545454545","56.16438356","96.15384615","0.854700855","0.888888889","5.84045584","6.074074074","4.558404558","4.740740741","10.3988604","10.81481481"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00091","","","","26","23","1","1","4","23","23","4","27","0.3","2","2","2","3","3","5","3","3","5","12.39","2.3","4.3","31","0.075","0.074074074","0.074193548","1.347826087","1.192307692","0.173913043","0.153846154","0.1","0.088461538","0.086956522","0.076923077","12.90322581","53.48837209","88.46153846","0.427350427","0.483091787","3.276353276","3.703703704","2.849002849","3.220611916","6.125356125","6.92431562"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00092","","","","26","23","1","3","2","23","20","2","19","0.4","2","0.7","3","3","3","5","3","3","3","14.37","2.4","3.1","21","0.2","0.105263158","0.114285714","0.913043478","0.807692308","0.086956522","0.076923077","0.104347826","0.092307692","0.030434783","0.026923077","9.523809524","77.41935484","88.46153846","0.56980057","0.644122383","3.418803419","3.8647343","0.997150997","1.127214171","4.415954416","4.99194847"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00093","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00094","","","","26","25","3","5","4","25","21","","21","2","2.2","2.5","3","3","3","5","3","5","1","1.38","4.2","6.7","","","0.104761905","","","","","","0.168","0.161538462","0.1","0.096153846","","62.68656716","96.15384615","2.849002849","2.962962963","5.982905983","6.222222222","3.561253561","3.703703704","9.544159544","9.925925926"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00095","","","","26","16","2","4","3","16","16","8","13","","1.5","2","1","1","1","5","3","3","1","11.03","","","21","","0.115384615","","1.3125","0.807692308","0.5","0.307692308","","","0.125","0.076923077","38.0952381","","61.53846154","","","","","2.849002849","4.62962963","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00096","","","","26","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00097","","","","26","25","1","4","6","25","25","10","49","1.5","2","9","3","3","3","5","3","3","3","3.03","3.5","12.5","59","0.15","0.040816327","0.059322034","2.36","2.269230769","0.4","0.384615385","0.14","0.134615385","0.36","0.346153846","16.94915254","28","96.15384615","2.136752137","2.222222222","4.985754986","5.185185185","12.82051282","13.33333333","17.80626781","18.51851852"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00098","","","","26","20","1","2","4","20","20","0","44","0","3.4","2","3","3","1","5","3","3","3","10.5","3.4","5.4","44","","0.077272727","0.077272727","2.2","1.692307692","0","0","0.17","0.130769231","0.1","0.076923077","0","62.96296296","76.92307692","0","0","4.843304843","6.296296296","2.849002849","3.703703704","7.692307692","10"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00099","","","","26","21","1","2","4","21","21","0","25","0","2","2.4","2","2","1","5","3","4","3","3.03","2","4.4","25","","0.08","0.08","1.19047619","0.961538462","0","0","0.095238095","0.076923077","0.114285714","0.092307692","0","45.45454545","80.76923077","0","0","2.849002849","3.527336861","3.418803419","4.232804233","6.267806268","7.760141093"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00100","","","","26","24","1","2","4","24","1","0","2","0","0.1","1.3","1","1","3","5","3","4","3","1.38","0.1","1.4","2","","0.05","0.05","0.083333333","0.076923077","0","0","0.004166667","0.003846154","0.054166667","0.05","0","7.142857143","92.30769231","0","0","0.142450142","0.154320988","1.851851852","2.00617284","1.994301994","2.160493827"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00101","","","","26","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00102","","","","26","20","1","2","3","20","20","0","31","0","2.2","1.5","2","2","3","5","3","3","5","7.76","2.2","3.7","31","","0.070967742","0.070967742","1.55","1.192307692","0","0","0.11","0.084615385","0.075","0.057692308","0","59.45945946","76.92307692","0","0","3.133903134","4.074074074","2.136752137","2.777777778","5.270655271","6.851851852"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00103","","","","26","14","1","2","1","14","5","0","6","0","0.4","0.4","1","1","1","4","3","3","3","5.46","0.4","0.8","6","","0.066666667","0.066666667","0.428571429","0.230769231","0","0","0.028571429","0.015384615","0.028571429","0.015384615","0","50","53.84615385","0","0","0.56980057","1.058201058","0.56980057","1.058201058","1.13960114","2.116402116"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00104","","","","26","22","2","3","2","22","20","0","21","0","2.3","2","2","2","3","5","3","3","5","5.49","2.3","4.3","21","","0.10952381","0.10952381","0.954545455","0.807692308","0","0","0.104545455","0.088461538","0.090909091","0.076923077","0","53.48837209","84.61538462","0","0","3.276353276","3.872053872","2.849002849","3.367003367","6.125356125","7.239057239"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00105","","","","26","24","3","5","4","24","20","0","39","0","1.5","5","2","2","1","5","3","3","3","6.12","1.5","6.5","39","","0.038461538","0.038461538","1.625","1.5","0","0","0.0625","0.057692308","0.208333333","0.192307692","0","23.07692308","92.30769231","0","0","2.136752137","2.314814815","7.122507123","7.716049383","9.259259259","10.0308642"
"","","MZP2010GUR-PT01","","","","","","","","","MZP2010GUR-PT01-00106","","","","26","4","1","1","1","4","1","0","2","0","0.2","0.3","1","1","4","5","3","3","5","11.03","0.2","0.5","2","","0.1","0.1","0.5","0.076923077","0","0","0.05","0.007692308","0.075","0.011538462","0","40","15.38461538","0","0","0.284900285","1.851851852","0.427350427","2.777777778","0.712250712","4.62962963"
