"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00039","","","","26","12","2","6","5","10","9","9","8","1","0.8","5","5","3","1","51","13.3","3","3","1","3","5.87","2.19","1.41","29.48","10.5","57.86","2.55","3.64","10.87","1.8","6.8","17","0.111111111","0.1","0.105882353","1.7","0.653846154","0.9","0.346153846","0.18","0.069230769","0.5","0.192307692","52.94117647","26.47058824","38.46153846","26.07843137","0.469411765","1.424501425","3.703703704","2.564102564","6.666666667","7.122507123","18.51851852","0.668677728","1.738562092","9.686609687","25.18518519"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00040","","","","26","18","4","5","4","6","6","8","10","3.1","0.6","8.1","5","5","3","","","1","3","5","3","","","","","","","","","","3.7","11.8","18","0.3875","0.06","0.205555556","3","0.692307692","1.333333333","0.307692308","0.616666667","0.142307692","1.35","0.311538462","44.44444444","31.3559322","23.07692308","","","4.415954416","19.13580247","5.270655271","22.83950617","11.53846154","50","","","16.80911681","72.83950617"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00041","","","","26","22","6","6","4","18","18","51","42","8","3.1","10.4","1","3","3","50.5","12","1","1","1","7","4.68","2.17","1.51","45.19","7.76","43.99","3.33","5.58","23.88","11.1","21.5","93","0.156862745","0.073809524","0.119354839","5.166666667","3.576923077","2.833333333","1.961538462","0.616666667","0.426923077","0.577777778","0.4","54.83870968","51.62790698","69.23076923","23.76237624","2.637623762","11.3960114","16.46090535","15.81196581","22.83950617","14.81481481","21.39917695","3.757298807","5.427209388","30.62678063","44.23868313"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00042","","","","26","20","1","1","3","16","16","16","25","4.1","2.8","10.2","5","5","1","","","1","3","1","3","","","","","","","","","","6.9","17.1","41","0.25625","0.112","0.168292683","2.5625","1.576923077","1","0.615384615","0.43125","0.265384615","0.6375","0.392307692","39.02439024","40.35087719","61.53846154","","","5.84045584","9.490740741","9.829059829","15.97222222","14.52991453","23.61111111","","","24.35897436","39.58333333"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00043","","","","26","15","3","1","2","11","10","35","21","6","1","11","3","3","3","50.7","12.8","1","5","1","3","4.37","2.23","1.7","22.36","7.76","58.55","2.25","4.27","9.93","7","18","56","0.171428571","0.047619048","0.125","5.090909091","2.153846154","3.181818182","1.346153846","0.636363636","0.269230769","1","0.423076923","62.5","38.88888889","42.30769231","25.24654832","1.767258383","8.547008547","20.2020202","9.971509972","23.56902357","15.66951567","37.03703704","2.517462084","5.950364925","25.64102564","60.60606061"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00044","","","","26","16","1","3","2","12","10","14","24","2.2","1.2","13","5","5","1","","","1","7","5","3","","","","","","","","","","3.4","16.4","38","0.157142857","0.05","0.089473684","3.166666667","1.461538462","1.166666667","0.538461538","0.283333333","0.130769231","1.083333333","0.5","36.84210526","20.73170732","46.15384615","","","3.133903134","6.790123457","4.843304843","10.49382716","18.51851852","40.12345679","","","23.36182336","50.61728395"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00045","","","","26","17","2","1","2","16","16","54","55","10.2","4.8","9","3","3","3","50.3","14","1","3","1","5","4.89","2.59","1.69","58.37","10.5","41.64","3.72","6.9","25.43","15","24","109","0.188888889","0.087272727","0.137614679","6.8125","4.192307692","3.375","2.076923077","0.9375","0.576923077","0.5625","0.346153846","49.5412844","62.5","61.53846154","27.83300199","4.174950298","14.52991453","23.61111111","21.36752137","34.72222222","12.82051282","20.83333333","5.947222647","9.664236801","34.18803419","55.55555556"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00046","","","","26","10","1","1","3","9","9","25","34","6","2","10","3","5","3","50.3","13.8","1","3","5","5","3.55","1.85","1.28","46.1","3.76","56.66","2.63","4.36","12.76","8","18","59","0.24","0.058823529","0.13559322","6.555555556","2.269230769","2.777777778","0.961538462","0.888888889","0.307692308","1.111111111","0.384615385","42.37288136","44.44444444","34.61538462","27.43538767","2.194831014","8.547008547","24.69135802","11.3960114","32.9218107","14.24501425","41.15226337","3.126539906","9.032226395","25.64102564","74.07407407"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00047","","","","26","14","4","1","3","11","10","22","15","5.2","0.8","5","5","5","3","43.6","11.3","1","5","3","5","4.41","2.32","1.58","51.19","7.76","46.64","3.88","6.28","17.59","6","11","37","0.236363636","0.053333333","0.162162162","3.363636364","1.423076923","2","0.846153846","0.545454545","0.230769231","0.454545455","0.192307692","59.45945946","54.54545455","42.30769231","25.91743119","1.555045872","7.407407407","17.50841751","8.547008547","20.2020202","7.122507123","16.83501684","2.215165059","5.235844685","15.66951567","37.03703704"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00048","","","","26","13","3","4","2","10","10","12","14","1.2","1.8","7.1","3","3","1","50.9","15.5","3","1","5","7","3.38","1.58","1.11","7.5","12.39","57.56","2.82","4.16","12.87","3","10.1","26","0.1","0.128571429","0.115384615","2.6","1","1.2","0.461538462","0.3","0.115384615","0.71","0.273076923","46.15384615","29.7029703","38.46153846","30.4518664","0.913555992","1.709401709","4.444444444","4.273504274","11.11111111","10.11396011","26.2962963","1.301361812","3.383540712","14.38746439","37.40740741"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00049","","","","26","13","3","6","3","11","11","32","13","7.8","0.6","12.1","1","1","3","50.9","13.8","1","3","5","5","4.18","2.14","1.43","23.46","7.23","56.21","3.63","5.69","8.06","8.4","20.5","45","0.24375","0.046153846","0.186666667","4.090909091","1.730769231","2.909090909","1.230769231","0.763636364","0.323076923","1.1","0.465384615","71.11111111","40.97560976","42.30769231","27.11198428","2.27740668","11.11111111","26.26262626","11.96581197","28.28282828","17.23646724","40.74074074","3.244169059","7.668035959","29.2022792","69.02356902"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00050","","","","26","14","4","6","4","10","9","26","36","6.2","3.5","1","3","3","1","50","14.8","1","5","5","3","3.19","1.82","1.3","35.92","4.41","57.01","2.62","4.8","14.92","9.7","10.7","62","0.238461538","0.097222222","0.156451613","6.2","2.384615385","2.6","1","0.97","0.373076923","0.1","0.038461538","41.93548387","90.65420561","38.46153846","29.6","2.8712","8.831908832","22.96296296","13.81766382","35.92592593","1.424501425","3.703703704","4.09002849","10.63407407","15.24216524","39.62962963"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00051","","","","26","14","2","4","4","12","12","9","17","1.1","0.6","10.1","5","3","3","41.4","10.8","7","3","3","5","2.99","1.96","1.37","46.2","6.12","56.34","2.51","4.43","14.07","1.7","11.8","26","0.122222222","0.035294118","0.065384615","2.166666667","1","0.75","0.346153846","0.141666667","0.065384615","0.841666667","0.388461538","34.61538462","14.40677966","46.15384615","26.08695652","0.443478261","1.566951567","3.395061728","2.421652422","5.24691358","14.38746439","31.17283951","0.631735414","1.368760064","16.80911681","36.41975309"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00052","","","","26","17","4","4","3","16","14","5","15","0.8","0.8","10.2","3","5","3","50.8","16","1","5","5","3","2.92","1.43","1.01","19.62","4.61","63.41","2.36","3.55","9.5","1.6","11.8","20","0.16","0.053333333","0.08","1.25","0.769230769","0.3125","0.192307692","0.1","0.061538462","0.6375","0.392307692","25","13.55932203","61.53846154","31.49606299","0.503937008","1.13960114","1.851851852","2.279202279","3.703703704","14.52991453","23.61111111","0.717858986","1.166520852","16.80911681","27.31481481"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00053","","","","26","16","2","4","2","16","16","50","60","12.4","7.1","12.1","1","1","1","27.4","8.1","1","7","1","3","2.97","1.83","1.21","23.71","12.39","54.65","3.67","5.46","13.4","19.5","31.6","110","0.248","0.118333333","0.177272727","6.875","4.230769231","3.125","1.923076923","1.21875","0.75","0.75625","0.465384615","45.45454545","61.70886076","61.53846154","29.5620438","5.76459854","17.66381766","28.7037037","27.77777778","45.13888889","17.23646724","28.00925926","8.211678832","13.3439781","45.01424501","73.14814815"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00054","","","","26","23","4","5","2","12","12","25","25","7","3.2","12.8","3","3","1","50.1","12.5","1","3","3","5","3.64","1.84","1.31","29.1743069","10.5","56.96","2.74","4.79","13.68","10.2","23","50","0.28","0.128","0.204","4.166666667","1.923076923","2.083333333","0.961538462","0.85","0.392307692","1.066666667","0.492307692","50","44.34782609","46.15384615","24.9500998","2.54491018","9.971509972","21.60493827","14.52991453","31.48148148","18.23361823","39.50617284","3.625228176","7.854661048","32.76353276","70.98765432"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00055","","","","26","18","3","4","3","11","11","23","18","5.6","0.5","11","3","3","3","50.4","11.2","1","7","3","3","3.64","2.03","1.31","36.88731","12.39","44.01","5.76","8.82","19.94","6.1","17.1","41","0.243478261","0.027777778","0.148780488","3.727272727","1.576923077","2.090909091","0.884615385","0.554545455","0.234615385","1","0.423076923","56.09756098","35.67251462","42.30769231","22.22222222","1.355555556","7.977207977","18.85521886","8.689458689","20.53872054","15.66951567","37.03703704","1.93099082","4.56416012","24.35897436","57.57575758"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00056","","","","26","8","3","4","4","4","2","1","3","0.1","0.1","7.1","7","5","1","","","1","1","5","5","","","","","","","","","","0.2","7.3","4","0.1","0.033333333","0.05","1","0.153846154","0.25","0.038461538","0.05","0.007692308","1.775","0.273076923","25","2.739726027","15.38461538","","","0.142450142","0.925925926","0.284900285","1.851851852","10.11396011","65.74074074","","","10.3988604","67.59259259"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00057","","","","26","22","1","1","1","22","21","57","16","30","4.2","30","7","7","1","40.9","17","5","1","9","5","2.38","1.19","0.75","103.9280548","","70.29","1.94","2.78","5.49","34.2","64.2","73","0.526315789","0.2625","0.468493151","3.318181818","2.807692308","2.590909091","2.192307692","1.554545455","1.315384615","1.363636364","1.153846154","78.08219178","53.27102804","84.61538462","41.56479218","14.21515892","42.73504274","50.50505051","48.71794872","57.57575758","42.73504274","50.50505051","20.24951414","23.93124398","91.45299145","108.0808081"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00058","","","","26","23","3","4","2","23","19","10","30","1.4","2.5","17.1","5","5","1","26.1","8","1","7","7","3","4.86","2.44","1.68","42.2174873","12.39","45.89","2.34","4.44","22.69","3.9","21","40","0.14","0.083333333","0.0975","1.739130435","1.538461538","0.434782609","0.384615385","0.169565217","0.15","0.743478261","0.657692308","25","18.57142857","88.46153846","30.651341","1.195402299","1.994301994","2.254428341","5.555555556","6.280193237","24.35897436","27.53623188","1.702852278","1.924963444","29.91452991","33.81642512"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00059","","","","26","26","1","1","2","19","19","24","28","8.3","3.9","13.1","5","5","3","50.6","13.1","1","5","7","3","3.96","1.76","1.15","6.1675959","7.23","55.72","3.95","6.21","13.96","12.2","25.3","52","0.345833333","0.139285714","0.234615385","2.736842105","2","1.263157895","0.923076923","0.642105263","0.469230769","0.689473684","0.503846154","46.15384615","48.22134387","73.07692308","25.88932806","3.158498024","11.82336182","16.17933723","17.37891738","23.78167641","18.66096866","25.53606238","4.499284934","6.156916226","36.03988604","49.31773879"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00060","","","","26","15","2","1","3","15","15","5","6","2.5","0.4","8.5","5","5","1","50.9","15.6","1","7","7","2","2.39","1.88","1.48","28.1456623","10.5","59.11","4.2","6.07","7.5","2.9","11.4","11","0.5","0.066666667","0.263636364","0.733333333","0.423076923","0.333333333","0.192307692","0.193333333","0.111538462","0.566666667","0.326923077","45.45454545","25.43859649","57.69230769","30.64833006","0.888801572","3.561253561","6.172839506","4.131054131","7.160493827","12.10826211","20.98765432","1.266099105","2.194571782","16.23931624","28.14814815"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00061","","","","26","22","3","2","2","22","22","38","26","6.2","2.5","13.2","3","3","1","","","1","5","7","5","","","","","","","","","","8.7","21.9","64","0.163157895","0.096153846","0.1359375","2.909090909","2.461538462","1.727272727","1.461538462","0.395454545","0.334615385","0.6","0.507692308","59.375","39.7260274","84.61538462","","","8.831908832","10.43771044","12.39316239","14.64646465","18.8034188","22.22222222","","","31.1965812","36.86868687"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00062","","","","26","21","3","5","3","12","10","10","30","0.4","2.4","12.5","3","3","3","45.3","12.8","1","5","7","5","2.75","1.83","1.23","23.3510418","7.76","55.73","3.99","5.7","10.71","2.8","15.3","40","0.04","0.08","0.07","3.333333333","1.538461538","0.833333333","0.384615385","0.233333333","0.107692308","1.041666667","0.480769231","25","18.30065359","46.15384615","28.25607064","0.791169978","0.56980057","1.234567901","3.988603989","8.641975309","17.80626781","38.58024691","1.127022761","2.441882648","21.79487179","47.22222222"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00063","","","","26","19","3","5","3","19","19","14","33","2","2.4","12.8","3","3","3","39","9.9","1","3","3","5","2.44","1.73","1.05","20.2733383","10.5","58.12","3.41","4.89","12.68","4.4","17.2","47","0.142857143","0.072727273","0.093617021","2.473684211","1.807692308","0.736842105","0.538461538","0.231578947","0.169230769","0.673684211","0.492307692","29.78723404","25.58139535","73.07692308","25.38461538","1.116923077","2.849002849","3.898635478","6.267806268","8.576998051","18.23361823","24.95126706","1.591058514","2.177237967","24.5014245","33.52826511"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00064","","","","26","21","1","1","4","9","9","12","","2.1","","9.8","3","3","1","30.1","11.9","1","5","7","5","2.84","1.24","1.11","","0.12","71.9","1.65","3.22","0.85","","","","0.175","","","","","1.333333333","0.461538462","","","1.088888889","0.376923077","","","34.61538462","39.53488372","","2.991452991","8.641975309","","","13.96011396","40.32921811","","","",""
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00065","","","","26","20","2","1","1","20","20","60","70","12.5","4.2","23.1","1","1","1","50.4","15.3","1","7","5","3","2.71","1.59","1.19","22.3576927","7.76","59.14","3.88","5.91","8.35","16.7","39.8","130","0.208333333","0.06","0.128461538","6.5","5","3","2.307692308","0.835","0.642307692","1.155","0.888461538","46.15384615","41.95979899","76.92307692","30.35714286","5.069642857","17.80626781","23.14814815","23.78917379","30.92592593","32.90598291","42.77777778","7.221713472","9.388227513","56.6951567","73.7037037"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00066","","","","26","21","1","1","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00067","","","","26","17","3","2","1","17","16","34","31","10.5","4.5","7.5","1","1","1","50.3","14.9","1","7","3","1","3.17","1.89","1.35","75.1535416","12.39","52.27","2.83","4.53","17.5","15","22.5","65","0.308823529","0.14516129","0.230769231","3.823529412","2.5","2","1.307692308","0.882352941","0.576923077","0.441176471","0.288461538","52.30769231","66.66666667","65.38461538","29.6222664","4.44333996","14.95726496","22.87581699","21.36752137","32.67973856","10.68376068","16.33986928","6.329544103","9.680479216","32.05128205","49.01960784"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00068","","","","26","14","3","4","2","14","13","14","99","5.2","4.1","14.1","3","3","3","","","3","5","5","5","","","","","","","","","","9.3","23.4","113","0.371428571","0.041414141","0.082300885","8.071428571","4.346153846","1","0.538461538","0.664285714","0.357692308","1.007142857","0.542307692","12.38938053","39.74358974","53.84615385","","","7.407407407","13.75661376","13.24786325","24.6031746","20.08547009","37.3015873","","","33.33333333","61.9047619"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00069","","","","26","20","3","4","4","20","20","50","50","10","5.6","9.5","1","1","3","50.6","14.5","3","5","7","5","3.38","1.96","1.43","33.0829544","14.37","52.96","3.24","5.11","12.87","15.6","25.1","100","0.2","0.112","0.156","5","3.846153846","2.5","1.923076923","0.78","0.6","0.475","0.365384615","50","62.15139442","76.92307692","28.65612648","4.470355731","14.24501425","18.51851852","22.22222222","28.88888889","13.53276353","17.59259259","6.368028107","8.278436539","35.75498575","46.48148148"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00070","","","","26","12","4","5","3","12","12","24","20","9.5","4.8","22.1","7","7","3","50.8","15.8","1","7","3","3","3","1.83","1.15","21.3975239","10.5","54.17","5.15","7.59","10.71","14.3","36.4","44","0.395833333","0.24","0.325","3.666666667","1.692307692","2","0.923076923","1.191666667","0.55","1.841666667","0.85","54.54545455","39.28571429","46.15384615","31.1023622","4.447637795","13.53276353","29.32098765","20.37037037","44.13580247","31.48148148","68.20987654","6.335666375","13.72727715","51.85185185","112.345679"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00071","","","","26","20","1","1","4","8","7","14","19","4","2.8","5.8","5","3","1","48.4","13.7","5","3","3","1","3.15","1.8","1.23","33.6765137","3.76","46.05","3.39","5.3","23.7","6.8","12.6","33","0.285714286","0.147368421","0.206060606","4.125","1.269230769","1.75","0.538461538","0.85","0.261538462","0.725","0.223076923","42.42424242","53.96825397","30.76923077","28.30578512","1.924793388","5.698005698","18.51851852","9.686609687","31.48148148","8.262108262","26.85185185","2.741870924","8.911080502","17.94871795","58.33333333"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00072","","","","26","19","2","1","2","14","14","25","40","4","3.8","10.5","3","3","1","40.4","10","1","7","5","3","4.85","2.36","1.59","44.8559837","14.37","42.54","2.78","5.2","24.89","7.8","18.3","65","0.16","0.095","0.12","4.642857143","2.5","1.785714286","0.961538462","0.557142857","0.3","0.75","0.403846154","38.46153846","42.62295082","53.84615385","24.75247525","1.930693069","5.698005698","10.58201058","11.11111111","20.63492063","14.95726496","27.77777778","2.750275028","5.107653623","26.06837607","48.41269841"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00073","","","","26","10","1","1","2","7","5","26","24","6.1","2.6","9.5","3","3","1","40","10.7","1","3","7","3","2.84","1.9","1.36","34.9578552","11.03","50.03","3.14","4.75","18.07","8.7","18.2","50","0.234615385","0.108333333","0.174","7.142857143","1.923076923","3.714285714","1","1.242857143","0.334615385","1.357142857","0.365384615","52","47.8021978","26.92307692","26.75","2.32725","8.689458689","32.27513228","12.39316239","46.03174603","13.53276353","50.26455026","3.31517094","12.31349206","25.92592593","96.2962963"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00074","","","","26","16","2","1","6","9","9","16","10","4","2.2","2.8","5","3","3","50.7","13.3","1","3","3","5","4.36","2.22","1.39","30.2718773","14.37","50.87","3.26","4.97","16.66","6.2","9","26","0.25","0.22","0.238461538","2.888888889","1","1.777777778","0.615384615","0.688888889","0.238461538","0.311111111","0.107692308","61.53846154","68.88888889","34.61538462","26.23274162","1.62642998","5.698005698","16.46090535","8.831908832","25.51440329","3.988603989","11.52263374","2.316851824","6.693127491","12.82051282","37.03703704"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00075","","","","26","12","2","1","1","12","12","8","8","4","2.4","8.5","5","3","1","","","1","3","3","5","","","","","","","","","","6.4","14.9","16","0.5","0.3","0.4","1.333333333","0.615384615","0.666666667","0.307692308","0.533333333","0.246153846","0.708333333","0.326923077","50","42.95302013","46.15384615","","","5.698005698","12.34567901","9.116809117","19.75308642","12.10826211","26.2345679","","","21.22507123","45.98765432"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00076","","","","26","17","2","1","1","10","5","5","17","0.8","0.8","17.1","7","5","1","44.7","10.2","5","3","7","5","2.97","2.39","1.54","48.8485565","14.37","38.35","9.51","13.71","13.16","1.6","18.7","22","0.16","0.047058824","0.072727273","2.2","0.846153846","0.5","0.192307692","0.16","0.061538462","1.71","0.657692308","22.72727273","8.556149733","38.46153846","22.81879195","0.365100671","1.13960114","2.962962963","2.279202279","5.925925926","24.35897436","63.33333333","0.520086426","1.352224708","26.63817664","69.25925926"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00077","","","","26","14","4","7","4","13","12","11","24","4","3.6","7.5","5","5","1","50.2","15.5","3","7","5","3","3.62","1.65","1.28","13.2369108","1.32","56.42","2.55","3.87","14.83","7.6","15.1","35","0.363636364","0.15","0.217142857","2.692307692","1.346153846","0.846153846","0.423076923","0.584615385","0.292307692","0.576923077","0.288461538","31.42857143","50.33112583","50","30.87649402","2.346613546","5.698005698","11.3960114","10.82621083","21.65242165","10.68376068","21.36752137","3.342754339","6.685508678","21.50997151","43.01994302"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00078","","","","26","19","3","1","3","11","6","6","14","2.6","2.6","9.1","5","5","1","50.6","12","1","7","5","3","2.34","1.9","1.14","29.7264595","6.12","48.93","8.87","12.06","7.35","5.2","14.3","20","0.433333333","0.185714286","0.26","1.818181818","0.769230769","0.545454545","0.230769231","0.472727273","0.2","0.827272727","0.35","30","36.36363636","42.30769231","23.71541502","1.233201581","3.703703704","8.754208754","7.407407407","17.50841751","12.96296296","30.63973064","1.756697409","4.152193876","20.37037037","48.14814815"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00079","","","","26","17","3","4","4","10","4","","5","","0.8","11.1","7","7","1","26.9","8.4","5","3","5","5","4.81","2.39","1.68","34.7743111","7.23","46.91","3.12","5.63","20.12","","","","","0.16","","","","","","","","1.11","0.426923077","","","38.46153846","31.2267658","","","","","","15.81196581","41.11111111","","","",""
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00080","","","","26","7","3","5","6","6","4","5","9","2.9","2.6","3","5","5","1","50.2","12.3","1","3","3","5","3.23","1.78","1.24","27.6013279","10.5","51.05","5.07","7.55","14.45","5.5","8.5","14","0.58","0.288888889","0.392857143","2.333333333","0.538461538","0.833333333","0.192307692","0.916666667","0.211538462","0.5","0.115384615","35.71428571","64.70588235","23.07692308","24.50199203","1.347609562","4.131054131","17.90123457","7.834757835","33.95061728","4.273504274","18.51851852","1.91967174","8.318577542","12.10826211","52.4691358"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00081","","","","26","15","3","4","3","11","11","6","17","3","3.1","4","3","3","1","50.2","13.8","3","1","7","5","3.23","1.93","1.19","30.1552372","11.03","52.66","5.5","8.31","10.44","6.1","10.1","23","0.5","0.182352941","0.265217391","2.090909091","0.884615385","0.545454545","0.230769231","0.554545455","0.234615385","0.363636364","0.153846154","26.08695652","60.3960396","42.30769231","27.49003984","1.67689243","4.273504274","10.1010101","8.689458689","20.53872054","5.698005698","13.46801347","2.388735656","5.646102459","14.38746439","34.00673401"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00082","","","","26","18","2","3","2","13","13","37","25","14","4.5","8.5","5","5","3","","","1","1","3","7","","","","","","","","","","18.5","27","62","0.378378378","0.18","0.298387097","4.769230769","2.384615385","2.846153846","1.423076923","1.423076923","0.711538462","0.653846154","0.326923077","59.67741935","68.51851852","50","","","19.94301994","39.88603989","26.35327635","52.70655271","12.10826211","24.21652422","","","38.46153846","76.92307692"
"","","MZP2012UMB-AT08","","","","","","","","","MZP2012UMB-AT08-00083","","","","26","10","3","6","5","10","10","6","31","3","2","2","5","7","3","","","1","5","7","3","","","","","","","","","","5","7","37","0.5","0.064516129","0.135135135","3.7","1.423076923","0.6","0.230769231","0.5","0.192307692","0.2","0.076923077","16.21621622","71.42857143","38.46153846","","","4.273504274","11.11111111","7.122507123","18.51851852","2.849002849","7.407407407","","","9.971509972","25.92592593"
