"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00001","","","","39","31","1","2","5","17","16","9","10","5","4.8","21","6","4","2","1","5","3","3","4","11.03","9.8","30.8","19","0.555555556","0.48","0.515789474","1.117647059","0.487179487","0.529411765","0.230769231","0.576470588","0.251282051","1.235294118","0.538461538","47.36842105","31.81818182","43.58974359","4.748338082","10.89324619","9.30674264","21.35076253","19.94301994","45.75163399","29.24976258","67.10239651"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00002","","","","39","28","4","7","3","6","1","0","1","0","0.1","3","2","1","1","5","","","","","","0.1","3.1","1","","0.1","0.1","0.166666667","0.025641026","0","0","0.016666667","0.002564103","0.5","0.076923077","0","3.225806452","15.38461538","0","0","0.094966762","0.617283951","2.849002849","18.51851852","2.943969611","19.13580247"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00003","","","","39","30","5","8","4","24","12","5","8","3","2","23.5","6","4","3","4","5","3","3","4","4.61","5","28.5","13","0.6","0.25","0.384615385","0.541666667","0.333333333","0.208333333","0.128205128","0.208333333","0.128205128","0.979166667","0.602564103","38.46153846","17.54385965","61.53846154","2.849002849","4.62962963","4.748338082","7.716049383","22.31718898","36.2654321","27.06552707","43.98148148"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00004","","","","39","29","3","6","4","24","8","2","7","1","1","17.8","2","4","4","5","5","3","3","3","7.23","2","19.8","9","0.5","0.142857143","0.222222222","0.375","0.230769231","0.083333333","0.051282051","0.083333333","0.051282051","0.741666667","0.456410256","22.22222222","10.1010101","61.53846154","0.949667616","1.543209877","1.899335233","3.086419753","16.90408357","27.4691358","18.8034188","30.55555556"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00005","","","","39","32","6","7","4","32","5","2","4","0.5","0.3","24","2","3","3","4","5","2","3","5","7.23","0.8","24.8","6","0.25","0.075","0.133333333","0.1875","0.153846154","0.0625","0.051282051","0.025","0.020512821","0.75","0.615384615","33.33333333","3.225806452","82.05128205","0.474833808","0.578703704","0.759734093","0.925925926","22.79202279","27.77777778","23.55175689","28.7037037"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00006","","","","39","19","5","9","4","10","9","4","10","0.7","0.4","8.1","6","4","3","4","5","3","3","5","7.76","1.1","9.2","14","0.175","0.04","0.078571429","1.4","0.358974359","0.4","0.102564103","0.11","0.028205128","0.81","0.207692308","28.57142857","11.95652174","25.64102564","0.664767331","2.592592593","1.044634378","4.074074074","7.692307692","30","8.73694207","34.07407407"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00007","","","","39","18","4","6","4","12","7","1","6","0.3","0.2","7","5","3","3","4","5","3","3","4","7.76","0.5","7.5","7","0.3","0.033333333","0.071428571","0.583333333","0.179487179","0.083333333","0.025641026","0.041666667","0.012820513","0.583333333","0.179487179","14.28571429","6.666666667","30.76923077","0.284900285","0.925925926","0.474833808","1.543209877","6.647673314","21.60493827","7.122507123","23.14814815"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00008","","","","39","21","4","9","8","6","3","0","3","0","0.1","4.5","6","1","1","5","5","3","4","5","7.23","0.1","4.6","3","","0.033333333","0.033333333","0.5","0.076923077","0","0","0.016666667","0.002564103","0.75","0.115384615","0","2.173913043","15.38461538","0","0","0.094966762","0.617283951","4.273504274","27.77777778","4.368471035","28.39506173"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00009","","","","39","27","3","6","7","7","5","7","9","3.5","2","23","6","5","5","5","3","3","3","5","12.39","5.5","28.5","16","0.5","0.222222222","0.34375","2.285714286","0.41025641","1","0.179487179","0.785714286","0.141025641","3.285714286","0.58974359","43.75","19.29824561","17.94871795","3.323836657","18.51851852","5.22317189","29.1005291","21.84235518","121.6931217","27.06552707","150.7936508"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00010","","","","39","33","3","6","7","21","21","42","36","13","3","14.2","6","4","4","4","5","3","3","4","10.5","16","30.2","78","0.30952381","0.083333333","0.205128205","3.714285714","2","2","1.076923077","0.761904762","0.41025641","0.676190476","0.364102564","53.84615385","52.98013245","53.84615385","12.34567901","22.92768959","15.19468186","28.21869489","13.48528015","25.04409171","28.67996201","53.2627866"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00011","","","","39","18","3","6","5","17","17","14","10","5","1","26","6","5","5","4","5","3","3","5","10.5","6","32","24","0.357142857","0.1","0.25","1.411764706","0.615384615","0.823529412","0.358974359","0.352941176","0.153846154","1.529411765","0.666666667","58.33333333","18.75","43.58974359","4.748338082","10.89324619","5.698005698","13.07189542","24.69135802","56.64488017","30.38936372","69.7167756"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00012","","","","39","15","5","9","6","7","7","9","8","4.5","0.6","9","6","4","4","5","4","3","5","5","1.04","5.1","14.1","17","0.5","0.075","0.3","2.428571429","0.435897436","1.285714286","0.230769231","0.728571429","0.130769231","1.285714286","0.230769231","52.94117647","36.17021277","17.94871795","4.273504274","23.80952381","4.843304843","26.98412698","8.547008547","47.61904762","13.39031339","74.6031746"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00013","","","","39","23","3","6","9","11","4","0","4","0","0.5","11.1","6","2","2","5","5","3","4","5","7.23","0.5","11.6","4","","0.125","0.125","0.363636364","0.102564103","0","0","0.045454545","0.012820513","1.009090909","0.284615385","0","4.310344828","28.20512821","0","0","0.474833808","1.683501684","10.54131054","37.37373737","11.01614435","39.05723906"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00014","","","","39","24","1","2","6","10","10","13","12","7.5","2","23.6","6","5","4","4","5","3","3","5","4.61","9.5","33.1","25","0.576923077","0.166666667","0.38","2.5","0.641025641","1.3","0.333333333","0.95","0.243589744","2.36","0.605128205","52","28.70090634","25.64102564","7.122507123","27.77777778","9.021842355","35.18518519","22.41215575","87.40740741","31.4339981","122.5925926"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00015","","","","39","37","1","2","7","19","19","43","50","16.4","6.5","17.5","6","4","4","4","5","3","4","5","7.23","22.9","40.4","93","0.381395349","0.13","0.246236559","4.894736842","2.384615385","2.263157895","1.102564103","1.205263158","0.587179487","0.921052632","0.448717949","46.23655914","56.68316832","48.71794872","15.57454891","31.96881092","21.74738841","44.63937622","16.61918329","34.11306043","38.3665717","78.75243665"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00016","","","","39","36","1","3","6","14","14","7","21","4","3","13","6","4","4","4","5","3","4","5","4.61","7","20","28","0.571428571","0.142857143","0.25","2","0.717948718","0.5","0.179487179","0.5","0.179487179","0.928571429","0.333333333","25","35","35.8974359","3.798670465","10.58201058","6.647673314","18.51851852","12.34567901","34.39153439","18.99335233","52.91005291"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00017","","","","39","38","5","4","4","20","9","2","7","0.1","0.3","10.1","5","2","2","3","4","3","4","5","7.76","0.4","10.5","9","0.05","0.042857143","0.044444444","0.45","0.230769231","0.1","0.051282051","0.02","0.01025641","0.505","0.258974359","22.22222222","3.80952381","51.28205128","0.094966762","0.185185185","0.379867047","0.740740741","9.591642925","18.7037037","9.971509972","19.44444444"
"","","MZP2010GUR-AT15","","","","","","","","","MZP2010GUR-AT15-00018","","","","39","34","5","9","4","11","1","0","1","0","0.1","10.3","6","1","1","5","4","3","4","5","10.5","0.1","10.4","1","","0.1","0.1","0.090909091","0.025641026","0","0","0.009090909","0.002564103","0.936363636","0.264102564","0","0.961538462","28.20512821","0","0","0.094966762","0.336700337","9.781576448","34.68013468","9.87654321","35.01683502"
