"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00001","","","","39","10","1","1","5","8","8","0","20","0","7.5","5.6","4","7","7","1","1","5","5","5","12.39","7.5","13.1","20","","0.375","0.375","2.5","0.512820513","0","0","0.9375","0.192307692","0.7","0.143589744","0","57.2519084","20.51282051","0","0","7.122507123","34.72222222","5.318138651","25.92592593","12.44064577","60.64814815"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00002","","","","39","20","1","1","5","20","20","18","40","0.8","14","13.7","4","3","3","3","1","5","3","3","7.23","14.8","28.5","58","0.044444444","0.35","0.255172414","2.9","1.487179487","0.9","0.461538462","0.74","0.379487179","0.685","0.351282051","31.03448276","51.92982456","51.28205128","0.759734093","1.481481481","14.05508072","27.40740741","13.01044634","25.37037037","27.06552707","52.77777778"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00003","","","","39","17","1","1","5","17","17","10","17","4","5.7","7.6","2","5","5","3","1","5","3","3","7.23","9.7","17.3","27","0.4","0.335294118","0.359259259","1.588235294","0.692307692","0.588235294","0.256410256","0.570588235","0.248717949","0.447058824","0.194871795","37.03703704","56.06936416","43.58974359","3.798670465","8.71459695","9.211775878","21.1328976","7.217473884","16.5577342","16.42924976","37.69063181"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00004","","","","39","15","1","1","5","15","15","11","50","3.5","13.7","8.5","8","5","5","3","1","5","3","3","7.23","17.2","25.7","61","0.318181818","0.274","0.281967213","4.066666667","1.564102564","0.733333333","0.282051282","1.146666667","0.441025641","0.566666667","0.217948718","18.03278689","66.92607004","38.46153846","3.323836657","8.641975309","16.334283","42.4691358","8.072174739","20.98765432","24.40645774","63.45679012"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00005","","","","39","20","1","1","5","20","20","8","49","2","13.5","7.7","5","5","5","3","1","7","5","5","11.03","15.5","23.2","57","0.25","0.275510204","0.271929825","2.85","1.461538462","0.4","0.205128205","0.775","0.397435897","0.385","0.197435897","14.03508772","66.81034483","51.28205128","1.899335233","3.703703704","14.71984805","28.7037037","7.312440646","14.25925926","22.0322887","42.96296296"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00006","","","","39","22","1","1","5","22","22","12","59","3.6","15.2","10.5","4","5","5","3","1","5","3","5","7.23","18.8","29.3","71","0.3","0.257627119","0.264788732","3.227272727","1.820512821","0.545454545","0.307692308","0.854545455","0.482051282","0.477272727","0.269230769","16.90140845","64.16382253","56.41025641","3.418803419","6.060606061","17.85375119","31.64983165","9.971509972","17.67676768","27.82526116","49.32659933"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00007","","","","39","27","1","1","5","21","21","10","44","3","13.3","9.6","8","5","5","3","1","5","3","5","6.12","16.3","25.9","54","0.3","0.302272727","0.301851852","2.571428571","1.384615385","0.476190476","0.256410256","0.776190476","0.417948718","0.457142857","0.246153846","18.51851852","62.93436293","53.84615385","2.849002849","5.291005291","15.47958215","28.74779541","9.116809117","16.93121693","24.59639126","45.67901235"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00008","","","","39","22","1","1","5","22","22","9","106","2.3","23.6","12.5","6","3","3","5","1","5","3","5","7.23","25.9","38.4","115","0.255555556","0.222641509","0.225217391","5.227272727","2.948717949","0.409090909","0.230769231","1.177272727","0.664102564","0.568181818","0.320512821","7.826086957","67.44791667","56.41025641","2.184235518","3.872053872","24.59639126","43.6026936","11.8708452","21.04377104","36.46723647","64.64646465"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00009","","","","39","23","1","1","5","23","23","14","82","3.8","19.7","10.3","3","3","3","7","1","5","5","5","10.5","23.5","33.8","96","0.271428571","0.240243902","0.244791667","4.173913043","2.461538462","0.608695652","0.358974359","1.02173913","0.602564103","0.447826087","0.264102564","14.58333333","69.52662722","58.97435897","3.608736942","6.119162641","22.31718898","37.84219002","9.781576448","16.58615137","32.09876543","54.42834138"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00010","","","","39","25","1","1","7","24","24","10","40","3","12.7","7.6","7","5","5","3","1","5","3","3","7.76","15.7","23.3","50","0.3","0.3175","0.314","2.083333333","1.282051282","0.416666667","0.256410256","0.654166667","0.402564103","0.316666667","0.194871795","20","67.38197425","61.53846154","2.849002849","4.62962963","14.90978158","24.22839506","7.217473884","11.72839506","22.12725546","35.95679012"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00011","","","","39","15","1","1","5","15","15","9","31","2.5","11.7","8","5","5","3","5","5","5","3","3","7.76","14.2","22.2","40","0.277777778","0.377419355","0.355","2.666666667","1.025641026","0.6","0.230769231","0.946666667","0.364102564","0.533333333","0.205128205","22.5","63.96396396","38.46153846","2.374169041","6.172839506","13.48528015","35.0617284","7.597340931","19.75308642","21.08262108","54.81481481"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00012","","","","39","13","1","1","5","13","13","0","44","0","12.1","7.7","7","5","5","5","1","5","3","3","5.49","12.1","19.8","44","","0.275","0.275","3.384615385","1.128205128","0","0","0.930769231","0.31025641","0.592307692","0.197435897","0","61.11111111","33.33333333","0","0","11.49097816","34.47293447","7.312440646","21.93732194","18.8034188","56.41025641"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00013","","","","39","17","1","3","5","17","17","9","50","2.3","13.8","6.5","4","5","5","3","1","5","3","3","7.23","16.1","22.6","59","0.255555556","0.276","0.272881356","3.470588235","1.512820513","0.529411765","0.230769231","0.947058824","0.412820513","0.382352941","0.166666667","15.25423729","71.23893805","43.58974359","2.184235518","5.010893246","15.28964862","35.07625272","6.172839506","14.16122004","21.46248813","49.23747277"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00014","","","","39","12","1","3","3","12","12","0","50","0","13","5.8","4","5","5","5","1","5","3","3","7.76","13","18.8","50","","0.26","0.26","4.166666667","1.282051282","0","0","1.083333333","0.333333333","0.483333333","0.148717949","0","69.14893617","30.76923077","0","0","12.34567901","40.12345679","5.508072175","17.90123457","17.85375119","58.02469136"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00015","","","","39","13","1","1","5","13","13","9","31","2.3","10.3","6.7","5","5","5","5","1","3","3","3","6.12","12.6","19.3","40","0.255555556","0.332258065","0.315","3.076923077","1.025641026","0.692307692","0.230769231","0.969230769","0.323076923","0.515384615","0.171794872","22.5","65.28497409","33.33333333","2.184235518","6.552706553","11.96581197","35.8974359","6.362773029","19.08831909","18.328585","54.98575499"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00016","","","","39","12","1","1","3","12","12","9","28","3","10.7","7.1","5","3","5","3","1","5","3","3","7.76","13.7","20.8","37","0.333333333","0.382142857","0.37027027","3.083333333","0.948717949","0.75","0.230769231","1.141666667","0.351282051","0.591666667","0.182051282","24.32432432","65.86538462","30.76923077","2.849002849","9.259259259","13.01044634","42.28395062","6.742640076","21.91358025","19.75308642","64.19753086"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00017","","","","39","27","1","1","7","27","27","11","44","4","14.1","6.6","1","1","1","3","5","3","1","1","0.02","18.1","24.7","55","0.363636364","0.320454545","0.329090909","2.037037037","1.41025641","0.407407407","0.282051282","0.67037037","0.464102564","0.244444444","0.169230769","20","73.27935223","69.23076923","3.798670465","5.48696845","17.18898386","24.82853224","6.267806268","9.053497942","23.45679012","33.88203018"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00018","","","","39","17","1","1","3","17","17","8","17","2.2","15.9","4.3","4","5","5","5","1","7","5","5","10.5","18.1","22.4","25","0.275","0.935294118","0.724","1.470588235","0.641025641","0.470588235","0.205128205","1.064705882","0.464102564","0.252941176","0.11025641","32","80.80357143","43.58974359","2.089268756","4.793028322","17.18898386","39.4335512","4.08357075","9.368191721","21.27255461","48.80174292"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00019","","","","39","13","1","1","5","13","13","9","19","2.5","7.9","5.7","2","5","7","3","1","5","3","3","4.41","10.4","16.1","28","0.277777778","0.415789474","0.371428571","2.153846154","0.717948718","0.692307692","0.230769231","0.8","0.266666667","0.438461538","0.146153846","32.14285714","64.59627329","33.33333333","2.374169041","7.122507123","9.87654321","29.62962963","5.413105413","16.23931624","15.28964862","45.86894587"
"","","MZP2013GUR-AT13","","","","","","","","","MZP2013GUR-AT13-00020","","","","39","12","1","1","3","12","12","8","54","2","12","8.8","8","5","5","3","1","5","3","3","6.12","14","22.8","62","0.25","0.222222222","0.225806452","5.166666667","1.58974359","0.666666667","0.205128205","1.166666667","0.358974359","0.733333333","0.225641026","12.90322581","61.40350877","30.76923077","1.899335233","6.172839506","13.29534663","43.20987654","8.357075024","27.16049383","21.65242165","70.37037037"
