"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00001","","","","26","24","1","3","5","14","9","0","10","0","3","3","4","5","5","5","1","5","3","3","7.76","3","6","10","","0.3","0.3","0.714285714","0.384615385","0","0","0.214285714","0.115384615","0.214285714","0.115384615","0","50","53.84615385","0","0","4.273504274","7.936507937","4.273504274","7.936507937","8.547008547","15.87301587"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00002","","","","26","20","1","3","5","18","18","3","34","0.5","6","3.3","4","5","5","5","1","5","3","3","7.76","6.5","9.8","37","0.166666667","0.176470588","0.175675676","2.055555556","1.423076923","0.166666667","0.115384615","0.361111111","0.25","0.183333333","0.126923077","8.108108108","66.32653061","69.23076923","0.712250712","1.028806584","9.259259259","13.3744856","4.700854701","6.790123457","13.96011396","20.16460905"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00003","","","","26","19","1","3","5","16","16","7","22","1","4.5","3.2","4","3","3","3","1","5","3","3","7.76","5.5","8.7","29","0.142857143","0.204545455","0.189655172","1.8125","1.115384615","0.4375","0.269230769","0.34375","0.211538462","0.2","0.123076923","24.13793103","63.2183908","61.53846154","1.424501425","2.314814815","7.834757835","12.73148148","4.558404558","7.407407407","12.39316239","20.13888889"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00004","","","","26","18","1","3","5","17","17","7","45","5","5.5","3","4","3","3","5","1","7","5","5","10.5","10.5","13.5","52","0.714285714","0.122222222","0.201923077","3.058823529","2","0.411764706","0.269230769","0.617647059","0.403846154","0.176470588","0.115384615","13.46153846","77.77777778","65.38461538","7.122507123","10.89324619","14.95726496","22.87581699","4.273504274","6.535947712","19.23076923","29.41176471"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00005","","","","26","21","1","3","5","21","10","0","13","0","2.5","3","6","5","5","3","7","1","1","1","1.38","2.5","5.5","13","","0.192307692","0.192307692","0.619047619","0.5","0","0","0.119047619","0.096153846","0.142857143","0.115384615","0","45.45454545","80.76923077","0","0","3.561253561","4.409171076","4.273504274","5.291005291","7.834757835","9.700176367"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00006","","","","26","20","1","3","5","19","19","6","30","1","2","2.5","3","5","5","3","1","5","5","3","10.5","3","5.5","36","0.166666667","0.066666667","0.083333333","1.894736842","1.384615385","0.315789474","0.230769231","0.157894737","0.115384615","0.131578947","0.096153846","16.66666667","54.54545455","73.07692308","1.424501425","1.949317739","4.273504274","5.847953216","3.561253561","4.873294347","7.834757835","10.72124756"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00007","","","","26","22","1","3","5","20","20","4","52","1","5.5","3","4","3","3","3","1","5","5","3","7.76","6.5","9.5","56","0.25","0.105769231","0.116071429","2.8","2.153846154","0.2","0.153846154","0.325","0.25","0.15","0.115384615","7.142857143","68.42105263","76.92307692","1.424501425","1.851851852","9.259259259","12.03703704","4.273504274","5.555555556","13.53276353","17.59259259"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00008","","","","26","24","1","1","7","23","23","11","24","2","3.5","3","1","3","1","3","3","1","1","3","0.15","5.5","8.5","35","0.181818182","0.145833333","0.157142857","1.52173913","1.346153846","0.47826087","0.423076923","0.239130435","0.211538462","0.130434783","0.115384615","31.42857143","64.70588235","88.46153846","2.849002849","3.220611916","7.834757835","8.85668277","4.273504274","4.830917874","12.10826211","13.68760064"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00009","","","","26","21","1","3","3","6","2","0","3","0","0.4","2.5","4","7","5","7","1","5","5","3","7.76","0.4","2.9","3","","0.133333333","0.133333333","0.5","0.115384615","0","0","0.066666667","0.015384615","0.416666667","0.096153846","0","13.79310345","23.07692308","0","0","0.56980057","2.469135802","3.561253561","15.43209877","4.131054131","17.90123457"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00010","","","","26","20","1","3","5","15","7","0","8","0","1","3.2","2","5","7","3","1","5","3","3","6.12","1","4.2","8","","0.125","0.125","0.533333333","0.307692308","0","0","0.066666667","0.038461538","0.213333333","0.123076923","0","23.80952381","57.69230769","0","0","1.424501425","2.469135802","4.558404558","7.901234568","5.982905983","10.37037037"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00011","","","","26","21","1","3","5","17","10","0","11","0","1.5","2.8","4","5","5","5","1","5","3","3","7.23","1.5","4.3","11","","0.136363636","0.136363636","0.647058824","0.423076923","0","0","0.088235294","0.057692308","0.164705882","0.107692308","0","34.88372093","65.38461538","0","0","2.136752137","3.267973856","3.988603989","6.100217865","6.125356125","9.368191721"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00012","","","","26","17","1","3","3","17","17","0","24","0","2","3","7","7","5","5","1","3","5","3","11.03","2","5","24","","0.083333333","0.083333333","1.411764706","0.923076923","0","0","0.117647059","0.076923077","0.176470588","0.115384615","0","40","65.38461538","0","0","2.849002849","4.357298475","4.273504274","6.535947712","7.122507123","10.89324619"
"","","MZP2012GUR-AT08","","","","","","","","","MZP2012GUR-AT08-00013","","","","26","15","1","3","5","15","15","0","42","0","5","3","7","5","5","7","1","3","5","3","10.5","5","8","42","","0.119047619","0.119047619","2.8","1.615384615","0","0","0.333333333","0.192307692","0.2","0.115384615","0","62.5","57.69230769","0","0","7.122507123","12.34567901","4.273504274","7.407407407","11.3960114","19.75308642"
