"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00001","","","","39","20","5","8","8","20","20","18","33","6.1","4","34","2","4","4","4","4","3","4","5","4.92","10.1","44.1","51","0.338888889","0.121212121","0.198039216","2.55","1.307692308","0.9","0.461538462","0.505","0.258974359","1.7","0.871794872","35.29411765","22.90249433","51.28205128","5.79297246","11.2962963","9.591642925","18.7037037","32.28869896","62.96296296","41.88034188","81.66666667"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00002","","","","39","19","2","6","7","19","19","13","23","3","2","39","2","3","3","5","3","3","5","5","1.5","5","44","36","0.230769231","0.086956522","0.138888889","1.894736842","0.923076923","0.684210526","0.333333333","0.263157895","0.128205128","2.052631579","1","36.11111111","11.36363636","48.71794872","2.849002849","5.847953216","4.748338082","9.746588694","37.03703704","76.02339181","41.78537512","85.76998051"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00003","","","","39","10","4","5","7","10","10","3","7","0.9","0.5","34.7","2","2","3","5","5","3","5","5","1.5","1.4","36.1","10","0.3","0.071428571","0.14","1","0.256410256","0.3","0.076923077","0.14","0.035897436","3.47","0.88974359","30","3.878116343","25.64102564","0.854700855","3.333333333","1.329534663","5.185185185","32.95346629","128.5185185","34.28300095","133.7037037"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00004","","","","39","11","4","4","6","11","6","0","7","0","1","34","2","2","1","5","5","3","5","5","1.74","1","35","7","","0.142857143","0.142857143","0.636363636","0.179487179","0","0","0.090909091","0.025641026","3.090909091","0.871794872","0","2.857142857","28.20512821","0","0","0.949667616","3.367003367","32.28869896","114.4781145","33.23836657","117.8451178"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00005","","","","39","12","3","4","4","12","12","71","81","15","5","14.8","6","5","4","5","5","3","3","2","6.12","20","34.8","152","0.211267606","0.061728395","0.131578947","12.66666667","3.897435897","5.916666667","1.820512821","1.666666667","0.512820513","1.233333333","0.379487179","46.71052632","57.47126437","30.76923077","14.24501425","46.2962963","18.99335233","61.72839506","14.05508072","45.67901235","33.04843305","107.4074074"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00006","","","","39","14","3","5","5","14","14","59","75","13.5","4","21.1","4","4","4","5","5","3","4","3","10.5","17.5","38.6","134","0.228813559","0.053333333","0.130597015","9.571428571","3.435897436","4.214285714","1.512820513","1.25","0.448717949","1.507142857","0.541025641","44.02985075","45.33678756","35.8974359","12.82051282","35.71428571","16.61918329","46.2962963","20.0379867","55.82010582","36.65716999","102.1164021"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00007","","","","39","31","4","5","5","31","31","46","47","8","2.7","26","4","3","3","4","5","3","4","5","11.03","10.7","36.7","93","0.173913043","0.057446809","0.115053763","3","2.384615385","1.483870968","1.179487179","0.34516129","0.274358974","0.838709677","0.666666667","49.46236559","29.15531335","79.48717949","7.597340931","9.557945042","10.16144349","12.78375149","24.69135802","31.06332139","34.85280152","43.84707288"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00008","","","","39","33","4","4","7","27","27","35","32","13.4","5.5","22.5","1","5","5","5","5","3","5","5","1.17","18.9","41.4","67","0.382857143","0.171875","0.282089552","2.481481481","1.717948718","1.296296296","0.897435897","0.7","0.484615385","0.833333333","0.576923077","52.23880597","45.65217391","69.23076923","12.72554606","18.38134431","17.94871795","25.92592593","21.36752137","30.86419753","39.31623932","56.79012346"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00009","","","","39","34","3","3","8","30","30","30","36","7.2","3.4","32.3","5","5","3","5","4","3","4","5","4.61","10.6","42.9","66","0.24","0.094444444","0.160606061","2.2","1.692307692","1","0.769230769","0.353333333","0.271794872","1.076666667","0.828205128","45.45454545","24.70862471","76.92307692","6.837606838","8.888888889","10.06647673","13.08641975","30.67426401","39.87654321","40.74074074","52.96296296"
"","","MZP2010GUR-AT01","","","","","","","","","MZP2010GUR-AT01-00010","","","","39","35","3","4","7","26","26","23","18","6.1","2","36.4","3","3","4","5","3","3","5","5","4.61","8.1","44.5","41","0.265217391","0.111111111","0.197560976","1.576923077","1.051282051","0.884615385","0.58974359","0.311538462","0.207692308","1.4","0.933333333","56.09756098","18.20224719","66.66666667","5.79297246","8.689458689","7.692307692","11.53846154","34.56790123","51.85185185","42.26020893","63.39031339"
