"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00022","","","","26","4","6","1","3","1","1","1","","0.1","","0.2","7","3","1","3","1","1","3","","","","","0.1","","","","","1","0.038461538","","","0.2","0.007692308","","","3.846153846","0.142450142","3.703703704","","","0.284900285","7.407407407","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00023","","","","26","9","4","1","4","8","1","2","","0.1","","2.2","7","3","1","5","3","3","3","1.04","","","","0.05","","","","","0.25","0.076923077","","","0.275","0.084615385","","","30.76923077","0.142450142","0.462962963","","","3.133903134","10.18518519","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00024","","","","26","13","5","1","6","10","3","","8","","0.3","3.5","7","5","5","1","1","7","5","1.04","","","","","0.0375","","","","","","","","0.35","0.134615385","","","38.46153846","","","","","4.985754986","12.96296296","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00025","","","","26","18","1","1","7","10","9","16","29","1.5","0.9","3.6","4","3","1","1","3","9","3","11.03","2.4","6","45","0.09375","0.031034483","0.053333333","4.5","1.730769231","1.6","0.615384615","0.24","0.092307692","0.36","0.138461538","35.55555556","40","38.46153846","2.136752137","5.555555556","3.418803419","8.888888889","5.128205128","13.33333333","8.547008547","22.22222222"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00026","","","","26","15","1","1","6","10","6","15","3","4","","5.4","1","1","3","1","3","7","3","10.5","","","18","0.266666667","","","1.8","0.692307692","1.5","0.576923077","","","0.54","0.207692308","83.33333333","","38.46153846","5.698005698","14.81481481","","","7.692307692","20","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00027","","","","26","21","1","1","7","11","9","19","22","2.2","1","6.2","5","3","7","1","1","9","3","11.03","3.2","9.4","41","0.115789474","0.045454545","0.07804878","3.727272727","1.576923077","1.727272727","0.730769231","0.290909091","0.123076923","0.563636364","0.238461538","46.34146341","34.04255319","42.30769231","3.133903134","7.407407407","4.558404558","10.77441077","8.831908832","20.87542088","13.39031339","31.64983165"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00028","","","","26","20","1","1","7","11","10","29","16","5","0.2","3.5","3","3","3","1","3","3","5","10.5","5.2","8.7","45","0.172413793","0.0125","0.115555556","4.090909091","1.730769231","2.636363636","1.115384615","0.472727273","0.2","0.318181818","0.134615385","64.44444444","59.77011494","42.30769231","7.122507123","16.83501684","7.407407407","17.50841751","4.985754986","11.78451178","12.39316239","29.29292929"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00029","","","","26","10","7","1","5","4","2","2","5","0.5","0.4","3","5","5","1","1","5","5","3","7.23","0.9","3.9","7","0.25","0.08","0.128571429","1.75","0.269230769","0.5","0.076923077","0.225","0.034615385","0.75","0.115384615","28.57142857","23.07692308","15.38461538","0.712250712","4.62962963","1.282051282","8.333333333","4.273504274","27.77777778","5.555555556","36.11111111"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00030","","","","26","19","1","1","7","13","4","","3","","0.1","5.5","9","7","1","3","3","5","3","7.23","","","","","0.033333333","","","","","","","","0.423076923","0.211538462","","","50","","","","","7.834757835","15.66951567","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00031","","","","26","20","1","1","8","13","12","15","10","7","0.9","10","3","3","1","1","3","3","1","","7.9","17.9","25","0.466666667","0.09","0.316","1.923076923","0.961538462","1.153846154","0.576923077","0.607692308","0.303846154","0.769230769","0.384615385","60","44.13407821","50","9.971509972","19.94301994","11.25356125","22.50712251","14.24501425","28.49002849","25.4985755","50.997151"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00032","","","","26","24","3","3","8","15","13","30","29","6.8","2.4","7.5","3","3","3","1","3","3","3","7.23","9.2","16.7","59","0.226666667","0.082758621","0.155932203","3.933333333","2.269230769","2","1.153846154","0.613333333","0.353846154","0.5","0.288461538","50.84745763","55.08982036","57.69230769","9.686609687","16.79012346","13.10541311","22.71604938","10.68376068","18.51851852","23.78917379","41.2345679"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00033","","","","26","16","1","3","5","11","6","5","22","0.9","1","6","7","7","1","1","3","3","7","7.23","1.9","7.9","27","0.18","0.045454545","0.07037037","2.454545455","1.038461538","0.454545455","0.192307692","0.172727273","0.073076923","0.545454545","0.230769231","18.51851852","24.05063291","42.30769231","1.282051282","3.03030303","2.706552707","6.397306397","8.547008547","20.2020202","11.25356125","26.5993266"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00034","","","","26","7","3","1","4","5","2","2","2","0.4","0.1","6.5","7","7","1","1","5","3","1","4.41","0.5","7","4","0.2","0.05","0.125","0.8","0.153846154","0.4","0.076923077","0.1","0.019230769","1.3","0.25","50","7.142857143","19.23076923","0.56980057","2.962962963","0.712250712","3.703703704","9.259259259","48.14814815","9.971509972","51.85185185"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00035","","","","26","21","1","1","8","12","8","22","12","3","1","17","3","5","1","1","7","1","1","1.04","4","21","34","0.136363636","0.083333333","0.117647059","2.833333333","1.307692308","1.833333333","0.846153846","0.333333333","0.153846154","1.416666667","0.653846154","64.70588235","19.04761905","46.15384615","4.273504274","9.259259259","5.698005698","12.34567901","24.21652422","52.4691358","29.91452991","64.81481481"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00036","","","","26","19","1","1","8","11","7","15","22","2","1.2","8","3","3","3","5","3","3","3","11.03","3.2","11.2","37","0.133333333","0.054545455","0.086486486","3.363636364","1.423076923","1.363636364","0.576923077","0.290909091","0.123076923","0.727272727","0.307692308","40.54054054","28.57142857","42.30769231","2.849002849","6.734006734","4.558404558","10.77441077","11.3960114","26.93602694","15.95441595","37.71043771"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00038","","","","26","15","1","1","8","7","6","16","21","2.2","1.5","15","3","3","1","1","7","3","3","4.41","3.7","18.7","37","0.1375","0.071428571","0.1","5.285714286","1.423076923","2.285714286","0.615384615","0.528571429","0.142307692","2.142857143","0.576923077","43.24324324","19.78609626","26.92307692","3.133903134","11.64021164","5.270655271","19.57671958","21.36752137","79.36507937","26.63817664","98.94179894"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00039","","","","26","4","1","1","4","3","1","","2","","0.3","3.1","3","3","1","1","3","5","3","10.5","","","","","0.15","","","","","","","","1.033333333","0.119230769","","","11.53846154","","","","","4.415954416","38.27160494","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00040","","","","26","15","2","1","7","6","4","5","12","2.9","1.1","7.5","3","3","3","3","3","3","3","1.04","4","11.5","17","0.58","0.091666667","0.235294118","2.833333333","0.653846154","0.833333333","0.192307692","0.666666667","0.153846154","1.25","0.288461538","29.41176471","34.7826087","23.07692308","4.131054131","17.90123457","5.698005698","24.69135802","10.68376068","46.2962963","16.38176638","70.98765432"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00041","","","","26","17","4","1","6","11","8","9","10","2.2","1","3","3","3","1","1","7","3","3","7.23","3.2","6.2","19","0.244444444","0.1","0.168421053","1.727272727","0.730769231","0.818181818","0.346153846","0.290909091","0.123076923","0.272727273","0.115384615","47.36842105","51.61290323","42.30769231","3.133903134","7.407407407","4.558404558","10.77441077","4.273504274","10.1010101","8.831908832","20.87542088"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00042","","","","26","2","1","1","2","1","1","1","","1.2","","1.1","3","7","3","5","7","3","3","4.41","","","","1.2","","","","","1","0.038461538","","","1.1","0.042307692","","","3.846153846","1.709401709","44.44444444","","","1.566951567","40.74074074","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00043","","","","26","15","6","1","5","4","2","5","","1","","3","7","7","1","1","1","3","7","1.04","","","","0.2","","","","","1.25","0.192307692","","","0.75","0.115384615","","","15.38461538","1.424501425","9.259259259","","","4.273504274","27.77777778","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00044","","","","26","20","1","","7","6","3","","3","","0.1","1.2","9","7","1","1","3","3","5","10.5","","","","","0.033333333","","","","","","","","0.2","0.046153846","","","23.07692308","","","","","1.709401709","7.407407407","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00045","","","","26","16","4","1","7","6","5","26","33","3.2","1.3","6","3","3","1","1","1","5","3","10.5","4.5","10.5","59","0.123076923","0.039393939","0.076271186","9.833333333","2.269230769","4.333333333","1","0.75","0.173076923","1","0.230769231","44.06779661","42.85714286","23.07692308","4.558404558","19.75308642","6.41025641","27.77777778","8.547008547","37.03703704","14.95726496","64.81481481"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00046","","","","26","13","1","1","7","6","4","14","15","3.2","1.9","3","5","7","1","3","3","7","3","6.12","5.1","8.1","29","0.228571429","0.126666667","0.175862069","4.833333333","1.115384615","2.333333333","0.538461538","0.85","0.196153846","0.5","0.115384615","48.27586207","62.96296296","23.07692308","4.558404558","19.75308642","7.264957265","31.48148148","4.273504274","18.51851852","11.53846154","50"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00047","","","","26","9","1","1","1","9","9","0","3","0","0.1","","3","3","3","3","3","5","3","14.37","0.1","","3","","0.033333333","0.033333333","0.333333333","0.115384615","0","0","0.011111111","0.003846154","","","0","","34.61538462","0","0","0.142450142","0.411522634","","","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00048","","","","26","17","1","1","7","9","9","8","16","1.3","1","6.4","3","3","3","3","3","5","3","11.03","2.3","8.7","24","0.1625","0.0625","0.095833333","2.666666667","0.923076923","0.888888889","0.307692308","0.255555556","0.088461538","0.711111111","0.246153846","33.33333333","26.43678161","34.61538462","1.851851852","5.349794239","3.276353276","9.465020576","9.116809117","26.33744856","12.39316239","35.80246914"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00049","","","","26","18","3","1","7","10","6","0","4","0","0.2","","7","5","3","5","3","5","7","7.23","0.2","","4","","0.05","0.05","0.4","0.153846154","0","0","0.02","0.007692308","","","0","","38.46153846","0","0","0.284900285","0.740740741","","","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00050","","","","26","1","8","8","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00051","","","","26","12","3","1","6","5","3","1","10","0.1","0.2","4","9","7","3","1","3","5","3","10.5","0.3","4.3","11","0.1","0.02","0.027272727","2.2","0.423076923","0.2","0.038461538","0.06","0.011538462","0.8","0.153846154","9.090909091","6.976744186","19.23076923","0.142450142","0.740740741","0.427350427","2.222222222","5.698005698","29.62962963","6.125356125","31.85185185"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00052","","","","26","14","5","5","4","6","5","","3","","0.2","1.4","9","3","1","1","3","3","5","1.04","","","","","0.066666667","","","","","","","","0.233333333","0.053846154","","","23.07692308","","","","","1.994301994","8.641975309","",""
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00053","","","","26","14","4","4","6","6","6","10","7","2.1","0.3","5","3","3","1","3","5","3","3","10.5","2.4","7.4","17","0.21","0.042857143","0.141176471","2.833333333","0.653846154","1.666666667","0.384615385","0.4","0.092307692","0.833333333","0.192307692","58.82352941","32.43243243","23.07692308","2.991452991","12.96296296","3.418803419","14.81481481","7.122507123","30.86419753","10.54131054","45.67901235"
"","","MZP2013UMB-AT07","","","","","","","","","MZP2013UMB-AT07-00054","","","","26","7","3","3","3","5","2","4","","0.1","","0.2","3","3","1","3","3","3","3","7.23","","","","0.025","","","","","0.8","0.153846154","","","0.04","0.007692308","","","19.23076923","0.142450142","0.740740741","","","0.284900285","1.481481481","",""
