"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00001","","","","39","38","1","3","4","35","35","32","57","4","6.9","3","4","3","3","7","1","5","5","5","10.5","10.9","13.9","89","0.125","0.121052632","0.12247191","2.542857143","2.282051282","0.914285714","0.820512821","0.311428571","0.279487179","0.085714286","0.076923077","35.95505618","78.41726619","89.74358974","3.798670465","4.232804233","10.35137702","11.53439153","2.849002849","3.174603175","13.20037987","14.70899471"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00002","","","","39","37","2","4","4","30","30","19","110","3.5","9","2","6","5","5","5","1","5","3","3","7.23","12.5","14.5","129","0.184210526","0.081818182","0.096899225","4.3","3.307692308","0.633333333","0.487179487","0.416666667","0.320512821","0.066666667","0.051282051","14.72868217","86.20689655","76.92307692","3.323836657","4.320987654","11.8708452","15.43209877","1.899335233","2.469135802","13.77018044","17.90123457"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00003","","","","39","35","1","3","4","30","30","40","100","15","9","4.6","4","1","1","3","1","5","5","3","7.76","24","28.6","140","0.375","0.09","0.171428571","4.666666667","3.58974359","1.333333333","1.025641026","0.8","0.615384615","0.153333333","0.117948718","28.57142857","83.91608392","76.92307692","14.24501425","18.51851852","22.79202279","29.62962963","4.368471035","5.679012346","27.16049383","35.30864198"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00004","","","","39","30","2","4","5","30","30","13","96","3","10.2","6","3","5","3","3","1","5","5","3","7.76","13.2","19.2","109","0.230769231","0.10625","0.121100917","3.633333333","2.794871795","0.433333333","0.333333333","0.44","0.338461538","0.2","0.153846154","11.9266055","68.75","76.92307692","2.849002849","3.703703704","12.53561254","16.2962963","5.698005698","7.407407407","18.23361823","23.7037037"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00005","","","","39","37","1","3","6","37","37","44","134","12","12.5","5.9","6","1","1","3","1","5","5","3","7.23","24.5","30.4","178","0.272727273","0.093283582","0.137640449","4.810810811","4.564102564","1.189189189","1.128205128","0.662162162","0.628205128","0.159459459","0.151282051","24.71910112","80.59210526","94.87179487","11.3960114","12.01201201","23.2668566","24.52452452","5.603038936","5.905905906","28.86989554","30.43043043"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00006","","","","39","36","2","4","5","33","33","37","151","6","17","4.5","6","3","1","3","1","3","5","5","11.03","23","27.5","188","0.162162162","0.112582781","0.122340426","5.696969697","4.820512821","1.121212121","0.948717949","0.696969697","0.58974359","0.136363636","0.115384615","19.68085106","83.63636364","84.61538462","5.698005698","6.734006734","21.84235518","25.81369248","4.273504274","5.050505051","26.11585945","30.86419753"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00007","","","","39","35","1","4","4","29","29","38","114","8","8","3.6","6","3","3","3","1","5","5","5","11.03","16","19.6","152","0.210526316","0.070175439","0.105263158","5.24137931","3.897435897","1.310344828","0.974358974","0.551724138","0.41025641","0.124137931","0.092307692","25","81.63265306","74.35897436","7.597340931","10.21711367","15.19468186","20.43422733","3.418803419","4.597701149","18.61348528","25.03192848"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00008","","","","39","34","1","4","4","26","26","47","84","13","4","8.8","6","3","1","5","1","5","1","1","1.38","17","25.8","131","0.276595745","0.047619048","0.129770992","5.038461538","3.358974359","1.807692308","1.205128205","0.653846154","0.435897436","0.338461538","0.225641026","35.8778626","65.89147287","66.66666667","12.34567901","18.51851852","16.14434948","24.21652422","8.357075024","12.53561254","24.5014245","36.75213675"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00009","","","","39","30","2","6","5","30","30","16","124","2","9.5","5.1","6","3","3","5","1","5","5","5","11.03","11.5","16.6","140","0.125","0.076612903","0.082142857","4.666666667","3.58974359","0.533333333","0.41025641","0.383333333","0.294871795","0.17","0.130769231","11.42857143","69.27710843","76.92307692","1.899335233","2.469135802","10.92117759","14.19753086","4.843304843","6.296296296","15.76448243","20.49382716"
"","","MZP2010GUR-AT03","","","","","","","","","MZP2010GUR-AT03-00010","","","","39","28","1","5","4","28","28","48","77","19","11","4.2","6","1","1","3","1","7","5","5","11.03","30","34.2","125","0.395833333","0.142857143","0.24","4.464285714","3.205128205","1.714285714","1.230769231","1.071428571","0.769230769","0.15","0.107692308","38.4","87.71929825","71.79487179","18.04368471","25.13227513","28.49002849","39.68253968","3.988603989","5.555555556","32.47863248","45.23809524"
