"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00011","","","","39","30","1","3","5","17","17","18","26","10.3","7.5","35","3","1","3","1","5","3","3","6.12","17.8","52.8","44","0.572222222","0.288461538","0.404545455","2.588235294","1.128205128","1.058823529","0.461538462","1.047058824","0.456410256","2.058823529","0.897435897","40.90909091","33.71212121","43.58974359","9.781576448","22.44008715","16.90408357","38.77995643","33.23836657","76.25272331","50.14245014","115.0326797"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00012","","","","39","25","1","1","7","11","11","5","19","1.3","4.5","18.8","5","5","3","1","5","3","3","6.12","5.8","24.6","24","0.26","0.236842105","0.241666667","2.181818182","0.615384615","0.454545455","0.128205128","0.527272727","0.148717949","1.709090909","0.482051282","20.83333333","23.57723577","28.20512821","1.234567901","4.377104377","5.508072175","19.52861953","17.85375119","63.2996633","23.36182336","82.82828283"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00013","","","","39","26","1","3","5","11","11","7","70","2","14.2","15.7","5","5","7","1","7","5","5","11.03","16.2","31.9","77","0.285714286","0.202857143","0.21038961","7","1.974358974","0.636363636","0.179487179","1.472727273","0.415384615","1.427272727","0.402564103","9.090909091","50.78369906","28.20512821","1.899335233","6.734006734","15.38461538","54.54545455","14.90978158","52.86195286","30.29439696","107.4074074"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00014","","","","39","38","1","1","5","23","23","24","22","14","5","62.3","1","1","5","1","7","5","5","11.03","19","81.3","46","0.583333333","0.227272727","0.413043478","2","1.179487179","1.043478261","0.615384615","0.826086957","0.487179487","2.708695652","1.597435897","52.17391304","23.3702337","58.97435897","13.29534663","22.54428341","18.04368471","30.5958132","59.1642925","100.3220612","77.20797721","130.9178744"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00015","","","","39","27","3","7","5","27","5","0","6","0","1.1","33","7","7","5","5","3","3","1","3.03","1.1","34.1","6","","0.183333333","0.183333333","0.222222222","0.153846154","0","0","0.040740741","0.028205128","1.222222222","0.846153846","0","3.225806452","69.23076923","0","0","1.044634378","1.508916324","31.33903134","45.26748971","32.38366572","46.77640604"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00016","","","","39","31","1","5","9","18","18","4","46","1.7","6.7","10.3","5","5","5","1","5","3","3","7.76","8.4","18.7","50","0.425","0.145652174","0.168","2.777777778","1.282051282","0.222222222","0.102564103","0.466666667","0.215384615","0.572222222","0.264102564","8","44.9197861","46.15384615","1.614434948","3.497942387","7.977207977","17.28395062","9.781576448","21.19341564","17.75878443","38.47736626"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00017","","","","39","22","1","3","5","20","20","12","37","6","7.8","8.5","3","3","5","1","5","5","5","10.5","13.8","22.3","49","0.5","0.210810811","0.281632653","2.45","1.256410256","0.6","0.307692308","0.69","0.353846154","0.425","0.217948718","24.48979592","61.88340807","51.28205128","5.698005698","11.11111111","13.10541311","25.55555556","8.072174739","15.74074074","21.17758784","41.2962963"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00018","","","","39","26","1","3","5","20","20","13","33","5.5","8","17.5","3","3","5","1","5","5","3","7.76","13.5","31","46","0.423076923","0.242424242","0.293478261","2.3","1.179487179","0.65","0.333333333","0.675","0.346153846","0.875","0.448717949","28.26086957","43.5483871","51.28205128","5.22317189","10.18518519","12.82051282","25","16.61918329","32.40740741","29.43969611","57.40740741"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00019","","","","39","20","1","1","5","4","4","10","11","4","1.4","9.5","3","3","3","1","5","5","3","7.76","5.4","14.9","21","0.4","0.127272727","0.257142857","5.25","0.538461538","2.5","0.256410256","1.35","0.138461538","2.375","0.243589744","47.61904762","36.24161074","10.25641026","3.798670465","37.03703704","5.128205128","50","9.021842355","87.96296296","14.15004748","137.962963"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00020","","","","39","20","1","5","5","16","16","21","60","8.5","10.2","20.3","1","1","3","1","5","5","3","7.76","18.7","39","81","0.404761905","0.17","0.230864198","5.0625","2.076923077","1.3125","0.538461538","1.16875","0.479487179","1.26875","0.520512821","25.92592593","47.94871795","41.02564103","8.072174739","19.67592593","17.75878443","43.28703704","19.27825261","46.99074074","37.03703704","90.27777778"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00021","","","","39","35","1","5","7","26","26","40","25","17","9.5","44.2","3","3","5","1","5","5","5","10.5","26.5","70.7","65","0.425","0.38","0.407692308","2.5","1.666666667","1.538461538","1.025641026","1.019230769","0.679487179","1.7","1.133333333","61.53846154","37.48231966","66.66666667","16.14434948","24.21652422","25.16619183","37.74928775","41.97530864","62.96296296","67.14150047","100.7122507"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00022","","","","39","30","1","5","7","22","22","15","28","9.2","7.7","33.8","5","5","5","1","5","5","5","11.03","16.9","50.7","43","0.613333333","0.275","0.393023256","1.954545455","1.102564103","0.681818182","0.384615385","0.768181818","0.433333333","1.536363636","0.866666667","34.88372093","33.33333333","56.41025641","8.73694207","15.48821549","16.04938272","28.45117845","32.09876543","56.9023569","48.14814815","85.35353535"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00023","","","","39","35","3","7","5","19","19","20","11","14.5","2.5","34","3","5","3","5","1","1","1","","17","51","31","0.725","0.227272727","0.548387097","1.631578947","0.794871795","1.052631579","0.512820513","0.894736842","0.435897436","1.789473684","0.871794872","64.51612903","33.33333333","48.71794872","13.77018044","28.26510721","16.14434948","33.13840156","32.28869896","66.27680312","48.43304843","99.41520468"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00024","","","","39","36","1","3","5","30","30","47","53","14.2","9.3","18.2","3","3","3","1","7","7","5","12.39","23.5","41.7","100","0.30212766","0.175471698","0.235","3.333333333","2.564102564","1.566666667","1.205128205","0.783333333","0.602564103","0.606666667","0.466666667","47","56.35491607","76.92307692","13.48528015","17.5308642","22.31718898","29.01234568","17.28395062","22.4691358","39.6011396","51.48148148"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00025","","","","39","23","1","3","5","13","13","10","15","7","3","14.5","3","3","3","1","5","5","3","7.76","10","24.5","25","0.7","0.2","0.4","1.923076923","0.641025641","0.769230769","0.256410256","0.769230769","0.256410256","1.115384615","0.371794872","40","40.81632653","33.33333333","6.647673314","19.94301994","9.496676163","28.49002849","13.77018044","41.31054131","23.2668566","69.8005698"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00026","","","","39","33","1","1","5","18","18","12","14","6","4","20.1","5","7","5","3","3","3","3","6.12","10","30.1","26","0.5","0.285714286","0.384615385","1.444444444","0.666666667","0.666666667","0.307692308","0.555555556","0.256410256","1.116666667","0.515384615","46.15384615","33.22259136","46.15384615","5.698005698","12.34567901","9.496676163","20.57613169","19.08831909","41.35802469","28.58499525","61.93415638"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00027","","","","39","35","1","3","7","35","35","16","37","11","10.5","40","3","3","3","5","1","1","1","0.02","21.5","61.5","53","0.6875","0.283783784","0.405660377","1.514285714","1.358974359","0.457142857","0.41025641","0.614285714","0.551282051","1.142857143","1.025641026","30.18867925","34.95934959","89.74358974","10.44634378","11.64021164","20.41785375","22.75132275","37.98670465","42.32804233","58.4045584","65.07936508"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00028","","","","39","31","1","3","5","28","28","17","25","9.5","8.7","18.5","3","3","3","1","7","5","5","10.5","18.2","36.7","42","0.558823529","0.348","0.433333333","1.5","1.076923077","0.607142857","0.435897436","0.65","0.466666667","0.660714286","0.474358974","40.47619048","49.59128065","71.79487179","9.021842355","12.56613757","17.28395062","24.07407407","17.5688509","24.47089947","34.85280152","48.54497354"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00029","","","","39","30","5","9","5","26","15","13","8","9","2","28.5","3","7","5","5","1","1","1","","11","39.5","21","0.692307692","0.25","0.523809524","0.807692308","0.538461538","0.5","0.333333333","0.423076923","0.282051282","1.096153846","0.730769231","61.9047619","27.84810127","66.66666667","8.547008547","12.82051282","10.44634378","15.66951567","27.06552707","40.5982906","37.51187085","56.26780627"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00030","","","","39","30","1","5","5","23","23","43","42","15","3","9.5","3","3","1","1","5","5","5","7.76","18","27.5","85","0.348837209","0.071428571","0.211764706","3.695652174","2.179487179","1.869565217","1.102564103","0.782608696","0.461538462","0.413043478","0.243589744","50.58823529","65.45454545","58.97435897","14.24501425","24.15458937","17.09401709","28.98550725","9.021842355","15.2979066","26.11585945","44.28341385"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00031","","","","39","19","1","1","5","7","7","9","12","2.5","2.5","13.1","5","5","3","1","5","5","5","7.76","5","18.1","21","0.277777778","0.208333333","0.238095238","3","0.538461538","1.285714286","0.230769231","0.714285714","0.128205128","1.871428571","0.335897436","42.85714286","27.62430939","17.94871795","2.374169041","13.22751323","4.748338082","26.45502646","12.44064577","69.31216931","17.18898386","95.76719577"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00032","","","","39","33","1","3","5","32","32","51","90","17","10","45.4","1","1","3","1","5","5","5","7.23","27","72.4","141","0.333333333","0.111111111","0.191489362","4.40625","3.615384615","1.59375","1.307692308","0.84375","0.692307692","1.41875","1.164102564","36.17021277","37.29281768","82.05128205","16.14434948","19.67592593","25.64102564","31.25","43.11490978","52.5462963","68.75593542","83.7962963"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00033","","","","39","35","1","3","7","32","32","11","29","4","7.5","32","5","5","7","1","5","5","5","11.03","11.5","43.5","40","0.363636364","0.25862069","0.2875","1.25","1.025641026","0.34375","0.282051282","0.359375","0.294871795","1","0.820512821","27.5","26.43678161","82.05128205","3.798670465","4.62962963","10.92117759","13.31018519","30.38936372","37.03703704","41.31054131","50.34722222"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00034","","","","39","29","1","3","7","21","21","30","29","6.3","4","36","5","5","","1","5","3","3","7.23","10.3","46.3","59","0.21","0.137931034","0.174576271","2.80952381","1.512820513","1.428571429","0.769230769","0.49047619","0.264102564","1.714285714","0.923076923","50.84745763","22.2462203","53.84615385","5.982905983","11.11111111","9.781576448","18.16578483","34.18803419","63.49206349","43.96961064","81.65784832"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00035","","","","39","30","1","1","5","19","19","11","12","4","5.2","22.5","5","5","","1","5","5","5","10.5","9.2","31.7","23","0.363636364","0.433333333","0.4","1.210526316","0.58974359","0.578947368","0.282051282","0.484210526","0.235897436","1.184210526","0.576923077","47.82608696","29.02208202","48.71794872","3.798670465","7.797270955","8.73694207","17.9337232","21.36752137","43.85964912","30.10446344","61.79337232"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00036","","","","39","25","1","3","5","22","22","34","33","11","7","17.7","5","5","","1","5","5","5","7.76","18","35.7","67","0.323529412","0.212121212","0.268656716","3.045454545","1.717948718","1.545454545","0.871794872","0.818181818","0.461538462","0.804545455","0.453846154","50.74626866","50.42016807","56.41025641","10.44634378","18.51851852","17.09401709","30.3030303","16.80911681","29.7979798","33.9031339","60.1010101"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00037","","","","39","22","1","3","5","15","15","17","39","8","9","11.5","5","3","","1","5","5","5","7.23","17","28.5","56","0.470588235","0.230769231","0.303571429","3.733333333","1.435897436","1.133333333","0.435897436","1.133333333","0.435897436","0.766666667","0.294871795","30.35714286","59.64912281","38.46153846","7.597340931","19.75308642","16.14434948","41.97530864","10.92117759","28.39506173","27.06552707","70.37037037"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00038","","","","39","21","1","3","5","18","10","0","12","0","7.5","12","5","9","","3","3","1","3","3.03","7.5","19.5","12","","0.625","0.625","0.666666667","0.307692308","0","0","0.416666667","0.192307692","0.666666667","0.307692308","0","38.46153846","46.15384615","0","0","7.122507123","15.43209877","11.3960114","24.69135802","18.51851852","40.12345679"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00039","","","","39","30","1","3","7","25","25","60","14","14.9","2","29.5","1","1","","1","7","5","5","11.03","16.9","46.4","74","0.248333333","0.142857143","0.228378378","2.96","1.897435897","2.4","1.538461538","0.676","0.433333333","1.18","0.756410256","81.08108108","36.42241379","64.1025641","14.15004748","22.07407407","16.04938272","25.03703704","28.01519468","43.7037037","44.0645774","68.74074074"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00040","","","","39","25","1","1","5","22","22","26","31","16.5","5","12","1","1","","1","7","5","3","12.39","21.5","33.5","57","0.634615385","0.161290323","0.377192982","2.590909091","1.461538462","1.181818182","0.666666667","0.977272727","0.551282051","0.545454545","0.307692308","45.61403509","64.17910448","56.41025641","15.66951567","27.77777778","20.41785375","36.1952862","11.3960114","20.2020202","31.81386515","56.3973064"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00041","","","","39","28","1","5","5","28","28","17","46","5.5","6","13","5","5","","1","5","5","3","10.5","11.5","24.5","63","0.323529412","0.130434783","0.182539683","2.25","1.615384615","0.607142857","0.435897436","0.410714286","0.294871795","0.464285714","0.333333333","26.98412698","46.93877551","71.79487179","5.22317189","7.275132275","10.92117759","15.21164021","12.34567901","17.1957672","23.2668566","32.40740741"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00042","","","","39","20","3","7","5","20","20","28","21","17.3","5","10.3","3","1","","1","5","3","3","7.76","22.3","32.6","49","0.617857143","0.238095238","0.455102041","2.45","1.256410256","1.4","0.717948718","1.115","0.571794872","0.515","0.264102564","57.14285714","68.40490798","51.28205128","16.42924976","32.03703704","21.17758784","41.2962963","9.781576448","19.07407407","30.95916429","60.37037037"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00043","","","","39","29","1","3","5","18","18","23","55","7.5","8","15","3","3","","1","5","5","5","11.03","15.5","30.5","78","0.326086957","0.145454545","0.198717949","4.333333333","2","1.277777778","0.58974359","0.861111111","0.397435897","0.833333333","0.384615385","29.48717949","50.81967213","46.15384615","7.122507123","15.43209877","14.71984805","31.89300412","14.24501425","30.86419753","28.9648623","62.75720165"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00044","","","","39","30","1","3","5","17","17","40","94","11.3","7.3","33","1","1","","1","5","5","5","11.03","18.6","51.6","134","0.2825","0.077659574","0.13880597","7.882352941","3.435897436","2.352941176","1.025641026","1.094117647","0.476923077","1.941176471","0.846153846","29.85074627","36.04651163","43.58974359","10.73124406","24.61873638","17.66381766","40.52287582","31.33903134","71.89542484","49.002849","112.4183007"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00045","","","","39","20","5","7","5","16","16","30","26","12.5","4.5","13","5","5","","1","5","5","5","11.03","17","30","56","0.416666667","0.173076923","0.303571429","3.5","1.435897436","1.875","0.769230769","1.0625","0.435897436","0.8125","0.333333333","53.57142857","56.66666667","41.02564103","11.8708452","28.93518519","16.14434948","39.35185185","12.34567901","30.09259259","28.49002849","69.44444444"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00046","","","","39","21","1","5","5","12","12","16","27","7.2","3.5","10.1","3","3","","1","5","5","5","10.5","10.7","20.8","43","0.45","0.12962963","0.248837209","3.583333333","1.102564103","1.333333333","0.41025641","0.891666667","0.274358974","0.841666667","0.258974359","37.20930233","51.44230769","30.76923077","6.837606838","22.22222222","10.16144349","33.02469136","9.591642925","31.17283951","19.75308642","64.19753086"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00047","","","","39","30","1","5","7","16","16","8","29","2","4","42","5","5","","3","3","3","3","6.12","6","48","37","0.25","0.137931034","0.162162162","2.3125","0.948717949","0.5","0.205128205","0.375","0.153846154","2.625","1.076923077","21.62162162","12.5","41.02564103","1.899335233","4.62962963","5.698005698","13.88888889","39.88603989","97.22222222","45.58404558","111.1111111"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00048","","","","39","28","3","5","7","28","20","18","19","11.2","5","25.1","3","3","","3","1","1","1","0.02","16.2","41.3","37","0.622222222","0.263157895","0.437837838","1.321428571","0.948717949","0.642857143","0.461538462","0.578571429","0.415384615","0.896428571","0.643589744","48.64864865","39.2251816","71.79487179","10.6362773","14.81481481","15.38461538","21.42857143","23.83665717","33.2010582","39.22127255","54.62962963"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00049","","","","39","30","1","3","7","22","22","0","40","0","5","63","7","7","","3","1","3","3","3.03","5","68","40","","0.125","0.125","1.818181818","1.025641026","0","0","0.227272727","0.128205128","2.863636364","1.615384615","0","7.352941176","56.41025641","0","0","4.748338082","8.417508418","59.82905983","106.0606061","64.57739791","114.4781145"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00050","","","","39","30","1","3","5","17","11","6","10","5","3.5","17.9","5","5","","5","3","5","5","7.76","8.5","26.4","16","0.833333333","0.35","0.53125","0.941176471","0.41025641","0.352941176","0.153846154","0.5","0.217948718","1.052941176","0.458974359","37.5","32.1969697","43.58974359","4.748338082","10.89324619","8.072174739","18.51851852","16.99905033","38.99782135","25.07122507","57.51633987"
"","","MZP2012GUR-AT05","","","","","","","","","MZP2012GUR-AT05-00051","","","","39","30","1","3","5","30","30","16","22","7.5","7","18","1","3","","1","5","5","3","7.23","14.5","32.5","38","0.46875","0.318181818","0.381578947","1.266666667","0.974358974","0.533333333","0.41025641","0.483333333","0.371794872","0.6","0.461538462","42.10526316","44.61538462","76.92307692","7.122507123","9.259259259","13.77018044","17.90123457","17.09401709","22.22222222","30.86419753","40.12345679"
