"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00011","","","","39","35","3","5","5","18","18","20","28","5","7","10.5","2","5","5","5","12","22.5","48","0.25","0.25","0.25","2.666666667","1.230769231","1.111111111","0.512820513","0.666666667","0.307692308","0.583333333","0.269230769","41.66666667","53.33333333","46.15384615","4.748338082","10.28806584","11.3960114","24.69135802","9.971509972","21.60493827","21.36752137","46.2962963"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00012","","","","39","21","7","7","3","12","0","0","0","0","0","2.4","","","","","0","2.4","0","","","","0","0","0","0","0","0","0.2","0.061538462","","0","30.76923077","0","0","0","0","2.279202279","7.407407407","2.279202279","7.407407407"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00013","","","","39","31","3","5","7","22","22","28","40","8","11.5","12","2","3","3","5","19.5","31.5","68","0.285714286","0.2875","0.286764706","3.090909091","1.743589744","1.272727273","0.717948718","0.886363636","0.5","0.545454545","0.307692308","41.17647059","61.9047619","56.41025641","7.597340931","13.46801347","18.51851852","32.82828283","11.3960114","20.2020202","29.91452991","53.03030303"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00014","","","","39","21","3","5","5","21","21","29","47","9","12.7","11","7","5","3","7","21.7","32.7","76","0.310344828","0.270212766","0.285526316","3.619047619","1.948717949","1.380952381","0.743589744","1.033333333","0.556410256","0.523809524","0.282051282","38.15789474","66.36085627","53.84615385","8.547008547","15.87301587","20.60778727","38.27160494","10.44634378","19.40035273","31.05413105","57.67195767"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00015","","","","39","31","3","5","7","20","20","19","22","5","6","10","6","5","5","5","11","21","41","0.263157895","0.272727273","0.268292683","2.05","1.051282051","0.95","0.487179487","0.55","0.282051282","0.5","0.256410256","46.34146341","52.38095238","51.28205128","4.748338082","9.259259259","10.44634378","20.37037037","9.496676163","18.51851852","19.94301994","38.88888889"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00016","","","","39","21","3","5","7","20","20","18","25","5","6.5","8.3","6","5","3","7","11.5","19.8","43","0.277777778","0.26","0.26744186","2.15","1.102564103","0.9","0.461538462","0.575","0.294871795","0.415","0.212820513","41.86046512","58.08080808","51.28205128","4.748338082","9.259259259","10.92117759","21.2962963","7.882241216","15.37037037","18.8034188","36.66666667"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00017","","","","39","17","3","5","7","17","17","15","24","4.5","6","7","6","5","3","5","10.5","17.5","39","0.3","0.25","0.269230769","2.294117647","1","0.882352941","0.384615385","0.617647059","0.269230769","0.411764706","0.179487179","38.46153846","60","43.58974359","4.273504274","9.803921569","9.971509972","22.87581699","6.647673314","15.25054466","16.61918329","38.12636166"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00018","","","","39","18","3","5","5","14","14","17","23","4.5","5","6.5","6","5","5","5","9.5","16","40","0.264705882","0.217391304","0.2375","2.857142857","1.025641026","1.214285714","0.435897436","0.678571429","0.243589744","0.464285714","0.166666667","42.5","59.375","35.8974359","4.273504274","11.9047619","9.021842355","25.13227513","6.172839506","17.1957672","15.19468186","42.32804233"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00019","","","","39","14","3","5","5","14","14","21","32","4.9","6.3","7","6","5","5","5","11.2","18.2","53","0.233333333","0.196875","0.211320755","3.785714286","1.358974359","1.5","0.538461538","0.8","0.287179487","0.5","0.179487179","39.62264151","61.53846154","35.8974359","4.65337132","12.96296296","10.6362773","29.62962963","6.647673314","18.51851852","17.28395062","48.14814815"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00020","","","","39","15","5","7","5","11","11","14","15","3","5","7.5","5","5","5","5","8","15.5","29","0.214285714","0.333333333","0.275862069","2.636363636","0.743589744","1.272727273","0.358974359","0.727272727","0.205128205","0.681818182","0.192307692","48.27586207","51.61290323","28.20512821","2.849002849","10.1010101","7.597340931","26.93602694","7.122507123","25.25252525","14.71984805","52.18855219"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00021","","","","39","22","3","5","5","10","10","15","22","4.5","5","6","5","7","7","5","9.5","15.5","37","0.3","0.227272727","0.256756757","3.7","0.948717949","1.5","0.384615385","0.95","0.243589744","0.6","0.153846154","40.54054054","61.29032258","25.64102564","4.273504274","16.66666667","9.021842355","35.18518519","5.698005698","22.22222222","14.71984805","57.40740741"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00022","","","","39","31","3","5","5","20","20","21","42","4.7","12","14.5","4","3","3","5","16.7","31.2","63","0.223809524","0.285714286","0.265079365","3.15","1.615384615","1.05","0.538461538","0.835","0.428205128","0.725","0.371794872","33.33333333","53.52564103","51.28205128","4.463437797","8.703703704","15.85944919","30.92592593","13.77018044","26.85185185","29.62962963","57.77777778"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00023","","","","39","21","3","5","5","21","21","23","35","5","10","11.5","4","5","5","5","15","26.5","58","0.217391304","0.285714286","0.25862069","2.761904762","1.487179487","1.095238095","0.58974359","0.714285714","0.384615385","0.547619048","0.294871795","39.65517241","56.60377358","53.84615385","4.748338082","8.818342152","14.24501425","26.45502646","10.92117759","20.28218695","25.16619183","46.7372134"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00024","","","","39","17","3","5","7","17","17","22","35","4.5","9.7","10.5","2","5","5","5","14.2","24.7","57","0.204545455","0.277142857","0.249122807","3.352941176","1.461538462","1.294117647","0.564102564","0.835294118","0.364102564","0.617647059","0.269230769","38.59649123","57.48987854","43.58974359","4.273504274","9.803921569","13.48528015","30.93681917","9.971509972","22.87581699","23.45679012","53.81263617"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00025","","","","39","22","3","5","7","18","18","20","32","5","6.5","10","6","3","5","5","11.5","21.5","52","0.25","0.203125","0.221153846","2.888888889","1.333333333","1.111111111","0.512820513","0.638888889","0.294871795","0.555555556","0.256410256","38.46153846","53.48837209","46.15384615","4.748338082","10.28806584","10.92117759","23.66255144","9.496676163","20.57613169","20.41785375","44.23868313"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00026","","","","39","31","5","7","5","19","19","21","42","6.7","11.5","11","4","5","5","5","18.2","29.2","63","0.319047619","0.273809524","0.288888889","3.315789474","1.615384615","1.105263158","0.538461538","0.957894737","0.466666667","0.578947368","0.282051282","33.33333333","62.32876712","48.71794872","6.362773029","13.06042885","17.28395062","35.47758285","10.44634378","21.44249513","27.7302944","56.92007797"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00027","","","","39","21","3","5","5","21","21","32","40","10","13.5","10.5","6","3","5","5","23.5","34","72","0.3125","0.3375","0.326388889","3.428571429","1.846153846","1.523809524","0.820512821","1.119047619","0.602564103","0.5","0.269230769","44.44444444","69.11764706","53.84615385","9.496676163","17.6366843","22.31718898","41.44620811","9.971509972","18.51851852","32.28869896","59.96472663"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00028","","","","39","14","3","5","5","10","10","14","21","3","5.7","7.5","6","5","5","5","8.7","16.2","35","0.214285714","0.271428571","0.248571429","3.5","0.897435897","1.4","0.358974359","0.87","0.223076923","0.75","0.192307692","40","53.7037037","25.64102564","2.849002849","11.11111111","8.262108262","32.22222222","7.122507123","27.77777778","15.38461538","60"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00029","","","","39","23","3","5","5","12","12","14","19","3.5","4.7","6","6","7","7","5","8.2","14.2","33","0.25","0.247368421","0.248484848","2.75","0.846153846","1.166666667","0.358974359","0.683333333","0.21025641","0.5","0.153846154","42.42424242","57.74647887","30.76923077","3.323836657","10.80246914","7.787274454","25.30864198","5.698005698","18.51851852","13.48528015","43.82716049"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00030","","","","39","31","3","5","7","12","12","15","18","3.6","5","6","6","7","7","5","8.6","14.6","33","0.24","0.277777778","0.260606061","2.75","0.846153846","1.25","0.384615385","0.716666667","0.220512821","0.5","0.153846154","45.45454545","58.90410959","30.76923077","3.418803419","11.11111111","8.1671415","26.54320988","5.698005698","18.51851852","13.8651472","45.0617284"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00031","","","","39","30","3","5","7","13","13","17","27","5","8.7","7","4","5","5","5","13.7","20.7","44","0.294117647","0.322222222","0.311363636","3.384615385","1.128205128","1.307692308","0.435897436","1.053846154","0.351282051","0.538461538","0.179487179","38.63636364","66.18357488","33.33333333","4.748338082","14.24501425","13.01044634","39.03133903","6.647673314","19.94301994","19.65811966","58.97435897"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00032","","","","39","14","3","5","5","10","10","15","17","4","5","6","6","7","5","5","9","15","32","0.266666667","0.294117647","0.28125","3.2","0.820512821","1.5","0.384615385","0.9","0.230769231","0.6","0.153846154","46.875","60","25.64102564","3.798670465","14.81481481","8.547008547","33.33333333","5.698005698","22.22222222","14.24501425","55.55555556"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00033","","","","39","24","3","5","5","12","12","17","23","4.1","5.7","7","5","7","5","5","9.8","16.8","40","0.241176471","0.247826087","0.245","3.333333333","1.025641026","1.416666667","0.435897436","0.816666667","0.251282051","0.583333333","0.179487179","42.5","58.33333333","30.76923077","3.893637227","12.65432099","9.30674264","30.24691358","6.647673314","21.60493827","15.95441595","51.85185185"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00034","","","","39","31","1","5","7","19","19","21","32","5","7","10.5","8","5","5","7","12","22.5","53","0.238095238","0.21875","0.226415094","2.789473684","1.358974359","1.105263158","0.538461538","0.631578947","0.307692308","0.552631579","0.269230769","39.62264151","53.33333333","48.71794872","4.748338082","9.746588694","11.3960114","23.39181287","9.971509972","20.46783626","21.36752137","43.85964912"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00035","","","","39","19","1","5","7","19","19","25","47","10","13.5","17","6","3","3","7","23.5","40.5","72","0.4","0.287234043","0.326388889","3.789473684","1.846153846","1.315789474","0.641025641","1.236842105","0.602564103","0.894736842","0.435897436","34.72222222","58.02469136","48.71794872","9.496676163","19.49317739","22.31718898","45.80896686","16.14434948","33.13840156","38.46153846","78.94736842"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00036","","","","39","24","3","5","7","21","21","30","57","11","14.5","15.5","7","3","3","7","25.5","41","87","0.366666667","0.254385965","0.293103448","4.142857143","2.230769231","1.428571429","0.769230769","1.214285714","0.653846154","0.738095238","0.397435897","34.48275862","62.19512195","53.84615385","10.44634378","19.40035273","24.21652422","44.97354497","14.71984805","27.33686067","38.93637227","72.31040564"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00037","","","","39","14","3","5","5","14","14","19","39","5","10.5","13","2","3","3","7","15.5","28.5","58","0.263157895","0.269230769","0.267241379","4.142857143","1.487179487","1.357142857","0.487179487","1.107142857","0.397435897","0.928571429","0.333333333","32.75862069","54.38596491","35.8974359","4.748338082","13.22751323","14.71984805","41.00529101","12.34567901","34.39153439","27.06552707","75.3968254"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00038","","","","39","22","3","5","7","19","19","25","47","9.5","13.5","12","6","3","3","5","23","35","72","0.38","0.287234043","0.319444444","3.789473684","1.846153846","1.315789474","0.641025641","1.210526316","0.58974359","0.631578947","0.307692308","34.72222222","65.71428571","48.71794872","9.021842355","18.51851852","21.84235518","44.83430799","11.3960114","23.39181287","33.23836657","68.22612086"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00039","","","","39","30","3","5","5","21","21","19","29","5","6.7","10","6","5","5","5","11.7","21.7","48","0.263157895","0.231034483","0.24375","2.285714286","1.230769231","0.904761905","0.487179487","0.557142857","0.3","0.476190476","0.256410256","39.58333333","53.91705069","53.84615385","4.748338082","8.818342152","11.11111111","20.63492063","9.496676163","17.6366843","20.60778727","38.27160494"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00040","","","","39","17","3","5","7","17","17","20","15","5","4.1","9","6","5","7","5","9.1","18.1","35","0.25","0.273333333","0.26","2.058823529","0.897435897","1.176470588","0.512820513","0.535294118","0.233333333","0.529411765","0.230769231","57.14285714","50.27624309","43.58974359","4.748338082","10.89324619","8.641975309","19.82570806","8.547008547","19.60784314","17.18898386","39.4335512"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00041","","","","39","15","3","5","5","15","15","14","21","4","5","7","7","5","5","5","9","16","35","0.285714286","0.238095238","0.257142857","2.333333333","0.897435897","0.933333333","0.358974359","0.6","0.230769231","0.466666667","0.179487179","40","56.25","38.46153846","3.798670465","9.87654321","8.547008547","22.22222222","6.647673314","17.28395062","15.19468186","39.50617284"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00042","","","","39","22","3","5","5","18","18","19","27","5","7.5","6.5","2","5","5","5","12.5","19","46","0.263157895","0.277777778","0.27173913","2.555555556","1.179487179","1.055555556","0.487179487","0.694444444","0.320512821","0.361111111","0.166666667","41.30434783","65.78947368","46.15384615","4.748338082","10.28806584","11.8708452","25.72016461","6.172839506","13.3744856","18.04368471","39.09465021"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00043","","","","39","33","3","5","5","17","17","20","39","4.5","7","11","2","5","5","5","11.5","22.5","59","0.225","0.179487179","0.194915254","3.470588235","1.512820513","1.176470588","0.512820513","0.676470588","0.294871795","0.647058824","0.282051282","33.89830508","51.11111111","43.58974359","4.273504274","9.803921569","10.92117759","25.05446623","10.44634378","23.96514161","21.36752137","49.01960784"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00044","","","","39","31","3","5","5","14","14","19","21","4.5","5","9","6","5","5","5","9.5","18.5","40","0.236842105","0.238095238","0.2375","2.857142857","1.025641026","1.357142857","0.487179487","0.678571429","0.243589744","0.642857143","0.230769231","47.5","51.35135135","35.8974359","4.273504274","11.9047619","9.021842355","25.13227513","8.547008547","23.80952381","17.5688509","48.94179894"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00045","","","","39","22","3","5","5","15","15","18","29","4.7","5.7","10","6","5","5","5","10.4","20.4","47","0.261111111","0.196551724","0.221276596","3.133333333","1.205128205","1.2","0.461538462","0.693333333","0.266666667","0.666666667","0.256410256","38.29787234","50.98039216","38.46153846","4.463437797","11.60493827","9.87654321","25.67901235","9.496676163","24.69135802","19.37321937","50.37037037"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00046","","","","39","19","3","5","7","19","19","24","37","7","10.5","19.5","6","5","5","5","17.5","37","61","0.291666667","0.283783784","0.286885246","3.210526316","1.564102564","1.263157895","0.615384615","0.921052632","0.448717949","1.026315789","0.5","39.3442623","47.2972973","48.71794872","6.647673314","13.64522417","16.61918329","34.11306043","18.51851852","38.01169591","35.1377018","72.12475634"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00047","","","","39","21","5","7","5","15","15","17","28","5","6.1","7.5","6","5","5","5","11.1","18.6","45","0.294117647","0.217857143","0.246666667","3","1.153846154","1.133333333","0.435897436","0.74","0.284615385","0.5","0.192307692","37.77777778","59.67741935","38.46153846","4.748338082","12.34567901","10.54131054","27.40740741","7.122507123","18.51851852","17.66381766","45.92592593"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00048","","","","39","18","3","5","7","18","18","38","26","5.1","7","12","6","5","5","5","12.1","24.1","64","0.134210526","0.269230769","0.1890625","3.555555556","1.641025641","2.111111111","0.974358974","0.672222222","0.31025641","0.666666667","0.307692308","59.375","50.20746888","46.15384615","4.843304843","10.49382716","11.49097816","24.89711934","11.3960114","24.69135802","22.88698955","49.58847737"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00049","","","","39","32","5","7","7","20","20","22","37","5.9","11.5","13","6","5","5","7","17.4","30.4","59","0.268181818","0.310810811","0.294915254","2.95","1.512820513","1.1","0.564102564","0.87","0.446153846","0.65","0.333333333","37.28813559","57.23684211","51.28205128","5.603038936","10.92592593","16.52421652","32.22222222","12.34567901","24.07407407","28.86989554","56.2962963"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00050","","","","39","31","3","5","7","19","19","31","47","7.9","12","12.1","7","3","5","5","19.9","32","78","0.25483871","0.255319149","0.255128205","4.105263158","2","1.631578947","0.794871795","1.047368421","0.51025641","0.636842105","0.31025641","39.74358974","62.1875","48.71794872","7.502374169","15.39961014","18.89838557","38.791423","11.49097816","23.58674464","30.38936372","62.37816764"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00051","","","","39","14","3","5","5","14","14","12","22","3","5.7","9.5","2","5","5","5","8.7","18.2","34","0.25","0.259090909","0.255882353","2.428571429","0.871794872","0.857142857","0.307692308","0.621428571","0.223076923","0.678571429","0.243589744","35.29411765","47.8021978","35.8974359","2.849002849","7.936507937","8.262108262","23.01587302","9.021842355","25.13227513","17.28395062","48.14814815"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00052","","","","39","15","3","5","5","15","15","13","20","3.5","5.7","10","6","5","5","5","9.2","19.2","33","0.269230769","0.285","0.278787879","2.2","0.846153846","0.866666667","0.333333333","0.613333333","0.235897436","0.666666667","0.256410256","39.39393939","47.91666667","38.46153846","3.323836657","8.641975309","8.73694207","22.71604938","9.496676163","24.69135802","18.23361823","47.40740741"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00053","","","","39","32","3","5","7","16","16","21","32","5","7","11","6","5","5","5","12","23","53","0.238095238","0.21875","0.226415094","3.3125","1.358974359","1.3125","0.538461538","0.75","0.307692308","0.6875","0.282051282","39.62264151","52.17391304","41.02564103","4.748338082","11.57407407","11.3960114","27.77777778","10.44634378","25.46296296","21.84235518","53.24074074"
"","","MZP2015GUR-AT01","","","","","","","","","MZP2015GUR-AT01-00054","","","","39","31","3","5","7","19","19","26","38","7","10.5","14","6","5","3","5","17.5","31.5","64","0.269230769","0.276315789","0.2734375","3.368421053","1.641025641","1.368421053","0.666666667","0.921052632","0.448717949","0.736842105","0.358974359","40.625","55.55555556","48.71794872","6.647673314","13.64522417","16.61918329","34.11306043","13.29534663","27.29044834","29.91452991","61.40350877"
