"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Content of total sugars estimating 1-9|CO_331:0000766","Content of starch in raw storage roots estimating 1-9|CO_331:0001055","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00011","","","","39","34","1","3","5","15","15","13","25","6","7.5","7.5","3","3","7","1","5","3","3","7.76","13.5","21","38","0.461538462","0.3","0.355263158","2.533333333","0.974358974","0.866666667","0.333333333","0.9","0.346153846","0.5","0.192307692","34.21052632","64.28571429","38.46153846","5.698005698","14.81481481","12.82051282","33.33333333","7.122507123","18.51851852","19.94301994","51.85185185"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00012","","","","39","35","1","3","7","27","22","4","25","1.1","6.5","10.2","3","5","7","1","5","3","3","7.23","7.6","17.8","29","0.275","0.26","0.262068966","1.074074074","0.743589744","0.148148148","0.102564103","0.281481481","0.194871795","0.377777778","0.261538462","13.79310345","42.69662921","69.23076923","1.044634378","1.508916324","7.217473884","10.42524005","9.686609687","13.99176955","16.90408357","24.4170096"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00013","","","","39","20","3","7","5","10","5","0","9","0","2.2","6.3","5","7","7","1","7","5","5","11.03","2.2","8.5","9","","0.244444444","0.244444444","0.9","0.230769231","0","0","0.22","0.056410256","0.63","0.161538462","0","25.88235294","25.64102564","0","0","2.089268756","8.148148148","5.982905983","23.33333333","8.072174739","31.48148148"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00014","","","","39","23","3","7","5","8","8","0","12","0","3","7.6","5","5","5","1","7","7","5","12.39","3","10.6","12","","0.25","0.25","1.5","0.307692308","0","0","0.375","0.076923077","0.95","0.194871795","0","28.30188679","20.51282051","0","0","2.849002849","13.88888889","7.217473884","35.18518519","10.06647673","49.07407407"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00015","","","","39","30","1","3","5","11","7","0","10","0","1.8","10.5","5","5","5","1","5","5","3","7.76","1.8","12.3","10","","0.18","0.18","0.909090909","0.256410256","0","0","0.163636364","0.046153846","0.954545455","0.269230769","0","14.63414634","28.20512821","0","0","1.709401709","6.060606061","9.971509972","35.35353535","11.68091168","41.41414141"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00016","","","","39","20","1","3","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00017","","","","39","35","1","3","7","12","8","0","10","0","2","11.2","5","5","3","1","7","5","5","10.5","2","13.2","10","","0.2","0.2","0.833333333","0.256410256","0","0","0.166666667","0.051282051","0.933333333","0.287179487","0","15.15151515","30.76923077","0","0","1.899335233","6.172839506","10.6362773","34.56790123","12.53561254","40.74074074"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00018","","","","39","20","1","3","5","7","3","0","4","0","1.3","10.3","5","7","5","3","3","3","3","6.12","1.3","11.6","4","","0.325","0.325","0.571428571","0.102564103","0","0","0.185714286","0.033333333","1.471428571","0.264102564","0","11.20689655","17.94871795","0","0","1.234567901","6.878306878","9.781576448","54.4973545","11.01614435","61.37566138"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00019","","","","39","18","1","1","5","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.94871795","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00020","","","","39","10","5","9","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00021","","","","39","28","1","5","5","8","8","5","10","1.7","2.5","6.6","5","7","5","1","7","5","3","10.5","4.2","10.8","15","0.34","0.25","0.28","1.875","0.384615385","0.625","0.128205128","0.525","0.107692308","0.825","0.169230769","33.33333333","38.88888889","20.51282051","1.614434948","7.87037037","3.988603989","19.44444444","6.267806268","30.55555556","10.25641026","50"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00022","","","","39","20","3","5","5","11","4","0","5","0","1.3","10.5","5","5","7","1","5","5","3","7.23","1.3","11.8","5","","0.26","0.26","0.454545455","0.128205128","0","0","0.118181818","0.033333333","0.954545455","0.269230769","0","11.01694915","28.20512821","0","0","1.234567901","4.377104377","9.971509972","35.35353535","11.20607787","39.73063973"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00023","","","","39","30","1","3","5","27","27","10","24","1.7","3","11.2","5","5","7","1","7","5","5","11.03","4.7","15.9","34","0.17","0.125","0.138235294","1.259259259","0.871794872","0.37037037","0.256410256","0.174074074","0.120512821","0.414814815","0.287179487","29.41176471","29.55974843","69.23076923","1.614434948","2.331961591","4.463437797","6.447187929","10.6362773","15.36351166","15.0997151","21.81069959"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00024","","","","39","20","1","3","5","10","5","0","8","0","2.5","7","5","7","5","1","5","3","3","6.12","2.5","9.5","8","","0.3125","0.3125","0.8","0.205128205","0","0","0.25","0.064102564","0.7","0.179487179","0","26.31578947","25.64102564","0","0","2.374169041","9.259259259","6.647673314","25.92592593","9.021842355","35.18518519"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00025","","","","39","20","1","5","9","14","14","8","28","2","8.8","12","3","3","7","3","3","1","1","0.02","10.8","22.8","36","0.25","0.314285714","0.3","2.571428571","0.923076923","0.571428571","0.205128205","0.771428571","0.276923077","0.857142857","0.307692308","22.22222222","47.36842105","35.8974359","1.899335233","5.291005291","10.25641026","28.57142857","11.3960114","31.74603175","21.65242165","60.31746032"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00026","","","","39","19","1","3","5","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.07692308","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00027","","","","39","20","5","9","3","8","5","0","6","0","1.8","5","5","5","5","1","7","5","5","12.39","1.8","6.8","6","","0.3","0.3","0.75","0.153846154","0","0","0.225","0.046153846","0.625","0.128205128","0","26.47058824","20.51282051","0","0","1.709401709","8.333333333","4.748338082","23.14814815","6.457739791","31.48148148"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00028","","","","39","19","1","3","5","10","10","7","15","2","4","5","5","7","3","1","5","3","3","6.12","6","11","22","0.285714286","0.266666667","0.272727273","2.2","0.564102564","0.7","0.179487179","0.6","0.153846154","0.5","0.128205128","31.81818182","54.54545455","25.64102564","1.899335233","7.407407407","5.698005698","22.22222222","4.748338082","18.51851852","10.44634378","40.74074074"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00029","","","","39","20","1","3","5","12","12","0","20","0","5","9.2","5","5","3","1","5","5","3","7.76","5","14.2","20","","0.25","0.25","1.666666667","0.512820513","0","0","0.416666667","0.128205128","0.766666667","0.235897436","0","35.21126761","30.76923077","0","0","4.748338082","15.43209877","8.73694207","28.39506173","13.48528015","43.82716049"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00030","","","","39","19","1","3","5","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.58974359","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00031","","","","39","20","1","5","5","9","8","0","10","0","2.5","8.7","5","5","3","1","5","5","3","7.23","2.5","11.2","10","","0.25","0.25","1.111111111","0.256410256","0","0","0.277777778","0.064102564","0.966666667","0.223076923","0","22.32142857","23.07692308","0","0","2.374169041","10.28806584","8.262108262","35.80246914","10.6362773","46.09053498"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00032","","","","39","19","3","7","5","7","3","0","4","0","1.2","9","5","7","9","1","5","5","3","6.12","1.2","10.2","4","","0.3","0.3","0.571428571","0.102564103","0","0","0.171428571","0.030769231","1.285714286","0.230769231","0","11.76470588","17.94871795","0","0","1.13960114","6.349206349","8.547008547","47.61904762","9.686609687","53.96825397"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00033","","","","39","20","1","5","7","20","20","0","25","0","7.5","10.7","3","3","7","1","5","3","3","6.12","7.5","18.2","25","","0.3","0.3","1.25","0.641025641","0","0","0.375","0.192307692","0.535","0.274358974","0","41.20879121","51.28205128","0","0","7.122507123","13.88888889","10.16144349","19.81481481","17.28395062","33.7037037"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00034","","","","39","18","1","5","5","9","4","0","8","0","2","7.5","5","5","5","1","5","3","3","7.76","2","9.5","8","","0.25","0.25","0.888888889","0.205128205","0","0","0.222222222","0.051282051","0.833333333","0.192307692","0","21.05263158","23.07692308","0","0","1.899335233","8.230452675","7.122507123","30.86419753","9.021842355","39.09465021"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00035","","","","39","20","3","5","5","14","8","0","10","0","2.9","10.3","5","5","5","1","5","3","3","6.12","2.9","13.2","10","","0.29","0.29","0.714285714","0.256410256","0","0","0.207142857","0.074358974","0.735714286","0.264102564","0","21.96969697","35.8974359","0","0","2.754036087","7.671957672","9.781576448","27.24867725","12.53561254","34.92063492"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00036","","","","39","10","1","3","5","6","6","0","10","0","3","5.9","5","5","3","1","7","5","5","12.39","3","8.9","10","","0.3","0.3","1.666666667","0.256410256","0","0","0.5","0.076923077","0.983333333","0.151282051","0","33.70786517","15.38461538","0","0","2.849002849","18.51851852","5.603038936","36.41975309","8.452041785","54.9382716"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00037","","","","39","19","1","3","7","19","8","4","8","1.3","2.5","12.5","5","3","7","3","3","1","1","0.02","3.8","16.3","12","0.325","0.3125","0.316666667","0.631578947","0.307692308","0.210526316","0.102564103","0.2","0.097435897","0.657894737","0.320512821","33.33333333","23.31288344","48.71794872","1.234567901","2.53411306","3.608736942","7.407407407","11.8708452","24.36647173","15.47958215","31.77387914"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00038","","","","39","20","1","3","5","11","11","0","14","0","6.5","7.8","5","5","7","1","7","5","3","11.03","6.5","14.3","14","","0.464285714","0.464285714","1.272727273","0.358974359","0","0","0.590909091","0.166666667","0.709090909","0.2","0","45.45454545","28.20512821","0","0","6.172839506","21.88552189","7.407407407","26.26262626","13.58024691","48.14814815"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00039","","","","39","12","1","3","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00040","","","","39","27","1","3","5","18","18","8","28","2.2","8.5","10.5","3","3","7","1","5","3","3","7.23","10.7","21.2","36","0.275","0.303571429","0.297222222","2","0.923076923","0.444444444","0.205128205","0.594444444","0.274358974","0.583333333","0.269230769","22.22222222","50.47169811","46.15384615","2.089268756","4.526748971","10.16144349","22.01646091","9.971509972","21.60493827","20.13295347","43.62139918"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00041","","","","39","20","1","3","5","8","3","0","5","0","1.7","8.5","5","5","9","1","5","3","3","6.12","1.7","10.2","5","","0.34","0.34","0.625","0.128205128","0","0","0.2125","0.043589744","1.0625","0.217948718","0","16.66666667","20.51282051","0","0","1.614434948","7.87037037","8.072174739","39.35185185","9.686609687","47.22222222"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00042","","","","39","21","1","3","5","13","13","0","16","0","4.9","9","5","5","5","1","5","5","3","6.12","4.9","13.9","16","","0.30625","0.30625","1.230769231","0.41025641","0","0","0.376923077","0.125641026","0.692307692","0.230769231","0","35.25179856","33.33333333","0","0","4.65337132","13.96011396","8.547008547","25.64102564","13.20037987","39.6011396"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00043","","","","39","20","1","3","5","7","5","0","8","0","2","12","5","5","7","1","5","5","3","7.23","2","14","8","","0.25","0.25","1.142857143","0.205128205","0","0","0.285714286","0.051282051","1.714285714","0.307692308","0","14.28571429","17.94871795","0","0","1.899335233","10.58201058","11.3960114","63.49206349","13.29534663","74.07407407"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00044","","","","39","17","1","5","5","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.58974359","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00045","","","","39","12","1","5","5","12","4","0","8","0","2.4","6.5","5","5","9","1","5","3","3","7.23","2.4","8.9","8","","0.3","0.3","0.666666667","0.205128205","0","0","0.2","0.061538462","0.541666667","0.166666667","0","26.96629213","30.76923077","0","0","2.279202279","7.407407407","6.172839506","20.0617284","8.452041785","27.4691358"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00046","","","","39","28","1","3","7","28","5","0","12","0","3","13","5","5","7","1","5","5","3","6.12","3","16","12","","0.25","0.25","0.428571429","0.307692308","0","0","0.107142857","0.076923077","0.464285714","0.333333333","0","18.75","71.79487179","0","0","2.849002849","3.968253968","12.34567901","17.1957672","15.19468186","21.16402116"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00047","","","","39","15","1","3","5","12","3","0","5","0","2","10.2","5","5","5","1","5","3","3","7.23","2","12.2","5","","0.4","0.4","0.416666667","0.128205128","0","0","0.166666667","0.051282051","0.85","0.261538462","0","16.39344262","30.76923077","0","0","1.899335233","6.172839506","9.686609687","31.48148148","11.58594492","37.65432099"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00048","","","","39","20","1","1","5","19","19","20","22","10","3.5","14","3","1","1","1","5","3","3","7.23","13.5","27.5","42","0.5","0.159090909","0.321428571","2.210526316","1.076923077","1.052631579","0.512820513","0.710526316","0.346153846","0.736842105","0.358974359","47.61904762","49.09090909","48.71794872","9.496676163","19.49317739","12.82051282","26.31578947","13.29534663","27.29044834","26.11585945","53.60623782"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00049","","","","39","30","1","3","5","27","27","6","26","1.9","12.5","13","1","1","3","1","7","5","3","11.03","14.4","27.4","32","0.316666667","0.480769231","0.45","1.185185185","0.820512821","0.222222222","0.153846154","0.533333333","0.369230769","0.481481481","0.333333333","18.75","52.55474453","69.23076923","1.804368471","2.606310014","13.67521368","19.75308642","12.34567901","17.83264746","26.02089269","37.58573388"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00050","","","","39","20","1","3","5","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.51282051","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00051","","","","39","10","1","3","5","9","9","0","15","0","4.5","10","5","5","3","1","5","3","3","6.12","4.5","14.5","15","","0.3","0.3","1.666666667","0.384615385","0","0","0.5","0.115384615","1.111111111","0.256410256","0","31.03448276","23.07692308","0","0","4.273504274","18.51851852","9.496676163","41.15226337","13.77018044","59.67078189"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00052","","","","39","20","1","3","5","17","17","6","12","1.8","6.5","12","3","3","5","1","5","3","3","6.12","8.3","20.3","18","0.3","0.541666667","0.461111111","1.058823529","0.461538462","0.352941176","0.153846154","0.488235294","0.212820513","0.705882353","0.307692308","33.33333333","40.88669951","43.58974359","1.709401709","3.921568627","7.882241216","18.08278867","11.3960114","26.14379085","19.27825261","44.22657952"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00053","","","","39","34","1","5","5","34","34","14","32","5.6","11.5","13","3","3","3","1","5","3","3","7.23","17.1","30.1","46","0.4","0.359375","0.37173913","1.352941176","1.179487179","0.411764706","0.358974359","0.502941176","0.438461538","0.382352941","0.333333333","30.43478261","56.81063123","87.17948718","5.318138651","6.100217865","16.23931624","18.62745098","12.34567901","14.16122004","28.58499525","32.78867102"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00054","","","","39","20","1","5","5","11","8","0","10","0","3.5","7.5","5","5","3","1","5","3","3","6.12","3.5","11","10","","0.35","0.35","0.909090909","0.256410256","0","0","0.318181818","0.08974359","0.681818182","0.192307692","0","31.81818182","28.20512821","0","0","3.323836657","11.78451178","7.122507123","25.25252525","10.44634378","37.03703704"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00055","","","","39","17","1","3","5","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.94871795","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00056","","","","39","20","1","3","7","5","5","0","14","0","5.5","6.5","5","5","1","1","7","7","5","10.5","5.5","12","14","","0.392857143","0.392857143","2.8","0.358974359","0","0","1.1","0.141025641","1.3","0.166666667","0","45.83333333","12.82051282","0","0","5.22317189","40.74074074","6.172839506","48.14814815","11.3960114","88.88888889"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00057","","","","39","10","3","5","5","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00058","","","","39","12","5","9","5","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.94871795","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00059","","","","39","14","3","9","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.25641026","","","","","","","",""
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00060","","","","39","30","3","5","5","10","10","8","19","2.2","5.9","13.5","5","5","3","1","5","3","3","7.23","8.1","21.6","27","0.275","0.310526316","0.3","2.7","0.692307692","0.8","0.205128205","0.81","0.207692308","1.35","0.346153846","29.62962963","37.5","25.64102564","2.089268756","8.148148148","7.692307692","30","12.82051282","50","20.51282051","80"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00061","","","","39","20","1","3","5","11","8","0","12","0","3","20","5","5","3","1","5","3","3","6.12","3","23","12","","0.25","0.25","1.090909091","0.307692308","0","0","0.272727273","0.076923077","1.818181818","0.512820513","0","13.04347826","28.20512821","0","0","2.849002849","10.1010101","18.99335233","67.34006734","21.84235518","77.44107744"
"","","MZP2012GUR-AT04","","","","","","","","","MZP2012GUR-AT04-00062","","","","39","19","7","9","5","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.64102564","","","","","","","",""
