"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00011","","","","26","26","1","1","8","15","14","34","30","4","1.8","28","5","5","1","3","5","5","5","1.74","5.8","33.8","64","0.117647059","0.06","0.090625","4.266666667","2.461538462","2.266666667","1.307692308","0.386666667","0.223076923","1.866666667","1.076923077","53.125","17.15976331","57.69230769","5.698005698","9.87654321","8.262108262","14.32098765","39.88603989","69.13580247","48.14814815","83.45679012"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00012","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00013","","","","26","23","3","3","7","15","10","11","30","2","1.8","2","5","1","1","1","7","1","1","7.23","3.8","5.8","41","0.181818182","0.06","0.092682927","2.733333333","1.576923077","0.733333333","0.423076923","0.253333333","0.146153846","0.133333333","0.076923077","26.82926829","65.51724138","57.69230769","2.849002849","4.938271605","5.413105413","9.382716049","2.849002849","4.938271605","8.262108262","14.32098765"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00014","","","","26","24","1","1","8","18","12","12","9","3","1","13","1","1","5","3","3","7","3","7.76","4","17","21","0.25","0.111111111","0.19047619","1.166666667","0.807692308","0.666666667","0.461538462","0.222222222","0.153846154","0.722222222","0.5","57.14285714","23.52941176","69.23076923","4.273504274","6.172839506","5.698005698","8.230452675","18.51851852","26.74897119","24.21652422","34.97942387"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00015","","","","26","26","1","1","8","18","11","11","24","2","1.6","23","5","1","1","3","1","5","7","1.65","3.6","26.6","35","0.181818182","0.066666667","0.102857143","1.944444444","1.346153846","0.611111111","0.423076923","0.2","0.138461538","1.277777778","0.884615385","31.42857143","13.53383459","69.23076923","2.849002849","4.115226337","5.128205128","7.407407407","32.76353276","47.32510288","37.89173789","54.73251029"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00016","","","","26","26","1","1","8","17","11","16","17","2","0.9","7","5","5","1","7","1","5","3","14.37","2.9","9.9","33","0.125","0.052941176","0.087878788","1.941176471","1.269230769","0.941176471","0.615384615","0.170588235","0.111538462","0.411764706","0.269230769","48.48484848","29.29292929","65.38461538","2.849002849","4.357298475","4.131054131","6.318082789","9.971509972","15.25054466","14.1025641","21.56862745"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00017","","","","26","22","1","1","8","13","11","15","14","2.5","1","25","3","1","1","3","5","5","3","7.76","3.5","28.5","29","0.166666667","0.071428571","0.120689655","2.230769231","1.115384615","1.153846154","0.576923077","0.269230769","0.134615385","1.923076923","0.961538462","51.72413793","12.28070175","50","3.561253561","7.122507123","4.985754986","9.971509972","35.61253561","71.22507123","40.5982906","81.1965812"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00018","","","","26","26","1","1","8","24","22","66","38","18.5","3","26","1","1","1","5","1","5","5","0.15","21.5","47.5","104","0.28030303","0.078947368","0.206730769","4.333333333","4","2.75","2.538461538","0.895833333","0.826923077","1.083333333","1","63.46153846","45.26315789","92.30769231","26.35327635","28.54938272","30.62678063","33.17901235","37.03703704","40.12345679","67.66381766","73.30246914"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00019","","","","26","26","1","1","9","15","8","7","10","4.5","2.6","68","7","5","1","3","9","7","5","1.65","7.1","75.1","17","0.642857143","0.26","0.417647059","1.133333333","0.653846154","0.466666667","0.269230769","0.473333333","0.273076923","4.533333333","2.615384615","41.17647059","9.454061252","57.69230769","6.41025641","11.11111111","10.11396011","17.5308642","96.86609687","167.9012346","106.980057","185.4320988"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00020","","","","26","19","1","1","8","14","11","18","11","3.9","0.9","24","7","7","1","5","5","5","1","0.12","4.8","28.8","29","0.216666667","0.081818182","0.165517241","2.071428571","1.115384615","1.285714286","0.692307692","0.342857143","0.184615385","1.714285714","0.923076923","62.06896552","16.66666667","53.84615385","5.555555556","10.31746032","6.837606838","12.6984127","34.18803419","63.49206349","41.02564103","76.19047619"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00021","","","","26","22","1","1","8","19","14","28","20","8.5","4","16","1","1","5","5","1","7","7","0.12","12.5","28.5","48","0.303571429","0.2","0.260416667","2.526315789","1.846153846","1.473684211","1.076923077","0.657894737","0.480769231","0.842105263","0.615384615","58.33333333","43.85964912","73.07692308","12.10826211","16.56920078","17.80626781","24.36647173","22.79202279","31.18908382","40.5982906","55.55555556"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00022","","","","26","26","1","1","8","21","18","55","40","17.4","3.1","29","1","1","3","1","3","5","3","0.12","20.5","49.5","95","0.316363636","0.0775","0.215789474","4.523809524","3.653846154","2.619047619","2.115384615","0.976190476","0.788461538","1.380952381","1.115384615","57.89473684","41.41414141","80.76923077","24.78632479","30.68783069","29.2022792","36.15520282","41.31054131","51.14638448","70.51282051","87.3015873"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00023","","","","26","20","1","1","8","13","11","17","23","4.5","1.2","22","1","1","1","1","1","7","5","3.03","5.7","27.7","40","0.264705882","0.052173913","0.1425","3.076923077","1.538461538","1.307692308","0.653846154","0.438461538","0.219230769","1.692307692","0.846153846","42.5","20.57761733","50","6.41025641","12.82051282","8.11965812","16.23931624","31.33903134","62.67806268","39.45868946","78.91737892"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00024","","","","26","26","1","1","7","18","14","18","30","5","4","13","3","3","7","5","1","7","7","3.03","9","22","48","0.277777778","0.133333333","0.1875","2.666666667","1.846153846","1","0.692307692","0.5","0.346153846","0.722222222","0.5","37.5","40.90909091","69.23076923","7.122507123","10.28806584","12.82051282","18.51851852","18.51851852","26.74897119","31.33903134","45.26748971"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00025","","","","26","24","1","1","7","23","19","49","58","7","2.6","29","1","5","1","3","5","5","5","6.12","9.6","38.6","107","0.142857143","0.044827586","0.089719626","4.652173913","4.115384615","2.130434783","1.884615385","0.417391304","0.369230769","1.260869565","1.115384615","45.79439252","24.87046632","88.46153846","9.971509972","11.27214171","13.67521368","15.4589372","41.31054131","46.69887279","54.98575499","62.15780998"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00026","","","","26","26","1","1","8","17","10","18","24","3.9","0.9","60","3","1","3","9","1","1","5","7.23","4.8","64.8","42","0.216666667","0.0375","0.114285714","2.470588235","1.615384615","1.058823529","0.692307692","0.282352941","0.184615385","3.529411765","2.307692308","42.85714286","7.407407407","65.38461538","5.555555556","8.496732026","6.837606838","10.45751634","85.47008547","130.7189542","92.30769231","141.1764706"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00027","","","","26","20","1","3","6","20","9","14","39","1.9","1","11","3","1","1","3","3","3","3","14.37","2.9","13.9","53","0.135714286","0.025641026","0.054716981","2.65","2.038461538","0.7","0.538461538","0.145","0.111538462","0.55","0.423076923","26.41509434","20.86330935","76.92307692","2.706552707","3.518518519","4.131054131","5.37037037","15.66951567","20.37037037","19.8005698","25.74074074"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00028","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00029","","","","26","26","1","1","7","18","12","15","76","2.9","1.5","21","1","1","1","1","3","5","3","1.76","4.4","25.4","91","0.193333333","0.019736842","0.048351648","5.055555556","3.5","0.833333333","0.576923077","0.244444444","0.169230769","1.166666667","0.807692308","16.48351648","17.32283465","69.23076923","4.131054131","5.967078189","6.267806268","9.053497942","29.91452991","43.20987654","36.18233618","52.26337449"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00030","","","","26","25","1","1","7","18","12","26","54","5.6","2.5","17","3","1","1","1","7","3","3","6.12","8.1","25.1","80","0.215384615","0.046296296","0.10125","4.444444444","3.076923077","1.444444444","1","0.45","0.311538462","0.944444444","0.653846154","32.5","32.27091633","69.23076923","7.977207977","11.52263374","11.53846154","16.66666667","24.21652422","34.97942387","35.75498575","51.64609053"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00031","","","","26","24","1","1","8","16","12","32","34","9.2","2.4","15","1","1","1","1","1","3","1","0.12","11.6","26.6","66","0.2875","0.070588235","0.175757576","4.125","2.538461538","2","1.230769231","0.725","0.446153846","0.9375","0.576923077","48.48484848","43.60902256","61.53846154","13.10541311","21.2962963","16.52421652","26.85185185","21.36752137","34.72222222","37.89173789","61.57407407"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00032","","","","26","26","1","1","9","23","20","79","76","20.8","16","28","1","1","5","7","1","5","1","3.76","36.8","64.8","155","0.263291139","0.210526316","0.237419355","6.739130435","5.961538462","3.434782609","3.038461538","1.6","1.415384615","1.217391304","1.076923077","50.96774194","56.79012346","88.46153846","29.62962963","33.49436393","52.42165242","59.25925926","39.88603989","45.08856683","92.30769231","104.3478261"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00033","","","","26","26","1","1","9","24","22","35","72","6","3.5","26","3","7","1","1","1","5","3","3.76","9.5","35.5","107","0.171428571","0.048611111","0.088785047","4.458333333","4.115384615","1.458333333","1.346153846","0.395833333","0.365384615","1.083333333","1","32.71028037","26.76056338","92.30769231","8.547008547","9.259259259","13.53276353","14.66049383","37.03703704","40.12345679","50.56980057","54.78395062"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00034","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00035","","","","26","26","1","1","9","10","9","11","8","5.2","1.5","75","7","7","1","1","3","1","3","6.12","6.7","81.7","19","0.472727273","0.1875","0.352631579","1.9","0.730769231","1.1","0.423076923","0.67","0.257692308","7.5","2.884615385","57.89473684","8.200734394","38.46153846","7.407407407","19.25925926","9.544159544","24.81481481","106.8376068","277.7777778","116.3817664","302.5925926"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00036","","","","26","26","1","1","8","21","19","27","58","4","2.8","18","5","7","1","3","7","7","3","1.38","6.8","24.8","85","0.148148148","0.048275862","0.08","4.047619048","3.269230769","1.285714286","1.038461538","0.323809524","0.261538462","0.857142857","0.692307692","31.76470588","27.41935484","80.76923077","5.698005698","7.054673721","9.686609687","11.99294533","25.64102564","31.74603175","35.32763533","43.73897707"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00037","","","","26","22","1","1","8","14","13","20","53","2","1.9","12","7","7","1","1","3","7","5","14.37","3.9","15.9","73","0.1","0.035849057","0.053424658","5.214285714","2.807692308","1.428571429","0.769230769","0.278571429","0.15","0.857142857","0.461538462","27.39726027","24.52830189","53.84615385","2.849002849","5.291005291","5.555555556","10.31746032","17.09401709","31.74603175","22.64957265","42.06349206"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00038","","","","26","8","1","1","5","6","3","7","6","1.5","0.4","6","3","3","1","1","7","9","1","14.37","1.9","7.9","13","0.214285714","0.066666667","0.146153846","2.166666667","0.5","1.166666667","0.269230769","0.316666667","0.073076923","1","0.230769231","53.84615385","24.05063291","23.07692308","2.136752137","9.259259259","2.706552707","11.72839506","8.547008547","37.03703704","11.25356125","48.7654321"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00039","","","","26","24","1","1","8","19","17","56","48","10.2","3","23","5","5","5","1","5","1","5","1.76","13.2","36.2","104","0.182142857","0.0625","0.126923077","5.473684211","4","2.947368421","2.153846154","0.694736842","0.507692308","1.210526316","0.884615385","53.84615385","36.4640884","73.07692308","14.52991453","19.88304094","18.8034188","25.73099415","32.76353276","44.83430799","51.56695157","70.56530214"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00040","","","","26","26","1","1","8","20","17","52","28","12","2","17","3","1","1","1","7","3","3","1.65","14","31","80","0.230769231","0.071428571","0.175","4","3.076923077","2.6","2","0.7","0.538461538","0.85","0.653846154","65","45.16129032","76.92307692","17.09401709","22.22222222","19.94301994","25.92592593","24.21652422","31.48148148","44.15954416","57.40740741"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00041","","","","26","25","1","1","9","20","14","14","27","4.5","2","24","1","1","1","7","3","7","5","0.12","6.5","30.5","41","0.321428571","0.074074074","0.158536585","2.05","1.576923077","0.7","0.538461538","0.325","0.25","1.2","0.923076923","34.14634146","21.31147541","76.92307692","6.41025641","8.333333333","9.259259259","12.03703704","34.18803419","44.44444444","43.44729345","56.48148148"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00042","","","","26","26","1","1","8","17","17","58","42","20","2.5","43","1","1","5","1","3","7","5","0.12","22.5","65.5","100","0.344827586","0.05952381","0.225","5.882352941","3.846153846","3.411764706","2.230769231","1.323529412","0.865384615","2.529411765","1.653846154","58","34.35114504","65.38461538","28.49002849","43.57298475","32.05128205","49.01960784","61.25356125","93.68191721","93.3048433","142.7015251"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00043","","","","26","21","1","1","8","17","13","36","16","13","1.2","15","1","1","1","5","7","7","1","1.65","14.2","29.2","52","0.361111111","0.075","0.273076923","3.058823529","2","2.117647059","1.384615385","0.835294118","0.546153846","0.882352941","0.576923077","69.23076923","48.63013699","65.38461538","18.51851852","28.32244009","20.22792023","30.93681917","21.36752137","32.67973856","41.5954416","63.61655773"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00044","","","","26","21","1","1","8","18","13","13","29","4.5","2.8","23","1","1","1","1","5","7","5","11.03","7.3","30.3","42","0.346153846","0.096551724","0.173809524","2.333333333","1.615384615","0.722222222","0.5","0.405555556","0.280769231","1.277777778","0.884615385","30.95238095","24.09240924","69.23076923","6.41025641","9.259259259","10.3988604","15.02057613","32.76353276","47.32510288","43.16239316","62.34567901"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00045","","","","26","20","1","1","8","20","15","34","18","6.5","1","36","7","7","1","1","1","1","5","0.12","7.5","43.5","52","0.191176471","0.055555556","0.144230769","2.6","2","1.7","1.307692308","0.375","0.288461538","1.8","1.384615385","65.38461538","17.24137931","76.92307692","9.259259259","12.03703704","10.68376068","13.88888889","51.28205128","66.66666667","61.96581197","80.55555556"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00046","","","","26","20","1","1","7","13","10","22","20","8","1.6","10","1","1","3","3","3","7","3","0.15","9.6","19.6","42","0.363636364","0.08","0.228571429","3.230769231","1.615384615","1.692307692","0.846153846","0.738461538","0.369230769","0.769230769","0.384615385","52.38095238","48.97959184","50","11.3960114","22.79202279","13.67521368","27.35042735","14.24501425","28.49002849","27.92022792","55.84045584"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00047","","","","26","21","1","1","9","17","15","33","32","6.8","2","76","1","7","3","7","1","3","7","1.65","8.8","84.8","65","0.206060606","0.0625","0.135384615","3.823529412","2.5","1.941176471","1.269230769","0.517647059","0.338461538","4.470588235","2.923076923","50.76923077","10.37735849","65.38461538","9.686609687","14.81481481","12.53561254","19.17211329","108.2621083","165.577342","120.7977208","184.7494553"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00048","","","","26","21","1","1","8","21","15","36","34","6","1.5","2","1","1","1","1","1","3","7","1.65","7.5","9.5","70","0.166666667","0.044117647","0.107142857","3.333333333","2.692307692","1.714285714","1.384615385","0.357142857","0.288461538","0.095238095","0.076923077","51.42857143","78.94736842","80.76923077","8.547008547","10.58201058","10.68376068","13.22751323","2.849002849","3.527336861","13.53276353","16.75485009"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00049","","","","26","22","1","3","8","21","14","26","3","3.8","0.9","19","7","5","3","3","1","9","5","1.38","4.7","23.7","29","0.146153846","0.3","0.162068966","1.380952381","1.115384615","1.238095238","1","0.223809524","0.180769231","0.904761905","0.730769231","89.65517241","19.83122363","80.76923077","5.413105413","6.701940035","6.695156695","8.289241623","27.06552707","33.50970018","33.76068376","41.7989418"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00050","","","","26","25","2","1","8","21","11","14","14","4","1","48","1","5","1","1","5","5","3","1.65","5","53","28","0.285714286","0.071428571","0.178571429","1.333333333","1.076923077","0.666666667","0.538461538","0.238095238","0.192307692","2.285714286","1.846153846","50","9.433962264","80.76923077","5.698005698","7.054673721","7.122507123","8.818342152","68.37606838","84.65608466","75.4985755","93.47442681"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00051","","","","26","21","1","3","8","18","6","8","10","1","0.6","22","9","5","1","7","3","3","5","1.76","1.6","23.6","18","0.125","0.06","0.088888889","1","0.692307692","0.444444444","0.307692308","0.088888889","0.061538462","1.222222222","0.846153846","44.44444444","6.779661017","69.23076923","1.424501425","2.057613169","2.279202279","3.29218107","31.33903134","45.26748971","33.61823362","48.55967078"
"","","MZP2013UMB-MT04","","","","","","","","","MZP2013UMB-MT04-00052","","","","26","23","1","1","9","20","20","34","9","24.5","1","34","5","9","1","3","3","3","3","7.23","25.5","59.5","43","0.720588235","0.111111111","0.593023256","2.15","1.653846154","1.7","1.307692308","1.275","0.980769231","1.7","1.307692308","79.06976744","42.85714286","76.92307692","34.9002849","45.37037037","36.32478632","47.22222222","48.43304843","62.96296296","84.75783476","110.1851852"
